year,pgisced97,sampreg,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Secondary Level,West,Full-time,0.36111,287,692,0.32530,0.39693
2019,Lower Secondary Level,West,Part-time,0.38508,247,692,0.34880,0.42136
2019,Lower Secondary Level,West,Either,0.17255,95,692,0.14438,0.20073
2019,Lower Secondary Level,West,I'm not sure yet,0.08126,63,692,0.06088,0.10163
2019,Lower Secondary Level,East,Full-time,0.51806,66,112,0.42510,0.61102
2019,Lower Secondary Level,East,Part-time,0.28152,46,112,0.19786,0.36519
2019,Upper Secondary Level,West,Full-time,0.40545,443,1068,0.37598,0.43491
2019,Upper Secondary Level,West,Part-time,0.38615,411,1068,0.35694,0.41536
2019,Upper Secondary Level,West,Either,0.14034,133,1068,0.11949,0.16118
2019,Upper Secondary Level,West,I'm not sure yet,0.06807,81,1068,0.05296,0.08318
2019,Upper Secondary Level,East,Full-time,0.35882,103,300,0.30445,0.41319
2019,Upper Secondary Level,East,Part-time,0.28119,109,300,0.23023,0.33215
2019,Upper Secondary Level,East,Either,0.24076,57,300,0.19229,0.28922
2019,Upper Secondary Level,East,I'm not sure yet,0.11923,31,300,0.08250,0.15597
2019,Post-secondary Non-tertiary Level,West,Full-time,0.22615,66,216,0.17023,0.28207
2019,Post-secondary Non-tertiary Level,West,Part-time,0.58585,118,216,0.52001,0.65169
2019,Post-secondary Non-tertiary Level,West,Either,0.15458,32,216,0.10625,0.20290
2019,Second Stage of Tertiary Education,West,Full-time,0.34575,216,598,0.30760,0.38391
2019,Second Stage of Tertiary Education,West,Part-time,0.51463,285,598,0.47454,0.55472
2019,Second Stage of Tertiary Education,West,Either,0.09404,53,598,0.07063,0.11746
2019,Second Stage of Tertiary Education,West,I'm not sure yet,0.04558,44,598,0.02885,0.06231
2019,Second Stage of Tertiary Education,East,Full-time,0.41904,39,94,0.31876,0.51932
2019,Second Stage of Tertiary Education,East,Part-time,0.40965,55,94,0.30970,0.50960
2020,No answer / don't know,West,Full-time,0.58973,109,217,0.52414,0.65533
2020,No answer / don't know,West,Part-time,0.12076,65,217,0.07730,0.16422
2020,No answer / don't know,West,Either,0.16164,43,217,0.11254,0.21073
2020,Pre-primary Level,West,Full-time,0.58065,115,156,0.50296,0.65833
2020,Pre-primary Level,West,I'm not sure yet,0.20057,41,156,0.13753,0.26361
2020,Primary Level,West,Full-time,0.29965,255,635,0.26399,0.33531
2020,Primary Level,West,Part-time,0.33487,230,635,0.29814,0.37161
2020,Primary Level,West,Either,0.19023,72,635,0.15968,0.22078
2020,Primary Level,West,I'm not sure yet,0.17525,78,635,0.14566,0.20484
2020,Primary Level,East,Full-time,0.40472,51,99,0.30754,0.50190
2020,Primary Level,East,Part-time,0.16992,48,99,0.09556,0.24427
2020,Lower Secondary Level,West,Full-time,0.32734,280,699,0.29253,0.36216
2020,Lower Secondary Level,West,Part-time,0.32736,219,699,0.29255,0.36217
2020,Lower Secondary Level,West,Either,0.18555,118,699,0.15671,0.21439
2020,Lower Secondary Level,West,I'm not sure yet,0.15974,82,699,0.13256,0.18692
2020,Lower Secondary Level,East,Full-time,0.47079,66,109,0.37665,0.56493
2020,Lower Secondary Level,East,Part-time,0.22699,43,109,0.14799,0.30599
2020,Upper Secondary Level,West,Full-time,0.35300,397,1081,0.32450,0.38151
2020,Upper Secondary Level,West,Part-time,0.35167,402,1081,0.32319,0.38015
2020,Upper Secondary Level,West,Either,0.13873,151,1081,0.11811,0.15934
2020,Upper Secondary Level,West,I'm not sure yet,0.15660,131,1081,0.13493,0.17828
2020,Upper Secondary Level,East,Full-time,0.39976,115,298,0.34405,0.45547
2020,Upper Secondary Level,East,Part-time,0.22204,89,298,0.17477,0.26931
2020,Upper Secondary Level,East,Either,0.23464,60,298,0.18644,0.28283
2020,Upper Secondary Level,East,I'm not sure yet,0.14356,34,298,0.10369,0.18344
2020,Post-secondary Non-tertiary Level,West,Full-time,0.31457,86,183,0.24710,0.38203
2020,Post-secondary Non-tertiary Level,West,Part-time,0.52347,97,183,0.45091,0.59603
2020,Second Stage of Tertiary Education,West,Full-time,0.32190,228,575,0.28368,0.36012
2020,Second Stage of Tertiary Education,West,Part-time,0.49582,247,575,0.45491,0.53672
2020,Second Stage of Tertiary Education,West,Either,0.11098,51,575,0.08528,0.13668
2020,Second Stage of Tertiary Education,West,I'm not sure yet,0.07130,49,575,0.05025,0.09235
2020,Second Stage of Tertiary Education,East,Full-time,0.34058,45,94,0.24426,0.43690
2020,Second Stage of Tertiary Education,East,Part-time,0.44582,49,94,0.34480,0.54685
2021,No answer / don't know,West,Full-time,0.47310,82,191,0.40210,0.54409
2021,No answer / don't know,West,Part-time,0.21352,68,191,0.15525,0.27179
2021,No answer / don't know,West,Either,0.20700,41,191,0.14939,0.26462
2021,Pre-primary Level,West,Full-time,0.45880,48,48,0.31634,0.60127
2021,Primary Level,West,Full-time,0.25052,103,375,0.20660,0.29444
2021,Primary Level,West,Part-time,0.41684,164,375,0.36687,0.46681
2021,Primary Level,West,Either,0.25157,63,375,0.20760,0.29555
2021,Primary Level,West,I'm not sure yet,0.08107,45,375,0.05341,0.10873
2021,Lower Secondary Level,West,Full-time,0.25320,125,426,0.21186,0.29454
2021,Lower Secondary Level,West,Part-time,0.41155,164,426,0.36476,0.45834
2021,Lower Secondary Level,West,Either,0.18134,89,426,0.14471,0.21797
2021,Lower Secondary Level,West,I'm not sure yet,0.15391,48,426,0.11960,0.18822
2021,Upper Secondary Level,West,Full-time,0.34647,247,785,0.31316,0.37978
2021,Upper Secondary Level,West,Part-time,0.39498,308,785,0.36076,0.42920
2021,Upper Secondary Level,West,Either,0.15994,148,785,0.13428,0.18560
2021,Upper Secondary Level,West,I'm not sure yet,0.09861,82,785,0.07774,0.11948
2021,Upper Secondary Level,East,Full-time,0.37959,61,172,0.30685,0.45233
2021,Upper Secondary Level,East,Part-time,0.33796,68,172,0.26706,0.40886
2021,Upper Secondary Level,East,Either,0.18627,43,172,0.12792,0.24462
2021,Post-secondary Non-tertiary Level,West,Full-time,0.32486,40,112,0.23774,0.41198
2021,Post-secondary Non-tertiary Level,West,Part-time,0.32573,72,112,0.23855,0.41292
2021,Second Stage of Tertiary Education,West,Full-time,0.30162,124,396,0.25636,0.34688
2021,Second Stage of Tertiary Education,West,Part-time,0.48761,191,396,0.43831,0.53690
2021,Second Stage of Tertiary Education,West,Either,0.18412,81,396,0.14590,0.22234
2021,Second Stage of Tertiary Education,East,Full-time,0.39298,33,70,0.27774,0.50823
2021,Second Stage of Tertiary Education,East,Part-time,0.39102,37,70,0.27588,0.50617
2022,No answer / don't know,West,Full-time,0.40334,133,394,0.35484,0.45184
2022,No answer / don't know,West,Part-time,0.33438,155,394,0.28773,0.38102
2022,No answer / don't know,West,Either,0.15320,61,394,0.11759,0.18881
2022,No answer / don't know,West,I'm not sure yet,0.10908,45,394,0.07826,0.13990
2022,No answer / don't know,East,Full-time,0.32619,33,69,0.21475,0.43762
2022,No answer / don't know,East,Part-time,0.38786,36,69,0.27205,0.50368
2022,Pre-primary Level,West,Full-time,0.38720,57,94,0.28820,0.48621
2022,Pre-primary Level,West,I'm not sure yet,0.31576,37,94,0.22129,0.41024
2022,Primary Level,West,Full-time,0.25126,69,305,0.20250,0.30002
2022,Primary Level,West,Part-time,0.39013,150,305,0.33530,0.44497
2022,Primary Level,West,Either,0.14107,41,305,0.10194,0.18020
2022,Primary Level,West,I'm not sure yet,0.21754,45,305,0.17116,0.26391
2022,Lower Secondary Level,West,Full-time,0.33551,104,355,0.28632,0.38470
2022,Lower Secondary Level,West,Part-time,0.41742,152,355,0.36605,0.46879
2022,Lower Secondary Level,West,Either,0.14071,60,355,0.10448,0.17693
2022,Lower Secondary Level,West,I'm not sure yet,0.10637,39,355,0.07425,0.13848
2022,Lower Secondary Level,East,Full-time,0.44841,32,72,0.33273,0.56409
2022,Lower Secondary Level,East,Part-time,0.25475,40,72,0.15340,0.35611
2022,Upper Secondary Level,West,Full-time,0.35116,268,854,0.31912,0.38319
2022,Upper Secondary Level,West,Part-time,0.38555,361,854,0.35288,0.41821
2022,Upper Secondary Level,West,Either,0.13774,134,854,0.11462,0.16087
2022,Upper Secondary Level,West,I'm not sure yet,0.12555,91,854,0.10332,0.14779
2022,Upper Secondary Level,East,Full-time,0.34725,81,207,0.28224,0.41227
2022,Upper Secondary Level,East,Part-time,0.32141,86,207,0.25764,0.38519
2022,Upper Secondary Level,East,Either,0.20887,40,207,0.15336,0.26439
2022,Post-secondary Non-tertiary Level,West,Full-time,0.27735,47,141,0.20319,0.35151
2022,Post-secondary Non-tertiary Level,West,Part-time,0.53486,94,141,0.45224,0.61749
2022,Second Stage of Tertiary Education,West,Full-time,0.32935,184,549,0.29000,0.36870
2022,Second Stage of Tertiary Education,West,Part-time,0.47776,239,549,0.43594,0.51958
2022,Second Stage of Tertiary Education,West,Either,0.11368,79,549,0.08710,0.14025
2022,Second Stage of Tertiary Education,West,I'm not sure yet,0.07922,47,549,0.05660,0.10183
2022,Second Stage of Tertiary Education,East,Full-time,0.38669,50,106,0.29354,0.47984
2022,Second Stage of Tertiary Education,East,Part-time,0.46136,56,106,0.36601,0.55671
