year,migback,pgisced97,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2016,No migration background,Second Stage of Tertiary Education,Part-time,0.48214,121,2631,0.48094,0.48334
2016,No migration background,Second Stage of Tertiary Education,Either,0.12656,37,2631,0.12577,0.12736
2016,Direct migration background,Primary Level,Part-time,1.00000,36,2631,1.00000,1.00000
2016,Direct migration background,Lower Secondary Level,Full-time,0.41780,74,2631,0.41599,0.41962
2016,Direct migration background,Lower Secondary Level,Part-time,0.39664,69,2631,0.39484,0.39844
2016,Direct migration background,Lower Secondary Level,Either,0.18555,34,2631,0.18412,0.18698
2016,Direct migration background,Upper Secondary Level,Full-time,0.41364,107,2631,0.41223,0.41506
2016,Direct migration background,Upper Secondary Level,Part-time,0.45393,142,2631,0.45250,0.45536
2016,Direct migration background,Upper Secondary Level,Either,0.13243,48,2631,0.13145,0.13340
2016,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.43687,43,2631,0.43448,0.43925
2016,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.56313,65,2631,0.56075,0.56552
2016,Direct migration background,Second Stage of Tertiary Education,Full-time,0.29877,64,2631,0.29721,0.30033
2016,Direct migration background,Second Stage of Tertiary Education,Part-time,0.41827,110,2631,0.41659,0.41994
2016,Direct migration background,Second Stage of Tertiary Education,Either,0.28296,48,2631,0.28143,0.28450
2016,Indirect migration background,Pre-primary Level,Full-time,1.00000,38,2631,1.00000,1.00000
2016,Indirect migration background,Lower Secondary Level,Full-time,0.68475,49,2631,0.68265,0.68684
2016,Indirect migration background,Lower Secondary Level,Part-time,0.31525,34,2631,0.31316,0.31735
2016,Indirect migration background,Upper Secondary Level,Full-time,0.72190,91,2631,0.72047,0.72333
2016,Indirect migration background,Upper Secondary Level,Part-time,0.27810,47,2631,0.27667,0.27953
2017,No migration background,Pre-primary Level,Full-time,0.69804,130,4203,0.69659,0.69949
2017,No migration background,Pre-primary Level,Either,0.18984,34,4203,0.18861,0.19108
2017,No migration background,Pre-primary Level,I'm not sure yet,0.11211,32,4203,0.11112,0.11311
2017,No migration background,Lower Secondary Level,Full-time,0.33264,107,4203,0.33147,0.33381
2017,No migration background,Lower Secondary Level,Part-time,0.38838,118,4203,0.38718,0.38959
2017,No migration background,Lower Secondary Level,Either,0.27898,64,4203,0.27787,0.28009
2017,No migration background,Upper Secondary Level,Full-time,0.38466,349,4203,0.38400,0.38532
2017,No migration background,Upper Secondary Level,Part-time,0.35158,328,4203,0.35094,0.35223
2017,No migration background,Upper Secondary Level,Either,0.17549,134,4203,0.17497,0.17600
2017,No migration background,Upper Secondary Level,I'm not sure yet,0.08827,75,4203,0.08789,0.08866
2017,No migration background,Post-secondary Non-tertiary Level,Full-time,0.44028,41,4203,0.43854,0.44201
2017,No migration background,Post-secondary Non-tertiary Level,Part-time,0.55972,86,4203,0.55799,0.56146
2017,No migration background,Second Stage of Tertiary Education,Full-time,0.40004,76,4203,0.39878,0.40131
2017,No migration background,Second Stage of Tertiary Education,Part-time,0.59996,143,4203,0.59869,0.60122
2017,Direct migration background,Primary Level,Full-time,0.34487,252,4203,0.34296,0.34679
2017,Direct migration background,Primary Level,Part-time,0.41918,175,4203,0.41719,0.42116
2017,Direct migration background,Primary Level,Either,0.18848,112,4203,0.18691,0.19005
2017,Direct migration background,Primary Level,I'm not sure yet,0.04747,72,4203,0.04661,0.04832
2017,Direct migration background,Lower Secondary Level,Full-time,0.42388,230,4203,0.42225,0.42550
2017,Direct migration background,Lower Secondary Level,Part-time,0.33269,155,4203,0.33114,0.33424
2017,Direct migration background,Lower Secondary Level,Either,0.17683,69,4203,0.17558,0.17809
2017,Direct migration background,Lower Secondary Level,I'm not sure yet,0.06660,36,4203,0.06578,0.06742
2017,Direct migration background,Upper Secondary Level,Full-time,0.44708,239,4203,0.44577,0.44840
2017,Direct migration background,Upper Secondary Level,Part-time,0.32261,192,4203,0.32137,0.32385
2017,Direct migration background,Upper Secondary Level,Either,0.13856,86,4203,0.13764,0.13947
2017,Direct migration background,Upper Secondary Level,I'm not sure yet,0.09175,32,4203,0.09098,0.09252
2017,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.41804,49,4203,0.41555,0.42053
2017,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.58196,64,4203,0.57947,0.58445
2017,Direct migration background,Second Stage of Tertiary Education,Full-time,0.41445,254,4203,0.41285,0.41605
2017,Direct migration background,Second Stage of Tertiary Education,Part-time,0.46518,177,4203,0.46356,0.46680
2017,Direct migration background,Second Stage of Tertiary Education,Either,0.12037,61,4203,0.11931,0.12143
2017,Indirect migration background,Pre-primary Level,Full-time,1.00000,38,4203,1.00000,1.00000
2017,Indirect migration background,Lower Secondary Level,Full-time,1.00000,52,4203,1.00000,1.00000
2017,Indirect migration background,Upper Secondary Level,Full-time,0.73046,85,4203,0.72899,0.73193
2017,Indirect migration background,Upper Secondary Level,Part-time,0.26954,56,4203,0.26807,0.27101
2018,No migration background,Pre-primary Level,Full-time,1.00000,102,4609,1.00000,1.00000
2018,No migration background,Lower Secondary Level,Full-time,0.36512,117,4609,0.36381,0.36643
2018,No migration background,Lower Secondary Level,Part-time,0.34487,94,4609,0.34358,0.34616
2018,No migration background,Lower Secondary Level,Either,0.29001,72,4609,0.28878,0.29124
2018,No migration background,Upper Secondary Level,Full-time,0.38467,336,4609,0.38400,0.38534
2018,No migration background,Upper Secondary Level,Part-time,0.33884,306,4609,0.33819,0.33949
2018,No migration background,Upper Secondary Level,Either,0.16460,131,4609,0.16409,0.16511
2018,No migration background,Upper Secondary Level,I'm not sure yet,0.11189,87,4609,0.11146,0.11232
2018,No migration background,Post-secondary Non-tertiary Level,Full-time,0.44427,43,4609,0.44257,0.44596
2018,No migration background,Post-secondary Non-tertiary Level,Part-time,0.55573,72,4609,0.55404,0.55743
2018,No migration background,Second Stage of Tertiary Education,Full-time,0.40970,78,4609,0.40846,0.41093
2018,No migration background,Second Stage of Tertiary Education,Part-time,0.47324,132,4609,0.47199,0.47450
2018,No migration background,Second Stage of Tertiary Education,Either,0.11706,31,4609,0.11625,0.11787
2018,Direct migration background,Primary Level,Full-time,0.29855,408,4609,0.29681,0.30029
2018,Direct migration background,Primary Level,Part-time,0.45735,286,4609,0.45545,0.45924
2018,Direct migration background,Primary Level,Either,0.16142,127,4609,0.16002,0.16282
2018,Direct migration background,Primary Level,I'm not sure yet,0.08268,110,4609,0.08164,0.08373
2018,Direct migration background,Lower Secondary Level,Full-time,0.42264,265,4609,0.42102,0.42427
2018,Direct migration background,Lower Secondary Level,Part-time,0.30063,190,4609,0.29912,0.30214
2018,Direct migration background,Lower Secondary Level,Either,0.18496,84,4609,0.18368,0.18623
2018,Direct migration background,Lower Secondary Level,I'm not sure yet,0.09177,56,4609,0.09082,0.09272
2018,Direct migration background,Upper Secondary Level,Full-time,0.38701,265,4609,0.38571,0.38832
2018,Direct migration background,Upper Secondary Level,Part-time,0.35645,207,4609,0.35517,0.35774
2018,Direct migration background,Upper Secondary Level,Either,0.13730,85,4609,0.13638,0.13822
2018,Direct migration background,Upper Secondary Level,I'm not sure yet,0.11923,46,4609,0.11837,0.12010
2018,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.47851,49,4609,0.47580,0.48122
2018,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.52149,66,4609,0.51878,0.52420
2018,Direct migration background,Second Stage of Tertiary Education,Full-time,0.44509,257,4609,0.44362,0.44656
2018,Direct migration background,Second Stage of Tertiary Education,Part-time,0.39024,207,4609,0.38879,0.39168
2018,Direct migration background,Second Stage of Tertiary Education,Either,0.13969,56,4609,0.13866,0.14072
2018,Direct migration background,Second Stage of Tertiary Education,I'm not sure yet,0.02498,40,4609,0.02452,0.02544
2018,Indirect migration background,Pre-primary Level,Full-time,1.00000,43,4609,1.00000,1.00000
2018,Indirect migration background,Lower Secondary Level,Full-time,1.00000,52,4609,1.00000,1.00000
2018,Indirect migration background,Upper Secondary Level,Full-time,0.57126,63,4609,0.56931,0.57320
2018,Indirect migration background,Upper Secondary Level,Part-time,0.42874,46,4609,0.42680,0.43069
2019,No migration background,Pre-primary Level,Full-time,1.00000,75,3830,1.00000,1.00000
2019,No migration background,Lower Secondary Level,Full-time,0.32865,105,3830,0.32739,0.32991
2019,No migration background,Lower Secondary Level,Part-time,0.43991,101,3830,0.43858,0.44124
2019,No migration background,Lower Secondary Level,Either,0.23145,64,3830,0.23031,0.23258
2019,No migration background,Upper Secondary Level,Full-time,0.35743,271,3830,0.35673,0.35812
2019,No migration background,Upper Secondary Level,Part-time,0.37531,301,3830,0.37460,0.37601
2019,No migration background,Upper Secondary Level,Either,0.18356,130,3830,0.18299,0.18412
2019,No migration background,Upper Secondary Level,I'm not sure yet,0.08371,68,3830,0.08331,0.08411
2019,No migration background,Post-secondary Non-tertiary Level,Full-time,0.33855,37,3830,0.33684,0.34026
2019,No migration background,Post-secondary Non-tertiary Level,Part-time,0.66145,66,3830,0.65974,0.66316
2019,No migration background,Second Stage of Tertiary Education,Full-time,0.35566,68,3830,0.35446,0.35686
2019,No migration background,Second Stage of Tertiary Education,Part-time,0.64434,152,3830,0.64314,0.64554
2019,Direct migration background,Primary Level,Full-time,0.37557,318,3830,0.37372,0.37742
2019,Direct migration background,Primary Level,Part-time,0.22849,306,3830,0.22689,0.23009
2019,Direct migration background,Primary Level,Either,0.19393,69,3830,0.19242,0.19544
2019,Direct migration background,Primary Level,I'm not sure yet,0.20201,90,3830,0.20048,0.20354
2019,Direct migration background,Lower Secondary Level,Full-time,0.39165,216,3830,0.38995,0.39335
2019,Direct migration background,Lower Secondary Level,Part-time,0.30701,171,3830,0.30540,0.30862
2019,Direct migration background,Lower Secondary Level,Either,0.13704,40,3830,0.13584,0.13824
2019,Direct migration background,Lower Secondary Level,I'm not sure yet,0.16430,53,3830,0.16301,0.16559
2019,Direct migration background,Upper Secondary Level,Full-time,0.43597,217,3830,0.43457,0.43738
2019,Direct migration background,Upper Secondary Level,Part-time,0.40460,184,3830,0.40321,0.40599
2019,Direct migration background,Upper Secondary Level,Either,0.07855,42,3830,0.07779,0.07932
2019,Direct migration background,Upper Secondary Level,I'm not sure yet,0.08088,36,3830,0.08010,0.08165
2019,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.25816,41,3830,0.25582,0.26050
2019,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.74184,53,3830,0.73950,0.74418
2019,Direct migration background,Second Stage of Tertiary Education,Full-time,0.47432,180,3830,0.47274,0.47589
2019,Direct migration background,Second Stage of Tertiary Education,Part-time,0.37342,180,3830,0.37190,0.37495
2019,Direct migration background,Second Stage of Tertiary Education,Either,0.09535,36,3830,0.09443,0.09627
2019,Direct migration background,Second Stage of Tertiary Education,I'm not sure yet,0.05691,32,3830,0.05618,0.05764
2019,Indirect migration background,Lower Secondary Level,Full-time,1.00000,32,3830,1.00000,1.00000
2019,Indirect migration background,Upper Secondary Level,Full-time,0.64832,58,3830,0.64655,0.65008
2019,Indirect migration background,Upper Secondary Level,Part-time,0.35168,38,3830,0.34992,0.35345
2020,No migration background,Pre-primary Level,Full-time,0.78338,86,3721,0.78169,0.78507
2020,No migration background,Pre-primary Level,I'm not sure yet,0.21662,33,3721,0.21493,0.21831
2020,No migration background,Lower Secondary Level,Full-time,0.33994,88,3721,0.33870,0.34119
2020,No migration background,Lower Secondary Level,Part-time,0.36939,80,3721,0.36812,0.37066
2020,No migration background,Lower Secondary Level,Either,0.29067,74,3721,0.28948,0.29186
2020,No migration background,Upper Secondary Level,Full-time,0.34266,254,3721,0.34201,0.34331
2020,No migration background,Upper Secondary Level,Part-time,0.33262,273,3721,0.33197,0.33326
2020,No migration background,Upper Secondary Level,Either,0.16339,121,3721,0.16288,0.16390
2020,No migration background,Upper Secondary Level,I'm not sure yet,0.16134,96,3721,0.16083,0.16184
2020,No migration background,Post-secondary Non-tertiary Level,Full-time,0.37771,39,3721,0.37595,0.37946
2020,No migration background,Post-secondary Non-tertiary Level,Part-time,0.62229,52,3721,0.62054,0.62405
2020,No migration background,Second Stage of Tertiary Education,Full-time,0.40518,68,3721,0.40395,0.40642
2020,No migration background,Second Stage of Tertiary Education,Part-time,0.59482,136,3721,0.59358,0.59605
2020,Direct migration background,Primary Level,Full-time,0.33208,292,3721,0.33013,0.33404
2020,Direct migration background,Primary Level,Part-time,0.33355,257,3721,0.33159,0.33551
2020,Direct migration background,Primary Level,Either,0.18706,68,3721,0.18544,0.18868
2020,Direct migration background,Primary Level,I'm not sure yet,0.14731,88,3721,0.14584,0.14878
2020,Direct migration background,Lower Secondary Level,Full-time,0.41629,233,3721,0.41454,0.41804
2020,Direct migration background,Lower Secondary Level,Part-time,0.28471,161,3721,0.28311,0.28631
2020,Direct migration background,Lower Secondary Level,Either,0.12376,62,3721,0.12259,0.12493
2020,Direct migration background,Lower Secondary Level,I'm not sure yet,0.17524,51,3721,0.17389,0.17659
2020,Direct migration background,Upper Secondary Level,Full-time,0.35829,212,3721,0.35692,0.35967
2020,Direct migration background,Upper Secondary Level,Part-time,0.37199,177,3721,0.37061,0.37338
2020,Direct migration background,Upper Secondary Level,Either,0.11513,65,3721,0.11421,0.11604
2020,Direct migration background,Upper Secondary Level,I'm not sure yet,0.15459,59,3721,0.15355,0.15562
2020,Direct migration background,Post-secondary Non-tertiary Level,Full-time,0.34737,54,3721,0.34498,0.34975
2020,Direct migration background,Post-secondary Non-tertiary Level,Part-time,0.65263,47,3721,0.65025,0.65502
2020,Direct migration background,Second Stage of Tertiary Education,Full-time,0.35884,192,3721,0.35713,0.36056
2020,Direct migration background,Second Stage of Tertiary Education,Part-time,0.48825,151,3721,0.48646,0.49004
2020,Direct migration background,Second Stage of Tertiary Education,Either,0.10465,31,3721,0.10356,0.10575
2020,Direct migration background,Second Stage of Tertiary Education,I'm not sure yet,0.04826,34,3721,0.04749,0.04902
2020,Indirect migration background,Upper Secondary Level,Full-time,0.68651,46,3721,0.68463,0.68840
2020,Indirect migration background,Upper Secondary Level,Part-time,0.31349,41,3721,0.31160,0.31537
2021,No migration background,Pre-primary Level,Full-time,1.00000,43,2317,1.00000,1.00000
2021,No migration background,Lower Secondary Level,Full-time,0.34103,55,2317,0.33975,0.34232
2021,No migration background,Lower Secondary Level,Part-time,0.45846,59,2317,0.45711,0.45981
2021,No migration background,Lower Secondary Level,Either,0.20051,40,2317,0.19942,0.20159
2021,No migration background,Upper Secondary Level,Full-time,0.32404,181,2317,0.32340,0.32468
2021,No migration background,Upper Secondary Level,Part-time,0.40416,216,2317,0.40349,0.40483
2021,No migration background,Upper Secondary Level,Either,0.19486,112,2317,0.19432,0.19540
2021,No migration background,Upper Secondary Level,I'm not sure yet,0.07693,49,2317,0.07657,0.07730
2021,No migration background,Post-secondary Non-tertiary Level,Part-time,1.00000,43,2317,1.00000,1.00000
2021,No migration background,Second Stage of Tertiary Education,Full-time,0.30750,67,2317,0.30655,0.30845
2021,No migration background,Second Stage of Tertiary Education,Part-time,0.52525,117,2317,0.52423,0.52628
2021,No migration background,Second Stage of Tertiary Education,Either,0.16725,32,2317,0.16648,0.16801
2021,Direct migration background,Primary Level,Full-time,0.25250,116,2317,0.25066,0.25434
2021,Direct migration background,Primary Level,Part-time,0.40759,176,2317,0.40551,0.40968
2021,Direct migration background,Primary Level,Either,0.25144,69,2317,0.24960,0.25328
2021,Direct migration background,Primary Level,I'm not sure yet,0.08847,51,2317,0.08726,0.08967
2021,Direct migration background,Lower Secondary Level,Full-time,0.25073,88,2317,0.24924,0.25221
2021,Direct migration background,Lower Secondary Level,Part-time,0.59965,112,2317,0.59797,0.60133
2021,Direct migration background,Lower Secondary Level,Either,0.14962,59,2317,0.14840,0.15084
2021,Direct migration background,Upper Secondary Level,Full-time,0.30116,86,2317,0.29985,0.30247
2021,Direct migration background,Upper Secondary Level,Part-time,0.37008,132,2317,0.36870,0.37147
2021,Direct migration background,Upper Secondary Level,Either,0.10821,64,2317,0.10732,0.10910
2021,Direct migration background,Upper Secondary Level,I'm not sure yet,0.22054,35,2317,0.21936,0.22173
2021,Direct migration background,Post-secondary Non-tertiary Level,Part-time,1.00000,32,2317,1.00000,1.00000
2021,Direct migration background,Second Stage of Tertiary Education,Full-time,0.35819,81,2317,0.35655,0.35982
2021,Direct migration background,Second Stage of Tertiary Education,Part-time,0.45423,104,2317,0.45253,0.45592
2021,Direct migration background,Second Stage of Tertiary Education,Either,0.18759,57,2317,0.18626,0.18892
2021,Indirect migration background,Upper Secondary Level,Full-time,1.00000,41,2317,1.00000,1.00000
