,Unnamed: 0,year,pgisced97,quintil_oecd,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
569,569,2013,Upper Secondary Level,2nd Quintile,Full-time,0.47007,118,2476,0.37599,0.57233
570,570,2013,Upper Secondary Level,2nd Quintile,Part-time,0.3437,157,2476,0.26794,0.44065
571,571,2013,Upper Secondary Level,2nd Quintile,Either,0.18622,45,2476,0.13231,0.25293
572,572,2013,Upper Secondary Level,3rd Quintile,Full-time,0.5561,105,2476,0.44965,0.64186
573,573,2013,Upper Secondary Level,3rd Quintile,Part-time,0.4439,122,2476,0.35077,0.55684
574,574,2013,Upper Secondary Level,4th Quintile,Full-time,0.63459,56,2476,0.53065,0.76021
575,575,2013,Upper Secondary Level,4th Quintile,Part-time,0.36541,65,2476,0.26836,0.48785
576,576,2013,Upper Secondary Level,5th Quintile,Full-time,0.52256,46,2476,0.37835,0.66272
577,577,2013,Upper Secondary Level,5th Quintile,Part-time,0.47744,48,2476,0.32311,0.6268
578,578,2013,Post-secondary Non-tertiary Level,1st Quintile,Part-time,1.0,50,2476,0.67951,1.44102
579,579,2013,Second Stage of Tertiary Education,1st Quintile,Full-time,0.63734,40,2476,0.41794,0.86656
580,580,2013,Second Stage of Tertiary Education,1st Quintile,Part-time,0.36266,37,2476,0.19724,0.57796
581,581,2013,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,32,2476,0.61443,1.46812
582,582,2013,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,34,2476,0.70475,1.34083
583,583,2013,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,54,2476,0.75141,1.33206
584,584,2013,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,59,2476,0.74861,1.23399
585,585,2014,Pre-primary Level,1st Quintile,Full-time,1.0,82,2813,0.79251,1.22329
586,586,2014,Pre-primary Level,2nd Quintile,Full-time,1.0,47,2813,0.72131,1.23931
587,587,2014,Pre-primary Level,3rd Quintile,Full-time,1.0,33,2813,0.6787,1.35388
588,588,2014,Pre-primary Level,4th Quintile,Full-time,1.0,33,2813,0.73124,1.34287
589,589,2014,Primary Level,1st Quintile,Full-time,0.53532,49,2813,0.35808,0.7618
590,590,2014,Primary Level,1st Quintile,Part-time,0.46468,63,2813,0.37132,0.54785
591,591,2014,Lower Secondary Level,1st Quintile,Full-time,0.54663,186,2813,0.43786,0.67409
592,592,2014,Lower Secondary Level,1st Quintile,Part-time,0.25149,154,2813,0.21358,0.2972
593,593,2014,Lower Secondary Level,1st Quintile,Either,0.20187,68,2813,0.14113,0.26912
594,594,2014,Lower Secondary Level,2nd Quintile,Full-time,0.66304,53,2813,0.46575,0.90682
595,595,2014,Lower Secondary Level,2nd Quintile,Part-time,0.33696,51,2813,0.23291,0.47587
596,596,2014,Lower Secondary Level,3rd Quintile,Full-time,1.0,31,2813,0.5992,1.44359
597,597,2014,Upper Secondary Level,1st Quintile,Full-time,0.44632,279,2813,0.38461,0.52092
598,598,2014,Upper Secondary Level,1st Quintile,Part-time,0.30521,300,2813,0.2587,0.35335
599,599,2014,Upper Secondary Level,1st Quintile,Either,0.19787,134,2813,0.15709,0.23873
600,600,2014,Upper Secondary Level,1st Quintile,I'm not sure yet,0.0506,31,2813,0.03092,0.07256
601,601,2014,Upper Secondary Level,2nd Quintile,Full-time,0.38174,110,2813,0.29593,0.46784
602,602,2014,Upper Secondary Level,2nd Quintile,Part-time,0.41938,173,2813,0.33095,0.51773
603,603,2014,Upper Secondary Level,2nd Quintile,Either,0.19888,51,2813,0.15106,0.24292
604,604,2014,Upper Secondary Level,3rd Quintile,Full-time,0.60599,98,2813,0.45973,0.72999
605,605,2014,Upper Secondary Level,3rd Quintile,Part-time,0.39401,97,2813,0.31535,0.48962
606,606,2014,Upper Secondary Level,4th Quintile,Full-time,0.48383,60,2813,0.38025,0.61244
607,607,2014,Upper Secondary Level,4th Quintile,Part-time,0.51617,77,2813,0.37883,0.646
608,608,2014,Upper Secondary Level,5th Quintile,Full-time,0.54028,50,2813,0.37357,0.71928
609,609,2014,Upper Secondary Level,5th Quintile,Part-time,0.45972,41,2813,0.32217,0.58985
610,610,2014,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.40967,31,2813,0.24279,0.55101
611,611,2014,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.59033,58,2813,0.41868,0.80917
612,612,2014,Second Stage of Tertiary Education,1st Quintile,Full-time,0.48041,56,2813,0.36069,0.60302
613,613,2014,Second Stage of Tertiary Education,1st Quintile,Part-time,0.29482,57,2813,0.2057,0.41387
614,614,2014,Second Stage of Tertiary Education,1st Quintile,Either,0.22477,34,2813,0.1503,0.33456
615,615,2014,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,51,2813,0.63705,1.36659
616,616,2014,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,53,2813,0.77413,1.26364
617,617,2014,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,61,2813,0.6531,1.45346
618,618,2014,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,61,2813,0.7127,1.25792
619,619,2015,Pre-primary Level,1st Quintile,Full-time,1.0,57,2425,0.70882,1.24817
620,620,2015,Pre-primary Level,2nd Quintile,Full-time,1.0,32,2425,0.52213,1.46838
621,621,2015,Primary Level,1st Quintile,Full-time,0.49908,45,2425,0.30605,0.74823
622,622,2015,Primary Level,1st Quintile,Part-time,0.50092,48,2425,0.37924,0.64088
623,623,2015,Lower Secondary Level,1st Quintile,Full-time,0.4858,141,2425,0.37223,0.59949
624,624,2015,Lower Secondary Level,1st Quintile,Part-time,0.31267,148,2425,0.25102,0.40717
625,625,2015,Lower Secondary Level,1st Quintile,Either,0.20152,66,2425,0.14137,0.28425
626,626,2015,Lower Secondary Level,2nd Quintile,Full-time,0.56131,44,2425,0.3977,0.73059
627,627,2015,Lower Secondary Level,2nd Quintile,Part-time,0.43869,36,2425,0.29654,0.60814
628,628,2015,Upper Secondary Level,1st Quintile,Full-time,0.42718,238,2425,0.35355,0.50241
629,629,2015,Upper Secondary Level,1st Quintile,Part-time,0.29502,277,2425,0.25485,0.33935
630,630,2015,Upper Secondary Level,1st Quintile,Either,0.22349,119,2425,0.17357,0.27954
631,631,2015,Upper Secondary Level,1st Quintile,I'm not sure yet,0.0543,36,2425,0.03678,0.07924
632,632,2015,Upper Secondary Level,2nd Quintile,Full-time,0.46148,131,2425,0.36553,0.55881
633,633,2015,Upper Secondary Level,2nd Quintile,Part-time,0.38803,126,2425,0.305,0.47789
634,634,2015,Upper Secondary Level,2nd Quintile,Either,0.15049,54,2425,0.11842,0.19106
635,635,2015,Upper Secondary Level,3rd Quintile,Full-time,0.58559,83,2425,0.4734,0.72828
636,636,2015,Upper Secondary Level,3rd Quintile,Part-time,0.41441,79,2425,0.33064,0.52199
637,637,2015,Upper Secondary Level,4th Quintile,Full-time,0.65556,67,2425,0.48033,0.85939
638,638,2015,Upper Secondary Level,4th Quintile,Part-time,0.34444,56,2425,0.26218,0.43204
639,639,2015,Upper Secondary Level,5th Quintile,Full-time,0.53154,54,2425,0.38345,0.7157
640,640,2015,Upper Secondary Level,5th Quintile,Part-time,0.46846,45,2425,0.34015,0.62492
641,641,2015,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.50877,42,2425,0.3422,0.7005
642,642,2015,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.49123,43,2425,0.31452,0.69684
643,643,2015,Post-secondary Non-tertiary Level,2nd Quintile,Part-time,1.0,31,2425,0.66805,1.37566
644,644,2015,Post-secondary Non-tertiary Level,3rd Quintile,Part-time,1.0,36,2425,0.66937,1.31014
645,645,2015,Second Stage of Tertiary Education,1st Quintile,Full-time,0.56933,52,2425,0.38168,0.75759
646,646,2015,Second Stage of Tertiary Education,1st Quintile,Part-time,0.43067,44,2425,0.2626,0.62529
647,647,2015,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,46,2425,0.66739,1.44837
648,648,2015,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,51,2425,0.6863,1.4358
649,649,2015,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,44,2425,0.67793,1.41715
650,650,2015,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,54,2425,0.71809,1.37102
651,651,2016,Pre-primary Level,1st Quintile,Full-time,1.0,49,2286,0.64754,1.47772
652,652,2016,Pre-primary Level,2nd Quintile,Full-time,1.0,34,2286,0.61871,1.40413
653,653,2016,Pre-primary Level,3rd Quintile,Full-time,1.0,31,2286,0.68663,1.37297
654,654,2016,Primary Level,1st Quintile,Full-time,0.35039,32,2286,0.21792,0.47912
655,655,2016,Primary Level,1st Quintile,Part-time,0.64961,53,2286,0.46721,0.83945
656,656,2016,Lower Secondary Level,1st Quintile,Full-time,0.43562,134,2286,0.34139,0.53768
657,657,2016,Lower Secondary Level,1st Quintile,Part-time,0.35104,142,2286,0.2632,0.43274
658,658,2016,Lower Secondary Level,1st Quintile,Either,0.21334,64,2286,0.15553,0.28424
659,659,2016,Lower Secondary Level,2nd Quintile,Full-time,0.60171,50,2286,0.41062,0.78893
660,660,2016,Lower Secondary Level,2nd Quintile,Part-time,0.39829,45,2286,0.25749,0.60408
661,661,2016,Upper Secondary Level,1st Quintile,Full-time,0.43284,246,2286,0.35832,0.50754
662,662,2016,Upper Secondary Level,1st Quintile,Part-time,0.29298,238,2286,0.25206,0.34706
663,663,2016,Upper Secondary Level,1st Quintile,Either,0.2087,126,2286,0.16768,0.26953
664,664,2016,Upper Secondary Level,1st Quintile,I'm not sure yet,0.06548,34,2286,0.0354,0.11031
665,665,2016,Upper Secondary Level,2nd Quintile,Full-time,0.51273,90,2286,0.37816,0.66155
666,666,2016,Upper Secondary Level,2nd Quintile,Part-time,0.37285,121,2286,0.29815,0.46844
667,667,2016,Upper Secondary Level,2nd Quintile,Either,0.11442,38,2286,0.08119,0.15423
668,668,2016,Upper Secondary Level,3rd Quintile,Full-time,0.567,70,2286,0.38996,0.74684
669,669,2016,Upper Secondary Level,3rd Quintile,Part-time,0.433,67,2286,0.2748,0.58778
670,670,2016,Upper Secondary Level,4th Quintile,Full-time,0.59938,48,2286,0.42059,0.81667
671,671,2016,Upper Secondary Level,4th Quintile,Part-time,0.40062,39,2286,0.27768,0.52968
672,672,2016,Upper Secondary Level,5th Quintile,Full-time,0.56063,52,2286,0.39598,0.72882
673,673,2016,Upper Secondary Level,5th Quintile,Part-time,0.43937,33,2286,0.2515,0.59828
674,674,2016,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.62282,36,2286,0.32083,0.93551
675,675,2016,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.37718,48,2286,0.27124,0.52029
676,676,2016,Post-secondary Non-tertiary Level,2nd Quintile,Part-time,1.0,42,2286,0.58487,1.63032
677,677,2016,Second Stage of Tertiary Education,1st Quintile,Full-time,0.51697,48,2286,0.33828,0.77943
678,678,2016,Second Stage of Tertiary Education,1st Quintile,Part-time,0.32848,62,2286,0.22027,0.44873
679,679,2016,Second Stage of Tertiary Education,1st Quintile,Either,0.15455,32,2286,0.10596,0.22588
680,680,2016,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,45,2286,0.74298,1.40016
681,681,2016,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,39,2286,0.68294,1.42198
682,682,2016,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,40,2286,0.62639,1.46062
683,683,2016,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,58,2286,0.76496,1.25801
684,684,2017,Pre-primary Level,1st Quintile,Full-time,1.0,46,3065,0.71621,1.33694
685,685,2017,Pre-primary Level,3rd Quintile,Full-time,1.0,36,3065,0.6029,1.46737
686,686,2017,Pre-primary Level,4th Quintile,Full-time,1.0,31,3065,0.66246,1.43664
687,687,2017,Primary Level,1st Quintile,Full-time,0.33455,200,3065,0.20158,0.46832
688,688,2017,Primary Level,1st Quintile,Part-time,0.45988,159,3065,0.31103,0.60318
689,689,2017,Primary Level,1st Quintile,Either,0.14294,76,3065,0.07897,0.21924
690,690,2017,Primary Level,1st Quintile,I'm not sure yet,0.06263,47,3065,0.02248,0.11307
691,691,2017,Lower Secondary Level,1st Quintile,Full-time,0.38197,240,3065,0.30633,0.47941
692,692,2017,Lower Secondary Level,1st Quintile,Part-time,0.34071,190,3065,0.25031,0.44535
693,693,2017,Lower Secondary Level,1st Quintile,Either,0.23014,88,3065,0.15473,0.33899
694,694,2017,Lower Secondary Level,1st Quintile,I'm not sure yet,0.04718,33,3065,0.02329,0.07717
695,695,2017,Lower Secondary Level,2nd Quintile,Full-time,1.0,51,3065,0.62185,1.53272
696,696,2017,Upper Secondary Level,1st Quintile,Full-time,0.39712,292,3065,0.32685,0.4819
697,697,2017,Upper Secondary Level,1st Quintile,Part-time,0.28219,243,3065,0.21976,0.34553
698,698,2017,Upper Secondary Level,1st Quintile,Either,0.25868,133,3065,0.20123,0.3313
699,699,2017,Upper Secondary Level,1st Quintile,I'm not sure yet,0.06201,39,3065,0.03893,0.09225
700,700,2017,Upper Secondary Level,2nd Quintile,Full-time,0.49737,95,3065,0.36752,0.64912
701,701,2017,Upper Secondary Level,2nd Quintile,Part-time,0.3724,98,3065,0.26566,0.49175
702,702,2017,Upper Secondary Level,2nd Quintile,Either,0.13023,33,3065,0.07881,0.19729
703,703,2017,Upper Secondary Level,3rd Quintile,Full-time,0.54831,70,3065,0.40504,0.75043
704,704,2017,Upper Secondary Level,3rd Quintile,Part-time,0.45169,66,3065,0.34967,0.59918
705,705,2017,Upper Secondary Level,4th Quintile,Full-time,0.56797,54,3065,0.42267,0.73845
706,706,2017,Upper Secondary Level,4th Quintile,Part-time,0.43203,49,3065,0.33901,0.55219
707,707,2017,Upper Secondary Level,5th Quintile,Full-time,1.0,41,3065,0.68322,1.39387
708,708,2017,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.52707,39,3065,0.29859,0.81588
709,709,2017,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.47293,49,3065,0.30236,0.68123
710,710,2017,Post-secondary Non-tertiary Level,2nd Quintile,Part-time,1.0,44,3065,0.76171,1.30548
711,711,2017,Second Stage of Tertiary Education,1st Quintile,Full-time,0.38826,192,3065,0.27875,0.49849
712,712,2017,Second Stage of Tertiary Education,1st Quintile,Part-time,0.48853,114,3065,0.29909,0.67264
713,713,2017,Second Stage of Tertiary Education,1st Quintile,Either,0.12321,49,3065,0.07748,0.17674
714,714,2017,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,48,3065,0.6824,1.39306
715,715,2017,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,36,3065,0.70064,1.33975
716,716,2017,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,46,3065,0.67562,1.36739
717,717,2017,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,38,3065,0.598,1.46294
718,718,2018,Pre-primary Level,1st Quintile,Full-time,1.0,56,3716,0.75643,1.25587
719,719,2018,Pre-primary Level,2nd Quintile,Full-time,1.0,32,3716,0.66058,1.34517
720,720,2018,Pre-primary Level,3rd Quintile,Full-time,1.0,41,3716,0.66684,1.55191
721,721,2018,Primary Level,1st Quintile,Full-time,0.25886,304,3716,0.20285,0.32006
722,722,2018,Primary Level,1st Quintile,Part-time,0.49166,234,3716,0.33002,0.72916
723,723,2018,Primary Level,1st Quintile,Either,0.14684,103,3716,0.0908,0.22866
724,724,2018,Primary Level,1st Quintile,I'm not sure yet,0.10264,86,3716,0.04526,0.17031
725,725,2018,Primary Level,2nd Quintile,Full-time,1.0,40,3716,0.60882,1.55953
726,726,2018,Lower Secondary Level,1st Quintile,Full-time,0.41462,287,3716,0.32274,0.5084
727,727,2018,Lower Secondary Level,1st Quintile,Part-time,0.30634,214,3716,0.23978,0.38489
728,728,2018,Lower Secondary Level,1st Quintile,Either,0.23218,112,3716,0.15877,0.31503
729,729,2018,Lower Secondary Level,1st Quintile,I'm not sure yet,0.04687,50,3716,0.02829,0.0644
730,730,2018,Lower Secondary Level,2nd Quintile,Full-time,0.58021,59,3716,0.42166,0.75768
731,731,2018,Lower Secondary Level,2nd Quintile,Part-time,0.41979,33,3716,0.23302,0.65449
732,732,2018,Upper Secondary Level,1st Quintile,Full-time,0.32733,319,3716,0.27411,0.39555
733,733,2018,Upper Secondary Level,1st Quintile,Part-time,0.34892,269,3716,0.28269,0.42972
734,734,2018,Upper Secondary Level,1st Quintile,Either,0.21616,130,3716,0.17129,0.26496
735,735,2018,Upper Secondary Level,1st Quintile,I'm not sure yet,0.10759,56,3716,0.06961,0.15438
736,736,2018,Upper Secondary Level,2nd Quintile,Full-time,0.34865,93,3716,0.27289,0.43789
737,737,2018,Upper Secondary Level,2nd Quintile,Part-time,0.48195,121,3716,0.37462,0.57713
738,738,2018,Upper Secondary Level,2nd Quintile,Either,0.1694,37,3716,0.12055,0.22721
739,739,2018,Upper Secondary Level,3rd Quintile,Full-time,0.70537,70,3716,0.51458,0.96252
740,740,2018,Upper Secondary Level,3rd Quintile,Part-time,0.29463,51,3716,0.21234,0.37262
741,741,2018,Upper Secondary Level,4th Quintile,Full-time,0.57455,60,3716,0.41043,0.75057
742,742,2018,Upper Secondary Level,4th Quintile,Part-time,0.42545,44,3716,0.29382,0.56788
743,743,2018,Upper Secondary Level,5th Quintile,Full-time,0.58177,49,3716,0.38227,0.77673
744,744,2018,Upper Secondary Level,5th Quintile,Part-time,0.41823,32,3716,0.2818,0.58169
745,745,2018,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.53026,46,3716,0.32695,0.77234
746,746,2018,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.46974,54,3716,0.25494,0.68114
747,747,2018,Post-secondary Non-tertiary Level,2nd Quintile,Part-time,1.0,32,3716,0.40078,1.75751
748,748,2018,Second Stage of Tertiary Education,1st Quintile,Full-time,0.64163,209,3716,0.42544,0.84654
749,749,2018,Second Stage of Tertiary Education,1st Quintile,Part-time,0.25251,128,3716,0.18203,0.34691
750,750,2018,Second Stage of Tertiary Education,1st Quintile,Either,0.10586,36,3716,0.06278,0.15284
751,751,2018,Second Stage of Tertiary Education,2nd Quintile,Full-time,0.27413,35,3716,0.11141,0.50555
752,752,2018,Second Stage of Tertiary Education,2nd Quintile,Part-time,0.72587,54,3716,0.47112,1.07289
753,753,2018,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,36,3716,0.64169,1.35743
754,754,2018,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,50,3716,0.73969,1.3153
755,755,2018,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,54,3716,0.73638,1.27671
756,756,2019,Pre-primary Level,1st Quintile,Full-time,1.0,48,3277,0.64241,1.39028
757,757,2019,Primary Level,1st Quintile,Full-time,0.35011,288,3277,0.24415,0.45127
758,758,2019,Primary Level,1st Quintile,Part-time,0.33604,289,3277,0.23595,0.44869
759,759,2019,Primary Level,1st Quintile,Either,0.12075,70,3277,0.06233,0.18833
760,760,2019,Primary Level,1st Quintile,I'm not sure yet,0.1931,76,3277,0.07695,0.36342
761,761,2019,Lower Secondary Level,1st Quintile,Full-time,0.4122,256,3277,0.3089,0.54041
762,762,2019,Lower Secondary Level,1st Quintile,Part-time,0.3732,235,3277,0.27823,0.47432
763,763,2019,Lower Secondary Level,1st Quintile,Either,0.14872,80,3277,0.10225,0.20051
764,764,2019,Lower Secondary Level,1st Quintile,I'm not sure yet,0.06588,55,3277,0.03318,0.10675
765,765,2019,Lower Secondary Level,2nd Quintile,Full-time,0.50832,42,3277,0.27468,0.83901
766,766,2019,Lower Secondary Level,2nd Quintile,Part-time,0.49168,33,3277,0.31036,0.69305
767,767,2019,Upper Secondary Level,1st Quintile,Full-time,0.33781,273,3277,0.24678,0.42801
768,768,2019,Upper Secondary Level,1st Quintile,Part-time,0.36817,286,3277,0.30138,0.4351
769,769,2019,Upper Secondary Level,1st Quintile,Either,0.23278,108,3277,0.17338,0.3067
770,770,2019,Upper Secondary Level,1st Quintile,I'm not sure yet,0.06124,48,3277,0.04104,0.08483
771,771,2019,Upper Secondary Level,2nd Quintile,Full-time,0.48386,91,3277,0.39476,0.59094
772,772,2019,Upper Secondary Level,2nd Quintile,Part-time,0.51614,93,3277,0.41356,0.65448
773,773,2019,Upper Secondary Level,3rd Quintile,Full-time,0.63911,60,3277,0.44487,0.85992
774,774,2019,Upper Secondary Level,3rd Quintile,Part-time,0.36089,46,3277,0.25943,0.49002
775,775,2019,Upper Secondary Level,4th Quintile,Full-time,0.61391,42,3277,0.32854,0.9684
776,776,2019,Upper Secondary Level,4th Quintile,Part-time,0.38609,42,3277,0.27175,0.53668
777,777,2019,Upper Secondary Level,5th Quintile,Full-time,1.0,38,3277,0.61402,1.38502
778,778,2019,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.36181,45,3277,0.21489,0.51624
779,779,2019,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.63819,50,3277,0.39373,0.92443
780,780,2019,Post-secondary Non-tertiary Level,2nd Quintile,Part-time,1.0,34,3277,0.65611,1.37036
781,781,2019,Second Stage of Tertiary Education,1st Quintile,Full-time,0.5472,167,3277,0.35787,0.76737
782,782,2019,Second Stage of Tertiary Education,1st Quintile,Part-time,0.26456,123,3277,0.17697,0.36367
783,783,2019,Second Stage of Tertiary Education,1st Quintile,Either,0.14085,33,3277,0.08276,0.19781
784,784,2019,Second Stage of Tertiary Education,1st Quintile,I'm not sure yet,0.04739,32,3277,0.02475,0.07414
785,785,2019,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,43,3277,0.62591,1.42897
786,786,2019,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,47,3277,0.76484,1.25075
787,787,2019,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,59,3277,0.73161,1.29693
788,788,2019,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,45,3277,0.71207,1.36556
789,789,2020,Primary Level,1st Quintile,Full-time,0.31079,247,2965,0.22158,0.41205
790,790,2020,Primary Level,1st Quintile,Part-time,0.29758,227,2965,0.17778,0.46216
791,791,2020,Primary Level,1st Quintile,Either,0.20643,53,2965,0.07365,0.35466
792,792,2020,Primary Level,1st Quintile,I'm not sure yet,0.18519,77,2965,0.10039,0.28983
793,793,2020,Lower Secondary Level,1st Quintile,Full-time,0.31462,215,2965,0.23377,0.42992
794,794,2020,Lower Secondary Level,1st Quintile,Part-time,0.30349,182,2965,0.22793,0.39479
795,795,2020,Lower Secondary Level,1st Quintile,Either,0.22415,82,2965,0.16556,0.29216
796,796,2020,Lower Secondary Level,1st Quintile,I'm not sure yet,0.15774,69,2965,0.0912,0.23713
797,797,2020,Lower Secondary Level,2nd Quintile,Full-time,0.63724,57,2965,0.39897,0.90454
798,798,2020,Lower Secondary Level,2nd Quintile,Part-time,0.36276,36,2965,0.24203,0.51672
799,799,2020,Upper Secondary Level,1st Quintile,Full-time,0.36479,261,2965,0.29482,0.43941
800,800,2020,Upper Secondary Level,1st Quintile,Part-time,0.36361,288,2965,0.30661,0.42547
801,801,2020,Upper Secondary Level,1st Quintile,Either,0.17937,108,2965,0.14508,0.22437
802,802,2020,Upper Secondary Level,1st Quintile,I'm not sure yet,0.09223,71,2965,0.06239,0.1223
803,803,2020,Upper Secondary Level,2nd Quintile,Full-time,0.37829,78,2965,0.27191,0.50935
804,804,2020,Upper Secondary Level,2nd Quintile,Part-time,0.24748,69,2965,0.1852,0.31345
805,805,2020,Upper Secondary Level,2nd Quintile,Either,0.14652,37,2965,0.10635,0.19437
806,806,2020,Upper Secondary Level,2nd Quintile,I'm not sure yet,0.22771,41,2965,0.13902,0.33181
807,807,2020,Upper Secondary Level,3rd Quintile,Full-time,0.62035,43,2965,0.39658,0.87398
808,808,2020,Upper Secondary Level,3rd Quintile,Part-time,0.37965,36,2965,0.2528,0.54293
809,809,2020,Upper Secondary Level,4th Quintile,Full-time,0.39701,40,2965,0.29298,0.51765
810,810,2020,Upper Secondary Level,4th Quintile,Part-time,0.60299,40,2965,0.45108,0.80579
811,811,2020,Upper Secondary Level,5th Quintile,Full-time,0.57445,45,2965,0.32089,0.97782
812,812,2020,Upper Secondary Level,5th Quintile,Part-time,0.42555,33,2965,0.27257,0.61701
813,813,2020,Post-secondary Non-tertiary Level,1st Quintile,Full-time,0.28928,41,2965,0.20026,0.38668
814,814,2020,Post-secondary Non-tertiary Level,1st Quintile,Part-time,0.71072,52,2965,0.44121,1.05716
815,815,2020,Second Stage of Tertiary Education,1st Quintile,Full-time,0.48976,152,2965,0.36483,0.64554
816,816,2020,Second Stage of Tertiary Education,1st Quintile,Part-time,0.51024,112,2965,0.22756,0.86768
817,817,2020,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,33,2965,0.51699,1.54805
818,818,2020,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,36,2965,0.57852,1.45165
819,819,2020,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,47,2965,0.63679,1.48808
820,820,2020,Second Stage of Tertiary Education,5th Quintile,Part-time,1.0,57,2965,0.59527,1.40999
821,821,2021,Primary Level,1st Quintile,Full-time,0.23058,86,1848,0.13795,0.35194
822,822,2021,Primary Level,1st Quintile,Part-time,0.41328,146,1848,0.21435,0.67978
823,823,2021,Primary Level,1st Quintile,Either,0.2522,69,1848,0.14853,0.3948
824,824,2021,Primary Level,1st Quintile,I'm not sure yet,0.10394,40,1848,0.03572,0.18251
825,825,2021,Lower Secondary Level,1st Quintile,Full-time,0.24236,95,1848,0.15559,0.37488
826,826,2021,Lower Secondary Level,1st Quintile,Part-time,0.35754,123,1848,0.22944,0.56467
827,827,2021,Lower Secondary Level,1st Quintile,Either,0.25751,80,1848,0.14452,0.45679
828,828,2021,Lower Secondary Level,1st Quintile,I'm not sure yet,0.14259,31,1848,0.07783,0.23052
829,829,2021,Lower Secondary Level,2nd Quintile,Part-time,1.0,34,1848,0.51915,1.61187
830,830,2021,Upper Secondary Level,1st Quintile,Full-time,0.30419,130,1848,0.21397,0.40632
831,831,2021,Upper Secondary Level,1st Quintile,Part-time,0.36687,195,1848,0.29726,0.44806
832,832,2021,Upper Secondary Level,1st Quintile,Either,0.21366,111,1848,0.16963,0.26536
833,833,2021,Upper Secondary Level,1st Quintile,I'm not sure yet,0.11528,47,1848,0.06247,0.16637
834,834,2021,Upper Secondary Level,2nd Quintile,Full-time,0.5905,64,1848,0.37639,0.83178
835,835,2021,Upper Secondary Level,2nd Quintile,Part-time,0.4095,67,1848,0.26328,0.59077
836,836,2021,Upper Secondary Level,3rd Quintile,Full-time,0.36134,39,1848,0.19844,0.62334
837,837,2021,Upper Secondary Level,3rd Quintile,Part-time,0.63866,51,1848,0.40472,0.89541
838,838,2021,Upper Secondary Level,4th Quintile,Full-time,1.0,38,1848,0.72695,1.34547
839,839,2021,Upper Secondary Level,5th Quintile,Full-time,1.0,31,1848,0.58494,1.43643
840,840,2021,Post-secondary Non-tertiary Level,1st Quintile,Part-time,1.0,31,1848,0.60349,1.47008
841,841,2021,Second Stage of Tertiary Education,1st Quintile,Full-time,0.54973,77,1848,0.35792,0.73417
842,842,2021,Second Stage of Tertiary Education,1st Quintile,Part-time,0.30745,63,1848,0.14616,0.50181
843,843,2021,Second Stage of Tertiary Education,1st Quintile,Either,0.14282,39,1848,0.05992,0.2455
844,844,2021,Second Stage of Tertiary Education,2nd Quintile,Part-time,1.0,47,1848,0.67282,1.34049
845,845,2021,Second Stage of Tertiary Education,3rd Quintile,Part-time,1.0,31,1848,0.69089,1.37423
846,846,2021,Second Stage of Tertiary Education,4th Quintile,Part-time,1.0,36,1848,0.68157,1.37661
