year,age_gr,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Primary Level,Full-time,0.45445,31,31,0.27627,0.63262
2015,17-29 y.,Lower Secondary Level,Full-time,0.63979,179,303,0.58564,0.69393
2015,17-29 y.,Lower Secondary Level,Part-time,0.16209,72,303,0.12052,0.20365
2015,17-29 y.,Lower Secondary Level,Either,0.14396,52,303,0.10436,0.18355
2015,17-29 y.,Upper Secondary Level,Full-time,0.66240,368,586,0.62408,0.70072
2015,17-29 y.,Upper Secondary Level,Part-time,0.13450,103,586,0.10685,0.16215
2015,17-29 y.,Upper Secondary Level,Either,0.15303,81,586,0.12386,0.18220
2015,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05007,34,586,0.03240,0.06774
2015,17-29 y.,Second Stage of Tertiary Education,Full-time,0.65830,74,111,0.56967,0.74693
2015,17-29 y.,Second Stage of Tertiary Education,Part-time,0.25427,37,111,0.17289,0.33565
2015,30-45 y.,Primary Level,Full-time,0.42739,37,79,0.31760,0.53717
2015,30-45 y.,Primary Level,Part-time,0.37323,42,79,0.26590,0.48057
2015,30-45 y.,Lower Secondary Level,Full-time,0.31747,74,245,0.25906,0.37588
2015,30-45 y.,Lower Secondary Level,Part-time,0.36986,125,245,0.30929,0.43044
2015,30-45 y.,Lower Secondary Level,Either,0.23426,46,245,0.18111,0.28740
2015,30-45 y.,Upper Secondary Level,Full-time,0.33173,148,615,0.29448,0.36897
2015,30-45 y.,Upper Secondary Level,Part-time,0.45314,343,615,0.41377,0.49252
2015,30-45 y.,Upper Secondary Level,Either,0.16043,88,615,0.13140,0.18946
2015,30-45 y.,Upper Secondary Level,I'm not sure yet,0.05470,36,615,0.03671,0.07268
2015,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.23731,57,169,0.17298,0.30164
2015,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.53057,112,169,0.45511,0.60604
2015,30-45 y.,Second Stage of Tertiary Education,Full-time,0.30465,89,320,0.25414,0.35516
2015,30-45 y.,Second Stage of Tertiary Education,Part-time,0.53661,180,320,0.48189,0.59134
2015,30-45 y.,Second Stage of Tertiary Education,Either,0.14020,51,320,0.10210,0.17830
2015,46-65 y.,Lower Secondary Level,Part-time,0.37274,44,44,0.22821,0.51726
2015,46-65 y.,Upper Secondary Level,Full-time,0.31736,125,423,0.27295,0.36177
2015,46-65 y.,Upper Secondary Level,Part-time,0.37831,180,423,0.33204,0.42458
2015,46-65 y.,Upper Secondary Level,Either,0.19835,83,423,0.16031,0.23640
2015,46-65 y.,Upper Secondary Level,I'm not sure yet,0.10598,35,423,0.07661,0.13535
2015,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.34618,32,32,0.17870,0.51366
2015,46-65 y.,Second Stage of Tertiary Education,Full-time,0.27219,38,100,0.18451,0.35986
2015,46-65 y.,Second Stage of Tertiary Education,Part-time,0.44283,62,100,0.34499,0.54068
2016,17-29 y.,No answer / don't know,Full-time,0.67033,122,155,0.59608,0.74458
2016,17-29 y.,No answer / don't know,Either,0.18132,33,155,0.12046,0.24217
2016,17-29 y.,Pre-primary Level,Full-time,0.69420,166,239,0.63567,0.75274
2016,17-29 y.,Pre-primary Level,Either,0.11814,31,239,0.07713,0.15915
2016,17-29 y.,Pre-primary Level,I'm not sure yet,0.15070,42,239,0.10525,0.19616
2016,17-29 y.,Lower Secondary Level,Full-time,0.57590,150,253,0.51488,0.63691
2016,17-29 y.,Lower Secondary Level,Part-time,0.19443,65,253,0.14557,0.24330
2016,17-29 y.,Lower Secondary Level,Either,0.13341,38,253,0.09143,0.17539
2016,17-29 y.,Upper Secondary Level,Full-time,0.63784,296,494,0.59541,0.68026
2016,17-29 y.,Upper Secondary Level,Part-time,0.19352,95,494,0.15864,0.22839
2016,17-29 y.,Upper Secondary Level,Either,0.11281,63,494,0.08488,0.14073
2016,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05584,40,494,0.03557,0.07611
2016,17-29 y.,Second Stage of Tertiary Education,Full-time,0.61607,44,44,0.47070,0.76144
2016,30-45 y.,Primary Level,Part-time,0.48294,33,33,0.30980,0.65608
2016,30-45 y.,Lower Secondary Level,Full-time,0.30494,56,191,0.23948,0.37041
2016,30-45 y.,Lower Secondary Level,Part-time,0.42719,103,191,0.35685,0.49752
2016,30-45 y.,Lower Secondary Level,Either,0.20860,32,191,0.15083,0.26638
2016,30-45 y.,Upper Secondary Level,Full-time,0.30691,113,447,0.26411,0.34972
2016,30-45 y.,Upper Secondary Level,Part-time,0.41502,262,447,0.36929,0.46075
2016,30-45 y.,Upper Secondary Level,Either,0.18620,72,447,0.15007,0.22233
2016,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.29859,37,131,0.21992,0.37726
2016,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.59860,94,131,0.51434,0.68286
2016,30-45 y.,Second Stage of Tertiary Education,Full-time,0.23409,70,285,0.18484,0.28333
2016,30-45 y.,Second Stage of Tertiary Education,Part-time,0.57693,165,285,0.51947,0.63439
2016,30-45 y.,Second Stage of Tertiary Education,Either,0.17605,50,285,0.13175,0.22035
2016,46-65 y.,Lower Secondary Level,Part-time,0.34369,34,34,0.18165,0.50574
2016,46-65 y.,Upper Secondary Level,Full-time,0.31841,98,341,0.26889,0.36792
2016,46-65 y.,Upper Secondary Level,Part-time,0.36571,134,341,0.31451,0.41690
2016,46-65 y.,Upper Secondary Level,Either,0.19563,74,341,0.15346,0.23779
2016,46-65 y.,Upper Secondary Level,I'm not sure yet,0.12026,35,341,0.08568,0.15483
2016,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.42264,31,31,0.24587,0.59941
2016,46-65 y.,Second Stage of Tertiary Education,Part-time,0.40973,50,50,0.27203,0.54742
2017,17-29 y.,No answer / don't know,Full-time,0.60070,127,195,0.53178,0.66962
2017,17-29 y.,No answer / don't know,Part-time,0.14184,31,195,0.09274,0.19093
2017,17-29 y.,No answer / don't know,Either,0.16614,37,195,0.11377,0.21852
2017,17-29 y.,Pre-primary Level,Full-time,0.63585,185,279,0.57929,0.69242
2017,17-29 y.,Pre-primary Level,Either,0.17552,49,279,0.13080,0.22024
2017,17-29 y.,Pre-primary Level,I'm not sure yet,0.10812,45,279,0.07162,0.14463
2017,17-29 y.,Primary Level,Full-time,0.45886,88,177,0.38524,0.53248
2017,17-29 y.,Primary Level,Part-time,0.23793,50,177,0.17502,0.30084
2017,17-29 y.,Primary Level,Either,0.26456,39,177,0.19939,0.32973
2017,17-29 y.,Lower Secondary Level,Full-time,0.52237,209,363,0.47092,0.57383
2017,17-29 y.,Lower Secondary Level,Part-time,0.20816,88,363,0.16633,0.24998
2017,17-29 y.,Lower Secondary Level,Either,0.21730,66,363,0.17482,0.25978
2017,17-29 y.,Upper Secondary Level,Full-time,0.69917,382,615,0.66289,0.73544
2017,17-29 y.,Upper Secondary Level,Part-time,0.16315,116,615,0.13392,0.19237
2017,17-29 y.,Upper Secondary Level,Either,0.09505,72,615,0.07185,0.11825
2017,17-29 y.,Upper Secondary Level,I'm not sure yet,0.04264,45,615,0.02666,0.05862
2017,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.46969,38,38,0.30887,0.63050
2017,17-29 y.,Second Stage of Tertiary Education,Full-time,0.65646,85,123,0.57219,0.74073
2017,17-29 y.,Second Stage of Tertiary Education,Part-time,0.18703,38,123,0.11784,0.25623
2017,30-45 y.,No answer / don't know,Full-time,0.46479,37,37,0.30186,0.62771
2017,30-45 y.,Primary Level,Full-time,0.29028,148,377,0.24440,0.33615
2017,30-45 y.,Primary Level,Part-time,0.41696,120,377,0.36712,0.46679
2017,30-45 y.,Primary Level,Either,0.19608,69,377,0.15594,0.23621
2017,30-45 y.,Primary Level,I'm not sure yet,0.09669,40,377,0.06682,0.12657
2017,30-45 y.,Lower Secondary Level,Full-time,0.34757,144,349,0.29754,0.39761
2017,30-45 y.,Lower Secondary Level,Part-time,0.42126,151,349,0.36938,0.47314
2017,30-45 y.,Lower Secondary Level,Either,0.19256,54,349,0.15113,0.23399
2017,30-45 y.,Upper Secondary Level,Full-time,0.27811,174,560,0.24097,0.31526
2017,30-45 y.,Upper Secondary Level,Part-time,0.44994,290,560,0.40870,0.49118
2017,30-45 y.,Upper Secondary Level,Either,0.20647,96,560,0.17291,0.24002
2017,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.21746,37,137,0.14813,0.28679
2017,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.56242,100,137,0.47904,0.64580
2017,30-45 y.,Second Stage of Tertiary Education,Full-time,0.31561,175,427,0.27148,0.35975
2017,30-45 y.,Second Stage of Tertiary Education,Part-time,0.56509,202,427,0.51801,0.61217
2017,30-45 y.,Second Stage of Tertiary Education,Either,0.09917,50,427,0.07079,0.12755
2017,46-65 y.,Primary Level,Full-time,0.22843,36,68,0.12790,0.32895
2017,46-65 y.,Primary Level,Part-time,0.44895,32,68,0.32985,0.56805
2017,46-65 y.,Lower Secondary Level,Full-time,0.21997,37,98,0.13753,0.30240
2017,46-65 y.,Lower Secondary Level,Part-time,0.44953,61,98,0.35053,0.54852
2017,46-65 y.,Upper Secondary Level,Full-time,0.24258,117,383,0.19960,0.28557
2017,46-65 y.,Upper Secondary Level,Part-time,0.41011,157,383,0.36079,0.45944
2017,46-65 y.,Upper Secondary Level,Either,0.20933,70,383,0.16853,0.25013
2017,46-65 y.,Upper Secondary Level,I'm not sure yet,0.13798,39,383,0.10339,0.17256
2017,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.38144,39,39,0.22699,0.53588
2017,46-65 y.,Second Stage of Tertiary Education,Full-time,0.23430,75,153,0.16697,0.30164
2017,46-65 y.,Second Stage of Tertiary Education,Part-time,0.54925,78,153,0.47015,0.62835
2018,17-29 y.,No answer / don't know,Full-time,0.65478,120,159,0.58065,0.72892
2018,17-29 y.,No answer / don't know,Either,0.16591,39,159,0.10790,0.22391
2018,17-29 y.,Pre-primary Level,Full-time,0.66058,168,245,0.60117,0.72000
2018,17-29 y.,Pre-primary Level,Either,0.15372,42,245,0.10846,0.19898
2018,17-29 y.,Pre-primary Level,I'm not sure yet,0.12987,35,245,0.08769,0.17205
2018,17-29 y.,Primary Level,Full-time,0.41947,160,291,0.36267,0.47626
2018,17-29 y.,Primary Level,Part-time,0.29757,87,291,0.24495,0.35019
2018,17-29 y.,Primary Level,Either,0.14462,44,291,0.10414,0.18510
2018,17-29 y.,Lower Secondary Level,Full-time,0.47674,237,460,0.43105,0.52244
2018,17-29 y.,Lower Secondary Level,Part-time,0.19276,93,460,0.15667,0.22885
2018,17-29 y.,Lower Secondary Level,Either,0.27164,91,460,0.23095,0.31233
2018,17-29 y.,Lower Secondary Level,I'm not sure yet,0.05886,39,460,0.03732,0.08039
2018,17-29 y.,Upper Secondary Level,Full-time,0.58402,349,598,0.54448,0.62356
2018,17-29 y.,Upper Secondary Level,Part-time,0.19659,127,598,0.16471,0.22847
2018,17-29 y.,Upper Secondary Level,Either,0.13883,71,598,0.11109,0.16656
2018,17-29 y.,Upper Secondary Level,I'm not sure yet,0.08056,51,598,0.05873,0.10239
2018,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.59558,40,40,0.44154,0.74961
2018,17-29 y.,Second Stage of Tertiary Education,Full-time,0.66404,99,153,0.58895,0.73913
2018,17-29 y.,Second Stage of Tertiary Education,Part-time,0.25368,54,153,0.18451,0.32285
2018,30-45 y.,No answer / don't know,Full-time,0.40240,44,81,0.29494,0.50986
2018,30-45 y.,No answer / don't know,Part-time,0.41988,37,81,0.31173,0.52803
2018,30-45 y.,Primary Level,Full-time,0.22018,219,516,0.18439,0.25596
2018,30-45 y.,Primary Level,Part-time,0.57894,166,516,0.53630,0.62158
2018,30-45 y.,Primary Level,Either,0.12317,73,516,0.09479,0.15156
2018,30-45 y.,Primary Level,I'm not sure yet,0.07771,58,516,0.05459,0.10083
2018,30-45 y.,Lower Secondary Level,Full-time,0.37011,150,365,0.32050,0.41971
2018,30-45 y.,Lower Secondary Level,Part-time,0.40982,166,365,0.35930,0.46034
2018,30-45 y.,Lower Secondary Level,Either,0.14420,49,365,0.10811,0.18029
2018,30-45 y.,Upper Secondary Level,Full-time,0.31791,195,584,0.28011,0.35571
2018,30-45 y.,Upper Secondary Level,Part-time,0.44436,272,584,0.40403,0.48470
2018,30-45 y.,Upper Secondary Level,Either,0.17677,83,584,0.14580,0.20773
2018,30-45 y.,Upper Secondary Level,I'm not sure yet,0.06096,34,584,0.04153,0.08038
2018,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.23845,37,126,0.16375,0.31316
2018,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.64532,89,126,0.56145,0.72919
2018,30-45 y.,Second Stage of Tertiary Education,Full-time,0.32919,163,417,0.28403,0.37435
2018,30-45 y.,Second Stage of Tertiary Education,Part-time,0.48238,207,417,0.43436,0.53040
2018,30-45 y.,Second Stage of Tertiary Education,Either,0.14959,47,417,0.11532,0.18387
2018,46-65 y.,Primary Level,Full-time,0.19592,52,152,0.13261,0.25922
2018,46-65 y.,Primary Level,Part-time,0.41890,69,152,0.34020,0.49759
2018,46-65 y.,Primary Level,I'm not sure yet,0.12498,31,152,0.07224,0.17773
2018,46-65 y.,Lower Secondary Level,Full-time,0.33651,48,98,0.24248,0.43055
2018,46-65 y.,Lower Secondary Level,Part-time,0.29366,50,98,0.20302,0.38429
2018,46-65 y.,Upper Secondary Level,Full-time,0.21931,120,400,0.17871,0.25991
2018,46-65 y.,Upper Secondary Level,Part-time,0.41309,148,400,0.36477,0.46140
2018,46-65 y.,Upper Secondary Level,Either,0.16721,76,400,0.13060,0.20383
2018,46-65 y.,Upper Secondary Level,I'm not sure yet,0.20038,56,400,0.16111,0.23966
2018,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.42468,43,43,0.27518,0.57417
2018,46-65 y.,Second Stage of Tertiary Education,Full-time,0.29157,78,148,0.21810,0.36504
2018,46-65 y.,Second Stage of Tertiary Education,Part-time,0.42587,70,148,0.34593,0.50581
2019,17-29 y.,No answer / don't know,Full-time,0.62413,112,112,0.53403,0.71424
2019,17-29 y.,Pre-primary Level,Full-time,0.57674,128,203,0.50861,0.64488
2019,17-29 y.,Pre-primary Level,Either,0.14742,38,203,0.09853,0.19631
2019,17-29 y.,Pre-primary Level,I'm not sure yet,0.18267,37,203,0.12938,0.23595
2019,17-29 y.,Primary Level,Full-time,0.58201,106,175,0.50872,0.65530
2019,17-29 y.,Primary Level,Part-time,0.14226,69,175,0.09035,0.19416
2019,17-29 y.,Lower Secondary Level,Full-time,0.53005,189,347,0.47746,0.58264
2019,17-29 y.,Lower Secondary Level,Part-time,0.25039,101,347,0.20474,0.29604
2019,17-29 y.,Lower Secondary Level,Either,0.16025,57,347,0.12160,0.19890
2019,17-29 y.,Upper Secondary Level,Full-time,0.57716,297,525,0.53486,0.61946
2019,17-29 y.,Upper Secondary Level,Part-time,0.21515,118,525,0.17997,0.25034
2019,17-29 y.,Upper Secondary Level,Either,0.13811,68,525,0.10857,0.16765
2019,17-29 y.,Upper Secondary Level,I'm not sure yet,0.06958,42,525,0.04779,0.09137
2019,17-29 y.,Second Stage of Tertiary Education,Full-time,0.62513,57,105,0.53209,0.71816
2019,17-29 y.,Second Stage of Tertiary Education,Part-time,0.20992,48,105,0.13165,0.28820
2019,30-45 y.,No answer / don't know,Full-time,0.63908,43,74,0.52890,0.74925
2019,30-45 y.,No answer / don't know,Part-time,0.16532,31,74,0.08010,0.25053
2019,30-45 y.,Primary Level,Full-time,0.33916,178,455,0.29561,0.38271
2019,30-45 y.,Primary Level,Part-time,0.42449,197,455,0.37903,0.46996
2019,30-45 y.,Primary Level,Either,0.13186,39,455,0.10074,0.16299
2019,30-45 y.,Primary Level,I'm not sure yet,0.10448,41,455,0.07634,0.13262
2019,30-45 y.,Lower Secondary Level,Full-time,0.28196,114,291,0.23017,0.33374
2019,30-45 y.,Lower Secondary Level,Part-time,0.47717,141,291,0.41968,0.53465
2019,30-45 y.,Lower Secondary Level,Either,0.20129,36,291,0.15514,0.24744
2019,30-45 y.,Upper Secondary Level,Full-time,0.30421,161,440,0.26117,0.34725
2019,30-45 y.,Upper Secondary Level,Part-time,0.44228,218,440,0.39582,0.48874
2019,30-45 y.,Upper Secondary Level,Either,0.21575,61,440,0.17727,0.25423
2019,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.20065,38,118,0.12808,0.27322
2019,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.67334,80,118,0.58835,0.75832
2019,30-45 y.,Second Stage of Tertiary Education,Full-time,0.29290,128,360,0.24582,0.33997
2019,30-45 y.,Second Stage of Tertiary Education,Part-time,0.60925,201,360,0.55877,0.65972
2019,30-45 y.,Second Stage of Tertiary Education,Either,0.08673,31,360,0.05761,0.11584
2019,46-65 y.,Primary Level,Full-time,0.17814,52,122,0.10996,0.24632
2019,46-65 y.,Primary Level,Part-time,0.33051,70,122,0.24669,0.41432
2019,46-65 y.,Lower Secondary Level,Full-time,0.15404,50,99,0.08256,0.22551
2019,46-65 y.,Lower Secondary Level,Part-time,0.48473,49,99,0.38578,0.58368
2019,46-65 y.,Upper Secondary Level,Full-time,0.23814,89,357,0.19390,0.28239
2019,46-65 y.,Upper Secondary Level,Part-time,0.46100,167,357,0.40921,0.51278
2019,46-65 y.,Upper Secondary Level,Either,0.16185,64,357,0.12359,0.20011
2019,46-65 y.,Upper Secondary Level,I'm not sure yet,0.13901,37,357,0.10308,0.17495
2019,46-65 y.,Post-secondary Non-tertiary Level,Part-time,0.55839,37,37,0.39617,0.72060
2019,46-65 y.,Second Stage of Tertiary Education,Full-time,0.30128,72,140,0.22501,0.37756
2019,46-65 y.,Second Stage of Tertiary Education,Part-time,0.47470,68,140,0.39168,0.55771
2020,17-29 y.,No answer / don't know,Full-time,0.65412,90,122,0.56936,0.73887
2020,17-29 y.,No answer / don't know,Either,0.15460,32,122,0.09018,0.21902
2020,17-29 y.,Pre-primary Level,Full-time,0.58599,141,225,0.52149,0.65050
2020,17-29 y.,Pre-primary Level,Either,0.11008,32,225,0.06909,0.15107
2020,17-29 y.,Pre-primary Level,I'm not sure yet,0.19120,52,225,0.13970,0.24270
2020,17-29 y.,Primary Level,Full-time,0.47143,101,152,0.39181,0.55105
2020,17-29 y.,Primary Level,Part-time,0.11513,51,152,0.06422,0.16604
2020,17-29 y.,Lower Secondary Level,Full-time,0.40121,187,394,0.35275,0.44967
2020,17-29 y.,Lower Secondary Level,Part-time,0.23178,76,394,0.19006,0.27350
2020,17-29 y.,Lower Secondary Level,Either,0.23407,86,394,0.19221,0.27594
2020,17-29 y.,Lower Secondary Level,I'm not sure yet,0.13294,45,394,0.09938,0.16651
2020,17-29 y.,Upper Secondary Level,Full-time,0.50818,272,541,0.46601,0.55035
2020,17-29 y.,Upper Secondary Level,Part-time,0.21771,133,541,0.18290,0.25252
2020,17-29 y.,Upper Secondary Level,Either,0.13799,84,541,0.10890,0.16708
2020,17-29 y.,Upper Secondary Level,I'm not sure yet,0.13612,52,541,0.10719,0.16504
2020,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.56391,40,40,0.40827,0.71955
2020,17-29 y.,Second Stage of Tertiary Education,Full-time,0.58282,77,110,0.49025,0.67539
2020,17-29 y.,Second Stage of Tertiary Education,Part-time,0.28137,33,110,0.19695,0.36578
2020,30-45 y.,No answer / don't know,Full-time,0.33340,33,68,0.22052,0.44629
2020,30-45 y.,No answer / don't know,Part-time,0.19137,35,68,0.09718,0.28557
2020,30-45 y.,Primary Level,Full-time,0.24445,152,376,0.20095,0.28795
2020,30-45 y.,Primary Level,Part-time,0.45385,180,376,0.40346,0.50424
2020,30-45 y.,Primary Level,I'm not sure yet,0.13743,44,376,0.10258,0.17228
2020,30-45 y.,Lower Secondary Level,Full-time,0.30405,105,267,0.24877,0.35934
2020,30-45 y.,Lower Secondary Level,Part-time,0.39650,125,267,0.33772,0.45529
2020,30-45 y.,Lower Secondary Level,Either,0.15277,37,267,0.10954,0.19601
2020,30-45 y.,Upper Secondary Level,Full-time,0.31450,142,455,0.27179,0.35721
2020,30-45 y.,Upper Secondary Level,Part-time,0.39742,205,455,0.35241,0.44244
2020,30-45 y.,Upper Secondary Level,Either,0.20937,73,455,0.17195,0.24680
2020,30-45 y.,Upper Secondary Level,I'm not sure yet,0.07871,35,455,0.05394,0.10348
2020,30-45 y.,Post-secondary Non-tertiary Level,Full-time,0.18625,37,108,0.11248,0.26001
2020,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.68008,71,108,0.59169,0.76846
2020,30-45 y.,Second Stage of Tertiary Education,Full-time,0.31134,118,336,0.26175,0.36092
2020,30-45 y.,Second Stage of Tertiary Education,Part-time,0.56547,184,336,0.51238,0.61855
2020,30-45 y.,Second Stage of Tertiary Education,Either,0.09899,34,336,0.06701,0.13098
2020,46-65 y.,Primary Level,Full-time,0.29633,53,99,0.20592,0.38674
2020,46-65 y.,Primary Level,Part-time,0.11557,46,99,0.05227,0.17887
2020,46-65 y.,Lower Secondary Level,Full-time,0.29906,54,114,0.21464,0.38348
2020,46-65 y.,Lower Secondary Level,Part-time,0.41917,60,114,0.32819,0.51014
2020,46-65 y.,Upper Secondary Level,Full-time,0.23635,98,361,0.19246,0.28023
2020,46-65 y.,Upper Secondary Level,Part-time,0.38972,141,361,0.33934,0.44010
2020,46-65 y.,Upper Secondary Level,Either,0.16300,54,361,0.12484,0.20115
2020,46-65 y.,Upper Secondary Level,I'm not sure yet,0.21094,68,361,0.16879,0.25308
2020,46-65 y.,Second Stage of Tertiary Education,Full-time,0.22209,77,136,0.15197,0.29221
2020,46-65 y.,Second Stage of Tertiary Education,Part-time,0.39018,59,136,0.30789,0.47246
2021,17-29 y.,No answer / don't know,Full-time,0.47755,50,82,0.36877,0.58633
2021,17-29 y.,No answer / don't know,Either,0.19721,32,82,0.11055,0.28386
2021,17-29 y.,Pre-primary Level,Full-time,0.46469,61,96,0.36439,0.56498
2021,17-29 y.,Pre-primary Level,I'm not sure yet,0.26613,35,96,0.17726,0.35500
2021,17-29 y.,Primary Level,Full-time,0.35909,35,66,0.24246,0.47571
2021,17-29 y.,Primary Level,Part-time,0.19980,31,66,0.10259,0.29701
2021,17-29 y.,Lower Secondary Level,Full-time,0.36443,89,201,0.29773,0.43113
2021,17-29 y.,Lower Secondary Level,Part-time,0.29752,54,201,0.23416,0.36088
2021,17-29 y.,Lower Secondary Level,Either,0.23579,58,201,0.17696,0.29462
2021,17-29 y.,Upper Secondary Level,Full-time,0.52592,188,414,0.47776,0.57408
2021,17-29 y.,Upper Secondary Level,Part-time,0.23616,105,414,0.19519,0.27712
2021,17-29 y.,Upper Secondary Level,Either,0.17109,86,414,0.13477,0.20741
2021,17-29 y.,Upper Secondary Level,I'm not sure yet,0.06684,35,414,0.04275,0.09093
2021,17-29 y.,Second Stage of Tertiary Education,Full-time,0.73223,55,55,0.61413,0.85033
2021,30-45 y.,No answer / don't know,Part-time,0.25205,49,49,0.12922,0.37488
2021,30-45 y.,Primary Level,Full-time,0.22459,66,216,0.16881,0.28038
2021,30-45 y.,Primary Level,Part-time,0.36901,108,216,0.30451,0.43351
2021,30-45 y.,Primary Level,Either,0.28509,42,216,0.22474,0.34544
2021,30-45 y.,Lower Secondary Level,Full-time,0.22763,46,134,0.15637,0.29889
2021,30-45 y.,Lower Secondary Level,Part-time,0.49917,88,134,0.41419,0.58415
2021,30-45 y.,Upper Secondary Level,Full-time,0.30016,73,248,0.24300,0.35732
2021,30-45 y.,Upper Secondary Level,Part-time,0.44607,126,248,0.38408,0.50806
2021,30-45 y.,Upper Secondary Level,Either,0.14400,49,248,0.10021,0.18778
2021,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.36560,43,43,0.21995,0.51125
2021,30-45 y.,Second Stage of Tertiary Education,Full-time,0.31683,68,236,0.25734,0.37631
2021,30-45 y.,Second Stage of Tertiary Education,Part-time,0.47157,122,236,0.40775,0.53539
2021,30-45 y.,Second Stage of Tertiary Education,Either,0.17070,46,236,0.12259,0.21880
2021,46-65 y.,Primary Level,Part-time,0.60984,49,49,0.47185,0.74784
2021,46-65 y.,Lower Secondary Level,Part-time,0.47945,44,44,0.33013,0.62877
2021,46-65 y.,Upper Secondary Level,Full-time,0.15609,46,225,0.10856,0.20362
2021,46-65 y.,Upper Secondary Level,Part-time,0.54199,124,225,0.47675,0.60724
2021,46-65 y.,Upper Secondary Level,Either,0.18624,55,225,0.13526,0.23722
2021,46-65 y.,Second Stage of Tertiary Education,Full-time,0.13472,33,126,0.07486,0.19457
2021,46-65 y.,Second Stage of Tertiary Education,Part-time,0.55659,62,126,0.46950,0.64368
2021,46-65 y.,Second Stage of Tertiary Education,Either,0.26543,31,126,0.18802,0.34284
2022,17-29 y.,No answer / don't know,Full-time,0.37004,69,164,0.29592,0.44416
2022,17-29 y.,No answer / don't know,Part-time,0.35839,59,164,0.28477,0.43201
2022,17-29 y.,No answer / don't know,Either,0.18232,36,164,0.12304,0.24159
2022,17-29 y.,Pre-primary Level,Full-time,0.42719,78,120,0.33831,0.51607
2022,17-29 y.,Pre-primary Level,I'm not sure yet,0.30475,42,120,0.22205,0.38746
2022,17-29 y.,Lower Secondary Level,Full-time,0.47818,74,171,0.40309,0.55327
2022,17-29 y.,Lower Secondary Level,Part-time,0.23705,51,171,0.17312,0.30098
2022,17-29 y.,Lower Secondary Level,Either,0.22720,46,171,0.16421,0.29019
2022,17-29 y.,Upper Secondary Level,Full-time,0.54234,211,474,0.49744,0.58724
2022,17-29 y.,Upper Secondary Level,Part-time,0.20975,124,474,0.17306,0.24644
2022,17-29 y.,Upper Secondary Level,Either,0.13439,85,474,0.10365,0.16513
2022,17-29 y.,Upper Secondary Level,I'm not sure yet,0.11352,54,474,0.08493,0.14211
2022,17-29 y.,Second Stage of Tertiary Education,Full-time,0.68772,89,126,0.60648,0.76897
2022,17-29 y.,Second Stage of Tertiary Education,Part-time,0.18699,37,126,0.11863,0.25534
2022,30-45 y.,No answer / don't know,Full-time,0.33655,72,164,0.26400,0.40909
2022,30-45 y.,No answer / don't know,Part-time,0.42786,92,164,0.35190,0.50382
2022,30-45 y.,Primary Level,Full-time,0.28570,45,148,0.21268,0.35873
2022,30-45 y.,Primary Level,Part-time,0.37043,103,148,0.29236,0.44849
2022,30-45 y.,Lower Secondary Level,Full-time,0.21671,43,137,0.14747,0.28596
2022,30-45 y.,Lower Secondary Level,Part-time,0.51505,94,137,0.43106,0.59905
2022,30-45 y.,Upper Secondary Level,Full-time,0.27380,95,297,0.22300,0.32460
2022,30-45 y.,Upper Secondary Level,Part-time,0.48700,161,297,0.43006,0.54395
2022,30-45 y.,Upper Secondary Level,Either,0.17583,41,297,0.13246,0.21919
2022,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.54087,57,57,0.41035,0.67139
2022,30-45 y.,Second Stage of Tertiary Education,Full-time,0.27441,104,314,0.22498,0.32385
2022,30-45 y.,Second Stage of Tertiary Education,Part-time,0.52737,157,314,0.47206,0.58268
2022,30-45 y.,Second Stage of Tertiary Education,Either,0.14886,53,314,0.10943,0.18830
2022,46-65 y.,Primary Level,Part-time,0.42741,50,50,0.28889,0.56593
2022,46-65 y.,Lower Secondary Level,Part-time,0.38883,42,42,0.23961,0.53805
2022,46-65 y.,Upper Secondary Level,Full-time,0.16451,43,257,0.11909,0.20992
2022,46-65 y.,Upper Secondary Level,Part-time,0.51818,133,257,0.45697,0.57939
2022,46-65 y.,Upper Secondary Level,Either,0.18224,45,257,0.13495,0.22953
2022,46-65 y.,Upper Secondary Level,I'm not sure yet,0.13507,36,257,0.09320,0.17695
