year,pgisced97,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2017,higher vocational,Laendlicher Raum,7.773006818443971,7.703353641805346,7.842659995082596,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,636.0
2017,higher education,Staedtischer Raum,7.874361620097256,7.848594208382028,7.900129031812483,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4639.0
2017,higher education,Laendlicher Raum,7.834653092769384,7.793758060689086,7.875548124849681,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1796.0
2018,-5,Staedtischer Raum,,,,,,,,,,,,
2018,-5,Laendlicher Raum,,,,,,,,,,,,
2018,-1,Staedtischer Raum,8.075114831799114,7.983315338887449,8.16691432471078,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,426.0
2018,-1,Laendlicher Raum,7.900890703604699,7.764963125735672,8.036818281473726,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,196.0
2018,in school,Staedtischer Raum,8.432696891951936,8.336857654014867,8.528536129889005,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,249.0
2018,in school,Laendlicher Raum,8.011876830434645,7.87121563894557,8.15253802192372,7.0,8.0,9.0,4.0,10.0,8.0,7.974999999999994,8.0,81.0
2018,inadequately,Staedtischer Raum,7.61550620954822,7.493171375580925,7.737841043515516,6.0,8.0,10.0,0.0,10.0,8.0,7.0,8.0,342.0
2018,inadequately,Laendlicher Raum,7.980527111908895,7.8221246837926985,8.13892954002509,6.0,8.0,10.0,2.0,10.0,8.0,7.0,8.0,131.0
2018,general elemantary,Staedtischer Raum,7.939407752542365,7.891769116095409,7.987046388989322,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,1685.0
2018,general elemantary,Laendlicher Raum,7.724738120383425,7.659270058460728,7.790206182306123,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,962.0
2018,middle vocational,Staedtischer Raum,7.8135060664607865,7.7911027852482375,7.8359093476733355,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6841.0
2018,middle vocational,Laendlicher Raum,7.818212791916394,7.791262486420626,7.845163097412161,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4547.0
2018,vocational + Abi,Staedtischer Raum,7.876010303589259,7.831817619389944,7.920202987788573,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1502.0
2018,vocational + Abi,Laendlicher Raum,7.939137633293298,7.86546600387045,8.012809262716146,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,614.0
2018,higher vocational,Staedtischer Raum,7.668192297630641,7.603428681700908,7.7329559135603745,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,827.0
2018,higher vocational,Laendlicher Raum,7.733723885351185,7.662891810575992,7.804555960126377,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,608.0
2018,higher education,Staedtischer Raum,7.888579782714159,7.863186293211304,7.913973272217015,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4546.0
2018,higher education,Laendlicher Raum,7.7448045933576,7.702553897383165,7.787055289332034,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1733.0
2019,-5,-1,,,,,,,,,,,,
2019,-5,Staedtischer Raum,,,,,,,,,,,,
2019,-5,Laendlicher Raum,,,,,,,,,,,,
2019,-1,-1,,,,,,,,,,,,
2019,-1,Staedtischer Raum,8.09539681575937,8.007486614279676,8.183307017239065,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,378.0
2019,-1,Laendlicher Raum,8.057240441591837,7.9485963559819615,8.165884527201712,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,187.0
2019,in school,-1,,,,,,,,,,,,
2019,in school,Staedtischer Raum,8.252576752350251,8.152643372958826,8.352510131741676,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,242.0
2019,in school,Laendlicher Raum,8.588528668631637,8.456806396140522,8.720250941122753,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,85.0
2019,inadequately,-1,,,,,,,,,,,,
2019,inadequately,Staedtischer Raum,7.975893223363625,7.8503826884650465,8.101403758262203,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,270.0
2019,inadequately,Laendlicher Raum,7.7503476300461625,7.571165792318166,7.929529467774159,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,108.0
2019,general elemantary,-1,7.775417841485411,7.468088164532658,8.082747518438165,7.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0,37.0
2019,general elemantary,Staedtischer Raum,7.984584303065986,7.934837966220294,8.03433063991168,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,1448.0
2019,general elemantary,Laendlicher Raum,7.677311724413145,7.608321454375978,7.746301994450312,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,896.0
2019,middle vocational,-1,7.6676521229197725,7.524452649959805,7.81085159587974,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,235.0
2019,middle vocational,Staedtischer Raum,7.839423298012149,7.8165018650167895,7.862344731007509,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6489.0
2019,middle vocational,Laendlicher Raum,7.833544889643826,7.804563356340026,7.862526422947626,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4277.0
2019,vocational + Abi,-1,7.331025893302697,7.014651483128274,7.64740030347712,7.0,8.0,10.0,2.5,10.0,8.0,8.0,9.0,61.0
2019,vocational + Abi,Staedtischer Raum,7.821388963581456,7.774614888368435,7.868163038794477,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1495.0
2019,vocational + Abi,Laendlicher Raum,7.952433562709297,7.887875702844101,8.016991422574494,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,592.0
2019,higher vocational,-1,,,,,,,,,,,,
2019,higher vocational,Staedtischer Raum,7.798560362053666,7.734502890666045,7.862617833441288,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,934.0
2019,higher vocational,Laendlicher Raum,7.783081148930662,7.708867712837408,7.857294585023915,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,682.0
2019,higher education,-1,7.8664289982947775,7.712147218736551,8.020710777853003,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,181.0
2019,higher education,Staedtischer Raum,7.952100861898605,7.927377488401449,7.97682423539576,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4874.0
2019,higher education,Laendlicher Raum,7.813648444993714,7.774167138416367,7.8531297515710605,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1869.0
2020,-5,Staedtischer Raum,,,,,,,,,,,,
2020,-5,Laendlicher Raum,,,,,,,,,,,,
2020,-1,Staedtischer Raum,8.045580045177822,7.965034401807509,8.126125688548134,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,505.0
2020,-1,Laendlicher Raum,7.489952488953621,7.34557382522102,7.634331152686222,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0,178.0
2020,in school,Staedtischer Raum,8.022931026850019,7.909737514798409,8.136124538901628,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,252.0
2020,in school,Laendlicher Raum,8.390718644190555,8.27088299804292,8.51055429033819,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0,87.0
2020,inadequately,Staedtischer Raum,7.485345314287867,7.357461029072602,7.613229599503133,6.0,8.0,10.0,0.0,10.0,8.0,7.0,8.0,349.0
2020,inadequately,Laendlicher Raum,7.790352431089874,7.592850570451668,7.987854291728081,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,143.0
2020,general elemantary,Staedtischer Raum,7.844124800594582,7.794504757049405,7.893744844139758,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1526.0
2020,general elemantary,Laendlicher Raum,7.610721144992207,7.543700087964863,7.677742202019552,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,903.0
2020,middle vocational,Staedtischer Raum,7.776669013067073,7.75355840026079,7.799779625873356,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6430.0
2020,middle vocational,Laendlicher Raum,7.776792075715264,7.748015447442165,7.805568703988363,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4095.0
2020,vocational + Abi,Staedtischer Raum,7.654930091643462,7.60685189296049,7.703008290326434,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1616.0
2020,vocational + Abi,Laendlicher Raum,7.73976196695667,7.668062465728349,7.811461468184991,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,620.0
2020,higher vocational,Staedtischer Raum,7.721592159662371,7.658590868053586,7.784593451271156,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,840.0
2020,higher vocational,Laendlicher Raum,7.661809993625489,7.587472654509244,7.7361473327417345,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,613.0
2020,higher education,Staedtischer Raum,7.7642834368499365,7.739173713890119,7.789393159809754,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,5175.0
2020,higher education,Laendlicher Raum,7.80127869617632,7.760638131092012,7.841919261260628,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1870.0
2021,-5,Staedtischer Raum,,,,,,,,,,,,
2021,-5,Laendlicher Raum,,,,,,,,,,,,
2021,-1,Staedtischer Raum,7.9830094569052585,7.887001282236627,8.07901763157389,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,447.0
2021,-1,Laendlicher Raum,7.970220700696205,7.828720290449273,8.111721110943137,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0,162.0
2021,in school,Staedtischer Raum,7.830494630158577,7.675302730416466,7.985686529900687,7.0,8.0,10.0,2.5,10.0,8.0,7.0,9.0,138.0
2021,in school,Laendlicher Raum,7.559681478620985,7.274957543634095,7.844405413607875,7.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0,53.0
2021,inadequately,Staedtischer Raum,7.733497879368909,7.574310687276464,7.892685071461354,7.0,8.0,10.0,2.5,10.0,8.0,7.974999999999994,8.0,160.0
2021,inadequately,Laendlicher Raum,7.400908475268285,7.140079791405527,7.661737159131044,6.1326759454519895,7.0,9.576954816263873,2.0,10.0,7.0,5.0,8.0,49.0
2021,general elemantary,Staedtischer Raum,7.954009564985811,7.886854090932808,8.021165039038813,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,818.0
2021,general elemantary,Laendlicher Raum,7.825871080008683,7.748035270218669,7.903706889798697,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,537.0
2021,middle vocational,Staedtischer Raum,7.938705386228874,7.911416813058935,7.965993959398814,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4150.0
2021,middle vocational,Laendlicher Raum,7.938304662813137,7.90554394770107,7.971065377925204,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2719.0
2021,vocational + Abi,-1,,,,,,,,,,,,
2021,vocational + Abi,Staedtischer Raum,7.833250249933939,7.782686433484002,7.883814066383876,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1108.0
2021,vocational + Abi,Laendlicher Raum,7.556765892835107,7.46265245577832,7.650879329891893,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,410.0
2021,higher vocational,Staedtischer Raum,7.927289980149685,7.8622930788356955,7.9922868814636745,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,579.0
2021,higher vocational,Laendlicher Raum,7.869142607295414,7.781093775568467,7.9571914390223615,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,410.0
2021,higher education,Staedtischer Raum,7.918748917856677,7.892020550370251,7.945477285343102,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3838.0
2021,higher education,Laendlicher Raum,7.853898460149254,7.808975375531394,7.898821544767114,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1408.0
