year,bula_h,hhtyp,hgeqpsol,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Schleswig-Holstein,Single parent,No,0.92928,50,50,0.85750,1.00106
2018,Schleswig-Holstein,Couple with children,No,0.87467,173,173,0.82519,0.92415
2018,Hamburg,Single-person household,No,0.99298,85,85,0.97512,1.01084
2018,Hamburg,Couple without children,No,0.93017,89,89,0.87692,0.98342
2018,Hamburg,Single parent,No,0.99963,38,38,0.99339,1.00586
2018,Hamburg,Couple with children,No,0.98949,95,95,0.96887,1.01011
2018,Lower Saxony,Single-person household,No,0.96396,346,346,0.94429,0.98363
2018,Lower Saxony,Couple without children,Yes,0.09219,50,446,0.06531,0.11907
2018,Lower Saxony,Couple without children,No,0.90781,396,446,0.88093,0.93469
2018,Lower Saxony,Single parent,No,0.95362,139,139,0.91854,0.98871
2018,Lower Saxony,Couple with children,Yes,0.13713,81,494,0.10676,0.16749
2018,Lower Saxony,Couple with children,No,0.86287,413,494,0.83251,0.89324
2018,Bremen,Single-person household,No,0.94313,34,34,0.86411,1.02215
2018,Bremen,Couple without children,No,0.92452,38,38,0.83940,1.00964
2018,Bremen,Couple with children,No,0.97112,40,40,0.91856,1.02368
2018,North Rhine-Westphalia,Single-person household,No,0.97711,722,722,0.96620,0.98803
2018,North Rhine-Westphalia,Couple without children,Yes,0.07627,74,907,0.05899,0.09355
2018,North Rhine-Westphalia,Couple without children,No,0.92373,833,907,0.90645,0.94101
2018,North Rhine-Westphalia,Single parent,No,0.96865,314,314,0.94935,0.98796
2018,North Rhine-Westphalia,Couple with children,Yes,0.10582,129,1122,0.08781,0.12382
2018,North Rhine-Westphalia,Couple with children,No,0.89418,993,1122,0.87618,0.91219
2018,North Rhine-Westphalia,Other Combinations,No,0.95318,55,55,0.89683,1.00952
2018,Hesse,Single-person household,No,0.96028,243,243,0.93568,0.98489
2018,Hesse,Couple without children,Yes,0.12042,39,269,0.08145,0.15938
2018,Hesse,Couple without children,No,0.87958,230,269,0.84062,0.91855
2018,Hesse,Single parent,No,0.92191,97,97,0.86823,0.97558
2018,Hesse,Couple with children,Yes,0.11825,51,343,0.08403,0.15247
2018,Hesse,Couple with children,No,0.88175,292,343,0.84753,0.91597
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93804,213,213,0.90559,0.97049
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.89626,233,233,0.85703,0.93550
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.97358,80,80,0.93821,1.00895
2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.21092,41,284,0.16339,0.25845
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.78908,243,284,0.74155,0.83661
2018,Baden-Wuerttemberg,Single-person household,No,0.92256,340,340,0.89411,0.95102
2018,Baden-Wuerttemberg,Couple without children,Yes,0.19459,95,468,0.15869,0.23050
2018,Baden-Wuerttemberg,Couple without children,No,0.80541,373,468,0.76950,0.84131
2018,Baden-Wuerttemberg,Single parent,No,0.94273,115,115,0.90007,0.98538
2018,Baden-Wuerttemberg,Couple with children,Yes,0.27566,149,628,0.24068,0.31063
2018,Baden-Wuerttemberg,Couple with children,No,0.72434,479,628,0.68937,0.75932
2018,Bavaria,Single-person household,Yes,0.07193,47,609,0.05139,0.09247
2018,Bavaria,Single-person household,No,0.92807,562,609,0.90753,0.94861
2018,Bavaria,Couple without children,Yes,0.18547,126,669,0.15600,0.21495
2018,Bavaria,Couple without children,No,0.81453,543,669,0.78505,0.84400
2018,Bavaria,Single parent,Yes,0.13814,31,240,0.09439,0.18188
2018,Bavaria,Single parent,No,0.86186,209,240,0.81812,0.90561
2018,Bavaria,Couple with children,Yes,0.27287,214,834,0.24262,0.30312
2018,Bavaria,Couple with children,No,0.72713,620,834,0.69688,0.75738
2018,Bavaria,Other Combinations,No,0.67693,32,32,0.51230,0.84155
2018,Berlin,Single-person household,No,0.98933,283,283,0.97734,1.00132
2018,Berlin,Couple without children,No,0.98939,179,179,0.97434,1.00444
2018,Berlin,Single parent,No,0.92938,63,63,0.86560,0.99315
2018,Berlin,Couple with children,No,0.96351,141,141,0.93246,0.99457
2018,Brandenburg,Single-person household,No,0.94513,166,166,0.91038,0.97988
2018,Brandenburg,Couple without children,No,0.90598,212,212,0.86660,0.94536
2018,Brandenburg,Single parent,No,0.91971,56,56,0.84790,0.99153
2018,Brandenburg,Couple with children,No,0.79037,138,138,0.72221,0.85853
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.96550,120,120,0.93271,0.99829
2018,Mecklenburg-Western Pomerania,Couple without children,No,0.91152,116,116,0.85962,0.96343
2018,Mecklenburg-Western Pomerania,Single parent,No,0.92389,32,32,0.83054,1.01724
2018,Mecklenburg-Western Pomerania,Couple with children,No,0.89078,84,84,0.82367,0.95788
2018,Saxony,Single-person household,No,0.95381,276,276,0.92900,0.97862
2018,Saxony,Couple without children,No,0.90481,288,288,0.87085,0.93876
2018,Saxony,Single parent,No,0.88847,87,87,0.82194,0.95500
2018,Saxony,Couple with children,Yes,0.17696,36,271,0.13143,0.22248
2018,Saxony,Couple with children,No,0.82304,235,271,0.77752,0.86857
2018,Saxony-Anhalt,Single-person household,No,0.96657,164,164,0.93897,0.99417
2018,Saxony-Anhalt,Couple without children,No,0.88587,163,163,0.83691,0.93484
2018,Saxony-Anhalt,Single parent,No,0.93202,65,65,0.87035,0.99369
2018,Saxony-Anhalt,Couple with children,No,0.88503,128,128,0.82955,0.94051
2018,Thuringa,Single-person household,No,0.94711,158,158,0.91210,0.98212
2018,Thuringa,Couple without children,No,0.86007,176,176,0.80867,0.91147
2018,Thuringa,Single parent,No,0.94981,51,51,0.88929,1.01033
2018,Thuringa,Couple with children,No,0.89791,135,135,0.84664,0.94917
2019,Schleswig-Holstein,Single-person household,No,0.93826,91,91,0.88854,0.98799
2019,Schleswig-Holstein,Couple without children,No,0.89274,129,129,0.83913,0.94635
2019,Schleswig-Holstein,Single parent,No,0.91661,40,40,0.82985,1.00338
2019,Schleswig-Holstein,Couple with children,No,0.87000,136,136,0.81327,0.92673
2019,Hamburg,Single-person household,No,0.99889,70,70,0.99104,1.00674
2019,Hamburg,Couple without children,No,0.96859,81,81,0.93037,1.00681
2019,Hamburg,Single parent,No,0.99998,37,37,0.99851,1.00145
2019,Hamburg,Couple with children,No,0.91147,71,71,0.84492,0.97802
2019,Lower Saxony,Single-person household,No,0.96738,278,278,0.94647,0.98830
2019,Lower Saxony,Couple without children,Yes,0.10021,46,387,0.07025,0.13016
2019,Lower Saxony,Couple without children,No,0.89979,341,387,0.86984,0.92975
2019,Lower Saxony,Single parent,No,0.94825,114,114,0.90741,0.98909
2019,Lower Saxony,Couple with children,Yes,0.14199,75,409,0.10812,0.17585
2019,Lower Saxony,Couple with children,No,0.85801,334,409,0.82415,0.89188
2019,Bremen,Single-person household,No,0.93657,31,31,0.84934,1.02379
2019,Bremen,Couple without children,No,0.92172,32,32,0.82715,1.01628
2019,North Rhine-Westphalia,Single-person household,No,0.97258,593,593,0.95942,0.98573
2019,North Rhine-Westphalia,Couple without children,Yes,0.08153,69,758,0.06204,0.10102
2019,North Rhine-Westphalia,Couple without children,No,0.91847,689,758,0.89898,0.93796
2019,North Rhine-Westphalia,Single parent,No,0.98504,257,257,0.97017,0.99991
2019,North Rhine-Westphalia,Couple with children,Yes,0.10840,110,905,0.08814,0.12867
2019,North Rhine-Westphalia,Couple with children,No,0.89160,795,905,0.87133,0.91186
2019,North Rhine-Westphalia,Other Combinations,No,0.93935,37,37,0.86138,1.01732
2019,Hesse,Single-person household,No,0.97806,201,201,0.95776,0.99836
2019,Hesse,Couple without children,Yes,0.12721,35,232,0.08424,0.17017
2019,Hesse,Couple without children,No,0.87279,197,232,0.82983,0.91576
2019,Hesse,Single parent,No,0.92512,81,81,0.86744,0.98279
2019,Hesse,Couple with children,Yes,0.14011,41,258,0.09767,0.18255
2019,Hesse,Couple with children,No,0.85989,217,258,0.81745,0.90233
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.94298,173,173,0.90832,0.97763
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.88099,200,200,0.83601,0.92598
2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.80452,62,62,0.70500,0.90404
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.85576,192,192,0.80593,0.90559
2019,Baden-Wuerttemberg,Single-person household,No,0.91327,279,279,0.88019,0.94636
2019,Baden-Wuerttemberg,Couple without children,Yes,0.21916,85,381,0.17757,0.26076
2019,Baden-Wuerttemberg,Couple without children,No,0.78084,296,381,0.73924,0.82243
2019,Baden-Wuerttemberg,Single parent,No,0.95036,86,86,0.90419,0.99654
2019,Baden-Wuerttemberg,Couple with children,Yes,0.28096,125,510,0.24191,0.32001
2019,Baden-Wuerttemberg,Couple with children,No,0.71904,385,510,0.67999,0.75809
2019,Bavaria,Single-person household,Yes,0.08720,47,497,0.06237,0.11203
2019,Bavaria,Single-person household,No,0.91280,450,497,0.88797,0.93763
2019,Bavaria,Couple without children,Yes,0.18373,113,556,0.15151,0.21594
2019,Bavaria,Couple without children,No,0.81627,443,556,0.78406,0.84849
2019,Bavaria,Single parent,No,0.81005,161,161,0.74927,0.87084
2019,Bavaria,Couple with children,Yes,0.29109,184,662,0.25646,0.32572
2019,Bavaria,Couple with children,No,0.70891,478,662,0.67428,0.74354
2019,Berlin,Single-person household,No,0.98765,224,224,0.97316,1.00215
2019,Berlin,Couple without children,No,0.96648,150,150,0.93757,0.99538
2019,Berlin,Single parent,No,0.98485,59,59,0.95342,1.01629
2019,Berlin,Couple with children,No,0.95937,106,106,0.92160,0.99713
2019,Brandenburg,Single-person household,No,0.95741,144,144,0.92432,0.99051
2019,Brandenburg,Couple without children,No,0.91580,184,184,0.87556,0.95603
2019,Brandenburg,Single parent,No,0.91794,49,49,0.84030,0.99558
2019,Brandenburg,Couple with children,No,0.76970,116,116,0.69275,0.84665
2019,Mecklenburg-Western Pomerania,Single-person household,No,0.95356,86,86,0.90882,0.99830
2019,Mecklenburg-Western Pomerania,Couple without children,No,0.91386,98,98,0.85802,0.96969
2019,Mecklenburg-Western Pomerania,Couple with children,No,0.86851,71,71,0.78934,0.94767
2019,Saxony,Single-person household,No,0.95525,222,222,0.92799,0.98251
2019,Saxony,Couple without children,No,0.89039,260,260,0.85234,0.92844
2019,Saxony,Single parent,No,0.87334,71,71,0.79543,0.95126
2019,Saxony,Couple with children,Yes,0.19332,33,219,0.14090,0.24574
2019,Saxony,Couple with children,No,0.80668,186,219,0.75426,0.85910
2019,Saxony-Anhalt,Single-person household,No,0.95590,128,128,0.92019,0.99161
2019,Saxony-Anhalt,Couple without children,No,0.88495,143,143,0.83246,0.93743
2019,Saxony-Anhalt,Single parent,No,0.95746,51,51,0.90152,1.01340
2019,Saxony-Anhalt,Couple with children,No,0.84308,97,97,0.77032,0.91584
2019,Thuringa,Single-person household,No,0.93877,133,133,0.89787,0.97967
2019,Thuringa,Couple without children,No,0.85658,146,146,0.79953,0.91363
2019,Thuringa,Single parent,No,0.99370,40,40,0.96886,1.01854
2019,Thuringa,Couple with children,No,0.95520,105,105,0.91545,0.99496
2020,Schleswig-Holstein,Single-person household,No,0.95430,125,125,0.91754,0.99106
2020,Schleswig-Holstein,Couple without children,No,0.87102,149,149,0.81701,0.92502
2020,Schleswig-Holstein,Single parent,No,0.75491,39,39,0.61815,0.89168
2020,Schleswig-Holstein,Couple with children,Yes,0.18135,33,193,0.12685,0.23586
2020,Schleswig-Holstein,Couple with children,No,0.81865,160,193,0.76414,0.87315
2020,Hamburg,Couple without children,No,0.96234,111,111,0.92676,0.99792
2020,Hamburg,Couple with children,No,0.87609,88,88,0.80686,0.94532
2020,Lower Saxony,Single-person household,No,0.92130,365,365,0.89364,0.94896
2020,Lower Saxony,Couple without children,Yes,0.10548,65,473,0.07776,0.13319
2020,Lower Saxony,Couple without children,No,0.89452,408,473,0.86681,0.92224
2020,Lower Saxony,Single parent,No,0.97206,131,131,0.94373,1.00039
2020,Lower Saxony,Couple with children,Yes,0.16148,83,454,0.12760,0.19537
2020,Lower Saxony,Couple with children,No,0.83852,371,454,0.80463,0.87240
2020,Bremen,Single-person household,No,0.93160,49,49,0.86018,1.00301
2020,Bremen,Couple without children,No,0.89438,39,39,0.79666,0.99210
2020,Bremen,Couple with children,No,0.85026,33,33,0.72663,0.97389
2020,North Rhine-Westphalia,Single-person household,No,0.97303,889,889,0.96237,0.98368
2020,North Rhine-Westphalia,Couple without children,Yes,0.08104,107,1020,0.06428,0.09779
2020,North Rhine-Westphalia,Couple without children,No,0.91896,913,1020,0.90221,0.93572
2020,North Rhine-Westphalia,Single parent,No,0.98776,256,256,0.97427,1.00126
2020,North Rhine-Westphalia,Couple with children,Yes,0.12460,144,1091,0.10499,0.14421
2020,North Rhine-Westphalia,Couple with children,No,0.87540,947,1091,0.85579,0.89501
2020,North Rhine-Westphalia,Other Combinations,No,0.93686,70,70,0.87947,0.99425
2020,Hesse,Single-person household,No,0.96931,327,327,0.95059,0.98803
2020,Hesse,Couple without children,Yes,0.12798,49,316,0.09108,0.16487
2020,Hesse,Couple without children,No,0.87202,267,316,0.83513,0.90892
2020,Hesse,Single parent,No,0.85330,84,84,0.77718,0.92941
2020,Hesse,Couple with children,Yes,0.12991,48,334,0.09380,0.16602
2020,Hesse,Couple with children,No,0.87009,286,334,0.83398,0.90620
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.94493,221,221,0.91478,0.97507
2020,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.11982,32,280,0.08171,0.15793
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.88018,248,280,0.84207,0.91829
2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.83042,62,62,0.73624,0.92459
2020,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.18520,40,255,0.13743,0.23298
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.81480,215,255,0.76702,0.86257
2020,Baden-Wuerttemberg,Single-person household,Yes,0.07132,32,425,0.04682,0.09581
2020,Baden-Wuerttemberg,Single-person household,No,0.92868,393,425,0.90419,0.95318
2020,Baden-Wuerttemberg,Couple without children,Yes,0.21357,111,519,0.17828,0.24887
2020,Baden-Wuerttemberg,Couple without children,No,0.78643,408,519,0.75113,0.82172
2020,Baden-Wuerttemberg,Single parent,No,0.93050,104,104,0.88138,0.97961
2020,Baden-Wuerttemberg,Couple with children,Yes,0.29532,152,634,0.25978,0.33085
2020,Baden-Wuerttemberg,Couple with children,No,0.70468,482,634,0.66915,0.74022
2020,Bavaria,Single-person household,Yes,0.11241,78,708,0.08913,0.13570
2020,Bavaria,Single-person household,No,0.88759,630,708,0.86430,0.91087
2020,Bavaria,Couple without children,Yes,0.20368,159,760,0.17503,0.23233
2020,Bavaria,Couple without children,No,0.79632,601,760,0.76767,0.82497
2020,Bavaria,Single parent,Yes,0.17075,33,222,0.12114,0.22036
2020,Bavaria,Single parent,No,0.82925,189,222,0.77964,0.87886
2020,Bavaria,Couple with children,Yes,0.28949,225,844,0.25887,0.32010
2020,Bavaria,Couple with children,No,0.71051,619,844,0.67990,0.74113
2020,Bavaria,Other Combinations,No,0.85437,61,61,0.76512,0.94363
2020,Berlin,Single-person household,No,0.99277,361,361,0.98401,1.00152
2020,Berlin,Couple without children,No,0.95632,242,242,0.93052,0.98212
2020,Berlin,Single parent,No,0.98205,59,59,0.94788,1.01622
2020,Berlin,Couple with children,No,0.93265,157,157,0.89332,0.97198
2020,Brandenburg,Single-person household,No,0.98468,175,175,0.96643,1.00293
2020,Brandenburg,Couple without children,No,0.90489,223,223,0.86630,0.94349
2020,Brandenburg,Single parent,No,0.86946,46,46,0.77102,0.96789
2020,Brandenburg,Couple with children,Yes,0.20176,37,178,0.14263,0.26088
2020,Brandenburg,Couple with children,No,0.79824,141,178,0.73912,0.85737
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.95632,109,109,0.91778,0.99487
2020,Mecklenburg-Western Pomerania,Couple without children,No,0.88276,100,100,0.81938,0.94613
2020,Mecklenburg-Western Pomerania,Couple with children,No,0.88955,72,72,0.81664,0.96246
2020,Saxony,Single-person household,No,0.96312,278,278,0.94093,0.98532
2020,Saxony,Couple without children,Yes,0.11481,32,337,0.08072,0.14890
2020,Saxony,Couple without children,No,0.88519,305,337,0.85110,0.91928
2020,Saxony,Single parent,No,0.97899,81,81,0.94756,1.01042
2020,Saxony,Couple with children,Yes,0.22271,39,247,0.17072,0.27470
2020,Saxony,Couple with children,No,0.77729,208,247,0.72530,0.82928
2020,Saxony-Anhalt,Single-person household,No,0.93982,154,154,0.90214,0.97751
2020,Saxony-Anhalt,Couple without children,No,0.88206,163,163,0.83239,0.93173
2020,Saxony-Anhalt,Single parent,No,0.95093,61,61,0.89628,1.00559
2020,Saxony-Anhalt,Couple with children,No,0.83187,115,115,0.76322,0.90052
2020,Thuringa,Single-person household,No,0.93542,160,160,0.89721,0.97362
2020,Thuringa,Couple without children,No,0.86015,166,166,0.80723,0.91307
2020,Thuringa,Single parent,No,0.93127,44,44,0.85565,1.00689
2020,Thuringa,Couple with children,No,0.95907,131,131,0.92502,0.99313
2021,Schleswig-Holstein,Single-person household,No,0.94180,84,84,0.89144,0.99217
2021,Schleswig-Holstein,Couple without children,No,0.95466,103,103,0.91429,0.99504
2021,Schleswig-Holstein,Couple with children,No,0.82840,118,118,0.76008,0.89672
2021,Hamburg,Couple without children,No,0.94261,77,77,0.89032,0.99490
2021,Hamburg,Couple with children,No,0.98880,56,56,0.96098,1.01661
2021,Lower Saxony,Single-person household,No,0.92121,239,239,0.88698,0.95543
2021,Lower Saxony,Couple without children,Yes,0.10835,45,296,0.07288,0.14382
2021,Lower Saxony,Couple without children,No,0.89165,251,296,0.85618,0.92712
2021,Lower Saxony,Single parent,No,0.96040,82,82,0.91793,1.00287
2021,Lower Saxony,Couple with children,Yes,0.16726,60,285,0.12385,0.21066
2021,Lower Saxony,Couple with children,No,0.83274,225,285,0.78934,0.87615
2021,North Rhine-Westphalia,Single-person household,No,0.97508,535,535,0.96186,0.98830
2021,North Rhine-Westphalia,Couple without children,Yes,0.07485,59,622,0.05415,0.09555
2021,North Rhine-Westphalia,Couple without children,No,0.92515,563,622,0.90445,0.94585
2021,North Rhine-Westphalia,Single parent,No,0.99059,150,150,0.97509,1.00609
2021,North Rhine-Westphalia,Couple with children,Yes,0.14697,96,652,0.11977,0.17417
2021,North Rhine-Westphalia,Couple with children,No,0.85303,556,652,0.82583,0.88023
2021,North Rhine-Westphalia,Other Combinations,No,0.94473,56,56,0.88434,1.00512
2021,Hesse,Single-person household,No,0.97030,177,177,0.94522,0.99538
2021,Hesse,Couple without children,No,0.88547,157,157,0.83550,0.93544
2021,Hesse,Single parent,No,0.89682,45,45,0.80693,0.98670
2021,Hesse,Couple with children,No,0.82284,147,147,0.76091,0.88478
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97738,130,130,0.95172,1.00304
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.88187,131,131,0.82639,0.93736
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.80145,121,121,0.73007,0.87282
2021,Baden-Wuerttemberg,Single-person household,No,0.92180,239,239,0.88768,0.95591
2021,Baden-Wuerttemberg,Couple without children,Yes,0.22701,81,323,0.18125,0.27276
2021,Baden-Wuerttemberg,Couple without children,No,0.77299,242,323,0.72724,0.81875
2021,Baden-Wuerttemberg,Single parent,No,0.85214,62,62,0.76306,0.94122
2021,Baden-Wuerttemberg,Couple with children,Yes,0.28152,96,366,0.23538,0.32766
2021,Baden-Wuerttemberg,Couple with children,No,0.71848,270,366,0.67234,0.76462
2021,Bavaria,Single-person household,Yes,0.10820,55,448,0.07941,0.13700
2021,Bavaria,Single-person household,No,0.89180,393,448,0.86300,0.92059
2021,Bavaria,Couple without children,Yes,0.19797,107,470,0.16190,0.23403
2021,Bavaria,Couple without children,No,0.80203,363,470,0.76597,0.83810
2021,Bavaria,Single parent,No,0.79605,101,101,0.71708,0.87503
2021,Bavaria,Couple with children,Yes,0.28259,137,485,0.24248,0.32271
2021,Bavaria,Couple with children,No,0.71741,348,485,0.67729,0.75752
2021,Berlin,Single-person household,No,0.98947,211,211,0.97567,1.00328
2021,Berlin,Couple without children,No,0.96933,140,140,0.94066,0.99799
2021,Berlin,Single parent,No,0.97493,37,37,0.92386,1.02600
2021,Berlin,Couple with children,No,0.93164,102,102,0.88242,0.98085
2021,Brandenburg,Single-person household,No,0.97271,103,103,0.94110,1.00433
2021,Brandenburg,Couple without children,No,0.81458,126,126,0.74645,0.88271
2021,Brandenburg,Single parent,No,0.86957,34,34,0.75466,0.98447
2021,Brandenburg,Couple with children,No,0.77122,81,81,0.67917,0.86327
2021,Mecklenburg-Western Pomerania,Single-person household,No,0.96148,68,68,0.91540,1.00756
2021,Mecklenburg-Western Pomerania,Couple without children,No,0.84290,70,70,0.75703,0.92876
2021,Mecklenburg-Western Pomerania,Couple with children,No,0.91193,52,52,0.83415,0.98971
2021,Saxony,Single-person household,No,0.94005,165,165,0.90372,0.97639
2021,Saxony,Couple without children,No,0.87045,228,228,0.82677,0.91414
2021,Saxony,Single parent,No,0.89595,66,66,0.82172,0.97018
2021,Saxony,Couple with children,No,0.81601,136,136,0.75065,0.88138
2021,Saxony-Anhalt,Single-person household,No,0.94712,93,93,0.90139,0.99285
2021,Saxony-Anhalt,Couple without children,No,0.91197,102,102,0.85671,0.96723
2021,Saxony-Anhalt,Single parent,No,0.90422,33,33,0.80226,1.00619
2021,Saxony-Anhalt,Couple with children,No,0.73899,55,55,0.62185,0.85613
2021,Thuringa,Single-person household,No,0.95479,101,101,0.91406,0.99551
2021,Thuringa,Couple without children,No,0.92845,102,102,0.87818,0.97871
2021,Thuringa,Single parent,No,0.93530,35,35,0.85260,1.01799
2021,Thuringa,Couple with children,No,0.95066,72,72,0.90028,1.00104
2022,Schleswig-Holstein,Single-person household,No,0.93687,150,150,0.89782,0.97592
2022,Schleswig-Holstein,Couple without children,No,0.86943,179,179,0.81993,0.91893
2022,Schleswig-Holstein,Single parent,No,0.79412,42,42,0.67036,0.91789
2022,Schleswig-Holstein,Couple with children,Yes,0.17866,40,199,0.12530,0.23202
2022,Schleswig-Holstein,Couple with children,No,0.82134,159,199,0.76798,0.87470
2022,Hamburg,Single-person household,No,0.96249,125,125,0.92904,0.99593
2022,Hamburg,Couple without children,No,0.95754,132,132,0.92302,0.99207
2022,Hamburg,Couple with children,No,0.84302,88,88,0.76658,0.91946
2022,Lower Saxony,No answer / don't know,No,0.90553,32,32,0.80257,1.00849
2022,Lower Saxony,Single-person household,Yes,0.10894,39,449,0.08009,0.13779
2022,Lower Saxony,Single-person household,No,0.89106,410,449,0.86221,0.91991
2022,Lower Saxony,Couple without children,Yes,0.15666,85,493,0.12454,0.18878
2022,Lower Saxony,Couple without children,No,0.84334,408,493,0.81122,0.87546
2022,Lower Saxony,Single parent,No,0.92067,88,88,0.86388,0.97746
2022,Lower Saxony,Couple with children,Yes,0.21436,121,467,0.17710,0.25162
2022,Lower Saxony,Couple with children,No,0.78564,346,467,0.74838,0.82290
2022,Lower Saxony,Other Combinations,No,0.78282,70,70,0.68553,0.88011
2022,Bremen,Single-person household,No,0.94427,47,47,0.87797,1.01056
2022,North Rhine-Westphalia,No answer / don't know,No,0.83297,66,66,0.74229,0.92365
2022,North Rhine-Westphalia,Single-person household,Yes,0.05836,62,1081,0.04438,0.07234
2022,North Rhine-Westphalia,Single-person household,No,0.94164,1019,1081,0.92766,0.95562
2022,North Rhine-Westphalia,Couple without children,Yes,0.14653,171,1185,0.12639,0.16668
2022,North Rhine-Westphalia,Couple without children,No,0.85347,1014,1185,0.83332,0.87361
2022,North Rhine-Westphalia,Single parent,No,0.96987,191,191,0.94557,0.99418
2022,North Rhine-Westphalia,Couple with children,Yes,0.17286,234,1119,0.15069,0.19502
2022,North Rhine-Westphalia,Couple with children,No,0.82714,885,1119,0.80498,0.84931
2022,North Rhine-Westphalia,Other Combinations,Yes,0.09555,33,232,0.05764,0.13346
2022,North Rhine-Westphalia,Other Combinations,No,0.90445,199,232,0.86654,0.94236
2022,Hesse,Single-person household,No,0.93615,357,357,0.91076,0.96155
2022,Hesse,Couple without children,Yes,0.12366,52,385,0.09073,0.15659
2022,Hesse,Couple without children,No,0.87634,333,385,0.84341,0.90927
2022,Hesse,Single parent,No,0.86078,67,67,0.77727,0.94430
2022,Hesse,Couple with children,Yes,0.21166,68,318,0.16669,0.25663
2022,Hesse,Couple with children,No,0.78834,250,318,0.74337,0.83331
2022,Hesse,Other Combinations,No,0.87167,50,50,0.77802,0.96532
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93927,248,248,0.90948,0.96905
2022,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.21425,47,275,0.16567,0.26284
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.78575,228,275,0.73716,0.83433
2022,"Rhineland-Palatinate, Saarland",Single parent,No,0.89897,45,45,0.80993,0.98802
2022,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.24550,49,225,0.18914,0.30186
2022,"Rhineland-Palatinate, Saarland",Couple with children,No,0.75450,176,225,0.69814,0.81086
2022,"Rhineland-Palatinate, Saarland",Other Combinations,No,0.93964,52,52,0.87427,1.00500
2022,Baden-Wuerttemberg,No answer / don't know,No,0.82097,50,50,0.71363,0.92832
2022,Baden-Wuerttemberg,Single-person household,Yes,0.14590,74,608,0.11782,0.17398
2022,Baden-Wuerttemberg,Single-person household,No,0.85410,534,608,0.82602,0.88218
2022,Baden-Wuerttemberg,Couple without children,Yes,0.26741,158,632,0.23287,0.30194
2022,Baden-Wuerttemberg,Couple without children,No,0.73259,474,632,0.69806,0.76713
2022,Baden-Wuerttemberg,Single parent,No,0.79485,87,87,0.70950,0.88020
2022,Baden-Wuerttemberg,Couple with children,Yes,0.29304,224,712,0.25959,0.32650
2022,Baden-Wuerttemberg,Couple with children,No,0.70696,488,712,0.67350,0.74041
2022,Baden-Wuerttemberg,Other Combinations,Yes,0.24418,43,165,0.17843,0.30993
2022,Baden-Wuerttemberg,Other Combinations,No,0.75582,122,165,0.69007,0.82157
2022,Bavaria,No answer / don't know,No,0.73389,63,63,0.62389,0.84390
2022,Bavaria,Single-person household,Yes,0.14275,110,892,0.11978,0.16572
2022,Bavaria,Single-person household,No,0.85725,782,892,0.83428,0.88022
2022,Bavaria,Couple without children,Yes,0.22256,204,909,0.19551,0.24962
2022,Bavaria,Couple without children,No,0.77744,705,909,0.75038,0.80449
2022,Bavaria,Single parent,No,0.81781,151,151,0.75603,0.87958
2022,Bavaria,Couple with children,Yes,0.30166,271,853,0.27084,0.33248
2022,Bavaria,Couple with children,No,0.69834,582,853,0.66752,0.72916
2022,Bavaria,Other Combinations,Yes,0.20328,40,193,0.14636,0.26021
2022,Bavaria,Other Combinations,No,0.79672,153,193,0.73979,0.85364
2022,Berlin,Single-person household,No,0.96542,443,443,0.94838,0.98245
2022,Berlin,Couple without children,No,0.97910,334,334,0.96374,0.99446
2022,Berlin,Single parent,No,0.99078,62,62,0.96680,1.01476
2022,Berlin,Couple with children,No,0.89879,180,180,0.85460,0.94297
2022,Berlin,Other Combinations,No,0.97837,58,58,0.94061,1.01614
2022,Brandenburg,Single-person household,No,0.93479,173,173,0.89789,0.97169
2022,Brandenburg,Couple without children,Yes,0.09547,35,238,0.05806,0.13288
2022,Brandenburg,Couple without children,No,0.90453,203,238,0.86712,0.94194
2022,Brandenburg,Single parent,No,0.86355,44,44,0.76095,0.96615
2022,Brandenburg,Couple with children,Yes,0.15820,40,195,0.10685,0.20955
