"plb0196_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Nein","2016","35-65","indirekter Migrationshintergrund","81","0.227470217599938","0.18224184011323","0.272698595086646"
"Nein","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","66 +","kein Migrationshintergrund","12","","",""
"Nein","2016","66 +","direkter Migrationshintergrund","","","",""
"Nein","2016","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","17-34","kein Migrationshintergrund","1299","0.792207654411851","0.772707580553324","0.811707728270377"
"Ja","2017","17-34","direkter Migrationshintergrund","317","0.795849745391314","0.756975357034032","0.834724133748596"
"Ja","2017","17-34","indirekter Migrationshintergrund","204","0.750293431931033","0.69856819290453","0.802018670957536"
"Ja","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","35-65","kein Migrationshintergrund","4492","0.753546023722631","0.74256371817216","0.764528329273103"
"Ja","2017","35-65","direkter Migrationshintergrund","785","0.756885053077353","0.731289874535385","0.78248023161932"
"Ja","2017","35-65","indirekter Migrationshintergrund","257","0.754733491778422","0.708865927711679","0.800601055845165"
"Ja","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","66 +","kein Migrationshintergrund","32","0.731133664809952","0.610626457057351","0.851640872562553"
"Ja","2017","66 +","direkter Migrationshintergrund","1","","",""
"Ja","2017","66 +","indirekter Migrationshintergrund","1","","",""
"Ja","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","17-34","kein Migrationshintergrund","364","0.207792345588149","0.188292271729623","0.227292419446676"
"Nein","2017","17-34","direkter Migrationshintergrund","96","0.204150254608686","0.165275866251404","0.243024642965968"
"Nein","2017","17-34","indirekter Migrationshintergrund","65","0.249706568068967","0.197981329042464","0.30143180709547"
"Nein","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","35-65","kein Migrationshintergrund","1423","0.246453976277369","0.235471670726897","0.25743628182784"
"Nein","2017","35-65","direkter Migrationshintergrund","294","0.243114946922647","0.217519768380679","0.268710125464615"
"Nein","2017","35-65","indirekter Migrationshintergrund","81","0.245266508221578","0.199398944154835","0.291134072288321"
"Nein","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","66 +","kein Migrationshintergrund","20","","",""
"Nein","2017","66 +","direkter Migrationshintergrund","4","","",""
"Nein","2017","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","17-34","kein Migrationshintergrund","1326","0.780456859972676","0.760866139153097","0.800047580792255"
"Ja","2018","17-34","direkter Migrationshintergrund","374","0.771712345855203","0.735284630049296","0.808140061661111"
"Ja","2018","17-34","indirekter Migrationshintergrund","213","0.757173764189646","0.707651849272439","0.806695679106852"
"Ja","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","35-65","kein Migrationshintergrund","4377","0.742038974271702","0.73096304618026","0.753114902363145"
"Ja","2018","35-65","direkter Migrationshintergrund","845","0.736993491801699","0.712114638950729","0.761872344652668"
"Ja","2018","35-65","indirekter Migrationshintergrund","294","0.838202403061841","0.801028522413629","0.875376283710052"
"Ja","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","66 +","kein Migrationshintergrund","31","0.596376634170755","0.473255776219344","0.719497492122167"
"Ja","2018","66 +","direkter Migrationshintergrund","3","","",""
"Ja","2018","66 +","indirekter Migrationshintergrund","1","","",""
"Ja","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","17-34","kein Migrationshintergrund","389","0.219543140027324","0.199952419207745","0.239133860846903"
"Nein","2018","17-34","direkter Migrationshintergrund","136","0.228287654144797","0.191859938338889","0.264715369950704"
"Nein","2018","17-34","indirekter Migrationshintergrund","75","0.242826235810354","0.193304320893148","0.292348150727561"
"Nein","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","35-65","kein Migrationshintergrund","1617","0.257961025728298","0.246885097636855","0.26903695381974"
"Nein","2018","35-65","direkter Migrationshintergrund","358","0.263006508198301","0.238127655347332","0.287885361049271"
"Nein","2018","35-65","indirekter Migrationshintergrund","83","0.161797596938159","0.124623716289948","0.198971477586371"
"Nein","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","66 +","kein Migrationshintergrund","30","0.403623365829245","0.280502507877833","0.526744223780656"
"Nein","2018","66 +","direkter Migrationshintergrund","6","","",""
"Nein","2018","66 +","indirekter Migrationshintergrund","","","",""
"Nein","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","17-34","kein Migrationshintergrund","1220","0.792738798767604","0.772617820314245","0.812859777220962"
"Ja","2019","17-34","direkter Migrationshintergrund","301","0.793416961008845","0.754698194172861","0.832135727844828"
"Ja","2019","17-34","indirekter Migrationshintergrund","189","0.735890110471744","0.6820957123114","0.789684508632089"
"Ja","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","35-65","kein Migrationshintergrund","4206","0.76466580599081","0.75347308712952","0.7758585248521"
"Ja","2019","35-65","direkter Migrationshintergrund","759","0.765601586973911","0.739680503141716","0.791522670806105"
"Ja","2019","35-65","indirekter Migrationshintergrund","276","0.758289448378067","0.714548369290158","0.802030527465976"
"Ja","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","66 +","kein Migrationshintergrund","48","0.794495752479913","0.698456266747603","0.890535238212224"
"Ja","2019","66 +","direkter Migrationshintergrund","5","","",""
"Ja","2019","66 +","indirekter Migrationshintergrund","3","","",""
"Ja","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","17-34","kein Migrationshintergrund","339","0.207261201232396","0.187140222779038","0.227382179685755"
"Nein","2019","17-34","direkter Migrationshintergrund","119","0.206583038991155","0.167864272155172","0.245301805827139"
"Nein","2019","17-34","indirekter Migrationshintergrund","69","0.264109889528255","0.210315491367911","0.3179042876886"
"Nein","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","35-65","kein Migrationshintergrund","1312","0.23533419400919","0.2241414751479","0.24652691287048"
"Nein","2019","35-65","direkter Migrationshintergrund","267","0.234398413026089","0.208477329193895","0.260319496858284"
"Nein","2019","35-65","indirekter Migrationshintergrund","92","0.241710551621933","0.197969472534024","0.285451630709842"
"Nein","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","66 +","kein Migrationshintergrund","20","","",""
"Nein","2019","66 +","direkter Migrationshintergrund","4","","",""
"Nein","2019","66 +","indirekter Migrationshintergrund","2","","",""
"Nein","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","17-34","kein Migrationshintergrund","1091","0.686591776830844","0.664051522762054","0.709132030899634"
"Ja","2020","17-34","direkter Migrationshintergrund","504","0.675520085023451","0.644083067544738","0.706957102502165"
"Ja","2020","17-34","indirekter Migrationshintergrund","174","0.593032117646097","0.535795488505614","0.65026874678658"
"Ja","2020","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","35-65","kein Migrationshintergrund","3709","0.666082345890508","0.653781843519829","0.678382848261186"
"Ja","2020","35-65","direkter Migrationshintergrund","766","0.552177901947267","0.525493194398468","0.578862609496065"
"Ja","2020","35-65","indirekter Migrationshintergrund","240","0.6194048310983","0.571155397428211","0.667654264768389"
"Ja","2020","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","66 +","kein Migrationshintergrund","44","0.5404237979672","0.433208923025853","0.647638672908546"
"Ja","2020","66 +","direkter Migrationshintergrund","3","","",""
"Ja","2020","66 +","indirekter Migrationshintergrund","","","",""
"Ja","2020","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","17-34","kein Migrationshintergrund","536","0.313408223169156","0.290867969100366","0.335948477237946"
"Nein","2020","17-34","direkter Migrationshintergrund","348","0.324479914976549","0.293042897497835","0.355916932455262"
"Nein","2020","17-34","indirekter Migrationshintergrund","109","0.406967882353903","0.34973125321342","0.464204511494386"
"Nein","2020","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","35-65","kein Migrationshintergrund","1938","0.333917654109492","0.321617151738814","0.346218156480171"
"Nein","2020","35-65","direkter Migrationshintergrund","568","0.447822098052733","0.421137390503935","0.474506805601532"
"Nein","2020","35-65","indirekter Migrationshintergrund","149","0.3805951689017","0.332345735231611","0.428844602571789"
"Nein","2020","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","66 +","kein Migrationshintergrund","39","0.4595762020328","0.352361327091454","0.566791076974147"
"Nein","2020","66 +","direkter Migrationshintergrund","4","","",""
"Nein","2020","66 +","indirekter Migrationshintergrund","1","","",""
"Nein","2020","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
