"plb0196_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2004","Realschule","kein Migrationshintergrund","1674","","",""
"Ja","2004","Realschule","direkter Migrationshintergrund","45","0.547043055204576","0.435130062190574","0.658956048218577"
"Ja","2004","Realschule","indirekter Migrationshintergrund","60","0.717195363927237","0.620885571444872","0.813505156409601"
"Ja","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","(Fach-)Abitur","kein Migrationshintergrund","518","0.758698558142351","0.727314176739369","0.790082939545333"
"Ja","2004","(Fach-)Abitur","direkter Migrationshintergrund","80","0.696947500978505","0.615396904278058","0.778498097678953"
"Ja","2004","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Ja","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2004","AkademikerIn","kein Migrationshintergrund","1395","","",""
"Ja","2004","AkademikerIn","direkter Migrationshintergrund","88","0.74528963477461","0.666676894110426","0.823902375438795"
"Ja","2004","AkademikerIn","indirekter Migrationshintergrund","27","","",""
"Ja","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","(noch) kein Abschluss","kein Migrationshintergrund","5","0.258327103956119","0.0615101608123682","0.455144047099869"
"Nein","2004","(noch) kein Abschluss","direkter Migrationshintergrund","7","0.457707867175593","0.220879090876621","0.694536643474565"
"Nein","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","Hauptschule","kein Migrationshintergrund","523","0.366753169852668","0.34215103472225","0.391355304983087"
"Nein","2004","Hauptschule","direkter Migrationshintergrund","96","0.35761563266026","0.300550717624732","0.414680547695789"
"Nein","2004","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Nein","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","Realschule","kein Migrationshintergrund","656","0.282954204779304","0.264664712343042","0.301243697215566"
"Nein","2004","Realschule","direkter Migrationshintergrund","31","0.452956944795424","0.341043951781423","0.564869937809426"
"Nein","2004","Realschule","indirekter Migrationshintergrund","24","","",""
"Nein","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","(Fach-)Abitur","kein Migrationshintergrund","196","","",""
"Nein","2004","(Fach-)Abitur","direkter Migrationshintergrund","42","0.303052499021495","0.221501902321047","0.384603095721942"
"Nein","2004","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Nein","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2004","AkademikerIn","kein Migrationshintergrund","441","0.246036128705312","0.226335210726775","0.265737046683849"
"Nein","2004","AkademikerIn","direkter Migrationshintergrund","30","0.25471036522539","0.176097624561205","0.333323105889574"
"Nein","2004","AkademikerIn","indirekter Migrationshintergrund","6","0.16118596327676","0.0357310786855916","0.286640847867929"
"Nein","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","(noch) kein Abschluss","kein Migrationshintergrund","9","0.506882918512236","0.282080933396878","0.731684903627594"
"Ja","2005","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Ja","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","Hauptschule","kein Migrationshintergrund","878","0.656401683134928","0.630859417899485","0.681943948370371"
"Ja","2005","Hauptschule","direkter Migrationshintergrund","164","","",""
"Ja","2005","Hauptschule","indirekter Migrationshintergrund","53","0.788931474180231","0.695322380459998","0.882540567900465"
"Ja","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","Realschule","kein Migrationshintergrund","1527","","",""
"Ja","2005","Realschule","direkter Migrationshintergrund","41","0.598359200671356","0.480088812748894","0.716629588593819"
"Ja","2005","Realschule","indirekter Migrationshintergrund","62","0.781352709750104","0.692962521467446","0.869742898032762"
"Ja","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","(Fach-)Abitur","kein Migrationshintergrund","486","0.706785945635045","0.672366822772906","0.741205068497183"
"Ja","2005","(Fach-)Abitur","direkter Migrationshintergrund","82","0.578504499048727","0.489783902685762","0.667225095411692"
"Ja","2005","(Fach-)Abitur","indirekter Migrationshintergrund","33","0.64365592918847","0.503728295538667","0.783583562838272"
"Ja","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2005","AkademikerIn","kein Migrationshintergrund","1285","","",""
"Ja","2005","AkademikerIn","direkter Migrationshintergrund","80","0.766226204013753","0.687135004349012","0.845317403678494"
"Ja","2005","AkademikerIn","indirekter Migrationshintergrund","33","0.902080911573085","0.807585065004591","0.996576758141579"
"Ja","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Nein","2005","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.555791289635168","0.326249775690488","0.785332803579848"
"Nein","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Nein","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","Hauptschule","kein Migrationshintergrund","450","0.343598316865072","0.318056051629629","0.369140582100516"
"Nein","2005","Hauptschule","direkter Migrationshintergrund","86","0.34402315313413","0.285136594019202","0.402909712249058"
"Nein","2005","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Nein","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","Realschule","kein Migrationshintergrund","645","0.290824560232611","0.271725563082478","0.309923557382744"
"Nein","2005","Realschule","direkter Migrationshintergrund","25","","",""
"Nein","2005","Realschule","indirekter Migrationshintergrund","22","","",""
"Nein","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","(Fach-)Abitur","kein Migrationshintergrund","186","","",""
"Nein","2005","(Fach-)Abitur","direkter Migrationshintergrund","37","0.421495500951273","0.332774904588308","0.510216097314238"
"Nein","2005","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Nein","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2005","AkademikerIn","kein Migrationshintergrund","389","0.229399823301229","0.209258803527095","0.249540843075364"
"Nein","2005","AkademikerIn","direkter Migrationshintergrund","30","0.233773795986247","0.154682596321506","0.312864995650988"
"Nein","2005","AkademikerIn","indirekter Migrationshintergrund","5","0.0979190884269147","0.00342324185842069","0.192414934995409"
"Nein","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Ja","2006","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.329394643068884","0.073908005865981","0.584881280271788"
"Ja","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","Hauptschule","kein Migrationshintergrund","996","0.670051247818076","0.646006819904726","0.694095675731426"
"Ja","2006","Hauptschule","direkter Migrationshintergrund","167","","",""
"Ja","2006","Hauptschule","indirekter Migrationshintergrund","57","0.776354118547743","0.681415564225313","0.871292672870172"
"Ja","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","Realschule","kein Migrationshintergrund","1703","","",""
"Ja","2006","Realschule","direkter Migrationshintergrund","51","0.663782205309799","0.556146742733575","0.771417667886023"
"Ja","2006","Realschule","indirekter Migrationshintergrund","74","0.714971115627312","0.624668327511836","0.805273903742788"
"Ja","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","(Fach-)Abitur","kein Migrationshintergrund","545","0.71833068166773","0.686117089073761","0.7505442742617"
"Ja","2006","(Fach-)Abitur","direkter Migrationshintergrund","98","0.70403105693803","0.627870953115137","0.780191160760922"
"Ja","2006","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.6868336958653","0.56313517080518","0.810532220925419"
"Ja","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2006","AkademikerIn","kein Migrationshintergrund","1474","","",""
"Ja","2006","AkademikerIn","direkter Migrationshintergrund","103","","",""
"Ja","2006","AkademikerIn","indirekter Migrationshintergrund","38","0.909972606632802","0.824423523273474","0.99552168999213"
"Ja","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","(noch) kein Abschluss","kein Migrationshintergrund","8","0.277226107457314","0.0810476184638524","0.473404596450776"
"Nein","2006","(noch) kein Abschluss","direkter Migrationshintergrund","7","0.670605356931116","0.415118719728212","0.926091994134019"
"Nein","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","Hauptschule","kein Migrationshintergrund","473","0.329948752181924","0.305904324268574","0.353993180095274"
"Nein","2006","Hauptschule","direkter Migrationshintergrund","90","0.368494954325846","0.309517541874493","0.4274723667772"
"Nein","2006","Hauptschule","indirekter Migrationshintergrund","17","","",""
"Nein","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","Realschule","kein Migrationshintergrund","665","0.279093255624472","0.261026862462466","0.297159648786479"
"Nein","2006","Realschule","direkter Migrationshintergrund","23","","",""
"Nein","2006","Realschule","indirekter Migrationshintergrund","22","","",""
"Nein","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","(Fach-)Abitur","kein Migrationshintergrund","204","","",""
"Nein","2006","(Fach-)Abitur","direkter Migrationshintergrund","40","0.29596894306197","0.219808839239078","0.372129046884863"
"Nein","2006","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Nein","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2006","AkademikerIn","kein Migrationshintergrund","388","0.211696164396782","0.193141138397461","0.230251190396103"
"Nein","2006","AkademikerIn","direkter Migrationshintergrund","25","","",""
"Nein","2006","AkademikerIn","indirekter Migrationshintergrund","5","0.0900273933671978","0.00447831000786997","0.175576476726526"
"Nein","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Ja","2007","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Ja","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","Hauptschule","kein Migrationshintergrund","932","0.707614818419518","0.683132504197195","0.732097132641841"
"Ja","2007","Hauptschule","direkter Migrationshintergrund","147","","",""
"Ja","2007","Hauptschule","indirekter Migrationshintergrund","53","0.680129132482925","0.573858010908908","0.786400254056941"
"Ja","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","Realschule","kein Migrationshintergrund","1625","","",""
"Ja","2007","Realschule","direkter Migrationshintergrund","51","0.855013823320131","0.768072212340444","0.941955434299819"
"Ja","2007","Realschule","indirekter Migrationshintergrund","63","0.705855403990901","0.610108051594954","0.801602756386847"
"Ja","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","(Fach-)Abitur","kein Migrationshintergrund","538","0.769969177721561","0.73920726525683","0.800731090186293"
"Ja","2007","(Fach-)Abitur","direkter Migrationshintergrund","92","0.824074475212537","0.754179923424384","0.89396902700069"
"Ja","2007","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.790311430340225","0.679666140839313","0.900956719841137"
"Ja","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2007","AkademikerIn","kein Migrationshintergrund","1380","","",""
"Ja","2007","AkademikerIn","direkter Migrationshintergrund","85","0.814155132856333","0.742750805334398","0.885559460378269"
"Ja","2007","AkademikerIn","indirekter Migrationshintergrund","48","0.952292244783922","0.894359242709742","1.0102252468581"
"Ja","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","(noch) kein Abschluss","kein Migrationshintergrund","7","0.445955649447945","0.209667614396025","0.682243684499864"
"Nein","2007","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.578669373433053","0.256077368519612","0.901261378346493"
"Nein","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Nein","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","Hauptschule","kein Migrationshintergrund","394","0.292385181580482","0.267902867358159","0.316867495802805"
"Nein","2007","Hauptschule","direkter Migrationshintergrund","65","0.330064478906114","0.266765594264915","0.393363363547313"
"Nein","2007","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Nein","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","Realschule","kein Migrationshintergrund","594","0.264843135065209","0.246483932715976","0.283202337414443"
"Nein","2007","Realschule","direkter Migrationshintergrund","12","","",""
"Nein","2007","Realschule","indirekter Migrationshintergrund","24","","",""
"Nein","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","(Fach-)Abitur","kein Migrationshintergrund","181","","",""
"Nein","2007","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Nein","2007","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Nein","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2007","AkademikerIn","kein Migrationshintergrund","386","0.218458990174596","0.199187575869819","0.237730404479373"
"Nein","2007","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Nein","2007","AkademikerIn","indirekter Migrationshintergrund","4","0.0477077552160777","-0.0102252468581021","0.105640757290258"
"Nein","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Ja","2008","(noch) kein Abschluss","direkter Migrationshintergrund","8","0.46384463267002","0.181688778939247","0.746000486400793"
"Ja","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","Hauptschule","kein Migrationshintergrund","852","0.669358567074523","0.64360649798906","0.695110636159985"
"Ja","2008","Hauptschule","direkter Migrationshintergrund","146","","",""
"Ja","2008","Hauptschule","indirekter Migrationshintergrund","60","0.809173488729889","0.721968572825933","0.896378404633846"
"Ja","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","Realschule","kein Migrationshintergrund","1617","","",""
"Ja","2008","Realschule","direkter Migrationshintergrund","47","0.867514376678587","0.77872177227951","0.956306981077664"
"Ja","2008","Realschule","indirekter Migrationshintergrund","51","0.697846093946949","0.595281689905246","0.800410497988651"
"Ja","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","(Fach-)Abitur","kein Migrationshintergrund","501","0.717600850287491","0.684180971787138","0.751020728787844"
"Ja","2008","(Fach-)Abitur","direkter Migrationshintergrund","91","0.781880415800838","0.707368696324013","0.856392135277663"
"Ja","2008","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.811636524527322","0.690465931304213","0.932807117750432"
"Ja","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2008","AkademikerIn","kein Migrationshintergrund","1329","","",""
"Ja","2008","AkademikerIn","direkter Migrationshintergrund","81","0.781986814325882","0.701857929108941","0.862115699542823"
"Ja","2008","AkademikerIn","indirekter Migrationshintergrund","42","0.850335892339488","0.75518665822706","0.945485126451917"
"Ja","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","(noch) kein Abschluss","kein Migrationshintergrund","7","0.353811220737326","0.126516610513685","0.581105830960966"
"Nein","2008","(noch) kein Abschluss","direkter Migrationshintergrund","4","0.53615536732998","0.253999513599207","0.818311221060753"
"Nein","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nein","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","Hauptschule","kein Migrationshintergrund","430","0.330641432925477","0.304889363840015","0.35639350201094"
"Nein","2008","Hauptschule","direkter Migrationshintergrund","68","0.315741142380607","0.253465673466663","0.378016611294552"
"Nein","2008","Hauptschule","indirekter Migrationshintergrund","18","","",""
"Nein","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","Realschule","kein Migrationshintergrund","626","0.280616921864767","0.262023021846875","0.299210821882658"
"Nein","2008","Realschule","direkter Migrationshintergrund","9","0.132485623321413","0.0436930189223356","0.22127822772049"
"Nein","2008","Realschule","indirekter Migrationshintergrund","26","","",""
"Nein","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","(Fach-)Abitur","kein Migrationshintergrund","196","","",""
"Nein","2008","(Fach-)Abitur","direkter Migrationshintergrund","27","","",""
"Nein","2008","(Fach-)Abitur","indirekter Migrationshintergrund","9","0.188363475472678","0.0671928822495684","0.309534068695787"
"Nein","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2008","AkademikerIn","kein Migrationshintergrund","371","0.224598600057356","0.204760940029125","0.244436260085588"
"Nein","2008","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Nein","2008","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Nein","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","(noch) kein Abschluss","kein Migrationshintergrund","8","0.699753139394326","0.428881576373446","0.970624702415205"
"Ja","2009","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.316133336867513","0.0279499404652437","0.604316733269782"
"Ja","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","Hauptschule","kein Migrationshintergrund","705","0.647985972335842","0.619620048106846","0.676351896564838"
"Ja","2009","Hauptschule","direkter Migrationshintergrund","88","0.632940620870441","0.554486865468813","0.71139437627207"
"Ja","2009","Hauptschule","indirekter Migrationshintergrund","49","0.681483657191671","0.577420664497419","0.785546649885923"
"Ja","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","Realschule","kein Migrationshintergrund","1370","","",""
"Ja","2009","Realschule","direkter Migrationshintergrund","32","0.675975072344691","0.548771012980773","0.803179131708609"
"Ja","2009","Realschule","indirekter Migrationshintergrund","46","0.675976741272913","0.561316705394745","0.790636777151081"
"Ja","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","(Fach-)Abitur","kein Migrationshintergrund","468","0.759991777997372","0.727108273544952","0.792875282449793"
"Ja","2009","(Fach-)Abitur","direkter Migrationshintergrund","63","0.706394251458277","0.612306586234192","0.800481916682361"
"Ja","2009","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Ja","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","AkademikerIn","kein Migrationshintergrund","1216","","",""
"Ja","2009","AkademikerIn","direkter Migrationshintergrund","69","0.702684989837725","0.610772391339496","0.794597588335955"
"Ja","2009","AkademikerIn","indirekter Migrationshintergrund","48","0.749831976328721","0.639317298383769","0.860346654273674"
"Ja","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Nein","2009","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.683866663132487","0.395683266730218","0.972050059534756"
"Nein","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nein","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","Hauptschule","kein Migrationshintergrund","384","0.352014027664158","0.323648103435162","0.380379951893154"
"Nein","2009","Hauptschule","direkter Migrationshintergrund","57","0.367059379129559","0.28860562372793","0.445513134531187"
"Nein","2009","Hauptschule","indirekter Migrationshintergrund","28","","",""
"Nein","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","Realschule","kein Migrationshintergrund","601","0.307143026610942","0.286777440900738","0.327508612321146"
"Nein","2009","Realschule","direkter Migrationshintergrund","20","","",""
"Nein","2009","Realschule","indirekter Migrationshintergrund","18","","",""
"Nein","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","(Fach-)Abitur","kein Migrationshintergrund","180","","",""
"Nein","2009","(Fach-)Abitur","direkter Migrationshintergrund","27","","",""
"Nein","2009","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Nein","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","AkademikerIn","kein Migrationshintergrund","345","0.21180903513953","0.19153992855039","0.23207814172867"
"Nein","2009","AkademikerIn","direkter Migrationshintergrund","26","","",""
"Nein","2009","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"Nein","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Ja","2010","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Ja","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","Hauptschule","kein Migrationshintergrund","879","0.612045384149286","0.586620038873532","0.63747072942504"
"Ja","2010","Hauptschule","direkter Migrationshintergrund","178","","",""
"Ja","2010","Hauptschule","indirekter Migrationshintergrund","65","0.76795560993576","0.687212209239354","0.848699010632165"
"Ja","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","Realschule","kein Migrationshintergrund","1819","","",""
"Ja","2010","Realschule","direkter Migrationshintergrund","63","0.757387161000478","0.665167206379629","0.849607115621328"
"Ja","2010","Realschule","indirekter Migrationshintergrund","77","0.749847950341573","0.664534180903363","0.835161719779784"
"Ja","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(Fach-)Abitur","kein Migrationshintergrund","648","0.695291521614282","0.665451390352453","0.72513165287611"
"Ja","2010","(Fach-)Abitur","direkter Migrationshintergrund","117","","",""
"Ja","2010","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.643374087914769","0.527812273039528","0.75893590279001"
"Ja","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","AkademikerIn","kein Migrationshintergrund","1555","","",""
"Ja","2010","AkademikerIn","direkter Migrationshintergrund","141","","",""
"Ja","2010","AkademikerIn","indirekter Migrationshintergrund","70","0.702523484448961","0.607548363791996","0.797498605105925"
"Ja","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Nein","2010","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.195330294565923","0.0333068723178628","0.357353716813982"
"Nein","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nein","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Hauptschule","kein Migrationshintergrund","532","0.387954615850714","0.36252927057496","0.413379961126468"
"Nein","2010","Hauptschule","direkter Migrationshintergrund","122","","",""
"Nein","2010","Hauptschule","indirekter Migrationshintergrund","40","0.232044390064241","0.151300989367835","0.312787790760647"
"Nein","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Realschule","kein Migrationshintergrund","892","0.342341353592543","0.32448004470357","0.360202662481516"
"Nein","2010","Realschule","direkter Migrationshintergrund","20","","",""
"Nein","2010","Realschule","indirekter Migrationshintergrund","22","","",""
"Nein","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(Fach-)Abitur","kein Migrationshintergrund","266","","",""
"Nein","2010","(Fach-)Abitur","direkter Migrationshintergrund","40","0.219951575619412","0.155159396662509","0.284743754576315"
"Nein","2010","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Nein","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","AkademikerIn","kein Migrationshintergrund","500","0.237739453599015","0.219334084593685","0.256144822604345"
"Nein","2010","AkademikerIn","direkter Migrationshintergrund","40","0.194702259683183","0.137015978868085","0.252388540498281"
"Nein","2010","AkademikerIn","indirekter Migrationshintergrund","19","","",""
"Nein","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(noch) kein Abschluss","kein Migrationshintergrund","30","0.8455753076221","0.734966252792028","0.956184362452172"
"Ja","2011","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.858642686508497","0.744837456828688","0.972447916188307"
"Ja","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Hauptschule","kein Migrationshintergrund","1155","","",""
"Ja","2011","Hauptschule","direkter Migrationshintergrund","234","","",""
"Ja","2011","Hauptschule","indirekter Migrationshintergrund","83","0.793160882716607","0.719132859515726","0.867188905917488"
"Ja","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Realschule","kein Migrationshintergrund","2343","","",""
"Ja","2011","Realschule","direkter Migrationshintergrund","89","0.902211142496978","0.845397554072861","0.959024730921096"
"Ja","2011","Realschule","indirekter Migrationshintergrund","115","","",""
"Ja","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(Fach-)Abitur","kein Migrationshintergrund","850","0.774081095451317","0.749513082845984","0.798649108056651"
"Ja","2011","(Fach-)Abitur","direkter Migrationshintergrund","140","","",""
"Ja","2011","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.571073292347837","0.455951806572301","0.686194778123374"
"Ja","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","AkademikerIn","kein Migrationshintergrund","1917","","",""
"Ja","2011","AkademikerIn","direkter Migrationshintergrund","165","","",""
"Ja","2011","AkademikerIn","indirekter Migrationshintergrund","103","","",""
"Ja","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Nein","2011","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.141357313491503","0.0275520838116934","0.255162543171312"
"Nein","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.722558722791163","0.364301811353327","1.080815634229"
"Nein","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Hauptschule","kein Migrationshintergrund","552","0.34583991996257","0.323276189123949","0.368403650801192"
"Nein","2011","Hauptschule","direkter Migrationshintergrund","106","","",""
"Nein","2011","Hauptschule","indirekter Migrationshintergrund","32","0.206839117283393","0.132811094082512","0.280867140484274"
"Nein","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Realschule","kein Migrationshintergrund","887","0.255963731684151","0.240913849526793","0.271013613841508"
"Nein","2011","Realschule","direkter Migrationshintergrund","16","","",""
