"pgfamstd","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","35-65","Hauptschule","85","0.0265338940477903","0.0211810725877513","0.0318867155078292"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","35-65","Realschule","63","0.0438744280280478","0.0340187138820582","0.0537301421740373"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","35-65","(Fach-)Abitur","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","35-65","AkademikerIn","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","66 +","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","66 +","Hauptschule","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","66 +","Realschule","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","66 +","(Fach-)Abitur","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","66 +","AkademikerIn","3","","",""
"Ledig","1999","17-34","(noch) kein Abschluss","345","0.893967897615655","0.863946074864928","0.923989720366383"
"Ledig","1999","17-34","Hauptschule","627","0.530011940151584","0.502562564563384","0.557461315739784"
"Ledig","1999","17-34","Realschule","910","0.618302171977092","0.593855737219932","0.642748606734252"
"Ledig","1999","17-34","(Fach-)Abitur","509","0.713196299508216","0.679905679064961","0.74648691995147"
"Ledig","1999","17-34","AkademikerIn","231","","",""
"Ledig","1999","35-65","(noch) kein Abschluss","10","","",""
"Ledig","1999","35-65","Hauptschule","162","","",""
"Ledig","1999","35-65","Realschule","122","","",""
"Ledig","1999","35-65","(Fach-)Abitur","52","0.208539977901028","0.167310975345767","0.249768980456289"
"Ledig","1999","35-65","AkademikerIn","127","","",""
"Ledig","1999","66 +","(noch) kein Abschluss","1","","",""
"Ledig","1999","66 +","Hauptschule","38","0.0406262992298264","0.0297340906424204","0.0515185078172325"
"Ledig","1999","66 +","Realschule","11","","",""
"Ledig","1999","66 +","(Fach-)Abitur","2","","",""
"Ledig","1999","66 +","AkademikerIn","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","17-34","(noch) kein Abschluss","4","0.00777319895125933","-0.000790527315968108","0.0163369252184868"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","17-34","Hauptschule","42","0.0377626714101777","0.0272788724141844","0.0482464704061709"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","17-34","Realschule","45","0.0310866120442862","0.0223531894439385","0.039820034644634"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","17-34","(Fach-)Abitur","10","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","17-34","AkademikerIn","14","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","35-65","(noch) kein Abschluss","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","35-65","Hauptschule","310","0.108247798782694","0.0978998689036457","0.118595728661743"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","35-65","Realschule","151","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","35-65","(Fach-)Abitur","26","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","35-65","AkademikerIn","124","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","66 +","(noch) kein Abschluss","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","66 +","Hauptschule","43","0.0366481421498982","0.0262815296553237","0.0470147546444726"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","66 +","Realschule","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","66 +","(Fach-)Abitur","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1999","66 +","AkademikerIn","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","17-34","Hauptschule","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","17-34","Realschule","4","0.0033269882757109","0.000429262492427179","0.00622471405899461"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","17-34","AkademikerIn","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","35-65","(noch) kein Abschluss","9","0.0281011009132442","0.0101062688366855","0.046095932989803"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","35-65","Hauptschule","192","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","35-65","Realschule","32","0.0214561886438055","0.0144836436609124","0.0284287336266985"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","35-65","(Fach-)Abitur","5","0.0285976447555428","0.0116831751230151","0.0455121143880706"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","35-65","AkademikerIn","20","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","66 +","(noch) kein Abschluss","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","66 +","Hauptschule","429","0.409356065348278","0.382227182967661","0.436484947728895"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","66 +","Realschule","64","0.411232443377118","0.340707473689059","0.481757413065177"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","66 +","(Fach-)Abitur","11","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1999","66 +","AkademikerIn","31","0.184578571913608","0.130126741151715","0.2390304026755"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","17-34","(noch) kein Abschluss","40","0.0743072572402746","0.0525656707141922","0.0960488437663571"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","17-34","Hauptschule","840","0.408022407717548","0.385877077218878","0.430167738216219"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","17-34","Realschule","835","0.315113774910044","0.297040153032654","0.333187396787435"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","17-34","(Fach-)Abitur","314","0.226161121520075","0.203498376372506","0.248823866667644"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","17-34","AkademikerIn","313","0.391530608597729","0.356598911374061","0.426462305821397"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","35-65","(noch) kein Abschluss","234","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","35-65","Hauptschule","4897","0.74762684270904","0.736840652090085","0.758413033327995"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","35-65","Realschule","2583","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","35-65","(Fach-)Abitur","679","0.695443462233995","0.665156817808284","0.725730106659705"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","35-65","AkademikerIn","2034","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","66 +","(noch) kein Abschluss","48","0.554995882049349","0.44540827578698","0.664583488311717"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","66 +","Hauptschule","1489","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","66 +","Realschule","239","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","66 +","(Fach-)Abitur","89","0.493084348596401","0.41386507886265","0.572303618330153"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2000","66 +","AkademikerIn","300","0.660777710460371","0.615116970194979","0.706438450725762"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","17-34","(noch) kein Abschluss","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","17-34","Hauptschule","43","0.0231726716309499","0.0163933774619801","0.0299519657999197"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","17-34","Realschule","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","17-34","(Fach-)Abitur","8","0.00699612268153953","0.00248086595658749","0.0115113794064916"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","17-34","AkademikerIn","9","0.0090498047001593","0.00227240691152345","0.0158272024887952"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","35-65","(noch) kein Abschluss","5","0.0143484646950131","0.000394089124483174","0.0283028402655431"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","35-65","Hauptschule","162","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","35-65","Realschule","96","0.0307274601212566","0.0248676724318035","0.0365872478107097"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","35-65","(Fach-)Abitur","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","35-65","AkademikerIn","72","0.0332854941355741","0.0264467535261125","0.0401242347450357"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","66 +","(noch) kein Abschluss","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","66 +","Hauptschule","27","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","66 +","Realschule","5","0.0150209660895628","0.00301042962541234","0.0270315025537132"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","66 +","(Fach-)Abitur","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2000","66 +","AkademikerIn","4","0.00641757905684702","-0.00128366042091829","0.0141188185346123"
"Ledig","2000","17-34","(noch) kein Abschluss","509","0.905399169613434","0.881138113222292","0.929660226004576"
"Ledig","2000","17-34","Hauptschule","943","0.529192936505324","0.506701560331292","0.551684312679356"
"Ledig","2000","17-34","Realschule","1587","","",""
"Ledig","2000","17-34","(Fach-)Abitur","970","0.74672082891643","0.723161813375452","0.770279844457407"
"Ledig","2000","17-34","AkademikerIn","411","0.572258453337359","0.536850217809561","0.607666688865157"
"Ledig","2000","35-65","(noch) kein Abschluss","17","","",""
"Ledig","2000","35-65","Hauptschule","346","0.0713085453155563","0.0649184022582438","0.0776986883728688"
"Ledig","2000","35-65","Realschule","257","","",""
"Ledig","2000","35-65","(Fach-)Abitur","105","","",""
"Ledig","2000","35-65","AkademikerIn","256","","",""
"Ledig","2000","66 +","(noch) kein Abschluss","1","","",""
"Ledig","2000","66 +","Hauptschule","75","0.0375227443473973","0.030083763184619","0.0449617255101756"
"Ledig","2000","66 +","Realschule","15","","",""
"Ledig","2000","66 +","(Fach-)Abitur","6","0.0495235053071422","0.0151456519592573","0.083901358655027"
"Ledig","2000","66 +","AkademikerIn","27","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","17-34","(noch) kein Abschluss","7","0.0140110324027739","0.00426757067505758","0.0237544941304903"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","17-34","Hauptschule","66","0.0396119841461779","0.0308232932704591","0.0484006750218968"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","17-34","Realschule","83","0.0344108339199206","0.0273192038462084","0.0415024639936328"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","17-34","(Fach-)Abitur","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","17-34","AkademikerIn","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","35-65","(noch) kein Abschluss","13","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","35-65","Hauptschule","512","0.0971848393558642","0.0898294994032046","0.104540179308524"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","35-65","Realschule","317","0.108477923088105","0.097918691220712","0.119037154955499"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","35-65","(Fach-)Abitur","60","0.0864348777494498","0.0679421682428405","0.104927587256059"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","35-65","AkademikerIn","236","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","66 +","(noch) kein Abschluss","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","66 +","Hauptschule","78","0.0375372424873361","0.0300968803555278","0.0449776046191444"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","66 +","Realschule","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","66 +","(Fach-)Abitur","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2000","66 +","AkademikerIn","22","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","17-34","Hauptschule","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","17-34","Realschule","5","0.00137464581429772","-6.68021967954796e-05","0.00281609382539093"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","35-65","(noch) kein Abschluss","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","35-65","Hauptschule","313","0.0557075123992321","0.0500122437108523","0.0614027810876119"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","35-65","Realschule","79","0.0291763951752882","0.023461851259182","0.0348909390913945"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","35-65","(Fach-)Abitur","15","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","35-65","AkademikerIn","45","0.018233589923224","0.0131327735945042","0.0233344062519437"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","66 +","(noch) kein Abschluss","28","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","66 +","Hauptschule","838","0.390783239760575","0.371683616101454","0.409882863419696"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","66 +","Realschule","116","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","66 +","(Fach-)Abitur","45","0.372174729242138","0.295580647760237","0.44876881072404"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2000","66 +","AkademikerIn","60","0.172425262016107","0.135993755958488","0.208856768073726"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","17-34","(noch) kein Abschluss","30","0.0547654831174226","0.0366356564737058","0.0728953097611393"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","17-34","Hauptschule","677","0.384675354256908","0.360517202743091","0.408833505770725"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","17-34","Realschule","697","0.298794606909007","0.279628411870806","0.317960801947208"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","17-34","(Fach-)Abitur","286","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","17-34","AkademikerIn","239","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","35-65","(noch) kein Abschluss","159","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","35-65","Hauptschule","4266","0.737965003209824","0.726302023090354","0.749627983329293"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","35-65","Realschule","2432","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","35-65","(Fach-)Abitur","665","0.662681567102058","0.631426089771431","0.693937044432684"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","35-65","AkademikerIn","1912","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","66 +","(noch) kein Abschluss","41","0.565605819344855","0.446021273883792","0.685190364805918"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","66 +","Hauptschule","1404","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","66 +","Realschule","236","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","66 +","(Fach-)Abitur","93","0.496082057421767","0.417115282486433","0.5750488323571"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2001","66 +","AkademikerIn","310","0.674333863870187","0.629462955123889","0.719204772616486"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","17-34","(noch) kein Abschluss","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","17-34","Hauptschule","31","0.020957125026706","0.0138444810260587","0.0280697690273533"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","17-34","Realschule","32","0.0153832643734011","0.010229972263561","0.0205365564832411"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","17-34","(Fach-)Abitur","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","17-34","AkademikerIn","7","0.0109553898954335","0.00280766831498062","0.0191031114758864"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","35-65","(noch) kein Abschluss","5","0.0123447588335531","-0.00299666061768724","0.0276861782847934"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","35-65","Hauptschule","147","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","35-65","Realschule","89","0.0303135934407483","0.0243555917645064","0.0362715951169903"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","35-65","(Fach-)Abitur","18","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","35-65","AkademikerIn","74","0.0349483997401763","0.0277393857781219","0.0421574137022308"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","66 +","(noch) kein Abschluss","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","66 +","Hauptschule","27","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","66 +","Realschule","4","0.0121737964592881","0.00123403813331814","0.023113554785258"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","66 +","(Fach-)Abitur","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2001","66 +","AkademikerIn","6","0.0145653469306683","0.00309397366540769","0.0260367201959289"
"Ledig","2001","17-34","(noch) kein Abschluss","569","0.930252353410331","0.909955179561006","0.950549527259656"
"Ledig","2001","17-34","Hauptschule","793","0.551938646197292","0.52724538161869","0.576631910775894"
"Ledig","2001","17-34","Realschule","1378","","",""
"Ledig","2001","17-34","(Fach-)Abitur","883","0.747690538433089","0.722992208857556","0.772388868008622"
"Ledig","2001","17-34","AkademikerIn","373","0.61229933031002","0.57416250930917","0.65043615131087"
"Ledig","2001","35-65","(noch) kein Abschluss","14","","",""
"Ledig","2001","35-65","Hauptschule","309","0.0756000560367794","0.0685886839276531","0.0826114281459058"
"Ledig","2001","35-65","Realschule","256","","",""
"Ledig","2001","35-65","(Fach-)Abitur","122","","",""
"Ledig","2001","35-65","AkademikerIn","247","","",""
"Ledig","2001","66 +","(noch) kein Abschluss","1","","",""
"Ledig","2001","66 +","Hauptschule","68","0.0392276590181276","0.0313313629236093","0.047123955112646"
"Ledig","2001","66 +","Realschule","14","","",""
"Ledig","2001","66 +","(Fach-)Abitur","4","0.0434878565625112","0.0112759095586535","0.0756998035663688"
"Ledig","2001","66 +","AkademikerIn","26","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","17-34","(noch) kein Abschluss","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","17-34","Hauptschule","57","0.0424288745190943","0.032420106090517","0.0524376429476716"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","17-34","Realschule","78","0.0390931599288503","0.0309776103964682","0.0472087094612325"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","17-34","(Fach-)Abitur","8","0.00930827654117735","0.00384763364019405","0.0147689194421607"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","17-34","AkademikerIn","8","0.0158523897944593","0.00607570050842552","0.0256290790804931"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","35-65","(noch) kein Abschluss","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","35-65","Hauptschule","468","0.104084029719957","0.0959849123833107","0.112183147056603"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","35-65","Realschule","335","0.123408227555829","0.111978470248623","0.134837984863035"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","35-65","(Fach-)Abitur","60","0.0927572299784754","0.0735798489655032","0.111934610991448"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","35-65","AkademikerIn","217","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","66 +","(noch) kein Abschluss","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","66 +","Hauptschule","69","0.0352334114475862","0.0277343751036816","0.0427324477914908"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","66 +","Realschule","21","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","66 +","(Fach-)Abitur","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2001","66 +","AkademikerIn","22","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","17-34","Hauptschule","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","17-34","Realschule","6","0.00169777818426767","-2.6067537880709e-05","0.00342162390641604"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","35-65","(noch) kein Abschluss","9","0.0464817487578982","0.0172316533225532","0.0757318441932433"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","35-65","Hauptschule","271","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","35-65","Realschule","69","0.0261958230168026","0.0206455020711873","0.0317461439624179"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","35-65","(Fach-)Abitur","14","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","35-65","AkademikerIn","43","0.017254865265126","0.0121431907877009","0.022366539742551"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","66 +","(noch) kein Abschluss","22","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","66 +","Hauptschule","754","0.384047158301582","0.364264575467524","0.403829741135639"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","66 +","Realschule","111","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","66 +","(Fach-)Abitur","45","0.380992790934546","0.304293038331534","0.457692543537559"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2001","66 +","AkademikerIn","55","0.157167116704419","0.12231792911675","0.192016304292088"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","17-34","(noch) kein Abschluss","26","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2002","17-34","Hauptschule","542","0.36503433133738","0.33931453418141","0.39075412849335"
