"pgfamstd","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","(Fach-)Abitur","Ostdeutschland","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","AkademikerIn","Westdeutschland","191","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2002","AkademikerIn","Ostdeutschland","109","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","(noch) kein Abschluss","Westdeutschland","21","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","(noch) kein Abschluss","Ostdeutschland","4","0.0403167329387344","0.010920580232224","0.0697128856452447"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","Hauptschule","Westdeutschland","735","0.132791648844238","0.12504520217678","0.140538095511696"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","Hauptschule","Ostdeutschland","246","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","Realschule","Westdeutschland","143","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","Realschule","Ostdeutschland","51","0.0302542923065593","0.0227847354289542","0.0377238491841645"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","(Fach-)Abitur","Westdeutschland","50","0.0457916591943257","0.0368406733252018","0.0547426450634496"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","(Fach-)Abitur","Ostdeutschland","7","0.0392447450042783","0.0191023493250959","0.0593871406834607"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","AkademikerIn","Westdeutschland","62","0.0272155770555961","0.0215999234770425","0.0328312306341498"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2002","AkademikerIn","Ostdeutschland","55","0.0641553495371375","0.0509369326637204","0.0773737664105546"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","(noch) kein Abschluss","Westdeutschland","183","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","(noch) kein Abschluss","Ostdeutschland","8","0.0530946900574323","0.0206967050238785","0.0854926750909862"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","Hauptschule","Westdeutschland","4751","0.628728867158678","0.617385548024391","0.640072186292965"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","Hauptschule","Ostdeutschland","867","0.548398767208164","0.522623547473282","0.574173986943047"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","Realschule","Westdeutschland","2253","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","Realschule","Ostdeutschland","1115","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","(Fach-)Abitur","Westdeutschland","1032","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","(Fach-)Abitur","Ostdeutschland","86","0.234981669213998","0.19166280166302","0.278300536764976"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","AkademikerIn","Westdeutschland","2216","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2003","AkademikerIn","Ostdeutschland","937","0.65858060606757","0.632684246189942","0.684476965945199"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","(noch) kein Abschluss","Westdeutschland","5","0.00909886934767812","0.00212919955714792","0.0160685391382083"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","Hauptschule","Westdeutschland","172","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","Hauptschule","Ostdeutschland","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","Realschule","Westdeutschland","89","0.025229687969136","0.0202191071866601","0.0302402687516119"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","Realschule","Ostdeutschland","49","0.0287572611484862","0.0214200317953778","0.0360944905015947"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","(Fach-)Abitur","Westdeutschland","33","0.0183979918214876","0.0125635551397473","0.0242324285032279"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","(Fach-)Abitur","Ostdeutschland","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","AkademikerIn","Westdeutschland","71","0.0277022815916176","0.0218806852103469","0.0335238779728884"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2003","AkademikerIn","Ostdeutschland","23","","",""
"Ledig","2003","(noch) kein Abschluss","Westdeutschland","486","0.603693524007656","0.567790819127074","0.639596228888239"
"Ledig","2003","(noch) kein Abschluss","Ostdeutschland","169","","",""
"Ledig","2003","Hauptschule","Westdeutschland","875","0.13471077058687","0.126695011280113","0.142726529893627"
"Ledig","2003","Hauptschule","Ostdeutschland","189","","",""
"Ledig","2003","Realschule","Westdeutschland","994","0.287342520446907","0.272884083210275","0.301800957683539"
"Ledig","2003","Realschule","Ostdeutschland","604","0.32704911485061","0.306452653319543","0.347645576381678"
"Ledig","2003","(Fach-)Abitur","Westdeutschland","838","0.407802276494633","0.386466709395875","0.429137843593392"
"Ledig","2003","(Fach-)Abitur","Ostdeutschland","262","","",""
"Ledig","2003","AkademikerIn","Westdeutschland","524","0.259577047191117","0.244026066955665","0.275128027426569"
"Ledig","2003","AkademikerIn","Ostdeutschland","168","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(noch) kein Abschluss","Westdeutschland","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Hauptschule","Westdeutschland","449","0.077539511028504","0.0712603983798549","0.0838186236771531"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Hauptschule","Ostdeutschland","104","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Realschule","Westdeutschland","287","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Realschule","Ostdeutschland","178","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(Fach-)Abitur","Westdeutschland","86","0.0569587883341347","0.0468966169928641","0.0670209596754052"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(Fach-)Abitur","Ostdeutschland","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","AkademikerIn","Westdeutschland","179","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","AkademikerIn","Ostdeutschland","102","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(noch) kein Abschluss","Westdeutschland","20","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(noch) kein Abschluss","Ostdeutschland","5","0.0514163810633927","0.0195063121133243","0.083326450013461"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Hauptschule","Westdeutschland","722","0.136208209186786","0.128154998958664","0.144261419414908"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Hauptschule","Ostdeutschland","244","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Realschule","Westdeutschland","140","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Realschule","Ostdeutschland","47","0.0273394475400984","0.0201801574476766","0.0344987376325202"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(Fach-)Abitur","Westdeutschland","49","0.0457523982813704","0.0366808070651816","0.0548239894975593"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(Fach-)Abitur","Ostdeutschland","6","0.0344650911440471","0.0158271520797997","0.0531030302082945"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","AkademikerIn","Westdeutschland","63","0.0276482720156871","0.0218321918920139","0.0334643521393603"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","AkademikerIn","Ostdeutschland","58","0.0669643129622758","0.0533134220606813","0.0806152038638703"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(noch) kein Abschluss","Westdeutschland","174","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(noch) kein Abschluss","Ostdeutschland","6","0.0471075411194882","0.0166595403549715","0.0775555418840048"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Hauptschule","Westdeutschland","4521","0.620178908810582","0.608522654575517","0.631835163045647"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Hauptschule","Ostdeutschland","836","0.546734855716221","0.520316520371454","0.573153191060988"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Realschule","Westdeutschland","2203","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Realschule","Ostdeutschland","1063","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(Fach-)Abitur","Westdeutschland","1006","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(Fach-)Abitur","Ostdeutschland","83","0.215546248930198","0.174788178162189","0.256304319698206"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","AkademikerIn","Westdeutschland","2153","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","AkademikerIn","Ostdeutschland","920","0.6464362023213","0.620174031652628","0.672698372989972"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(noch) kein Abschluss","Westdeutschland","6","0.00931621255298955","0.00229405017005459","0.0163383749359245"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Hauptschule","Westdeutschland","163","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Hauptschule","Ostdeutschland","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Realschule","Westdeutschland","79","0.0220389377966664","0.0172930610949605","0.0267848144983723"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Realschule","Ostdeutschland","48","0.0352553102016868","0.027008179505016","0.0435024408983575"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(Fach-)Abitur","Westdeutschland","35","0.0235428800989416","0.0169045993464468","0.0301811608514364"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(Fach-)Abitur","Ostdeutschland","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","AkademikerIn","Westdeutschland","70","0.0288607888151776","0.0228770005143189","0.0348445771160364"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","AkademikerIn","Ostdeutschland","34","0.0307202712370807","0.021241086718225","0.0401994557559363"
"Ledig","2004","(noch) kein Abschluss","Westdeutschland","501","0.626151795123257","0.590787002916376","0.661516587330138"
"Ledig","2004","(noch) kein Abschluss","Ostdeutschland","173","","",""
"Ledig","2004","Hauptschule","Westdeutschland","825","0.139575073019633","0.131252235810393","0.147897910228874"
"Ledig","2004","Hauptschule","Ostdeutschland","186","","",""
"Ledig","2004","Realschule","Westdeutschland","968","0.284407607330219","0.26982403897671","0.298991175683728"
"Ledig","2004","Realschule","Ostdeutschland","583","0.332459026938852","0.311392524544726","0.353525529332978"
"Ledig","2004","(Fach-)Abitur","Westdeutschland","827","0.407957401155772","0.386440331843442","0.429474470468101"
"Ledig","2004","(Fach-)Abitur","Ostdeutschland","284","","",""
"Ledig","2004","AkademikerIn","Westdeutschland","540","0.262065867027373","0.246347935001783","0.277783799052964"
"Ledig","2004","AkademikerIn","Ostdeutschland","157","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(noch) kein Abschluss","Westdeutschland","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Hauptschule","Westdeutschland","453","0.0802376422636356","0.0737132829373888","0.0867620015898825"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Hauptschule","Ostdeutschland","102","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Realschule","Westdeutschland","292","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Realschule","Ostdeutschland","176","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(Fach-)Abitur","Westdeutschland","89","0.0625985415738795","0.0519927240080048","0.0732043591397542"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(Fach-)Abitur","Ostdeutschland","13","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","AkademikerIn","Westdeutschland","177","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","AkademikerIn","Ostdeutschland","105","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(noch) kein Abschluss","Westdeutschland","21","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(noch) kein Abschluss","Ostdeutschland","5","0.0542555000521944","0.0217017955970794","0.0868092045073094"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Hauptschule","Westdeutschland","698","0.13521050553107","0.126998080892468","0.143422930169673"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Hauptschule","Ostdeutschland","219","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Realschule","Westdeutschland","134","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Realschule","Ostdeutschland","51","0.0298651096998424","0.0222533945454327","0.037476824854252"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(Fach-)Abitur","Westdeutschland","47","0.0461609692702806","0.0369739582585037","0.0553479802820575"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(Fach-)Abitur","Ostdeutschland","9","0.0399479809326955","0.0205366858355543","0.0593592760298367"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","AkademikerIn","Westdeutschland","67","0.028588068882687","0.0226317834222557","0.0345443543431183"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","AkademikerIn","Ostdeutschland","57","0.0686812288218783","0.0547880349585875","0.0825744226851692"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(noch) kein Abschluss","Westdeutschland","164","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(noch) kein Abschluss","Ostdeutschland","6","0.0538427273238735","0.0195075544683557","0.0881779001793912"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Hauptschule","Westdeutschland","4191","0.610812249977075","0.598721707469939","0.622902792484211"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Hauptschule","Ostdeutschland","771","0.525744941585578","0.498411292425996","0.55307859074516"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Realschule","Westdeutschland","2100","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Realschule","Ostdeutschland","1025","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(Fach-)Abitur","Westdeutschland","967","0.470097419716578","0.44764942458523","0.492545414847926"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(Fach-)Abitur","Ostdeutschland","92","0.223590314244823","0.182501698658082","0.264678929831564"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","AkademikerIn","Westdeutschland","2039","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","AkademikerIn","Ostdeutschland","893","0.630961288275484","0.604232255310169","0.657690321240799"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(noch) kein Abschluss","Westdeutschland","9","0.0107100164353624","0.00327860644952282","0.018141426421202"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Hauptschule","Westdeutschland","169","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Hauptschule","Ostdeutschland","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Realschule","Westdeutschland","74","0.0220323166166186","0.0171838164770883","0.0268808167561489"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Realschule","Ostdeutschland","34","0.0216693803769744","0.0150201811188998","0.028318579635049"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(Fach-)Abitur","Westdeutschland","37","0.0231726672478533","0.0164058799889752","0.0299394545067314"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(Fach-)Abitur","Ostdeutschland","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","AkademikerIn","Westdeutschland","77","0.032814925574257","0.026333211164483","0.039296639984031"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","AkademikerIn","Ostdeutschland","36","0.0319265816664078","0.0221884355847625","0.0416647277480531"
"Ledig","2005","(noch) kein Abschluss","Westdeutschland","529","0.646398930475318","0.611882852085108","0.680915008865527"
"Ledig","2005","(noch) kein Abschluss","Ostdeutschland","153","","",""
"Ledig","2005","Hauptschule","Westdeutschland","780","0.147292905257481","0.138504639318778","0.156081171196184"
"Ledig","2005","Hauptschule","Ostdeutschland","184","","",""
"Ledig","2005","Realschule","Westdeutschland","916","0.292657449810995","0.27762915305206","0.30768574656993"
"Ledig","2005","Realschule","Ostdeutschland","552","0.324864457076413","0.303477457370599","0.346251456782227"
"Ledig","2005","(Fach-)Abitur","Westdeutschland","764","0.403747440219324","0.381679813563975","0.425815066874673"
"Ledig","2005","(Fach-)Abitur","Ostdeutschland","275","","",""
"Ledig","2005","AkademikerIn","Westdeutschland","542","0.264947078474862","0.248891045237978","0.281003111711746"
"Ledig","2005","AkademikerIn","Ostdeutschland","160","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(noch) kein Abschluss","Westdeutschland","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Hauptschule","Westdeutschland","435","0.0837902954803343","0.076919505988464","0.0906610849722046"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Hauptschule","Ostdeutschland","99","0.0900297035201029","0.0743618105374345","0.105697596502771"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Realschule","Westdeutschland","295","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Realschule","Ostdeutschland","176","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(Fach-)Abitur","Westdeutschland","88","0.0626938220773152","0.0517910050953897","0.0735966390592408"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(Fach-)Abitur","Ostdeutschland","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","AkademikerIn","Westdeutschland","172","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","AkademikerIn","Ostdeutschland","104","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(noch) kein Abschluss","Westdeutschland","18","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(noch) kein Abschluss","Ostdeutschland","5","0.0506935721446133","0.0173222275699068","0.0840649167193198"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Hauptschule","Westdeutschland","672","0.130576671807979","0.122221396203422","0.138931947412537"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Hauptschule","Ostdeutschland","208","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Realschule","Westdeutschland","136","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Realschule","Ostdeutschland","55","0.0325586120566632","0.0244536954421258","0.0406635286712006"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(Fach-)Abitur","Westdeutschland","43","0.0402886507389286","0.0314446802328217","0.0491326212450354"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(Fach-)Abitur","Ostdeutschland","9","0.0365593070620399","0.0180512421559122","0.0550673719681676"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","AkademikerIn","Westdeutschland","72","0.031166157181726","0.0248439945165419","0.0374883198469102"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","AkademikerIn","Ostdeutschland","59","0.0688749040376995","0.0548473985916692","0.0829024094837297"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(noch) kein Abschluss","Westdeutschland","162","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Hauptschule","Westdeutschland","4481","0.603513467849276","0.591800461124171","0.615226474574381"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Hauptschule","Ostdeutschland","822","0.512091547318755","0.485785667287351","0.538397427350158"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Realschule","Westdeutschland","2286","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Realschule","Ostdeutschland","1094","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(Fach-)Abitur","Westdeutschland","1037","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(Fach-)Abitur","Ostdeutschland","93","0.199230857821723","0.160568518360283","0.237893197283163"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","AkademikerIn","Westdeutschland","2238","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","AkademikerIn","Ostdeutschland","944","0.624945012644327","0.598916222839163","0.650973802449491"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(noch) kein Abschluss","Westdeutschland","6","0.0117669391270995","0.00388478198921885","0.0196490962649801"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Hauptschule","Westdeutschland","179","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Hauptschule","Ostdeutschland","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Realschule","Westdeutschland","85","0.0251475590232853","0.0201680334096918","0.0301270846368787"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Realschule","Ostdeutschland","32","0.0207511545240429","0.014438695975161","0.0270636130729247"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(Fach-)Abitur","Westdeutschland","42","0.0253538713272851","0.0185357324324861","0.0321720102220841"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(Fach-)Abitur","Ostdeutschland","5","0.0111282597153494","0.000974198622951008","0.0212823208077477"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","AkademikerIn","Westdeutschland","87","0.0293498207026693","0.0235353412904478","0.0351643001148908"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","AkademikerIn","Ostdeutschland","31","0.0283027766498328","0.0193868681368298","0.0372186851628358"
"Ledig","2006","(noch) kein Abschluss","Westdeutschland","513","0.627738965645957","0.592404625991301","0.663073305300612"
