"pgfamstd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","kein Migrationshintergrund","893","0.162456328834989","0.15359736304697","0.171315294623007"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","direkter Migrationshintergrund","79","0.0690366418541339","0.0544852365071059","0.0835880472011619"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","kein Migrationshintergrund","209","0.0544915142877173","0.0484109116549742","0.0605721169204605"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","kein Migrationshintergrund","49","0.0415476192334618","0.0325747852549729","0.0505204532119506"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","kein Migrationshintergrund","145","0.0454360664874398","0.0390799530923416","0.0517921798825379"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","kein Migrationshintergrund","40","0.10162811031707","0.0771008626784115","0.126155357955728"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","direkter Migrationshintergrund","105","0.652654661929229","0.578177910642087","0.727131413216371"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","kein Migrationshintergrund","3893","0.573384723766144","0.560922037448259","0.585847410084029"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","direkter Migrationshintergrund","776","0.713544815265278","0.685826832898311","0.741262797632245"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","indirekter Migrationshintergrund","99","0.398241657480688","0.336817730119963","0.459665584841413"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","kein Migrationshintergrund","3003","0.524783660416367","0.510995327955697","0.538571992877037"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","direkter Migrationshintergrund","123","0.60262468305757","0.53093684599405","0.67431252012109"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","indirekter Migrationshintergrund","69","0.31729991260657","0.251974713695","0.382625111518139"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","kein Migrationshintergrund","769","0.370993333727122","0.348980654557094","0.393006012897149"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","direkter Migrationshintergrund","260","0.650376247170978","0.601918923731781","0.698833570610176"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.270482180358603","0.196098940772864","0.344865419944341"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","kein Migrationshintergrund","2741","0.575302614620157","0.559881971181751","0.590723258058563"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","direkter Migrationshintergrund","255","0.728688931929387","0.681702365290265","0.775675498568509"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","indirekter Migrationshintergrund","41","0.490825806263746","0.384549729292118","0.597101883235374"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","kein Migrationshintergrund","120","0.0229927841543939","0.019216061698529","0.0267695066102589"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","direkter Migrationshintergrund","50","0.0528439939237011","0.0391278757289444","0.0665601121184577"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","kein Migrationshintergrund","96","0.0221450057484865","0.0180819662938209","0.0262080452031522"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","kein Migrationshintergrund","37","0.0205945385311454","0.0141228214986458","0.027066255563645"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","kein Migrationshintergrund","96","0.0241959728020464","0.0194023111779191","0.0289896344261738"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2007","(noch) kein Abschluss","kein Migrationshintergrund","528","0.854963106144298","0.826378859811716","0.883547352476879"
"Ledig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.194141067744977","0.13227016058318","0.256011974906774"
"Ledig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","99","0.956744343274426","0.917070268206332","0.996418418342521"
"Ledig","2007","Hauptschule","kein Migrationshintergrund","736","0.14922280559237","0.140244468145186","0.158201143039555"
"Ledig","2007","Hauptschule","direkter Migrationshintergrund","64","0.0854011719787687","0.0682667334134552","0.102535610544082"
"Ledig","2007","Hauptschule","indirekter Migrationshintergrund","119","0.496366275973082","0.433631014404923","0.55910153754124"
"Ledig","2007","Realschule","kein Migrationshintergrund","1264","0.283871941591936","0.271422998233047","0.296320884950826"
"Ledig","2007","Realschule","direkter Migrationshintergrund","38","0.269073850296701","0.204106661921651","0.334041038671751"
"Ledig","2007","Realschule","indirekter Migrationshintergrund","111","0.605062523032984","0.536451311833873","0.673673734232094"
"Ledig","2007","(Fach-)Abitur","kein Migrationshintergrund","911","0.511039784561414","0.488261220428757","0.533818348694072"
"Ledig","2007","(Fach-)Abitur","direkter Migrationshintergrund","60","0.148985694389153","0.112801630951954","0.185169757826351"
"Ledig","2007","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.670829522805459","0.592142279684851","0.749516765926068"
"Ledig","2007","AkademikerIn","kein Migrationshintergrund","675","0.259974218743655","0.2462905329361","0.273657904551209"
"Ledig","2007","AkademikerIn","direkter Migrationshintergrund","41","0.120782772694656","0.0863462364686857","0.155219308920627"
"Ledig","2007","AkademikerIn","indirekter Migrationshintergrund","40","0.485226052381452","0.378978492865175","0.591473611897729"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","kein Migrationshintergrund","484","0.092919441587587","0.0856038975555764","0.100234985619598"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","direkter Migrationshintergrund","59","0.075590795002249","0.0593842951242088","0.0917972948802891"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","kein Migrationshintergrund","481","0.115609955656504","0.106781282247343","0.124438629065664"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","kein Migrationshintergrund","87","0.0560164818632685","0.0455379039413913","0.0664950597851457"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","kein Migrationshintergrund","293","0.096843379598099","0.0876170061087519","0.106069753087446"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","kein Migrationshintergrund","817","0.161480244899504","0.152207960308764","0.170752529490245"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","direkter Migrationshintergrund","73","0.0726192238300034","0.0567089560541151","0.0885294916058917"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","kein Migrationshintergrund","195","0.0535894365867065","0.047371371023603","0.0598075021498099"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","kein Migrationshintergrund","46","0.0413558613170502","0.0322826824494177","0.0504290401846827"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","kein Migrationshintergrund","142","0.0436838142360426","0.0373074141819876","0.0500602142900975"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","kein Migrationshintergrund","36","0.0973312405401895","0.0717563622461063","0.122906118834273"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","direkter Migrationshintergrund","87","0.665656537294939","0.582622000522546","0.748691074067332"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","kein Migrationshintergrund","3617","0.565395371221798","0.552472163872472","0.578318578571124"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","direkter Migrationshintergrund","690","0.709987377241561","0.680553568301011","0.739421186182112"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Hauptschule","indirekter Migrationshintergrund","94","0.391851263907331","0.329832209164836","0.453870318649827"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","kein Migrationshintergrund","2845","0.521382217199365","0.507210421059498","0.535554013339233"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","direkter Migrationshintergrund","118","0.6079207722896","0.533200821768109","0.682640722811091"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","Realschule","indirekter Migrationshintergrund","73","0.336648372055662","0.269805110052279","0.403491634059045"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","kein Migrationshintergrund","731","0.372796636117365","0.349851070931824","0.395742201302906"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","direkter Migrationshintergrund","236","0.640893237970561","0.589899920272211","0.691886555668911"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","(Fach-)Abitur","indirekter Migrationshintergrund","38","0.271639884673248","0.193973575877425","0.349306193469072"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","kein Migrationshintergrund","2598","0.565467214846892","0.549667118254565","0.581267311439219"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","direkter Migrationshintergrund","237","0.750916864284342","0.703004895907573","0.798828832661111"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2008","AkademikerIn","indirekter Migrationshintergrund","41","0.431571635597439","0.326277800199921","0.536865470994956"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","kein Migrationshintergrund","117","0.021832123904325","0.0180223280384775","0.0256419197701724"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","direkter Migrationshintergrund","42","0.0445286819246068","0.0311491336901489","0.0579082301590648"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","kein Migrationshintergrund","86","0.0210217069403593","0.016951908568922","0.0250915053117966"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","kein Migrationshintergrund","35","0.0138006728488744","0.00826473687051582","0.0193366088272331"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","kein Migrationshintergrund","92","0.0295110177622754","0.0241167543416989","0.0349052811828518"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","2008","(noch) kein Abschluss","kein Migrationshintergrund","465","0.85694092961181","0.826730536074386","0.887151323149233"
"Ledig","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ledig","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","102","0.961111280041446","0.92395518349041","0.998267376592481"
"Ledig","2008","Hauptschule","kein Migrationshintergrund","662","0.148045619535466","0.138786856578322","0.157304382492611"
"Ledig","2008","Hauptschule","direkter Migrationshintergrund","61","0.0966190400510193","0.077455332799757","0.115782747302282"
"Ledig","2008","Hauptschule","indirekter Migrationshintergrund","118","0.492446184114391","0.428930636126477","0.555961732102306"
"Ledig","2008","Realschule","kein Migrationshintergrund","1178","0.286462929535532","0.273636822530528","0.299289036540537"
"Ledig","2008","Realschule","direkter Migrationshintergrund","34","0.284675408098316","0.21561125019684","0.353739565999793"
"Ledig","2008","Realschule","indirekter Migrationshintergrund","106","0.59474576143299","0.525303007208485","0.664188515657496"
"Ledig","2008","(Fach-)Abitur","kein Migrationshintergrund","821","0.51951938701695","0.495811252020456","0.543227522013444"
"Ledig","2008","(Fach-)Abitur","direkter Migrationshintergrund","56","0.159920683242978","0.12096049048406","0.198880876001896"
"Ledig","2008","(Fach-)Abitur","indirekter Migrationshintergrund","80","0.669396191318057","0.587255498194401","0.751536884441713"
"Ledig","2008","AkademikerIn","kein Migrationshintergrund","658","0.263081006132911","0.249046427612869","0.277115584652953"
"Ledig","2008","AkademikerIn","direkter Migrationshintergrund","34","0.110476026874385","0.0757473070738979","0.145204746674873"
"Ledig","2008","AkademikerIn","indirekter Migrationshintergrund","41","0.553938532267194","0.448264867101","0.659612197433387"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","kein Migrationshintergrund","465","0.0981882266127127","0.0904304963869815","0.105945956838444"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","direkter Migrationshintergrund","54","0.0744619523599256","0.0574334266205343","0.0914904780993169"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","kein Migrationshintergrund","476","0.118237124630302","0.109076919301113","0.12739732995949"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(Fach-)Abitur","kein Migrationshintergrund","79","0.0565927174845191","0.0456282267710526","0.0675572081979857"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","AkademikerIn","kein Migrationshintergrund","287","0.0958562755286044","0.0864725831131345","0.105239967944074"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Hauptschule","kein Migrationshintergrund","791","0.166538658725698","0.156825795435394","0.176251522016002"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Hauptschule","direkter Migrationshintergrund","66","0.0744029484228868","0.057380628186491","0.0914252686592827"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Realschule","kein Migrationshintergrund","188","0.0528960216944412","0.0465461827621452","0.0592458606267371"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(Fach-)Abitur","kein Migrationshintergrund","40","0.037290586532291","0.0282996321544798","0.0462815409101021"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","AkademikerIn","kein Migrationshintergrund","146","0.046084485729317","0.0394013992474054","0.0527675722112286"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(noch) kein Abschluss","kein Migrationshintergrund","32","0.0965600018863906","0.0696856876710879","0.123434316101693"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(noch) kein Abschluss","direkter Migrationshintergrund","81","0.623332510514483","0.536637036397189","0.710027984631777"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Hauptschule","kein Migrationshintergrund","3305","0.562448784213228","0.548988569357641","0.575908999068815"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Hauptschule","direkter Migrationshintergrund","588","0.716413189442984","0.684658899116554","0.748167479769415"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Hauptschule","indirekter Migrationshintergrund","82","0.359188861421769","0.294910076194189","0.423467646649349"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Realschule","kein Migrationshintergrund","2679","0.528072997841782","0.513490573235017","0.542655422448548"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Realschule","direkter Migrationshintergrund","102","0.618935532418572","0.538775022719583","0.699096042117561"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2009","Realschule","indirekter Migrationshintergrund","63","0.28501481248949","0.217940581093613","0.352089043885368"
