"pgfamstd","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Hauptschule","weiblich","306","0.0850048628392515","0.0767028228956932","0.0933069027828098"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Realschule","maennlich","175","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","Realschule","weiblich","290","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(Fach-)Abitur","maennlich","41","0.049467325949509","0.0366878433854121","0.0622468085136058"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","(Fach-)Abitur","weiblich","56","0.0608852321381536","0.0478867771988814","0.0738836870774258"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","AkademikerIn","maennlich","130","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2003","AkademikerIn","weiblich","151","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(noch) kein Abschluss","maennlich","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(noch) kein Abschluss","weiblich","23","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Hauptschule","maennlich","198","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Hauptschule","weiblich","768","0.227367054324203","0.2148902340509","0.239843874597506"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Realschule","maennlich","38","0.0186017167718607","0.0132689730187964","0.023934460524925"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","Realschule","weiblich","149","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(Fach-)Abitur","maennlich","7","0.0116348865332349","0.00531498506342549","0.0179547880030443"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","(Fach-)Abitur","weiblich","48","0.0745803895635081","0.0602994070362192","0.088861372090797"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","AkademikerIn","maennlich","52","0.0272100933630587","0.02076912776888","0.0336510589572374"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2003","AkademikerIn","weiblich","69","0.0515099094893131","0.0415448709819589","0.0614749479966673"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(noch) kein Abschluss","maennlich","80","0.250667825499825","0.20931755521804","0.292018095781611"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(noch) kein Abschluss","weiblich","100","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Hauptschule","maennlich","2724","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Hauptschule","weiblich","2633","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Realschule","maennlich","1326","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","Realschule","weiblich","1940","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(Fach-)Abitur","maennlich","478","0.424121718726261","0.394755755568605","0.453487681883918"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","(Fach-)Abitur","weiblich","611","0.437719314472648","0.410823497838287","0.464615131107009"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","AkademikerIn","maennlich","1824","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2004","AkademikerIn","weiblich","1249","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(noch) kein Abschluss","maennlich","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(noch) kein Abschluss","weiblich","4","0.013187165358502","0.00301372961641939","0.0233606011005846"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Hauptschule","maennlich","91","0.026463333468012","0.0214154779985246","0.0315111889374993"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Hauptschule","weiblich","93","0.0215276356442084","0.0171066371224056","0.0259486341660112"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Realschule","maennlich","50","0.0208862147796448","0.0151446202126742","0.0266278093466154"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","Realschule","weiblich","77","0.0297807608431651","0.0239041356793365","0.0356573860069937"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(Fach-)Abitur","maennlich","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","(Fach-)Abitur","weiblich","18","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","AkademikerIn","maennlich","64","0.0353778166168898","0.0280024484326588","0.0427531848011208"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2004","AkademikerIn","weiblich","40","0.0209931053817292","0.0144954225900606","0.0274907881733977"
"Ledig","2004","(noch) kein Abschluss","maennlich","334","0.731891062187371","0.689627048980935","0.774155075393808"
"Ledig","2004","(noch) kein Abschluss","weiblich","340","0.590583647645546","0.546730797296545","0.634436497994547"
"Ledig","2004","Hauptschule","maennlich","649","0.184349388177966","0.172154399151727","0.196544377204206"
"Ledig","2004","Hauptschule","weiblich","362","0.100093502609764","0.0909513270341437","0.109235678185384"
"Ledig","2004","Realschule","maennlich","793","0.354933103402664","0.335721584574191","0.374144622231137"
"Ledig","2004","Realschule","weiblich","758","0.252384202966374","0.237366777896043","0.267401628036705"
"Ledig","2004","(Fach-)Abitur","maennlich","543","0.4888255918487","0.459122944285732","0.518528239411668"
"Ledig","2004","(Fach-)Abitur","weiblich","568","0.399827130537538","0.373269788497931","0.426384472577145"
"Ledig","2004","AkademikerIn","maennlich","342","0.211106376440529","0.194813436062196","0.227399316818862"
"Ledig","2004","AkademikerIn","weiblich","355","0.259272839776867","0.239410292926873","0.279135386626862"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(noch) kein Abschluss","maennlich","4","0.0120227651420287","0.00162434128333376","0.0224211890007235"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(noch) kein Abschluss","weiblich","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Hauptschule","maennlich","238","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Hauptschule","weiblich","317","0.0912794046424632","0.0825063768457816","0.100052432439145"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Realschule","maennlich","179","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","Realschule","weiblich","289","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(Fach-)Abitur","maennlich","42","0.0495104323113291","0.0366203503193397","0.0624005143033184"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","(Fach-)Abitur","weiblich","60","0.069451181578094","0.055668945090529","0.083233418065659"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","AkademikerIn","maennlich","127","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2004","AkademikerIn","weiblich","155","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(noch) kein Abschluss","maennlich","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(noch) kein Abschluss","weiblich","24","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Hauptschule","maennlich","182","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Hauptschule","weiblich","735","0.226432229944672","0.213683520426427","0.239180939462917"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Realschule","maennlich","35","0.015348561777884","0.010412720644227","0.0202844029115409"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","Realschule","weiblich","150","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(Fach-)Abitur","maennlich","6","0.0115960837381907","0.00523462750603827","0.0179575399703432"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","(Fach-)Abitur","weiblich","50","0.0763499419629514","0.0619530619951065","0.0907468219307963"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","AkademikerIn","maennlich","53","0.0286867289696595","0.0220223490657587","0.0353511088735602"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2004","AkademikerIn","weiblich","71","0.0520867276406863","0.0420156689555885","0.0621577863257842"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(noch) kein Abschluss","maennlich","78","0.258773297976928","0.216838327854401","0.300708268099455"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(noch) kein Abschluss","weiblich","92","0.228711504325079","0.191293739401918","0.266129269248241"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Hauptschule","maennlich","2547","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Hauptschule","weiblich","2415","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Realschule","maennlich","1273","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","Realschule","weiblich","1852","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(Fach-)Abitur","maennlich","465","0.443297102605038","0.412929485082518","0.473664720127558"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","(Fach-)Abitur","weiblich","594","0.434535583892698","0.407230309090735","0.461840858694662"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","AkademikerIn","maennlich","1725","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2005","AkademikerIn","weiblich","1207","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(noch) kein Abschluss","maennlich","5","0.0112707420902452","0.00116295632767853","0.0213785278528118"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(noch) kein Abschluss","weiblich","4","0.00729510134494198","-0.000286329144271013","0.014876531834155"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Hauptschule","maennlich","90","0.0278781178556999","0.0225396658907381","0.0332165698206617"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Hauptschule","weiblich","99","0.0247029657772385","0.0198164511066272","0.0295894804478498"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Realschule","maennlich","39","0.0176736977362221","0.0122699926460462","0.023077402826398"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","Realschule","weiblich","69","0.0254253521051497","0.0198652305091668","0.0309854737011326"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(Fach-)Abitur","maennlich","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","(Fach-)Abitur","weiblich","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","AkademikerIn","maennlich","60","0.0341020568057528","0.0266864671653066","0.041517646446199"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2005","AkademikerIn","weiblich","53","0.030635808077664","0.0227894425178082","0.0384821736375198"
"Ledig","2005","(noch) kein Abschluss","maennlich","331","0.716275926136685","0.673111164152576","0.759440688120795"
"Ledig","2005","(noch) kein Abschluss","weiblich","351","0.641058651710522","0.598323422464595","0.683793880956449"
"Ledig","2005","Hauptschule","maennlich","615","0.197076272625136","0.184176633204209","0.209975912046062"
"Ledig","2005","Hauptschule","weiblich","349","0.106758975646655","0.0970372639796725","0.116480687313638"
"Ledig","2005","Realschule","maennlich","753","0.364619861781654","0.344880322154218","0.38435940140909"
"Ledig","2005","Realschule","weiblich","715","0.250149932376975","0.234852073192367","0.265447791561583"
"Ledig","2005","(Fach-)Abitur","maennlich","495","0.478054927128941","0.447519581921561","0.508590272336322"
"Ledig","2005","(Fach-)Abitur","weiblich","544","0.404056696388075","0.377026147504856","0.431087245271295"
"Ledig","2005","AkademikerIn","maennlich","339","0.222249212320623","0.205261686622716","0.23923673801853"
"Ledig","2005","AkademikerIn","weiblich","363","0.257764933045843","0.237849349644024","0.277680516447662"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(noch) kein Abschluss","maennlich","4","0.0122863134296029","0.00173837926401016","0.0228342475951956"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(noch) kein Abschluss","weiblich","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Hauptschule","maennlich","226","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Hauptschule","weiblich","308","0.0960929195888025","0.0868147181905198","0.105371120987085"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Realschule","maennlich","182","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","Realschule","weiblich","289","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(Fach-)Abitur","maennlich","44","0.0476202537398048","0.0346020081059139","0.0606384993736958"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","(Fach-)Abitur","weiblich","60","0.0735806839014834","0.0591987612388682","0.0879626065640986"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","AkademikerIn","maennlich","118","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2005","AkademikerIn","weiblich","158","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(noch) kein Abschluss","maennlich","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(noch) kein Abschluss","weiblich","22","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Hauptschule","maennlich","175","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Hauptschule","weiblich","705","0.220120158645777","0.207076483841692","0.233163833449863"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Realschule","maennlich","37","0.0161221335795459","0.0109569959976406","0.0212872711614511"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","Realschule","weiblich","154","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(Fach-)Abitur","maennlich","5","0.0104931795910274","0.00426423478511815","0.0167221243969367"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","(Fach-)Abitur","weiblich","47","0.0660064026945811","0.0523292334810609","0.0796835719081013"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","AkademikerIn","maennlich","59","0.0322385559514845","0.025021472456385","0.0394556394465841"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2005","AkademikerIn","weiblich","72","0.0513582702501216","0.0413082557599039","0.0614082847403392"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(noch) kein Abschluss","maennlich","78","0.255158185695667","0.213953117182159","0.296363254209175"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(noch) kein Abschluss","weiblich","94","0.255813513100954","0.21598443454293","0.295642591658978"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Hauptschule","maennlich","2721","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Hauptschule","weiblich","2582","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Realschule","maennlich","1365","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","Realschule","weiblich","2015","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(Fach-)Abitur","maennlich","481","0.424934179919651","0.395217446447489","0.454650913391813"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","(Fach-)Abitur","weiblich","649","0.4274849750224","0.401468357038907","0.453501593005893"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","AkademikerIn","maennlich","1893","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2006","AkademikerIn","weiblich","1289","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(noch) kein Abschluss","maennlich","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(noch) kein Abschluss","weiblich","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Hauptschule","maennlich","90","0.0265308238144753","0.0214993301592464","0.0315623174697043"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Hauptschule","weiblich","109","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Realschule","maennlich","45","0.0233718468763116","0.017362394667678","0.0293812990849452"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","Realschule","weiblich","72","0.0243160234576793","0.0190837304474439","0.0295483164679148"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(Fach-)Abitur","maennlich","23","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","(Fach-)Abitur","weiblich","24","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","AkademikerIn","maennlich","61","0.0258173716983779","0.0196583771067932","0.0319763662899626"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2006","AkademikerIn","weiblich","57","0.0334414157856876","0.0255992440179099","0.0412835875534654"
"Ledig","2006","(noch) kein Abschluss","maennlich","343","0.716619878670576","0.674026412871524","0.759213344469627"
"Ledig","2006","(noch) kein Abschluss","weiblich","325","0.595419662456448","0.550616197667425","0.64022312724547"
"Ledig","2006","Hauptschule","maennlich","637","0.19533740591591","0.182924882700802","0.207749929131019"
"Ledig","2006","Hauptschule","weiblich","378","0.11000389945948","0.10050480233871","0.119502996580249"
"Ledig","2006","Realschule","maennlich","781","0.353081977547546","0.334071801002152","0.372092154092941"
"Ledig","2006","Realschule","weiblich","747","0.249661212265833","0.234958568674688","0.264363855856978"
"Ledig","2006","(Fach-)Abitur","maennlich","501","0.484368078105761","0.454325367557403","0.514410788654118"
"Ledig","2006","(Fach-)Abitur","weiblich","593","0.41600528814024","0.390084341916428","0.441926234364052"
"Ledig","2006","AkademikerIn","maennlich","385","0.227380221985669","0.211102528277256","0.243657915694081"
"Ledig","2006","AkademikerIn","weiblich","401","0.256072506594398","0.237034270312761","0.275110742876035"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(noch) kein Abschluss","maennlich","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(noch) kein Abschluss","weiblich","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Hauptschule","maennlich","267","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Hauptschule","weiblich","329","0.0932974513786656","0.0844676376031491","0.102127265154182"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Realschule","maennlich","196","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","Realschule","weiblich","320","0.118109044879916","0.107145772192059","0.129072317567773"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(Fach-)Abitur","maennlich","51","0.0546645850115552","0.0409990244688345","0.068330145554276"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","(Fach-)Abitur","weiblich","74","0.0778448491545551","0.0637547546154089","0.0919349436937013"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","AkademikerIn","maennlich","143","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","2006","AkademikerIn","weiblich","182","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","maennlich","3","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(noch) kein Abschluss","weiblich","27","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","maennlich","204","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Hauptschule","weiblich","770","0.223271079931768","0.210628514494903","0.235913645368633"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","maennlich","41","0.0172313198527642","0.0120551481338328","0.0224074915716957"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","Realschule","weiblich","175","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","maennlich","7","0.0122767970122633","0.00565704646210017","0.0188965475624263"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","(Fach-)Abitur","weiblich","49","0.0552225675903553","0.0432104376554393","0.0672346975252712"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","maennlich","65","0.0316455960033636","0.0248471848806993","0.038444007126028"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","2006","AkademikerIn","weiblich","90","0.0564888558486258","0.046418731396631","0.0665589803006207"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","maennlich","63","0.228483942947855","0.187079221220313","0.269888664675396"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(noch) kein Abschluss","weiblich","84","0.245473661652442","0.205532534717552","0.285414788587332"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","maennlich","2465","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Hauptschule","weiblich","2303","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","maennlich","1293","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","Realschule","weiblich","1902","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","maennlich","457","0.411151938332584","0.381376158616683","0.440927718048485"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","(Fach-)Abitur","weiblich","613","0.426062722181847","0.399284519222751","0.452840925140943"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","maennlich","1793","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","2007","AkademikerIn","weiblich","1244","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","maennlich","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(noch) kein Abschluss","weiblich","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","maennlich","77","0.0251331160797595","0.0199898268588853","0.0302764053006338"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Hauptschule","weiblich","100","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","maennlich","38","0.0214130765960488","0.0154738552611367","0.027352297930961"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","Realschule","weiblich","69","0.025548413910993","0.0200216786411347","0.0310751491808513"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","maennlich","24","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","(Fach-)Abitur","weiblich","31","0.029603567538843","0.0204253348376622","0.0387818002400237"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","maennlich","54","0.0237345865987934","0.0176471230016014","0.0298220501959854"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","2007","AkademikerIn","weiblich","58","0.0275474609350705","0.0203272562074654","0.0347676656626756"
"Ledig","2007","(noch) kein Abschluss","maennlich","328","0.754191380205476","0.711730511066454","0.796652249344498"
"Ledig","2007","(noch) kein Abschluss","weiblich","329","0.639933085355533","0.595383921979529","0.684482248731538"
"Ledig","2007","Hauptschule","maennlich","588","0.20311626040623","0.189896762884313","0.216335757928147"
"Ledig","2007","Hauptschule","weiblich","331","0.103104636729488","0.0933820977998852","0.112827175659091"
