,Unnamed: 0,year,bula_h,migback,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
585,585,2021,Schleswig-Holstein,No migration background,At least once per week,0.51466,252,15876,0.4487,0.6067
586,586,2021,Schleswig-Holstein,No migration background,At least once per month,0.29616,171,15876,0.23993,0.35077
587,587,2021,Schleswig-Holstein,No migration background,Seldom,0.18918,109,15876,0.15635,0.2378
588,588,2021,Schleswig-Holstein,Direct migration background,At least once per week,1.0,45,15876,0.48467,1.763
589,589,2021,Hamburg,No migration background,At least once per week,0.51754,130,15876,0.41892,0.64414
590,590,2021,Hamburg,No migration background,At least once per month,0.31691,81,15876,0.22006,0.41703
591,591,2021,Hamburg,No migration background,Seldom,0.16555,44,15876,0.11963,0.22549
592,592,2021,Hamburg,Direct migration background,At least once per week,1.0,32,15876,0.34011,1.94928
593,593,2021,Lower Saxony,No migration background,Daily,0.05225,74,15876,0.04196,0.0638
594,594,2021,Lower Saxony,No migration background,At least once per week,0.48148,652,15876,0.43516,0.52979
595,595,2021,Lower Saxony,No migration background,At least once per month,0.2679,359,15876,0.23522,0.30161
596,596,2021,Lower Saxony,No migration background,Seldom,0.16654,210,15876,0.1389,0.19335
597,597,2021,Lower Saxony,No migration background,Never,0.03184,33,15876,0.02241,0.04299
598,598,2021,Lower Saxony,Direct migration background,At least once per week,0.43262,101,15876,0.28394,0.65122
599,599,2021,Lower Saxony,Direct migration background,At least once per month,0.287,77,15876,0.20235,0.38835
600,600,2021,Lower Saxony,Direct migration background,Seldom,0.28038,48,15876,0.14061,0.46258
601,601,2021,Lower Saxony,Indirect migration background,At least once per week,1.0,45,15876,0.69118,1.37448
602,602,2021,Bremen,No migration background,At least once per week,1.0,40,15876,0.72185,1.38551
603,603,2021,North Rhine-Westphalia,No migration background,Daily,0.04511,127,15876,0.03802,0.05328
604,604,2021,North Rhine-Westphalia,No migration background,At least once per week,0.48162,1199,15876,0.45088,0.51658
605,605,2021,North Rhine-Westphalia,No migration background,At least once per month,0.22548,610,15876,0.20316,0.24697
606,606,2021,North Rhine-Westphalia,No migration background,Seldom,0.18622,447,15876,0.16477,0.20694
607,607,2021,North Rhine-Westphalia,No migration background,Never,0.06157,133,15876,0.05105,0.0736
608,608,2021,North Rhine-Westphalia,Direct migration background,Daily,0.06848,38,15876,0.04031,0.10465
609,609,2021,North Rhine-Westphalia,Direct migration background,At least once per week,0.3697,324,15876,0.305,0.43309
610,610,2021,North Rhine-Westphalia,Direct migration background,At least once per month,0.26707,238,15876,0.21004,0.33939
611,611,2021,North Rhine-Westphalia,Direct migration background,Seldom,0.23627,170,15876,0.17365,0.28951
612,612,2021,North Rhine-Westphalia,Direct migration background,Never,0.05848,43,15876,0.03063,0.08884
613,613,2021,North Rhine-Westphalia,Indirect migration background,At least once per week,0.49815,128,15876,0.35342,0.64409
614,614,2021,North Rhine-Westphalia,Indirect migration background,At least once per month,0.50185,75,15876,0.35086,0.65938
615,615,2021,Hesse,No migration background,Daily,0.05551,43,15876,0.04041,0.0739
616,616,2021,Hesse,No migration background,At least once per week,0.46053,385,15876,0.41346,0.5076
617,617,2021,Hesse,No migration background,At least once per month,0.27302,208,15876,0.23255,0.32049
618,618,2021,Hesse,No migration background,Seldom,0.21094,137,15876,0.17652,0.24014
619,619,2021,Hesse,Direct migration background,At least once per week,0.31656,89,15876,0.19696,0.45425
620,620,2021,Hesse,Direct migration background,At least once per month,0.23425,63,15876,0.13971,0.34494
621,621,2021,Hesse,Direct migration background,Seldom,0.44919,46,15876,0.24216,0.68922
622,622,2021,"Rhineland-Palatinate, Saarland",No migration background,Daily,0.07559,44,15876,0.05668,0.09938
623,623,2021,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.48414,277,15876,0.41957,0.56124
624,624,2021,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.29639,182,15876,0.25767,0.34195
625,625,2021,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.14388,96,15876,0.12095,0.16799
626,626,2021,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.39466,73,15876,0.2344,0.56403
627,627,2021,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.42022,59,15876,0.2534,0.59857
628,628,2021,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.18512,35,15876,0.10969,0.27396
629,629,2021,Baden-Wuerttemberg,No migration background,Daily,0.06691,68,15876,0.05115,0.08367
630,630,2021,Baden-Wuerttemberg,No migration background,At least once per week,0.41432,609,15876,0.3766,0.4586
631,631,2021,Baden-Wuerttemberg,No migration background,At least once per month,0.29122,409,15876,0.24977,0.3336
632,632,2021,Baden-Wuerttemberg,No migration background,Seldom,0.22755,271,15876,0.20106,0.26391
633,633,2021,Baden-Wuerttemberg,Direct migration background,At least once per week,0.4062,169,15876,0.2977,0.52946
634,634,2021,Baden-Wuerttemberg,Direct migration background,At least once per month,0.31785,140,15876,0.25039,0.38795
635,635,2021,Baden-Wuerttemberg,Direct migration background,Seldom,0.27595,96,15876,0.2042,0.36387
636,636,2021,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.59548,63,15876,0.41348,0.79138
637,637,2021,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.40452,49,15876,0.26673,0.5358
638,638,2021,Bavaria,No migration background,Daily,0.05662,105,15876,0.04662,0.06873
639,639,2021,Bavaria,No migration background,At least once per week,0.46036,920,15876,0.41832,0.49514
640,640,2021,Bavaria,No migration background,At least once per month,0.24031,496,15876,0.21506,0.26837
641,641,2021,Bavaria,No migration background,Seldom,0.18965,382,15876,0.17026,0.21338
642,642,2021,Bavaria,No migration background,Never,0.05306,96,15876,0.04409,0.06238
643,643,2021,Bavaria,Direct migration background,At least once per week,0.35069,187,15876,0.26507,0.46224
644,644,2021,Bavaria,Direct migration background,At least once per month,0.25142,151,15876,0.19712,0.3065
645,645,2021,Bavaria,Direct migration background,Seldom,0.27824,128,15876,0.20717,0.36245
646,646,2021,Bavaria,Direct migration background,Never,0.11965,33,15876,0.06147,0.19071
647,647,2021,Bavaria,Indirect migration background,At least once per week,0.76421,74,15876,0.5799,1.0001
648,648,2021,Bavaria,Indirect migration background,At least once per month,0.23579,37,15876,0.16259,0.32008
649,649,2021,Berlin,No migration background,At least once per week,0.50436,254,15876,0.44294,0.58608
650,650,2021,Berlin,No migration background,At least once per month,0.30659,163,15876,0.25902,0.36345
651,651,2021,Berlin,No migration background,Seldom,0.18905,102,15876,0.14681,0.24094
652,652,2021,Berlin,Direct migration background,At least once per week,0.5189,85,15876,0.3358,0.75257
653,653,2021,Berlin,Direct migration background,At least once per month,0.23129,47,15876,0.11788,0.40451
654,654,2021,Berlin,Direct migration background,Seldom,0.24981,31,15876,0.08273,0.42334
655,655,2021,Brandenburg,No migration background,Daily,0.05566,37,15876,0.0367,0.07562
656,656,2021,Brandenburg,No migration background,At least once per week,0.40189,236,15876,0.34198,0.46565
657,657,2021,Brandenburg,No migration background,At least once per month,0.34161,190,15876,0.27811,0.40587
658,658,2021,Brandenburg,No migration background,Seldom,0.20084,114,15876,0.1612,0.2416
659,659,2021,Mecklenburg-Western Pomerania,No migration background,Daily,0.09072,31,15876,0.06166,0.1291
660,660,2021,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.36726,149,15876,0.30425,0.44594
661,661,2021,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.29721,102,15876,0.24344,0.37631
662,662,2021,Mecklenburg-Western Pomerania,No migration background,Seldom,0.24481,75,15876,0.18461,0.32188
663,663,2021,Saxony,No migration background,Daily,0.04907,54,15876,0.03649,0.06522
664,664,2021,Saxony,No migration background,At least once per week,0.42057,435,15876,0.37157,0.46884
665,665,2021,Saxony,No migration background,At least once per month,0.28703,308,15876,0.24711,0.33173
666,666,2021,Saxony,No migration background,Seldom,0.20114,196,15876,0.17026,0.23343
667,667,2021,Saxony,No migration background,Never,0.04219,32,15876,0.02799,0.06179
668,668,2021,Saxony-Anhalt,No migration background,At least once per week,0.52966,233,15876,0.44516,0.62336
669,669,2021,Saxony-Anhalt,No migration background,At least once per month,0.28836,126,15876,0.21696,0.36316
670,670,2021,Saxony-Anhalt,No migration background,Seldom,0.18198,108,15876,0.13238,0.23516
671,671,2021,Thuringa,No migration background,Daily,0.06833,31,15876,0.03808,0.11251
672,672,2021,Thuringa,No migration background,At least once per week,0.47634,217,15876,0.39848,0.56434
673,673,2021,Thuringa,No migration background,At least once per month,0.24028,146,15876,0.20101,0.28292
674,674,2021,Thuringa,No migration background,Seldom,0.21505,119,15876,0.17041,0.27537
