"year","hhtyp","quintil","mean","median","n","lower_confidence","upper_confidence"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","3255.24","2756.67","5652","3119.02","3391.46"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","698.19","749","810","685.84","710.54"
"2019","1-Pers.- Haushalt","2","1017.25","999.5","605","1010.98","1023.52"
"2019","1-Pers.- Haushalt","3","1309.67","1297.5","655","1302.76","1316.58"
"2019","1-Pers.- Haushalt","4","1755.95","1747.5","1162","1745.73","1766.17"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3319.46","2690","1409","918.28","5720.64"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","708.03","748.33","1196","698.76","717.3"
"2019","Alleinerziehende","2","1026.82","1022.11","975","1021.68","1031.96"
"2019","Alleinerziehende","3","1317.03","1333.21","723","1310.82","1323.24"
"2019","Alleinerziehende","4","1722.42","1706.67","808","1711.66","1733.18"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","2826.69","2464.1","628","2443.65","3209.73"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","692.33","725.83","6755","688.52","696.14"
"2019","Paar mit Kind(ern)","2","1038.03","1037.75","3415","1035.26","1040.8"
"2019","Paar mit Kind(ern)","3","1337.49","1334.06","3535","1334.56","1340.42"
"2019","Paar mit Kind(ern)","4","1755.7","1750","5581","1751.6","1759.8"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2898.69","2609.9","8167","2847.41","2949.97"
"2019","Sonstige","1 Einkommensschwächstes Quintil","638.38","647.53","785","625.67","651.09"
"2019","Sonstige","2","1037.16","1024.32","298","1027.74","1046.58"
"2019","Sonstige","3","1291.36","1267.95","194","1279.7","1303.02"
"2019","Sonstige","4","1723.25","1673.33","324","1705.05","1741.45"
"2019","Sonstige","5 Einkommensstärkstes Quintil","2754.21","2487.5","285","2640.59","2867.83"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","698.99","730.67","572","685.28","712.7"
"2020","(Ehe-)Paar ohne Kind(er)","2","1045.51","1066","652","1039.61","1051.41"
"2020","(Ehe-)Paar ohne Kind(er)","3","1341.21","1331.67","1139","1336.05","1346.37"
"2020","(Ehe-)Paar ohne Kind(er)","4","1790.1","1794.67","2504","1783.67","1796.53"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","3214.38","2790","5526","3086.79","3341.97"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","690.54","749.5","909","678.34","702.74"
"2020","1-Pers.- Haushalt","2","1013.76","999","742","1007.99","1019.53"
"2020","1-Pers.- Haushalt","3","1308.11","1298.5","771","1302.03","1314.19"
"2020","1-Pers.- Haushalt","4","1753.08","1748.5","1346","1743.5","1762.66"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2989.07","2692.5","1662","2881.03","3097.11"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","711.71","749.62","1110","702.6","720.82"
"2020","Alleinerziehende","2","1021.86","1000","888","1016.82","1026.9"
"2020","Alleinerziehende","3","1320.92","1310.1","756","1314.55","1327.29"
"2020","Alleinerziehende","4","1735.93","1732.05","873","1725.06","1746.8"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","2580.48","2326.67","660","2470","2690.96"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","705.27","747.22","6216","701.56","708.98"
"2020","Paar mit Kind(ern)","2","1040.6","1040.83","4683","1038.27","1042.93"
"2020","Paar mit Kind(ern)","3","1338.49","1344.95","3498","1335.47","1341.51"
"2020","Paar mit Kind(ern)","4","1754.04","1750","5456","1749.87","1758.21"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2915.5","2597.62","7632","2818.59","3012.41"
"2020","Sonstige","1 Einkommensschwächstes Quintil","690.92","737.99","949","679.67","702.17"
"2020","Sonstige","2","1025.05","991.38","385","1017.01","1033.09"
"2020","Sonstige","3","1348.15","1329.17","327","1339.07","1357.23"
"2020","Sonstige","4","1802.75","1792.86","371","1785.3","1820.2"
"2020","Sonstige","5 Einkommensstärkstes Quintil","2978.77","2483.33","304","2789.37","3168.17"
