,Unnamed: 0,year,bula_h,hhtyp,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
618,618,2016,Lower Saxony,Single parent,No,0.55436,97,15542,0.40103,0.71988
619,619,2016,Lower Saxony,Couple with children,Yes,0.71979,324,15542,0.60517,0.82263
620,620,2016,Lower Saxony,Couple with children,No,0.28021,278,15542,0.22565,0.35265
621,621,2016,North Rhine-Westphalia,Single-person household,Yes,0.68261,416,15542,0.63521,0.72747
622,622,2016,North Rhine-Westphalia,Single-person household,No,0.31739,281,15542,0.27549,0.35798
623,623,2016,North Rhine-Westphalia,Couple without children,Yes,0.87584,677,15542,0.81565,0.94496
624,624,2016,North Rhine-Westphalia,Couple without children,No,0.12416,113,15542,0.10176,0.15834
625,625,2016,North Rhine-Westphalia,Single parent,Yes,0.45226,141,15542,0.37567,0.54548
626,626,2016,North Rhine-Westphalia,Single parent,No,0.54774,209,15542,0.42661,0.69365
627,627,2016,North Rhine-Westphalia,Couple with children,Yes,0.76043,821,15542,0.69904,0.83199
628,628,2016,North Rhine-Westphalia,Couple with children,No,0.23957,591,15542,0.20662,0.27726
629,629,2016,North Rhine-Westphalia,Other Combinations,Yes,0.69301,33,15542,0.46574,0.94586
630,630,2016,North Rhine-Westphalia,Other Combinations,No,0.30699,51,15542,0.16819,0.52069
631,631,2016,Hesse,Single-person household,Yes,0.67984,151,15542,0.59966,0.75909
632,632,2016,Hesse,Single-person household,No,0.32016,85,15542,0.25279,0.39731
633,633,2016,Hesse,Couple without children,Yes,0.84124,235,15542,0.74453,0.93127
634,634,2016,Hesse,Couple without children,No,0.15876,53,15542,0.11105,0.20799
635,635,2016,Hesse,Single parent,Yes,0.55921,55,15542,0.3809,0.79755
636,636,2016,Hesse,Single parent,No,0.44079,64,15542,0.33623,0.54223
637,637,2016,Hesse,Couple with children,Yes,0.76289,246,15542,0.64664,0.89951
638,638,2016,Hesse,Couple with children,No,0.23711,185,15542,0.1692,0.31874
639,639,2016,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.74179,150,15542,0.65649,0.82461
640,640,2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.25821,94,15542,0.20299,0.31822
641,641,2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.87416,208,15542,0.78241,0.97979
642,642,2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.12584,33,15542,0.07589,0.19304
643,643,2016,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.47047,37,15542,0.34829,0.58697
644,644,2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.52953,55,15542,0.37008,0.67703
645,645,2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.745,213,15542,0.63103,0.901
646,646,2016,"Rhineland-Palatinate, Saarland",Couple with children,No,0.255,180,15542,0.18023,0.36123
647,647,2016,"Rhineland-Palatinate, Saarland",Other Combinations,No,1.0,36,15542,0.3393,1.74107
648,648,2016,Baden-Wuerttemberg,Single-person household,Yes,0.75683,253,15542,0.6904,0.8248
649,649,2016,Baden-Wuerttemberg,Single-person household,No,0.24317,139,15542,0.20996,0.28099
650,650,2016,Baden-Wuerttemberg,Couple without children,Yes,0.88107,376,15542,0.79173,0.96253
651,651,2016,Baden-Wuerttemberg,Couple without children,No,0.11893,57,15542,0.0872,0.1535
652,652,2016,Baden-Wuerttemberg,Single parent,Yes,0.46233,72,15542,0.37832,0.56749
653,653,2016,Baden-Wuerttemberg,Single parent,No,0.53767,93,15542,0.39428,0.68894
654,654,2016,Baden-Wuerttemberg,Couple with children,Yes,0.80949,537,15542,0.72566,0.90673
655,655,2016,Baden-Wuerttemberg,Couple with children,No,0.19051,276,15542,0.14511,0.23936
656,656,2016,Bavaria,Single-person household,Yes,0.76856,397,15542,0.71396,0.82233
657,657,2016,Bavaria,Single-person household,No,0.23144,151,15542,0.19177,0.26757
658,658,2016,Bavaria,Couple without children,Yes,0.87836,542,15542,0.81565,0.95042
659,659,2016,Bavaria,Couple without children,No,0.12164,97,15542,0.08889,0.15608
660,660,2016,Bavaria,Single parent,Yes,0.60753,134,15542,0.47898,0.77046
661,661,2016,Bavaria,Single parent,No,0.39247,112,15542,0.30163,0.48521
662,662,2016,Bavaria,Couple with children,Yes,0.80561,678,15542,0.72025,0.89481
663,663,2016,Bavaria,Couple with children,No,0.19439,333,15542,0.1575,0.2348
664,664,2016,Berlin,Single-person household,Yes,0.64432,146,15542,0.57778,0.71811
665,665,2016,Berlin,Single-person household,No,0.35568,90,15542,0.29046,0.42115
666,666,2016,Berlin,Couple without children,Yes,0.81695,137,15542,0.69157,0.94526
667,667,2016,Berlin,Couple without children,No,0.18305,31,15542,0.11742,0.27678
668,668,2016,Berlin,Single parent,Yes,0.40804,33,15542,0.31169,0.49281
669,669,2016,Berlin,Single parent,No,0.59196,43,15542,0.40407,0.7775
670,670,2016,Berlin,Couple with children,Yes,0.70783,105,15542,0.5639,0.88389
671,671,2016,Berlin,Couple with children,No,0.29217,66,15542,0.14054,0.46772
672,672,2016,Brandenburg,Single-person household,Yes,0.71208,91,15542,0.59984,0.81877
673,673,2016,Brandenburg,Single-person household,No,0.28792,58,15542,0.20939,0.38295
674,674,2016,Brandenburg,Couple without children,Yes,0.87375,182,15542,0.74302,1.00329
675,675,2016,Brandenburg,Couple without children,No,0.12625,31,15542,0.08304,0.17731
676,676,2016,Brandenburg,Single parent,No,1.0,35,15542,0.63562,1.42617
677,677,2016,Brandenburg,Couple with children,Yes,0.73889,114,15542,0.58303,0.94541
678,678,2016,Brandenburg,Couple with children,No,0.26111,87,15542,0.14001,0.39422
679,679,2016,Mecklenburg-Western Pomerania,Single-person household,Yes,0.63642,64,15542,0.52436,0.76213
680,680,2016,Mecklenburg-Western Pomerania,Single-person household,No,0.36358,46,15542,0.27531,0.44794
681,681,2016,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,93,15542,0.84274,1.17989
682,682,2016,Mecklenburg-Western Pomerania,Single parent,No,1.0,37,15542,0.7473,1.29541
683,683,2016,Mecklenburg-Western Pomerania,Couple with children,Yes,0.64596,54,15542,0.46762,0.86048
684,684,2016,Mecklenburg-Western Pomerania,Couple with children,No,0.35404,46,15542,0.14904,0.67277
685,685,2016,Saxony,Single-person household,Yes,0.70639,166,15542,0.63532,0.78337
686,686,2016,Saxony,Single-person household,No,0.29361,76,15542,0.23677,0.3559
687,687,2016,Saxony,Couple without children,Yes,0.83119,243,15542,0.75955,0.92402
688,688,2016,Saxony,Couple without children,No,0.16881,43,15542,0.12184,0.22259
689,689,2016,Saxony,Single parent,Yes,0.54828,47,15542,0.39005,0.79646
690,690,2016,Saxony,Single parent,No,0.45172,62,15542,0.33214,0.57034
691,691,2016,Saxony,Couple with children,Yes,0.81891,195,15542,0.67274,0.9633
692,692,2016,Saxony,Couple with children,No,0.18109,117,15542,0.10455,0.27828
693,693,2016,Saxony-Anhalt,Single-person household,Yes,0.72873,99,15542,0.62397,0.84253
694,694,2016,Saxony-Anhalt,Single-person household,No,0.27127,65,15542,0.1873,0.34571
695,695,2016,Saxony-Anhalt,Couple without children,Yes,0.8073,125,15542,0.66146,0.99277
696,696,2016,Saxony-Anhalt,Couple without children,No,0.1927,31,15542,0.13251,0.25592
697,697,2016,Saxony-Anhalt,Single parent,Yes,0.52953,31,15542,0.32865,0.72648
698,698,2016,Saxony-Anhalt,Single parent,No,0.47047,42,15542,0.31951,0.66432
699,699,2016,Saxony-Anhalt,Couple with children,Yes,0.65201,85,15542,0.51197,0.77729
700,700,2016,Saxony-Anhalt,Couple with children,No,0.34799,78,15542,0.25187,0.50431
701,701,2016,Thuringa,Single-person household,Yes,0.69459,102,15542,0.59648,0.80457
702,702,2016,Thuringa,Single-person household,No,0.30541,69,15542,0.20732,0.40676
703,703,2016,Thuringa,Couple without children,Yes,1.0,152,15542,0.8327,1.15816
704,704,2016,Thuringa,Single parent,No,1.0,38,15542,0.60871,1.50108
705,705,2016,Thuringa,Couple with children,Yes,0.68707,106,15542,0.52316,0.85837
706,706,2016,Thuringa,Couple with children,No,0.31293,69,15542,0.2283,0.42478
707,707,2017,Schleswig-Holstein,Single-person household,Yes,0.71199,85,17263,0.59975,0.83093
708,708,2017,Schleswig-Holstein,Single-person household,No,0.28801,73,17263,0.21649,0.36884
709,709,2017,Schleswig-Holstein,Couple without children,Yes,1.0,136,17263,0.84467,1.14507
710,710,2017,Schleswig-Holstein,Single parent,Yes,0.56409,37,17263,0.38797,0.75505
711,711,2017,Schleswig-Holstein,Single parent,No,0.43591,44,17263,0.30194,0.5874
712,712,2017,Schleswig-Holstein,Couple with children,Yes,0.81534,179,17263,0.68517,0.97179
713,713,2017,Schleswig-Holstein,Couple with children,No,0.18466,102,17263,0.12081,0.24234
714,714,2017,Hamburg,Single-person household,Yes,1.0,56,17263,0.84692,1.1398
715,715,2017,Hamburg,Couple without children,Yes,1.0,71,17263,0.81776,1.22816
716,716,2017,Hamburg,Couple with children,Yes,0.79523,78,17263,0.60162,0.97175
717,717,2017,Hamburg,Couple with children,No,0.20477,37,17263,0.10984,0.34378
718,718,2017,Lower Saxony,Single-person household,Yes,0.75665,255,17263,0.69124,0.82405
719,719,2017,Lower Saxony,Single-person household,No,0.24335,143,17263,0.19942,0.30016
720,720,2017,Lower Saxony,Couple without children,Yes,0.88262,407,17263,0.79704,0.96987
721,721,2017,Lower Saxony,Couple without children,No,0.11738,67,17263,0.08344,0.15435
722,722,2017,Lower Saxony,Single parent,Yes,0.50286,94,17263,0.40466,0.62236
723,723,2017,Lower Saxony,Single parent,No,0.49714,97,17263,0.37674,0.6422
724,724,2017,Lower Saxony,Couple with children,Yes,0.76283,437,17263,0.66466,0.87147
725,725,2017,Lower Saxony,Couple with children,No,0.23717,294,17263,0.19148,0.28246
726,726,2017,Lower Saxony,Other Combinations,No,1.0,51,17263,0.34155,1.76851
727,727,2017,Bremen,Couple with children,No,1.0,46,17263,0.4487,1.68055
728,728,2017,North Rhine-Westphalia,Single-person household,Yes,0.71738,497,17263,0.67612,0.76391
729,729,2017,North Rhine-Westphalia,Single-person household,No,0.28262,312,17263,0.25194,0.31923
730,730,2017,North Rhine-Westphalia,Couple without children,Yes,0.85753,781,17263,0.80681,0.90601
731,731,2017,North Rhine-Westphalia,Couple without children,No,0.14247,150,17263,0.12221,0.17268
732,732,2017,North Rhine-Westphalia,Single parent,Yes,0.46313,158,17263,0.39927,0.53661
733,733,2017,North Rhine-Westphalia,Single parent,No,0.53687,211,17263,0.43132,0.6418
734,734,2017,North Rhine-Westphalia,Couple with children,Yes,0.76474,898,17263,0.71019,0.82559
735,735,2017,North Rhine-Westphalia,Couple with children,No,0.23526,644,17263,0.2004,0.26956
736,736,2017,North Rhine-Westphalia,Other Combinations,Yes,0.7688,54,17263,0.58096,1.03159
737,737,2017,North Rhine-Westphalia,Other Combinations,No,0.2312,73,17263,0.1231,0.35357
738,738,2017,Hesse,Single-person household,Yes,0.65674,171,17263,0.57092,0.73673
739,739,2017,Hesse,Single-person household,No,0.34326,109,17263,0.28024,0.4133
740,740,2017,Hesse,Couple without children,Yes,0.89758,244,17263,0.80594,1.03279
741,741,2017,Hesse,Couple without children,No,0.10242,46,17263,0.07665,0.13781
742,742,2017,Hesse,Single parent,Yes,0.48237,58,17263,0.33236,0.668
743,743,2017,Hesse,Single parent,No,0.51763,73,17263,0.37432,0.66893
744,744,2017,Hesse,Couple with children,Yes,0.77301,296,17263,0.69064,0.8763
745,745,2017,Hesse,Couple with children,No,0.22699,208,17263,0.15997,0.28428
746,746,2017,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.70456,154,17263,0.63809,0.77178
747,747,2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.29544,97,17263,0.23534,0.35925
748,748,2017,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.87339,218,17263,0.78287,0.98524
749,749,2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.12661,41,17263,0.09151,0.16936
750,750,2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.49141,40,17263,0.38345,0.60991
751,751,2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.50859,55,17263,0.32511,0.70806
752,752,2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.75243,204,17263,0.64367,0.88958
753,753,2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.24757,191,17263,0.18624,0.30466
754,754,2017,Baden-Wuerttemberg,Single-person household,Yes,0.76994,272,17263,0.7119,0.82885
755,755,2017,Baden-Wuerttemberg,Single-person household,No,0.23006,140,17263,0.19777,0.26762
756,756,2017,Baden-Wuerttemberg,Couple without children,Yes,0.91178,437,17263,0.83469,0.99669
757,757,2017,Baden-Wuerttemberg,Couple without children,No,0.08822,64,17263,0.06745,0.1122
758,758,2017,Baden-Wuerttemberg,Single parent,Yes,0.44234,67,17263,0.37111,0.53585
759,759,2017,Baden-Wuerttemberg,Single parent,No,0.55766,97,17263,0.40087,0.73881
760,760,2017,Baden-Wuerttemberg,Couple with children,Yes,0.81343,576,17263,0.72623,0.91638
761,761,2017,Baden-Wuerttemberg,Couple with children,No,0.18657,287,17263,0.14107,0.23157
762,762,2017,Bavaria,Single-person household,Yes,0.77789,457,17263,0.72979,0.82983
763,763,2017,Bavaria,Single-person household,No,0.22211,169,17263,0.18807,0.25606
764,764,2017,Bavaria,Couple without children,Yes,0.89977,634,17263,0.83453,0.96566
765,765,2017,Bavaria,Couple without children,No,0.10023,81,17263,0.07831,0.12737
766,766,2017,Bavaria,Single parent,Yes,0.6264,144,17263,0.50127,0.75755
767,767,2017,Bavaria,Single parent,No,0.3736,113,17263,0.30372,0.44009
768,768,2017,Bavaria,Couple with children,Yes,0.82677,737,17263,0.74918,0.8932
769,769,2017,Bavaria,Couple with children,No,0.17323,327,17263,0.14326,0.20404
770,770,2017,Bavaria,Other Combinations,No,1.0,35,17263,0.56493,1.65378
771,771,2017,Berlin,Single-person household,Yes,0.61509,161,17263,0.54752,0.69004
772,772,2017,Berlin,Single-person household,No,0.38491,103,17263,0.32857,0.45547
773,773,2017,Berlin,Couple without children,Yes,1.0,154,17263,0.84349,1.16679
774,774,2017,Berlin,Single parent,Yes,0.43103,33,17263,0.30311,0.57386
775,775,2017,Berlin,Single parent,No,0.56897,41,17263,0.39294,0.74098
776,776,2017,Berlin,Couple with children,Yes,0.68269,107,17263,0.53232,0.88241
777,777,2017,Berlin,Couple with children,No,0.31731,71,17263,0.21545,0.43642
778,778,2017,Brandenburg,Single-person household,Yes,0.64124,98,17263,0.55283,0.73875
779,779,2017,Brandenburg,Single-person household,No,0.35876,70,17263,0.25773,0.4718
780,780,2017,Brandenburg,Couple without children,Yes,1.0,198,17263,0.86801,1.14806
781,781,2017,Brandenburg,Single parent,No,1.0,31,17263,0.64804,1.29869
782,782,2017,Brandenburg,Couple with children,Yes,0.76122,128,17263,0.59431,0.91834
783,783,2017,Brandenburg,Couple with children,No,0.23878,102,17263,0.15571,0.32517
784,784,2017,Mecklenburg-Western Pomerania,Single-person household,Yes,0.58159,71,17263,0.47498,0.67581
785,785,2017,Mecklenburg-Western Pomerania,Single-person household,No,0.41841,59,17263,0.31774,0.52186
786,786,2017,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,99,17263,0.83473,1.16443
787,787,2017,Mecklenburg-Western Pomerania,Couple with children,Yes,0.82328,63,17263,0.58497,1.13975
788,788,2017,Mecklenburg-Western Pomerania,Couple with children,No,0.17672,48,17263,0.10277,0.25035
789,789,2017,Saxony,Single-person household,Yes,0.66698,191,17263,0.59421,0.73253
790,790,2017,Saxony,Single-person household,No,0.33302,101,17263,0.27577,0.39927
791,791,2017,Saxony,Couple without children,Yes,0.86273,279,17263,0.77459,0.95785
792,792,2017,Saxony,Couple without children,No,0.13727,40,17263,0.09216,0.18074
793,793,2017,Saxony,Single parent,Yes,0.54962,48,17263,0.35363,0.8278
794,794,2017,Saxony,Single parent,No,0.45038,57,17263,0.35827,0.60366
795,795,2017,Saxony,Couple with children,Yes,0.80755,227,17263,0.69186,0.95068
796,796,2017,Saxony,Couple with children,No,0.19245,109,17263,0.12168,0.285
797,797,2017,Saxony-Anhalt,Single-person household,Yes,0.71499,103,17263,0.6214,0.81786
798,798,2017,Saxony-Anhalt,Single-person household,No,0.28501,58,17263,0.21551,0.38473
799,799,2017,Saxony-Anhalt,Couple without children,Yes,0.81065,156,17263,0.69476,0.93839
800,800,2017,Saxony-Anhalt,Couple without children,No,0.18935,36,17263,0.13067,0.261
801,801,2017,Saxony-Anhalt,Single parent,No,1.0,49,17263,0.7199,1.34989
802,802,2017,Saxony-Anhalt,Couple with children,Yes,0.72465,98,17263,0.59524,0.85341
803,803,2017,Saxony-Anhalt,Couple with children,No,0.27535,82,17263,0.18645,0.3831
804,804,2017,Thuringa,Single-person household,Yes,0.70422,112,17263,0.58921,0.81941
805,805,2017,Thuringa,Single-person household,No,0.29578,77,17263,0.20794,0.39357
806,806,2017,Thuringa,Couple without children,Yes,1.0,171,17263,0.86258,1.16422
807,807,2017,Thuringa,Single parent,No,1.0,31,17263,0.69221,1.40119
808,808,2017,Thuringa,Couple with children,Yes,0.73525,114,17263,0.58323,0.92228
809,809,2017,Thuringa,Couple with children,No,0.26475,78,17263,0.18312,0.36057
810,810,2018,Schleswig-Holstein,Single-person household,Yes,0.70166,86,17116,0.56977,0.83279
811,811,2018,Schleswig-Holstein,Single-person household,No,0.29834,67,17116,0.23182,0.36395
812,812,2018,Schleswig-Holstein,Couple without children,Yes,0.86945,129,17116,0.75035,1.02854
813,813,2018,Schleswig-Holstein,Couple without children,No,0.13055,34,17116,0.08473,0.19201
814,814,2018,Schleswig-Holstein,Single parent,No,1.0,43,17116,0.71852,1.34315
815,815,2018,Schleswig-Holstein,Couple with children,Yes,0.7477,150,17116,0.63346,0.9278
816,816,2018,Schleswig-Holstein,Couple with children,No,0.2523,123,17116,0.18869,0.31887
817,817,2018,Hamburg,Single-person household,Yes,0.74774,59,17116,0.60512,0.87865
818,818,2018,Hamburg,Single-person household,No,0.25226,38,17116,0.17417,0.33428
819,819,2018,Hamburg,Couple without children,Yes,1.0,82,17116,0.77637,1.21264
820,820,2018,Hamburg,Couple with children,Yes,0.87882,77,17116,0.68052,1.08842
821,821,2018,Hamburg,Couple with children,No,0.12118,38,17116,0.07546,0.16889
822,822,2018,Lower Saxony,Single-person household,Yes,0.72747,245,17116,0.64238,0.80988
823,823,2018,Lower Saxony,Single-person household,No,0.27253,149,17116,0.23132,0.3186
824,824,2018,Lower Saxony,Couple without children,Yes,0.87464,377,17116,0.79239,0.95557
825,825,2018,Lower Saxony,Couple without children,No,0.12536,84,17116,0.095,0.1626
826,826,2018,Lower Saxony,Single parent,Yes,0.56793,83,17116,0.446,0.71011
827,827,2018,Lower Saxony,Single parent,No,0.43207,90,17116,0.3098,0.5726
828,828,2018,Lower Saxony,Couple with children,Yes,0.74446,382,17116,0.66621,0.85445
829,829,2018,Lower Saxony,Couple with children,No,0.25554,311,17116,0.20549,0.32007
830,830,2018,Lower Saxony,Other Combinations,No,1.0,35,17116,0.57243,1.82156
831,831,2018,Bremen,Single-person household,Yes,1.0,31,17116,0.74186,1.244
832,832,2018,Bremen,Couple with children,Yes,0.68143,32,17116,0.4853,0.85231
833,833,2018,Bremen,Couple with children,No,0.31857,43,17116,0.1423,0.52615
834,834,2018,North Rhine-Westphalia,Single-person household,Yes,0.70959,493,17116,0.65722,0.75231
835,835,2018,North Rhine-Westphalia,Single-person household,No,0.29041,367,17116,0.25243,0.32181
836,836,2018,North Rhine-Westphalia,Couple without children,Yes,0.86636,776,17116,0.81518,0.9201
837,837,2018,North Rhine-Westphalia,Couple without children,No,0.13364,152,17116,0.11196,0.15635
838,838,2018,North Rhine-Westphalia,Single parent,Yes,0.47939,159,17116,0.40388,0.56608
839,839,2018,North Rhine-Westphalia,Single parent,No,0.52061,220,17116,0.41006,0.64546
840,840,2018,North Rhine-Westphalia,Couple with children,Yes,0.73165,839,17116,0.67415,0.79587
841,841,2018,North Rhine-Westphalia,Couple with children,No,0.26835,601,17116,0.23038,0.31186
842,842,2018,North Rhine-Westphalia,Other Combinations,Yes,0.76876,51,17116,0.58373,0.99727
843,843,2018,North Rhine-Westphalia,Other Combinations,No,0.23124,58,17116,0.12598,0.34728
844,844,2018,Hesse,Single-person household,Yes,0.70737,181,17116,0.61577,0.78065
845,845,2018,Hesse,Single-person household,No,0.29263,117,17116,0.2328,0.35966
846,846,2018,Hesse,Couple without children,Yes,0.86618,234,17116,0.77422,1.0006
847,847,2018,Hesse,Couple without children,No,0.13382,42,17116,0.08813,0.1969
848,848,2018,Hesse,Single parent,Yes,0.54906,59,17116,0.40347,0.737
849,849,2018,Hesse,Single parent,No,0.45094,72,17116,0.34143,0.599
850,850,2018,Hesse,Couple with children,Yes,0.77854,266,17116,0.65836,0.90394
851,851,2018,Hesse,Couple with children,No,0.22146,202,17116,0.16111,0.3189
852,852,2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.70687,157,17116,0.61302,0.80818
853,853,2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.29313,103,17116,0.22593,0.35983
854,854,2018,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.84755,213,17116,0.7506,0.94914
855,855,2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.15245,51,17116,0.11176,0.19662
856,856,2018,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.46546,39,17116,0.33402,0.58985
857,857,2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.53454,58,17116,0.30409,0.7786
858,858,2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.78905,205,17116,0.64787,0.91398
859,859,2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.21095,185,17116,0.15433,0.26383
860,860,2018,Baden-Wuerttemberg,Single-person household,Yes,0.75462,266,17116,0.70486,0.8153
861,861,2018,Baden-Wuerttemberg,Single-person household,No,0.24538,128,17116,0.20584,0.29108
862,862,2018,Baden-Wuerttemberg,Couple without children,Yes,0.89615,417,17116,0.81523,0.96543
863,863,2018,Baden-Wuerttemberg,Couple without children,No,0.10385,58,17116,0.07764,0.13621
864,864,2018,Baden-Wuerttemberg,Single parent,Yes,0.49666,75,17116,0.39804,0.58607
865,865,2018,Baden-Wuerttemberg,Single parent,No,0.50334,85,17116,0.36085,0.67207
866,866,2018,Baden-Wuerttemberg,Couple with children,Yes,0.81039,534,17116,0.7302,0.89812
867,867,2018,Baden-Wuerttemberg,Couple with children,No,0.18961,258,17116,0.14294,0.2433
868,868,2018,Bavaria,Single-person household,Yes,0.77173,465,17116,0.71379,0.82693
869,869,2018,Bavaria,Single-person household,No,0.22827,186,17116,0.19806,0.2631
870,870,2018,Bavaria,Couple without children,Yes,0.88649,588,17116,0.81308,0.94743
871,871,2018,Bavaria,Couple without children,No,0.11351,88,17116,0.08837,0.14413
872,872,2018,Bavaria,Single parent,Yes,0.59902,134,17116,0.46168,0.77034
873,873,2018,Bavaria,Single parent,No,0.40098,120,17116,0.30168,0.47984
874,874,2018,Bavaria,Couple with children,Yes,0.82057,685,17116,0.74909,0.89519
875,875,2018,Bavaria,Couple with children,No,0.17943,294,17116,0.14353,0.2135
876,876,2018,Bavaria,Other Combinations,Yes,1.0,34,17116,0.71381,1.37834
877,877,2018,Berlin,Single-person household,Yes,0.61461,174,17116,0.55249,0.6843
878,878,2018,Berlin,Single-person household,No,0.38539,127,17116,0.32719,0.4514
879,879,2018,Berlin,Couple without children,Yes,0.79111,152,17116,0.67112,0.92561
880,880,2018,Berlin,Couple without children,No,0.20889,36,17116,0.13884,0.29689
881,881,2018,Berlin,Single parent,Yes,0.57414,35,17116,0.35132,0.82397
882,882,2018,Berlin,Single parent,No,0.42586,40,17116,0.28885,0.55335
883,883,2018,Berlin,Couple with children,Yes,0.64434,112,17116,0.52574,0.78025
884,884,2018,Berlin,Couple with children,No,0.35566,87,17116,0.22786,0.47819
885,885,2018,Brandenburg,Single-person household,Yes,0.61538,99,17116,0.52726,0.71684
886,886,2018,Brandenburg,Single-person household,No,0.38462,87,17116,0.27669,0.49309
887,887,2018,Brandenburg,Couple without children,Yes,0.87329,199,17116,0.77231,0.99029
888,888,2018,Brandenburg,Couple without children,No,0.12671,35,17116,0.07433,0.19978
889,889,2018,Brandenburg,Single parent,No,1.0,37,17116,0.75482,1.3236
890,890,2018,Brandenburg,Couple with children,Yes,0.78206,128,17116,0.60891,1.00103
891,891,2018,Brandenburg,Couple with children,No,0.21794,86,17116,0.13293,0.36939
892,892,2018,Mecklenburg-Western Pomerania,Single-person household,Yes,0.62709,76,17116,0.50994,0.73966
893,893,2018,Mecklenburg-Western Pomerania,Single-person household,No,0.37291,56,17116,0.27866,0.47583
894,894,2018,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,99,17116,0.81839,1.27488
895,895,2018,Mecklenburg-Western Pomerania,Couple with children,Yes,0.73178,63,17116,0.51631,1.01561
896,896,2018,Mecklenburg-Western Pomerania,Couple with children,No,0.26822,57,17116,0.17455,0.37046
897,897,2018,Saxony,Single-person household,Yes,0.70371,208,17116,0.63083,0.78223
898,898,2018,Saxony,Single-person household,No,0.29629,90,17116,0.24171,0.35708
899,899,2018,Saxony,Couple without children,Yes,0.83639,275,17116,0.7742,0.91863
900,900,2018,Saxony,Couple without children,No,0.16361,41,17116,0.12052,0.21481
901,901,2018,Saxony,Single parent,Yes,0.58954,49,17116,0.36978,0.86538
902,902,2018,Saxony,Single parent,No,0.41046,52,17116,0.30224,0.53118
903,903,2018,Saxony,Couple with children,Yes,0.79695,215,17116,0.66396,0.94886
904,904,2018,Saxony,Couple with children,No,0.20305,110,17116,0.12415,0.29929
905,905,2018,Saxony-Anhalt,Single-person household,Yes,0.72941,113,17116,0.62211,0.83686
906,906,2018,Saxony-Anhalt,Single-person household,No,0.27059,64,17116,0.20212,0.34815
907,907,2018,Saxony-Anhalt,Couple without children,Yes,0.80965,148,17116,0.6933,0.96877
908,908,2018,Saxony-Anhalt,Couple without children,No,0.19035,35,17116,0.11998,0.25741
909,909,2018,Saxony-Anhalt,Single parent,No,1.0,45,17116,0.69201,1.39028
910,910,2018,Saxony-Anhalt,Couple with children,Yes,0.65302,86,17116,0.52238,0.78741
911,911,2018,Saxony-Anhalt,Couple with children,No,0.34698,85,17116,0.25188,0.45992
912,912,2018,Thuringa,Single-person household,Yes,0.67278,115,17116,0.55101,0.79574
913,913,2018,Thuringa,Single-person household,No,0.32722,75,17116,0.24509,0.4205
914,914,2018,Thuringa,Couple without children,Yes,0.82808,164,17116,0.72544,0.98853
915,915,2018,Thuringa,Couple without children,No,0.17192,32,17116,0.12068,0.22754
916,916,2018,Thuringa,Single parent,No,1.0,37,17116,0.55554,1.6382
917,917,2018,Thuringa,Couple with children,Yes,0.81265,124,17116,0.60709,1.0036
918,918,2018,Thuringa,Couple with children,No,0.18735,65,17116,0.12368,0.25583
919,919,2019,Schleswig-Holstein,Single-person household,Yes,0.79483,91,15266,0.63973,0.9371
920,920,2019,Schleswig-Holstein,Single-person household,No,0.20517,39,15266,0.1575,0.25514
921,921,2019,Schleswig-Holstein,Couple without children,Yes,1.0,172,15266,0.84598,1.17426
922,922,2019,Schleswig-Holstein,Couple with children,Yes,0.734,159,15266,0.57513,0.89198
923,923,2019,Schleswig-Holstein,Couple with children,No,0.266,51,15266,0.20494,0.33265
924,924,2019,Hamburg,Single-person household,Yes,1.0,74,15266,0.75838,1.25437
925,925,2019,Hamburg,Couple without children,Yes,1.0,109,15266,0.81424,1.26577
926,926,2019,Hamburg,Couple with children,Yes,1.0,91,15266,0.71468,1.26806
927,927,2019,Lower Saxony,Single-person household,Yes,0.75903,255,15266,0.69178,0.83248
