year,age_gr,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,46-65 y.,Rural regions,Part Time,0.28747,977,3271,0.27196,0.30298
2016,46-65 y.,Rural regions,Not Working,0.18115,713,3271,0.16795,0.19436
2016,66 and older,Urban regions,Full Time,0.01834,66,2986,0.01353,0.02315
2016,66 and older,Urban regions,Part Time,0.08371,272,2986,0.07378,0.09365
2016,66 and older,Urban regions,Not Working,0.89795,2648,2986,0.88709,0.90881
2016,66 and older,Rural regions,Part Time,0.08214,143,1731,0.06920,0.09507
2016,66 and older,Rural regions,Not Working,0.90614,1588,1731,0.89239,0.91988
2017,17-29 y.,Urban regions,Full Time,0.34737,984,4440,0.33336,0.36138
2017,17-29 y.,Urban regions,Part Time,0.30457,1015,4440,0.29103,0.31811
2017,17-29 y.,Urban regions,Not Working,0.34806,2441,4440,0.33405,0.36208
2017,17-29 y.,Rural regions,Full Time,0.41380,568,2112,0.39279,0.43481
2017,17-29 y.,Rural regions,Part Time,0.27498,448,2112,0.25594,0.29403
2017,17-29 y.,Rural regions,Not Working,0.31122,1096,2112,0.29147,0.33097
2017,30-45 y.,Urban regions,Full Time,0.56765,2394,6146,0.55526,0.58003
2017,30-45 y.,Urban regions,Part Time,0.29753,1809,6146,0.28610,0.30896
2017,30-45 y.,Urban regions,Not Working,0.13483,1943,6146,0.12629,0.14337
2017,30-45 y.,Rural regions,Full Time,0.58261,1250,2986,0.56492,0.60030
2017,30-45 y.,Rural regions,Part Time,0.29859,875,2986,0.28217,0.31501
2017,30-45 y.,Rural regions,Not Working,0.11880,861,2986,0.10719,0.13041
2017,46-65 y.,Urban regions,Full Time,0.52509,3252,6712,0.51314,0.53704
2017,46-65 y.,Urban regions,Part Time,0.29261,1976,6712,0.28173,0.30350
2017,46-65 y.,Urban regions,Not Working,0.18229,1484,6712,0.17306,0.19153
2017,46-65 y.,Rural regions,Full Time,0.53238,1902,3868,0.51665,0.54810
2017,46-65 y.,Rural regions,Part Time,0.28575,1136,3868,0.27151,0.29999
2017,46-65 y.,Rural regions,Not Working,0.18188,830,3868,0.16972,0.19403
2017,66 and older,Urban regions,Full Time,0.01545,64,3136,0.01113,0.01976
2017,66 and older,Urban regions,Part Time,0.09380,342,3136,0.08360,0.10401
2017,66 and older,Urban regions,Not Working,0.89075,2730,3136,0.87983,0.90167
2017,66 and older,Rural regions,Part Time,0.09279,171,1834,0.07951,0.10607
2017,66 and older,Rural regions,Not Working,0.89121,1663,1834,0.87695,0.90546
2018,17-29 y.,Urban regions,Full Time,0.34649,986,4218,0.33213,0.36085
2018,17-29 y.,Urban regions,Part Time,0.33526,1125,4218,0.32101,0.34951
2018,17-29 y.,Urban regions,Not Working,0.31825,2107,4218,0.30420,0.33231
2018,17-29 y.,Rural regions,Full Time,0.38795,564,1948,0.36631,0.40960
2018,17-29 y.,Rural regions,Part Time,0.31979,476,1948,0.29907,0.34050
2018,17-29 y.,Rural regions,Not Working,0.29226,908,1948,0.27206,0.31246
2018,30-45 y.,Urban regions,Full Time,0.57612,2278,5753,0.56335,0.58890
2018,30-45 y.,Urban regions,Part Time,0.30154,1743,5753,0.28968,0.31340
2018,30-45 y.,Urban regions,Not Working,0.12234,1732,5753,0.11387,0.13081
2018,30-45 y.,Rural regions,Full Time,0.57128,1147,2693,0.55259,0.58998
2018,30-45 y.,Rural regions,Part Time,0.32277,842,2693,0.30511,0.34043
2018,30-45 y.,Rural regions,Not Working,0.10594,704,2693,0.09432,0.11757
2018,46-65 y.,Urban regions,Full Time,0.54213,3166,6538,0.53005,0.55421
2018,46-65 y.,Urban regions,Part Time,0.28634,1944,6538,0.27538,0.29730
2018,46-65 y.,Urban regions,Not Working,0.17153,1428,6538,0.16239,0.18067
2018,46-65 y.,Rural regions,Full Time,0.53567,1815,3719,0.51964,0.55171
2018,46-65 y.,Rural regions,Part Time,0.29924,1141,3719,0.28452,0.31396
2018,46-65 y.,Rural regions,Not Working,0.16509,763,3719,0.15315,0.17702
2018,66 and older,Urban regions,Full Time,0.01701,70,3180,0.01252,0.02151
2018,66 and older,Urban regions,Part Time,0.10015,340,3180,0.08972,0.11059
2018,66 and older,Urban regions,Not Working,0.88283,2770,3180,0.87165,0.89401
2018,66 and older,Rural regions,Part Time,0.10710,185,1818,0.09288,0.12132
2018,66 and older,Rural regions,Not Working,0.87606,1633,1818,0.86091,0.89121
2019,17-29 y.,Urban regions,Full Time,0.35126,915,3802,0.33609,0.36644
2019,17-29 y.,Urban regions,Part Time,0.32776,1003,3802,0.31283,0.34268
2019,17-29 y.,Urban regions,Not Working,0.32098,1884,3802,0.30614,0.33582
2019,17-29 y.,Rural regions,Full Time,0.39544,503,1674,0.37201,0.41886
2019,17-29 y.,Rural regions,Part Time,0.28803,420,1674,0.26633,0.30972
2019,17-29 y.,Rural regions,Not Working,0.31654,751,1674,0.29425,0.33883
2019,30-45 y.,Urban regions,Full Time,0.57577,2202,5269,0.56242,0.58912
2019,30-45 y.,Urban regions,Part Time,0.31156,1610,5269,0.29905,0.32406
2019,30-45 y.,Urban regions,Not Working,0.11267,1457,5269,0.10413,0.12121
2019,30-45 y.,Rural regions,Full Time,0.58725,1162,2540,0.56810,0.60640
2019,30-45 y.,Rural regions,Part Time,0.28051,766,2540,0.26304,0.29799
2019,30-45 y.,Rural regions,Not Working,0.13224,612,2540,0.11906,0.14542
2019,46-65 y.,Urban regions,Full Time,0.53074,3603,7000,0.51905,0.54243
2019,46-65 y.,Urban regions,Part Time,0.28323,1988,7000,0.27268,0.29379
2019,46-65 y.,Urban regions,Not Working,0.18603,1409,7000,0.17691,0.19514
2019,46-65 y.,Rural regions,Full Time,0.52879,1973,3861,0.51304,0.54454
2019,46-65 y.,Rural regions,Part Time,0.27979,1096,3861,0.26563,0.29396
2019,46-65 y.,Rural regions,Not Working,0.19142,792,3861,0.17900,0.20383
2019,66 and older,Urban regions,Full Time,0.01936,154,3247,0.01462,0.02410
2019,66 and older,Urban regions,Part Time,0.10350,408,3247,0.09302,0.11398
2019,66 and older,Urban regions,Not Working,0.87714,2685,3247,0.86584,0.88843
2019,66 and older,Rural regions,Full Time,0.01830,74,1880,0.01224,0.02436
2019,66 and older,Rural regions,Part Time,0.10090,193,1880,0.08729,0.11452
2019,66 and older,Rural regions,Not Working,0.88079,1613,1880,0.86614,0.89545
2020,17-29 y.,Urban regions,Full Time,0.37004,1204,4373,0.35573,0.38435
2020,17-29 y.,Urban regions,Part Time,0.32655,1237,4373,0.31265,0.34045
2020,17-29 y.,Urban regions,Not Working,0.30341,1932,4373,0.28978,0.31703
2020,17-29 y.,Rural regions,Full Time,0.40476,582,1690,0.38135,0.42817
2020,17-29 y.,Rural regions,Part Time,0.26180,425,1690,0.24084,0.28277
2020,17-29 y.,Rural regions,Not Working,0.33343,683,1690,0.31095,0.35592
2020,30-45 y.,Urban regions,Full Time,0.55964,2591,5978,0.54706,0.57223
2020,30-45 y.,Urban regions,Part Time,0.31577,1732,5978,0.30399,0.32756
2020,30-45 y.,Urban regions,Not Working,0.12459,1655,5978,0.11621,0.13296
2020,30-45 y.,Rural regions,Full Time,0.53722,1161,2524,0.51776,0.55667
2020,30-45 y.,Rural regions,Part Time,0.34392,821,2524,0.32538,0.36245
2020,30-45 y.,Rural regions,Not Working,0.11887,542,2524,0.10624,0.13149
2020,46-65 y.,Urban regions,Full Time,0.53459,3450,6887,0.52281,0.54638
2020,46-65 y.,Urban regions,Part Time,0.28369,1986,6887,0.27304,0.29434
2020,46-65 y.,Urban regions,Not Working,0.18172,1451,6887,0.17261,0.19083
2020,46-65 y.,Rural regions,Full Time,0.54396,1881,3634,0.52776,0.56015
2020,46-65 y.,Rural regions,Part Time,0.26432,1027,3634,0.24998,0.27866
2020,46-65 y.,Rural regions,Not Working,0.19172,726,3634,0.17892,0.20452
2020,66 and older,Urban regions,Full Time,0.01827,119,3118,0.01356,0.02297
2020,66 and older,Urban regions,Part Time,0.09416,371,3118,0.08391,0.10441
2020,66 and older,Urban regions,Not Working,0.88758,2628,3118,0.87649,0.89867
2020,66 and older,Rural regions,Full Time,0.01719,51,1808,0.01120,0.02318
2020,66 and older,Rural regions,Part Time,0.10429,205,1808,0.09020,0.11838
2020,66 and older,Rural regions,Not Working,0.87852,1552,1808,0.86346,0.89358
2021,17-29 y.,Urban regions,Full Time,0.29375,611,2644,0.27638,0.31111
2021,17-29 y.,Urban regions,Part Time,0.30725,682,2644,0.28966,0.32484
2021,17-29 y.,Urban regions,Not Working,0.39900,1351,2644,0.38033,0.41767
2021,17-29 y.,Rural regions,Full Time,0.36873,282,1004,0.33887,0.39858
2021,17-29 y.,Rural regions,Part Time,0.27408,228,1004,0.24647,0.30168
2021,17-29 y.,Rural regions,Not Working,0.35719,494,1004,0.32754,0.38685
2021,30-45 y.,Urban regions,Full Time,0.53323,1574,3785,0.51734,0.54913
2021,30-45 y.,Urban regions,Part Time,0.29802,1093,3785,0.28345,0.31259
2021,30-45 y.,Urban regions,Not Working,0.16875,1118,3785,0.15681,0.18068
2021,30-45 y.,Rural regions,Full Time,0.51945,696,1569,0.49472,0.54418
2021,30-45 y.,Rural regions,Part Time,0.31313,503,1569,0.29017,0.33608
2021,30-45 y.,Rural regions,Not Working,0.16742,370,1569,0.14894,0.18590
2021,46-65 y.,Urban regions,Full Time,0.50653,2271,4865,0.49248,0.52058
2021,46-65 y.,Urban regions,Part Time,0.27604,1422,4865,0.26347,0.28860
2021,46-65 y.,Urban regions,Not Working,0.21743,1172,4865,0.20584,0.22902
2021,46-65 y.,Rural regions,Full Time,0.49780,1192,2467,0.47806,0.51753
2021,46-65 y.,Rural regions,Part Time,0.26376,710,2467,0.24636,0.28115
2021,46-65 y.,Rural regions,Not Working,0.23844,565,2467,0.22163,0.25526
2021,66 and older,Urban regions,Full Time,0.01728,82,2265,0.01192,0.02265
2021,66 and older,Urban regions,Part Time,0.07538,168,2265,0.06451,0.08626
2021,66 and older,Urban regions,Not Working,0.90733,2015,2265,0.89539,0.91928
2021,66 and older,Rural regions,Full Time,0.01588,33,1332,0.00917,0.02260
2021,66 and older,Rural regions,Part Time,0.08246,112,1332,0.06768,0.09723
2021,66 and older,Rural regions,Not Working,0.90166,1187,1332,0.88566,0.91766
2022,17-29 y.,Urban regions,Full Time,0.27543,1135,4424,0.26226,0.28859
2022,17-29 y.,Urban regions,Part Time,0.28301,1389,4424,0.26974,0.29629
2022,17-29 y.,Urban regions,Not Working,0.44156,1900,4424,0.42693,0.45619
2022,17-29 y.,Rural regions,Full Time,0.36881,497,1547,0.34476,0.39286
2022,17-29 y.,Rural regions,Part Time,0.22313,345,1547,0.20237,0.24388
2022,17-29 y.,Rural regions,Not Working,0.40806,705,1547,0.38356,0.43256
2022,30-45 y.,Urban regions,Full Time,0.48326,2594,6352,0.47097,0.49555
2022,30-45 y.,Urban regions,Part Time,0.27609,1754,6352,0.26510,0.28709
2022,30-45 y.,Urban regions,Not Working,0.24065,2004,6352,0.23013,0.25116
2022,30-45 y.,Rural regions,Full Time,0.48340,1133,2618,0.46425,0.50254
2022,30-45 y.,Rural regions,Part Time,0.28501,739,2618,0.26771,0.30230
2022,30-45 y.,Rural regions,Not Working,0.23160,746,2618,0.21543,0.24776
2022,46-65 y.,Urban regions,Full Time,0.43666,2397,6025,0.42414,0.44919
2022,46-65 y.,Urban regions,Part Time,0.24196,1456,6025,0.23114,0.25277
2022,46-65 y.,Urban regions,Not Working,0.32138,2172,6025,0.30959,0.33317
2022,46-65 y.,Rural regions,Full Time,0.40783,1245,3175,0.39073,0.42492
2022,46-65 y.,Rural regions,Part Time,0.24067,780,3175,0.22580,0.25554
2022,46-65 y.,Rural regions,Not Working,0.35150,1150,3175,0.33489,0.36811
2022,66 and older,Urban regions,Full Time,0.01320,59,2586,0.00880,0.01760
2022,66 and older,Urban regions,Part Time,0.05629,186,2586,0.04740,0.06517
2022,66 and older,Urban regions,Not Working,0.93051,2341,2586,0.92070,0.94031
2022,66 and older,Rural regions,Part Time,0.06934,127,1542,0.05666,0.08202
2022,66 and older,Rural regions,Not Working,0.91859,1415,1542,0.90494,0.93225
