year,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Upper Secondary Level,Full Time,0.36979,3962,11544,0.36098,0.37859
2016,Upper Secondary Level,Part Time,0.25239,3182,11544,0.24446,0.26031
2016,Upper Secondary Level,Not Working,0.37783,4400,11544,0.36898,0.38667
2016,Post-secondary Non-tertiary Level,Full Time,0.50841,930,2093,0.48699,0.52984
2016,Post-secondary Non-tertiary Level,Part Time,0.28889,714,2093,0.26947,0.30831
2016,Post-secondary Non-tertiary Level,Not Working,0.20270,449,2093,0.18547,0.21992
2016,First Stage of Tertiary Education,Full Time,0.53574,710,1401,0.50961,0.56186
2016,First Stage of Tertiary Education,Part Time,0.15478,286,1401,0.13583,0.17372
2016,First Stage of Tertiary Education,Not Working,0.30949,405,1401,0.28527,0.33370
2016,Second Stage of Tertiary Education,Full Time,0.47232,2713,6488,0.46017,0.48446
2016,Second Stage of Tertiary Education,Part Time,0.25238,1683,6488,0.24181,0.26295
2016,Second Stage of Tertiary Education,Not Working,0.27531,2092,6488,0.26444,0.28618
2017,No answer / don't know,Full Time,0.29436,164,859,0.26386,0.32486
2017,No answer / don't know,Part Time,0.28667,191,859,0.25642,0.31693
2017,No answer / don't know,Not Working,0.41897,504,859,0.38595,0.45198
2017,Pre-primary Level,Part Time,0.08863,81,919,0.07024,0.10701
2017,Pre-primary Level,Not Working,0.90789,838,919,0.88919,0.92660
2017,Primary Level,Full Time,0.19048,99,1928,0.17294,0.20801
2017,Primary Level,Part Time,0.20231,152,1928,0.18437,0.22024
2017,Primary Level,Not Working,0.60722,1677,1928,0.58541,0.62902
2017,Lower Secondary Level,Full Time,0.23600,727,3701,0.22231,0.24968
2017,Lower Secondary Level,Part Time,0.22850,766,3701,0.21498,0.24203
2017,Lower Secondary Level,Not Working,0.53550,2208,3701,0.51943,0.55157
2017,Upper Secondary Level,Full Time,0.37427,4533,12759,0.36588,0.38267
2017,Upper Secondary Level,Part Time,0.25011,3549,12759,0.24260,0.25763
2017,Upper Secondary Level,Not Working,0.37562,4677,12759,0.36721,0.38402
2017,Post-secondary Non-tertiary Level,Full Time,0.49063,1006,2312,0.47025,0.51101
2017,Post-secondary Non-tertiary Level,Part Time,0.30814,826,2312,0.28931,0.32696
2017,Post-secondary Non-tertiary Level,Not Working,0.20123,480,2312,0.18489,0.21758
2017,First Stage of Tertiary Education,Full Time,0.53296,798,1527,0.50792,0.55799
2017,First Stage of Tertiary Education,Part Time,0.17620,316,1527,0.15709,0.19532
2017,First Stage of Tertiary Education,Not Working,0.29084,413,1527,0.26806,0.31363
2017,Second Stage of Tertiary Education,Full Time,0.47827,3110,7251,0.46677,0.48977
2017,Second Stage of Tertiary Education,Part Time,0.25769,1891,7251,0.24762,0.26776
2017,Second Stage of Tertiary Education,Not Working,0.26404,2250,7251,0.25389,0.27419
2018,No answer / don't know,Full Time,0.26111,159,913,0.23260,0.28962
2018,No answer / don't know,Part Time,0.36738,253,913,0.33609,0.39867
2018,No answer / don't know,Not Working,0.37151,501,913,0.34015,0.40287
2018,Pre-primary Level,Part Time,0.10042,65,773,0.07922,0.12162
2018,Pre-primary Level,Not Working,0.89265,708,773,0.87081,0.91449
2018,Primary Level,Full Time,0.17504,121,1834,0.15765,0.19244
2018,Primary Level,Part Time,0.20328,208,1834,0.18485,0.22170
2018,Primary Level,Not Working,0.62168,1505,1834,0.59948,0.64388
2018,Lower Secondary Level,Full Time,0.22796,705,3576,0.21420,0.24171
2018,Lower Secondary Level,Part Time,0.24357,833,3576,0.22950,0.25764
2018,Lower Secondary Level,Not Working,0.52848,2038,3576,0.51211,0.54484
2018,Upper Secondary Level,Full Time,0.37112,4275,12152,0.36253,0.37971
2018,Upper Secondary Level,Part Time,0.26133,3498,12152,0.25352,0.26914
2018,Upper Secondary Level,Not Working,0.36755,4379,12152,0.35898,0.37612
2018,Post-secondary Non-tertiary Level,Full Time,0.48952,980,2212,0.46868,0.51035
2018,Post-secondary Non-tertiary Level,Part Time,0.31621,781,2212,0.29682,0.33559
2018,Post-secondary Non-tertiary Level,Not Working,0.19428,451,2212,0.17779,0.21077
2018,First Stage of Tertiary Education,Full Time,0.51798,744,1446,0.49222,0.54374
2018,First Stage of Tertiary Education,Part Time,0.19965,307,1446,0.17904,0.22026
2018,First Stage of Tertiary Education,Not Working,0.28237,395,1446,0.25916,0.30558
2018,Second Stage of Tertiary Education,Full Time,0.49492,3062,6977,0.48319,0.50666
2018,Second Stage of Tertiary Education,Part Time,0.24758,1851,6977,0.23745,0.25770
2018,Second Stage of Tertiary Education,Not Working,0.25750,2064,6977,0.24724,0.26776
2019,No answer / don't know,Full Time,0.26556,174,820,0.23532,0.29581
2019,No answer / don't know,Part Time,0.32939,212,820,0.29720,0.36158
2019,No answer / don't know,Not Working,0.40505,434,820,0.37143,0.43867
2019,Pre-primary Level,Part Time,0.10774,66,611,0.08314,0.13235
2019,Pre-primary Level,Not Working,0.88630,545,611,0.86111,0.91149
2019,Primary Level,Full Time,0.19361,154,1721,0.17493,0.21228
2019,Primary Level,Part Time,0.23978,241,1721,0.21961,0.25996
2019,Primary Level,Not Working,0.56661,1326,1721,0.54319,0.59003
2019,Lower Secondary Level,Full Time,0.24831,712,3219,0.23338,0.26324
2019,Lower Secondary Level,Part Time,0.24514,759,3219,0.23028,0.26001
2019,Lower Secondary Level,Not Working,0.50654,1748,3219,0.48927,0.52382
2019,Upper Secondary Level,Full Time,0.36830,4241,11695,0.35956,0.37705
2019,Upper Secondary Level,Part Time,0.24960,3238,11695,0.24175,0.25744
2019,Upper Secondary Level,Not Working,0.38210,4216,11695,0.37329,0.39090
2019,Post-secondary Non-tertiary Level,Full Time,0.49163,1043,2257,0.47100,0.51226
2019,Post-secondary Non-tertiary Level,Part Time,0.31703,782,2257,0.29783,0.33623
2019,Post-secondary Non-tertiary Level,Not Working,0.19134,432,2257,0.17511,0.20757
2019,First Stage of Tertiary Education,Full Time,0.52828,906,1657,0.50424,0.55233
2019,First Stage of Tertiary Education,Part Time,0.19337,328,1657,0.17435,0.21239
2019,First Stage of Tertiary Education,Not Working,0.27835,423,1657,0.25676,0.29994
2019,Second Stage of Tertiary Education,Full Time,0.48165,3577,7584,0.47040,0.49289
2019,Second Stage of Tertiary Education,Part Time,0.24994,2015,7584,0.24020,0.25969
2019,Second Stage of Tertiary Education,Not Working,0.26841,1992,7584,0.25844,0.27838
2020,No answer / don't know,Full Time,0.32352,287,1114,0.29603,0.35100
2020,No answer / don't know,Part Time,0.28775,239,1114,0.26115,0.31434
2020,No answer / don't know,Not Working,0.38874,588,1114,0.36010,0.41738
2020,Pre-primary Level,Part Time,0.10200,76,762,0.08050,0.12350
2020,Pre-primary Level,Not Working,0.89773,686,762,0.87621,0.91926
2020,Primary Level,Full Time,0.18505,251,1831,0.16726,0.20284
2020,Primary Level,Part Time,0.27283,321,1831,0.25242,0.29323
2020,Primary Level,Not Working,0.54213,1259,1831,0.51930,0.56495
2020,Lower Secondary Level,Full Time,0.25287,813,3335,0.23812,0.26763
2020,Lower Secondary Level,Part Time,0.21912,776,3335,0.20508,0.23316
2020,Lower Secondary Level,Not Working,0.52801,1746,3335,0.51106,0.54495
2020,Upper Secondary Level,Full Time,0.35838,4084,11381,0.34957,0.36719
2020,Upper Secondary Level,Part Time,0.25078,3151,11381,0.24281,0.25874
2020,Upper Secondary Level,Not Working,0.39084,4146,11381,0.38188,0.39981
2020,Post-secondary Non-tertiary Level,Full Time,0.50533,1129,2357,0.48514,0.52552
2020,Post-secondary Non-tertiary Level,Part Time,0.31721,818,2357,0.29842,0.33600
2020,Post-secondary Non-tertiary Level,Not Working,0.17746,410,2357,0.16203,0.19288
2020,First Stage of Tertiary Education,Full Time,0.51001,775,1460,0.48436,0.53566
2020,First Stage of Tertiary Education,Part Time,0.20009,295,1460,0.17956,0.22062
2020,First Stage of Tertiary Education,Not Working,0.28990,390,1460,0.26662,0.31318
2020,Second Stage of Tertiary Education,Full Time,0.48215,3694,7762,0.47104,0.49327
2020,Second Stage of Tertiary Education,Part Time,0.25541,2128,7762,0.24571,0.26511
2020,Second Stage of Tertiary Education,Not Working,0.26244,1940,7762,0.25265,0.27223
2021,No answer / don't know,Full Time,0.34125,212,822,0.30882,0.37369
2021,No answer / don't know,Part Time,0.28940,210,822,0.25838,0.32042
2021,No answer / don't know,Not Working,0.36935,400,822,0.33634,0.40236
2021,Pre-primary Level,Part Time,0.10358,32,439,0.07504,0.13212
2021,Pre-primary Level,Not Working,0.86976,407,439,0.83824,0.90128
2021,Primary Level,Full Time,0.18507,101,1053,0.16160,0.20853
2021,Primary Level,Part Time,0.20419,169,1053,0.17983,0.22855
2021,Primary Level,Not Working,0.61074,783,1053,0.58128,0.64021
2021,Lower Secondary Level,Full Time,0.21807,372,1895,0.19947,0.23666
2021,Lower Secondary Level,Part Time,0.18902,381,1895,0.17139,0.20665
2021,Lower Secondary Level,Not Working,0.59291,1142,1895,0.57079,0.61504
2021,Upper Secondary Level,Full Time,0.32037,2358,7411,0.30974,0.33099
2021,Upper Secondary Level,Part Time,0.23904,1941,7411,0.22933,0.24875
2021,Upper Secondary Level,Not Working,0.44059,3112,7411,0.42929,0.45190
2021,Post-secondary Non-tertiary Level,Full Time,0.47143,698,1600,0.44697,0.49590
2021,Post-secondary Non-tertiary Level,Part Time,0.31701,556,1600,0.29421,0.33982
2021,Post-secondary Non-tertiary Level,Not Working,0.21155,346,1600,0.19153,0.23157
2021,First Stage of Tertiary Education,Full Time,0.47219,469,1003,0.44128,0.50310
2021,First Stage of Tertiary Education,Part Time,0.17151,197,1003,0.14817,0.19486
2021,First Stage of Tertiary Education,Not Working,0.35630,337,1003,0.32664,0.38595
2021,Second Stage of Tertiary Education,Full Time,0.45141,2529,5706,0.43849,0.46432
2021,Second Stage of Tertiary Education,Part Time,0.24034,1433,5706,0.22925,0.25143
2021,Second Stage of Tertiary Education,Not Working,0.30825,1744,5706,0.29627,0.32024
2022,No answer / don't know,Full Time,0.34377,1169,3489,0.32801,0.35953
2022,No answer / don't know,Part Time,0.24595,890,3489,0.23166,0.26024
2022,No answer / don't know,Not Working,0.41028,1430,3489,0.39396,0.42661
2022,Pre-primary Level,Part Time,0.08754,80,490,0.06249,0.11259
2022,Pre-primary Level,Not Working,0.89355,410,490,0.86621,0.92089
2022,Primary Level,Full Time,0.10977,48,875,0.08905,0.13050
2022,Primary Level,Part Time,0.19422,75,875,0.16799,0.22045
2022,Primary Level,Not Working,0.69601,752,875,0.66551,0.72650
2022,Lower Secondary Level,Full Time,0.18413,363,1920,0.16679,0.20147
2022,Lower Secondary Level,Part Time,0.15807,353,1920,0.14175,0.17439
2022,Lower Secondary Level,Not Working,0.65780,1204,1920,0.63657,0.67903
2022,Upper Secondary Level,Full Time,0.27712,2677,9251,0.26800,0.28624
2022,Upper Secondary Level,Part Time,0.20298,2221,9251,0.19478,0.21118
2022,Upper Secondary Level,Not Working,0.51990,4353,9251,0.50972,0.53008
2022,Post-secondary Non-tertiary Level,Full Time,0.43082,886,2203,0.41014,0.45151
2022,Post-secondary Non-tertiary Level,Part Time,0.27438,645,2203,0.25574,0.29301
2022,Post-secondary Non-tertiary Level,Not Working,0.29480,672,2203,0.27576,0.31385
2022,First Stage of Tertiary Education,Full Time,0.37249,534,1367,0.34685,0.39813
2022,First Stage of Tertiary Education,Part Time,0.17007,256,1367,0.15015,0.18999
2022,First Stage of Tertiary Education,Not Working,0.45744,577,1367,0.43102,0.48386
2022,Second Stage of Tertiary Education,Full Time,0.39322,3388,8673,0.38294,0.40350
2022,Second Stage of Tertiary Education,Part Time,0.21736,2256,8673,0.20868,0.22604
2022,Second Stage of Tertiary Education,Not Working,0.38942,3029,8673,0.37916,0.39969
