year,bula_h,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Saxony-Anhalt,First Stage of Tertiary Education,Full Time,0.33628,34,73,0.22716,0.44541
2006,Saxony-Anhalt,First Stage of Tertiary Education,Not Working,0.53011,39,73,0.41482,0.64539
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.41847,116,223,0.35358,0.48337
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.21176,46,223,0.15802,0.26551
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.36976,61,223,0.30626,0.43327
2006,Thuringa,Lower Secondary Level,Not Working,0.77546,45,45,0.65216,0.89876
2006,Thuringa,Upper Secondary Level,Full Time,0.32905,191,582,0.29084,0.36726
2006,Thuringa,Upper Secondary Level,Part Time,0.21240,125,582,0.17915,0.24566
2006,Thuringa,Upper Secondary Level,Not Working,0.45854,266,582,0.41803,0.49906
2006,Thuringa,Second Stage of Tertiary Education,Full Time,0.46563,101,185,0.39356,0.53771
2006,Thuringa,Second Stage of Tertiary Education,Part Time,0.22119,37,185,0.16122,0.28116
2006,Thuringa,Second Stage of Tertiary Education,Not Working,0.31318,47,185,0.24616,0.38019
2007,Schleswig-Holstein,Lower Secondary Level,Not Working,0.57808,39,39,0.42106,0.73511
2007,Schleswig-Holstein,Upper Secondary Level,Full Time,0.39114,109,333,0.33865,0.44364
2007,Schleswig-Holstein,Upper Secondary Level,Part Time,0.18034,76,333,0.13898,0.22169
2007,Schleswig-Holstein,Upper Secondary Level,Not Working,0.42852,148,333,0.37529,0.48175
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.55284,57,57,0.42261,0.68306
2007,Hamburg,Upper Secondary Level,Full Time,0.32328,35,100,0.23114,0.41541
2007,Hamburg,Upper Secondary Level,Not Working,0.50233,65,100,0.40383,0.60082
2007,Hamburg,Second Stage of Tertiary Education,Full Time,0.55241,43,43,0.40202,0.70279
2007,Lower Saxony,Pre-primary Level,Not Working,0.93551,49,49,0.86602,1.00500
2007,Lower Saxony,Lower Secondary Level,Full Time,0.12626,32,230,0.08324,0.16927
2007,Lower Saxony,Lower Secondary Level,Part Time,0.22163,52,230,0.16783,0.27542
2007,Lower Saxony,Lower Secondary Level,Not Working,0.65212,146,230,0.59043,0.71381
2007,Lower Saxony,Upper Secondary Level,Full Time,0.34844,334,968,0.31841,0.37847
2007,Lower Saxony,Upper Secondary Level,Part Time,0.24656,262,968,0.21940,0.27373
2007,Lower Saxony,Upper Secondary Level,Not Working,0.40500,372,968,0.37406,0.43594
2007,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.55107,57,92,0.44888,0.65327
2007,Lower Saxony,Post-secondary Non-tertiary Level,Part Time,0.25079,35,92,0.16173,0.33986
2007,Lower Saxony,First Stage of Tertiary Education,Full Time,0.49354,59,91,0.39025,0.59683
2007,Lower Saxony,First Stage of Tertiary Education,Not Working,0.36178,32,91,0.26250,0.46105
2007,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.53865,167,313,0.48334,0.59397
2007,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.21163,64,313,0.16631,0.25696
2007,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.24972,82,313,0.20169,0.29775
2007,Bremen,Upper Secondary Level,Not Working,0.54387,37,37,0.38117,0.70657
2007,North Rhine-Westphalia,Pre-primary Level,Not Working,0.87590,114,114,0.81511,0.93669
2007,North Rhine-Westphalia,Primary Level,Not Working,0.62441,47,47,0.48447,0.76436
2007,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.22075,103,522,0.18513,0.25636
2007,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.19285,111,522,0.15897,0.22672
2007,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.58641,308,522,0.54412,0.62869
2007,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.34653,665,2019,0.32577,0.36729
2007,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.22128,491,2019,0.20317,0.23939
2007,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.43219,863,2019,0.41058,0.45380
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.46270,149,328,0.40865,0.51674
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.29020,98,328,0.24101,0.33940
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.24710,81,328,0.20035,0.29385
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.48676,149,295,0.42962,0.54389
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.20801,67,295,0.16161,0.25440
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.30524,79,295,0.25260,0.35788
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.57549,479,841,0.54207,0.60892
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.19966,171,841,0.17263,0.22670
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.22484,191,841,0.19661,0.25308
2007,Hesse,Pre-primary Level,Not Working,0.85688,36,36,0.74086,0.97290
2007,Hesse,Lower Secondary Level,Part Time,0.22723,35,121,0.15226,0.30221
2007,Hesse,Lower Secondary Level,Not Working,0.57463,86,121,0.48617,0.66308
2007,Hesse,Upper Secondary Level,Full Time,0.35596,242,660,0.31940,0.39252
2007,Hesse,Upper Secondary Level,Part Time,0.29173,182,660,0.25702,0.32643
2007,Hesse,Upper Secondary Level,Not Working,0.35231,236,660,0.31584,0.38878
2007,Hesse,Post-secondary Non-tertiary Level,Full Time,0.48463,47,81,0.37511,0.59414
2007,Hesse,Post-secondary Non-tertiary Level,Not Working,0.28329,34,81,0.18455,0.38203
2007,Hesse,First Stage of Tertiary Education,Full Time,0.45471,40,40,0.29843,0.61099
2007,Hesse,Second Stage of Tertiary Education,Full Time,0.57684,193,332,0.52361,0.63007
2007,Hesse,Second Stage of Tertiary Education,Part Time,0.25392,79,332,0.20703,0.30081
2007,Hesse,Second Stage of Tertiary Education,Not Working,0.16924,60,332,0.12885,0.20964
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.19739,33,183,0.13957,0.25522
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.17443,34,183,0.11930,0.22957
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.62817,116,183,0.55796,0.69839
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.38627,224,610,0.34760,0.42494
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.24566,149,610,0.21147,0.27985
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.36807,237,610,0.32977,0.40638
2007,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full Time,0.59049,31,31,0.41452,0.76646
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.51012,55,55,0.37679,0.64346
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.43939,82,184,0.36748,0.51130
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.28935,53,184,0.22364,0.35505
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.27126,49,184,0.20685,0.33568
2007,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.83295,94,94,0.75713,0.90876
2007,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.21341,71,345,0.17012,0.25671
2007,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.17604,72,345,0.13579,0.21629
2007,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.61055,202,345,0.55902,0.66208
2007,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.40134,474,1181,0.37338,0.42931
2007,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.23760,293,1181,0.21331,0.26188
2007,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.36106,414,1181,0.33366,0.38847
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.49933,72,143,0.41709,0.58156
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Part Time,0.22685,31,143,0.15796,0.29573
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.27383,40,143,0.20048,0.34717
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.58740,105,185,0.51626,0.65853
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.18128,39,185,0.12562,0.23695
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.23132,41,185,0.17039,0.29225
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.49200,255,487,0.44755,0.53644
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.20606,103,487,0.17009,0.24202
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.30195,129,487,0.26113,0.34277
2007,Bavaria,Lower Secondary Level,Full Time,0.23652,75,347,0.19174,0.28130
2007,Bavaria,Lower Secondary Level,Part Time,0.24507,80,347,0.19975,0.29039
2007,Bavaria,Lower Secondary Level,Not Working,0.51841,192,347,0.46576,0.57106
2007,Bavaria,Upper Secondary Level,Full Time,0.40598,640,1567,0.38166,0.43030
2007,Bavaria,Upper Secondary Level,Part Time,0.23234,387,1567,0.21142,0.25325
2007,Bavaria,Upper Secondary Level,Not Working,0.36169,540,1567,0.33789,0.38548
2007,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.41255,71,152,0.33402,0.49107
2007,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.28586,42,152,0.21379,0.35793
2007,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.30159,39,152,0.22839,0.37480
2007,Bavaria,First Stage of Tertiary Education,Full Time,0.43164,94,231,0.36763,0.49566
2007,Bavaria,First Stage of Tertiary Education,Part Time,0.23180,59,231,0.17726,0.28634
2007,Bavaria,First Stage of Tertiary Education,Not Working,0.33656,78,231,0.27549,0.39763
2007,Bavaria,Second Stage of Tertiary Education,Full Time,0.51741,293,576,0.47657,0.55826
2007,Bavaria,Second Stage of Tertiary Education,Part Time,0.19336,130,576,0.16108,0.22564
2007,Bavaria,Second Stage of Tertiary Education,Not Working,0.28923,153,576,0.25217,0.32629
2007,Berlin,Lower Secondary Level,Not Working,0.62464,35,35,0.46187,0.78740
2007,Berlin,Upper Secondary Level,Full Time,0.36712,116,303,0.31275,0.42148
2007,Berlin,Upper Secondary Level,Part Time,0.27278,76,303,0.22255,0.32301
2007,Berlin,Upper Secondary Level,Not Working,0.36010,111,303,0.30596,0.41425
2007,Berlin,Second Stage of Tertiary Education,Full Time,0.50316,133,266,0.44296,0.56336
2007,Berlin,Second Stage of Tertiary Education,Part Time,0.24197,62,266,0.19041,0.29354
2007,Berlin,Second Stage of Tertiary Education,Not Working,0.25487,71,266,0.20240,0.30734
2007,Brandenburg,Lower Secondary Level,Not Working,0.71182,45,45,0.57799,0.84564
2007,Brandenburg,Upper Secondary Level,Full Time,0.35438,145,421,0.30864,0.40013
2007,Brandenburg,Upper Secondary Level,Part Time,0.20481,92,421,0.16622,0.24341
2007,Brandenburg,Upper Secondary Level,Not Working,0.44080,184,421,0.39332,0.48829
2007,Brandenburg,First Stage of Tertiary Education,Full Time,0.54545,38,38,0.38501,0.70589
2007,Brandenburg,Second Stage of Tertiary Education,Full Time,0.37611,104,248,0.31570,0.43652
2007,Brandenburg,Second Stage of Tertiary Education,Part Time,0.16012,48,248,0.11439,0.20585
2007,Brandenburg,Second Stage of Tertiary Education,Not Working,0.46377,96,248,0.40158,0.52596
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.36926,99,259,0.31037,0.42815
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.20117,56,259,0.15225,0.25008
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.42957,104,259,0.36917,0.48998
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.44324,67,111,0.35040,0.53608
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Working,0.37922,44,111,0.28854,0.46989
2007,Saxony,Pre-primary Level,Not Working,0.91376,34,34,0.81799,1.00954
2007,Saxony,Lower Secondary Level,Not Working,0.67730,59,59,0.55699,0.79762
2007,Saxony,Upper Secondary Level,Full Time,0.37287,297,819,0.33973,0.40601
2007,Saxony,Upper Secondary Level,Part Time,0.17478,169,819,0.14875,0.20080
2007,Saxony,Upper Secondary Level,Not Working,0.45235,353,819,0.41824,0.48646
2007,Saxony,First Stage of Tertiary Education,Full Time,0.48514,56,104,0.38862,0.58166
2007,Saxony,First Stage of Tertiary Education,Not Working,0.37976,48,104,0.28603,0.47349
2007,Saxony,Second Stage of Tertiary Education,Full Time,0.43091,198,380,0.38106,0.48077
2007,Saxony,Second Stage of Tertiary Education,Part Time,0.16412,66,380,0.12683,0.20141
2007,Saxony,Second Stage of Tertiary Education,Not Working,0.40497,116,380,0.35555,0.45439
2007,Saxony-Anhalt,Pre-primary Level,Not Working,0.91086,33,33,0.81214,1.00959
2007,Saxony-Anhalt,Lower Secondary Level,Not Working,0.72550,41,41,0.58720,0.86380
2007,Saxony-Anhalt,Upper Secondary Level,Full Time,0.31640,150,433,0.27255,0.36026
2007,Saxony-Anhalt,Upper Secondary Level,Part Time,0.19654,84,433,0.15907,0.23401
2007,Saxony-Anhalt,Upper Secondary Level,Not Working,0.48706,199,433,0.43993,0.53419
2007,Saxony-Anhalt,First Stage of Tertiary Education,Full Time,0.35669,32,71,0.24447,0.46891
2007,Saxony-Anhalt,First Stage of Tertiary Education,Not Working,0.50937,39,71,0.39226,0.62648
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.40363,106,226,0.33952,0.46774
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.23481,58,226,0.17942,0.29020
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.36156,62,226,0.29878,0.42434
2007,Thuringa,Lower Secondary Level,Not Working,0.73812,45,45,0.60821,0.86803
2007,Thuringa,Upper Secondary Level,Full Time,0.35438,189,553,0.31448,0.39429
2007,Thuringa,Upper Secondary Level,Part Time,0.18637,107,553,0.15389,0.21886
2007,Thuringa,Upper Secondary Level,Not Working,0.45924,257,553,0.41767,0.50081
2007,Thuringa,Second Stage of Tertiary Education,Full Time,0.46758,98,182,0.39489,0.54027
2007,Thuringa,Second Stage of Tertiary Education,Part Time,0.21767,34,182,0.15755,0.27779
2007,Thuringa,Second Stage of Tertiary Education,Not Working,0.31475,50,182,0.24709,0.38241
2008,Schleswig-Holstein,Lower Secondary Level,Not Working,0.55249,35,35,0.38535,0.71963
2008,Schleswig-Holstein,Upper Secondary Level,Full Time,0.35055,90,294,0.29591,0.40518
2008,Schleswig-Holstein,Upper Secondary Level,Part Time,0.22881,73,294,0.18071,0.27691
2008,Schleswig-Holstein,Upper Secondary Level,Not Working,0.42064,131,294,0.36412,0.47717
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.54822,44,44,0.39947,0.69697
2008,Hamburg,Upper Secondary Level,Full Time,0.33085,33,93,0.23470,0.42700
2008,Hamburg,Upper Secondary Level,Not Working,0.53357,60,93,0.43163,0.63551
2008,Hamburg,Second Stage of Tertiary Education,Full Time,0.48835,46,46,0.34229,0.63440
2008,Lower Saxony,Pre-primary Level,Not Working,0.89394,58,58,0.81400,0.97387
2008,Lower Saxony,Lower Secondary Level,Full Time,0.14668,32,208,0.09848,0.19487
2008,Lower Saxony,Lower Secondary Level,Part Time,0.18898,40,208,0.13564,0.24231
2008,Lower Saxony,Lower Secondary Level,Not Working,0.66435,136,208,0.60002,0.72868
2008,Lower Saxony,Upper Secondary Level,Full Time,0.36391,336,931,0.33299,0.39483
2008,Lower Saxony,Upper Secondary Level,Part Time,0.24166,236,931,0.21415,0.26918
2008,Lower Saxony,Upper Secondary Level,Not Working,0.39443,359,931,0.36302,0.42584
2008,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.51370,49,84,0.40617,0.62123
2008,Lower Saxony,Post-secondary Non-tertiary Level,Part Time,0.27936,35,84,0.18283,0.37589
2008,Lower Saxony,First Stage of Tertiary Education,Full Time,0.52901,57,57,0.39827,0.65975
2008,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.52723,152,309,0.47147,0.58299
2008,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.23931,75,309,0.19166,0.28696
2008,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.23346,82,309,0.18621,0.28070
2008,Bremen,Upper Secondary Level,Not Working,0.48849,32,32,0.31252,0.66446
2008,North Rhine-Westphalia,Pre-primary Level,Not Working,0.86920,95,95,0.80104,0.93737
2008,North Rhine-Westphalia,Primary Level,Not Working,0.56916,40,40,0.41374,0.72458
2008,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.23094,93,475,0.19300,0.26888
2008,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.18262,103,475,0.14784,0.21740
2008,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.58644,279,475,0.54211,0.63078
2008,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.36418,656,1904,0.34256,0.38580
2008,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.21069,458,1904,0.19237,0.22901
2008,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.42513,790,1904,0.40292,0.44734
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.47355,138,297,0.41667,0.53044
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.30738,95,297,0.25481,0.35994
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.21907,64,297,0.17195,0.26619
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.45905,133,272,0.39972,0.51838
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.26417,68,272,0.21168,0.31667
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.27677,71,272,0.22351,0.33004
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.54823,421,782,0.51332,0.58313
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.19269,155,782,0.16502,0.22035
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.25909,206,782,0.22836,0.28981
2008,Hesse,Lower Secondary Level,Not Working,0.60406,84,84,0.49885,0.70927
2008,Hesse,Upper Secondary Level,Full Time,0.36586,235,624,0.32804,0.40369
2008,Hesse,Upper Secondary Level,Part Time,0.27357,160,624,0.23857,0.30858
2008,Hesse,Upper Secondary Level,Not Working,0.36056,229,624,0.32286,0.39827
2008,Hesse,Post-secondary Non-tertiary Level,Full Time,0.37856,39,70,0.26412,0.49301
2008,Hesse,Post-secondary Non-tertiary Level,Part Time,0.34365,31,70,0.23159,0.45571
2008,Hesse,First Stage of Tertiary Education,Full Time,0.45001,37,37,0.28750,0.61253
2008,Hesse,Second Stage of Tertiary Education,Full Time,0.60358,188,327,0.55048,0.65668
2008,Hesse,Second Stage of Tertiary Education,Part Time,0.22947,77,327,0.18383,0.27512
2008,Hesse,Second Stage of Tertiary Education,Not Working,0.16694,62,327,0.12646,0.20743
2008,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Working,0.94769,32,32,0.86931,1.02607
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.19191,32,170,0.13254,0.25129
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.19342,34,170,0.13387,0.25298
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.61466,104,170,0.54129,0.68804
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.36036,199,563,0.32066,0.40005
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.25588,143,563,0.21981,0.29196
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.38376,221,563,0.34355,0.42397
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full Time,0.60821,32,32,0.43637,0.78005
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.52078,48,48,0.37795,0.66360
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.52875,93,178,0.45521,0.60229
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Part Time,0.22907,38,178,0.16716,0.29098
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.24219,47,178,0.17907,0.30530
2008,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.79957,65,65,0.70149,0.89765
2008,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.24142,75,314,0.19401,0.28883
2008,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.17405,61,314,0.13205,0.21606
2008,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.58453,178,314,0.52993,0.63912
2008,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.42077,462,1141,0.39211,0.44943
2008,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.22547,272,1141,0.20121,0.24973
2008,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.35376,407,1141,0.32600,0.38151
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.48764,68,135,0.40300,0.57227
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Part Time,0.25891,32,135,0.18474,0.33308
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.25345,35,135,0.17980,0.32710
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.58184,96,171,0.50769,0.65599
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.19408,38,171,0.13463,0.25353
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.22408,37,171,0.16140,0.28676
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.53094,239,458,0.48519,0.57670
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.18047,95,458,0.14521,0.21573
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.28859,124,458,0.24705,0.33013
2008,Bavaria,Pre-primary Level,Not Working,0.90050,65,65,0.82716,0.97383
2008,Bavaria,Lower Secondary Level,Full Time,0.27800,77,319,0.22876,0.32724
2008,Bavaria,Lower Secondary Level,Part Time,0.19459,61,319,0.15108,0.23810
2008,Bavaria,Lower Secondary Level,Not Working,0.52741,181,319,0.47254,0.58229
2008,Bavaria,Upper Secondary Level,Full Time,0.42524,596,1449,0.39978,0.45070
2008,Bavaria,Upper Secondary Level,Part Time,0.23312,362,1449,0.21134,0.25489
2008,Bavaria,Upper Secondary Level,Not Working,0.34164,491,1449,0.31722,0.36607
2008,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.40828,55,133,0.32443,0.49213
2008,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.33228,45,133,0.25192,0.41264
2008,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.25944,33,133,0.18466,0.33421
2008,Bavaria,First Stage of Tertiary Education,Full Time,0.49450,93,211,0.42688,0.56213
2008,Bavaria,First Stage of Tertiary Education,Part Time,0.19376,48,211,0.14030,0.24722
2008,Bavaria,First Stage of Tertiary Education,Not Working,0.31174,70,211,0.24909,0.37439
2008,Bavaria,Second Stage of Tertiary Education,Full Time,0.49099,281,556,0.44940,0.53259
2008,Bavaria,Second Stage of Tertiary Education,Part Time,0.25033,132,556,0.21429,0.28638
2008,Bavaria,Second Stage of Tertiary Education,Not Working,0.25867,143,556,0.22224,0.29511
2008,Berlin,Lower Secondary Level,Not Working,0.73133,32,32,0.57529,0.88737
2008,Berlin,Upper Secondary Level,Full Time,0.36449,109,286,0.30861,0.42037
2008,Berlin,Upper Secondary Level,Part Time,0.28594,71,286,0.23348,0.33840
2008,Berlin,Upper Secondary Level,Not Working,0.34957,106,286,0.29421,0.40494
2008,Berlin,Second Stage of Tertiary Education,Full Time,0.53149,130,258,0.47048,0.59249
2008,Berlin,Second Stage of Tertiary Education,Part Time,0.22220,63,258,0.17138,0.27303
2008,Berlin,Second Stage of Tertiary Education,Not Working,0.24631,65,258,0.19363,0.29899
2008,Brandenburg,Lower Secondary Level,Not Working,0.77234,47,47,0.65117,0.89352
2008,Brandenburg,Upper Secondary Level,Full Time,0.38060,149,403,0.33314,0.42807
2008,Brandenburg,Upper Secondary Level,Part Time,0.19094,70,403,0.15252,0.22936
2008,Brandenburg,Upper Secondary Level,Not Working,0.42846,184,403,0.38008,0.47683
2008,Brandenburg,Second Stage of Tertiary Education,Full Time,0.35947,89,238,0.29838,0.42056
2008,Brandenburg,Second Stage of Tertiary Education,Part Time,0.19237,56,238,0.14219,0.24255
2008,Brandenburg,Second Stage of Tertiary Education,Not Working,0.44816,93,238,0.38485,0.51148
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.34777,90,243,0.28776,0.40778
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.26823,61,243,0.21241,0.32405
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.38400,92,243,0.32272,0.44527
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.44227,69,119,0.35266,0.53188
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Working,0.41382,50,119,0.32495,0.50269
2008,Saxony,Lower Secondary Level,Not Working,0.61977,52,52,0.48654,0.75300
2008,Saxony,Upper Secondary Level,Full Time,0.40012,297,772,0.36553,0.43470
2008,Saxony,Upper Secondary Level,Part Time,0.19000,167,772,0.16231,0.21769
2008,Saxony,Upper Secondary Level,Not Working,0.40988,308,772,0.37517,0.44460
2008,Saxony,Post-secondary Non-tertiary Level,Full Time,0.51593,32,32,0.34000,0.69185
2008,Saxony,First Stage of Tertiary Education,Full Time,0.48968,58,104,0.39313,0.58622
2008,Saxony,First Stage of Tertiary Education,Not Working,0.38250,46,104,0.28864,0.47636
2008,Saxony,Second Stage of Tertiary Education,Full Time,0.44517,187,360,0.39376,0.49658
2008,Saxony,Second Stage of Tertiary Education,Part Time,0.15376,53,360,0.11644,0.19107
2008,Saxony,Second Stage of Tertiary Education,Not Working,0.40107,120,360,0.35037,0.45177
2008,Saxony-Anhalt,Upper Secondary Level,Full Time,0.32279,151,421,0.27808,0.36751
2008,Saxony-Anhalt,Upper Secondary Level,Part Time,0.19224,86,421,0.15455,0.22993
2008,Saxony-Anhalt,Upper Secondary Level,Not Working,0.48497,184,421,0.43717,0.53277
2008,Saxony-Anhalt,First Stage of Tertiary Education,Full Time,0.46655,36,67,0.34619,0.58691
2008,Saxony-Anhalt,First Stage of Tertiary Education,Not Working,0.47849,31,67,0.35798,0.59901
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.43280,97,201,0.36413,0.50147
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.13142,41,201,0.08460,0.17825
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.43578,63,201,0.36705,0.50450
2008,Thuringa,Lower Secondary Level,Not Working,0.68021,38,38,0.52993,0.83050
2008,Thuringa,Upper Secondary Level,Full Time,0.39916,181,519,0.35698,0.44133
2008,Thuringa,Upper Secondary Level,Part Time,0.16495,97,519,0.13299,0.19691
2008,Thuringa,Upper Secondary Level,Not Working,0.43590,241,519,0.39319,0.47860
