year,migback,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Indirect migration background,3rd Quintile,Not Working,0.10396,34,131,0.05149,0.15642
2002,Indirect migration background,4th Quintile,Full Time,0.30103,67,108,0.21412,0.38795
2002,Indirect migration background,4th Quintile,Part Time,0.14121,41,108,0.07522,0.20719
2002,Indirect migration background,5th Quintile,Full Time,0.37637,75,75,0.26599,0.48676
2003,No migration background,1st Quintile,Full Time,0.11739,385,2436,0.10461,0.13018
2003,No migration background,1st Quintile,Part Time,0.20343,666,2436,0.18744,0.21942
2003,No migration background,1st Quintile,Not Working,0.49719,1385,2436,0.47733,0.51705
2003,No migration background,2nd Quintile,Full Time,0.23396,943,3100,0.21905,0.24886
2003,No migration background,2nd Quintile,Part Time,0.15434,645,3100,0.14162,0.16706
2003,No migration background,2nd Quintile,Not Working,0.42735,1512,3100,0.40993,0.44476
2003,No migration background,3rd Quintile,Full Time,0.31024,1321,3457,0.29482,0.32566
2003,No migration background,3rd Quintile,Part Time,0.17882,777,3457,0.16604,0.19160
2003,No migration background,3rd Quintile,Not Working,0.34421,1359,3457,0.32837,0.36005
2003,No migration background,4th Quintile,Full Time,0.40604,1868,3919,0.39066,0.42141
2003,No migration background,4th Quintile,Part Time,0.17951,870,3919,0.16749,0.19153
2003,No migration background,4th Quintile,Not Working,0.27817,1181,3919,0.26414,0.29220
2003,No migration background,5th Quintile,Full Time,0.48091,3156,5854,0.46811,0.49371
2003,No migration background,5th Quintile,Part Time,0.18347,1297,5854,0.17356,0.19339
2003,No migration background,5th Quintile,Not Working,0.24143,1401,5854,0.23047,0.25239
2003,Direct migration background,1st Quintile,Full Time,0.15352,144,791,0.12838,0.17865
2003,Direct migration background,1st Quintile,Part Time,0.20541,168,791,0.17724,0.23359
2003,Direct migration background,1st Quintile,Not Working,0.56143,479,791,0.52683,0.59603
2003,Direct migration background,2nd Quintile,Full Time,0.34824,215,610,0.31040,0.38608
2003,Direct migration background,2nd Quintile,Part Time,0.23985,145,610,0.20594,0.27376
2003,Direct migration background,2nd Quintile,Not Working,0.35988,250,610,0.32176,0.39800
2003,Direct migration background,3rd Quintile,Full Time,0.43182,204,458,0.38641,0.47724
2003,Direct migration background,3rd Quintile,Part Time,0.23876,123,458,0.19967,0.27784
2003,Direct migration background,3rd Quintile,Not Working,0.28711,131,458,0.24564,0.32859
2003,Direct migration background,4th Quintile,Full Time,0.43759,185,409,0.38946,0.48573
2003,Direct migration background,4th Quintile,Part Time,0.26965,113,409,0.22658,0.31271
2003,Direct migration background,4th Quintile,Not Working,0.28595,111,409,0.24210,0.32980
2003,Direct migration background,5th Quintile,Full Time,0.51882,181,351,0.46648,0.57117
2003,Direct migration background,5th Quintile,Part Time,0.22421,88,351,0.18052,0.26791
2003,Direct migration background,5th Quintile,Not Working,0.23592,82,351,0.19144,0.28041
2003,Indirect migration background,1st Quintile,Full Time,0.05828,32,183,0.02425,0.09232
2003,Indirect migration background,1st Quintile,Part Time,0.09270,62,183,0.05056,0.13483
2003,Indirect migration background,1st Quintile,Not Working,0.16395,89,183,0.11016,0.21774
2003,Indirect migration background,2nd Quintile,Full Time,0.14102,55,151,0.08532,0.19671
2003,Indirect migration background,2nd Quintile,Part Time,0.10225,45,151,0.05376,0.15074
2003,Indirect migration background,2nd Quintile,Not Working,0.12382,51,151,0.07111,0.17653
2003,Indirect migration background,3rd Quintile,Full Time,0.18037,67,154,0.11944,0.24129
2003,Indirect migration background,3rd Quintile,Part Time,0.13770,48,154,0.08310,0.19230
2003,Indirect migration background,3rd Quintile,Not Working,0.08852,39,154,0.04351,0.13353
2003,Indirect migration background,4th Quintile,Full Time,0.27930,74,111,0.19546,0.36315
2003,Indirect migration background,4th Quintile,Part Time,0.16109,37,111,0.09239,0.22979
2003,Indirect migration background,5th Quintile,Full Time,0.37524,84,122,0.28897,0.46151
2003,Indirect migration background,5th Quintile,Not Working,0.14982,38,122,0.08622,0.21341
2004,No migration background,1st Quintile,Full Time,0.13057,388,2323,0.11686,0.14427
2004,No migration background,1st Quintile,Part Time,0.19404,607,2323,0.17795,0.21012
2004,No migration background,1st Quintile,Not Working,0.49001,1328,2323,0.46968,0.51034
2004,No migration background,2nd Quintile,Full Time,0.22067,861,3001,0.20583,0.23551
2004,No migration background,2nd Quintile,Part Time,0.17133,653,3001,0.15785,0.18481
2004,No migration background,2nd Quintile,Not Working,0.43072,1487,3001,0.41300,0.44844
2004,No migration background,3rd Quintile,Full Time,0.30360,1243,3385,0.28811,0.31910
2004,No migration background,3rd Quintile,Part Time,0.17912,768,3385,0.16620,0.19204
2004,No migration background,3rd Quintile,Not Working,0.35434,1374,3385,0.33822,0.37045
2004,No migration background,4th Quintile,Full Time,0.38473,1748,3863,0.36939,0.40008
2004,No migration background,4th Quintile,Part Time,0.18348,890,3863,0.17127,0.19568
2004,No migration background,4th Quintile,Not Working,0.29565,1225,3863,0.28126,0.31004
2004,No migration background,5th Quintile,Full Time,0.48376,3034,5704,0.47079,0.49673
2004,No migration background,5th Quintile,Part Time,0.18322,1264,5704,0.17318,0.19326
2004,No migration background,5th Quintile,Not Working,0.24324,1406,5704,0.23210,0.25437
2004,Direct migration background,1st Quintile,Full Time,0.15819,124,759,0.13221,0.18417
2004,Direct migration background,1st Quintile,Part Time,0.22849,160,759,0.19860,0.25838
2004,Direct migration background,1st Quintile,Not Working,0.55858,475,759,0.52323,0.59393
2004,Direct migration background,2nd Quintile,Full Time,0.31535,208,625,0.27890,0.35181
2004,Direct migration background,2nd Quintile,Part Time,0.23545,142,625,0.20216,0.26874
2004,Direct migration background,2nd Quintile,Not Working,0.39570,275,625,0.35733,0.43407
2004,Direct migration background,3rd Quintile,Full Time,0.41132,187,453,0.36596,0.45668
2004,Direct migration background,3rd Quintile,Part Time,0.23134,124,453,0.19246,0.27021
2004,Direct migration background,3rd Quintile,Not Working,0.33714,142,453,0.29356,0.38072
2004,Direct migration background,4th Quintile,Full Time,0.48228,180,353,0.43008,0.53448
2004,Direct migration background,4th Quintile,Part Time,0.22409,89,353,0.18052,0.26765
2004,Direct migration background,4th Quintile,Not Working,0.27641,84,353,0.22969,0.32313
2004,Direct migration background,5th Quintile,Full Time,0.53214,173,347,0.47957,0.58472
2004,Direct migration background,5th Quintile,Part Time,0.19370,81,347,0.15206,0.23534
2004,Direct migration background,5th Quintile,Not Working,0.26536,93,347,0.21884,0.31189
2004,Indirect migration background,1st Quintile,Full Time,0.06412,39,184,0.02863,0.09961
2004,Indirect migration background,1st Quintile,Part Time,0.11773,59,184,0.07103,0.16443
2004,Indirect migration background,1st Quintile,Not Working,0.15779,86,184,0.10497,0.21061
2004,Indirect migration background,2nd Quintile,Full Time,0.14149,53,160,0.08731,0.19566
2004,Indirect migration background,2nd Quintile,Part Time,0.11544,54,160,0.06577,0.16511
2004,Indirect migration background,2nd Quintile,Not Working,0.12279,53,160,0.07178,0.17381
2004,Indirect migration background,3rd Quintile,Full Time,0.20830,68,177,0.14831,0.26830
2004,Indirect migration background,3rd Quintile,Part Time,0.12142,54,177,0.07316,0.16967
2004,Indirect migration background,3rd Quintile,Not Working,0.18251,55,177,0.12544,0.23957
2004,Indirect migration background,4th Quintile,Full Time,0.25434,67,105,0.17064,0.33804
2004,Indirect migration background,4th Quintile,Part Time,0.14968,38,105,0.08112,0.21825
2004,Indirect migration background,5th Quintile,Full Time,0.39409,86,122,0.30702,0.48116
2004,Indirect migration background,5th Quintile,Not Working,0.13159,36,122,0.07136,0.19182
2005,No migration background,1st Quintile,Full Time,0.12983,357,2238,0.11591,0.14376
2005,No migration background,1st Quintile,Part Time,0.20846,597,2238,0.19163,0.22529
2005,No migration background,1st Quintile,Not Working,0.47404,1284,2238,0.45335,0.49473
2005,No migration background,2nd Quintile,Full Time,0.22569,803,2932,0.21055,0.24082
2005,No migration background,2nd Quintile,Part Time,0.17429,662,2932,0.16056,0.18803
2005,No migration background,2nd Quintile,Not Working,0.43458,1467,2932,0.41663,0.45252
2005,No migration background,3rd Quintile,Full Time,0.31119,1163,3173,0.29508,0.32731
2005,No migration background,3rd Quintile,Part Time,0.18626,722,3173,0.17271,0.19980
2005,No migration background,3rd Quintile,Not Working,0.33821,1288,3173,0.32174,0.35467
2005,No migration background,4th Quintile,Full Time,0.39335,1698,3786,0.37779,0.40891
2005,No migration background,4th Quintile,Part Time,0.18276,867,3786,0.17045,0.19507
2005,No migration background,4th Quintile,Not Working,0.29738,1221,3786,0.28281,0.31194
2005,No migration background,5th Quintile,Full Time,0.49536,2877,5374,0.48199,0.50873
2005,No migration background,5th Quintile,Part Time,0.18199,1192,5374,0.17168,0.19231
2005,No migration background,5th Quintile,Not Working,0.23151,1305,5374,0.22023,0.24278
2005,Direct migration background,1st Quintile,Full Time,0.15182,102,704,0.12529,0.17835
2005,Direct migration background,1st Quintile,Part Time,0.24295,149,704,0.21125,0.27465
2005,Direct migration background,1st Quintile,Not Working,0.55286,453,704,0.51611,0.58962
2005,Direct migration background,2nd Quintile,Full Time,0.33011,178,548,0.29070,0.36952
2005,Direct migration background,2nd Quintile,Part Time,0.22416,124,548,0.18921,0.25911
2005,Direct migration background,2nd Quintile,Not Working,0.41242,246,548,0.37117,0.45368
2005,Direct migration background,3rd Quintile,Full Time,0.41585,176,422,0.36877,0.46293
2005,Direct migration background,3rd Quintile,Part Time,0.28959,124,422,0.24626,0.33292
2005,Direct migration background,3rd Quintile,Not Working,0.27221,122,422,0.22970,0.31473
2005,Direct migration background,4th Quintile,Full Time,0.46039,176,363,0.40904,0.51173
2005,Direct migration background,4th Quintile,Part Time,0.23231,87,363,0.18880,0.27581
2005,Direct migration background,4th Quintile,Not Working,0.29723,100,363,0.25015,0.34431
2005,Direct migration background,5th Quintile,Full Time,0.55714,174,330,0.50347,0.61082
2005,Direct migration background,5th Quintile,Part Time,0.19057,72,330,0.14813,0.23301
2005,Direct migration background,5th Quintile,Not Working,0.23455,84,330,0.18876,0.28033
2005,Indirect migration background,1st Quintile,Full Time,0.09370,48,213,0.05447,0.13293
2005,Indirect migration background,1st Quintile,Part Time,0.11386,59,213,0.07110,0.15662
2005,Indirect migration background,1st Quintile,Not Working,0.17719,106,213,0.12579,0.22859
2005,Indirect migration background,2nd Quintile,Full Time,0.11996,44,153,0.06831,0.17162
2005,Indirect migration background,2nd Quintile,Part Time,0.13154,44,153,0.07781,0.18527
2005,Indirect migration background,2nd Quintile,Not Working,0.17365,65,153,0.11343,0.23387
2005,Indirect migration background,3rd Quintile,Full Time,0.24853,74,163,0.18198,0.31508
2005,Indirect migration background,3rd Quintile,Part Time,0.15318,49,163,0.09772,0.20864
2005,Indirect migration background,3rd Quintile,Not Working,0.09334,40,163,0.04855,0.13814
2005,Indirect migration background,4th Quintile,Full Time,0.33736,83,154,0.26244,0.41228
2005,Indirect migration background,4th Quintile,Part Time,0.17855,38,154,0.11787,0.23924
2005,Indirect migration background,4th Quintile,Not Working,0.09879,33,154,0.05151,0.14607
2005,Indirect migration background,5th Quintile,Full Time,0.33707,80,118,0.25141,0.42273
2005,Indirect migration background,5th Quintile,Not Working,0.13993,38,118,0.07707,0.20279
2006,No migration background,1st Quintile,Full Time,0.12952,333,2185,0.11544,0.14360
2006,No migration background,1st Quintile,Part Time,0.22684,614,2185,0.20927,0.24440
2006,No migration background,1st Quintile,Not Working,0.48006,1238,2185,0.45911,0.50102
2006,No migration background,2nd Quintile,Full Time,0.21944,739,2749,0.20397,0.23492
2006,No migration background,2nd Quintile,Part Time,0.17089,599,2749,0.15682,0.18497
2006,No migration background,2nd Quintile,Not Working,0.44215,1411,2749,0.42358,0.46072
2006,No migration background,3rd Quintile,Full Time,0.31480,1126,3078,0.29839,0.33121
2006,No migration background,3rd Quintile,Part Time,0.18566,694,3078,0.17192,0.19940
2006,No migration background,3rd Quintile,Not Working,0.33576,1258,3078,0.31907,0.35244
2006,No migration background,4th Quintile,Full Time,0.38463,1588,3557,0.36864,0.40062
2006,No migration background,4th Quintile,Part Time,0.18297,777,3557,0.17026,0.19568
2006,No migration background,4th Quintile,Not Working,0.29717,1192,3557,0.28215,0.31219
2006,No migration background,5th Quintile,Full Time,0.51111,2705,5109,0.49740,0.52482
2006,No migration background,5th Quintile,Part Time,0.16461,1074,5109,0.15444,0.17477
2006,No migration background,5th Quintile,Not Working,0.24179,1330,5109,0.23005,0.25353
2006,Direct migration background,1st Quintile,Full Time,0.15575,90,620,0.12719,0.18432
2006,Direct migration background,1st Quintile,Part Time,0.18358,119,620,0.15308,0.21407
2006,Direct migration background,1st Quintile,Not Working,0.62924,411,620,0.59119,0.66729
2006,Direct migration background,2nd Quintile,Full Time,0.32256,153,498,0.28147,0.36366
2006,Direct migration background,2nd Quintile,Part Time,0.26694,123,498,0.22804,0.30583
2006,Direct migration background,2nd Quintile,Not Working,0.37814,222,498,0.33551,0.42078
2006,Direct migration background,3rd Quintile,Full Time,0.36749,161,398,0.32006,0.41491
2006,Direct migration background,3rd Quintile,Part Time,0.25024,100,398,0.20764,0.29285
2006,Direct migration background,3rd Quintile,Not Working,0.35536,137,398,0.30828,0.40244
2006,Direct migration background,4th Quintile,Full Time,0.46212,150,323,0.40766,0.51658
2006,Direct migration background,4th Quintile,Part Time,0.25075,91,323,0.20341,0.29810
2006,Direct migration background,4th Quintile,Not Working,0.26960,82,323,0.22113,0.31807
2006,Direct migration background,5th Quintile,Full Time,0.57332,172,325,0.51947,0.62718
2006,Direct migration background,5th Quintile,Part Time,0.21552,76,325,0.17075,0.26029
2006,Direct migration background,5th Quintile,Not Working,0.20071,77,325,0.15710,0.24432
2006,Indirect migration background,1st Quintile,Full Time,0.06903,35,215,0.03507,0.10300
2006,Indirect migration background,1st Quintile,Part Time,0.16178,71,215,0.11244,0.21112
2006,Indirect migration background,1st Quintile,Not Working,0.19580,109,215,0.14264,0.24897
2006,Indirect migration background,2nd Quintile,Full Time,0.14850,43,137,0.08874,0.20826
2006,Indirect migration background,2nd Quintile,Part Time,0.12651,40,137,0.07064,0.18238
2006,Indirect migration background,2nd Quintile,Not Working,0.14703,54,137,0.08751,0.20655
2006,Indirect migration background,3rd Quintile,Full Time,0.26465,76,163,0.19671,0.33258
2006,Indirect migration background,3rd Quintile,Part Time,0.13063,47,163,0.07874,0.18253
2006,Indirect migration background,3rd Quintile,Not Working,0.13510,40,163,0.08246,0.18774
2006,Indirect migration background,4th Quintile,Full Time,0.35840,80,152,0.28192,0.43489
2006,Indirect migration background,4th Quintile,Part Time,0.12743,35,152,0.07424,0.18061
2006,Indirect migration background,4th Quintile,Not Working,0.10919,37,152,0.05945,0.15894
2006,Indirect migration background,5th Quintile,Full Time,0.34609,79,117,0.25952,0.43267
2006,Indirect migration background,5th Quintile,Not Working,0.14065,38,117,0.07738,0.20392
2007,No migration background,1st Quintile,Full Time,0.12842,357,2447,0.11517,0.14168
2007,No migration background,1st Quintile,Part Time,0.20997,648,2447,0.19383,0.22611
2007,No migration background,1st Quintile,Not Working,0.50728,1442,2447,0.48746,0.52709
2007,No migration background,2nd Quintile,Full Time,0.22342,800,2923,0.20832,0.23852
2007,No migration background,2nd Quintile,Part Time,0.17408,646,2923,0.16033,0.18783
2007,No migration background,2nd Quintile,Not Working,0.43429,1477,2923,0.41632,0.45227
2007,No migration background,3rd Quintile,Full Time,0.32218,1214,3369,0.30640,0.33796
2007,No migration background,3rd Quintile,Part Time,0.16724,710,3369,0.15464,0.17985
2007,No migration background,3rd Quintile,Not Working,0.36035,1445,3369,0.34413,0.37656
2007,No migration background,4th Quintile,Full Time,0.39716,1730,3917,0.38184,0.41249
2007,No migration background,4th Quintile,Part Time,0.18147,873,3917,0.16940,0.19354
2007,No migration background,4th Quintile,Not Working,0.28628,1314,3917,0.27212,0.30043
2007,No migration background,5th Quintile,Full Time,0.50076,2740,5223,0.48720,0.51432
2007,No migration background,5th Quintile,Part Time,0.16812,1070,5223,0.15798,0.17827
2007,No migration background,5th Quintile,Not Working,0.24099,1413,5223,0.22939,0.25259
2007,Direct migration background,1st Quintile,Full Time,0.15285,100,630,0.12473,0.18097
2007,Direct migration background,1st Quintile,Part Time,0.22090,136,630,0.18848,0.25332
2007,Direct migration background,1st Quintile,Not Working,0.58121,394,630,0.54265,0.61977
2007,Direct migration background,2nd Quintile,Full Time,0.30008,159,505,0.26007,0.34009
2007,Direct migration background,2nd Quintile,Part Time,0.23578,125,505,0.19872,0.27284
2007,Direct migration background,2nd Quintile,Not Working,0.43513,221,505,0.39185,0.47841
2007,Direct migration background,3rd Quintile,Full Time,0.35272,144,386,0.30499,0.40045
2007,Direct migration background,3rd Quintile,Part Time,0.31426,114,386,0.26788,0.36063
2007,Direct migration background,3rd Quintile,Not Working,0.31848,128,386,0.27194,0.36502
2007,Direct migration background,4th Quintile,Full Time,0.46450,151,320,0.40977,0.51923
2007,Direct migration background,4th Quintile,Part Time,0.28646,96,320,0.23684,0.33607
2007,Direct migration background,4th Quintile,Not Working,0.23664,73,320,0.19000,0.28328
2007,Direct migration background,5th Quintile,Full Time,0.55515,148,292,0.49805,0.61225
2007,Direct migration background,5th Quintile,Part Time,0.20802,69,292,0.16138,0.25466
2007,Direct migration background,5th Quintile,Not Working,0.23041,75,292,0.18203,0.27879
2007,Indirect migration background,1st Quintile,Full Time,0.06806,33,206,0.03358,0.10253
2007,Indirect migration background,1st Quintile,Part Time,0.19257,74,206,0.13859,0.24655
2007,Indirect migration background,1st Quintile,Not Working,0.19327,99,206,0.13922,0.24733
2007,Indirect migration background,2nd Quintile,Full Time,0.15276,55,167,0.09803,0.20749
2007,Indirect migration background,2nd Quintile,Part Time,0.12604,51,167,0.07555,0.17652
2007,Indirect migration background,2nd Quintile,Not Working,0.17200,61,167,0.11459,0.22941
2007,Indirect migration background,3rd Quintile,Full Time,0.25442,79,175,0.18971,0.31914
2007,Indirect migration background,3rd Quintile,Part Time,0.13284,43,175,0.08241,0.18327
2007,Indirect migration background,3rd Quintile,Not Working,0.15560,53,175,0.10174,0.20945
2007,Indirect migration background,4th Quintile,Full Time,0.32492,74,151,0.24997,0.39987
2007,Indirect migration background,4th Quintile,Part Time,0.19759,39,151,0.13387,0.26131
2007,Indirect migration background,4th Quintile,Not Working,0.10377,38,151,0.05497,0.15258
2007,Indirect migration background,5th Quintile,Full Time,0.37568,83,119,0.28830,0.46307
2007,Indirect migration background,5th Quintile,Not Working,0.13010,36,119,0.06940,0.19079
2008,No migration background,1st Quintile,Full Time,0.11545,309,2231,0.10218,0.12871
2008,No migration background,1st Quintile,Part Time,0.21134,594,2231,0.19439,0.22828
2008,No migration background,1st Quintile,Not Working,0.50485,1328,2231,0.48410,0.52560
2008,No migration background,2nd Quintile,Full Time,0.23174,779,2859,0.21627,0.24720
2008,No migration background,2nd Quintile,Part Time,0.17694,631,2859,0.16295,0.19093
2008,No migration background,2nd Quintile,Not Working,0.43325,1449,2859,0.41509,0.45142
2008,No migration background,3rd Quintile,Full Time,0.33295,1255,3325,0.31693,0.34898
2008,No migration background,3rd Quintile,Part Time,0.17379,704,3325,0.16091,0.18667
2008,No migration background,3rd Quintile,Not Working,0.34892,1366,3325,0.33272,0.36512
2008,No migration background,4th Quintile,Full Time,0.41563,1604,3506,0.39931,0.43194
2008,No migration background,4th Quintile,Part Time,0.17332,770,3506,0.16079,0.18585
2008,No migration background,4th Quintile,Not Working,0.27833,1132,3506,0.26349,0.29316
2008,No migration background,5th Quintile,Full Time,0.51217,2572,4916,0.49820,0.52614
2008,No migration background,5th Quintile,Part Time,0.17107,1008,4916,0.16054,0.18160
2008,No migration background,5th Quintile,Not Working,0.22743,1336,4916,0.21571,0.23915
2008,Direct migration background,1st Quintile,Full Time,0.15183,89,601,0.12312,0.18055
2008,Direct migration background,1st Quintile,Part Time,0.23781,140,601,0.20374,0.27187
2008,Direct migration background,1st Quintile,Not Working,0.59428,372,601,0.55499,0.63357
2008,Direct migration background,2nd Quintile,Full Time,0.29783,135,410,0.25351,0.34215
2008,Direct migration background,2nd Quintile,Part Time,0.26384,104,410,0.22113,0.30655
2008,Direct migration background,2nd Quintile,Not Working,0.38310,171,410,0.33599,0.43022
2008,Direct migration background,3rd Quintile,Full Time,0.42034,150,370,0.36998,0.47071
2008,Direct migration background,3rd Quintile,Part Time,0.28029,106,370,0.23446,0.32612
2008,Direct migration background,3rd Quintile,Not Working,0.28726,114,370,0.24109,0.33343
2008,Direct migration background,4th Quintile,Full Time,0.47688,137,284,0.41868,0.53507
2008,Direct migration background,4th Quintile,Part Time,0.28755,79,284,0.23481,0.34028
2008,Direct migration background,4th Quintile,Not Working,0.22869,68,284,0.17975,0.27762
2008,Direct migration background,5th Quintile,Full Time,0.56509,120,245,0.50289,0.62729
2008,Direct migration background,5th Quintile,Part Time,0.15499,48,245,0.10958,0.20040
2008,Direct migration background,5th Quintile,Not Working,0.27165,77,245,0.21584,0.32747
2008,Indirect migration background,1st Quintile,Full Time,0.08730,42,211,0.04912,0.12548
2008,Indirect migration background,1st Quintile,Part Time,0.15893,66,211,0.10948,0.20838
2008,Indirect migration background,1st Quintile,Not Working,0.22313,103,211,0.16682,0.27944
2008,Indirect migration background,2nd Quintile,Full Time,0.19618,53,156,0.13366,0.25869
2008,Indirect migration background,2nd Quintile,Part Time,0.13101,48,156,0.07789,0.18413
2008,Indirect migration background,2nd Quintile,Not Working,0.18174,55,156,0.12103,0.24245
2008,Indirect migration background,3rd Quintile,Full Time,0.30752,85,173,0.23855,0.37648
2008,Indirect migration background,3rd Quintile,Part Time,0.16262,48,173,0.10747,0.21777
2008,Indirect migration background,3rd Quintile,Not Working,0.10021,40,173,0.05534,0.14509
2008,Indirect migration background,4th Quintile,Full Time,0.27390,68,136,0.19867,0.34913
2008,Indirect migration background,4th Quintile,Part Time,0.20040,36,136,0.13287,0.26793
2008,Indirect migration background,4th Quintile,Not Working,0.14263,32,136,0.08364,0.20162
2008,Indirect migration background,5th Quintile,Full Time,0.50236,90,122,0.41327,0.59145
2008,Indirect migration background,5th Quintile,Not Working,0.11895,32,122,0.06127,0.17663
2009,No migration background,1st Quintile,Full Time,0.12432,346,2202,0.11054,0.13810
2009,No migration background,1st Quintile,Part Time,0.23164,599,2202,0.21402,0.24927
2009,No migration background,1st Quintile,Not Working,0.49015,1257,2202,0.46927,0.51104
2009,No migration background,2nd Quintile,Full Time,0.22226,705,2685,0.20653,0.23799
2009,No migration background,2nd Quintile,Part Time,0.17765,571,2685,0.16319,0.19211
2009,No migration background,2nd Quintile,Not Working,0.43665,1409,2685,0.41788,0.45541
2009,No migration background,3rd Quintile,Full Time,0.33399,1146,3034,0.31721,0.35078
2009,No migration background,3rd Quintile,Part Time,0.18990,711,3034,0.17594,0.20386
2009,No migration background,3rd Quintile,Not Working,0.32637,1177,3034,0.30968,0.34306
2009,No migration background,4th Quintile,Full Time,0.41793,1566,3417,0.40139,0.43447
2009,No migration background,4th Quintile,Part Time,0.18569,778,3417,0.17265,0.19873
2009,No migration background,4th Quintile,Not Working,0.26974,1073,3417,0.25486,0.28462
2009,No migration background,5th Quintile,Full Time,0.52105,2403,4494,0.50644,0.53566
2009,No migration background,5th Quintile,Part Time,0.17096,898,4494,0.15995,0.18196
2009,No migration background,5th Quintile,Not Working,0.21489,1193,4494,0.20288,0.22690
2009,Direct migration background,1st Quintile,Full Time,0.17274,87,519,0.14018,0.20529
2009,Direct migration background,1st Quintile,Part Time,0.20902,113,519,0.17401,0.24404
2009,Direct migration background,1st Quintile,Not Working,0.58123,319,519,0.53875,0.62372
2009,Direct migration background,2nd Quintile,Full Time,0.27427,101,381,0.22941,0.31912
2009,Direct migration background,2nd Quintile,Part Time,0.29816,111,381,0.25216,0.34415
2009,Direct migration background,2nd Quintile,Not Working,0.41498,169,381,0.36544,0.46452
2009,Direct migration background,3rd Quintile,Full Time,0.43711,120,285,0.37942,0.49480
2009,Direct migration background,3rd Quintile,Part Time,0.35234,93,285,0.29678,0.40789
2009,Direct migration background,3rd Quintile,Not Working,0.20776,72,285,0.16057,0.25494
2009,Direct migration background,4th Quintile,Full Time,0.42712,120,262,0.36711,0.48713
2009,Direct migration background,4th Quintile,Part Time,0.34560,82,262,0.28790,0.40329
2009,Direct migration background,4th Quintile,Not Working,0.21970,60,262,0.16946,0.26993
2009,Direct migration background,5th Quintile,Full Time,0.51087,102,219,0.44451,0.57723
2009,Direct migration background,5th Quintile,Part Time,0.26238,50,219,0.20398,0.32078
2009,Direct migration background,5th Quintile,Not Working,0.22587,67,219,0.17036,0.28138
2009,Indirect migration background,1st Quintile,Full Time,0.11182,42,196,0.06759,0.15605
2009,Indirect migration background,1st Quintile,Part Time,0.16089,54,196,0.10932,0.21246
2009,Indirect migration background,1st Quintile,Not Working,0.23343,100,196,0.17406,0.29281
2009,Indirect migration background,2nd Quintile,Full Time,0.17689,53,157,0.11701,0.23677
2009,Indirect migration background,2nd Quintile,Part Time,0.17324,50,157,0.11385,0.23263
2009,Indirect migration background,2nd Quintile,Not Working,0.16488,54,157,0.10665,0.22311
2009,Indirect migration background,3rd Quintile,Full Time,0.29726,54,131,0.21869,0.37583
2009,Indirect migration background,3rd Quintile,Part Time,0.23284,46,131,0.16019,0.30549
2009,Indirect migration background,3rd Quintile,Not Working,0.12823,31,131,0.07075,0.18570
2009,Indirect migration background,4th Quintile,Full Time,0.37815,76,112,0.28794,0.46836
2009,Indirect migration background,4th Quintile,Part Time,0.14626,36,112,0.08052,0.21200
2009,Indirect migration background,5th Quintile,Full Time,0.51501,82,82,0.40617,0.62385
2010,No migration background,1st Quintile,Full Time,0.14162,295,1986,0.12628,0.15695
2010,No migration background,1st Quintile,Part Time,0.22598,546,1986,0.20759,0.24438
2010,No migration background,1st Quintile,Not Working,0.57172,1145,1986,0.54995,0.59348
2010,No migration background,2nd Quintile,Full Time,0.25562,721,2577,0.23877,0.27246
2010,No migration background,2nd Quintile,Part Time,0.17946,547,2577,0.16464,0.19428
2010,No migration background,2nd Quintile,Not Working,0.49005,1309,2577,0.47074,0.50935
2010,No migration background,3rd Quintile,Full Time,0.35223,1068,2834,0.33464,0.36982
2010,No migration background,3rd Quintile,Part Time,0.18427,639,2834,0.17000,0.19855
2010,No migration background,3rd Quintile,Not Working,0.36922,1127,2834,0.35145,0.38699
2010,No migration background,4th Quintile,Full Time,0.42514,1447,3182,0.40796,0.44232
2010,No migration background,4th Quintile,Part Time,0.18829,743,3182,0.17471,0.20188
2010,No migration background,4th Quintile,Not Working,0.28882,992,3182,0.27307,0.30457
2010,No migration background,5th Quintile,Full Time,0.54866,2157,4084,0.53339,0.56392
2010,No migration background,5th Quintile,Part Time,0.16856,849,4084,0.15708,0.18005
2010,No migration background,5th Quintile,Not Working,0.22012,1078,4084,0.20741,0.23283
2010,Direct migration background,1st Quintile,Full Time,0.11686,63,458,0.08740,0.14631
2010,Direct migration background,1st Quintile,Part Time,0.21276,105,458,0.17524,0.25028
2010,Direct migration background,1st Quintile,Not Working,0.66412,290,458,0.62082,0.70742
2010,Direct migration background,2nd Quintile,Full Time,0.25412,97,334,0.20736,0.30088
2010,Direct migration background,2nd Quintile,Part Time,0.33884,99,334,0.28800,0.38968
2010,Direct migration background,2nd Quintile,Not Working,0.38689,138,334,0.33458,0.43920
2010,Direct migration background,3rd Quintile,Full Time,0.40805,114,263,0.34854,0.46757
2010,Direct migration background,3rd Quintile,Part Time,0.34442,77,263,0.28688,0.40196
2010,Direct migration background,3rd Quintile,Not Working,0.23480,72,263,0.18347,0.28613
2010,Direct migration background,4th Quintile,Full Time,0.44633,103,219,0.38034,0.51232
2010,Direct migration background,4th Quintile,Part Time,0.26835,52,219,0.20953,0.32717
2010,Direct migration background,4th Quintile,Not Working,0.28469,64,219,0.22479,0.34460
