year,pgisced97,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,No answer / don't know,West,Part Time,0.32078,83,254,0.26326,0.37830
2006,No answer / don't know,West,Not Working,0.42787,108,254,0.36690,0.48884
2006,Pre-primary Level,West,Part Time,0.11112,53,488,0.08321,0.13904
2006,Pre-primary Level,West,Not Working,0.87610,435,488,0.84684,0.90537
2006,Pre-primary Level,East,Not Working,0.90406,136,136,0.85438,0.95374
2006,Primary Level,West,Full Time,0.25227,52,218,0.19448,0.31005
2006,Primary Level,West,Part Time,0.16978,31,218,0.11983,0.21973
2006,Primary Level,West,Not Working,0.57795,135,218,0.51224,0.64367
2006,Lower Secondary Level,West,Full Time,0.21145,434,2148,0.19418,0.22872
2006,Lower Secondary Level,West,Part Time,0.18877,441,2148,0.17221,0.20532
2006,Lower Secondary Level,West,Not Working,0.59978,1273,2148,0.57906,0.62051
2006,Lower Secondary Level,East,Full Time,0.16521,75,387,0.12816,0.20225
2006,Lower Secondary Level,East,Part Time,0.16917,64,387,0.13177,0.20657
2006,Lower Secondary Level,East,Not Working,0.66562,248,387,0.61856,0.71269
2006,Upper Secondary Level,West,Full Time,0.36975,3017,8281,0.35935,0.38015
2006,Upper Secondary Level,West,Part Time,0.23224,2055,8281,0.22314,0.24133
2006,Upper Secondary Level,West,Not Working,0.39802,3209,8281,0.38747,0.40856
2006,Upper Secondary Level,East,Full Time,0.33368,962,2806,0.31623,0.35113
2006,Upper Secondary Level,East,Part Time,0.20866,587,2806,0.19362,0.22370
2006,Upper Secondary Level,East,Not Working,0.45766,1257,2806,0.43923,0.47610
2006,Post-secondary Non-tertiary Level,West,Full Time,0.45180,475,1042,0.42157,0.48203
2006,Post-secondary Non-tertiary Level,West,Part Time,0.29095,305,1042,0.26336,0.31854
2006,Post-secondary Non-tertiary Level,West,Not Working,0.25726,262,1042,0.23070,0.28381
2006,Post-secondary Non-tertiary Level,East,Full Time,0.45349,85,170,0.37844,0.52855
2006,Post-secondary Non-tertiary Level,East,Part Time,0.28369,50,170,0.21573,0.35166
2006,Post-secondary Non-tertiary Level,East,Not Working,0.26282,35,170,0.19645,0.32918
2006,First Stage of Tertiary Education,West,Full Time,0.50677,608,1223,0.47874,0.53480
2006,First Stage of Tertiary Education,West,Part Time,0.19549,271,1223,0.17326,0.21773
2006,First Stage of Tertiary Education,West,Not Working,0.29774,344,1223,0.27210,0.32338
2006,First Stage of Tertiary Education,East,Full Time,0.44882,194,427,0.40159,0.49605
2006,First Stage of Tertiary Education,East,Part Time,0.13553,65,427,0.10302,0.16803
2006,First Stage of Tertiary Education,East,Not Working,0.41566,168,427,0.36886,0.46246
2006,Second Stage of Tertiary Education,West,Full Time,0.53452,1768,3245,0.51736,0.55169
2006,Second Stage of Tertiary Education,West,Part Time,0.21651,726,3245,0.20234,0.23068
2006,Second Stage of Tertiary Education,West,Not Working,0.24897,751,3245,0.23409,0.26385
2006,Second Stage of Tertiary Education,East,Full Time,0.42071,667,1332,0.39419,0.44723
2006,Second Stage of Tertiary Education,East,Part Time,0.19283,252,1332,0.17163,0.21402
2006,Second Stage of Tertiary Education,East,Not Working,0.38646,413,1332,0.36030,0.41262
2007,No answer / don't know,West,Full Time,0.21162,58,257,0.16159,0.26166
2007,No answer / don't know,West,Part Time,0.35560,82,257,0.29696,0.41424
2007,No answer / don't know,West,Not Working,0.43278,117,257,0.37208,0.49347
2007,No answer / don't know,East,Not Working,0.30831,32,32,0.14575,0.47087
2007,Pre-primary Level,West,Part Time,0.09887,42,477,0.07205,0.12568
2007,Pre-primary Level,West,Not Working,0.90113,435,477,0.87432,0.92795
2007,Pre-primary Level,East,Not Working,0.94391,143,143,0.90607,0.98176
2007,Primary Level,West,Full Time,0.17218,35,193,0.11877,0.22558
2007,Primary Level,West,Part Time,0.22190,37,193,0.16312,0.28068
2007,Primary Level,West,Not Working,0.60592,121,193,0.53680,0.67504
2007,Lower Secondary Level,West,Full Time,0.20341,366,1918,0.18539,0.22143
2007,Lower Secondary Level,West,Part Time,0.20174,414,1918,0.18378,0.21971
2007,Lower Secondary Level,West,Not Working,0.59484,1138,1918,0.57287,0.61682
2007,Lower Secondary Level,East,Full Time,0.17631,72,338,0.13562,0.21700
2007,Lower Secondary Level,East,Part Time,0.14780,44,338,0.10991,0.18569
2007,Lower Secondary Level,East,Not Working,0.67589,222,338,0.62592,0.72586
2007,Upper Secondary Level,West,Full Time,0.37275,2807,7697,0.36195,0.38356
2007,Upper Secondary Level,West,Part Time,0.23438,1921,7697,0.22492,0.24385
2007,Upper Secondary Level,West,Not Working,0.39286,2969,7697,0.38195,0.40377
2007,Upper Secondary Level,East,Full Time,0.35676,936,2627,0.33843,0.37508
2007,Upper Secondary Level,East,Part Time,0.19547,540,2627,0.18030,0.21064
2007,Upper Secondary Level,East,Not Working,0.44777,1151,2627,0.42875,0.46679
2007,Post-secondary Non-tertiary Level,West,Full Time,0.46682,462,1001,0.43590,0.49775
2007,Post-secondary Non-tertiary Level,West,Part Time,0.27274,283,1001,0.24513,0.30034
2007,Post-secondary Non-tertiary Level,West,Not Working,0.26044,256,1001,0.23324,0.28764
2007,Post-secondary Non-tertiary Level,East,Full Time,0.54975,92,166,0.47384,0.62566
2007,Post-secondary Non-tertiary Level,East,Part Time,0.21089,40,166,0.14864,0.27313
2007,Post-secondary Non-tertiary Level,East,Not Working,0.23936,34,166,0.17425,0.30447
2007,First Stage of Tertiary Education,West,Full Time,0.46752,544,1128,0.43838,0.49665
2007,First Stage of Tertiary Education,West,Part Time,0.19982,255,1128,0.17648,0.22317
2007,First Stage of Tertiary Education,West,Not Working,0.33266,329,1128,0.30515,0.36017
2007,First Stage of Tertiary Education,East,Full Time,0.45075,178,406,0.40229,0.49921
2007,First Stage of Tertiary Education,East,Part Time,0.13657,66,406,0.10312,0.17001
2007,First Stage of Tertiary Education,East,Not Working,0.41268,162,406,0.36473,0.46063
2007,Second Stage of Tertiary Education,West,Full Time,0.53724,1665,3089,0.51966,0.55483
2007,Second Stage of Tertiary Education,West,Part Time,0.21490,687,3089,0.20041,0.22939
2007,Second Stage of Tertiary Education,West,Not Working,0.24785,737,3089,0.23263,0.26308
2007,Second Stage of Tertiary Education,East,Full Time,0.42373,629,1300,0.39686,0.45060
2007,Second Stage of Tertiary Education,East,Part Time,0.19472,259,1300,0.17318,0.21625
2007,Second Stage of Tertiary Education,East,Not Working,0.38155,412,1300,0.35513,0.40797
2008,No answer / don't know,West,Full Time,0.24784,69,254,0.19463,0.30104
2008,No answer / don't know,West,Part Time,0.29251,68,254,0.23645,0.34856
2008,No answer / don't know,West,Not Working,0.45966,117,254,0.39825,0.52107
2008,Pre-primary Level,West,Part Time,0.11836,52,440,0.08814,0.14858
2008,Pre-primary Level,West,Not Working,0.88124,388,440,0.85097,0.91150
2008,Pre-primary Level,East,Not Working,0.91999,101,101,0.86681,0.97316
2008,Primary Level,West,Full Time,0.21450,35,137,0.14551,0.28349
2008,Primary Level,West,Not Working,0.57327,102,137,0.49014,0.65640
2008,Lower Secondary Level,West,Full Time,0.21779,357,1755,0.19847,0.23711
2008,Lower Secondary Level,West,Part Time,0.18960,357,1755,0.17125,0.20794
2008,Lower Secondary Level,West,Not Working,0.59261,1041,1755,0.56962,0.61561
2008,Lower Secondary Level,East,Full Time,0.17136,64,310,0.12935,0.21338
2008,Lower Secondary Level,East,Part Time,0.15789,50,310,0.11723,0.19854
2008,Lower Secondary Level,East,Not Working,0.67075,196,310,0.61835,0.72315
2008,Upper Secondary Level,West,Full Time,0.38266,2683,7233,0.37145,0.39386
2008,Upper Secondary Level,West,Part Time,0.23169,1782,7233,0.22197,0.24142
2008,Upper Secondary Level,West,Not Working,0.38565,2768,7233,0.37443,0.39687
2008,Upper Secondary Level,East,Full Time,0.37552,922,2501,0.35654,0.39451
2008,Upper Secondary Level,East,Part Time,0.20110,512,2501,0.18538,0.21681
2008,Upper Secondary Level,East,Not Working,0.42338,1067,2501,0.40401,0.44275
2008,Post-secondary Non-tertiary Level,West,Full Time,0.45852,421,926,0.42641,0.49063
2008,Post-secondary Non-tertiary Level,West,Part Time,0.30255,285,926,0.27295,0.33216
2008,Post-secondary Non-tertiary Level,West,Not Working,0.23893,220,926,0.21145,0.26641
2008,Post-secondary Non-tertiary Level,East,Full Time,0.53989,91,165,0.46360,0.61617
2008,Post-secondary Non-tertiary Level,East,Part Time,0.22704,42,165,0.16293,0.29116
2008,Post-secondary Non-tertiary Level,East,Not Working,0.23307,32,165,0.16836,0.29778
2008,First Stage of Tertiary Education,West,Full Time,0.47454,499,1039,0.44416,0.50491
2008,First Stage of Tertiary Education,West,Part Time,0.20717,242,1039,0.18251,0.23182
2008,First Stage of Tertiary Education,West,Not Working,0.31830,298,1039,0.28996,0.34664
2008,First Stage of Tertiary Education,East,Full Time,0.45385,169,376,0.40346,0.50424
2008,First Stage of Tertiary Education,East,Part Time,0.13207,51,376,0.09780,0.16634
2008,First Stage of Tertiary Education,East,Not Working,0.41408,156,376,0.36422,0.46393
2008,Second Stage of Tertiary Education,West,Full Time,0.53792,1558,2950,0.51993,0.55592
2008,Second Stage of Tertiary Education,West,Part Time,0.21780,655,2950,0.20291,0.23270
2008,Second Stage of Tertiary Education,West,Not Working,0.24427,737,2950,0.22876,0.25978
2008,Second Stage of Tertiary Education,East,Full Time,0.43033,588,1242,0.40279,0.45788
2008,Second Stage of Tertiary Education,East,Part Time,0.17436,239,1242,0.15325,0.19547
2008,Second Stage of Tertiary Education,East,Not Working,0.39530,415,1242,0.36810,0.42251
2009,No answer / don't know,West,Full Time,0.21978,61,245,0.16782,0.27174
2009,No answer / don't know,West,Part Time,0.32872,80,245,0.26978,0.38767
2009,No answer / don't know,West,Not Working,0.45150,104,245,0.38905,0.51394
2009,No answer / don't know,East,Not Working,0.48066,39,39,0.32180,0.63952
2009,Pre-primary Level,West,Part Time,0.11258,46,423,0.08242,0.14273
2009,Pre-primary Level,West,Not Working,0.88497,377,423,0.85453,0.91541
2009,Pre-primary Level,East,Not Working,0.83568,67,67,0.74627,0.92508
2009,Primary Level,West,Full Time,0.25659,35,124,0.17941,0.33378
2009,Primary Level,West,Not Working,0.55774,89,124,0.46997,0.64551
2009,Lower Secondary Level,West,Full Time,0.21341,328,1564,0.19310,0.23373
2009,Lower Secondary Level,West,Part Time,0.20501,324,1564,0.18500,0.22503
2009,Lower Secondary Level,West,Not Working,0.58157,912,1564,0.55712,0.60603
2009,Lower Secondary Level,East,Full Time,0.15527,61,266,0.11166,0.19887
2009,Lower Secondary Level,East,Part Time,0.17325,39,266,0.12768,0.21881
2009,Lower Secondary Level,East,Not Working,0.67149,166,266,0.61494,0.72804
2009,Upper Secondary Level,West,Full Time,0.37839,2456,6670,0.36675,0.39003
2009,Upper Secondary Level,West,Part Time,0.24795,1707,6670,0.23759,0.25831
2009,Upper Secondary Level,West,Not Working,0.37366,2507,6670,0.36205,0.38527
2009,Upper Secondary Level,East,Full Time,0.38016,896,2394,0.36071,0.39961
2009,Upper Secondary Level,East,Part Time,0.20894,484,2394,0.19265,0.22523
2009,Upper Secondary Level,East,Not Working,0.41090,1014,2394,0.39118,0.43061
2009,Post-secondary Non-tertiary Level,West,Full Time,0.47380,396,844,0.44010,0.50751
2009,Post-secondary Non-tertiary Level,West,Part Time,0.27442,242,844,0.24430,0.30455
2009,Post-secondary Non-tertiary Level,West,Not Working,0.25178,206,844,0.22248,0.28107
2009,Post-secondary Non-tertiary Level,East,Full Time,0.49511,79,151,0.41510,0.57513
2009,Post-secondary Non-tertiary Level,East,Part Time,0.25897,38,151,0.18887,0.32908
2009,Post-secondary Non-tertiary Level,East,Not Working,0.24592,34,151,0.17700,0.31483
2009,First Stage of Tertiary Education,West,Full Time,0.46722,449,959,0.43563,0.49881
2009,First Stage of Tertiary Education,West,Part Time,0.22988,238,959,0.20324,0.25652
2009,First Stage of Tertiary Education,West,Not Working,0.30290,272,959,0.27380,0.33200
2009,First Stage of Tertiary Education,East,Full Time,0.46021,158,372,0.40949,0.51093
2009,First Stage of Tertiary Education,East,Part Time,0.15363,66,372,0.11694,0.19033
2009,First Stage of Tertiary Education,East,Not Working,0.38616,148,372,0.33661,0.43570
2009,Second Stage of Tertiary Education,West,Full Time,0.53594,1467,2828,0.51755,0.55432
2009,Second Stage of Tertiary Education,West,Part Time,0.23636,669,2828,0.22070,0.25202
2009,Second Stage of Tertiary Education,West,Not Working,0.22770,692,2828,0.21224,0.24316
2009,Second Stage of Tertiary Education,East,Full Time,0.43978,583,1207,0.41177,0.46779
2009,Second Stage of Tertiary Education,East,Part Time,0.18439,219,1207,0.16250,0.20627
2009,Second Stage of Tertiary Education,East,Not Working,0.37583,405,1207,0.34850,0.40317
2010,No answer / don't know,West,Full Time,0.30029,76,250,0.24336,0.35723
2010,No answer / don't know,West,Part Time,0.30398,80,250,0.24684,0.36111
2010,No answer / don't know,West,Not Working,0.39573,94,250,0.33499,0.45647
2010,No answer / don't know,East,Not Working,0.41698,33,33,0.24615,0.58782
2010,Pre-primary Level,West,Part Time,0.13426,67,619,0.10738,0.16114
2010,Pre-primary Level,West,Not Working,0.86310,552,619,0.83600,0.89020
2010,Pre-primary Level,East,Not Working,0.93430,81,81,0.88001,0.98859
2010,Primary Level,West,Full Time,0.21001,57,314,0.16489,0.25514
2010,Primary Level,West,Part Time,0.15438,65,314,0.11435,0.19441
2010,Primary Level,West,Not Working,0.63561,192,314,0.58229,0.68892
2010,Lower Secondary Level,West,Full Time,0.22286,486,2174,0.20536,0.24036
2010,Lower Secondary Level,West,Part Time,0.20696,497,2174,0.18993,0.22399
2010,Lower Secondary Level,West,Not Working,0.57018,1191,2174,0.54936,0.59099
2010,Lower Secondary Level,East,Full Time,0.22050,64,336,0.17610,0.26490
2010,Lower Secondary Level,East,Part Time,0.15576,64,336,0.11693,0.19459
2010,Lower Secondary Level,East,Not Working,0.62374,208,336,0.57186,0.67562
2010,Upper Secondary Level,West,Full Time,0.37365,3210,8821,0.36355,0.38374
2010,Upper Secondary Level,West,Part Time,0.24540,2545,8821,0.23642,0.25438
2010,Upper Secondary Level,West,Not Working,0.38096,3066,8821,0.37082,0.39109
2010,Upper Secondary Level,East,Full Time,0.39240,1107,2931,0.37472,0.41008
2010,Upper Secondary Level,East,Part Time,0.21478,700,2931,0.19991,0.22965
2010,Upper Secondary Level,East,Not Working,0.39281,1124,2931,0.37513,0.41050
2010,Post-secondary Non-tertiary Level,West,Full Time,0.49376,591,1453,0.46805,0.51948
2010,Post-secondary Non-tertiary Level,West,Part Time,0.27062,503,1453,0.24777,0.29347
2010,Post-secondary Non-tertiary Level,West,Not Working,0.23562,359,1453,0.21379,0.25745
2010,Post-secondary Non-tertiary Level,East,Full Time,0.49236,115,256,0.43100,0.55373
2010,Post-secondary Non-tertiary Level,East,Part Time,0.23058,78,256,0.17889,0.28228
2010,Post-secondary Non-tertiary Level,East,Not Working,0.27705,63,256,0.22212,0.33198
2010,First Stage of Tertiary Education,West,Full Time,0.48129,618,1198,0.45299,0.50960
2010,First Stage of Tertiary Education,West,Part Time,0.21352,287,1198,0.19030,0.23674
2010,First Stage of Tertiary Education,West,Not Working,0.30519,293,1198,0.27910,0.33128
2010,First Stage of Tertiary Education,East,Full Time,0.48863,182,414,0.44042,0.53684
2010,First Stage of Tertiary Education,East,Part Time,0.14566,81,414,0.11163,0.17968
2010,First Stage of Tertiary Education,East,Not Working,0.36571,151,414,0.31926,0.41216
2010,Second Stage of Tertiary Education,West,Full Time,0.52582,2029,3980,0.51031,0.54134
2010,Second Stage of Tertiary Education,West,Part Time,0.23563,1051,3980,0.22245,0.24882
2010,Second Stage of Tertiary Education,West,Not Working,0.23854,900,3980,0.22530,0.25179
2010,Second Stage of Tertiary Education,East,Full Time,0.45587,686,1396,0.42974,0.48201
2010,Second Stage of Tertiary Education,East,Part Time,0.16653,293,1396,0.14697,0.18608
2010,Second Stage of Tertiary Education,East,Not Working,0.37760,417,1396,0.35216,0.40304
2011,No answer / don't know,West,Full Time,0.33530,158,468,0.29248,0.37812
2011,No answer / don't know,West,Part Time,0.27637,133,468,0.23581,0.31694
2011,No answer / don't know,West,Not Working,0.38833,177,468,0.34412,0.43253
2011,No answer / don't know,East,Full Time,0.40454,53,92,0.30370,0.50538
2011,No answer / don't know,East,Not Working,0.32201,39,92,0.22601,0.41802
2011,Pre-primary Level,West,Part Time,0.12236,81,777,0.09930,0.14542
2011,Pre-primary Level,West,Not Working,0.86642,696,777,0.84248,0.89035
2011,Pre-primary Level,East,Not Working,0.93750,103,103,0.89052,0.98448
2011,Primary Level,West,Full Time,0.20391,70,360,0.16223,0.24559
2011,Primary Level,West,Part Time,0.19755,79,360,0.15636,0.23873
2011,Primary Level,West,Not Working,0.59854,211,360,0.54783,0.64925
2011,Lower Secondary Level,West,Full Time,0.23049,580,2640,0.21443,0.24656
2011,Lower Secondary Level,West,Part Time,0.19963,606,2640,0.18438,0.21489
2011,Lower Secondary Level,West,Not Working,0.56987,1454,2640,0.55098,0.58876
2011,Lower Secondary Level,East,Full Time,0.22385,86,412,0.18355,0.26415
2011,Lower Secondary Level,East,Part Time,0.15809,75,412,0.12282,0.19336
2011,Lower Secondary Level,East,Not Working,0.61806,251,412,0.57108,0.66503
2011,Upper Secondary Level,West,Full Time,0.37001,3653,10519,0.36079,0.37924
2011,Upper Secondary Level,West,Part Time,0.24550,3085,10519,0.23727,0.25372
2011,Upper Secondary Level,West,Not Working,0.38449,3781,10519,0.37519,0.39379
2011,Upper Secondary Level,East,Full Time,0.39598,1218,3384,0.37950,0.41246
2011,Upper Secondary Level,East,Part Time,0.21788,851,3384,0.20397,0.23179
2011,Upper Secondary Level,East,Not Working,0.38613,1315,3384,0.36973,0.40254
2011,Post-secondary Non-tertiary Level,West,Full Time,0.50575,665,1712,0.48206,0.52944
2011,Post-secondary Non-tertiary Level,West,Part Time,0.28056,657,1712,0.25927,0.30184
2011,Post-secondary Non-tertiary Level,West,Not Working,0.21369,390,1712,0.19427,0.23312
2011,Post-secondary Non-tertiary Level,East,Full Time,0.54012,135,290,0.48266,0.59758
2011,Post-secondary Non-tertiary Level,East,Part Time,0.18085,77,290,0.13648,0.22523
2011,Post-secondary Non-tertiary Level,East,Not Working,0.27903,78,290,0.22732,0.33074
2011,First Stage of Tertiary Education,West,Full Time,0.48966,700,1383,0.46331,0.51602
2011,First Stage of Tertiary Education,West,Part Time,0.21153,333,1383,0.18999,0.23306
2011,First Stage of Tertiary Education,West,Not Working,0.29881,350,1383,0.27468,0.32294
2011,First Stage of Tertiary Education,East,Full Time,0.48860,204,467,0.44321,0.53398
2011,First Stage of Tertiary Education,East,Part Time,0.15936,100,467,0.12612,0.19259
2011,First Stage of Tertiary Education,East,Not Working,0.35205,163,467,0.30868,0.39541
2011,Second Stage of Tertiary Education,West,Full Time,0.53102,2332,4650,0.51668,0.54537
2011,Second Stage of Tertiary Education,West,Part Time,0.23354,1240,4650,0.22138,0.24570
2011,Second Stage of Tertiary Education,West,Not Working,0.23544,1078,4650,0.22325,0.24764
2011,Second Stage of Tertiary Education,East,Full Time,0.46041,763,1562,0.43568,0.48514
2011,Second Stage of Tertiary Education,East,Part Time,0.16027,306,1562,0.14207,0.17847
2011,Second Stage of Tertiary Education,East,Not Working,0.37932,493,1562,0.35525,0.40339
2012,No answer / don't know,West,Full Time,0.29222,80,350,0.24450,0.33993
2012,No answer / don't know,West,Part Time,0.31434,117,350,0.26563,0.36305
2012,No answer / don't know,West,Not Working,0.39345,153,350,0.34219,0.44470
2012,Pre-primary Level,West,Part Time,0.14040,94,796,0.11625,0.16455
2012,Pre-primary Level,West,Not Working,0.85960,702,796,0.83545,0.88375
2012,Pre-primary Level,East,Not Working,0.96171,105,105,0.92483,0.99859
2012,Primary Level,West,Full Time,0.22233,72,337,0.17787,0.26679
2012,Primary Level,West,Part Time,0.20516,82,337,0.16198,0.24834
2012,Primary Level,West,Not Working,0.57251,183,337,0.51961,0.62541
2012,Lower Secondary Level,West,Full Time,0.24288,610,2602,0.22640,0.25936
2012,Lower Secondary Level,West,Part Time,0.21219,617,2602,0.19648,0.22790
2012,Lower Secondary Level,West,Not Working,0.54493,1375,2602,0.52579,0.56407
2012,Lower Secondary Level,East,Full Time,0.18425,61,388,0.14562,0.22288
2012,Lower Secondary Level,East,Part Time,0.15070,79,388,0.11505,0.18634
2012,Lower Secondary Level,East,Not Working,0.66505,248,388,0.61803,0.71208
2012,Upper Secondary Level,West,Full Time,0.37246,3584,10232,0.36310,0.38183
2012,Upper Secondary Level,West,Part Time,0.24610,3006,10232,0.23775,0.25445
2012,Upper Secondary Level,West,Not Working,0.38144,3642,10232,0.37202,0.39085
2012,Upper Secondary Level,East,Full Time,0.37836,1222,3318,0.36186,0.39487
2012,Upper Secondary Level,East,Part Time,0.20494,780,3318,0.19120,0.21868
2012,Upper Secondary Level,East,Not Working,0.41670,1316,3318,0.39992,0.43348
2012,Post-secondary Non-tertiary Level,West,Full Time,0.47782,681,1666,0.45382,0.50181
2012,Post-secondary Non-tertiary Level,West,Part Time,0.29668,631,1666,0.27474,0.31862
2012,Post-secondary Non-tertiary Level,West,Not Working,0.22550,354,1666,0.20543,0.24558
2012,Post-secondary Non-tertiary Level,East,Full Time,0.58489,144,298,0.52885,0.64093
2012,Post-secondary Non-tertiary Level,East,Part Time,0.23318,91,298,0.18509,0.28128
2012,Post-secondary Non-tertiary Level,East,Not Working,0.18193,63,298,0.13805,0.22580
2012,First Stage of Tertiary Education,West,Full Time,0.53985,712,1329,0.51304,0.56665
2012,First Stage of Tertiary Education,West,Part Time,0.16208,268,1329,0.14226,0.18190
2012,First Stage of Tertiary Education,West,Not Working,0.29807,349,1329,0.27347,0.32267
2012,First Stage of Tertiary Education,East,Full Time,0.52361,216,475,0.47865,0.56858
2012,First Stage of Tertiary Education,East,Part Time,0.11870,87,475,0.08958,0.14781
2012,First Stage of Tertiary Education,East,Not Working,0.35769,172,475,0.31454,0.40084
2012,Second Stage of Tertiary Education,West,Full Time,0.51449,2275,4610,0.50006,0.52892
2012,Second Stage of Tertiary Education,West,Part Time,0.23942,1260,4610,0.22710,0.25174
2012,Second Stage of Tertiary Education,West,Not Working,0.24609,1075,4610,0.23366,0.25853
2012,Second Stage of Tertiary Education,East,Full Time,0.45206,737,1536,0.42716,0.47696
2012,Second Stage of Tertiary Education,East,Part Time,0.18196,310,1536,0.16266,0.20127
2012,Second Stage of Tertiary Education,East,Not Working,0.36598,489,1536,0.34188,0.39008
2013,No answer / don't know,West,Full Time,0.27860,116,485,0.23866,0.31854
2013,No answer / don't know,West,Part Time,0.27435,126,485,0.23460,0.31410
2013,No answer / don't know,West,Not Working,0.44705,243,485,0.40276,0.49135
2013,Pre-primary Level,West,Part Time,0.14216,93,921,0.11959,0.16472
2013,Pre-primary Level,West,Not Working,0.85520,828,921,0.83246,0.87793
2013,Pre-primary Level,East,Not Working,0.95514,142,142,0.92097,0.98931
2013,Primary Level,West,Full Time,0.13898,59,567,0.11048,0.16748
2013,Primary Level,West,Part Time,0.11979,69,567,0.09303,0.14654
2013,Primary Level,West,Not Working,0.74123,439,567,0.70515,0.77731
2013,Primary Level,East,Not Working,0.55609,43,43,0.40583,0.70635
2013,Lower Secondary Level,West,Full Time,0.17924,537,3380,0.16630,0.19217
2013,Lower Secondary Level,West,Part Time,0.17013,584,3380,0.15746,0.18280
2013,Lower Secondary Level,West,Not Working,0.65064,2259,3380,0.63456,0.66671
2013,Lower Secondary Level,East,Full Time,0.19113,66,427,0.15379,0.22846
2013,Lower Secondary Level,East,Part Time,0.13073,72,427,0.09872,0.16274
2013,Lower Secondary Level,East,Not Working,0.67815,289,427,0.63378,0.72251
2013,Upper Secondary Level,West,Full Time,0.32690,3277,10975,0.31813,0.33568
2013,Upper Secondary Level,West,Part Time,0.23117,2881,10975,0.22329,0.23906
2013,Upper Secondary Level,West,Not Working,0.44192,4817,10975,0.43263,0.45122
2013,Upper Secondary Level,East,Full Time,0.38128,1149,3189,0.36442,0.39814
2013,Upper Secondary Level,East,Part Time,0.20418,748,3189,0.19019,0.21818
2013,Upper Secondary Level,East,Not Working,0.41453,1292,3189,0.39743,0.43164
2013,Post-secondary Non-tertiary Level,West,Full Time,0.41318,638,2045,0.39184,0.43453
2013,Post-secondary Non-tertiary Level,West,Part Time,0.24201,573,2045,0.22345,0.26058
2013,Post-secondary Non-tertiary Level,West,Not Working,0.34480,834,2045,0.32420,0.36541
2013,Post-secondary Non-tertiary Level,East,Full Time,0.48834,133,317,0.43323,0.54345
2013,Post-secondary Non-tertiary Level,East,Part Time,0.27698,90,317,0.22764,0.32632
2013,Post-secondary Non-tertiary Level,East,Not Working,0.23468,94,317,0.18795,0.28140
2013,First Stage of Tertiary Education,West,Full Time,0.51060,656,1291,0.48332,0.53788
2013,First Stage of Tertiary Education,West,Part Time,0.17497,271,1291,0.15424,0.19571
2013,First Stage of Tertiary Education,West,Not Working,0.31442,364,1291,0.28909,0.33976
2013,First Stage of Tertiary Education,East,Full Time,0.48016,188,433,0.43305,0.52727
2013,First Stage of Tertiary Education,East,Part Time,0.14752,88,433,0.11408,0.18096
2013,First Stage of Tertiary Education,East,Not Working,0.37232,157,433,0.32673,0.41790
2013,Second Stage of Tertiary Education,West,Full Time,0.48728,2212,5308,0.47383,0.50072
2013,Second Stage of Tertiary Education,West,Part Time,0.19210,1197,5308,0.18150,0.20270
2013,Second Stage of Tertiary Education,West,Not Working,0.32063,1899,5308,0.30807,0.33318
2013,Second Stage of Tertiary Education,East,Full Time,0.39952,654,1554,0.37516,0.42388
2013,Second Stage of Tertiary Education,East,Part Time,0.20942,324,1554,0.18918,0.22966
2013,Second Stage of Tertiary Education,East,Not Working,0.39106,576,1554,0.36679,0.41533
2014,No answer / don't know,West,Full Time,0.31798,138,524,0.27807,0.35790
2014,No answer / don't know,West,Part Time,0.33865,166,524,0.29809,0.37921
2014,No answer / don't know,West,Not Working,0.34337,220,524,0.30267,0.38406
2014,No answer / don't know,East,Not Working,0.37618,42,42,0.22789,0.52446
2014,Pre-primary Level,West,Part Time,0.08476,74,762,0.06497,0.10455
2014,Pre-primary Level,West,Not Working,0.90817,688,762,0.88766,0.92869
2014,Pre-primary Level,East,Not Working,0.96609,113,113,0.93257,0.99961
2014,Primary Level,West,Full Time,0.18403,81,448,0.14811,0.21995
2014,Primary Level,West,Part Time,0.23531,121,448,0.19598,0.27463
2014,Primary Level,West,Not Working,0.58066,246,448,0.53492,0.62641
2014,Primary Level,East,Not Working,0.49870,34,34,0.32811,0.66930
2014,Lower Secondary Level,West,Full Time,0.24103,710,2833,0.22528,0.25679
2014,Lower Secondary Level,West,Part Time,0.22885,743,2833,0.21338,0.24432
2014,Lower Secondary Level,West,Not Working,0.53011,1380,2833,0.51173,0.54850
2014,Lower Secondary Level,East,Full Time,0.16444,72,400,0.12807,0.20081
2014,Lower Secondary Level,East,Part Time,0.19844,83,400,0.15931,0.23758
2014,Lower Secondary Level,East,Not Working,0.63712,245,400,0.58994,0.68430
2014,Upper Secondary Level,West,Full Time,0.35196,3448,9693,0.34245,0.36147
2014,Upper Secondary Level,West,Part Time,0.24920,2866,9693,0.24059,0.25781
2014,Upper Secondary Level,West,Not Working,0.39884,3379,9693,0.38909,0.40859
2014,Upper Secondary Level,East,Full Time,0.38407,1073,2855,0.36623,0.40192
2014,Upper Secondary Level,East,Part Time,0.20845,671,2855,0.19355,0.22335
2014,Upper Secondary Level,East,Not Working,0.40748,1111,2855,0.38945,0.42550
2014,Post-secondary Non-tertiary Level,West,Full Time,0.49141,756,1750,0.46798,0.51484
2014,Post-secondary Non-tertiary Level,West,Part Time,0.30366,649,1750,0.28211,0.32521
