year,bula_h,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,North Rhine-Westphalia,male,Not Working,0.35129,757,2211,0.33138,0.37119
2006,North Rhine-Westphalia,female,Full Time,0.22027,519,2399,0.20368,0.23686
2006,North Rhine-Westphalia,female,Part Time,0.27927,762,2399,0.26131,0.29722
2006,North Rhine-Westphalia,female,Not Working,0.50046,1118,2399,0.48045,0.52048
2006,Hesse,male,Full Time,0.55037,403,718,0.51396,0.58679
2006,Hesse,male,Part Time,0.16795,100,718,0.14059,0.19531
2006,Hesse,male,Not Working,0.28168,215,718,0.24875,0.31460
2006,Hesse,female,Full Time,0.22877,207,785,0.19937,0.25818
2006,Hesse,female,Part Time,0.32568,262,785,0.29288,0.35848
2006,Hesse,female,Not Working,0.44555,316,785,0.41075,0.48034
2006,"Rhineland-Palatinate, Saarland",male,Full Time,0.52992,331,609,0.49025,0.56960
2006,"Rhineland-Palatinate, Saarland",male,Part Time,0.15353,73,609,0.12487,0.18218
2006,"Rhineland-Palatinate, Saarland",male,Not Working,0.31655,205,609,0.27958,0.35352
2006,"Rhineland-Palatinate, Saarland",female,Full Time,0.23424,152,703,0.20291,0.26557
2006,"Rhineland-Palatinate, Saarland",female,Part Time,0.32104,243,703,0.28650,0.35558
2006,"Rhineland-Palatinate, Saarland",female,Not Working,0.44472,308,703,0.40796,0.48148
2006,Baden-Wuerttemberg,male,Full Time,0.59585,786,1315,0.56931,0.62238
2006,Baden-Wuerttemberg,male,Part Time,0.11132,144,1315,0.09432,0.12833
2006,Baden-Wuerttemberg,male,Not Working,0.29283,385,1315,0.26823,0.31744
2006,Baden-Wuerttemberg,female,Full Time,0.22328,309,1435,0.20172,0.24483
2006,Baden-Wuerttemberg,female,Part Time,0.30049,459,1435,0.27676,0.32422
2006,Baden-Wuerttemberg,female,Not Working,0.47623,667,1435,0.45038,0.50208
2006,Bavaria,male,Full Time,0.54956,860,1510,0.52446,0.57466
2006,Bavaria,male,Part Time,0.13209,183,1510,0.11501,0.14918
2006,Bavaria,male,Not Working,0.31835,467,1510,0.29484,0.34185
2006,Bavaria,female,Full Time,0.25121,392,1664,0.23036,0.27205
2006,Bavaria,female,Part Time,0.32163,609,1664,0.29918,0.34408
2006,Bavaria,female,Not Working,0.42716,663,1664,0.40339,0.45094
2006,Berlin,male,Full Time,0.45583,177,370,0.40501,0.50664
2006,Berlin,male,Part Time,0.20616,65,370,0.16488,0.24744
2006,Berlin,male,Not Working,0.33801,128,370,0.28975,0.38628
2006,Berlin,female,Full Time,0.27312,129,421,0.23050,0.31573
2006,Berlin,female,Part Time,0.25938,113,421,0.21746,0.30129
2006,Berlin,female,Not Working,0.46751,179,421,0.41979,0.51523
2006,Brandenburg,male,Full Time,0.43466,202,459,0.38926,0.48006
2006,Brandenburg,male,Part Time,0.16342,72,459,0.12956,0.19729
2006,Brandenburg,male,Not Working,0.40191,185,459,0.35701,0.44682
2006,Brandenburg,female,Full Time,0.26431,141,491,0.22526,0.30335
2006,Brandenburg,female,Part Time,0.23704,120,491,0.19938,0.27469
2006,Brandenburg,female,Not Working,0.49866,230,491,0.45438,0.54293
2006,Mecklenburg-Western Pomerania,male,Full Time,0.40680,119,263,0.34731,0.46628
2006,Mecklenburg-Western Pomerania,male,Part Time,0.18154,41,263,0.13486,0.22821
2006,Mecklenburg-Western Pomerania,male,Not Working,0.41167,103,263,0.35207,0.47126
2006,Mecklenburg-Western Pomerania,female,Full Time,0.28188,92,299,0.23079,0.33296
2006,Mecklenburg-Western Pomerania,female,Part Time,0.22383,73,299,0.17651,0.27116
2006,Mecklenburg-Western Pomerania,female,Not Working,0.49429,134,299,0.43752,0.55106
2006,Saxony,male,Full Time,0.45364,375,784,0.41877,0.48852
2006,Saxony,male,Part Time,0.14941,105,784,0.12444,0.17438
2006,Saxony,male,Not Working,0.39695,304,784,0.36267,0.43122
2006,Saxony,female,Full Time,0.25618,256,824,0.22635,0.28600
2006,Saxony,female,Part Time,0.19811,192,824,0.17088,0.22534
2006,Saxony,female,Not Working,0.54571,376,824,0.51169,0.57973
2006,Saxony-Anhalt,male,Full Time,0.40740,199,442,0.36154,0.45326
2006,Saxony-Anhalt,male,Part Time,0.17282,67,442,0.13754,0.20811
2006,Saxony-Anhalt,male,Not Working,0.41978,176,442,0.37371,0.46584
2006,Saxony-Anhalt,female,Full Time,0.22908,146,485,0.19164,0.26651
2006,Saxony-Anhalt,female,Part Time,0.24014,113,485,0.20208,0.27820
2006,Saxony-Anhalt,female,Not Working,0.53078,226,485,0.48632,0.57525
2006,Thuringa,male,Full Time,0.45549,221,465,0.41017,0.50080
2006,Thuringa,male,Part Time,0.14178,65,465,0.11004,0.17352
2006,Thuringa,male,Not Working,0.40273,179,465,0.35810,0.44736
2006,Thuringa,female,Full Time,0.20192,128,500,0.16670,0.23714
2006,Thuringa,female,Part Time,0.26134,132,500,0.22279,0.29989
2006,Thuringa,female,Not Working,0.53674,240,500,0.49299,0.58049
2007,Schleswig-Holstein,male,Full Time,0.52184,149,299,0.46513,0.57856
2007,Schleswig-Holstein,male,Part Time,0.13618,44,299,0.09724,0.17512
2007,Schleswig-Holstein,male,Not Working,0.34198,106,299,0.28812,0.39584
2007,Schleswig-Holstein,female,Full Time,0.20811,62,329,0.16417,0.25204
2007,Schleswig-Holstein,female,Part Time,0.26236,104,329,0.21475,0.30997
2007,Schleswig-Holstein,female,Not Working,0.52953,163,329,0.47551,0.58354
2007,Hamburg,male,Full Time,0.53888,66,120,0.44932,0.62845
2007,Hamburg,male,Not Working,0.34823,54,120,0.26263,0.43383
2007,Hamburg,female,Full Time,0.22110,39,157,0.15598,0.28622
2007,Hamburg,female,Part Time,0.24934,45,157,0.18145,0.31723
2007,Hamburg,female,Not Working,0.52956,73,157,0.45124,0.60789
2007,Lower Saxony,male,Full Time,0.53352,483,894,0.50080,0.56624
2007,Lower Saxony,male,Part Time,0.13157,114,894,0.10940,0.15374
2007,Lower Saxony,male,Not Working,0.33491,297,894,0.30396,0.36587
2007,Lower Saxony,female,Full Time,0.18030,182,962,0.15600,0.20461
2007,Lower Saxony,female,Part Time,0.31768,344,962,0.28824,0.34712
2007,Lower Saxony,female,Not Working,0.50202,436,962,0.47040,0.53363
2007,Bremen,female,Not Working,0.60391,38,38,0.44632,0.76150
2007,North Rhine-Westphalia,male,Full Time,0.52783,1092,2034,0.50613,0.54953
2007,North Rhine-Westphalia,male,Part Time,0.13429,252,2034,0.11947,0.14911
2007,North Rhine-Westphalia,male,Not Working,0.33788,690,2034,0.31732,0.35844
2007,North Rhine-Westphalia,female,Full Time,0.21325,480,2241,0.19629,0.23021
2007,North Rhine-Westphalia,female,Part Time,0.30278,737,2241,0.28375,0.32180
2007,North Rhine-Westphalia,female,Not Working,0.48397,1024,2241,0.46328,0.50467
2007,Hesse,male,Full Time,0.55470,384,684,0.51743,0.59198
2007,Hesse,male,Part Time,0.15017,92,684,0.12338,0.17696
2007,Hesse,male,Not Working,0.29513,208,684,0.26092,0.32934
2007,Hesse,female,Full Time,0.19349,174,728,0.16478,0.22221
2007,Hesse,female,Part Time,0.38956,269,728,0.35411,0.42501
2007,Hesse,female,Not Working,0.41695,285,728,0.38111,0.45279
2007,"Rhineland-Palatinate, Saarland",male,Full Time,0.53398,295,548,0.49218,0.57579
2007,"Rhineland-Palatinate, Saarland",male,Part Time,0.15200,71,548,0.12191,0.18209
2007,"Rhineland-Palatinate, Saarland",male,Not Working,0.31402,182,548,0.27512,0.35291
2007,"Rhineland-Palatinate, Saarland",female,Full Time,0.23256,134,645,0.19993,0.26519
2007,"Rhineland-Palatinate, Saarland",female,Part Time,0.29316,208,645,0.25801,0.32832
2007,"Rhineland-Palatinate, Saarland",female,Not Working,0.47428,303,645,0.43571,0.51284
2007,Baden-Wuerttemberg,male,Full Time,0.55278,702,1214,0.52480,0.58076
2007,Baden-Wuerttemberg,male,Part Time,0.12708,139,1214,0.10834,0.14582
2007,Baden-Wuerttemberg,male,Not Working,0.32014,373,1214,0.29388,0.34639
2007,Baden-Wuerttemberg,female,Full Time,0.23056,288,1319,0.20782,0.25330
2007,Baden-Wuerttemberg,female,Part Time,0.29262,426,1319,0.26806,0.31718
2007,Baden-Wuerttemberg,female,Not Working,0.47682,605,1319,0.44986,0.50379
2007,Bavaria,male,Full Time,0.55503,802,1427,0.52924,0.58083
2007,Bavaria,male,Part Time,0.12738,169,1427,0.11008,0.14468
2007,Bavaria,male,Not Working,0.31759,456,1427,0.29342,0.34175
2007,Bavaria,female,Full Time,0.24068,389,1579,0.21958,0.26177
2007,Bavaria,female,Part Time,0.32345,550,1579,0.30036,0.34653
2007,Bavaria,female,Not Working,0.43588,640,1579,0.41141,0.46035
2007,Berlin,male,Full Time,0.43887,163,349,0.38673,0.49101
2007,Berlin,male,Part Time,0.20834,61,349,0.16567,0.25101
2007,Berlin,male,Not Working,0.35280,125,349,0.30259,0.40300
2007,Berlin,female,Full Time,0.30188,134,413,0.25756,0.34621
2007,Berlin,female,Part Time,0.28504,122,413,0.24145,0.32863
2007,Berlin,female,Not Working,0.41308,157,413,0.36553,0.46062
2007,Brandenburg,male,Full Time,0.42092,184,416,0.37341,0.46842
2007,Brandenburg,male,Part Time,0.16161,63,416,0.12620,0.19703
2007,Brandenburg,male,Not Working,0.41747,169,416,0.37002,0.46492
2007,Brandenburg,female,Full Time,0.27959,131,459,0.23849,0.32070
2007,Brandenburg,female,Part Time,0.19895,104,459,0.16239,0.23551
2007,Brandenburg,female,Not Working,0.52146,224,459,0.47571,0.56721
2007,Mecklenburg-Western Pomerania,male,Full Time,0.42720,107,240,0.36448,0.48991
2007,Mecklenburg-Western Pomerania,male,Part Time,0.16422,42,240,0.11725,0.21120
2007,Mecklenburg-Western Pomerania,male,Not Working,0.40858,91,240,0.34626,0.47090
2007,Mecklenburg-Western Pomerania,female,Full Time,0.30050,95,277,0.24641,0.35459
2007,Mecklenburg-Western Pomerania,female,Part Time,0.22740,64,277,0.17795,0.27685
2007,Mecklenburg-Western Pomerania,female,Not Working,0.47210,118,277,0.41320,0.53100
2007,Saxony,male,Full Time,0.47802,366,758,0.44243,0.51360
2007,Saxony,male,Part Time,0.12692,101,758,0.10321,0.15064
2007,Saxony,male,Not Working,0.39506,291,758,0.36023,0.42989
2007,Saxony,female,Full Time,0.27584,242,778,0.24442,0.30727
2007,Saxony,female,Part Time,0.21060,198,778,0.18193,0.23927
2007,Saxony,female,Not Working,0.51356,338,778,0.47842,0.54871
2007,Saxony-Anhalt,male,Full Time,0.42997,202,432,0.38323,0.47671
2007,Saxony-Anhalt,male,Part Time,0.13646,52,432,0.10405,0.16887
2007,Saxony-Anhalt,male,Not Working,0.43357,178,432,0.38678,0.48035
2007,Saxony-Anhalt,female,Full Time,0.22849,127,455,0.18987,0.26711
2007,Saxony-Anhalt,female,Part Time,0.23813,118,455,0.19895,0.27731
2007,Saxony-Anhalt,female,Not Working,0.53338,210,455,0.48749,0.57927
2007,Thuringa,male,Full Time,0.46697,213,452,0.42093,0.51302
2007,Thuringa,male,Part Time,0.13826,58,452,0.10640,0.17011
2007,Thuringa,male,Not Working,0.39477,181,452,0.34966,0.43988
2007,Thuringa,female,Full Time,0.24311,130,474,0.20445,0.28177
2007,Thuringa,female,Part Time,0.22347,114,474,0.18592,0.26101
2007,Thuringa,female,Not Working,0.53342,230,474,0.48846,0.57838
2008,Schleswig-Holstein,male,Full Time,0.50058,124,268,0.44060,0.56055
2008,Schleswig-Holstein,male,Part Time,0.12445,38,268,0.08485,0.16404
2008,Schleswig-Holstein,male,Not Working,0.37497,106,268,0.31691,0.43304
2008,Schleswig-Holstein,female,Full Time,0.19050,51,296,0.14568,0.23531
2008,Schleswig-Holstein,female,Part Time,0.32934,102,296,0.27571,0.38298
2008,Schleswig-Holstein,female,Not Working,0.48016,143,296,0.42315,0.53717
2008,Hamburg,male,Full Time,0.50953,66,113,0.41694,0.60211
2008,Hamburg,male,Not Working,0.33465,47,113,0.24726,0.42205
2008,Hamburg,female,Full Time,0.23343,41,150,0.16551,0.30135
2008,Hamburg,female,Part Time,0.23497,38,150,0.16689,0.30305
2008,Hamburg,female,Not Working,0.53160,71,150,0.45148,0.61172
2008,Lower Saxony,male,Full Time,0.51261,453,854,0.47907,0.54616
2008,Lower Saxony,male,Part Time,0.14716,116,854,0.12338,0.17093
2008,Lower Saxony,male,Not Working,0.34023,285,854,0.30843,0.37202
2008,Lower Saxony,female,Full Time,0.21769,184,914,0.19092,0.24446
2008,Lower Saxony,female,Part Time,0.30494,313,914,0.27507,0.33480
2008,Lower Saxony,female,Not Working,0.47737,417,914,0.44497,0.50977
2008,Bremen,female,Not Working,0.51553,32,32,0.33960,0.69146
2008,North Rhine-Westphalia,male,Full Time,0.53035,1013,1889,0.50784,0.55286
2008,North Rhine-Westphalia,male,Part Time,0.12881,234,1889,0.11370,0.14392
2008,North Rhine-Westphalia,male,Not Working,0.34084,642,1889,0.31946,0.36222
2008,North Rhine-Westphalia,female,Full Time,0.22341,458,2091,0.20556,0.24127
2008,North Rhine-Westphalia,female,Part Time,0.30058,697,2091,0.28092,0.32023
2008,North Rhine-Westphalia,female,Not Working,0.47601,936,2091,0.45460,0.49742
2008,Hesse,male,Full Time,0.52706,354,645,0.48850,0.56562
2008,Hesse,male,Part Time,0.17224,90,645,0.14308,0.20140
2008,Hesse,male,Not Working,0.30070,201,645,0.26528,0.33611
2008,Hesse,female,Full Time,0.23150,180,690,0.20000,0.26299
2008,Hesse,female,Part Time,0.34071,243,690,0.30532,0.37610
2008,Hesse,female,Not Working,0.42779,267,690,0.39085,0.46474
2008,"Rhineland-Palatinate, Saarland",male,Full Time,0.54678,279,503,0.50323,0.59032
2008,"Rhineland-Palatinate, Saarland",male,Part Time,0.13705,57,503,0.10697,0.16714
2008,"Rhineland-Palatinate, Saarland",male,Not Working,0.31617,167,503,0.27550,0.35685
2008,"Rhineland-Palatinate, Saarland",female,Full Time,0.20982,129,614,0.17759,0.24206
2008,"Rhineland-Palatinate, Saarland",female,Part Time,0.28856,195,614,0.25269,0.32443
2008,"Rhineland-Palatinate, Saarland",female,Not Working,0.50162,290,614,0.46204,0.54120
2008,Baden-Wuerttemberg,male,Full Time,0.58732,677,1147,0.55882,0.61583
2008,Baden-Wuerttemberg,male,Part Time,0.12121,132,1147,0.10232,0.14011
2008,Baden-Wuerttemberg,male,Not Working,0.29147,338,1147,0.26516,0.31778
2008,Baden-Wuerttemberg,female,Full Time,0.23672,280,1243,0.21308,0.26036
2008,Baden-Wuerttemberg,female,Part Time,0.29865,397,1243,0.27319,0.32410
2008,Baden-Wuerttemberg,female,Not Working,0.46464,566,1243,0.43690,0.49237
2008,Bavaria,male,Full Time,0.57869,759,1326,0.55211,0.60528
2008,Bavaria,male,Part Time,0.13135,158,1326,0.11316,0.14954
2008,Bavaria,male,Not Working,0.28995,409,1326,0.26552,0.31439
2008,Bavaria,female,Full Time,0.26205,368,1469,0.23956,0.28455
2008,Bavaria,female,Part Time,0.32152,506,1469,0.29763,0.34541
2008,Bavaria,female,Not Working,0.41643,595,1469,0.39121,0.44165
2008,Berlin,male,Full Time,0.48196,157,333,0.42821,0.53571
2008,Berlin,male,Part Time,0.19776,60,333,0.15491,0.24060
2008,Berlin,male,Not Working,0.32029,116,333,0.27010,0.37048
2008,Berlin,female,Full Time,0.29276,132,394,0.24777,0.33774
2008,Berlin,female,Part Time,0.28616,115,394,0.24147,0.33084
2008,Berlin,female,Not Working,0.42109,147,394,0.37227,0.46990
2008,Brandenburg,male,Full Time,0.42055,177,397,0.37193,0.46917
2008,Brandenburg,male,Part Time,0.15596,52,397,0.12023,0.19170
2008,Brandenburg,male,Not Working,0.42349,168,397,0.37482,0.47216
2008,Brandenburg,female,Full Time,0.28208,113,433,0.23964,0.32452
2008,Brandenburg,female,Part Time,0.21386,105,433,0.17519,0.25253
2008,Brandenburg,female,Not Working,0.50406,215,433,0.45691,0.55121
2008,Mecklenburg-Western Pomerania,male,Full Time,0.41135,103,236,0.34844,0.47427
2008,Mecklenburg-Western Pomerania,male,Part Time,0.19370,41,236,0.14317,0.24423
2008,Mecklenburg-Western Pomerania,male,Not Working,0.39495,92,236,0.33244,0.45745
2008,Mecklenburg-Western Pomerania,female,Full Time,0.26948,85,258,0.21523,0.32372
2008,Mecklenburg-Western Pomerania,female,Part Time,0.24962,60,258,0.19671,0.30254
2008,Mecklenburg-Western Pomerania,female,Not Working,0.48090,113,258,0.41981,0.54198
2008,Saxony,male,Full Time,0.52687,368,711,0.49015,0.56360
2008,Saxony,male,Part Time,0.12924,85,711,0.10457,0.15392
2008,Saxony,male,Not Working,0.34388,258,711,0.30894,0.37882
2008,Saxony,female,Full Time,0.27412,232,735,0.24185,0.30639
2008,Saxony,female,Part Time,0.23185,192,735,0.20132,0.26238
2008,Saxony,female,Not Working,0.49403,311,735,0.45786,0.53020
2008,Saxony-Anhalt,male,Full Time,0.45497,200,400,0.40611,0.50383
2008,Saxony-Anhalt,male,Part Time,0.12200,51,400,0.08989,0.15411
2008,Saxony-Anhalt,male,Not Working,0.42303,149,400,0.37455,0.47151
2008,Saxony-Anhalt,female,Full Time,0.26622,128,422,0.22400,0.30844
2008,Saxony-Anhalt,female,Part Time,0.21221,108,422,0.17316,0.25127
2008,Saxony-Anhalt,female,Not Working,0.52157,186,422,0.47385,0.56929
2008,Thuringa,male,Full Time,0.49135,200,430,0.44404,0.53865
2008,Thuringa,male,Part Time,0.12398,56,430,0.09280,0.15517
2008,Thuringa,male,Not Working,0.38467,174,430,0.33863,0.43071
2008,Thuringa,female,Full Time,0.28671,131,450,0.24488,0.32854
2008,Thuringa,female,Part Time,0.20432,110,450,0.16703,0.24162
2008,Thuringa,female,Not Working,0.50896,209,450,0.46272,0.55521
2009,Schleswig-Holstein,male,Full Time,0.49050,118,250,0.42840,0.55259
2009,Schleswig-Holstein,male,Part Time,0.13680,34,250,0.09411,0.17948
2009,Schleswig-Holstein,male,Not Working,0.37271,98,250,0.31265,0.43276
2009,Schleswig-Holstein,female,Full Time,0.21151,50,269,0.16261,0.26040
2009,Schleswig-Holstein,female,Part Time,0.33776,95,269,0.28114,0.39438
2009,Schleswig-Holstein,female,Not Working,0.45074,124,269,0.39116,0.51031
2009,Hamburg,male,Full Time,0.55715,63,108,0.46303,0.65127
2009,Hamburg,male,Not Working,0.28135,45,108,0.19615,0.36655
2009,Hamburg,female,Full Time,0.35123,47,141,0.27216,0.43031
2009,Hamburg,female,Part Time,0.17341,34,141,0.11070,0.23613
2009,Hamburg,female,Not Working,0.47535,60,141,0.39263,0.55807
2009,Lower Saxony,male,Full Time,0.50867,412,795,0.47390,0.54345
2009,Lower Saxony,male,Part Time,0.16826,120,795,0.14224,0.19428
2009,Lower Saxony,male,Not Working,0.32306,263,795,0.29053,0.35559
2009,Lower Saxony,female,Full Time,0.22066,173,855,0.19285,0.24848
2009,Lower Saxony,female,Part Time,0.30573,297,855,0.27483,0.33663
2009,Lower Saxony,female,Not Working,0.47361,385,855,0.44012,0.50710
2009,North Rhine-Westphalia,male,Full Time,0.53293,936,1765,0.50965,0.55622
2009,North Rhine-Westphalia,male,Part Time,0.13272,232,1765,0.11689,0.14856
2009,North Rhine-Westphalia,male,Not Working,0.33434,597,1765,0.31233,0.35636
2009,North Rhine-Westphalia,female,Full Time,0.20829,426,1923,0.19014,0.22645
2009,North Rhine-Westphalia,female,Part Time,0.33056,646,1923,0.30953,0.35160
2009,North Rhine-Westphalia,female,Not Working,0.46114,851,1923,0.43886,0.48343
2009,Hesse,male,Full Time,0.55240,325,593,0.51234,0.59246
2009,Hesse,male,Part Time,0.16406,81,593,0.13423,0.19390
2009,Hesse,male,Not Working,0.28353,187,593,0.24723,0.31984
2009,Hesse,female,Full Time,0.23566,169,639,0.20272,0.26859
2009,Hesse,female,Part Time,0.35148,231,639,0.31443,0.38852
2009,Hesse,female,Not Working,0.41287,239,639,0.37466,0.45107
2009,"Rhineland-Palatinate, Saarland",male,Full Time,0.53277,261,480,0.48809,0.57745
2009,"Rhineland-Palatinate, Saarland",male,Part Time,0.13816,56,480,0.10726,0.16907
2009,"Rhineland-Palatinate, Saarland",male,Not Working,0.32907,163,480,0.28699,0.37115
2009,"Rhineland-Palatinate, Saarland",female,Full Time,0.21370,121,568,0.17996,0.24744
2009,"Rhineland-Palatinate, Saarland",female,Part Time,0.32815,188,568,0.28950,0.36680
2009,"Rhineland-Palatinate, Saarland",female,Not Working,0.45815,259,568,0.41714,0.49916
2009,Baden-Wuerttemberg,male,Full Time,0.57901,606,1027,0.54880,0.60922
2009,Baden-Wuerttemberg,male,Part Time,0.12810,127,1027,0.10765,0.14855
2009,Baden-Wuerttemberg,male,Not Working,0.29289,294,1027,0.26505,0.32074
2009,Baden-Wuerttemberg,female,Full Time,0.24182,268,1112,0.21664,0.26700
2009,Baden-Wuerttemberg,female,Part Time,0.33395,375,1112,0.30622,0.36168
2009,Baden-Wuerttemberg,female,Not Working,0.42423,469,1112,0.39517,0.45330
2009,Bavaria,male,Full Time,0.55763,683,1262,0.53022,0.58505
2009,Bavaria,male,Part Time,0.13906,172,1262,0.11996,0.15815
2009,Bavaria,male,Not Working,0.30331,407,1262,0.27794,0.32868
2009,Bavaria,female,Full Time,0.26646,355,1388,0.24319,0.28972
2009,Bavaria,female,Part Time,0.33498,495,1388,0.31014,0.35981
2009,Bavaria,female,Not Working,0.39857,538,1388,0.37280,0.42433
2009,Berlin,male,Full Time,0.44943,144,325,0.39527,0.50360
2009,Berlin,male,Part Time,0.22524,63,325,0.17976,0.27073
2009,Berlin,male,Not Working,0.32532,118,325,0.27431,0.37634
2009,Berlin,female,Full Time,0.29759,126,369,0.25088,0.34431
2009,Berlin,female,Part Time,0.30791,105,369,0.26074,0.35507
2009,Berlin,female,Not Working,0.39450,138,369,0.34457,0.44444
2009,Brandenburg,male,Full Time,0.42559,171,384,0.37607,0.47511
2009,Brandenburg,male,Part Time,0.15538,55,384,0.11910,0.19166
2009,Brandenburg,male,Not Working,0.41903,158,384,0.36962,0.46845
2009,Brandenburg,female,Full Time,0.32372,119,412,0.27849,0.36896
2009,Brandenburg,female,Part Time,0.20062,96,412,0.16190,0.23933
2009,Brandenburg,female,Not Working,0.47566,197,412,0.42738,0.52394
2009,Mecklenburg-Western Pomerania,male,Full Time,0.47816,103,225,0.41274,0.54358
2009,Mecklenburg-Western Pomerania,male,Part Time,0.14995,35,225,0.10319,0.19670
2009,Mecklenburg-Western Pomerania,male,Not Working,0.37189,87,225,0.30860,0.43519
2009,Mecklenburg-Western Pomerania,female,Full Time,0.32083,89,248,0.26261,0.37904
2009,Mecklenburg-Western Pomerania,female,Part Time,0.23949,53,248,0.18627,0.29271
2009,Mecklenburg-Western Pomerania,female,Not Working,0.43968,106,248,0.37778,0.50158
2009,Saxony,male,Full Time,0.55296,362,676,0.51545,0.59047
2009,Saxony,male,Part Time,0.09884,74,676,0.07632,0.12135
2009,Saxony,male,Not Working,0.34820,240,676,0.31226,0.38414
2009,Saxony,female,Full Time,0.26324,217,699,0.23057,0.29592
2009,Saxony,female,Part Time,0.27245,191,699,0.23942,0.30548
2009,Saxony,female,Not Working,0.46430,291,699,0.42730,0.50130
2009,Saxony-Anhalt,male,Full Time,0.44284,190,368,0.39202,0.49366
2009,Saxony-Anhalt,male,Part Time,0.13443,46,368,0.09953,0.16933
2009,Saxony-Anhalt,male,Not Working,0.42272,132,368,0.37218,0.47327
2009,Saxony-Anhalt,female,Full Time,0.25773,134,405,0.21508,0.30038
2009,Saxony-Anhalt,female,Part Time,0.24656,99,405,0.20453,0.28859
2009,Saxony-Anhalt,female,Not Working,0.49571,172,405,0.44696,0.54447
2009,Thuringa,male,Full Time,0.49279,186,394,0.44336,0.54222
2009,Thuringa,male,Part Time,0.12462,46,394,0.09196,0.15727
2009,Thuringa,male,Not Working,0.38259,162,394,0.33454,0.43065
2009,Thuringa,female,Full Time,0.24670,116,434,0.20609,0.28730
2009,Thuringa,female,Part Time,0.29268,115,434,0.24982,0.33554
2009,Thuringa,female,Not Working,0.46062,203,434,0.41367,0.50757
2010,Schleswig-Holstein,male,Full Time,0.48530,184,343,0.43233,0.53827
2010,Schleswig-Holstein,male,Part Time,0.10971,45,343,0.07659,0.14284
2010,Schleswig-Holstein,male,Not Working,0.40499,114,343,0.35296,0.45702
2010,Schleswig-Holstein,female,Full Time,0.19885,66,403,0.15983,0.23787
2010,Schleswig-Holstein,female,Part Time,0.33258,157,403,0.28652,0.37864
2010,Schleswig-Holstein,female,Not Working,0.46857,180,403,0.41979,0.51735
2010,Hamburg,male,Full Time,0.52938,99,145,0.44785,0.61091
2010,Hamburg,male,Not Working,0.32688,46,145,0.25026,0.40349
2010,Hamburg,female,Full Time,0.29078,52,219,0.23049,0.35106
2010,Hamburg,female,Part Time,0.25600,74,219,0.19806,0.31393
2010,Hamburg,female,Not Working,0.45323,93,219,0.38714,0.51931
2010,Lower Saxony,male,Full Time,0.49109,557,1008,0.46021,0.52197
2010,Lower Saxony,male,Part Time,0.17970,151,1008,0.15599,0.20342
2010,Lower Saxony,male,Not Working,0.32921,300,1008,0.30018,0.35823
2010,Lower Saxony,female,Full Time,0.21636,218,1219,0.19323,0.23948
2010,Lower Saxony,female,Part Time,0.31408,482,1219,0.28801,0.34015
2010,Lower Saxony,female,Not Working,0.46956,519,1219,0.44153,0.49759
2010,Bremen,male,Full Time,0.41560,35,35,0.24994,0.58126
2010,Bremen,female,Part Time,0.28458,42,84,0.18750,0.38165
2010,Bremen,female,Not Working,0.53531,42,84,0.42800,0.64261
2010,North Rhine-Westphalia,male,Full Time,0.52216,1337,2316,0.50181,0.54250
2010,North Rhine-Westphalia,male,Part Time,0.13493,314,2316,0.12101,0.14884
2010,North Rhine-Westphalia,male,Not Working,0.34292,665,2316,0.32358,0.36225
2010,North Rhine-Westphalia,female,Full Time,0.21597,523,2751,0.20059,0.23135
2010,North Rhine-Westphalia,female,Part Time,0.32260,985,2751,0.30513,0.34007
2010,North Rhine-Westphalia,female,Not Working,0.46142,1243,2751,0.44279,0.48006
2010,Hesse,male,Full Time,0.50671,453,794,0.47191,0.54151
2010,Hesse,male,Part Time,0.19145,139,794,0.16407,0.21884
2010,Hesse,male,Not Working,0.30184,202,794,0.26989,0.33379
2010,Hesse,female,Full Time,0.24809,206,908,0.21998,0.27620
2010,Hesse,female,Part Time,0.34574,347,908,0.31479,0.37669
2010,Hesse,female,Not Working,0.40617,355,908,0.37421,0.43813
2010,"Rhineland-Palatinate, Saarland",male,Full Time,0.57595,372,607,0.53660,0.61530
2010,"Rhineland-Palatinate, Saarland",male,Part Time,0.13823,76,607,0.11075,0.16571
2010,"Rhineland-Palatinate, Saarland",male,Not Working,0.28582,159,607,0.24985,0.32180
2010,"Rhineland-Palatinate, Saarland",female,Full Time,0.24714,149,753,0.21631,0.27797
2010,"Rhineland-Palatinate, Saarland",female,Part Time,0.30536,280,753,0.27244,0.33828
2010,"Rhineland-Palatinate, Saarland",female,Not Working,0.44750,324,753,0.41196,0.48304
2010,Baden-Wuerttemberg,male,Full Time,0.58223,856,1356,0.55596,0.60849
2010,Baden-Wuerttemberg,male,Part Time,0.11979,183,1356,0.10250,0.13708
2010,Baden-Wuerttemberg,male,Not Working,0.29799,317,1356,0.27363,0.32234
2010,Baden-Wuerttemberg,female,Full Time,0.23780,316,1594,0.21689,0.25871
2010,Baden-Wuerttemberg,female,Part Time,0.34506,619,1594,0.32172,0.36841
2010,Baden-Wuerttemberg,female,Not Working,0.41714,659,1594,0.39292,0.44135
2010,Bavaria,male,Full Time,0.55392,981,1645,0.52989,0.57795
2010,Bavaria,male,Part Time,0.13397,214,1645,0.11750,0.15044
