"e11103","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Vollzeit","2002","(Fach-)Abitur","Westdeutschland","826","0.398850100971093","0.377902315666117","0.419797886276068"
"Vollzeit","2002","(Fach-)Abitur","Ostdeutschland","138","0.391279361573981","0.34065419480715","0.441904528340813"
"Vollzeit","2002","AkademikerIn","Westdeutschland","1948","0.570328030305046","0.553272127822626","0.587383932787465"
"Vollzeit","2002","AkademikerIn","Ostdeutschland","764","0.467956212854172","0.4410690816909","0.494843344017445"
"Teilzeit","2002","(noch) kein Abschluss","Westdeutschland","155","0.185462206823877","0.157401559948411","0.213522853699342"
"Teilzeit","2002","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Teilzeit","2002","Hauptschule","Westdeutschland","1528","0.198130617874665","0.189058260993354","0.207202974755975"
"Teilzeit","2002","Hauptschule","Ostdeutschland","178","0.108791716603341","0.0930550880151449","0.124528345191537"
"Teilzeit","2002","Realschule","Westdeutschland","1114","0.248621743994095","0.235166854542253","0.262076633445937"
"Teilzeit","2002","Realschule","Ostdeutschland","492","0.238436438103513","0.219881147456331","0.256991728750696"
"Teilzeit","2002","(Fach-)Abitur","Westdeutschland","646","0.287992367206906","0.268620357178253","0.307364377235558"
"Teilzeit","2002","(Fach-)Abitur","Ostdeutschland","114","0.31896949048094","0.270622233458503","0.367316747503377"
"Teilzeit","2002","AkademikerIn","Westdeutschland","697","0.205011421431987","0.191101864142075","0.218920978721898"
"Teilzeit","2002","AkademikerIn","Ostdeutschland","206","0.167078535606104","0.146976940269323","0.187180130942885"
"nicht erwerbstätig","2002","(noch) kein Abschluss","Westdeutschland","515","0.699462052023247","0.666360673214067","0.732563430832427"
"nicht erwerbstätig","2002","(noch) kein Abschluss","Ostdeutschland","145","0.841453398292507","0.786867888483952","0.896038908101062"
"nicht erwerbstätig","2002","Hauptschule","Westdeutschland","3340","0.481316057203823","0.469943474853348","0.492688639554299"
"nicht erwerbstätig","2002","Hauptschule","Ostdeutschland","1067","0.743801366040285","0.721739559924134","0.765863172156436"
"nicht erwerbstätig","2002","Realschule","Westdeutschland","1017","0.292392798765651","0.278232881159171","0.30655271637213"
"nicht erwerbstätig","2002","Realschule","Ostdeutschland","405","0.215139008445879","0.197245960560179","0.233032056331579"
"nicht erwerbstätig","2002","(Fach-)Abitur","Westdeutschland","627","0.313157531822002","0.293317065630146","0.332997998013858"
"nicht erwerbstätig","2002","(Fach-)Abitur","Ostdeutschland","105","0.289751147945079","0.242693324517709","0.336808971372449"
"nicht erwerbstätig","2002","AkademikerIn","Westdeutschland","591","0.224660548262968","0.210280737091002","0.239040359434933"
"nicht erwerbstätig","2002","AkademikerIn","Ostdeutschland","353","0.364965251539724","0.339023895608087","0.390906607471361"
"Vollzeit","2003","(noch) kein Abschluss","Westdeutschland","66","0.118002019967184","0.0943386005577402","0.141665439376629"
"Vollzeit","2003","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Vollzeit","2003","Hauptschule","Westdeutschland","2313","0.311226767436707","0.300393762171296","0.322059772702119"
"Vollzeit","2003","Hauptschule","Ostdeutschland","222","0.120774284445684","0.103949344293591","0.137599224597776"
"Vollzeit","2003","Realschule","Westdeutschland","1706","0.44725337699315","0.431411290126216","0.463095463860083"
"Vollzeit","2003","Realschule","Ostdeutschland","1090","0.525767929888661","0.503883985665928","0.547651874111395"
"Vollzeit","2003","(Fach-)Abitur","Westdeutschland","793","0.389113727506876","0.367962038719288","0.410265416294464"
"Vollzeit","2003","(Fach-)Abitur","Ostdeutschland","133","0.353210476339829","0.304442674059627","0.401978278620032"
"Vollzeit","2003","AkademikerIn","Westdeutschland","1773","0.550461480298472","0.532842027349204","0.568080933247741"
"Vollzeit","2003","AkademikerIn","Ostdeutschland","732","0.458539027587672","0.431369094651075","0.48570896052427"
"Teilzeit","2003","(noch) kein Abschluss","Westdeutschland","137","0.16712200570038","0.139756309677887","0.194487701722873"
"Teilzeit","2003","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Teilzeit","2003","Hauptschule","Westdeutschland","1457","0.192189860028946","0.182970681223922","0.20140903883397"
"Teilzeit","2003","Hauptschule","Ostdeutschland","177","0.113302712335212","0.09693741335701","0.129668011313414"
"Teilzeit","2003","Realschule","Westdeutschland","1104","0.264548992738187","0.250494911588712","0.278603073887662"
"Teilzeit","2003","Realschule","Ostdeutschland","495","0.252305135722587","0.233269896576637","0.271340374868537"
"Teilzeit","2003","(Fach-)Abitur","Westdeutschland","642","0.297739223339634","0.277901409043109","0.31757703763616"
"Teilzeit","2003","(Fach-)Abitur","Ostdeutschland","117","0.288484779571646","0.242258551498999","0.334711007644293"
"Teilzeit","2003","AkademikerIn","Westdeutschland","685","0.212925994295098","0.198426006906327","0.227425981683868"
"Teilzeit","2003","AkademikerIn","Ostdeutschland","198","0.171827446618706","0.151257956847078","0.192396936390335"
"nicht erwerbstätig","2003","(noch) kein Abschluss","Westdeutschland","511","0.714875974332435","0.681760479954461","0.74799146871041"
"nicht erwerbstätig","2003","(noch) kein Abschluss","Ostdeutschland","157","0.873045287085495","0.824941199729273","0.921149374441718"
"nicht erwerbstätig","2003","Hauptschule","Westdeutschland","3247","0.496583372534347","0.484884817633779","0.508281927434915"
"nicht erwerbstätig","2003","Hauptschule","Ostdeutschland","1042","0.765923003219104","0.744061097073138","0.787784909365071"
"nicht erwerbstätig","2003","Realschule","Westdeutschland","974","0.288197630268663","0.273766596443181","0.302628664094146"
"nicht erwerbstätig","2003","Realschule","Ostdeutschland","415","0.221926934388752","0.203715326498445","0.240138542279059"
"nicht erwerbstätig","2003","(Fach-)Abitur","Westdeutschland","606","0.313147049153489","0.293026833343326","0.333267264963652"
"nicht erwerbstätig","2003","(Fach-)Abitur","Ostdeutschland","119","0.358304744088524","0.309380333592736","0.407229154584312"
"nicht erwerbstätig","2003","AkademikerIn","Westdeutschland","604","0.23661252540643","0.221559046504238","0.251666004308621"
"nicht erwerbstätig","2003","AkademikerIn","Ostdeutschland","362","0.369633525793621","0.343312726999226","0.395954324588016"
"Vollzeit","2004","(noch) kein Abschluss","Westdeutschland","53","0.0979768327645686","0.0763073030329872","0.11964636249615"
"Vollzeit","2004","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Vollzeit","2004","Hauptschule","Westdeutschland","2125","0.299630310927697","0.288662124448667","0.310598497406727"
"Vollzeit","2004","Hauptschule","Ostdeutschland","207","0.127357238068676","0.109717135873168","0.144997340264185"
"Vollzeit","2004","Realschule","Westdeutschland","1657","0.455058927062297","0.439000306522994","0.471117547601601"
"Vollzeit","2004","Realschule","Ostdeutschland","1018","0.5155347677212","0.49323284715766","0.537836688284739"
"Vollzeit","2004","(Fach-)Abitur","Westdeutschland","782","0.394938324364069","0.373551866162967","0.41632478256517"
"Vollzeit","2004","(Fach-)Abitur","Ostdeutschland","128","0.29567953831946","0.250446527041434","0.340912549597486"
"Vollzeit","2004","AkademikerIn","Westdeutschland","1694","0.536247560049537","0.518458938204533","0.554036181894541"
"Vollzeit","2004","AkademikerIn","Ostdeutschland","687","0.431146082834015","0.403973222742941","0.45831894292509"
"Teilzeit","2004","(noch) kein Abschluss","Westdeutschland","128","0.166267618384977","0.139128476275164","0.19340676049479"
"Teilzeit","2004","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Teilzeit","2004","Hauptschule","Westdeutschland","1424","0.199888170274186","0.190312985263463","0.20946335528491"
"Teilzeit","2004","Hauptschule","Ostdeutschland","157","0.103660365546007","0.0875311329953371","0.119789598096676"
"Teilzeit","2004","Realschule","Westdeutschland","1057","0.257039975620071","0.242947648863656","0.271132302376486"
"Teilzeit","2004","Realschule","Ostdeutschland","461","0.232677167898439","0.21382123941934","0.251533096377538"
"Teilzeit","2004","(Fach-)Abitur","Westdeutschland","621","0.287493237478859","0.267692438404192","0.307294036553526"
"Teilzeit","2004","(Fach-)Abitur","Ostdeutschland","130","0.324043941878416","0.277654313020252","0.370433570736579"
"Teilzeit","2004","AkademikerIn","Westdeutschland","696","0.224825050794922","0.209933540387665","0.239716561202179"
"Teilzeit","2004","AkademikerIn","Ostdeutschland","228","0.181608329649014","0.160455365367862","0.202761293930165"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Westdeutschland","542","0.735755548850455","0.703615343028641","0.767895754672269"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Ostdeutschland","162","0.844316438380252","0.792213091583258","0.896419785177245"
"nicht erwerbstätig","2004","Hauptschule","Westdeutschland","3152","0.500481518798117","0.488510032163671","0.512453005432562"
"nicht erwerbstätig","2004","Hauptschule","Ostdeutschland","1008","0.768982396385317","0.746679987611277","0.791284805159357"
"nicht erwerbstätig","2004","Realschule","Westdeutschland","980","0.287901097317632","0.273299799344891","0.302502395290373"
"nicht erwerbstätig","2004","Realschule","Ostdeutschland","450","0.251788064380361","0.232418856389297","0.271157272371426"
"nicht erwerbstätig","2004","(Fach-)Abitur","Westdeutschland","604","0.317568438157073","0.297201646371876","0.337935229942269"
"nicht erwerbstätig","2004","(Fach-)Abitur","Ostdeutschland","133","0.380276519802124","0.332158422811193","0.428394616793055"
"nicht erwerbstätig","2004","AkademikerIn","Westdeutschland","629","0.238927389155541","0.22371622161787","0.254138556693212"
"nicht erwerbstätig","2004","AkademikerIn","Ostdeutschland","361","0.387245587516971","0.360518033470077","0.413973141563865"
"Vollzeit","2005","(noch) kein Abschluss","Westdeutschland","55","0.107910941815959","0.085525959383363","0.130295924248555"
"Vollzeit","2005","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Vollzeit","2005","Hauptschule","Westdeutschland","2000","0.309025894845498","0.297599020614137","0.320452769076859"
"Vollzeit","2005","Hauptschule","Ostdeutschland","169","0.116606939690997","0.0990858617011731","0.134128017680822"
"Vollzeit","2005","Realschule","Westdeutschland","1579","0.461994670462135","0.445571453444099","0.478417887480171"
"Vollzeit","2005","Realschule","Ostdeutschland","987","0.522864466599256","0.500079537195963","0.545649396002548"
"Vollzeit","2005","(Fach-)Abitur","Westdeutschland","759","0.408808680314819","0.386709248327864","0.430908112301773"
"Vollzeit","2005","(Fach-)Abitur","Ostdeutschland","127","0.325399972483723","0.279195770212241","0.371604174755205"
"Vollzeit","2005","AkademikerIn","Westdeutschland","1607","0.523398079481495","0.505260814203223","0.541535344759767"
"Vollzeit","2005","AkademikerIn","Ostdeutschland","628","0.411018875433631","0.383775925810487","0.438261825056775"
"Teilzeit","2005","(noch) kein Abschluss","Westdeutschland","122","0.163445003834641","0.136767021318866","0.190122986350416"
"Teilzeit","2005","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Teilzeit","2005","Hauptschule","Westdeutschland","1301","0.202530210873811","0.192592161451486","0.212468260296136"
"Teilzeit","2005","Hauptschule","Ostdeutschland","134","0.0986252881002878","0.0823485093694251","0.11490206683115"
"Teilzeit","2005","Realschule","Westdeutschland","1024","0.256548825942466","0.242162241419854","0.270935410465078"
"Teilzeit","2005","Realschule","Ostdeutschland","450","0.24772222562661","0.228029590019062","0.267414861234158"
"Teilzeit","2005","(Fach-)Abitur","Westdeutschland","587","0.295979718375273","0.275459565393717","0.316499871356829"
"Teilzeit","2005","(Fach-)Abitur","Ostdeutschland","137","0.329755857308791","0.28339384092396","0.376117873693623"
"Teilzeit","2005","AkademikerIn","Westdeutschland","684","0.236905787424027","0.221465521928007","0.252346052920046"
"Teilzeit","2005","AkademikerIn","Ostdeutschland","248","0.200181450886502","0.178026019640917","0.222336882132087"
"nicht erwerbstätig","2005","(noch) kein Abschluss","Westdeutschland","561","0.7286440543494","0.696563098931004","0.760725009767796"
"nicht erwerbstätig","2005","(noch) kein Abschluss","Ostdeutschland","148","0.875774267737392","0.825748734294492","0.925799801180292"
"nicht erwerbstätig","2005","Hauptschule","Westdeutschland","2981","0.488443894280691","0.476082908585","0.500804879976382"
"nicht erwerbstätig","2005","Hauptschule","Ostdeutschland","986","0.784767772208715","0.762331749925825","0.807203794491605"
"nicht erwerbstätig","2005","Realschule","Westdeutschland","937","0.281456503595399","0.266642288857847","0.29627071833295"
"nicht erwerbstätig","2005","Realschule","Ostdeutschland","409","0.229413307774134","0.210233144564928","0.24859347098334"
"nicht erwerbstätig","2005","(Fach-)Abitur","Westdeutschland","555","0.295211601309908","0.27470691563537","0.315716286984446"
"nicht erwerbstätig","2005","(Fach-)Abitur","Ostdeutschland","131","0.344844170207486","0.297970032417126","0.391718307997845"
"nicht erwerbstätig","2005","AkademikerIn","Westdeutschland","622","0.239696133094479","0.224193625160913","0.255198641028044"
"nicht erwerbstätig","2005","AkademikerIn","Ostdeutschland","377","0.388799673679867","0.361808156910448","0.415791190449287"
"Vollzeit","2006","(noch) kein Abschluss","Westdeutschland","52","0.104579349918929","0.0822427543683337","0.126915945469525"
"Vollzeit","2006","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Vollzeit","2006","Hauptschule","Westdeutschland","2071","0.306176033838814","0.295174228359201","0.317177839318426"
"Vollzeit","2006","Hauptschule","Ostdeutschland","173","0.110075583106137","0.0936337387734385","0.126517427438835"
"Vollzeit","2006","Realschule","Westdeutschland","1627","0.440847993295602","0.42509329111364","0.456602695477563"
"Vollzeit","2006","Realschule","Ostdeutschland","992","0.497738380981306","0.475642492334838","0.519834269627775"
"Vollzeit","2006","(Fach-)Abitur","Westdeutschland","789","0.396174784681813","0.374976512086802","0.417373057276824"
"Vollzeit","2006","(Fach-)Abitur","Ostdeutschland","141","0.340380235284396","0.294570669283378","0.386189801285414"
"Vollzeit","2006","AkademikerIn","Westdeutschland","1767","0.534250651593419","0.517087801915483","0.551413501271355"
"Vollzeit","2006","AkademikerIn","Ostdeutschland","667","0.420370228597759","0.393861597828021","0.446878859367497"
"Teilzeit","2006","(noch) kein Abschluss","Westdeutschland","87","0.135466888416593","0.110487151962409","0.160446624870777"
"Teilzeit","2006","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Teilzeit","2006","Hauptschule","Westdeutschland","1330","0.188658902806723","0.179320037608566","0.197997768004881"
"Teilzeit","2006","Hauptschule","Ostdeutschland","153","0.118035860140421","0.101086202846058","0.134985517434784"
"Teilzeit","2006","Realschule","Westdeutschland","1090","0.259409310180703","0.245500732406825","0.273317887954581"
"Teilzeit","2006","Realschule","Ostdeutschland","496","0.24950483228415","0.230381686238342","0.268627978329958"
"Teilzeit","2006","(Fach-)Abitur","Westdeutschland","629","0.299866915928295","0.280007978313553","0.319725853543037"
"Teilzeit","2006","(Fach-)Abitur","Ostdeutschland","119","0.286392963262493","0.242687280051779","0.330098646473207"
"Teilzeit","2006","AkademikerIn","Westdeutschland","727","0.21689912109358","0.202719047257222","0.231079194929938"
"Teilzeit","2006","AkademikerIn","Ostdeutschland","252","0.192961737239941","0.171769410478264","0.214154064001619"
"nicht erwerbstätig","2006","(noch) kein Abschluss","Westdeutschland","582","0.759953761664477","0.728777682503036","0.791129840825918"
"nicht erwerbstätig","2006","(noch) kein Abschluss","Ostdeutschland","155","0.883819949100388","0.835931414386645","0.931708483814131"
"nicht erwerbstätig","2006","Hauptschule","Westdeutschland","3341","0.505165063354463","0.493230664505662","0.517099462203263"
"nicht erwerbstätig","2006","Hauptschule","Ostdeutschland","1066","0.771888556753442","0.749845119733311","0.793931993773574"
"nicht erwerbstätig","2006","Realschule","Westdeutschland","1098","0.299742696523696","0.285204720495978","0.314280672551413"
"nicht erwerbstätig","2006","Realschule","Ostdeutschland","479","0.252756786734544","0.233551167539559","0.271962405929529"
"nicht erwerbstätig","2006","(Fach-)Abitur","Westdeutschland","627","0.303958299389892","0.284022848278851","0.323893750500933"
"nicht erwerbstätig","2006","(Fach-)Abitur","Ostdeutschland","151","0.373226801453111","0.326467415407589","0.419986187498634"
"nicht erwerbstätig","2006","AkademikerIn","Westdeutschland","751","0.248850227313002","0.233974677334497","0.263725777291506"
"nicht erwerbstätig","2006","AkademikerIn","Ostdeutschland","413","0.386668034162299","0.360515552044344","0.412820516280254"
"Vollzeit","2007","(noch) kein Abschluss","Westdeutschland","37","0.0749637170094402","0.0550390179322085","0.0948884160866719"
"Vollzeit","2007","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Vollzeit","2007","Hauptschule","Westdeutschland","1871","0.304453069210458","0.292894648408936","0.31601149001198"
"Vollzeit","2007","Hauptschule","Ostdeutschland","148","0.113670524168459","0.0962273280812219","0.131113720255697"
"Vollzeit","2007","Realschule","Westdeutschland","1508","0.436120575207828","0.419910125774493","0.452331024641163"
"Vollzeit","2007","Realschule","Ostdeutschland","961","0.521242179258326","0.498416858137915","0.544067500378737"
"Vollzeit","2007","(Fach-)Abitur","Westdeutschland","748","0.39399316116758","0.372410333783436","0.415575988551725"
"Vollzeit","2007","(Fach-)Abitur","Ostdeutschland","151","0.407905718233669","0.359317928205861","0.456493508261477"
"Vollzeit","2007","AkademikerIn","Westdeutschland","1665","0.53691963660981","0.519335462981789","0.554503810237831"
"Vollzeit","2007","AkademikerIn","Ostdeutschland","629","0.423228325836165","0.396370816219932","0.450085835452398"
"Teilzeit","2007","(noch) kein Abschluss","Westdeutschland","81","0.14942738379097","0.122452621535492","0.176402146046448"
"Teilzeit","2007","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Teilzeit","2007","Hauptschule","Westdeutschland","1217","0.194510685613725","0.184568617640654","0.204452753586796"
"Teilzeit","2007","Hauptschule","Ostdeutschland","127","0.103903930012874","0.0871352912569417","0.120672568768806"
"Teilzeit","2007","Realschule","Westdeutschland","1022","0.254242332527843","0.240008513512522","0.268476151543163"
"Teilzeit","2007","Realschule","Ostdeutschland","440","0.228434942031867","0.209252375065756","0.247617508997978"
"Teilzeit","2007","(Fach-)Abitur","Westdeutschland","608","0.29828168544765","0.278073843663394","0.318489527231905"
"Teilzeit","2007","(Fach-)Abitur","Ostdeutschland","116","0.271473748294858","0.227505583541713","0.315441913048003"
"Teilzeit","2007","AkademikerIn","Westdeutschland","687","0.21498040760784","0.200493395408749","0.229467419806931"
"Teilzeit","2007","AkademikerIn","Ostdeutschland","259","0.19484038223084","0.173309744493257","0.216371019968424"
"nicht erwerbstätig","2007","(noch) kein Abschluss","Westdeutschland","553","0.77560889919959","0.7440435180904","0.80717428030878"
"nicht erwerbstätig","2007","(noch) kein Abschluss","Ostdeutschland","157","0.918441090279664","0.877539026080586","0.959343154478743"
"nicht erwerbstätig","2007","Hauptschule","Westdeutschland","3001","0.501036245175817","0.4884775599405","0.513594930411135"
"nicht erwerbstätig","2007","Hauptschule","Ostdeutschland","997","0.782425545818667","0.75975144896208","0.805099642675254"
"nicht erwerbstätig","2007","Realschule","Westdeutschland","1065","0.30963709226433","0.29452363374023","0.32475055078843"
"nicht erwerbstätig","2007","Realschule","Ostdeutschland","439","0.250322878709807","0.230529197089486","0.270116560330128"
"nicht erwerbstätig","2007","(Fach-)Abitur","Westdeutschland","613","0.30772515338477","0.287338496792678","0.328111809976862"
"nicht erwerbstätig","2007","(Fach-)Abitur","Ostdeutschland","126","0.320620533471473","0.274477760471665","0.366763306471281"
"nicht erwerbstätig","2007","AkademikerIn","Westdeutschland","737","0.24809995578235","0.232868811382974","0.263331100181726"
"nicht erwerbstätig","2007","AkademikerIn","Ostdeutschland","412","0.381931291932995","0.355520135712624","0.408342448153365"
"Vollzeit","2008","(noch) kein Abschluss","Westdeutschland","37","0.084871078659184","0.0628452866186256","0.106896870699742"
"Vollzeit","2008","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Vollzeit","2008","Hauptschule","Westdeutschland","1742","0.312267735901162","0.300174478467333","0.324360993334991"
"Vollzeit","2008","Hauptschule","Ostdeutschland","140","0.126143999253449","0.10733549541361","0.144952503093288"
"Vollzeit","2008","Realschule","Westdeutschland","1478","0.458005075745346","0.441238169943153","0.474771981547539"
"Vollzeit","2008","Realschule","Ostdeutschland","945","0.535597796961293","0.51225785223884","0.558937741683746"
"Vollzeit","2008","(Fach-)Abitur","Westdeutschland","678","0.378772590741773","0.356425377129759","0.401119804353787"
"Vollzeit","2008","(Fach-)Abitur","Ostdeutschland","148","0.414483701249762","0.363875532542302","0.465091869957221"
"Vollzeit","2008","AkademikerIn","Westdeutschland","1558","0.537788212237381","0.519796883836976","0.555779540637785"
"Vollzeit","2008","AkademikerIn","Ostdeutschland","588","0.430061661897831","0.40252783400846","0.457595489787203"
"Teilzeit","2008","(noch) kein Abschluss","Westdeutschland","87","0.159164213603367","0.13025150090852","0.188076926298214"
"Teilzeit","2008","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Teilzeit","2008","Hauptschule","Westdeutschland","1120","0.191862188572668","0.181586582379587","0.202137794765749"
"Teilzeit","2008","Hauptschule","Ostdeutschland","126","0.11015816594152","0.09242175372439","0.127894578158651"
"Teilzeit","2008","Realschule","Westdeutschland","934","0.244251887227753","0.229793239757819","0.258710534697688"
"Teilzeit","2008","Realschule","Ostdeutschland","415","0.236484151743209","0.216598339013965","0.256369964472454"
"Teilzeit","2008","(Fach-)Abitur","Westdeutschland","580","0.323492821200432","0.301941329671048","0.345044312729815"
"Teilzeit","2008","(Fach-)Abitur","Ostdeutschland","100","0.218407766896867","0.175963253799402","0.260852279994332"
"Teilzeit","2008","AkademikerIn","Westdeutschland","655","0.217842049631104","0.202946546663621","0.232737552598587"
"Teilzeit","2008","AkademikerIn","Ostdeutschland","239","0.174206697575825","0.153112869830969","0.195300525320682"
"nicht erwerbstätig","2008","(noch) kein Abschluss","Westdeutschland","491","0.755964707737449","0.722018785442307","0.789910630032592"
"nicht erwerbstätig","2008","(noch) kein Abschluss","Ostdeutschland","114","0.891314978448186","0.83801673532795","0.944613221568421"
"nicht erwerbstätig","2008","Hauptschule","Westdeutschland","2779","0.49587007552617","0.482822637878202","0.508917513174139"
"nicht erwerbstätig","2008","Hauptschule","Ostdeutschland","931","0.76369783480503","0.739632292874139","0.787763376735921"
"nicht erwerbstätig","2008","Realschule","Westdeutschland","980","0.297743037026901","0.282354795180906","0.313131278872896"
"nicht erwerbstätig","2008","Realschule","Ostdeutschland","394","0.227918051295498","0.20828651183154","0.247549590759455"
"nicht erwerbstätig","2008","(Fach-)Abitur","Westdeutschland","552","0.297734588057795","0.276668975706593","0.318800200408997"
"nicht erwerbstätig","2008","(Fach-)Abitur","Ostdeutschland","116","0.367108531853371","0.317590969319691","0.416626094387051"
"nicht erwerbstätig","2008","AkademikerIn","Westdeutschland","737","0.244369738131516","0.228863178058186","0.259876298204845"
"nicht erwerbstätig","2008","AkademikerIn","Ostdeutschland","415","0.395731640526343","0.368535792347975","0.422927488704711"
"Vollzeit","2009","(noch) kein Abschluss","Westdeutschland","34","0.0922888088087548","0.0687135117165608","0.115864105900949"
"Vollzeit","2009","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Vollzeit","2009","Hauptschule","Westdeutschland","1540","0.306313306492354","0.293679554629621","0.318947058355086"
"Vollzeit","2009","Hauptschule","Ostdeutschland","130","0.129395274475545","0.109747425879134","0.149043123071956"
"Vollzeit","2009","Realschule","Westdeutschland","1382","0.447876223912574","0.430538112934118","0.46521433489103"
"Vollzeit","2009","Realschule","Ostdeutschland","916","0.538861869869292","0.514960977835395","0.56276276190319"
"Vollzeit","2009","(Fach-)Abitur","Westdeutschland","653","0.404156906146916","0.380535987433705","0.427777824860127"
"Vollzeit","2009","(Fach-)Abitur","Ostdeutschland","131","0.353460023275719","0.303161967734371","0.403758078817067"
"Vollzeit","2009","AkademikerIn","Westdeutschland","1467","0.535740883624954","0.51736001616281","0.554121751087098"
"Vollzeit","2009","AkademikerIn","Ostdeutschland","583","0.439628012349122","0.411626896191513","0.46762912850673"
"Teilzeit","2009","(noch) kein Abschluss","Westdeutschland","75","0.144130342256336","0.115522155439653","0.172738529073019"
"Teilzeit","2009","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Teilzeit","2009","Hauptschule","Westdeutschland","1069","0.204416381131087","0.193363678309554","0.215469083952619"
"Teilzeit","2009","Hauptschule","Ostdeutschland","117","0.1003143133673","0.0827281079063394","0.117900518828261"
"Teilzeit","2009","Realschule","Westdeutschland","893","0.268412122319741","0.252961753072753","0.283862491566728"
"Teilzeit","2009","Realschule","Ostdeutschland","393","0.243062400069697","0.222496449082995","0.263628351056399"
"Teilzeit","2009","(Fach-)Abitur","Westdeutschland","521","0.313172111132787","0.290848146354038","0.335496075911535"
"Teilzeit","2009","(Fach-)Abitur","Ostdeutschland","103","0.310184739150155","0.261514893808353","0.358854584491957"
"Teilzeit","2009","AkademikerIn","Westdeutschland","669","0.236477522382271","0.220816711857417","0.252138332907124"
"Teilzeit","2009","AkademikerIn","Ostdeutschland","219","0.184346012469994","0.162470193952653","0.206221830987335"
"nicht erwerbstätig","2009","(noch) kein Abschluss","Westdeutschland","470","0.763580848934909","0.728972757487043","0.798188940382775"
"nicht erwerbstätig","2009","(noch) kein Abschluss","Ostdeutschland","76","0.793173190459623","0.712982771449718","0.873363609469528"
"nicht erwerbstätig","2009","Hauptschule","Westdeutschland","2505","0.489270312376559","0.475569771488841","0.502970853264278"
"nicht erwerbstätig","2009","Hauptschule","Ostdeutschland","874","0.770290412157154","0.745666214298319","0.79491461001599"
"nicht erwerbstätig","2009","Realschule","Westdeutschland","885","0.283711653767685","0.267994023080874","0.299429284454495"
"nicht erwerbstätig","2009","Realschule","Ostdeutschland","362","0.218075730061011","0.198276610407921","0.237874849714101"
"nicht erwerbstätig","2009","(Fach-)Abitur","Westdeutschland","484","0.282670982720297","0.260996155615595","0.304345809824999"
"nicht erwerbstätig","2009","(Fach-)Abitur","Ostdeutschland","113","0.336355237574126","0.286644490883703","0.386065984264549"
"nicht erwerbstätig","2009","AkademikerIn","Westdeutschland","692","0.227781593992775","0.212324146610943","0.243239041374607"
"nicht erwerbstätig","2009","AkademikerIn","Ostdeutschland","405","0.376025975180884","0.348699310067651","0.403352640294117"
"Vollzeit","2010","(noch) kein Abschluss","Westdeutschland","66","0.0810768352048808","0.0636555480851627","0.0984981223245989"
"Vollzeit","2010","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Vollzeit","2010","Hauptschule","Westdeutschland","2040","0.29501604455311","0.283797356647862","0.306234732458358"
"Vollzeit","2010","Hauptschule","Ostdeutschland","159","0.125384778336633","0.106514137766019","0.144255418907248"
"Vollzeit","2010","Realschule","Westdeutschland","1850","0.45975672545607","0.445381095542613","0.474132355369527"
"Vollzeit","2010","Realschule","Ostdeutschland","1098","0.557118380542932","0.53640419772766","0.577832563358204"
"Vollzeit","2010","(Fach-)Abitur","Westdeutschland","953","0.414933836332993","0.395862505615033","0.434005167050953"
"Vollzeit","2010","(Fach-)Abitur","Ostdeutschland","185","0.381409298387989","0.338748325859985","0.424070270915994"
"Vollzeit","2010","AkademikerIn","Westdeutschland","2029","0.525430181856992","0.509916527179106","0.540943836534878"
"Vollzeit","2010","AkademikerIn","Ostdeutschland","686","0.45561159725015","0.429486543097289","0.481736651403012"
"Teilzeit","2010","(noch) kein Abschluss","Westdeutschland","132","0.145385330345902","0.12288765164666","0.167883009045144"
"Teilzeit","2010","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Teilzeit","2010","Hauptschule","Westdeutschland","1417","0.20275711695501","0.192866736201309","0.212647497708712"
"Teilzeit","2010","Hauptschule","Ostdeutschland","164","0.131531671801267","0.112272044386699","0.150791299215834"
"Teilzeit","2010","Realschule","Westdeutschland","1512","0.257356652508332","0.244746335604572","0.269966969412092"
"Teilzeit","2010","Realschule","Ostdeutschland","596","0.232330399843354","0.214719140018565","0.249941659668142"
"Teilzeit","2010","(Fach-)Abitur","Westdeutschland","872","0.309725889052616","0.291828543333209","0.327623234772024"
"Teilzeit","2010","(Fach-)Abitur","Ostdeutschland","152","0.277808458977622","0.238468640561687","0.317148277393557"
