year,age_gr,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,30-45 y.,West,Full Time,0.48252,2864,7054,0.47085,0.49418
2022,30-45 y.,West,Part Time,0.28345,1991,7054,0.27293,0.29397
2022,30-45 y.,West,Not Working,0.23403,2199,7054,0.22415,0.24392
2022,30-45 y.,East,Full Time,0.48707,863,1916,0.46468,0.50945
2022,30-45 y.,East,Part Time,0.25585,502,1916,0.23631,0.27539
2022,30-45 y.,East,Not Working,0.25708,551,1916,0.23751,0.27666
2022,46-65 y.,West,Full Time,0.42859,2840,7282,0.41722,0.43995
2022,46-65 y.,West,Part Time,0.24536,1815,7282,0.23547,0.25524
2022,46-65 y.,West,Not Working,0.32606,2627,7282,0.31529,0.33682
2022,46-65 y.,East,Full Time,0.42048,802,1918,0.39838,0.44257
2022,46-65 y.,East,Part Time,0.22155,421,1918,0.20296,0.24014
2022,46-65 y.,East,Not Working,0.35798,695,1918,0.33652,0.37944
2022,66 and older,West,Full Time,0.01038,53,3100,0.00681,0.01395
2022,66 and older,West,Part Time,0.06099,242,3100,0.05256,0.06941
2022,66 and older,West,Not Working,0.92863,2805,3100,0.91957,0.93770
2022,66 and older,East,Part Time,0.05965,71,1022,0.04513,0.07418
2022,66 and older,East,Not Working,0.91601,951,1022,0.89899,0.93302
