year,quintil_oecd,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,5th Quintile,male,Full Time,0.70430,1775,2673,0.68700,0.72160
2008,5th Quintile,male,Part Time,0.10359,281,2673,0.09203,0.11514
2008,5th Quintile,male,Not Working,0.19211,617,2673,0.17717,0.20705
2008,5th Quintile,female,Full Time,0.41299,1007,2634,0.39418,0.43180
2008,5th Quintile,female,Part Time,0.27374,799,2634,0.25671,0.29078
2008,5th Quintile,female,Not Working,0.31327,828,2634,0.29555,0.33098
2009,1st Quintile,male,Full Time,0.24039,293,1216,0.21636,0.26442
2009,1st Quintile,male,Part Time,0.23108,263,1216,0.20738,0.25478
2009,1st Quintile,male,Not Working,0.52853,660,1216,0.50046,0.55660
2009,1st Quintile,female,Full Time,0.10049,182,1701,0.08619,0.11478
2009,1st Quintile,female,Part Time,0.28951,503,1701,0.26795,0.31107
2009,1st Quintile,female,Not Working,0.61000,1016,1701,0.58682,0.63319
2009,2nd Quintile,male,Full Time,0.43931,606,1449,0.41374,0.46487
2009,2nd Quintile,male,Part Time,0.13607,196,1449,0.11841,0.15373
2009,2nd Quintile,male,Not Working,0.42462,647,1449,0.39916,0.45008
2009,2nd Quintile,female,Full Time,0.13804,253,1774,0.12198,0.15409
2009,2nd Quintile,female,Part Time,0.31377,536,1774,0.29218,0.33537
2009,2nd Quintile,female,Not Working,0.54819,985,1774,0.52502,0.57136
2009,3rd Quintile,male,Full Time,0.55077,885,1684,0.52701,0.57454
2009,3rd Quintile,male,Part Time,0.13024,214,1684,0.11416,0.14632
2009,3rd Quintile,male,Not Working,0.31899,585,1684,0.29672,0.34126
2009,3rd Quintile,female,Full Time,0.24595,435,1766,0.22586,0.26604
2009,3rd Quintile,female,Part Time,0.35881,636,1766,0.33643,0.38119
2009,3rd Quintile,female,Not Working,0.39524,695,1766,0.37243,0.41805
2009,4th Quintile,male,Full Time,0.62339,1153,1896,0.60157,0.64521
2009,4th Quintile,male,Part Time,0.12831,240,1896,0.11325,0.14337
2009,4th Quintile,male,Not Working,0.24830,503,1896,0.22885,0.26775
2009,4th Quintile,female,Full Time,0.33084,609,1917,0.30977,0.35191
2009,4th Quintile,female,Part Time,0.32409,656,1917,0.30313,0.34505
2009,4th Quintile,female,Not Working,0.34507,652,1917,0.32379,0.36636
2009,5th Quintile,male,Full Time,0.69885,1644,2481,0.68079,0.71690
2009,5th Quintile,male,Part Time,0.10607,257,2481,0.09395,0.11819
2009,5th Quintile,male,Not Working,0.19508,580,2481,0.17948,0.21068
2009,5th Quintile,female,Full Time,0.43103,943,2365,0.41107,0.45099
2009,5th Quintile,female,Part Time,0.28955,714,2365,0.27126,0.30783
2009,5th Quintile,female,Not Working,0.27943,708,2365,0.26134,0.29751
2010,1st Quintile,male,Full Time,0.19697,249,1093,0.17338,0.22056
2010,1st Quintile,male,Part Time,0.22024,243,1093,0.19566,0.24482
2010,1st Quintile,male,Not Working,0.58279,601,1093,0.55354,0.61204
2010,1st Quintile,female,Full Time,0.10659,147,1534,0.09115,0.12204
2010,1st Quintile,female,Part Time,0.25860,466,1534,0.23668,0.28052
2010,1st Quintile,female,Not Working,0.63480,921,1534,0.61070,0.65891
2010,2nd Quintile,male,Full Time,0.39413,582,1377,0.36831,0.41995
2010,2nd Quintile,male,Part Time,0.15423,177,1377,0.13515,0.17332
2010,2nd Quintile,male,Not Working,0.45163,618,1377,0.42534,0.47793
2010,2nd Quintile,female,Full Time,0.17121,276,1670,0.15314,0.18929
2010,2nd Quintile,female,Part Time,0.28873,517,1670,0.26699,0.31047
2010,2nd Quintile,female,Not Working,0.54006,877,1670,0.51615,0.56397
2010,3rd Quintile,male,Full Time,0.54050,836,1563,0.51579,0.56521
2010,3rd Quintile,male,Part Time,0.12416,184,1563,0.10781,0.14051
2010,3rd Quintile,male,Not Working,0.33534,543,1563,0.31193,0.35875
2010,3rd Quintile,female,Full Time,0.27043,419,1681,0.24919,0.29167
2010,3rd Quintile,female,Part Time,0.31696,571,1681,0.29471,0.33921
2010,3rd Quintile,female,Not Working,0.41260,691,1681,0.38906,0.43615
2010,4th Quintile,male,Full Time,0.58808,1048,1756,0.56505,0.61110
2010,4th Quintile,male,Part Time,0.13942,225,1756,0.12321,0.15563
2010,4th Quintile,male,Not Working,0.27250,483,1756,0.25167,0.29334
2010,4th Quintile,female,Full Time,0.34179,558,1747,0.31954,0.36403
2010,4th Quintile,female,Part Time,0.29978,600,1747,0.27829,0.32127
2010,4th Quintile,female,Not Working,0.35843,589,1747,0.33594,0.38093
2010,5th Quintile,male,Full Time,0.70455,1466,2234,0.68563,0.72348
2010,5th Quintile,male,Part Time,0.10166,243,2234,0.08913,0.11420
2010,5th Quintile,male,Not Working,0.19379,525,2234,0.17739,0.21018
2010,5th Quintile,female,Full Time,0.44668,865,2170,0.42575,0.46760
2010,5th Quintile,female,Part Time,0.28034,665,2170,0.26143,0.29924
2010,5th Quintile,female,Not Working,0.27299,640,2170,0.25424,0.29174
2011,1st Quintile,male,Full Time,0.23396,608,1882,0.21483,0.25310
2011,1st Quintile,male,Part Time,0.23605,455,1882,0.21686,0.25525
2011,1st Quintile,male,Not Working,0.52998,819,1882,0.50743,0.55254
2011,1st Quintile,female,Full Time,0.08866,225,2838,0.07820,0.09913
2011,1st Quintile,female,Part Time,0.26475,968,2838,0.24852,0.28099
2011,1st Quintile,female,Not Working,0.64658,1645,2838,0.62899,0.66417
2011,2nd Quintile,male,Full Time,0.45076,1026,1931,0.42856,0.47296
2011,2nd Quintile,male,Part Time,0.15684,294,1931,0.14061,0.17306
2011,2nd Quintile,male,Not Working,0.39240,611,1931,0.37061,0.41418
2011,2nd Quintile,female,Full Time,0.16109,359,2483,0.14663,0.17556
2011,2nd Quintile,female,Part Time,0.31502,995,2483,0.29674,0.33329
2011,2nd Quintile,female,Not Working,0.52389,1129,2483,0.50424,0.54354
2011,3rd Quintile,male,Full Time,0.54092,1136,1960,0.51886,0.56299
2011,3rd Quintile,male,Part Time,0.14044,263,1960,0.12506,0.15583
2011,3rd Quintile,male,Not Working,0.31864,561,1960,0.29800,0.33927
2011,3rd Quintile,female,Full Time,0.25467,512,2240,0.23662,0.27272
2011,3rd Quintile,female,Part Time,0.32871,885,2240,0.30926,0.34817
2011,3rd Quintile,female,Not Working,0.41662,843,2240,0.39620,0.43704
2011,4th Quintile,male,Full Time,0.62186,1342,2068,0.60095,0.64276
2011,4th Quintile,male,Part Time,0.13080,257,2068,0.11626,0.14533
2011,4th Quintile,male,Not Working,0.24735,469,2068,0.22875,0.26595
2011,4th Quintile,female,Full Time,0.35962,625,2116,0.33917,0.38008
2011,4th Quintile,female,Part Time,0.32579,858,2116,0.30582,0.34576
2011,4th Quintile,female,Not Working,0.31459,633,2116,0.29480,0.33438
2011,5th Quintile,male,Full Time,0.70810,1608,2366,0.68978,0.72643
2011,5th Quintile,male,Part Time,0.11447,273,2366,0.10164,0.12731
2011,5th Quintile,male,Not Working,0.17742,485,2366,0.16202,0.19282
2011,5th Quintile,female,Full Time,0.43584,894,2390,0.41595,0.45572
2011,5th Quintile,female,Part Time,0.28720,798,2390,0.26905,0.30534
2011,5th Quintile,female,Not Working,0.27696,698,2390,0.25902,0.29491
2012,1st Quintile,male,Full Time,0.24022,695,2165,0.22222,0.25822
2012,1st Quintile,male,Part Time,0.24552,502,2165,0.22739,0.26365
2012,1st Quintile,male,Not Working,0.51426,968,2165,0.49320,0.53532
2012,1st Quintile,female,Full Time,0.08716,291,3327,0.07758,0.09675
2012,1st Quintile,female,Part Time,0.29240,1188,3327,0.27694,0.30786
2012,1st Quintile,female,Not Working,0.62043,1848,3327,0.60394,0.63693
2012,2nd Quintile,male,Full Time,0.44742,1119,2207,0.42668,0.46817
2012,2nd Quintile,male,Part Time,0.14012,292,2207,0.12563,0.15460
2012,2nd Quintile,male,Not Working,0.41246,796,2207,0.39192,0.43300
2012,2nd Quintile,female,Full Time,0.16191,446,2865,0.14842,0.17541
2012,2nd Quintile,female,Part Time,0.31007,1133,2865,0.29313,0.32701
2012,2nd Quintile,female,Not Working,0.52802,1286,2865,0.50974,0.54630
2012,3rd Quintile,male,Full Time,0.55179,1342,2316,0.53153,0.57204
2012,3rd Quintile,male,Part Time,0.11367,260,2316,0.10074,0.12660
2012,3rd Quintile,male,Not Working,0.33455,714,2316,0.31533,0.35377
2012,3rd Quintile,female,Full Time,0.26851,616,2614,0.25151,0.28550
2012,3rd Quintile,female,Part Time,0.33115,1046,2614,0.31311,0.34920
2012,3rd Quintile,female,Not Working,0.40034,952,2614,0.38156,0.41913
2012,4th Quintile,male,Full Time,0.61157,1484,2352,0.59186,0.63127
2012,4th Quintile,male,Part Time,0.13382,271,2352,0.12006,0.14758
2012,4th Quintile,male,Not Working,0.25461,597,2352,0.23700,0.27222
2012,4th Quintile,female,Full Time,0.34358,745,2536,0.32509,0.36207
2012,4th Quintile,female,Part Time,0.31100,1010,2536,0.29298,0.32902
2012,4th Quintile,female,Not Working,0.34542,781,2536,0.32691,0.36394
2012,5th Quintile,male,Full Time,0.71164,1784,2639,0.69436,0.72893
2012,5th Quintile,male,Part Time,0.10581,290,2639,0.09407,0.11755
2012,5th Quintile,male,Not Working,0.18255,565,2639,0.16780,0.19729
2012,5th Quintile,female,Full Time,0.43709,1017,2671,0.41828,0.45591
2012,5th Quintile,female,Part Time,0.29882,902,2671,0.28146,0.31618
2012,5th Quintile,female,Not Working,0.26409,752,2671,0.24737,0.28081
2013,1st Quintile,male,Full Time,0.22461,636,2099,0.20676,0.24247
2013,1st Quintile,male,Part Time,0.20679,455,2099,0.18946,0.22412
2013,1st Quintile,male,Not Working,0.56859,1008,2099,0.54740,0.58978
2013,1st Quintile,female,Full Time,0.09446,287,3250,0.08440,0.10451
2013,1st Quintile,female,Part Time,0.28343,1205,3250,0.26793,0.29893
2013,1st Quintile,female,Not Working,0.62212,1758,3250,0.60544,0.63879
2013,2nd Quintile,male,Full Time,0.43701,1179,2348,0.41694,0.45708
2013,2nd Quintile,male,Part Time,0.13828,323,2348,0.12432,0.15225
2013,2nd Quintile,male,Not Working,0.42471,846,2348,0.40471,0.44471
2013,2nd Quintile,female,Full Time,0.16378,538,3045,0.15064,0.17693
2013,2nd Quintile,female,Part Time,0.31029,1220,3045,0.29385,0.32672
2013,2nd Quintile,female,Not Working,0.52593,1287,3045,0.50819,0.54367
2013,3rd Quintile,male,Full Time,0.51002,1271,2319,0.48967,0.53037
2013,3rd Quintile,male,Part Time,0.12867,302,2319,0.11504,0.14231
2013,3rd Quintile,male,Not Working,0.36131,746,2319,0.34175,0.38087
2013,3rd Quintile,female,Full Time,0.24818,621,2672,0.23180,0.26456
2013,3rd Quintile,female,Part Time,0.32729,1057,2672,0.30949,0.34508
2013,3rd Quintile,female,Not Working,0.42453,994,2672,0.40578,0.44327
2013,4th Quintile,male,Full Time,0.61015,1493,2352,0.59043,0.62986
2013,4th Quintile,male,Part Time,0.12976,282,2352,0.11617,0.14334
2013,4th Quintile,male,Not Working,0.26009,577,2352,0.24236,0.27783
2013,4th Quintile,female,Full Time,0.33823,786,2576,0.31996,0.35650
2013,4th Quintile,female,Part Time,0.31939,1010,2576,0.30138,0.33740
2013,4th Quintile,female,Not Working,0.34238,780,2576,0.32405,0.36071
2013,5th Quintile,male,Full Time,0.67792,1820,2774,0.66053,0.69532
2013,5th Quintile,male,Part Time,0.11885,347,2774,0.10681,0.13090
2013,5th Quintile,male,Not Working,0.20322,607,2774,0.18824,0.21820
2013,5th Quintile,female,Full Time,0.43632,1085,2797,0.41793,0.45470
2013,5th Quintile,female,Part Time,0.29479,957,2797,0.27789,0.31169
2013,5th Quintile,female,Not Working,0.26890,755,2797,0.25246,0.28533
2014,1st Quintile,male,Full Time,0.21375,700,2498,0.19768,0.22983
2014,1st Quintile,male,Part Time,0.24861,609,2498,0.23165,0.26556
2014,1st Quintile,male,Not Working,0.53764,1189,2498,0.51808,0.55720
2014,1st Quintile,female,Full Time,0.08227,293,3526,0.07320,0.09134
2014,1st Quintile,female,Part Time,0.31753,1261,3526,0.30216,0.33290
2014,1st Quintile,female,Not Working,0.60020,1972,3526,0.58403,0.61637
2014,2nd Quintile,male,Full Time,0.40403,1229,2534,0.38492,0.42314
2014,2nd Quintile,male,Part Time,0.17210,388,2534,0.15740,0.18680
2014,2nd Quintile,male,Not Working,0.42387,917,2534,0.40462,0.44311
2014,2nd Quintile,female,Full Time,0.15676,551,3124,0.14401,0.16951
2014,2nd Quintile,female,Part Time,0.33169,1240,3124,0.31517,0.34820
2014,2nd Quintile,female,Not Working,0.51156,1333,3124,0.49402,0.52909
2014,3rd Quintile,male,Full Time,0.53594,1364,2429,0.51610,0.55578
2014,3rd Quintile,male,Part Time,0.13087,321,2429,0.11745,0.14428
2014,3rd Quintile,male,Not Working,0.33319,744,2429,0.31444,0.35194
2014,3rd Quintile,female,Full Time,0.24996,697,2833,0.23401,0.26590
2014,3rd Quintile,female,Part Time,0.32208,1120,2833,0.30487,0.33929
2014,3rd Quintile,female,Not Working,0.42797,1016,2833,0.40974,0.44619
2014,4th Quintile,male,Full Time,0.60854,1568,2513,0.58946,0.62763
2014,4th Quintile,male,Part Time,0.13043,301,2513,0.11726,0.14360
2014,4th Quintile,male,Not Working,0.26103,644,2513,0.24385,0.27820
2014,4th Quintile,female,Full Time,0.36046,898,2731,0.34245,0.37847
2014,4th Quintile,female,Part Time,0.31140,1047,2731,0.29403,0.32877
2014,4th Quintile,female,Not Working,0.32814,786,2731,0.31052,0.34575
2014,5th Quintile,male,Full Time,0.70982,1855,2748,0.69285,0.72679
2014,5th Quintile,male,Part Time,0.10549,311,2748,0.09400,0.11698
2014,5th Quintile,male,Not Working,0.18469,582,2748,0.17018,0.19921
2014,5th Quintile,female,Full Time,0.43763,1068,2711,0.41896,0.45631
2014,5th Quintile,female,Part Time,0.30985,946,2711,0.29244,0.32726
2014,5th Quintile,female,Not Working,0.25251,697,2711,0.23616,0.26887
2015,1st Quintile,male,Full Time,0.22213,634,2224,0.20485,0.23942
2015,1st Quintile,male,Part Time,0.23278,531,2224,0.21521,0.25035
2015,1st Quintile,male,Not Working,0.54508,1059,2224,0.52438,0.56578
2015,1st Quintile,female,Full Time,0.09528,278,3087,0.08492,0.10564
2015,1st Quintile,female,Part Time,0.31763,1097,3087,0.30120,0.33405
2015,1st Quintile,female,Not Working,0.58709,1712,3087,0.56972,0.60447
2015,2nd Quintile,male,Full Time,0.44032,1158,2345,0.42022,0.46042
2015,2nd Quintile,male,Part Time,0.15727,366,2345,0.14253,0.17201
2015,2nd Quintile,male,Not Working,0.40241,821,2345,0.38256,0.42226
2015,2nd Quintile,female,Full Time,0.14650,520,3038,0.13392,0.15908
2015,2nd Quintile,female,Part Time,0.33951,1220,3038,0.32267,0.35635
2015,2nd Quintile,female,Not Working,0.51399,1298,3038,0.49622,0.53177
2015,3rd Quintile,male,Full Time,0.53227,1279,2303,0.51188,0.55265
2015,3rd Quintile,male,Part Time,0.13720,320,2303,0.12315,0.15126
2015,3rd Quintile,male,Not Working,0.33053,704,2303,0.31132,0.34975
2015,3rd Quintile,female,Full Time,0.25910,677,2647,0.24241,0.27580
2015,3rd Quintile,female,Part Time,0.31922,1037,2647,0.30146,0.33699
2015,3rd Quintile,female,Not Working,0.42167,933,2647,0.40285,0.44049
2015,4th Quintile,male,Full Time,0.62770,1488,2328,0.60806,0.64734
2015,4th Quintile,male,Part Time,0.11346,252,2328,0.10057,0.12634
2015,4th Quintile,male,Not Working,0.25885,588,2328,0.24105,0.27664
2015,4th Quintile,female,Full Time,0.33838,805,2523,0.31991,0.35684
2015,4th Quintile,female,Part Time,0.34289,1018,2523,0.32437,0.36142
2015,4th Quintile,female,Not Working,0.31873,700,2523,0.30054,0.33692
2015,5th Quintile,male,Full Time,0.70108,1699,2577,0.68340,0.71876
2015,5th Quintile,male,Part Time,0.11838,328,2577,0.10591,0.13086
2015,5th Quintile,male,Not Working,0.18054,550,2577,0.16569,0.19539
2015,5th Quintile,female,Full Time,0.42037,977,2594,0.40137,0.43937
2015,5th Quintile,female,Part Time,0.32085,941,2594,0.30289,0.33882
2015,5th Quintile,female,Not Working,0.25878,676,2594,0.24192,0.27564
2016,1st Quintile,male,Full Time,0.20619,595,2203,0.18929,0.22309
2016,1st Quintile,male,Part Time,0.25880,551,2203,0.24050,0.27709
2016,1st Quintile,male,Not Working,0.53501,1057,2203,0.51418,0.55584
2016,1st Quintile,female,Full Time,0.09348,277,3031,0.08312,0.10385
2016,1st Quintile,female,Part Time,0.32792,1106,3031,0.31120,0.34463
2016,1st Quintile,female,Not Working,0.57860,1648,3031,0.56102,0.59618
2016,2nd Quintile,male,Full Time,0.43372,1135,2313,0.41352,0.45392
2016,2nd Quintile,male,Part Time,0.15950,377,2313,0.14457,0.17442
2016,2nd Quintile,male,Not Working,0.40679,801,2313,0.38676,0.42681
2016,2nd Quintile,female,Full Time,0.16116,519,2918,0.14782,0.17451
2016,2nd Quintile,female,Part Time,0.33763,1177,2918,0.32047,0.35480
2016,2nd Quintile,female,Not Working,0.50120,1222,2918,0.48306,0.51935
2016,3rd Quintile,male,Full Time,0.55287,1214,2154,0.53186,0.57387
2016,3rd Quintile,male,Part Time,0.14121,303,2154,0.12650,0.15592
2016,3rd Quintile,male,Not Working,0.30592,637,2154,0.28646,0.32539
2016,3rd Quintile,female,Full Time,0.27280,679,2552,0.25552,0.29009
2016,3rd Quintile,female,Part Time,0.33478,998,2552,0.31646,0.35309
2016,3rd Quintile,female,Not Working,0.39242,875,2552,0.37347,0.41137
2016,4th Quintile,male,Full Time,0.62558,1414,2263,0.60564,0.64553
2016,4th Quintile,male,Part Time,0.14391,305,2263,0.12945,0.15838
2016,4th Quintile,male,Not Working,0.23050,544,2263,0.21315,0.24786
2016,4th Quintile,female,Full Time,0.35591,806,2447,0.33693,0.37488
2016,4th Quintile,female,Part Time,0.32329,959,2447,0.30475,0.34183
2016,4th Quintile,female,Not Working,0.32080,682,2447,0.30230,0.33930
2016,5th Quintile,male,Full Time,0.69790,1583,2452,0.67972,0.71608
2016,5th Quintile,male,Part Time,0.09878,284,2452,0.08697,0.11059
2016,5th Quintile,male,Not Working,0.20332,585,2452,0.18739,0.21925
2016,5th Quintile,female,Full Time,0.41707,948,2475,0.39764,0.43650
2016,5th Quintile,female,Part Time,0.32335,885,2475,0.30491,0.34178
2016,5th Quintile,female,Not Working,0.25959,642,2475,0.24231,0.27686
2017,1st Quintile,male,Full Time,0.19939,593,2996,0.18508,0.21370
2017,1st Quintile,male,Part Time,0.25386,581,2996,0.23827,0.26945
2017,1st Quintile,male,Not Working,0.54675,1822,2996,0.52892,0.56458
2017,1st Quintile,female,Full Time,0.10924,300,3481,0.09888,0.11961
2017,1st Quintile,female,Part Time,0.30962,1031,3481,0.29426,0.32498
2017,1st Quintile,female,Not Working,0.58113,2150,3481,0.56474,0.59753
2017,2nd Quintile,male,Full Time,0.43487,1077,2241,0.41434,0.45539
2017,2nd Quintile,male,Part Time,0.16282,355,2241,0.14753,0.17811
2017,2nd Quintile,male,Not Working,0.40231,809,2241,0.38200,0.42262
2017,2nd Quintile,female,Full Time,0.16412,512,2789,0.15037,0.17787
2017,2nd Quintile,female,Part Time,0.32097,1108,2789,0.30364,0.33830
2017,2nd Quintile,female,Not Working,0.51491,1169,2789,0.49636,0.53346
2017,3rd Quintile,male,Full Time,0.51435,1148,2070,0.49281,0.53589
2017,3rd Quintile,male,Part Time,0.13587,273,2070,0.12110,0.15063
2017,3rd Quintile,male,Not Working,0.34978,649,2070,0.32923,0.37033
2017,3rd Quintile,female,Full Time,0.24793,636,2458,0.23086,0.26501
2017,3rd Quintile,female,Part Time,0.32163,976,2458,0.30316,0.34010
2017,3rd Quintile,female,Not Working,0.43044,846,2458,0.41086,0.45002
2017,4th Quintile,male,Full Time,0.62252,1325,2109,0.60183,0.64321
2017,4th Quintile,male,Part Time,0.12791,258,2109,0.11365,0.14217
2017,4th Quintile,male,Not Working,0.24957,526,2109,0.23110,0.26805
2017,4th Quintile,female,Full Time,0.34733,777,2309,0.32791,0.36676
2017,4th Quintile,female,Part Time,0.33294,905,2309,0.31372,0.35217
2017,4th Quintile,female,Not Working,0.31972,627,2309,0.30070,0.33875
2017,5th Quintile,male,Full Time,0.66957,1441,2295,0.65032,0.68882
2017,5th Quintile,male,Part Time,0.12633,333,2295,0.11273,0.13993
2017,5th Quintile,male,Not Working,0.20410,521,2295,0.18761,0.22059
2017,5th Quintile,female,Full Time,0.42619,911,2297,0.40596,0.44641
2017,5th Quintile,female,Part Time,0.29929,786,2297,0.28056,0.31802
2017,5th Quintile,female,Not Working,0.27453,600,2297,0.25627,0.29278
2018,1st Quintile,male,Full Time,0.19318,648,3584,0.18025,0.20611
2018,1st Quintile,male,Part Time,0.29230,759,3584,0.27741,0.30720
2018,1st Quintile,male,Not Working,0.51452,2177,3584,0.49815,0.53088
2018,1st Quintile,female,Full Time,0.10836,284,3871,0.09857,0.11816
2018,1st Quintile,female,Part Time,0.33511,1141,3871,0.32024,0.34998
2018,1st Quintile,female,Not Working,0.55653,2446,3871,0.54087,0.57218
2018,2nd Quintile,male,Full Time,0.46215,1172,2451,0.44241,0.48189
2018,2nd Quintile,male,Part Time,0.16279,408,2451,0.14817,0.17741
2018,2nd Quintile,male,Not Working,0.37506,871,2451,0.35589,0.39423
2018,2nd Quintile,female,Full Time,0.17496,587,3004,0.16137,0.18855
2018,2nd Quintile,female,Part Time,0.34289,1196,3004,0.32592,0.35987
2018,2nd Quintile,female,Not Working,0.48215,1221,3004,0.46428,0.50002
2018,3rd Quintile,male,Full Time,0.52828,1238,2250,0.50765,0.54891
2018,3rd Quintile,male,Part Time,0.14717,328,2250,0.13253,0.16182
2018,3rd Quintile,male,Not Working,0.32454,684,2250,0.30519,0.34389
2018,3rd Quintile,female,Full Time,0.28926,735,2645,0.27198,0.30654
2018,3rd Quintile,female,Part Time,0.31702,1040,2645,0.29929,0.33476
2018,3rd Quintile,female,Not Working,0.39371,870,2645,0.37509,0.41234
2018,4th Quintile,male,Full Time,0.62212,1437,2313,0.60235,0.64188
2018,4th Quintile,male,Part Time,0.15019,335,2313,0.13562,0.16475
2018,4th Quintile,male,Not Working,0.22770,541,2313,0.21060,0.24479
2018,4th Quintile,female,Full Time,0.34196,833,2486,0.32330,0.36061
2018,4th Quintile,female,Part Time,0.36340,1018,2486,0.34449,0.38231
2018,4th Quintile,female,Not Working,0.29464,635,2486,0.27672,0.31256
2018,5th Quintile,male,Full Time,0.69313,1689,2587,0.67536,0.71091
2018,5th Quintile,male,Part Time,0.12773,341,2587,0.11487,0.14060
2018,5th Quintile,male,Not Working,0.17913,557,2587,0.16435,0.19391
2018,5th Quintile,female,Full Time,0.43517,1027,2544,0.41590,0.45444
2018,5th Quintile,female,Part Time,0.32378,912,2544,0.30559,0.34196
2018,5th Quintile,female,Not Working,0.24105,605,2544,0.22442,0.25767
2019,1st Quintile,male,Full Time,0.21151,727,3589,0.19814,0.22487
2019,1st Quintile,male,Part Time,0.27531,823,3589,0.26069,0.28993
2019,1st Quintile,male,Not Working,0.51318,2039,3589,0.49683,0.52954
2019,1st Quintile,female,Full Time,0.10342,285,3785,0.09372,0.11312
2019,1st Quintile,female,Part Time,0.32483,994,3785,0.30991,0.33975
2019,1st Quintile,female,Not Working,0.57175,2506,3785,0.55598,0.58752
2019,2nd Quintile,male,Full Time,0.44631,1042,2266,0.42584,0.46679
2019,2nd Quintile,male,Part Time,0.17086,384,2266,0.15536,0.18636
2019,2nd Quintile,male,Not Working,0.38283,840,2266,0.36281,0.40285
2019,2nd Quintile,female,Full Time,0.18246,542,2789,0.16813,0.19680
2019,2nd Quintile,female,Part Time,0.33400,1097,2789,0.31649,0.35150
2019,2nd Quintile,female,Not Working,0.48354,1150,2789,0.46499,0.50209
2019,3rd Quintile,male,Full Time,0.55414,1155,2089,0.53282,0.57546
2019,3rd Quintile,male,Part Time,0.13128,295,2089,0.11679,0.14577
2019,3rd Quintile,male,Not Working,0.31458,639,2089,0.29466,0.33450
2019,3rd Quintile,female,Full Time,0.28885,681,2448,0.27089,0.30680
2019,3rd Quintile,female,Part Time,0.34658,981,2448,0.32773,0.36544
2019,3rd Quintile,female,Not Working,0.36457,786,2448,0.34550,0.38364
2019,4th Quintile,male,Full Time,0.62016,1238,2063,0.59921,0.64111
2019,4th Quintile,male,Part Time,0.13280,287,2063,0.11815,0.14745
2019,4th Quintile,male,Not Working,0.24704,538,2063,0.22842,0.26566
2019,4th Quintile,female,Full Time,0.35278,772,2282,0.33317,0.37239
2019,4th Quintile,female,Part Time,0.33158,871,2282,0.31226,0.35090
2019,4th Quintile,female,Not Working,0.31564,639,2282,0.29657,0.33472
2019,5th Quintile,male,Full Time,0.67259,1559,2448,0.65399,0.69118
2019,5th Quintile,male,Part Time,0.11943,324,2448,0.10659,0.13228
2019,5th Quintile,male,Not Working,0.20798,565,2448,0.19190,0.22406
2019,5th Quintile,female,Full Time,0.41838,959,2426,0.39874,0.43801
2019,5th Quintile,female,Part Time,0.33034,883,2426,0.31162,0.34906
2019,5th Quintile,female,Not Working,0.25128,584,2426,0.23401,0.26854
2020,1st Quintile,male,Full Time,0.21118,794,3311,0.19727,0.22508
2020,1st Quintile,male,Part Time,0.28118,859,3311,0.26586,0.29650
2020,1st Quintile,male,Not Working,0.50764,1658,3311,0.49061,0.52467
2020,1st Quintile,female,Full Time,0.11229,287,3481,0.10180,0.12278
2020,1st Quintile,female,Part Time,0.30143,963,3481,0.28618,0.31668
2020,1st Quintile,female,Not Working,0.58628,2231,3481,0.56992,0.60265
2020,2nd Quintile,male,Full Time,0.43599,1040,2245,0.41547,0.45651
2020,2nd Quintile,male,Part Time,0.17924,383,2245,0.16337,0.19511
2020,2nd Quintile,male,Not Working,0.38477,822,2245,0.36463,0.40490
2020,2nd Quintile,female,Full Time,0.18506,532,2717,0.17046,0.19967
2020,2nd Quintile,female,Part Time,0.32093,1032,2717,0.30337,0.33849
2020,2nd Quintile,female,Not Working,0.49401,1153,2717,0.47521,0.51281
2020,3rd Quintile,male,Full Time,0.53446,1117,2018,0.51269,0.55623
2020,3rd Quintile,male,Part Time,0.14365,294,2018,0.12834,0.15896
2020,3rd Quintile,male,Not Working,0.32189,607,2018,0.30150,0.34228
2020,3rd Quintile,female,Full Time,0.28631,666,2304,0.26785,0.30477
2020,3rd Quintile,female,Part Time,0.33254,881,2304,0.31330,0.35178
2020,3rd Quintile,female,Not Working,0.38115,757,2304,0.36132,0.40099
2020,4th Quintile,male,Full Time,0.60647,1342,2222,0.58616,0.62679
2020,4th Quintile,male,Part Time,0.15247,346,2222,0.13752,0.16742
2020,4th Quintile,male,Not Working,0.24105,534,2222,0.22326,0.25884
2020,4th Quintile,female,Full Time,0.34810,812,2374,0.32893,0.36726
2020,4th Quintile,female,Part Time,0.35523,947,2374,0.33598,0.37449
2020,4th Quintile,female,Not Working,0.29667,615,2374,0.27829,0.31505
2020,5th Quintile,male,Full Time,0.68772,2131,3173,0.67159,0.70385
2020,5th Quintile,male,Part Time,0.12213,419,3173,0.11074,0.13353
2020,5th Quintile,male,Not Working,0.19014,623,3173,0.17649,0.20380
2020,5th Quintile,female,Full Time,0.41944,1174,2870,0.40138,0.43750
2020,5th Quintile,female,Part Time,0.32647,1033,2870,0.30931,0.34363
2020,5th Quintile,female,Not Working,0.25409,663,2870,0.23816,0.27002
2021,1st Quintile,male,Full Time,0.19885,520,2382,0.18282,0.21488
2021,1st Quintile,male,Part Time,0.21105,540,2382,0.19466,0.22744
2021,1st Quintile,male,Not Working,0.59010,1322,2382,0.57034,0.60985
2021,1st Quintile,female,Full Time,0.06769,199,2535,0.05791,0.07747
