year,pgisced97,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,First Stage of Tertiary Education,2nd Quintile,Part Time,0.17531,51,237,0.12680,0.22383
2005,First Stage of Tertiary Education,2nd Quintile,Not Working,0.45212,103,237,0.38862,0.51562
2005,First Stage of Tertiary Education,3rd Quintile,Full Time,0.45178,140,304,0.39575,0.50782
2005,First Stage of Tertiary Education,3rd Quintile,Part Time,0.18855,61,304,0.14451,0.23260
2005,First Stage of Tertiary Education,3rd Quintile,Not Working,0.35966,103,304,0.30563,0.41370
2005,First Stage of Tertiary Education,4th Quintile,Full Time,0.53516,210,425,0.48768,0.58264
2005,First Stage of Tertiary Education,4th Quintile,Part Time,0.18028,97,425,0.14369,0.21688
2005,First Stage of Tertiary Education,4th Quintile,Not Working,0.28456,118,425,0.24161,0.32750
2005,First Stage of Tertiary Education,5th Quintile,Full Time,0.65183,313,480,0.60917,0.69450
2005,First Stage of Tertiary Education,5th Quintile,Part Time,0.18759,94,480,0.15263,0.22255
2005,First Stage of Tertiary Education,5th Quintile,Not Working,0.16057,73,480,0.12770,0.19345
2005,Second Stage of Tertiary Education,1st Quintile,Full Time,0.18429,40,212,0.13198,0.23661
2005,Second Stage of Tertiary Education,1st Quintile,Part Time,0.33413,77,212,0.27048,0.39777
2005,Second Stage of Tertiary Education,1st Quintile,Not Working,0.48158,95,212,0.41416,0.54900
2005,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.32337,104,301,0.27044,0.37630
2005,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.25453,70,301,0.20524,0.30382
2005,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.42210,127,301,0.36621,0.47799
2005,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.35360,187,481,0.31083,0.39637
2005,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.30511,133,481,0.26392,0.34631
2005,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.34129,161,481,0.29887,0.38370
2005,Second Stage of Tertiary Education,4th Quintile,Full Time,0.50717,423,802,0.47254,0.54179
2005,Second Stage of Tertiary Education,4th Quintile,Part Time,0.20919,178,802,0.18102,0.23735
2005,Second Stage of Tertiary Education,4th Quintile,Not Working,0.28365,201,802,0.25243,0.31486
2005,Second Stage of Tertiary Education,5th Quintile,Full Time,0.62025,1482,2370,0.60070,0.63979
2005,Second Stage of Tertiary Education,5th Quintile,Part Time,0.18980,473,2370,0.17401,0.20559
2005,Second Stage of Tertiary Education,5th Quintile,Not Working,0.18995,415,2370,0.17416,0.20575
2006,No answer / don't know,1st Quintile,Part Time,0.27480,33,79,0.17573,0.37388
2006,No answer / don't know,1st Quintile,Not Working,0.53634,46,79,0.42567,0.64701
2006,Pre-primary Level,1st Quintile,Not Working,0.98106,107,107,0.95510,1.00701
2006,Pre-primary Level,2nd Quintile,Not Working,0.81734,88,88,0.73614,0.89853
2006,Pre-primary Level,3rd Quintile,Not Working,0.87351,83,83,0.80156,0.94546
2006,Pre-primary Level,4th Quintile,Not Working,0.87811,111,111,0.81697,0.93925
2006,Pre-primary Level,5th Quintile,Not Working,0.86612,138,138,0.80909,0.92314
2006,Primary Level,1st Quintile,Not Working,0.64334,84,84,0.54028,0.74639
2006,Lower Secondary Level,1st Quintile,Full Time,0.11536,74,664,0.09104,0.13968
2006,Lower Secondary Level,1st Quintile,Part Time,0.22136,150,664,0.18976,0.25296
2006,Lower Secondary Level,1st Quintile,Not Working,0.66328,440,664,0.62731,0.69926
2006,Lower Secondary Level,2nd Quintile,Full Time,0.20841,103,575,0.17518,0.24163
2006,Lower Secondary Level,2nd Quintile,Part Time,0.16893,103,575,0.13828,0.19959
2006,Lower Secondary Level,2nd Quintile,Not Working,0.62266,369,575,0.58301,0.66232
2006,Lower Secondary Level,3rd Quintile,Full Time,0.27024,122,451,0.22921,0.31127
2006,Lower Secondary Level,3rd Quintile,Part Time,0.16143,83,451,0.12743,0.19542
2006,Lower Secondary Level,3rd Quintile,Not Working,0.56833,246,451,0.52257,0.61410
2006,Lower Secondary Level,4th Quintile,Full Time,0.28846,97,320,0.23874,0.33818
2006,Lower Secondary Level,4th Quintile,Part Time,0.18964,69,320,0.14662,0.23266
2006,Lower Secondary Level,4th Quintile,Not Working,0.52190,154,320,0.46709,0.57672
2006,Lower Secondary Level,5th Quintile,Full Time,0.38851,70,201,0.32096,0.45606
2006,Lower Secondary Level,5th Quintile,Part Time,0.18907,41,201,0.13480,0.24334
2006,Lower Secondary Level,5th Quintile,Not Working,0.42242,90,201,0.35396,0.49088
2006,Upper Secondary Level,1st Quintile,Full Time,0.17596,259,1609,0.15734,0.19457
2006,Upper Secondary Level,1st Quintile,Part Time,0.27547,465,1609,0.25363,0.29730
2006,Upper Secondary Level,1st Quintile,Not Working,0.54858,885,1609,0.52425,0.57290
2006,Upper Secondary Level,2nd Quintile,Full Time,0.29085,569,1919,0.27053,0.31118
2006,Upper Secondary Level,2nd Quintile,Part Time,0.21145,418,1919,0.19317,0.22972
2006,Upper Secondary Level,2nd Quintile,Not Working,0.49770,932,1919,0.47532,0.52008
2006,Upper Secondary Level,3rd Quintile,Full Time,0.40898,799,2024,0.38756,0.43041
2006,Upper Secondary Level,3rd Quintile,Part Time,0.23908,486,2024,0.22050,0.25767
2006,Upper Secondary Level,3rd Quintile,Not Working,0.35194,739,2024,0.33112,0.37275
2006,Upper Secondary Level,4th Quintile,Full Time,0.45281,950,2107,0.43155,0.47407
2006,Upper Secondary Level,4th Quintile,Part Time,0.21973,483,2107,0.20205,0.23742
2006,Upper Secondary Level,4th Quintile,Not Working,0.32746,674,2107,0.30742,0.34750
2006,Upper Secondary Level,5th Quintile,Full Time,0.51519,982,2088,0.49375,0.53663
2006,Upper Secondary Level,5th Quintile,Part Time,0.20828,510,2088,0.19085,0.22570
2006,Upper Secondary Level,5th Quintile,Not Working,0.27653,596,2088,0.25734,0.29572
2006,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.37124,49,101,0.27655,0.46594
2006,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.42851,52,101,0.33152,0.52551
2006,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.38342,71,169,0.30989,0.45694
2006,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.32816,52,169,0.25716,0.39917
2006,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.28842,46,169,0.21991,0.35693
2006,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.46103,83,189,0.38977,0.53229
2006,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.31950,60,189,0.25284,0.38615
2006,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.21947,46,189,0.16031,0.27864
2006,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.50888,125,241,0.44563,0.57213
2006,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.30954,73,241,0.25105,0.36803
2006,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.18157,43,241,0.13280,0.23035
2006,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.55152,184,337,0.49834,0.60470
2006,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.19554,83,337,0.15313,0.23795
2006,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.25294,70,337,0.20646,0.29942
2006,First Stage of Tertiary Education,1st Quintile,Not Working,0.51164,54,54,0.37706,0.64622
2006,First Stage of Tertiary Education,2nd Quintile,Full Time,0.37608,74,217,0.31148,0.44068
2006,First Stage of Tertiary Education,2nd Quintile,Part Time,0.13589,38,217,0.09019,0.18159
2006,First Stage of Tertiary Education,2nd Quintile,Not Working,0.48803,105,217,0.42137,0.55469
2006,First Stage of Tertiary Education,3rd Quintile,Full Time,0.44787,135,291,0.39063,0.50510
2006,First Stage of Tertiary Education,3rd Quintile,Part Time,0.19178,58,291,0.14647,0.23709
2006,First Stage of Tertiary Education,3rd Quintile,Not Working,0.36035,98,291,0.30510,0.41561
2006,First Stage of Tertiary Education,4th Quintile,Full Time,0.56449,200,385,0.51490,0.61409
2006,First Stage of Tertiary Education,4th Quintile,Part Time,0.18989,87,385,0.15066,0.22912
2006,First Stage of Tertiary Education,4th Quintile,Not Working,0.24562,98,385,0.20256,0.28867
2006,First Stage of Tertiary Education,5th Quintile,Full Time,0.65547,287,467,0.61232,0.69862
2006,First Stage of Tertiary Education,5th Quintile,Part Time,0.15476,88,467,0.12192,0.18760
2006,First Stage of Tertiary Education,5th Quintile,Not Working,0.18977,92,467,0.15417,0.22537
2006,Second Stage of Tertiary Education,1st Quintile,Full Time,0.14506,39,189,0.09472,0.19540
2006,Second Stage of Tertiary Education,1st Quintile,Part Time,0.32958,60,189,0.26238,0.39677
2006,Second Stage of Tertiary Education,1st Quintile,Not Working,0.52537,90,189,0.45399,0.59675
2006,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.30508,93,297,0.25262,0.35753
2006,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.33310,103,297,0.27941,0.38679
2006,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.36182,101,297,0.30708,0.41657
2006,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.37109,198,515,0.32932,0.41285
2006,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.24326,127,515,0.20617,0.28035
2006,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.38565,190,515,0.34357,0.42773
2006,Second Stage of Tertiary Education,4th Quintile,Full Time,0.49506,414,779,0.45993,0.53020
2006,Second Stage of Tertiary Education,4th Quintile,Part Time,0.21669,163,779,0.18774,0.24564
2006,Second Stage of Tertiary Education,4th Quintile,Not Working,0.28825,202,779,0.25642,0.32008
2006,Second Stage of Tertiary Education,5th Quintile,Full Time,0.64117,1415,2275,0.62145,0.66088
2006,Second Stage of Tertiary Education,5th Quintile,Part Time,0.16008,424,2275,0.14501,0.17515
2006,Second Stage of Tertiary Education,5th Quintile,Not Working,0.19875,436,2275,0.18235,0.21515
2007,No answer / don't know,1st Quintile,Part Time,0.36658,37,90,0.26647,0.46669
2007,No answer / don't know,1st Quintile,Not Working,0.42831,53,90,0.32550,0.53111
2007,Pre-primary Level,1st Quintile,Not Working,0.93225,116,116,0.88632,0.97818
2007,Pre-primary Level,2nd Quintile,Not Working,0.95523,107,107,0.91585,0.99460
2007,Pre-primary Level,3rd Quintile,Not Working,0.87204,110,110,0.80933,0.93475
2007,Pre-primary Level,4th Quintile,Not Working,0.86818,123,123,0.80815,0.92821
2007,Pre-primary Level,5th Quintile,Not Working,0.88168,122,122,0.82412,0.93923
2007,Primary Level,1st Quintile,Not Working,0.70082,81,81,0.60048,0.80116
2007,Lower Secondary Level,1st Quintile,Full Time,0.10992,69,692,0.08659,0.13324
2007,Lower Secondary Level,1st Quintile,Part Time,0.20946,140,692,0.17912,0.23980
2007,Lower Secondary Level,1st Quintile,Not Working,0.68063,483,692,0.64586,0.71539
2007,Lower Secondary Level,2nd Quintile,Full Time,0.20908,110,576,0.17584,0.24232
2007,Lower Secondary Level,2nd Quintile,Part Time,0.16628,111,576,0.13585,0.19672
2007,Lower Secondary Level,2nd Quintile,Not Working,0.62464,355,576,0.58506,0.66422
2007,Lower Secondary Level,3rd Quintile,Full Time,0.23444,107,449,0.19521,0.27367
2007,Lower Secondary Level,3rd Quintile,Part Time,0.21166,92,449,0.17383,0.24948
2007,Lower Secondary Level,3rd Quintile,Not Working,0.55391,250,449,0.50788,0.59994
2007,Lower Secondary Level,4th Quintile,Full Time,0.30145,98,351,0.25337,0.34952
2007,Lower Secondary Level,4th Quintile,Part Time,0.18694,72,351,0.14610,0.22779
2007,Lower Secondary Level,4th Quintile,Not Working,0.51161,181,351,0.45924,0.56398
2007,Lower Secondary Level,5th Quintile,Full Time,0.31881,54,188,0.25202,0.38560
2007,Lower Secondary Level,5th Quintile,Part Time,0.21028,43,188,0.15187,0.26868
2007,Lower Secondary Level,5th Quintile,Not Working,0.47092,91,188,0.39937,0.54246
2007,Upper Secondary Level,1st Quintile,Full Time,0.16878,289,1755,0.15125,0.18631
2007,Upper Secondary Level,1st Quintile,Part Time,0.27660,494,1755,0.25566,0.29753
2007,Upper Secondary Level,1st Quintile,Not Working,0.55462,972,1755,0.53136,0.57788
2007,Upper Secondary Level,2nd Quintile,Full Time,0.29620,594,2031,0.27634,0.31606
2007,Upper Secondary Level,2nd Quintile,Part Time,0.22673,473,2031,0.20852,0.24495
2007,Upper Secondary Level,2nd Quintile,Not Working,0.47707,964,2031,0.45534,0.49879
2007,Upper Secondary Level,3rd Quintile,Full Time,0.42369,870,2194,0.40301,0.44438
2007,Upper Secondary Level,3rd Quintile,Part Time,0.20371,478,2194,0.18685,0.22057
2007,Upper Secondary Level,3rd Quintile,Not Working,0.37259,846,2194,0.35236,0.39283
2007,Upper Secondary Level,4th Quintile,Full Time,0.46232,1009,2241,0.44167,0.48296
2007,Upper Secondary Level,4th Quintile,Part Time,0.21859,530,2241,0.20147,0.23570
2007,Upper Secondary Level,4th Quintile,Not Working,0.31909,702,2241,0.29979,0.33840
2007,Upper Secondary Level,5th Quintile,Full Time,0.50586,981,2100,0.48447,0.52725
2007,Upper Secondary Level,5th Quintile,Part Time,0.20886,486,2100,0.19147,0.22625
2007,Upper Secondary Level,5th Quintile,Not Working,0.28528,633,2100,0.26596,0.30460
2007,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.29396,37,155,0.22201,0.36592
2007,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.29887,60,155,0.22657,0.37117
2007,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.40717,58,155,0.32957,0.48476
2007,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.41012,80,181,0.33826,0.48197
2007,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.31875,54,181,0.25067,0.38683
2007,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.27113,47,181,0.20619,0.33608
2007,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.47612,101,216,0.40936,0.54288
2007,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.27545,59,216,0.21573,0.33516
2007,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.24844,56,216,0.19068,0.30620
2007,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.54552,146,270,0.48601,0.60502
2007,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.31835,82,270,0.26268,0.37402
2007,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.13614,42,270,0.09515,0.17712
2007,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.57397,190,345,0.52171,0.62622
2007,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.14746,68,345,0.10999,0.18493
2007,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.27858,87,345,0.23120,0.32595
2007,First Stage of Tertiary Education,1st Quintile,Not Working,0.69834,81,81,0.59776,0.79892
2007,First Stage of Tertiary Education,2nd Quintile,Full Time,0.35465,83,247,0.29487,0.41444
2007,First Stage of Tertiary Education,2nd Quintile,Part Time,0.22911,64,247,0.17659,0.28162
2007,First Stage of Tertiary Education,2nd Quintile,Not Working,0.41624,100,247,0.35464,0.47784
2007,First Stage of Tertiary Education,3rd Quintile,Full Time,0.40572,134,323,0.35208,0.45935
2007,First Stage of Tertiary Education,3rd Quintile,Part Time,0.16940,66,323,0.12843,0.21037
2007,First Stage of Tertiary Education,3rd Quintile,Not Working,0.42488,123,323,0.37089,0.47887
2007,First Stage of Tertiary Education,4th Quintile,Full Time,0.56180,212,392,0.51262,0.61098
2007,First Stage of Tertiary Education,4th Quintile,Part Time,0.19133,79,392,0.15234,0.23032
2007,First Stage of Tertiary Education,4th Quintile,Not Working,0.24687,101,392,0.20413,0.28961
2007,First Stage of Tertiary Education,5th Quintile,Full Time,0.60727,265,447,0.56195,0.65259
2007,First Stage of Tertiary Education,5th Quintile,Part Time,0.19326,96,447,0.15661,0.22990
2007,First Stage of Tertiary Education,5th Quintile,Not Working,0.19947,86,447,0.16239,0.23656
2007,Second Stage of Tertiary Education,1st Quintile,Full Time,0.13985,34,213,0.09317,0.18654
2007,Second Stage of Tertiary Education,1st Quintile,Part Time,0.38818,88,213,0.32258,0.45378
2007,Second Stage of Tertiary Education,1st Quintile,Not Working,0.47196,91,213,0.40476,0.53917
2007,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.34197,122,332,0.29087,0.39308
2007,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.23672,78,332,0.19093,0.28252
2007,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.42130,132,332,0.36811,0.47450
2007,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.36742,201,548,0.32702,0.40783
2007,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.25454,141,548,0.21804,0.29105
2007,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.37804,206,548,0.33740,0.41867
2007,Second Stage of Tertiary Education,4th Quintile,Full Time,0.52374,471,927,0.49157,0.55591
2007,Second Stage of Tertiary Education,4th Quintile,Part Time,0.21608,210,927,0.18957,0.24259
2007,Second Stage of Tertiary Education,4th Quintile,Not Working,0.26018,246,927,0.23193,0.28844
2007,Second Stage of Tertiary Education,5th Quintile,Full Time,0.64032,1466,2369,0.62099,0.65965
2007,Second Stage of Tertiary Education,5th Quintile,Part Time,0.16011,429,2369,0.14534,0.17488
2007,Second Stage of Tertiary Education,5th Quintile,Not Working,0.19956,474,2369,0.18347,0.21566
2008,No answer / don't know,1st Quintile,Not Working,0.55516,59,59,0.42727,0.68306
2008,Pre-primary Level,1st Quintile,Not Working,0.97516,103,103,0.94495,1.00536
2008,Pre-primary Level,2nd Quintile,Not Working,0.89298,87,87,0.82764,0.95831
2008,Pre-primary Level,3rd Quintile,Not Working,0.74483,93,93,0.65575,0.83392
2008,Pre-primary Level,4th Quintile,Not Working,0.92630,98,98,0.87431,0.97830
2008,Pre-primary Level,5th Quintile,Not Working,0.87817,108,108,0.81620,0.94015
2008,Primary Level,1st Quintile,Not Working,0.68086,73,73,0.57318,0.78853
2008,Lower Secondary Level,1st Quintile,Full Time,0.10945,66,652,0.08547,0.13343
2008,Lower Secondary Level,1st Quintile,Part Time,0.15982,119,652,0.13167,0.18797
2008,Lower Secondary Level,1st Quintile,Not Working,0.73073,467,652,0.69665,0.76480
2008,Lower Secondary Level,2nd Quintile,Full Time,0.18822,94,537,0.15513,0.22131
2008,Lower Secondary Level,2nd Quintile,Part Time,0.19431,109,537,0.16082,0.22781
2008,Lower Secondary Level,2nd Quintile,Not Working,0.61747,334,537,0.57632,0.65861
2008,Lower Secondary Level,3rd Quintile,Full Time,0.29664,120,439,0.25387,0.33942
2008,Lower Secondary Level,3rd Quintile,Part Time,0.22139,93,439,0.18251,0.26028
2008,Lower Secondary Level,3rd Quintile,Not Working,0.48196,226,439,0.43517,0.52876
2008,Lower Secondary Level,4th Quintile,Full Time,0.34956,90,279,0.29351,0.40561
2008,Lower Secondary Level,4th Quintile,Part Time,0.16002,52,279,0.11692,0.20312
2008,Lower Secondary Level,4th Quintile,Not Working,0.49042,137,279,0.43166,0.54919
2008,Lower Secondary Level,5th Quintile,Full Time,0.34439,51,158,0.27006,0.41872
2008,Lower Secondary Level,5th Quintile,Part Time,0.22566,34,158,0.16027,0.29105
2008,Lower Secondary Level,5th Quintile,Not Working,0.42995,73,158,0.35251,0.50739
2008,Upper Secondary Level,1st Quintile,Full Time,0.16435,254,1605,0.14621,0.18249
2008,Upper Secondary Level,1st Quintile,Part Time,0.28344,464,1605,0.26139,0.30550
2008,Upper Secondary Level,1st Quintile,Not Working,0.55221,887,1605,0.52787,0.57654
2008,Upper Secondary Level,2nd Quintile,Full Time,0.32610,621,1985,0.30547,0.34673
2008,Upper Secondary Level,2nd Quintile,Part Time,0.21393,441,1985,0.19589,0.23198
2008,Upper Secondary Level,2nd Quintile,Not Working,0.45997,923,1985,0.43803,0.48190
2008,Upper Secondary Level,3rd Quintile,Full Time,0.42224,869,2125,0.40123,0.44324
2008,Upper Secondary Level,3rd Quintile,Part Time,0.20599,457,2125,0.18879,0.22319
2008,Upper Secondary Level,3rd Quintile,Not Working,0.37177,799,2125,0.35122,0.39232
2008,Upper Secondary Level,4th Quintile,Full Time,0.47763,958,2083,0.45617,0.49908
2008,Upper Secondary Level,4th Quintile,Part Time,0.21554,481,2083,0.19788,0.23321
2008,Upper Secondary Level,4th Quintile,Not Working,0.30683,644,2083,0.28702,0.32664
2008,Upper Secondary Level,5th Quintile,Full Time,0.52077,903,1935,0.49850,0.54303
2008,Upper Secondary Level,5th Quintile,Part Time,0.21432,451,1935,0.19603,0.23261
2008,Upper Secondary Level,5th Quintile,Not Working,0.26491,581,1935,0.24524,0.28458
2008,Post-secondary Non-tertiary Level,1st Quintile,Full Time,0.23674,31,143,0.16682,0.30666
2008,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.34889,52,143,0.27049,0.42728
2008,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.41438,60,143,0.33335,0.49540
2008,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.35530,63,166,0.28227,0.42833
2008,Post-secondary Non-tertiary Level,2nd Quintile,Part Time,0.36723,56,166,0.29368,0.44079
2008,Post-secondary Non-tertiary Level,2nd Quintile,Not Working,0.27746,47,166,0.20914,0.34578
2008,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.47686,89,192,0.40603,0.54769
2008,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.36738,71,192,0.29901,0.43575
2008,Post-secondary Non-tertiary Level,3rd Quintile,Not Working,0.15576,32,192,0.10433,0.20718
2008,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.58678,141,256,0.52634,0.64722
2008,Post-secondary Non-tertiary Level,4th Quintile,Part Time,0.23017,67,256,0.17850,0.28183
2008,Post-secondary Non-tertiary Level,4th Quintile,Not Working,0.18306,48,256,0.13559,0.23052
2008,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.58309,188,334,0.53013,0.63605
2008,Post-secondary Non-tertiary Level,5th Quintile,Part Time,0.21369,81,334,0.16966,0.25772
2008,Post-secondary Non-tertiary Level,5th Quintile,Not Working,0.20322,65,334,0.16000,0.24644
2008,First Stage of Tertiary Education,1st Quintile,Not Working,0.60591,65,65,0.48619,0.72563
2008,First Stage of Tertiary Education,2nd Quintile,Full Time,0.31355,67,211,0.25080,0.37630
2008,First Stage of Tertiary Education,2nd Quintile,Part Time,0.18470,45,211,0.13221,0.23718
2008,First Stage of Tertiary Education,2nd Quintile,Not Working,0.50175,99,211,0.43413,0.56938
2008,First Stage of Tertiary Education,3rd Quintile,Full Time,0.46272,143,321,0.40809,0.51735
2008,First Stage of Tertiary Education,3rd Quintile,Part Time,0.19423,63,321,0.15088,0.23757
2008,First Stage of Tertiary Education,3rd Quintile,Not Working,0.34306,115,321,0.29104,0.39507
2008,First Stage of Tertiary Education,4th Quintile,Full Time,0.54690,185,348,0.49453,0.59928
2008,First Stage of Tertiary Education,4th Quintile,Part Time,0.21628,76,348,0.17296,0.25960
2008,First Stage of Tertiary Education,4th Quintile,Not Working,0.23681,87,348,0.19208,0.28155
2008,First Stage of Tertiary Education,5th Quintile,Full Time,0.63296,249,418,0.58669,0.67922
2008,First Stage of Tertiary Education,5th Quintile,Part Time,0.15279,81,418,0.11826,0.18732
2008,First Stage of Tertiary Education,5th Quintile,Not Working,0.21425,88,418,0.17487,0.25363
2008,Second Stage of Tertiary Education,1st Quintile,Part Time,0.44050,86,175,0.36673,0.51427
2008,Second Stage of Tertiary Education,1st Quintile,Not Working,0.42108,89,175,0.34771,0.49444
2008,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.28140,99,339,0.23346,0.32934
2008,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.28710,96,339,0.23886,0.33533
2008,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.43150,144,339,0.37870,0.48431
2008,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.41411,242,594,0.37447,0.45376
2008,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.21477,135,594,0.18171,0.24782
2008,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.37112,217,594,0.33224,0.41000
2008,Second Stage of Tertiary Education,4th Quintile,Full Time,0.52834,411,782,0.49333,0.56335
2008,Second Stage of Tertiary Education,4th Quintile,Part Time,0.21395,174,782,0.18519,0.24271
2008,Second Stage of Tertiary Education,4th Quintile,Not Working,0.25771,197,782,0.22704,0.28839
2008,Second Stage of Tertiary Education,5th Quintile,Full Time,0.64836,1366,2274,0.62873,0.66799
2008,Second Stage of Tertiary Education,5th Quintile,Part Time,0.14924,403,2274,0.13459,0.16389
2008,Second Stage of Tertiary Education,5th Quintile,Not Working,0.20241,505,2274,0.18589,0.21893
2009,No answer / don't know,1st Quintile,Not Working,0.56880,59,59,0.44135,0.69626
2009,Pre-primary Level,1st Quintile,Not Working,0.85195,82,82,0.77461,0.92930
2009,Pre-primary Level,2nd Quintile,Not Working,0.91914,83,83,0.86013,0.97815
2009,Pre-primary Level,3rd Quintile,Not Working,0.84944,81,81,0.77107,0.92780
2009,Pre-primary Level,4th Quintile,Not Working,0.85027,94,94,0.77776,0.92279
2009,Pre-primary Level,5th Quintile,Not Working,0.94059,104,104,0.89493,0.98624
2009,Primary Level,1st Quintile,Not Working,0.66029,63,63,0.54240,0.77818
2009,Lower Secondary Level,1st Quintile,Full Time,0.11613,66,605,0.09058,0.14168
2009,Lower Secondary Level,1st Quintile,Part Time,0.19027,118,605,0.15897,0.22158
2009,Lower Secondary Level,1st Quintile,Not Working,0.69360,421,605,0.65683,0.73036
2009,Lower Secondary Level,2nd Quintile,Full Time,0.19153,84,472,0.15599,0.22707
2009,Lower Secondary Level,2nd Quintile,Part Time,0.20729,98,472,0.17069,0.24390
2009,Lower Secondary Level,2nd Quintile,Not Working,0.60117,290,472,0.55695,0.64539
2009,Lower Secondary Level,3rd Quintile,Full Time,0.29392,110,369,0.24737,0.34046
2009,Lower Secondary Level,3rd Quintile,Part Time,0.24774,83,369,0.20363,0.29185
2009,Lower Secondary Level,3rd Quintile,Not Working,0.45834,176,369,0.40744,0.50925
2009,Lower Secondary Level,4th Quintile,Full Time,0.31484,86,258,0.25806,0.37163
2009,Lower Secondary Level,4th Quintile,Part Time,0.11470,36,258,0.07574,0.15366
2009,Lower Secondary Level,4th Quintile,Not Working,0.57046,136,258,0.50994,0.63098
2009,Lower Secondary Level,5th Quintile,Full Time,0.33046,43,96,0.23587,0.42505
2009,Lower Secondary Level,5th Quintile,Not Working,0.39064,53,96,0.29253,0.48875
2009,Upper Secondary Level,1st Quintile,Full Time,0.17757,279,1561,0.15861,0.19654
2009,Upper Secondary Level,1st Quintile,Part Time,0.29449,442,1561,0.27187,0.31711
2009,Upper Secondary Level,1st Quintile,Not Working,0.52793,840,1561,0.50316,0.55271
2009,Upper Secondary Level,2nd Quintile,Full Time,0.29383,546,1881,0.27324,0.31442
2009,Upper Secondary Level,2nd Quintile,Part Time,0.22428,409,1881,0.20542,0.24313
2009,Upper Secondary Level,2nd Quintile,Not Working,0.48189,926,1881,0.45930,0.50448
2009,Upper Secondary Level,3rd Quintile,Full Time,0.42727,761,1901,0.40503,0.44952
2009,Upper Secondary Level,3rd Quintile,Part Time,0.23364,480,1901,0.21461,0.25266
2009,Upper Secondary Level,3rd Quintile,Not Working,0.33909,660,1901,0.31780,0.36038
2009,Upper Secondary Level,4th Quintile,Full Time,0.48531,920,1985,0.46332,0.50730
2009,Upper Secondary Level,4th Quintile,Part Time,0.22837,470,1985,0.20990,0.24685
