year,age_gr,migback,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Indirect migration background,Full Time,0.32011,138,637,0.28385,0.35636
2011,17-29 y.,Indirect migration background,Part Time,0.28321,160,637,0.24819,0.31822
2011,17-29 y.,Indirect migration background,Not Working,0.39669,339,637,0.35867,0.43471
2011,30-45 y.,No migration background,Full Time,0.63150,3850,7818,0.62081,0.64219
2011,30-45 y.,No migration background,Part Time,0.27564,2747,7818,0.26574,0.28555
2011,30-45 y.,No migration background,Not Working,0.09286,1221,7818,0.08643,0.09929
2011,30-45 y.,Direct migration background,Full Time,0.44664,569,1526,0.42169,0.47159
2011,30-45 y.,Direct migration background,Part Time,0.35870,496,1526,0.33462,0.38277
2011,30-45 y.,Direct migration background,Not Working,0.19466,461,1526,0.17479,0.21454
2011,30-45 y.,Indirect migration background,Full Time,0.55855,265,587,0.51835,0.59876
2011,30-45 y.,Indirect migration background,Part Time,0.29727,207,587,0.26026,0.33427
2011,30-45 y.,Indirect migration background,Not Working,0.14418,115,587,0.11574,0.17263
2011,46-65 y.,No migration background,Full Time,0.52524,4080,8051,0.51433,0.53615
2011,46-65 y.,No migration background,Part Time,0.26246,2278,8051,0.25285,0.27207
2011,46-65 y.,No migration background,Not Working,0.21230,1693,8051,0.20337,0.22123
2011,46-65 y.,Direct migration background,Full Time,0.39258,396,960,0.36167,0.42349
2011,46-65 y.,Direct migration background,Part Time,0.28700,267,960,0.25837,0.31563
2011,46-65 y.,Direct migration background,Not Working,0.32042,297,960,0.29088,0.34995
2011,46-65 y.,Indirect migration background,Full Time,0.39577,49,89,0.29359,0.49794
2011,46-65 y.,Indirect migration background,Part Time,0.36640,40,89,0.26573,0.46707
2011,66 and older,No migration background,Full Time,0.01189,57,4716,0.00880,0.01499
2011,66 and older,No migration background,Part Time,0.06281,301,4716,0.05588,0.06974
2011,66 and older,No migration background,Not Working,0.92530,4358,4716,0.91779,0.93280
2011,66 and older,Direct migration background,Not Working,0.92259,393,393,0.89613,0.94904
2012,17-29 y.,No migration background,Full Time,0.40705,1084,3494,0.39076,0.42335
2012,17-29 y.,No migration background,Part Time,0.28440,977,3494,0.26944,0.29936
2012,17-29 y.,No migration background,Not Working,0.30854,1433,3494,0.29323,0.32386
2012,17-29 y.,Direct migration background,Full Time,0.37065,123,413,0.32402,0.41729
2012,17-29 y.,Direct migration background,Part Time,0.32704,108,413,0.28174,0.37234
2012,17-29 y.,Direct migration background,Not Working,0.30231,182,413,0.25796,0.34665
2012,17-29 y.,Indirect migration background,Full Time,0.29529,131,605,0.25891,0.33167
2012,17-29 y.,Indirect migration background,Part Time,0.32687,171,605,0.28946,0.36427
2012,17-29 y.,Indirect migration background,Not Working,0.37784,303,605,0.33918,0.41651
2012,30-45 y.,No migration background,Full Time,0.62662,3537,7091,0.61536,0.63788
2012,30-45 y.,No migration background,Part Time,0.26988,2505,7091,0.25955,0.28022
2012,30-45 y.,No migration background,Not Working,0.10349,1049,7091,0.09640,0.11059
2012,30-45 y.,Direct migration background,Full Time,0.49098,582,1431,0.46507,0.51689
2012,30-45 y.,Direct migration background,Part Time,0.32207,472,1431,0.29785,0.34629
2012,30-45 y.,Direct migration background,Not Working,0.18695,377,1431,0.16674,0.20716
2012,30-45 y.,Indirect migration background,Full Time,0.60621,277,552,0.56542,0.64701
2012,30-45 y.,Indirect migration background,Part Time,0.23316,180,552,0.19785,0.26846
2012,30-45 y.,Indirect migration background,Not Working,0.16063,95,552,0.12997,0.19129
2012,46-65 y.,No migration background,Full Time,0.51840,4146,8289,0.50764,0.52916
2012,46-65 y.,No migration background,Part Time,0.26754,2376,8289,0.25801,0.27707
2012,46-65 y.,No migration background,Not Working,0.21406,1767,8289,0.20523,0.22289
2012,46-65 y.,Direct migration background,Full Time,0.41133,418,950,0.38002,0.44263
2012,46-65 y.,Direct migration background,Part Time,0.29312,262,950,0.26416,0.32208
2012,46-65 y.,Direct migration background,Not Working,0.29555,270,950,0.26652,0.32458
2012,46-65 y.,Indirect migration background,Full Time,0.43260,62,115,0.34165,0.52355
2012,46-65 y.,Indirect migration background,Part Time,0.43476,53,115,0.34376,0.52576
2012,66 and older,No migration background,Full Time,0.01251,64,4781,0.00936,0.01566
2012,66 and older,No migration background,Part Time,0.06538,322,4781,0.05838,0.07239
2012,66 and older,No migration background,Not Working,0.92211,4395,4781,0.91451,0.92971
2012,66 and older,Direct migration background,Not Working,0.92541,388,388,0.89923,0.95159
2013,17-29 y.,No migration background,Full Time,0.39557,992,3344,0.37899,0.41215
2013,17-29 y.,No migration background,Part Time,0.28557,948,3344,0.27025,0.30088
2013,17-29 y.,No migration background,Not Working,0.31886,1404,3344,0.30307,0.33466
2013,17-29 y.,Direct migration background,Full Time,0.12718,89,1118,0.10764,0.14672
2013,17-29 y.,Direct migration background,Part Time,0.15900,101,1118,0.13755,0.18044
2013,17-29 y.,Direct migration background,Not Working,0.71382,928,1118,0.68732,0.74033
2013,17-29 y.,Indirect migration background,Full Time,0.16401,145,1123,0.14234,0.18567
2013,17-29 y.,Indirect migration background,Part Time,0.13562,145,1123,0.11559,0.15566
2013,17-29 y.,Indirect migration background,Not Working,0.70037,833,1123,0.67357,0.72718
2013,30-45 y.,No migration background,Full Time,0.60466,3178,6444,0.59272,0.61660
2013,30-45 y.,No migration background,Part Time,0.28167,2280,6444,0.27068,0.29265
2013,30-45 y.,No migration background,Not Working,0.11367,986,6444,0.10592,0.12142
2013,30-45 y.,Direct migration background,Full Time,0.22492,528,3064,0.21014,0.23971
2013,30-45 y.,Direct migration background,Part Time,0.14093,440,3064,0.12861,0.15326
2013,30-45 y.,Direct migration background,Not Working,0.63414,2096,3064,0.61708,0.65120
2013,30-45 y.,Indirect migration background,Full Time,0.34786,242,855,0.31591,0.37980
2013,30-45 y.,Indirect migration background,Part Time,0.16169,173,855,0.13700,0.18639
2013,30-45 y.,Indirect migration background,Not Working,0.49045,440,855,0.45692,0.52398
2013,46-65 y.,No migration background,Full Time,0.52243,4025,8088,0.51154,0.53332
2013,46-65 y.,No migration background,Part Time,0.26443,2363,8088,0.25482,0.27404
2013,46-65 y.,No migration background,Not Working,0.21314,1700,8088,0.20421,0.22207
2013,46-65 y.,Direct migration background,Full Time,0.26680,397,1936,0.24709,0.28651
2013,46-65 y.,Direct migration background,Part Time,0.21264,278,1936,0.19440,0.23087
2013,46-65 y.,Direct migration background,Not Working,0.52056,1261,1936,0.49830,0.54282
2013,46-65 y.,Indirect migration background,Full Time,0.43912,64,165,0.36316,0.51507
2013,46-65 y.,Indirect migration background,Part Time,0.32904,52,165,0.25713,0.40096
2013,46-65 y.,Indirect migration background,Not Working,0.23184,49,165,0.16725,0.29643
2013,66 and older,No migration background,Full Time,0.01136,52,4583,0.00829,0.01443
2013,66 and older,No migration background,Part Time,0.07249,357,4583,0.06498,0.08000
2013,66 and older,No migration background,Not Working,0.91615,4174,4583,0.90812,0.92417
2013,66 and older,Direct migration background,Not Working,0.94279,434,434,0.92091,0.96466
2014,17-29 y.,No migration background,Full Time,0.40136,939,3044,0.38394,0.41877
2014,17-29 y.,No migration background,Part Time,0.30097,848,3044,0.28467,0.31726
2014,17-29 y.,No migration background,Not Working,0.29768,1257,3044,0.28143,0.31393
2014,17-29 y.,Direct migration background,Full Time,0.27474,234,847,0.24466,0.30482
2014,17-29 y.,Direct migration background,Part Time,0.37568,257,847,0.34304,0.40831
2014,17-29 y.,Direct migration background,Not Working,0.34958,356,847,0.31745,0.38171
2014,17-29 y.,Indirect migration background,Full Time,0.30191,253,979,0.27313,0.33068
2014,17-29 y.,Indirect migration background,Part Time,0.30233,252,979,0.27354,0.33111
2014,17-29 y.,Indirect migration background,Not Working,0.39577,474,979,0.36512,0.42641
2014,30-45 y.,No migration background,Full Time,0.60925,2805,5423,0.59627,0.62224
2014,30-45 y.,No migration background,Part Time,0.28561,1953,5423,0.27358,0.29763
2014,30-45 y.,No migration background,Not Working,0.10514,665,5423,0.09697,0.11330
2014,30-45 y.,Direct migration background,Full Time,0.44664,1023,2414,0.42680,0.46647
2014,30-45 y.,Direct migration background,Part Time,0.33993,802,2414,0.32103,0.35883
2014,30-45 y.,Direct migration background,Not Working,0.21343,589,2414,0.19708,0.22978
2014,30-45 y.,Indirect migration background,Full Time,0.57774,329,683,0.54067,0.61481
2014,30-45 y.,Indirect migration background,Part Time,0.25136,220,683,0.21880,0.28391
2014,30-45 y.,Indirect migration background,Not Working,0.17090,134,683,0.14265,0.19915
2014,46-65 y.,No migration background,Full Time,0.52893,3827,7519,0.51765,0.54021
2014,46-65 y.,No migration background,Part Time,0.26444,2227,7519,0.25447,0.27441
2014,46-65 y.,No migration background,Not Working,0.20663,1465,7519,0.19747,0.21578
2014,46-65 y.,Direct migration background,Full Time,0.38347,641,1621,0.35979,0.40715
2014,46-65 y.,Direct migration background,Part Time,0.34055,536,1621,0.31747,0.36363
2014,46-65 y.,Direct migration background,Not Working,0.27598,444,1621,0.25422,0.29775
2014,46-65 y.,Indirect migration background,Full Time,0.48772,90,142,0.40521,0.57023
2014,46-65 y.,Indirect migration background,Part Time,0.32330,52,142,0.24609,0.40050
2014,66 and older,No migration background,Full Time,0.01386,70,4499,0.01044,0.01728
2014,66 and older,No migration background,Part Time,0.07620,363,4499,0.06845,0.08396
2014,66 and older,No migration background,Not Working,0.90994,4066,4499,0.90157,0.91830
2014,66 and older,Direct migration background,Part Time,0.06282,34,438,0.04007,0.08557
2014,66 and older,Direct migration background,Not Working,0.92189,404,438,0.89673,0.94705
2015,17-29 y.,No migration background,Full Time,0.38830,905,2951,0.37072,0.40589
2015,17-29 y.,No migration background,Part Time,0.29826,839,2951,0.28175,0.31477
2015,17-29 y.,No migration background,Not Working,0.31343,1207,2951,0.29669,0.33017
2015,17-29 y.,Direct migration background,Full Time,0.22711,190,1135,0.20273,0.25150
2015,17-29 y.,Direct migration background,Part Time,0.24761,214,1135,0.22249,0.27273
2015,17-29 y.,Direct migration background,Not Working,0.52527,731,1135,0.49621,0.55434
2015,17-29 y.,Indirect migration background,Full Time,0.35497,245,931,0.32422,0.38572
2015,17-29 y.,Indirect migration background,Part Time,0.28229,238,931,0.25337,0.31122
2015,17-29 y.,Indirect migration background,Not Working,0.36274,448,931,0.33184,0.39364
2015,30-45 y.,No migration background,Full Time,0.59970,2486,4826,0.58588,0.61353
2015,30-45 y.,No migration background,Part Time,0.29548,1741,4826,0.28261,0.30836
2015,30-45 y.,No migration background,Not Working,0.10482,599,4826,0.09617,0.11346
2015,30-45 y.,Direct migration background,Full Time,0.39726,859,2848,0.37929,0.41524
2015,30-45 y.,Direct migration background,Part Time,0.28522,720,2848,0.26863,0.30180
2015,30-45 y.,Direct migration background,Not Working,0.31752,1269,2848,0.30042,0.33462
2015,30-45 y.,Indirect migration background,Full Time,0.55769,289,613,0.51834,0.59704
2015,30-45 y.,Indirect migration background,Part Time,0.25736,196,613,0.22272,0.29200
2015,30-45 y.,Indirect migration background,Not Working,0.18495,128,613,0.15419,0.21571
2015,46-65 y.,No migration background,Full Time,0.53474,3740,7282,0.52328,0.54619
2015,46-65 y.,No migration background,Part Time,0.27890,2223,7282,0.26860,0.28920
2015,46-65 y.,No migration background,Not Working,0.18636,1319,7282,0.17741,0.19530
2015,46-65 y.,Direct migration background,Full Time,0.38105,630,1682,0.35783,0.40426
2015,46-65 y.,Direct migration background,Part Time,0.30078,448,1682,0.27886,0.32271
2015,46-65 y.,Direct migration background,Not Working,0.31817,604,1682,0.29590,0.34043
2015,46-65 y.,Indirect migration background,Full Time,0.49867,85,147,0.41757,0.57978
2015,46-65 y.,Indirect migration background,Part Time,0.34927,62,147,0.27194,0.42661
2015,66 and older,No migration background,Full Time,0.01763,72,4453,0.01377,0.02150
2015,66 and older,No migration background,Part Time,0.07643,385,4453,0.06862,0.08423
2015,66 and older,No migration background,Not Working,0.90594,3996,4453,0.89736,0.91451
2015,66 and older,Direct migration background,Part Time,0.09019,44,431,0.06312,0.11727
2015,66 and older,Direct migration background,Not Working,0.88810,387,431,0.85831,0.91790
2016,17-29 y.,No migration background,Full Time,0.37503,830,2736,0.35688,0.39317
2016,17-29 y.,No migration background,Part Time,0.30423,797,2736,0.28699,0.32148
2016,17-29 y.,No migration background,Not Working,0.32074,1109,2736,0.30325,0.33823
2016,17-29 y.,Direct migration background,Full Time,0.28870,246,1974,0.26870,0.30870
2016,17-29 y.,Direct migration background,Part Time,0.32600,254,1974,0.30532,0.34668
2016,17-29 y.,Direct migration background,Not Working,0.38530,1474,1974,0.36383,0.40678
2016,17-29 y.,Indirect migration background,Full Time,0.33523,227,862,0.30370,0.36676
2016,17-29 y.,Indirect migration background,Part Time,0.28099,238,862,0.25097,0.31101
2016,17-29 y.,Indirect migration background,Not Working,0.38378,397,862,0.35130,0.41626
2016,30-45 y.,No migration background,Full Time,0.58676,2188,4249,0.57195,0.60157
2016,30-45 y.,No migration background,Part Time,0.30195,1577,4249,0.28814,0.31575
2016,30-45 y.,No migration background,Not Working,0.11129,484,4249,0.10184,0.12075
2016,30-45 y.,Direct migration background,Full Time,0.45826,959,3820,0.44246,0.47406
2016,30-45 y.,Direct migration background,Part Time,0.31306,806,3820,0.29835,0.32777
2016,30-45 y.,Direct migration background,Not Working,0.22868,2055,3820,0.21535,0.24200
2016,30-45 y.,Indirect migration background,Full Time,0.58608,270,559,0.54521,0.62694
2016,30-45 y.,Indirect migration background,Part Time,0.27386,190,559,0.23686,0.31087
2016,30-45 y.,Indirect migration background,Not Working,0.14006,99,559,0.11126,0.16886
2016,46-65 y.,No migration background,Full Time,0.55118,3598,6860,0.53941,0.56295
2016,46-65 y.,No migration background,Part Time,0.27791,2119,6860,0.26731,0.28851
2016,46-65 y.,No migration background,Not Working,0.17091,1143,6860,0.16200,0.17982
2016,46-65 y.,Direct migration background,Full Time,0.43130,675,1994,0.40956,0.45305
2016,46-65 y.,Direct migration background,Part Time,0.30588,490,1994,0.28565,0.32611
2016,46-65 y.,Direct migration background,Not Working,0.26282,829,1994,0.24349,0.28214
2016,46-65 y.,Indirect migration background,Full Time,0.48950,89,179,0.41607,0.56294
2016,46-65 y.,Indirect migration background,Part Time,0.27620,59,179,0.21052,0.34189
2016,46-65 y.,Indirect migration background,Not Working,0.23430,31,179,0.17207,0.29652
2016,66 and older,No migration background,Full Time,0.01595,75,4298,0.01220,0.01970
2016,66 and older,No migration background,Part Time,0.08029,375,4298,0.07216,0.08841
2016,66 and older,No migration background,Not Working,0.90376,3848,4298,0.89495,0.91258
2016,66 and older,Direct migration background,Part Time,0.10751,39,424,0.07799,0.13703
2016,66 and older,Direct migration background,Not Working,0.87385,385,424,0.84221,0.90549
2017,17-29 y.,No migration background,Full Time,0.40043,1102,3280,0.38366,0.41720
2017,17-29 y.,No migration background,Part Time,0.29854,955,3280,0.28287,0.31420
2017,17-29 y.,No migration background,Not Working,0.30104,1223,3280,0.28534,0.31674
2017,17-29 y.,Direct migration background,Full Time,0.24890,226,2336,0.23136,0.26644
2017,17-29 y.,Direct migration background,Part Time,0.31199,239,2336,0.29320,0.33079
2017,17-29 y.,Direct migration background,Not Working,0.43911,1871,2336,0.41898,0.45924
2017,17-29 y.,Indirect migration background,Full Time,0.31144,224,936,0.28176,0.34113
2017,17-29 y.,Indirect migration background,Part Time,0.27627,269,936,0.24761,0.30493
2017,17-29 y.,Indirect migration background,Not Working,0.41229,443,936,0.38073,0.44384
2017,30-45 y.,No migration background,Full Time,0.60383,2419,4558,0.58963,0.61804
2017,30-45 y.,No migration background,Part Time,0.29507,1640,4558,0.28183,0.30831
2017,30-45 y.,No migration background,Not Working,0.10109,499,4558,0.09234,0.10985
2017,30-45 y.,Direct migration background,Full Time,0.46552,946,3997,0.45005,0.48098
2017,30-45 y.,Direct migration background,Part Time,0.31319,826,3997,0.29881,0.32757
2017,30-45 y.,Direct migration background,Not Working,0.22130,2225,3997,0.20843,0.23417
2017,30-45 y.,Indirect migration background,Full Time,0.60157,279,577,0.56158,0.64155
2017,30-45 y.,Indirect migration background,Part Time,0.27766,218,577,0.24109,0.31424
2017,30-45 y.,Indirect migration background,Not Working,0.12077,80,577,0.09416,0.14738
2017,46-65 y.,No migration background,Full Time,0.55022,4345,8130,0.53940,0.56103
2017,46-65 y.,No migration background,Part Time,0.28137,2494,8130,0.27160,0.29115
2017,46-65 y.,No migration background,Not Working,0.16841,1291,8130,0.16027,0.17654
2017,46-65 y.,Direct migration background,Full Time,0.41187,704,2233,0.39146,0.43229
2017,46-65 y.,Direct migration background,Part Time,0.33318,540,2233,0.31363,0.35273
2017,46-65 y.,Direct migration background,Not Working,0.25495,989,2233,0.23686,0.27303
2017,46-65 y.,Indirect migration background,Full Time,0.51262,105,217,0.44596,0.57928
2017,46-65 y.,Indirect migration background,Part Time,0.31833,78,217,0.25621,0.38045
2017,46-65 y.,Indirect migration background,Not Working,0.16905,34,217,0.11907,0.21903
2017,66 and older,No migration background,Full Time,0.01553,81,4499,0.01191,0.01914
2017,66 and older,No migration background,Part Time,0.08974,455,4499,0.08139,0.09809
2017,66 and older,No migration background,Not Working,0.89474,3963,4499,0.88577,0.90370
2017,66 and older,Direct migration background,Part Time,0.12654,54,472,0.09651,0.15656
2017,66 and older,Direct migration background,Not Working,0.85636,418,472,0.82468,0.88803
2018,17-29 y.,No migration background,Full Time,0.38686,1077,3224,0.37004,0.40367
2018,17-29 y.,No migration background,Part Time,0.32773,999,3224,0.31153,0.34394
2018,17-29 y.,No migration background,Not Working,0.28541,1148,3224,0.26982,0.30100
2018,17-29 y.,Direct migration background,Full Time,0.25174,227,2011,0.23276,0.27071
2018,17-29 y.,Direct migration background,Part Time,0.32726,297,2011,0.30674,0.34777
2018,17-29 y.,Direct migration background,Not Working,0.42101,1487,2011,0.39942,0.44259
2018,17-29 y.,Indirect migration background,Full Time,0.31549,246,931,0.28562,0.34536
2018,17-29 y.,Indirect migration background,Part Time,0.34573,305,931,0.31517,0.37630
2018,17-29 y.,Indirect migration background,Not Working,0.33878,380,931,0.30836,0.36919
2018,30-45 y.,No migration background,Full Time,0.60948,2251,4217,0.59475,0.62421
2018,30-45 y.,No migration background,Part Time,0.30822,1527,4217,0.29428,0.32216
2018,30-45 y.,No migration background,Not Working,0.08230,439,4217,0.07400,0.09059
2018,30-45 y.,Direct migration background,Full Time,0.46493,903,3682,0.44881,0.48104
2018,30-45 y.,Direct migration background,Part Time,0.32198,860,3682,0.30689,0.33708
2018,30-45 y.,Direct migration background,Not Working,0.21309,1919,3682,0.19986,0.22632
2018,30-45 y.,Indirect migration background,Full Time,0.60797,271,547,0.56702,0.64892
2018,30-45 y.,Indirect migration background,Part Time,0.26047,198,547,0.22366,0.29729
2018,30-45 y.,Indirect migration background,Not Working,0.13155,78,547,0.10320,0.15990
2018,46-65 y.,No migration background,Full Time,0.55331,4122,7786,0.54227,0.56436
2018,46-65 y.,No migration background,Part Time,0.29113,2480,7786,0.28104,0.30122
2018,46-65 y.,No migration background,Not Working,0.15556,1184,7786,0.14751,0.16361
2018,46-65 y.,Direct migration background,Full Time,0.46161,738,2243,0.44097,0.48224
2018,46-65 y.,Direct migration background,Part Time,0.29257,532,2243,0.27374,0.31140
2018,46-65 y.,Direct migration background,Not Working,0.24582,973,2243,0.22800,0.26364
2018,46-65 y.,Indirect migration background,Full Time,0.60466,121,228,0.54105,0.66826
2018,46-65 y.,Indirect migration background,Part Time,0.26180,73,228,0.20461,0.31899
2018,46-65 y.,Indirect migration background,Not Working,0.13354,34,228,0.08929,0.17779
2018,66 and older,No migration background,Full Time,0.01558,76,4510,0.01196,0.01919
2018,66 and older,No migration background,Part Time,0.09484,459,4510,0.08629,0.10339
2018,66 and older,No migration background,Not Working,0.88958,3975,4510,0.88043,0.89873
2018,66 and older,Direct migration background,Part Time,0.16554,62,474,0.13204,0.19903
2018,66 and older,Direct migration background,Not Working,0.80537,412,474,0.76969,0.84105
2019,17-29 y.,No migration background,Full Time,0.38814,995,3110,0.37101,0.40527
2019,17-29 y.,No migration background,Part Time,0.31069,913,3110,0.29443,0.32696
2019,17-29 y.,No migration background,Not Working,0.30116,1202,3110,0.28504,0.31729
2019,17-29 y.,Direct migration background,Full Time,0.27411,250,1644,0.25254,0.29568
2019,17-29 y.,Direct migration background,Part Time,0.31369,290,1644,0.29126,0.33613
2019,17-29 y.,Direct migration background,Not Working,0.41220,1104,1644,0.38840,0.43600
2019,17-29 y.,Indirect migration background,Full Time,0.31048,208,844,0.27924,0.34171
2019,17-29 y.,Indirect migration background,Part Time,0.35088,269,844,0.31866,0.38309
2019,17-29 y.,Indirect migration background,Not Working,0.33865,367,844,0.30670,0.37060
2019,30-45 y.,No migration background,Full Time,0.61082,2299,4133,0.59595,0.62568
2019,30-45 y.,No migration background,Part Time,0.29353,1393,4133,0.27964,0.30741
2019,30-45 y.,No migration background,Not Working,0.09566,441,4133,0.08669,0.10462
2019,30-45 y.,Direct migration background,Full Time,0.47313,876,3294,0.45608,0.49018
2019,30-45 y.,Direct migration background,Part Time,0.32678,844,3294,0.31076,0.34280
2019,30-45 y.,Direct migration background,Not Working,0.20009,1574,3294,0.18642,0.21375
2019,30-45 y.,Indirect migration background,Full Time,0.60887,283,538,0.56760,0.65015
2019,30-45 y.,Indirect migration background,Part Time,0.31001,184,538,0.27089,0.34913
2019,30-45 y.,Indirect migration background,Not Working,0.08112,71,538,0.05802,0.10421
2019,46-65 y.,No migration background,Full Time,0.53908,4744,8597,0.52854,0.54962
2019,46-65 y.,No migration background,Part Time,0.28185,2550,8597,0.27234,0.29136
2019,46-65 y.,No migration background,Not Working,0.17907,1303,8597,0.17097,0.18718
2019,46-65 y.,Direct migration background,Full Time,0.47103,762,2182,0.45008,0.49198
2019,46-65 y.,Direct migration background,Part Time,0.28425,505,2182,0.26532,0.30318
2019,46-65 y.,Direct migration background,Not Working,0.24472,915,2182,0.22668,0.26276
2019,46-65 y.,Indirect migration background,Full Time,0.59627,163,280,0.53870,0.65384
2019,46-65 y.,Indirect migration background,Part Time,0.29398,84,280,0.24052,0.34744
2019,46-65 y.,Indirect migration background,Not Working,0.10975,33,280,0.07307,0.14642
2019,66 and older,No migration background,Full Time,0.01964,209,4700,0.01568,0.02361
2019,66 and older,No migration background,Part Time,0.09592,540,4700,0.08750,0.10434
2019,66 and older,No migration background,Not Working,0.88443,3951,4700,0.87529,0.89357
2019,66 and older,Direct migration background,Part Time,0.15122,64,460,0.11845,0.18400
2019,66 and older,Direct migration background,Not Working,0.83515,396,460,0.80120,0.86909
2020,17-29 y.,No migration background,Full Time,0.41414,954,2855,0.39607,0.43221
2020,17-29 y.,No migration background,Part Time,0.29097,832,2855,0.27431,0.30764
2020,17-29 y.,No migration background,Not Working,0.29488,1069,2855,0.27815,0.31161
2020,17-29 y.,Direct migration background,Full Time,0.28704,627,2396,0.26893,0.30516
2020,17-29 y.,Direct migration background,Part Time,0.29152,529,2396,0.27332,0.30972
2020,17-29 y.,Direct migration background,Not Working,0.42143,1240,2396,0.40166,0.44121
2020,17-29 y.,Indirect migration background,Full Time,0.28215,205,812,0.25117,0.31312
2020,17-29 y.,Indirect migration background,Part Time,0.39818,301,812,0.36448,0.43187
2020,17-29 y.,Indirect migration background,Not Working,0.31968,306,812,0.28758,0.35177
2020,30-45 y.,No migration background,Full Time,0.58353,2001,3697,0.56764,0.59943
2020,30-45 y.,No migration background,Part Time,0.32664,1291,3697,0.31152,0.34176
2020,30-45 y.,No migration background,Not Working,0.08982,405,3697,0.08061,0.09904
2020,30-45 y.,Direct migration background,Full Time,0.44363,1478,4282,0.42875,0.45852
2020,30-45 y.,Direct migration background,Part Time,0.33985,1097,4282,0.32566,0.35403
2020,30-45 y.,Direct migration background,Not Working,0.21652,1707,4282,0.20418,0.22886
2020,30-45 y.,Indirect migration background,Full Time,0.59020,273,523,0.54801,0.63239
2020,30-45 y.,Indirect migration background,Part Time,0.26146,165,523,0.22376,0.29915
2020,30-45 y.,Indirect migration background,Not Working,0.14834,85,523,0.11785,0.17883
2020,46-65 y.,No migration background,Full Time,0.55080,4332,7889,0.53983,0.56178
2020,46-65 y.,No migration background,Part Time,0.27785,2354,7889,0.26796,0.28773
2020,46-65 y.,No migration background,Not Working,0.17135,1203,7889,0.16303,0.17966
2020,46-65 y.,Direct migration background,Full Time,0.45791,853,2378,0.43788,0.47794
2020,46-65 y.,Direct migration background,Part Time,0.28126,587,2378,0.26318,0.29934
2020,46-65 y.,Direct migration background,Not Working,0.26083,938,2378,0.24318,0.27848
2020,46-65 y.,Indirect migration background,Full Time,0.60241,146,254,0.54211,0.66272
2020,46-65 y.,Indirect migration background,Part Time,0.22120,72,254,0.17006,0.27234
2020,46-65 y.,Indirect migration background,Not Working,0.17639,36,254,0.12942,0.22335
2020,66 and older,No migration background,Full Time,0.01813,148,4405,0.01419,0.02207
2020,66 and older,No migration background,Part Time,0.09117,503,4405,0.08267,0.09967
2020,66 and older,No migration background,Not Working,0.89070,3754,4405,0.88148,0.89991
2020,66 and older,Direct migration background,Part Time,0.16025,67,467,0.12694,0.19356
2020,66 and older,Direct migration background,Not Working,0.82298,400,467,0.78833,0.85764
2021,17-29 y.,No migration background,Full Time,0.33026,553,1979,0.30954,0.35099
2021,17-29 y.,No migration background,Part Time,0.31396,580,1979,0.29350,0.33441
2021,17-29 y.,No migration background,Not Working,0.35578,846,1979,0.33468,0.37688
2021,17-29 y.,Direct migration background,Full Time,0.27764,229,1203,0.25232,0.30296
2021,17-29 y.,Direct migration background,Part Time,0.23325,201,1203,0.20934,0.25715
2021,17-29 y.,Direct migration background,Not Working,0.48911,773,1203,0.46085,0.51737
2021,17-29 y.,Indirect migration background,Full Time,0.26992,111,466,0.22957,0.31027
2021,17-29 y.,Indirect migration background,Part Time,0.27005,129,466,0.22969,0.31040
2021,17-29 y.,Indirect migration background,Not Working,0.46003,226,466,0.41473,0.50533
2021,30-45 y.,No migration background,Full Time,0.56250,1399,2611,0.54347,0.58153
2021,30-45 y.,No migration background,Part Time,0.29554,874,2611,0.27804,0.31305
2021,30-45 y.,No migration background,Not Working,0.14195,338,2611,0.12857,0.15534
2021,30-45 y.,Direct migration background,Full Time,0.40961,720,2440,0.39009,0.42912
2021,30-45 y.,Direct migration background,Part Time,0.32848,623,2440,0.30984,0.34712
2021,30-45 y.,Direct migration background,Not Working,0.26191,1097,2440,0.24446,0.27936
2021,30-45 y.,Indirect migration background,Full Time,0.56755,151,303,0.51168,0.62343
2021,30-45 y.,Indirect migration background,Part Time,0.29141,99,303,0.24016,0.34266
2021,30-45 y.,Indirect migration background,Not Working,0.14103,53,303,0.10178,0.18029
2021,46-65 y.,No migration background,Full Time,0.51614,2867,5572,0.50301,0.52926
2021,46-65 y.,No migration background,Part Time,0.26591,1676,5572,0.25430,0.27751
2021,46-65 y.,No migration background,Not Working,0.21796,1029,5572,0.20712,0.22880
2021,46-65 y.,Direct migration background,Full Time,0.42637,498,1578,0.40196,0.45078
2021,46-65 y.,Direct migration background,Part Time,0.30406,396,1578,0.28135,0.32676
2021,46-65 y.,Direct migration background,Not Working,0.26957,684,1578,0.24767,0.29148
2021,46-65 y.,Indirect migration background,Full Time,0.58765,98,159,0.51089,0.66441
2021,46-65 y.,Indirect migration background,Part Time,0.27516,61,159,0.20552,0.34480
2021,66 and older,No migration background,Full Time,0.01795,104,3225,0.01337,0.02254
2021,66 and older,No migration background,Part Time,0.07100,240,3225,0.06214,0.07987
2021,66 and older,No migration background,Not Working,0.91104,2881,3225,0.90122,0.92087
2021,66 and older,Direct migration background,Part Time,0.13735,33,338,0.10060,0.17410
2021,66 and older,Direct migration background,Not Working,0.85789,305,338,0.82061,0.89517
2022,17-29 y.,No migration background,Full Time,0.34139,989,3115,0.32473,0.35804
