year,bula_h,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Mecklenburg-Western Pomerania,East,Full Time,0.32930,232,517,0.28875,0.36985
2002,Mecklenburg-Western Pomerania,East,Part Time,0.16804,107,517,0.13578,0.20030
2002,Mecklenburg-Western Pomerania,East,Not Working,0.36164,178,517,0.32018,0.40310
2002,Saxony,East,Full Time,0.33914,720,1648,0.31627,0.36200
2002,Saxony,East,Part Time,0.15100,309,1648,0.13371,0.16829
2002,Saxony,East,Not Working,0.36900,619,1648,0.34570,0.39231
2002,Saxony-Anhalt,East,Full Time,0.30170,393,971,0.27282,0.33059
2002,Saxony-Anhalt,East,Part Time,0.16089,177,971,0.13777,0.18402
2002,Saxony-Anhalt,East,Not Working,0.41573,401,971,0.38472,0.44675
2002,Thuringa,East,Full Time,0.31924,414,967,0.28984,0.34864
2002,Thuringa,East,Part Time,0.14117,176,967,0.11921,0.16313
2002,Thuringa,East,Not Working,0.39948,377,967,0.36859,0.43037
2003,Schleswig-Holstein,West,Full Time,0.33626,271,667,0.30038,0.37214
2003,Schleswig-Holstein,West,Part Time,0.18775,154,667,0.15809,0.21741
2003,Schleswig-Holstein,West,Not Working,0.31177,242,667,0.27659,0.34695
2003,Hamburg,West,Full Time,0.34002,123,294,0.28578,0.39426
2003,Hamburg,West,Part Time,0.17506,66,294,0.13154,0.21857
2003,Hamburg,West,Not Working,0.34538,105,294,0.29093,0.39983
2003,Lower Saxony,West,Full Time,0.29475,727,1907,0.27428,0.31522
2003,Lower Saxony,West,Part Time,0.18812,471,1907,0.17058,0.20567
2003,Lower Saxony,West,Not Working,0.34184,709,1907,0.32054,0.36313
2003,Bremen,West,Full Time,0.26881,65,174,0.20274,0.33487
2003,Bremen,West,Part Time,0.16151,39,174,0.10667,0.21634
2003,Bremen,West,Not Working,0.44471,70,174,0.37066,0.51876
2003,North Rhine-Westphalia,West,Full Time,0.30312,1793,4668,0.28993,0.31631
2003,North Rhine-Westphalia,West,Part Time,0.18196,1110,4668,0.17089,0.19303
2003,North Rhine-Westphalia,West,Not Working,0.34567,1765,4668,0.33203,0.35932
2003,Hesse,West,Full Time,0.31104,641,1498,0.28759,0.33450
2003,Hesse,West,Part Time,0.19554,376,1498,0.17545,0.21563
2003,Hesse,West,Not Working,0.30727,481,1498,0.28390,0.33065
2003,"Rhineland-Palatinate, Saarland",West,Full Time,0.28531,496,1353,0.26124,0.30938
2003,"Rhineland-Palatinate, Saarland",West,Part Time,0.17975,309,1353,0.15928,0.20021
2003,"Rhineland-Palatinate, Saarland",West,Not Working,0.35236,548,1353,0.32690,0.37783
2003,Baden-Wuerttemberg,West,Full Time,0.31634,1098,2687,0.29875,0.33393
2003,Baden-Wuerttemberg,West,Part Time,0.19206,693,2687,0.17716,0.20696
2003,Baden-Wuerttemberg,West,Not Working,0.29657,896,2687,0.27929,0.31384
2003,Bavaria,West,Full Time,0.33483,1318,3126,0.31828,0.35137
2003,Bavaria,West,Part Time,0.17787,767,3126,0.16446,0.19128
2003,Bavaria,West,Not Working,0.32268,1041,3126,0.30629,0.33907
2003,Berlin,West,Full Time,0.31611,183,448,0.27301,0.35921
2003,Berlin,West,Part Time,0.17633,101,448,0.14100,0.21166
2003,Berlin,West,Not Working,0.32959,164,448,0.28601,0.37317
2003,Berlin,East,Full Time,0.31135,151,375,0.26442,0.35828
2003,Berlin,East,Part Time,0.20737,90,375,0.16628,0.24846
2003,Berlin,East,Not Working,0.34567,134,375,0.29747,0.39387
2003,Brandenburg,East,Full Time,0.30810,380,942,0.27860,0.33760
2003,Brandenburg,East,Part Time,0.15705,168,942,0.13380,0.18030
2003,Brandenburg,East,Not Working,0.40458,394,942,0.37322,0.43594
2003,Mecklenburg-Western Pomerania,East,Full Time,0.32542,223,526,0.28535,0.36550
2003,Mecklenburg-Western Pomerania,East,Part Time,0.18152,116,526,0.14855,0.21449
2003,Mecklenburg-Western Pomerania,East,Not Working,0.35939,187,526,0.31835,0.40044
2003,Saxony,East,Full Time,0.31919,684,1611,0.29642,0.34196
2003,Saxony,East,Part Time,0.16015,308,1611,0.14223,0.17806
2003,Saxony,East,Not Working,0.38226,619,1611,0.35853,0.40600
2003,Saxony-Anhalt,East,Full Time,0.28730,372,934,0.25827,0.31634
2003,Saxony-Anhalt,East,Part Time,0.15335,161,934,0.13023,0.17647
2003,Saxony-Anhalt,East,Not Working,0.43517,401,934,0.40336,0.46698
2003,Thuringa,East,Full Time,0.31341,389,956,0.28399,0.34284
2003,Thuringa,East,Part Time,0.16164,185,956,0.13830,0.18499
2003,Thuringa,East,Not Working,0.39603,382,956,0.36501,0.42705
2004,Schleswig-Holstein,West,Full Time,0.31855,263,669,0.28322,0.35388
2004,Schleswig-Holstein,West,Part Time,0.19469,157,669,0.16466,0.22472
2004,Schleswig-Holstein,West,Not Working,0.33176,249,669,0.29605,0.36746
2004,Hamburg,West,Full Time,0.31735,118,294,0.26406,0.37065
2004,Hamburg,West,Part Time,0.21799,71,294,0.17071,0.26527
2004,Hamburg,West,Not Working,0.33199,105,294,0.27807,0.38591
2004,Lower Saxony,West,Full Time,0.28258,693,1885,0.26225,0.30292
2004,Lower Saxony,West,Part Time,0.19279,488,1885,0.17498,0.21061
2004,Lower Saxony,West,Not Working,0.34728,704,1885,0.32578,0.36878
2004,Bremen,West,Full Time,0.25886,62,167,0.19223,0.32550
2004,Bremen,West,Part Time,0.18905,42,167,0.12949,0.24861
2004,Bremen,West,Not Working,0.42884,63,167,0.35355,0.50413
2004,North Rhine-Westphalia,West,Full Time,0.30170,1706,4543,0.28836,0.31505
2004,North Rhine-Westphalia,West,Part Time,0.18898,1086,4543,0.17759,0.20036
2004,North Rhine-Westphalia,West,Not Working,0.34804,1751,4543,0.33419,0.36190
2004,Hesse,West,Full Time,0.31881,614,1442,0.29475,0.34287
2004,Hesse,West,Part Time,0.18386,362,1442,0.16385,0.20386
2004,Hesse,West,Not Working,0.30062,466,1442,0.27694,0.32429
2004,"Rhineland-Palatinate, Saarland",West,Full Time,0.28276,465,1305,0.25832,0.30721
2004,"Rhineland-Palatinate, Saarland",West,Part Time,0.17982,307,1305,0.15897,0.20066
2004,"Rhineland-Palatinate, Saarland",West,Not Working,0.35795,533,1305,0.33193,0.38397
2004,Baden-Wuerttemberg,West,Full Time,0.31485,1049,2606,0.29701,0.33269
2004,Baden-Wuerttemberg,West,Part Time,0.18242,634,2606,0.16759,0.19725
2004,Baden-Wuerttemberg,West,Not Working,0.31206,923,2606,0.29426,0.32985
2004,Bavaria,West,Full Time,0.33327,1256,3045,0.31652,0.35001
2004,Bavaria,West,Part Time,0.18430,743,3045,0.17053,0.19808
2004,Bavaria,West,Not Working,0.32717,1046,3045,0.31051,0.34384
2004,Berlin,West,Full Time,0.29093,173,435,0.24820,0.33366
2004,Berlin,West,Part Time,0.19374,102,435,0.15655,0.23092
2004,Berlin,West,Not Working,0.33551,160,435,0.29109,0.37994
2004,Berlin,East,Full Time,0.31808,148,370,0.27056,0.36561
2004,Berlin,East,Part Time,0.22338,86,370,0.18088,0.26587
2004,Berlin,East,Not Working,0.34008,136,370,0.29174,0.38842
2004,Brandenburg,East,Full Time,0.29241,331,903,0.26273,0.32210
2004,Brandenburg,East,Part Time,0.16056,184,903,0.13660,0.18452
2004,Brandenburg,East,Not Working,0.41649,388,903,0.38432,0.44866
2004,Mecklenburg-Western Pomerania,East,Full Time,0.30467,204,511,0.26473,0.34462
2004,Mecklenburg-Western Pomerania,East,Part Time,0.18262,111,511,0.14909,0.21615
2004,Mecklenburg-Western Pomerania,East,Not Working,0.37574,196,511,0.33371,0.41777
2004,Saxony,East,Full Time,0.31742,642,1571,0.29439,0.34044
2004,Saxony,East,Part Time,0.14694,295,1571,0.12942,0.16445
2004,Saxony,East,Not Working,0.40808,634,1571,0.38377,0.43239
2004,Saxony-Anhalt,East,Full Time,0.26925,349,923,0.24062,0.29789
2004,Saxony-Anhalt,East,Part Time,0.15967,168,923,0.13603,0.18332
2004,Saxony-Anhalt,East,Not Working,0.45276,406,923,0.42063,0.48489
2004,Thuringa,East,Full Time,0.31603,386,945,0.28637,0.34569
2004,Thuringa,East,Part Time,0.14865,172,945,0.12595,0.17134
2004,Thuringa,East,Not Working,0.40680,387,945,0.37546,0.43813
2005,Schleswig-Holstein,West,Full Time,0.32302,247,646,0.28694,0.35911
2005,Schleswig-Holstein,West,Part Time,0.21247,158,646,0.18090,0.24404
2005,Schleswig-Holstein,West,Not Working,0.31159,241,646,0.27585,0.34733
2005,Hamburg,West,Full Time,0.33863,106,287,0.28378,0.39348
2005,Hamburg,West,Part Time,0.19426,74,287,0.14841,0.24012
2005,Hamburg,West,Not Working,0.36178,107,287,0.30609,0.41748
2005,Lower Saxony,West,Full Time,0.28554,633,1783,0.26457,0.30651
2005,Lower Saxony,West,Part Time,0.19631,466,1783,0.17787,0.21476
2005,Lower Saxony,West,Not Working,0.34785,684,1783,0.32574,0.36997
2005,Bremen,West,Full Time,0.26339,50,146,0.19169,0.33508
2005,Bremen,West,Part Time,0.15880,34,146,0.09931,0.21829
2005,Bremen,West,Not Working,0.48259,62,146,0.40125,0.56393
2005,North Rhine-Westphalia,West,Full Time,0.30733,1644,4361,0.29363,0.32102
2005,North Rhine-Westphalia,West,Part Time,0.18665,1017,4361,0.17509,0.19822
2005,North Rhine-Westphalia,West,Not Working,0.34312,1700,4361,0.32903,0.35722
2005,Hesse,West,Full Time,0.32439,570,1368,0.29957,0.34920
2005,Hesse,West,Part Time,0.21037,345,1368,0.18877,0.23198
2005,Hesse,West,Not Working,0.29244,453,1368,0.26833,0.31656
2005,"Rhineland-Palatinate, Saarland",West,Full Time,0.30047,449,1240,0.27494,0.32600
2005,"Rhineland-Palatinate, Saarland",West,Part Time,0.18558,300,1240,0.16393,0.20723
2005,"Rhineland-Palatinate, Saarland",West,Not Working,0.34128,491,1240,0.31487,0.36768
2005,Baden-Wuerttemberg,West,Full Time,0.32510,1037,2519,0.30680,0.34339
2005,Baden-Wuerttemberg,West,Part Time,0.18342,573,2519,0.16831,0.19854
2005,Baden-Wuerttemberg,West,Not Working,0.31309,909,2519,0.29498,0.33121
2005,Bavaria,West,Full Time,0.34395,1203,2899,0.32666,0.36125
2005,Bavaria,West,Part Time,0.19122,731,2899,0.17690,0.20554
2005,Bavaria,West,Not Working,0.30788,965,2899,0.29108,0.32469
2005,Berlin,West,Full Time,0.28627,158,413,0.24263,0.32992
2005,Berlin,West,Part Time,0.21923,104,413,0.17928,0.25918
2005,Berlin,West,Not Working,0.31032,151,413,0.26565,0.35499
2005,Berlin,East,Full Time,0.35885,139,342,0.30794,0.40976
2005,Berlin,East,Part Time,0.18928,70,342,0.14770,0.23086
2005,Berlin,East,Not Working,0.33026,133,342,0.28034,0.38018
2005,Brandenburg,East,Full Time,0.29193,315,882,0.26191,0.32196
2005,Brandenburg,East,Part Time,0.17663,186,882,0.15144,0.20181
2005,Brandenburg,East,Not Working,0.39423,381,882,0.36196,0.42650
2005,Mecklenburg-Western Pomerania,East,Full Time,0.31009,191,502,0.26959,0.35059
2005,Mecklenburg-Western Pomerania,East,Part Time,0.17048,105,502,0.13755,0.20341
2005,Mecklenburg-Western Pomerania,East,Not Working,0.39202,206,502,0.34927,0.43477
2005,Saxony,East,Full Time,0.32313,632,1524,0.29964,0.34662
2005,Saxony,East,Part Time,0.14732,280,1524,0.12952,0.16512
2005,Saxony,East,Not Working,0.40345,612,1524,0.37881,0.42809
2005,Saxony-Anhalt,East,Full Time,0.26405,325,896,0.23517,0.29293
2005,Saxony-Anhalt,East,Part Time,0.18349,184,896,0.15813,0.20885
2005,Saxony-Anhalt,East,Not Working,0.44179,387,896,0.40926,0.47433
2005,Thuringa,East,Full Time,0.28292,334,891,0.25333,0.31251
2005,Thuringa,East,Part Time,0.18957,184,891,0.16382,0.21532
2005,Thuringa,East,Not Working,0.39349,373,891,0.36139,0.42558
2006,Schleswig-Holstein,West,Full Time,0.30082,241,679,0.26630,0.33534
2006,Schleswig-Holstein,West,Part Time,0.19253,162,679,0.16285,0.22221
2006,Schleswig-Holstein,West,Not Working,0.34073,276,679,0.30505,0.37641
2006,Hamburg,West,Full Time,0.32523,112,307,0.27274,0.37772
2006,Hamburg,West,Part Time,0.15694,62,307,0.11618,0.19769
2006,Hamburg,West,Not Working,0.38737,133,307,0.33279,0.44195
2006,Lower Saxony,West,Full Time,0.28190,708,1988,0.26212,0.30169
2006,Lower Saxony,West,Part Time,0.18892,488,1988,0.17171,0.20613
2006,Lower Saxony,West,Not Working,0.35785,792,1988,0.33677,0.37893
2006,Bremen,West,Full Time,0.26695,51,145,0.19470,0.33921
2006,Bremen,West,Part Time,0.17637,35,145,0.11411,0.23862
2006,Bremen,West,Not Working,0.46319,59,145,0.38175,0.54464
2006,North Rhine-Westphalia,West,Full Time,0.30797,1694,4610,0.29464,0.32130
2006,North Rhine-Westphalia,West,Part Time,0.17444,1041,4610,0.16349,0.18540
2006,North Rhine-Westphalia,West,Not Working,0.35867,1875,4610,0.34482,0.37252
2006,Hesse,West,Full Time,0.32373,610,1503,0.30007,0.34740
2006,Hesse,West,Part Time,0.20210,362,1503,0.18179,0.22241
2006,Hesse,West,Not Working,0.29831,531,1503,0.27517,0.32145
2006,"Rhineland-Palatinate, Saarland",West,Full Time,0.30730,483,1312,0.28233,0.33228
2006,"Rhineland-Palatinate, Saarland",West,Part Time,0.20203,316,1312,0.18029,0.22376
2006,"Rhineland-Palatinate, Saarland",West,Not Working,0.31960,513,1312,0.29436,0.34484
2006,Baden-Wuerttemberg,West,Full Time,0.33181,1095,2750,0.31421,0.34942
2006,Baden-Wuerttemberg,West,Part Time,0.17419,603,2750,0.16001,0.18837
2006,Baden-Wuerttemberg,West,Not Working,0.32197,1052,2750,0.30451,0.33944
2006,Bavaria,West,Full Time,0.32903,1252,3174,0.31268,0.34538
2006,Bavaria,West,Part Time,0.19300,792,3174,0.17927,0.20673
2006,Bavaria,West,Not Working,0.31340,1130,3174,0.29726,0.32954
2006,Berlin,West,Full Time,0.31425,175,437,0.27068,0.35783
2006,Berlin,West,Part Time,0.20478,104,437,0.16690,0.24266
2006,Berlin,West,Not Working,0.33663,158,437,0.29228,0.38099
2006,Berlin,East,Full Time,0.31167,131,354,0.26336,0.35999
2006,Berlin,East,Part Time,0.20128,74,354,0.15945,0.24311
2006,Berlin,East,Not Working,0.37349,149,354,0.32302,0.42395
2006,Brandenburg,East,Full Time,0.30422,343,950,0.27494,0.33349
2006,Brandenburg,East,Part Time,0.17494,192,950,0.15076,0.19911
2006,Brandenburg,East,Not Working,0.39315,415,950,0.36207,0.42422
2006,Mecklenburg-Western Pomerania,East,Full Time,0.30216,211,562,0.26416,0.34016
2006,Mecklenburg-Western Pomerania,East,Part Time,0.18148,114,562,0.14958,0.21337
2006,Mecklenburg-Western Pomerania,East,Not Working,0.40521,237,562,0.36458,0.44583
2006,Saxony,East,Full Time,0.31618,631,1608,0.29344,0.33891
2006,Saxony,East,Part Time,0.15405,297,1608,0.13640,0.17170
2006,Saxony,East,Not Working,0.41777,680,1608,0.39365,0.44188
2006,Saxony-Anhalt,East,Full Time,0.27449,345,927,0.24575,0.30324
2006,Saxony-Anhalt,East,Part Time,0.18244,180,927,0.15757,0.20732
2006,Saxony-Anhalt,East,Not Working,0.41890,402,927,0.38713,0.45068
2006,Thuringa,East,Full Time,0.28903,349,965,0.26041,0.31765
2006,Thuringa,East,Part Time,0.17530,197,965,0.15130,0.19931
2006,Thuringa,East,Not Working,0.40956,419,965,0.37852,0.44060
2007,Schleswig-Holstein,West,Full Time,0.30595,211,628,0.26988,0.34202
2007,Schleswig-Holstein,West,Part Time,0.17354,148,628,0.14389,0.20318
2007,Schleswig-Holstein,West,Not Working,0.37755,269,628,0.33960,0.41549
2007,Hamburg,West,Full Time,0.33102,105,296,0.27732,0.38473
2007,Hamburg,West,Part Time,0.16112,64,296,0.11916,0.20307
2007,Hamburg,West,Not Working,0.38870,127,296,0.33308,0.44433
2007,Lower Saxony,West,Full Time,0.29715,665,1856,0.27636,0.31795
2007,Lower Saxony,West,Part Time,0.19049,458,1856,0.17262,0.20836
2007,Lower Saxony,West,Not Working,0.35335,733,1856,0.33159,0.37510
2007,Bremen,West,Full Time,0.27747,52,148,0.20509,0.34985
2007,Bremen,West,Part Time,0.15232,31,148,0.09423,0.21041
2007,Bremen,West,Not Working,0.46674,65,148,0.38609,0.54739
2007,North Rhine-Westphalia,West,Full Time,0.30871,1572,4275,0.29486,0.32256
2007,North Rhine-Westphalia,West,Part Time,0.18454,989,4275,0.17291,0.19617
2007,North Rhine-Westphalia,West,Not Working,0.34581,1714,4275,0.33155,0.36007
2007,Hesse,West,Full Time,0.31437,558,1412,0.29015,0.33860
2007,Hesse,West,Part Time,0.22002,361,1412,0.19840,0.24163
2007,Hesse,West,Not Working,0.29290,493,1412,0.26915,0.31664
2007,"Rhineland-Palatinate, Saarland",West,Full Time,0.30514,429,1193,0.27900,0.33128
2007,"Rhineland-Palatinate, Saarland",West,Part Time,0.19008,279,1193,0.16781,0.21236
2007,"Rhineland-Palatinate, Saarland",West,Not Working,0.33294,485,1193,0.30619,0.35970
2007,Baden-Wuerttemberg,West,Full Time,0.31863,990,2533,0.30048,0.33678
2007,Baden-Wuerttemberg,West,Part Time,0.17669,565,2533,0.16183,0.19154
2007,Baden-Wuerttemberg,West,Not Working,0.33272,978,2533,0.31437,0.35108
2007,Bavaria,West,Full Time,0.32907,1191,3006,0.31227,0.34587
2007,Bavaria,West,Part Time,0.19335,719,3006,0.17923,0.20747
2007,Bavaria,West,Not Working,0.31928,1096,3006,0.30261,0.33595
2007,Berlin,West,Full Time,0.31691,164,413,0.27198,0.36184
2007,Berlin,West,Part Time,0.21190,107,413,0.17244,0.25136
2007,Berlin,West,Not Working,0.32150,142,413,0.27640,0.36660
2007,Berlin,East,Full Time,0.32289,133,349,0.27376,0.37201
2007,Berlin,East,Part Time,0.22461,76,349,0.18076,0.26845
2007,Berlin,East,Not Working,0.35436,140,349,0.30410,0.40461
2007,Brandenburg,East,Full Time,0.30679,315,875,0.27621,0.33736
2007,Brandenburg,East,Part Time,0.15858,167,875,0.13436,0.18280
2007,Brandenburg,East,Not Working,0.41299,393,875,0.38035,0.44563
2007,Mecklenburg-Western Pomerania,East,Full Time,0.32115,202,517,0.28086,0.36144
2007,Mecklenburg-Western Pomerania,East,Part Time,0.17753,106,517,0.14456,0.21050
2007,Mecklenburg-Western Pomerania,East,Not Working,0.39642,209,517,0.35421,0.43862
2007,Saxony,East,Full Time,0.33898,608,1536,0.31530,0.36267
2007,Saxony,East,Part Time,0.14924,299,1536,0.13141,0.16706
2007,Saxony,East,Not Working,0.40331,629,1536,0.37877,0.42785
2007,Saxony-Anhalt,East,Full Time,0.28814,329,887,0.25832,0.31796
2007,Saxony-Anhalt,East,Part Time,0.16740,170,887,0.14281,0.19198
2007,Saxony-Anhalt,East,Not Working,0.42949,388,887,0.39690,0.46209
2007,Thuringa,East,Full Time,0.31729,343,926,0.28730,0.34728
2007,Thuringa,East,Part Time,0.15938,172,926,0.13579,0.18297
2007,Thuringa,East,Not Working,0.40988,411,926,0.37819,0.44158
2008,Schleswig-Holstein,West,Full Time,0.28645,175,564,0.24911,0.32380
2008,Schleswig-Holstein,West,Part Time,0.20078,140,564,0.16769,0.23388
2008,Schleswig-Holstein,West,Not Working,0.36964,249,564,0.32976,0.40951
2008,Hamburg,West,Full Time,0.33161,107,284,0.27676,0.38647
2008,Hamburg,West,Part Time,0.17369,59,284,0.12955,0.21783
2008,Hamburg,West,Not Working,0.38495,118,284,0.32826,0.44164
2008,Lower Saxony,West,Full Time,0.30773,637,1768,0.28621,0.32925
2008,Lower Saxony,West,Part Time,0.19366,429,1768,0.17523,0.21208
2008,Lower Saxony,West,Not Working,0.34885,702,1768,0.32663,0.37107
2008,Bremen,West,Full Time,0.29050,46,139,0.21475,0.36624
2008,Bremen,West,Part Time,0.16158,34,139,0.10017,0.22299
2008,Bremen,West,Not Working,0.46181,59,139,0.37863,0.54499
2008,North Rhine-Westphalia,West,Full Time,0.31619,1471,3980,0.30174,0.33064
2008,North Rhine-Westphalia,West,Part Time,0.18282,931,3980,0.17081,0.19482
2008,North Rhine-Westphalia,West,Not Working,0.34629,1578,3980,0.33151,0.36108
2008,Hesse,West,Full Time,0.31770,534,1335,0.29272,0.34269
2008,Hesse,West,Part Time,0.21019,333,1335,0.18832,0.23205
2008,Hesse,West,Not Working,0.29992,468,1335,0.27533,0.32451
2008,"Rhineland-Palatinate, Saarland",West,Full Time,0.29955,408,1117,0.27267,0.32642
2008,"Rhineland-Palatinate, Saarland",West,Part Time,0.18610,252,1117,0.16327,0.20894
2008,"Rhineland-Palatinate, Saarland",West,Not Working,0.35214,457,1117,0.32411,0.38016
2008,Baden-Wuerttemberg,West,Full Time,0.33958,957,2390,0.32059,0.35857
2008,Baden-Wuerttemberg,West,Part Time,0.17679,529,2390,0.16149,0.19209
2008,Baden-Wuerttemberg,West,Not Working,0.31682,904,2390,0.29817,0.33548
2008,Bavaria,West,Full Time,0.34794,1127,2795,0.33028,0.36560
2008,Bavaria,West,Part Time,0.19564,664,2795,0.18093,0.21035
2008,Bavaria,West,Not Working,0.30128,1004,2795,0.28427,0.31829
2008,Berlin,West,Full Time,0.33168,161,391,0.28495,0.37841
2008,Berlin,West,Part Time,0.21451,98,391,0.17377,0.25525
2008,Berlin,West,Not Working,0.31215,132,391,0.26616,0.35814
2008,Berlin,East,Full Time,0.33895,128,336,0.28826,0.38964
2008,Berlin,East,Part Time,0.21555,77,336,0.17152,0.25958
2008,Berlin,East,Not Working,0.34959,131,336,0.29853,0.40065
2008,Brandenburg,East,Full Time,0.30316,290,830,0.27187,0.33445
2008,Brandenburg,East,Part Time,0.16067,157,830,0.13567,0.18567
2008,Brandenburg,East,Not Working,0.40244,383,830,0.36905,0.43582
2008,Mecklenburg-Western Pomerania,East,Full Time,0.30261,188,494,0.26206,0.34316
2008,Mecklenburg-Western Pomerania,East,Part Time,0.19943,101,494,0.16416,0.23470
2008,Mecklenburg-Western Pomerania,East,Not Working,0.39361,205,494,0.35048,0.43673
2008,Saxony,East,Full Time,0.35471,600,1446,0.33005,0.37938
2008,Saxony,East,Part Time,0.15716,277,1446,0.13840,0.17593
2008,Saxony,East,Not Working,0.36582,569,1446,0.34098,0.39065
2008,Saxony-Anhalt,East,Full Time,0.31994,328,822,0.28803,0.35185
2008,Saxony-Anhalt,East,Part Time,0.14992,159,822,0.12550,0.17434
2008,Saxony-Anhalt,East,Not Working,0.42227,335,822,0.38848,0.45606
2008,Thuringa,East,Full Time,0.34554,331,880,0.31411,0.37698
2008,Thuringa,East,Part Time,0.14345,166,880,0.12028,0.16663
2008,Thuringa,East,Not Working,0.39180,383,880,0.35953,0.42407
2009,Schleswig-Holstein,West,Full Time,0.29483,168,519,0.25557,0.33410
2009,Schleswig-Holstein,West,Part Time,0.20648,129,519,0.17162,0.24134
2009,Schleswig-Holstein,West,Not Working,0.35329,222,519,0.31213,0.39446
2009,Hamburg,West,Full Time,0.41928,110,269,0.36020,0.47836
2009,Hamburg,West,Part Time,0.15469,54,269,0.11140,0.19798
2009,Hamburg,West,Not Working,0.34969,105,269,0.29260,0.40679
2009,Lower Saxony,West,Full Time,0.30884,585,1650,0.28654,0.33114
2009,Lower Saxony,West,Part Time,0.20323,417,1650,0.18381,0.22265
2009,Lower Saxony,West,Not Working,0.34096,648,1650,0.31808,0.36384
2009,Bremen,West,Full Time,0.23959,33,120,0.16290,0.31628
2009,Bremen,West,Part Time,0.18007,34,120,0.11103,0.24911
2009,Bremen,West,Not Working,0.49998,53,120,0.41014,0.58981
2009,North Rhine-Westphalia,West,Full Time,0.31355,1362,3688,0.29857,0.32852
2009,North Rhine-Westphalia,West,Part Time,0.19716,878,3688,0.18432,0.21000
2009,North Rhine-Westphalia,West,Not Working,0.33790,1448,3688,0.32263,0.35317
2009,Hesse,West,Full Time,0.32970,494,1232,0.30344,0.35596
2009,Hesse,West,Part Time,0.21103,312,1232,0.18824,0.23383
2009,Hesse,West,Not Working,0.28653,426,1232,0.26127,0.31179
2009,"Rhineland-Palatinate, Saarland",West,Full Time,0.30038,382,1048,0.27261,0.32815
2009,"Rhineland-Palatinate, Saarland",West,Part Time,0.20678,244,1048,0.18225,0.23131
2009,"Rhineland-Palatinate, Saarland",West,Not Working,0.33965,422,1048,0.31097,0.36834
2009,Baden-Wuerttemberg,West,Full Time,0.34246,874,2139,0.32235,0.36258
2009,Baden-Wuerttemberg,West,Part Time,0.19626,502,2139,0.17942,0.21309
2009,Baden-Wuerttemberg,West,Not Working,0.30294,763,2139,0.28346,0.32242
2009,Bavaria,West,Full Time,0.34356,1038,2650,0.32547,0.36164
2009,Bavaria,West,Part Time,0.20623,667,2650,0.19082,0.22164
2009,Bavaria,West,Not Working,0.30074,945,2650,0.28328,0.31821
2009,Berlin,West,Full Time,0.31556,147,369,0.26808,0.36304
2009,Berlin,West,Part Time,0.24602,95,369,0.20202,0.29003
2009,Berlin,West,Not Working,0.29465,127,369,0.24807,0.34123
2009,Berlin,East,Full Time,0.33703,123,325,0.28555,0.38850
2009,Berlin,East,Part Time,0.22444,73,325,0.17901,0.26987
2009,Berlin,East,Not Working,0.34674,129,325,0.29491,0.39856
2009,Brandenburg,East,Full Time,0.31989,290,796,0.28747,0.35231
2009,Brandenburg,East,Part Time,0.15309,151,796,0.12806,0.17812
2009,Brandenburg,East,Not Working,0.38407,355,796,0.35026,0.41788
2009,Mecklenburg-Western Pomerania,East,Full Time,0.35160,192,473,0.30853,0.39468
2009,Mecklenburg-Western Pomerania,East,Part Time,0.17520,88,473,0.14090,0.20949
2009,Mecklenburg-Western Pomerania,East,Not Working,0.36237,193,473,0.31901,0.40574
2009,Saxony,East,Full Time,0.35820,579,1375,0.33284,0.38355
2009,Saxony,East,Part Time,0.15957,265,1375,0.14021,0.17893
2009,Saxony,East,Not Working,0.35210,531,1375,0.32685,0.37736
2009,Saxony-Anhalt,East,Full Time,0.30859,324,773,0.27600,0.34117
2009,Saxony-Anhalt,East,Part Time,0.17067,145,773,0.14413,0.19721
2009,Saxony-Anhalt,East,Not Working,0.40879,304,773,0.37411,0.44346
2009,Thuringa,East,Full Time,0.31415,302,828,0.28251,0.34579
2009,Thuringa,East,Part Time,0.18059,161,828,0.15437,0.20681
2009,Thuringa,East,Not Working,0.36209,365,828,0.32933,0.39485
2010,Schleswig-Holstein,West,Full Time,0.29598,250,746,0.26320,0.32876
2010,Schleswig-Holstein,West,Part Time,0.18832,202,746,0.16025,0.21640
2010,Schleswig-Holstein,West,Not Working,0.37474,294,746,0.33998,0.40950
2010,Hamburg,West,Full Time,0.37278,151,392,0.32485,0.42071
2010,Hamburg,West,Part Time,0.18001,102,392,0.14193,0.21809
2010,Hamburg,West,Not Working,0.35198,139,392,0.30464,0.39932
2010,Lower Saxony,West,Full Time,0.29209,775,2227,0.27320,0.31098
2010,Lower Saxony,West,Part Time,0.21079,633,2227,0.19384,0.22773
2010,Lower Saxony,West,Not Working,0.33935,819,2227,0.31968,0.35902
2010,Bremen,West,Full Time,0.26690,49,174,0.20098,0.33281
2010,Bremen,West,Part Time,0.18625,56,174,0.12824,0.24427
2010,Bremen,West,Not Working,0.44411,69,174,0.37007,0.51815
2010,North Rhine-Westphalia,West,Full Time,0.30958,1860,5067,0.29685,0.32231
2010,North Rhine-Westphalia,West,Part Time,0.19396,1299,5067,0.18307,0.20485
2010,North Rhine-Westphalia,West,Not Working,0.33983,1908,5067,0.32679,0.35287
2010,Hesse,West,Full Time,0.31870,659,1702,0.29655,0.34084
2010,Hesse,West,Part Time,0.21896,486,1702,0.19930,0.23861
