year,quintil_oecd,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,3rd Quintile,Rural regions,Full Time,0.34294,563,1534,0.31918,0.36671
2007,3rd Quintile,Rural regions,Part Time,0.16911,317,1534,0.15035,0.18787
2007,3rd Quintile,Rural regions,Not Working,0.35243,654,1534,0.32851,0.37634
2007,4th Quintile,Urban regions,Full Time,0.39394,1246,2858,0.37602,0.41186
2007,4th Quintile,Urban regions,Part Time,0.19890,672,2858,0.18426,0.21353
2007,4th Quintile,Urban regions,Not Working,0.26894,940,2858,0.25268,0.28520
2007,4th Quintile,Rural regions,Full Time,0.40814,709,1530,0.38351,0.43278
2007,4th Quintile,Rural regions,Part Time,0.17056,336,1530,0.15171,0.18942
2007,4th Quintile,Rural regions,Not Working,0.28370,485,1530,0.26111,0.30630
2007,5th Quintile,Urban regions,Full Time,0.49590,2153,4191,0.48076,0.51104
2007,5th Quintile,Urban regions,Part Time,0.16121,858,4191,0.15007,0.17234
2007,5th Quintile,Urban regions,Not Working,0.24139,1180,4191,0.22843,0.25435
2007,5th Quintile,Rural regions,Full Time,0.50900,818,1460,0.48334,0.53465
2007,5th Quintile,Rural regions,Part Time,0.18400,298,1460,0.16411,0.20388
2007,5th Quintile,Rural regions,Not Working,0.22103,344,1460,0.19973,0.24232
2008,1st Quintile,Urban regions,Full Time,0.11255,262,1915,0.09839,0.12670
2008,1st Quintile,Urban regions,Part Time,0.21501,522,1915,0.19660,0.23341
2008,1st Quintile,Urban regions,Not Working,0.48117,1131,1915,0.45878,0.50355
2008,1st Quintile,Rural regions,Full Time,0.13182,178,1128,0.11206,0.15157
2008,1st Quintile,Rural regions,Part Time,0.19971,278,1128,0.17637,0.22305
2008,1st Quintile,Rural regions,Not Working,0.49733,672,1128,0.46814,0.52652
2008,2nd Quintile,Urban regions,Full Time,0.23515,575,2093,0.21697,0.25332
2008,2nd Quintile,Urban regions,Part Time,0.17305,496,2093,0.15684,0.18926
2008,2nd Quintile,Urban regions,Not Working,0.40603,1022,2093,0.38498,0.42707
2008,2nd Quintile,Rural regions,Full Time,0.23932,392,1332,0.21640,0.26224
2008,2nd Quintile,Rural regions,Part Time,0.20361,287,1332,0.18197,0.22524
2008,2nd Quintile,Rural regions,Not Working,0.39759,653,1332,0.37130,0.42389
2008,3rd Quintile,Urban regions,Full Time,0.32919,864,2310,0.31002,0.34836
2008,3rd Quintile,Urban regions,Part Time,0.19691,557,2310,0.18069,0.21314
2008,3rd Quintile,Urban regions,Not Working,0.31764,889,2310,0.29865,0.33663
2008,3rd Quintile,Rural regions,Full Time,0.36104,626,1558,0.33719,0.38490
2008,3rd Quintile,Rural regions,Part Time,0.16066,301,1558,0.14242,0.17890
2008,3rd Quintile,Rural regions,Not Working,0.33743,631,1558,0.31395,0.36092
2008,4th Quintile,Urban regions,Full Time,0.40389,1182,2598,0.38501,0.42276
2008,4th Quintile,Urban regions,Part Time,0.18742,588,2598,0.17241,0.20243
2008,4th Quintile,Urban regions,Not Working,0.27003,828,2598,0.25295,0.28710
2008,4th Quintile,Rural regions,Full Time,0.43209,627,1328,0.40544,0.45874
2008,4th Quintile,Rural regions,Part Time,0.17309,297,1328,0.15274,0.19345
2008,4th Quintile,Rural regions,Not Working,0.26181,404,1328,0.23816,0.28546
2008,5th Quintile,Urban regions,Full Time,0.51470,2034,3956,0.49912,0.53027
2008,5th Quintile,Urban regions,Part Time,0.15927,794,3956,0.14787,0.17068
2008,5th Quintile,Urban regions,Not Working,0.23027,1128,3956,0.21715,0.24339
2008,5th Quintile,Rural regions,Full Time,0.51369,748,1351,0.48703,0.54035
2008,5th Quintile,Rural regions,Part Time,0.18499,286,1351,0.16428,0.20570
2008,5th Quintile,Rural regions,Not Working,0.21011,317,1351,0.18838,0.23185
2009,1st Quintile,Urban regions,Full Time,0.12173,280,1835,0.10677,0.13670
2009,1st Quintile,Urban regions,Part Time,0.22440,499,1835,0.20530,0.24349
2009,1st Quintile,Urban regions,Not Working,0.47460,1056,1835,0.45174,0.49745
2009,1st Quintile,Rural regions,Full Time,0.15233,195,1082,0.13091,0.17375
2009,1st Quintile,Rural regions,Part Time,0.20657,267,1082,0.18244,0.23070
2009,1st Quintile,Rural regions,Not Working,0.47574,620,1082,0.44597,0.50552
2009,2nd Quintile,Urban regions,Full Time,0.20944,475,1933,0.19129,0.22758
2009,2nd Quintile,Urban regions,Part Time,0.20387,469,1933,0.18591,0.22184
2009,2nd Quintile,Urban regions,Not Working,0.40747,989,1933,0.38556,0.42938
2009,2nd Quintile,Rural regions,Full Time,0.25488,384,1290,0.23109,0.27867
2009,2nd Quintile,Rural regions,Part Time,0.17126,263,1290,0.15069,0.19183
2009,2nd Quintile,Rural regions,Not Working,0.40319,643,1290,0.37641,0.42997
2009,3rd Quintile,Urban regions,Full Time,0.34180,780,2055,0.32129,0.36231
2009,3rd Quintile,Urban regions,Part Time,0.21363,537,2055,0.19590,0.23135
2009,3rd Quintile,Urban regions,Not Working,0.29846,738,2055,0.27867,0.31825
2009,3rd Quintile,Rural regions,Full Time,0.33908,540,1395,0.31423,0.36394
2009,3rd Quintile,Rural regions,Part Time,0.19516,313,1395,0.17435,0.21597
2009,3rd Quintile,Rural regions,Not Working,0.31257,542,1395,0.28824,0.33690
2009,4th Quintile,Urban regions,Full Time,0.41173,1128,2489,0.39239,0.43107
2009,4th Quintile,Urban regions,Part Time,0.19467,592,2489,0.17911,0.21023
2009,4th Quintile,Urban regions,Not Working,0.25239,769,2489,0.23532,0.26946
2009,4th Quintile,Rural regions,Full Time,0.42525,634,1324,0.39861,0.45189
2009,4th Quintile,Rural regions,Part Time,0.19069,304,1324,0.16952,0.21186
2009,4th Quintile,Rural regions,Not Working,0.26185,386,1324,0.23816,0.28554
2009,5th Quintile,Urban regions,Full Time,0.51996,1864,3574,0.50358,0.53634
2009,5th Quintile,Urban regions,Part Time,0.16249,702,3574,0.15040,0.17459
2009,5th Quintile,Urban regions,Not Working,0.21999,1008,3574,0.20640,0.23357
2009,5th Quintile,Rural regions,Full Time,0.52101,723,1272,0.49355,0.54848
2009,5th Quintile,Rural regions,Part Time,0.20019,269,1272,0.17819,0.22219
2009,5th Quintile,Rural regions,Not Working,0.18503,280,1272,0.16368,0.20638
2010,1st Quintile,Urban regions,Full Time,0.13099,255,1693,0.11491,0.14707
2010,1st Quintile,Urban regions,Part Time,0.21874,458,1693,0.19904,0.23844
2010,1st Quintile,Urban regions,Not Working,0.58009,980,1693,0.55658,0.60361
2010,1st Quintile,Rural regions,Full Time,0.14449,141,934,0.12193,0.16705
2010,1st Quintile,Rural regions,Part Time,0.23423,251,934,0.20706,0.26141
2010,1st Quintile,Rural regions,Not Working,0.54154,542,934,0.50957,0.57351
2010,2nd Quintile,Urban regions,Full Time,0.22595,486,1792,0.20658,0.24532
2010,2nd Quintile,Urban regions,Part Time,0.21993,446,1792,0.20074,0.23911
2010,2nd Quintile,Urban regions,Not Working,0.45124,860,1792,0.42819,0.47428
2010,2nd Quintile,Rural regions,Full Time,0.28965,372,1255,0.26454,0.31476
2010,2nd Quintile,Rural regions,Part Time,0.17807,248,1255,0.15690,0.19925
2010,2nd Quintile,Rural regions,Not Working,0.45339,635,1255,0.42584,0.48095
2010,3rd Quintile,Urban regions,Full Time,0.35116,719,1919,0.32980,0.37252
2010,3rd Quintile,Urban regions,Part Time,0.20268,458,1919,0.18469,0.22067
2010,3rd Quintile,Urban regions,Not Working,0.34447,742,1919,0.32320,0.36574
2010,3rd Quintile,Rural regions,Full Time,0.37544,536,1325,0.34935,0.40152
2010,3rd Quintile,Rural regions,Part Time,0.19785,297,1325,0.17639,0.21931
2010,3rd Quintile,Rural regions,Not Working,0.32396,492,1325,0.29875,0.34917
2010,4th Quintile,Urban regions,Full Time,0.41816,1009,2285,0.39793,0.43839
2010,4th Quintile,Urban regions,Part Time,0.18914,553,2285,0.17308,0.20520
2010,4th Quintile,Urban regions,Not Working,0.28397,723,2285,0.26548,0.30247
2010,4th Quintile,Rural regions,Full Time,0.43478,597,1218,0.40693,0.46263
2010,4th Quintile,Rural regions,Part Time,0.20110,272,1218,0.17858,0.22362
2010,4th Quintile,Rural regions,Not Working,0.27366,349,1218,0.24861,0.29871
2010,5th Quintile,Urban regions,Full Time,0.53672,1723,3348,0.51983,0.55361
2010,5th Quintile,Urban regions,Part Time,0.17126,692,3348,0.15850,0.18403
2010,5th Quintile,Urban regions,Not Working,0.21750,933,3348,0.20353,0.23148
2010,5th Quintile,Rural regions,Full Time,0.56547,608,1056,0.53556,0.59538
2010,5th Quintile,Rural regions,Part Time,0.17213,216,1056,0.14935,0.19491
2010,5th Quintile,Rural regions,Not Working,0.20230,232,1056,0.17806,0.22654
2011,1st Quintile,Urban regions,Full Time,0.12703,502,2878,0.11486,0.13919
2011,1st Quintile,Urban regions,Part Time,0.20027,860,2878,0.18565,0.21489
2011,1st Quintile,Urban regions,Not Working,0.48894,1516,2878,0.47068,0.50721
2011,1st Quintile,Rural regions,Full Time,0.12110,331,1842,0.10620,0.13600
2011,1st Quintile,Rural regions,Part Time,0.22235,563,1842,0.20335,0.24134
2011,1st Quintile,Rural regions,Not Working,0.49605,948,1842,0.47321,0.51889
2011,2nd Quintile,Urban regions,Full Time,0.23278,759,2585,0.21649,0.24908
2011,2nd Quintile,Urban regions,Part Time,0.21908,796,2585,0.20313,0.23503
2011,2nd Quintile,Urban regions,Not Working,0.39552,1030,2585,0.37667,0.41437
2011,2nd Quintile,Rural regions,Full Time,0.27363,626,1829,0.25319,0.29407
2011,2nd Quintile,Rural regions,Part Time,0.17676,493,1829,0.15928,0.19425
2011,2nd Quintile,Rural regions,Not Working,0.38009,710,1829,0.35783,0.40234
2011,3rd Quintile,Urban regions,Full Time,0.31953,977,2553,0.30144,0.33763
2011,3rd Quintile,Urban regions,Part Time,0.21022,718,2553,0.19441,0.22603
2011,3rd Quintile,Urban regions,Not Working,0.31894,858,2553,0.30086,0.33702
2011,3rd Quintile,Rural regions,Full Time,0.36620,671,1647,0.34293,0.38948
2011,3rd Quintile,Rural regions,Part Time,0.19135,430,1647,0.17234,0.21035
2011,3rd Quintile,Rural regions,Not Working,0.31082,546,1647,0.28846,0.33318
2011,4th Quintile,Urban regions,Full Time,0.41260,1283,2825,0.39444,0.43076
2011,4th Quintile,Urban regions,Part Time,0.19232,767,2825,0.17779,0.20686
2011,4th Quintile,Urban regions,Not Working,0.24959,775,2825,0.23363,0.26555
2011,4th Quintile,Rural regions,Full Time,0.45273,684,1359,0.42625,0.47920
2011,4th Quintile,Rural regions,Part Time,0.19254,348,1359,0.17157,0.21351
2011,4th Quintile,Rural regions,Not Working,0.21696,327,1359,0.19503,0.23888
2011,5th Quintile,Urban regions,Full Time,0.51486,1831,3556,0.49843,0.53129
2011,5th Quintile,Urban regions,Part Time,0.17491,792,3556,0.16242,0.18740
2011,5th Quintile,Urban regions,Not Working,0.20331,933,3556,0.19008,0.21654
2011,5th Quintile,Rural regions,Full Time,0.53452,671,1200,0.50629,0.56276
2011,5th Quintile,Rural regions,Part Time,0.17514,279,1200,0.15362,0.19665
2011,5th Quintile,Rural regions,Not Working,0.19174,250,1200,0.16945,0.21402
2012,1st Quintile,Urban regions,Full Time,0.11018,589,3404,0.09966,0.12070
2012,1st Quintile,Urban regions,Part Time,0.21883,1024,3404,0.20494,0.23272
2012,1st Quintile,Urban regions,Not Working,0.48143,1791,3404,0.46465,0.49822
2012,1st Quintile,Rural regions,Full Time,0.15397,397,2088,0.13848,0.16945
2012,1st Quintile,Rural regions,Part Time,0.22341,666,2088,0.20554,0.24128
2012,1st Quintile,Rural regions,Not Working,0.43505,1025,2088,0.41378,0.45632
2012,2nd Quintile,Urban regions,Full Time,0.23812,912,3030,0.22295,0.25329
2012,2nd Quintile,Urban regions,Part Time,0.21026,907,3030,0.19575,0.22477
2012,2nd Quintile,Urban regions,Not Working,0.38205,1211,3030,0.36474,0.39935
2012,2nd Quintile,Rural regions,Full Time,0.25664,653,2042,0.23769,0.27559
2012,2nd Quintile,Rural regions,Part Time,0.15992,518,2042,0.14402,0.17582
2012,2nd Quintile,Rural regions,Not Working,0.42253,871,2042,0.40110,0.44396
2012,3rd Quintile,Urban regions,Full Time,0.33071,1140,2933,0.31368,0.34773
2012,3rd Quintile,Urban regions,Part Time,0.19794,806,2933,0.18352,0.21237
2012,3rd Quintile,Urban regions,Not Working,0.31002,987,2933,0.29328,0.32676
2012,3rd Quintile,Rural regions,Full Time,0.36966,818,1997,0.34848,0.39083
2012,3rd Quintile,Rural regions,Part Time,0.17425,500,1997,0.15761,0.19090
2012,3rd Quintile,Rural regions,Not Working,0.31269,679,1997,0.29235,0.33303
2012,4th Quintile,Urban regions,Full Time,0.40695,1401,3142,0.38977,0.42413
2012,4th Quintile,Urban regions,Part Time,0.19700,864,3142,0.18309,0.21091
2012,4th Quintile,Urban regions,Not Working,0.25498,877,3142,0.23974,0.27022
2012,4th Quintile,Rural regions,Full Time,0.42609,828,1746,0.40288,0.44929
2012,4th Quintile,Rural regions,Part Time,0.18376,417,1746,0.16559,0.20193
2012,4th Quintile,Rural regions,Not Working,0.26924,501,1746,0.24843,0.29006
2012,5th Quintile,Urban regions,Full Time,0.51322,1993,3900,0.49753,0.52891
2012,5th Quintile,Urban regions,Part Time,0.17641,885,3900,0.16445,0.18838
2012,5th Quintile,Urban regions,Not Working,0.20531,1022,3900,0.19263,0.21798
2012,5th Quintile,Rural regions,Full Time,0.55137,808,1410,0.52540,0.57734
2012,5th Quintile,Rural regions,Part Time,0.17488,307,1410,0.15504,0.19471
2012,5th Quintile,Rural regions,Not Working,0.17473,295,1410,0.15490,0.19455
2013,1st Quintile,Urban regions,Full Time,0.11107,514,3210,0.10020,0.12194
2013,1st Quintile,Urban regions,Part Time,0.20112,997,3210,0.18725,0.21499
2013,1st Quintile,Urban regions,Not Working,0.52056,1699,3210,0.50328,0.53785
2013,1st Quintile,Rural regions,Full Time,0.14717,409,2139,0.13215,0.16219
2013,1st Quintile,Rural regions,Part Time,0.21801,663,2139,0.20051,0.23552
2013,1st Quintile,Rural regions,Not Working,0.46027,1067,2139,0.43914,0.48140
2013,2nd Quintile,Urban regions,Full Time,0.24338,977,3153,0.22840,0.25836
2013,2nd Quintile,Urban regions,Part Time,0.20372,958,3153,0.18966,0.21778
2013,2nd Quintile,Urban regions,Not Working,0.39238,1218,3153,0.37533,0.40942
2013,2nd Quintile,Rural regions,Full Time,0.24310,740,2240,0.22533,0.26086
2013,2nd Quintile,Rural regions,Part Time,0.18177,585,2240,0.16580,0.19775
2013,2nd Quintile,Rural regions,Not Working,0.42516,915,2240,0.40468,0.44563
2013,3rd Quintile,Urban regions,Full Time,0.31004,1133,3005,0.29350,0.32658
2013,3rd Quintile,Urban regions,Part Time,0.19114,825,3005,0.17708,0.20520
2013,3rd Quintile,Urban regions,Not Working,0.34658,1047,3005,0.32957,0.36360
2013,3rd Quintile,Rural regions,Full Time,0.34110,759,1986,0.32025,0.36196
2013,3rd Quintile,Rural regions,Part Time,0.20832,534,1986,0.19045,0.22618
2013,3rd Quintile,Rural regions,Not Working,0.32198,693,1986,0.30143,0.34254
2013,4th Quintile,Urban regions,Full Time,0.40767,1400,3119,0.39042,0.42492
2013,4th Quintile,Urban regions,Part Time,0.19036,827,3119,0.17658,0.20414
2013,4th Quintile,Urban regions,Not Working,0.27101,892,3119,0.25541,0.28662
2013,4th Quintile,Rural regions,Full Time,0.43260,879,1809,0.40976,0.45544
2013,4th Quintile,Rural regions,Part Time,0.20570,465,1809,0.18707,0.22433
2013,4th Quintile,Rural regions,Not Working,0.24905,465,1809,0.22912,0.26899
2013,5th Quintile,Urban regions,Full Time,0.50011,2138,4175,0.48494,0.51528
2013,5th Quintile,Urban regions,Part Time,0.18479,986,4175,0.17301,0.19656
2013,5th Quintile,Urban regions,Not Working,0.21676,1051,4175,0.20426,0.22926
2013,5th Quintile,Rural regions,Full Time,0.54292,767,1396,0.51678,0.56906
2013,5th Quintile,Rural regions,Part Time,0.17696,318,1396,0.15693,0.19699
2013,5th Quintile,Rural regions,Not Working,0.19538,311,1396,0.17458,0.21619
2014,1st Quintile,Urban regions,Full Time,0.10285,588,3836,0.09324,0.11247
2014,1st Quintile,Urban regions,Part Time,0.23383,1201,3836,0.22044,0.24723
2014,1st Quintile,Urban regions,Not Working,0.46953,2047,3836,0.45373,0.48532
2014,1st Quintile,Rural regions,Full Time,0.13647,405,2188,0.12208,0.15086
2014,1st Quintile,Rural regions,Part Time,0.22746,669,2188,0.20989,0.24502
2014,1st Quintile,Rural regions,Not Working,0.44813,1114,2188,0.42728,0.46897
2014,2nd Quintile,Urban regions,Full Time,0.21460,1079,3483,0.20096,0.22823
2014,2nd Quintile,Urban regions,Part Time,0.23147,1082,3483,0.21746,0.24548
2014,2nd Quintile,Urban regions,Not Working,0.37407,1322,3483,0.35800,0.39015
2014,2nd Quintile,Rural regions,Full Time,0.24393,701,2175,0.22588,0.26198
2014,2nd Quintile,Rural regions,Part Time,0.18507,546,2175,0.16875,0.20140
2014,2nd Quintile,Rural regions,Not Working,0.42278,928,2175,0.40202,0.44355
2014,3rd Quintile,Urban regions,Full Time,0.32333,1277,3243,0.30723,0.33943
2014,3rd Quintile,Urban regions,Part Time,0.19386,887,3243,0.18025,0.20747
2014,3rd Quintile,Urban regions,Not Working,0.32406,1079,3243,0.30795,0.34018
2014,3rd Quintile,Rural regions,Full Time,0.34279,784,2019,0.32208,0.36349
2014,3rd Quintile,Rural regions,Part Time,0.19671,554,2019,0.17937,0.21406
2014,3rd Quintile,Rural regions,Not Working,0.32562,681,2019,0.30518,0.34607
2014,4th Quintile,Urban regions,Full Time,0.41315,1571,3409,0.39662,0.42969
2014,4th Quintile,Urban regions,Part Time,0.19227,908,3409,0.17904,0.20550
2014,4th Quintile,Urban regions,Not Working,0.25631,930,3409,0.24166,0.27097
2014,4th Quintile,Rural regions,Full Time,0.44494,895,1835,0.42219,0.46768
2014,4th Quintile,Rural regions,Part Time,0.18664,440,1835,0.16881,0.20447
2014,4th Quintile,Rural regions,Not Working,0.25383,500,1835,0.23391,0.27375
2014,5th Quintile,Urban regions,Full Time,0.52292,2147,4068,0.50757,0.53827
2014,5th Quintile,Urban regions,Part Time,0.17780,929,4068,0.16605,0.18955
2014,5th Quintile,Urban regions,Not Working,0.20301,992,4068,0.19065,0.21538
2014,5th Quintile,Rural regions,Full Time,0.54213,776,1391,0.51594,0.56832
2014,5th Quintile,Rural regions,Part Time,0.19504,328,1391,0.17421,0.21587
2014,5th Quintile,Rural regions,Not Working,0.17144,287,1391,0.15163,0.19126
2015,1st Quintile,Urban regions,Full Time,0.11456,560,3349,0.10377,0.12535
2015,1st Quintile,Urban regions,Part Time,0.22843,1041,3349,0.21421,0.24266
2015,1st Quintile,Urban regions,Not Working,0.46518,1748,3349,0.44828,0.48207
2015,1st Quintile,Rural regions,Full Time,0.14465,352,1962,0.12909,0.16022
2015,1st Quintile,Rural regions,Part Time,0.22254,587,1962,0.20413,0.24095
2015,1st Quintile,Rural regions,Not Working,0.45380,1023,1962,0.43176,0.47583
2015,2nd Quintile,Urban regions,Full Time,0.22565,989,3241,0.21125,0.24004
2015,2nd Quintile,Urban regions,Part Time,0.22824,1020,3241,0.21379,0.24269
2015,2nd Quintile,Urban regions,Not Working,0.38933,1232,3241,0.37254,0.40612
2015,2nd Quintile,Rural regions,Full Time,0.25499,689,2142,0.23652,0.27345
2015,2nd Quintile,Rural regions,Part Time,0.19636,566,2142,0.17953,0.21319
2015,2nd Quintile,Rural regions,Not Working,0.39418,887,2142,0.37348,0.41488
2015,3rd Quintile,Urban regions,Full Time,0.33662,1234,3056,0.31986,0.35338
2015,3rd Quintile,Urban regions,Part Time,0.18819,832,3056,0.17433,0.20205
2015,3rd Quintile,Urban regions,Not Working,0.32074,990,3056,0.30419,0.33730
2015,3rd Quintile,Rural regions,Full Time,0.32571,722,1894,0.30460,0.34682
2015,3rd Quintile,Rural regions,Part Time,0.21137,525,1894,0.19297,0.22976
2015,3rd Quintile,Rural regions,Not Working,0.32139,647,1894,0.30035,0.34242
2015,4th Quintile,Urban regions,Full Time,0.41272,1433,3127,0.39546,0.42998
2015,4th Quintile,Urban regions,Part Time,0.19384,816,3127,0.17998,0.20769
2015,4th Quintile,Urban regions,Not Working,0.26475,878,3127,0.24929,0.28022
2015,4th Quintile,Rural regions,Full Time,0.44638,860,1724,0.42291,0.46985
2015,4th Quintile,Rural regions,Part Time,0.20692,454,1724,0.18779,0.22605
2015,4th Quintile,Rural regions,Not Working,0.22626,410,1724,0.20651,0.24602
2015,5th Quintile,Urban regions,Full Time,0.50177,1960,3844,0.48596,0.51758
2015,5th Quintile,Urban regions,Part Time,0.19670,934,3844,0.18413,0.20926
2015,5th Quintile,Urban regions,Not Working,0.20015,950,3844,0.18750,0.21280
2015,5th Quintile,Rural regions,Full Time,0.54817,716,1327,0.52138,0.57496
2015,5th Quintile,Rural regions,Part Time,0.17981,335,1327,0.15914,0.20048
2015,5th Quintile,Rural regions,Not Working,0.18210,276,1327,0.16132,0.20287
2016,1st Quintile,Urban regions,Full Time,0.10457,510,3315,0.09415,0.11499
2016,1st Quintile,Urban regions,Part Time,0.23434,1048,3315,0.21992,0.24876
2016,1st Quintile,Urban regions,Not Working,0.46111,1757,3315,0.44414,0.47808
2016,1st Quintile,Rural regions,Full Time,0.14069,362,1919,0.12513,0.15625
2016,1st Quintile,Rural regions,Part Time,0.24210,609,1919,0.22293,0.26127
2016,1st Quintile,Rural regions,Not Working,0.41951,948,1919,0.39743,0.44160
2016,2nd Quintile,Urban regions,Full Time,0.23313,993,3162,0.21839,0.24787
2016,2nd Quintile,Urban regions,Part Time,0.22400,1003,3162,0.20946,0.23853
2016,2nd Quintile,Urban regions,Not Working,0.38276,1166,3162,0.36582,0.39971
2016,2nd Quintile,Rural regions,Full Time,0.25969,661,2069,0.24079,0.27858
2016,2nd Quintile,Rural regions,Part Time,0.19824,551,2069,0.18106,0.21543
2016,2nd Quintile,Rural regions,Not Working,0.39078,857,2069,0.36975,0.41181
2016,3rd Quintile,Urban regions,Full Time,0.34018,1173,2917,0.32298,0.35737
2016,3rd Quintile,Urban regions,Part Time,0.20035,812,2917,0.18582,0.21488
2016,3rd Quintile,Urban regions,Not Working,0.30124,932,2917,0.28458,0.31789
2016,3rd Quintile,Rural regions,Full Time,0.34458,720,1789,0.32255,0.36661
2016,3rd Quintile,Rural regions,Part Time,0.21633,489,1789,0.19725,0.23542
2016,3rd Quintile,Rural regions,Not Working,0.29018,580,1789,0.26915,0.31122
2016,4th Quintile,Urban regions,Full Time,0.41969,1432,3068,0.40222,0.43715
2016,4th Quintile,Urban regions,Part Time,0.20661,841,3068,0.19228,0.22094
2016,4th Quintile,Urban regions,Not Working,0.24025,795,3068,0.22513,0.25537
2016,4th Quintile,Rural regions,Full Time,0.45340,788,1642,0.42931,0.47749
2016,4th Quintile,Rural regions,Part Time,0.19423,423,1642,0.17509,0.21337
2016,4th Quintile,Rural regions,Not Working,0.23960,431,1642,0.21895,0.26025
2016,5th Quintile,Urban regions,Full Time,0.50348,1826,3649,0.48726,0.51971
2016,5th Quintile,Urban regions,Part Time,0.18403,866,3649,0.17145,0.19660
2016,5th Quintile,Urban regions,Not Working,0.21245,957,3649,0.19918,0.22572
2016,5th Quintile,Rural regions,Full Time,0.53843,705,1278,0.51109,0.56578
2016,5th Quintile,Rural regions,Part Time,0.18039,303,1278,0.15930,0.20148
2016,5th Quintile,Rural regions,Not Working,0.18979,270,1278,0.16828,0.21130
2017,1st Quintile,Urban regions,Full Time,0.11482,520,4250,0.10523,0.12440
2017,1st Quintile,Urban regions,Part Time,0.22515,1040,4250,0.21259,0.23771
2017,1st Quintile,Urban regions,Not Working,0.45585,2690,4250,0.44087,0.47082
2017,1st Quintile,Rural regions,Full Time,0.13322,373,2227,0.11910,0.14733
2017,1st Quintile,Rural regions,Part Time,0.23091,572,2227,0.21341,0.24842
2017,1st Quintile,Rural regions,Not Working,0.44458,1282,2227,0.42393,0.46522
2017,2nd Quintile,Urban regions,Full Time,0.23741,944,3060,0.22233,0.25249
2017,2nd Quintile,Urban regions,Part Time,0.21171,941,3060,0.19723,0.22619
2017,2nd Quintile,Urban regions,Not Working,0.39617,1175,3060,0.37883,0.41350
2017,2nd Quintile,Rural regions,Full Time,0.24837,645,1970,0.22929,0.26746
2017,2nd Quintile,Rural regions,Part Time,0.20071,522,1970,0.18302,0.21840
2017,2nd Quintile,Rural regions,Not Working,0.37158,803,1970,0.35023,0.39292
2017,3rd Quintile,Urban regions,Full Time,0.30124,1084,2761,0.28412,0.31836
2017,3rd Quintile,Urban regions,Part Time,0.20676,779,2761,0.19165,0.22187
2017,3rd Quintile,Urban regions,Not Working,0.33299,898,2761,0.31541,0.35057
2017,3rd Quintile,Rural regions,Full Time,0.33792,700,1767,0.31586,0.35998
2017,3rd Quintile,Rural regions,Part Time,0.18772,470,1767,0.16950,0.20593
2017,3rd Quintile,Rural regions,Not Working,0.33383,597,1767,0.31184,0.35583
2017,4th Quintile,Urban regions,Full Time,0.41709,1331,2880,0.39908,0.43510
2017,4th Quintile,Urban regions,Part Time,0.20902,789,2880,0.19417,0.22388
2017,4th Quintile,Urban regions,Not Working,0.25500,760,2880,0.23908,0.27092
2017,4th Quintile,Rural regions,Full Time,0.45825,771,1538,0.43334,0.48316
2017,4th Quintile,Rural regions,Part Time,0.19267,374,1538,0.17296,0.21239
2017,4th Quintile,Rural regions,Not Working,0.24586,393,1538,0.22433,0.26738
2017,5th Quintile,Urban regions,Full Time,0.49007,1733,3450,0.47339,0.50675
2017,5th Quintile,Urban regions,Part Time,0.18835,842,3450,0.17530,0.20140
2017,5th Quintile,Urban regions,Not Working,0.22027,875,3450,0.20644,0.23410
2017,5th Quintile,Rural regions,Full Time,0.52203,619,1142,0.49305,0.55102
2017,5th Quintile,Rural regions,Part Time,0.18411,277,1142,0.16162,0.20660
2017,5th Quintile,Rural regions,Not Working,0.18963,246,1142,0.16689,0.21238
2018,1st Quintile,Urban regions,Full Time,0.11597,557,4916,0.10702,0.12492
2018,1st Quintile,Urban regions,Part Time,0.25206,1243,4916,0.23992,0.26420
2018,1st Quintile,Urban regions,Not Working,0.43052,3116,4916,0.41668,0.44436
2018,1st Quintile,Rural regions,Full Time,0.12462,375,2539,0.11177,0.13747
2018,1st Quintile,Rural regions,Part Time,0.25741,657,2539,0.24040,0.27442
2018,1st Quintile,Rural regions,Not Working,0.43619,1507,2539,0.41690,0.45549
2018,2nd Quintile,Urban regions,Full Time,0.24612,1037,3352,0.23153,0.26070
2018,2nd Quintile,Urban regions,Part Time,0.22008,1000,3352,0.20605,0.23411
2018,2nd Quintile,Urban regions,Not Working,0.37184,1315,3352,0.35548,0.38821
2018,2nd Quintile,Rural regions,Full Time,0.27388,722,2103,0.25482,0.29295
2018,2nd Quintile,Rural regions,Part Time,0.21008,604,2103,0.19267,0.22750
2018,2nd Quintile,Rural regions,Not Working,0.33882,777,2103,0.31859,0.35906
2018,3rd Quintile,Urban regions,Full Time,0.33590,1190,3030,0.31908,0.35272
2018,3rd Quintile,Urban regions,Part Time,0.20615,875,3030,0.19175,0.22056
2018,3rd Quintile,Urban regions,Not Working,0.30577,965,3030,0.28936,0.32218
2018,3rd Quintile,Rural regions,Full Time,0.35258,783,1865,0.33089,0.37427
2018,3rd Quintile,Rural regions,Part Time,0.19244,493,1865,0.17454,0.21033
2018,3rd Quintile,Rural regions,Not Working,0.30905,589,1865,0.28807,0.33003
2018,4th Quintile,Urban regions,Full Time,0.41217,1438,3113,0.39487,0.42946
2018,4th Quintile,Urban regions,Part Time,0.21819,876,3113,0.20368,0.23270
