year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,Upper Secondary Level,Full Time,0.42115,1453,3590,0.40499,0.43730
2005,46-65 y.,Upper Secondary Level,Part Time,0.24192,912,3590,0.22791,0.25593
2005,46-65 y.,Upper Secondary Level,Not Working,0.33693,1225,3590,0.32147,0.35239
2005,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.46661,122,249,0.40452,0.52870
2005,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.21841,59,249,0.16699,0.26983
2005,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.31498,68,249,0.25717,0.37280
2005,46-65 y.,First Stage of Tertiary Education,Full Time,0.52701,324,618,0.48762,0.56641
2005,46-65 y.,First Stage of Tertiary Education,Part Time,0.21637,136,618,0.18388,0.24886
2005,46-65 y.,First Stage of Tertiary Education,Not Working,0.25661,158,618,0.22215,0.29108
2005,46-65 y.,Second Stage of Tertiary Education,Full Time,0.57983,1188,1915,0.55772,0.60195
2005,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23383,421,1915,0.21487,0.25279
2005,46-65 y.,Second Stage of Tertiary Education,Not Working,0.18634,306,1915,0.16889,0.20378
2005,66 and older,Primary Level,Not Working,0.99159,50,50,0.96601,1.01716
2005,66 and older,Lower Secondary Level,Not Working,0.96401,713,713,0.95033,0.97769
2005,66 and older,Upper Secondary Level,Part Time,0.04223,82,1947,0.03329,0.05116
2005,66 and older,Upper Secondary Level,Not Working,0.95137,1865,1947,0.94181,0.96092
2005,66 and older,Post-secondary Non-tertiary Level,Not Working,0.96360,96,96,0.92594,1.00126
2005,66 and older,First Stage of Tertiary Education,Not Working,0.94755,238,238,0.91917,0.97593
2005,66 and older,Second Stage of Tertiary Education,Part Time,0.09277,73,642,0.07031,0.11523
2005,66 and older,Second Stage of Tertiary Education,Not Working,0.88525,569,642,0.86058,0.90993
2006,17-29 y.,No answer / don't know,Full Time,0.27821,79,288,0.22636,0.33005
2006,17-29 y.,No answer / don't know,Part Time,0.32151,94,288,0.26747,0.37554
2006,17-29 y.,No answer / don't know,Not Working,0.40029,115,288,0.34360,0.45697
2006,17-29 y.,Pre-primary Level,Part Time,0.10383,61,628,0.07995,0.12771
2006,17-29 y.,Pre-primary Level,Not Working,0.88661,567,628,0.86179,0.91143
2006,17-29 y.,Lower Secondary Level,Full Time,0.35089,246,736,0.31639,0.38540
2006,17-29 y.,Lower Secondary Level,Part Time,0.28086,197,736,0.24837,0.31336
2006,17-29 y.,Lower Secondary Level,Not Working,0.36824,293,736,0.33337,0.40311
2006,17-29 y.,Upper Secondary Level,Full Time,0.43234,689,1676,0.40862,0.45607
2006,17-29 y.,Upper Secondary Level,Part Time,0.33708,546,1676,0.31444,0.35972
2006,17-29 y.,Upper Secondary Level,Not Working,0.23057,441,1676,0.21040,0.25075
2006,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.52170,153,288,0.46390,0.57949
2006,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.31779,92,288,0.26392,0.37166
2006,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.16051,43,288,0.11804,0.20298
2006,17-29 y.,First Stage of Tertiary Education,Full Time,0.75272,49,49,0.63067,0.87477
2006,17-29 y.,Second Stage of Tertiary Education,Full Time,0.52838,114,246,0.46587,0.59088
2006,17-29 y.,Second Stage of Tertiary Education,Part Time,0.31107,91,246,0.25310,0.36904
2006,17-29 y.,Second Stage of Tertiary Education,Not Working,0.16055,41,246,0.11458,0.20652
2006,30-45 y.,Primary Level,Not Working,0.55612,31,31,0.37833,0.73392
2006,30-45 y.,Lower Secondary Level,Full Time,0.37595,129,392,0.32794,0.42396
2006,30-45 y.,Lower Secondary Level,Part Time,0.31556,132,392,0.26949,0.36162
2006,30-45 y.,Lower Secondary Level,Not Working,0.30850,131,392,0.26272,0.35428
2006,30-45 y.,Upper Secondary Level,Full Time,0.54030,1686,3185,0.52299,0.55761
2006,30-45 y.,Upper Secondary Level,Part Time,0.29124,966,3185,0.27545,0.30702
2006,30-45 y.,Upper Secondary Level,Not Working,0.16847,533,3185,0.15547,0.18147
2006,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.53297,291,557,0.49150,0.57444
2006,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.32349,180,557,0.28461,0.36238
2006,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14353,86,557,0.11439,0.17268
2006,30-45 y.,First Stage of Tertiary Education,Full Time,0.69069,408,629,0.65454,0.72685
2006,30-45 y.,First Stage of Tertiary Education,Part Time,0.23923,170,629,0.20586,0.27260
2006,30-45 y.,First Stage of Tertiary Education,Not Working,0.07008,51,629,0.05011,0.09004
2006,30-45 y.,Second Stage of Tertiary Education,Full Time,0.66737,982,1444,0.64306,0.69168
2006,30-45 y.,Second Stage of Tertiary Education,Part Time,0.23677,343,1444,0.21484,0.25871
2006,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09586,119,1444,0.08067,0.11105
2006,46-65 y.,Primary Level,Not Working,0.51544,45,45,0.36777,0.66311
2006,46-65 y.,Lower Secondary Level,Full Time,0.23023,127,576,0.19582,0.26464
2006,46-65 y.,Lower Secondary Level,Part Time,0.24978,156,576,0.21440,0.28517
2006,46-65 y.,Lower Secondary Level,Not Working,0.51998,293,576,0.47915,0.56082
2006,46-65 y.,Upper Secondary Level,Full Time,0.42156,1585,3916,0.40609,0.43703
2006,46-65 y.,Upper Secondary Level,Part Time,0.24967,1027,3916,0.23612,0.26323
2006,46-65 y.,Upper Secondary Level,Not Working,0.32877,1304,3916,0.31405,0.34348
2006,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.42108,115,257,0.36059,0.48156
2006,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.30510,79,257,0.24869,0.36150
2006,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.27382,63,257,0.21920,0.32845
2006,46-65 y.,First Stage of Tertiary Education,Full Time,0.54342,341,645,0.50495,0.58189
2006,46-65 y.,First Stage of Tertiary Education,Part Time,0.20621,137,645,0.17496,0.23746
2006,46-65 y.,First Stage of Tertiary Education,Not Working,0.25037,167,645,0.21691,0.28383
2006,46-65 y.,Second Stage of Tertiary Education,Full Time,0.59868,1310,2089,0.57765,0.61970
2006,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23634,461,2089,0.21811,0.25456
2006,46-65 y.,Second Stage of Tertiary Education,Not Working,0.16499,318,2089,0.14906,0.18091
2006,66 and older,Primary Level,Not Working,0.99107,56,56,0.96620,1.01593
2006,66 and older,Lower Secondary Level,Not Working,0.97252,804,804,0.96122,0.98383
2006,66 and older,Upper Secondary Level,Part Time,0.04462,103,2291,0.03616,0.05308
2006,66 and older,Upper Secondary Level,Not Working,0.94632,2188,2291,0.93709,0.95555
2006,66 and older,Post-secondary Non-tertiary Level,Not Working,0.93410,105,105,0.88641,0.98178
2006,66 and older,First Stage of Tertiary Education,Not Working,0.93289,284,284,0.90374,0.96204
2006,66 and older,Second Stage of Tertiary Education,Part Time,0.07904,83,769,0.05996,0.09812
2006,66 and older,Second Stage of Tertiary Education,Not Working,0.89340,686,769,0.87158,0.91523
2007,17-29 y.,No answer / don't know,Full Time,0.20936,67,303,0.16347,0.25525
2007,17-29 y.,No answer / don't know,Part Time,0.40483,104,303,0.34946,0.46019
2007,17-29 y.,No answer / don't know,Not Working,0.38581,132,303,0.33091,0.44072
2007,17-29 y.,Pre-primary Level,Part Time,0.09033,51,629,0.06791,0.11275
2007,17-29 y.,Pre-primary Level,Not Working,0.90967,578,629,0.88725,0.93209
2007,17-29 y.,Lower Secondary Level,Full Time,0.32677,210,654,0.29079,0.36274
2007,17-29 y.,Lower Secondary Level,Part Time,0.29511,178,654,0.26013,0.33009
2007,17-29 y.,Lower Secondary Level,Not Working,0.37812,266,654,0.34093,0.41532
2007,17-29 y.,Upper Secondary Level,Full Time,0.44284,642,1572,0.41827,0.46740
2007,17-29 y.,Upper Secondary Level,Part Time,0.32049,516,1572,0.29741,0.34356
2007,17-29 y.,Upper Secondary Level,Not Working,0.23668,414,1572,0.21566,0.25769
2007,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.55881,131,260,0.49833,0.61928
2007,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.28723,84,260,0.23212,0.34233
2007,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.15397,45,260,0.11001,0.19792
2007,17-29 y.,First Stage of Tertiary Education,Full Time,0.60530,38,38,0.44780,0.76280
2007,17-29 y.,Second Stage of Tertiary Education,Full Time,0.53765,115,196,0.46767,0.60763
2007,17-29 y.,Second Stage of Tertiary Education,Part Time,0.33559,81,196,0.26931,0.40187
2007,30-45 y.,Lower Secondary Level,Full Time,0.39311,114,335,0.34073,0.44549
2007,30-45 y.,Lower Secondary Level,Part Time,0.32106,116,335,0.27099,0.37113
2007,30-45 y.,Lower Secondary Level,Not Working,0.28583,105,335,0.23737,0.33428
2007,30-45 y.,Upper Secondary Level,Full Time,0.55851,1540,2850,0.54027,0.57674
2007,30-45 y.,Upper Secondary Level,Part Time,0.29483,894,2850,0.27809,0.31158
2007,30-45 y.,Upper Secondary Level,Not Working,0.14666,416,2850,0.13367,0.15965
2007,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56567,293,528,0.52335,0.60799
2007,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.30987,165,528,0.27039,0.34935
2007,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12446,70,528,0.09627,0.15264
2007,30-45 y.,First Stage of Tertiary Education,Full Time,0.65124,358,555,0.61155,0.69092
2007,30-45 y.,First Stage of Tertiary Education,Part Time,0.26281,156,555,0.22615,0.29946
2007,30-45 y.,First Stage of Tertiary Education,Not Working,0.08596,41,555,0.06261,0.10930
2007,30-45 y.,Second Stage of Tertiary Education,Full Time,0.66915,933,1377,0.64429,0.69401
2007,30-45 y.,Second Stage of Tertiary Education,Part Time,0.24272,336,1377,0.22007,0.26537
2007,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08813,108,1377,0.07315,0.10311
2007,46-65 y.,Primary Level,Not Working,0.54670,41,41,0.39243,0.70097
2007,46-65 y.,Lower Secondary Level,Full Time,0.23648,112,500,0.19920,0.27376
2007,46-65 y.,Lower Secondary Level,Part Time,0.26229,144,500,0.22370,0.30089
2007,46-65 y.,Lower Secondary Level,Not Working,0.50123,244,500,0.45736,0.54510
2007,46-65 y.,Upper Secondary Level,Full Time,0.43620,1543,3630,0.42007,0.45234
2007,46-65 y.,Upper Secondary Level,Part Time,0.25235,948,3630,0.23822,0.26648
2007,46-65 y.,Upper Secondary Level,Not Working,0.31145,1139,3630,0.29638,0.32652
2007,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.47413,130,262,0.41355,0.53471
2007,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.27607,70,262,0.22183,0.33030
2007,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.24980,62,262,0.19728,0.30232
2007,46-65 y.,First Stage of Tertiary Education,Full Time,0.55078,321,611,0.51130,0.59025
2007,46-65 y.,First Stage of Tertiary Education,Part Time,0.19509,136,611,0.16364,0.22654
2007,46-65 y.,First Stage of Tertiary Education,Not Working,0.25413,154,611,0.21958,0.28868
2007,46-65 y.,Second Stage of Tertiary Education,Full Time,0.60591,1217,1975,0.58435,0.62746
2007,46-65 y.,Second Stage of Tertiary Education,Part Time,0.22554,453,1975,0.20710,0.24397
2007,46-65 y.,Second Stage of Tertiary Education,Not Working,0.16856,305,1975,0.15204,0.18507
2007,66 and older,Primary Level,Not Working,0.96798,51,51,0.91919,1.01678
2007,66 and older,Lower Secondary Level,Not Working,0.97154,745,745,0.95960,0.98349
2007,66 and older,Upper Secondary Level,Part Time,0.04971,103,2254,0.04074,0.05869
2007,66 and older,Upper Secondary Level,Not Working,0.94219,2151,2254,0.93255,0.95183
2007,66 and older,Post-secondary Non-tertiary Level,Not Working,0.94506,113,113,0.90286,0.98726
2007,66 and older,First Stage of Tertiary Education,Not Working,0.94424,290,290,0.91778,0.97069
2007,66 and older,Second Stage of Tertiary Education,Part Time,0.08045,76,786,0.06142,0.09948
2007,66 and older,Second Stage of Tertiary Education,Not Working,0.89605,710,786,0.87470,0.91740
2008,17-29 y.,No answer / don't know,Full Time,0.27532,89,315,0.22592,0.32473
2008,17-29 y.,No answer / don't know,Part Time,0.32409,95,315,0.27232,0.37586
2008,17-29 y.,No answer / don't know,Not Working,0.40058,131,315,0.34638,0.45478
2008,17-29 y.,Pre-primary Level,Part Time,0.11193,64,553,0.08563,0.13823
2008,17-29 y.,Pre-primary Level,Not Working,0.88773,489,553,0.86140,0.91407
2008,17-29 y.,Lower Secondary Level,Full Time,0.35416,201,589,0.31550,0.39282
2008,17-29 y.,Lower Secondary Level,Part Time,0.25992,157,589,0.22447,0.29537
2008,17-29 y.,Lower Secondary Level,Not Working,0.38591,231,589,0.34657,0.42526
2008,17-29 y.,Upper Secondary Level,Full Time,0.44909,595,1416,0.42318,0.47501
2008,17-29 y.,Upper Secondary Level,Part Time,0.33154,473,1416,0.30701,0.35607
2008,17-29 y.,Upper Secondary Level,Not Working,0.21937,348,1416,0.19781,0.24093
2008,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.59518,121,226,0.53104,0.65932
2008,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.28980,71,226,0.23052,0.34908
2008,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11501,34,226,0.07333,0.15670
2008,17-29 y.,Second Stage of Tertiary Education,Full Time,0.47815,103,237,0.41442,0.54188
2008,17-29 y.,Second Stage of Tertiary Education,Part Time,0.37056,90,237,0.30894,0.43218
2008,17-29 y.,Second Stage of Tertiary Education,Not Working,0.15129,44,237,0.10557,0.19701
2008,30-45 y.,Lower Secondary Level,Full Time,0.39516,113,313,0.34091,0.44941
2008,30-45 y.,Lower Secondary Level,Part Time,0.35564,112,313,0.30252,0.40876
2008,30-45 y.,Lower Secondary Level,Not Working,0.24920,88,313,0.20120,0.29720
2008,30-45 y.,Upper Secondary Level,Full Time,0.57486,1450,2609,0.55588,0.59383
2008,30-45 y.,Upper Secondary Level,Part Time,0.28988,807,2609,0.27246,0.30729
2008,30-45 y.,Upper Secondary Level,Not Working,0.13527,352,2609,0.12214,0.14839
2008,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.53812,254,477,0.49333,0.58291
2008,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.34306,165,477,0.30042,0.38571
2008,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11881,58,477,0.08975,0.14788
2008,30-45 y.,First Stage of Tertiary Education,Full Time,0.70468,324,478,0.66374,0.74562
2008,30-45 y.,First Stage of Tertiary Education,Part Time,0.23985,123,478,0.20153,0.27817
2008,30-45 y.,First Stage of Tertiary Education,Not Working,0.05547,31,478,0.03493,0.07601
2008,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70290,860,1235,0.67740,0.72840
2008,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22841,298,1235,0.20499,0.25184
2008,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06869,77,1235,0.05457,0.08280
2008,46-65 y.,Primary Level,Not Working,0.56128,36,36,0.39687,0.72568
2008,46-65 y.,Lower Secondary Level,Full Time,0.25306,106,442,0.21248,0.29364
2008,46-65 y.,Lower Secondary Level,Part Time,0.23269,118,442,0.19325,0.27213
2008,46-65 y.,Lower Secondary Level,Not Working,0.51425,218,442,0.46760,0.56090
2008,46-65 y.,Upper Secondary Level,Full Time,0.46043,1541,3470,0.44384,0.47701
2008,46-65 y.,Upper Secondary Level,Part Time,0.25085,906,3470,0.23643,0.26528
2008,46-65 y.,Upper Secondary Level,Not Working,0.28872,1023,3470,0.27364,0.30380
2008,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.46141,136,281,0.40302,0.51980
2008,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.33816,89,281,0.28274,0.39357
2008,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.20043,56,281,0.15354,0.24732
2008,46-65 y.,First Stage of Tertiary Education,Full Time,0.53975,310,581,0.49918,0.58031
2008,46-65 y.,First Stage of Tertiary Education,Part Time,0.23014,146,581,0.19588,0.26439
2008,46-65 y.,First Stage of Tertiary Education,Not Working,0.23012,125,581,0.19586,0.26437
2008,46-65 y.,Second Stage of Tertiary Education,Full Time,0.61835,1152,1851,0.59621,0.64049
2008,46-65 y.,Second Stage of Tertiary Education,Part Time,0.22605,420,1851,0.20699,0.24511
2008,46-65 y.,Second Stage of Tertiary Education,Not Working,0.15560,279,1851,0.13908,0.17212
2008,66 and older,Primary Level,Not Working,0.97606,41,41,0.92868,1.02343
2008,66 and older,Lower Secondary Level,Not Working,0.96909,700,700,0.95625,0.98192
2008,66 and older,Upper Secondary Level,Part Time,0.05185,108,2220,0.04263,0.06108
2008,66 and older,Upper Secondary Level,Not Working,0.93859,2112,2220,0.92860,0.94858
2008,66 and older,Post-secondary Non-tertiary Level,Not Working,0.95748,104,104,0.91852,0.99645
2008,66 and older,First Stage of Tertiary Education,Not Working,0.93529,293,293,0.90708,0.96351
2008,66 and older,Second Stage of Tertiary Education,Full Time,0.02521,31,869,0.01478,0.03563
2008,66 and older,Second Stage of Tertiary Education,Part Time,0.09067,86,869,0.07157,0.10977
2008,66 and older,Second Stage of Tertiary Education,Not Working,0.88413,752,869,0.86283,0.90542
2009,17-29 y.,No answer / don't know,Full Time,0.24951,84,311,0.20134,0.29769
2009,17-29 y.,No answer / don't know,Part Time,0.31563,95,311,0.26389,0.36737
2009,17-29 y.,No answer / don't know,Not Working,0.43486,132,311,0.37967,0.49005
2009,17-29 y.,Pre-primary Level,Part Time,0.12005,60,504,0.09164,0.14845
2009,17-29 y.,Pre-primary Level,Not Working,0.87785,444,504,0.84923,0.90647
2009,17-29 y.,Lower Secondary Level,Full Time,0.34727,190,518,0.30623,0.38831
2009,17-29 y.,Lower Secondary Level,Part Time,0.27546,131,518,0.23695,0.31397
2009,17-29 y.,Lower Secondary Level,Not Working,0.37727,197,518,0.33548,0.41905
2009,17-29 y.,Upper Secondary Level,Full Time,0.45652,554,1263,0.42903,0.48400
2009,17-29 y.,Upper Secondary Level,Part Time,0.34533,414,1263,0.31910,0.37156
2009,17-29 y.,Upper Secondary Level,Not Working,0.19815,295,1263,0.17616,0.22015
2009,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.60256,101,160,0.52649,0.67862
2009,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.27896,59,160,0.20925,0.34867
2009,17-29 y.,Second Stage of Tertiary Education,Full Time,0.51224,112,221,0.44619,0.57829
2009,17-29 y.,Second Stage of Tertiary Education,Part Time,0.39896,109,221,0.33425,0.46367
2009,30-45 y.,Lower Secondary Level,Full Time,0.45681,113,270,0.39728,0.51633
2009,30-45 y.,Lower Secondary Level,Part Time,0.33254,94,270,0.27624,0.38884
2009,30-45 y.,Lower Secondary Level,Not Working,0.21066,63,270,0.16193,0.25939
2009,30-45 y.,Upper Secondary Level,Full Time,0.57323,1287,2331,0.55315,0.59332
2009,30-45 y.,Upper Secondary Level,Part Time,0.30879,761,2331,0.29003,0.32755
2009,30-45 y.,Upper Secondary Level,Not Working,0.11798,283,2331,0.10488,0.13107
2009,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.54965,235,437,0.50295,0.59635
2009,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.32069,143,437,0.27688,0.36450
2009,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12966,59,437,0.09813,0.16119
2009,30-45 y.,First Stage of Tertiary Education,Full Time,0.66017,283,405,0.61399,0.70636
2009,30-45 y.,First Stage of Tertiary Education,Part Time,0.28808,122,405,0.24392,0.33225
2009,30-45 y.,Second Stage of Tertiary Education,Full Time,0.67869,784,1149,0.65167,0.70570
2009,30-45 y.,Second Stage of Tertiary Education,Part Time,0.26478,303,1149,0.23926,0.29031
2009,30-45 y.,Second Stage of Tertiary Education,Not Working,0.05653,62,1149,0.04317,0.06989
2009,46-65 y.,Lower Secondary Level,Full Time,0.20779,85,389,0.16742,0.24816
2009,46-65 y.,Lower Secondary Level,Part Time,0.30783,122,389,0.26190,0.35376
2009,46-65 y.,Lower Secondary Level,Not Working,0.48438,182,389,0.43466,0.53411
2009,46-65 y.,Upper Secondary Level,Full Time,0.45845,1487,3295,0.44144,0.47547
2009,46-65 y.,Upper Secondary Level,Part Time,0.26691,890,3295,0.25180,0.28201
2009,46-65 y.,Upper Secondary Level,Not Working,0.27464,918,3295,0.25940,0.28988
2009,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.47681,139,276,0.41777,0.53584
2009,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.31504,78,276,0.26013,0.36994
2009,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.20816,59,276,0.16017,0.25614
2009,46-65 y.,First Stage of Tertiary Education,Full Time,0.56576,294,545,0.52410,0.60741
2009,46-65 y.,First Stage of Tertiary Education,Part Time,0.24026,149,545,0.20436,0.27616
2009,46-65 y.,First Stage of Tertiary Education,Not Working,0.19398,102,545,0.16075,0.22721
2009,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64535,1118,1759,0.62298,0.66771
2009,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21892,395,1759,0.19959,0.23825
2009,46-65 y.,Second Stage of Tertiary Education,Not Working,0.13573,246,1759,0.11972,0.15174
2009,66 and older,Primary Level,Not Working,0.97837,40,40,0.93271,1.02403
2009,66 and older,Lower Secondary Level,Not Working,0.97314,636,636,0.96056,0.98571
2009,66 and older,Upper Secondary Level,Part Time,0.06507,126,2151,0.05465,0.07550
2009,66 and older,Upper Secondary Level,Not Working,0.92584,2025,2151,0.91476,0.93692
2009,66 and older,First Stage of Tertiary Education,Not Working,0.91107,285,285,0.87796,0.94417
2009,66 and older,Second Stage of Tertiary Education,Full Time,0.02797,36,881,0.01708,0.03887
2009,66 and older,Second Stage of Tertiary Education,Part Time,0.10495,81,881,0.08470,0.12520
2009,66 and older,Second Stage of Tertiary Education,Not Working,0.86708,764,881,0.84465,0.88951
2010,17-29 y.,No answer / don't know,Full Time,0.30200,85,282,0.24832,0.35568
2010,17-29 y.,No answer / don't know,Part Time,0.32200,89,282,0.26737,0.37664
2010,17-29 y.,No answer / don't know,Not Working,0.37600,108,282,0.31936,0.43263
2010,17-29 y.,Pre-primary Level,Part Time,0.12812,73,706,0.10345,0.15279
2010,17-29 y.,Pre-primary Level,Not Working,0.86948,633,706,0.84461,0.89434
2010,17-29 y.,Primary Level,Not Working,0.53619,67,67,0.41588,0.65650
2010,17-29 y.,Lower Secondary Level,Full Time,0.38912,249,816,0.35564,0.42259
2010,17-29 y.,Lower Secondary Level,Part Time,0.26702,187,816,0.23664,0.29739
2010,17-29 y.,Lower Secondary Level,Not Working,0.34387,380,816,0.31126,0.37648
2010,17-29 y.,Upper Secondary Level,Full Time,0.43178,641,1721,0.40837,0.45519
2010,17-29 y.,Upper Secondary Level,Part Time,0.33204,576,1721,0.30979,0.35430
2010,17-29 y.,Upper Secondary Level,Not Working,0.23618,504,1721,0.21611,0.25625
2010,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.55348,116,270,0.49407,0.61289
2010,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.32293,91,270,0.26705,0.37881
2010,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.12359,63,270,0.08426,0.16292
2010,17-29 y.,First Stage of Tertiary Education,Full Time,0.72549,37,37,0.57971,0.87127
2010,17-29 y.,Second Stage of Tertiary Education,Full Time,0.45254,143,322,0.39809,0.50700
2010,17-29 y.,Second Stage of Tertiary Education,Part Time,0.41590,124,322,0.36198,0.46982
2010,17-29 y.,Second Stage of Tertiary Education,Not Working,0.13156,55,322,0.09458,0.16854
2010,30-45 y.,Primary Level,Full Time,0.32104,33,154,0.24706,0.39502
2010,30-45 y.,Primary Level,Part Time,0.24404,37,154,0.17598,0.31210
2010,30-45 y.,Primary Level,Not Working,0.43492,84,154,0.35636,0.51347
2010,30-45 y.,Lower Secondary Level,Full Time,0.42242,201,653,0.38451,0.46034
2010,30-45 y.,Lower Secondary Level,Part Time,0.30811,215,653,0.27267,0.34355
2010,30-45 y.,Lower Secondary Level,Not Working,0.26947,237,653,0.23541,0.30352
2010,30-45 y.,Upper Secondary Level,Full Time,0.58005,2038,4378,0.56543,0.59467
2010,30-45 y.,Upper Secondary Level,Part Time,0.30264,1501,4378,0.28903,0.31625
2010,30-45 y.,Upper Secondary Level,Not Working,0.11731,839,4378,0.10778,0.12684
2010,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.62168,422,962,0.59102,0.65235
2010,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.26229,343,962,0.23448,0.29011
2010,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11602,197,962,0.09577,0.13627
2010,30-45 y.,First Stage of Tertiary Education,Full Time,0.67249,403,629,0.63579,0.70920
2010,30-45 y.,First Stage of Tertiary Education,Part Time,0.26819,168,629,0.23354,0.30284
2010,30-45 y.,First Stage of Tertiary Education,Not Working,0.05932,58,629,0.04084,0.07779
2010,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69214,1307,2274,0.67316,0.71111
2010,30-45 y.,Second Stage of Tertiary Education,Part Time,0.25488,718,2274,0.23696,0.27279
2010,30-45 y.,Second Stage of Tertiary Education,Not Working,0.05299,249,2274,0.04378,0.06220
2010,46-65 y.,Lower Secondary Level,Full Time,0.20987,98,435,0.17156,0.24818
2010,46-65 y.,Lower Secondary Level,Part Time,0.31885,144,435,0.27500,0.36269
2010,46-65 y.,Lower Secondary Level,Not Working,0.47128,193,435,0.42432,0.51824
2010,46-65 y.,Upper Secondary Level,Full Time,0.46814,1619,3582,0.45180,0.48448
2010,46-65 y.,Upper Secondary Level,Part Time,0.28360,1050,3582,0.26884,0.29836
2010,46-65 y.,Upper Secondary Level,Not Working,0.24826,913,3582,0.23411,0.26241
2010,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.45928,168,384,0.40937,0.50919
2010,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.34250,145,384,0.29498,0.39003
2010,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.19821,71,384,0.15829,0.23814
2010,46-65 y.,First Stage of Tertiary Education,Full Time,0.61647,353,604,0.57766,0.65528
2010,46-65 y.,First Stage of Tertiary Education,Part Time,0.22954,158,604,0.19597,0.26311
2010,46-65 y.,First Stage of Tertiary Education,Not Working,0.15399,93,604,0.12518,0.18280
2010,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63975,1228,1883,0.61806,0.66144
2010,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21876,419,1883,0.20009,0.23744
2010,46-65 y.,Second Stage of Tertiary Education,Not Working,0.14149,236,1883,0.12574,0.15723
2010,66 and older,Primary Level,Not Working,0.95548,34,34,0.88511,1.02585
2010,66 and older,Lower Secondary Level,Not Working,0.96757,589,589,0.95325,0.98188
2010,66 and older,Upper Secondary Level,Part Time,0.05796,118,2052,0.04785,0.06807
2010,66 and older,Upper Secondary Level,Not Working,0.93126,1934,2052,0.92031,0.94221
2010,66 and older,Post-secondary Non-tertiary Level,Not Working,0.98233,91,91,0.95511,1.00955
2010,66 and older,First Stage of Tertiary Education,Not Working,0.91218,288,288,0.87943,0.94493
2010,66 and older,Second Stage of Tertiary Education,Full Time,0.02833,37,897,0.01747,0.03920
2010,66 and older,Second Stage of Tertiary Education,Part Time,0.09417,83,897,0.07505,0.11330
