year,bula_h,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Baden-Wuerttemberg,4th Quintile,Part Time,0.23196,148,585,0.19773,0.26619
2003,Baden-Wuerttemberg,4th Quintile,Not Working,0.31913,174,585,0.28132,0.35693
2003,Baden-Wuerttemberg,5th Quintile,Full Time,0.49366,445,893,0.46085,0.52647
2003,Baden-Wuerttemberg,5th Quintile,Part Time,0.23686,235,893,0.20896,0.26476
2003,Baden-Wuerttemberg,5th Quintile,Not Working,0.26948,213,893,0.24036,0.29860
2003,Bavaria,1st Quintile,Full Time,0.12584,53,355,0.09129,0.16039
2003,Bavaria,1st Quintile,Part Time,0.19774,79,355,0.15624,0.23923
2003,Bavaria,1st Quintile,Not Working,0.67643,223,355,0.62769,0.72516
2003,Bavaria,2nd Quintile,Full Time,0.37591,154,450,0.33111,0.42072
2003,Bavaria,2nd Quintile,Part Time,0.19027,103,450,0.15396,0.22657
2003,Bavaria,2nd Quintile,Not Working,0.43382,193,450,0.38798,0.47966
2003,Bavaria,3rd Quintile,Full Time,0.40556,228,544,0.36426,0.44686
2003,Bavaria,3rd Quintile,Part Time,0.23914,133,544,0.20326,0.27502
2003,Bavaria,3rd Quintile,Not Working,0.35530,183,544,0.31504,0.39555
2003,Bavaria,4th Quintile,Full Time,0.46934,318,671,0.43155,0.50713
2003,Bavaria,4th Quintile,Part Time,0.24502,178,671,0.21245,0.27758
2003,Bavaria,4th Quintile,Not Working,0.28565,175,671,0.25144,0.31985
2003,Bavaria,5th Quintile,Full Time,0.52159,565,1106,0.49213,0.55104
2003,Bavaria,5th Quintile,Part Time,0.19192,274,1106,0.16870,0.21514
2003,Bavaria,5th Quintile,Not Working,0.28649,267,1106,0.25983,0.31315
2003,Berlin,1st Quintile,Part Time,0.27265,52,138,0.19808,0.34722
2003,Berlin,1st Quintile,Not Working,0.57747,86,138,0.49475,0.66018
2003,Berlin,2nd Quintile,Full Time,0.33507,37,121,0.25061,0.41952
2003,Berlin,2nd Quintile,Part Time,0.28796,37,121,0.20694,0.36897
2003,Berlin,2nd Quintile,Not Working,0.37698,47,121,0.29026,0.46369
2003,Berlin,3rd Quintile,Full Time,0.35469,59,160,0.28033,0.42906
2003,Berlin,3rd Quintile,Part Time,0.20570,31,160,0.14287,0.26853
2003,Berlin,3rd Quintile,Not Working,0.43960,70,160,0.36245,0.51675
2003,Berlin,4th Quintile,Full Time,0.52535,77,117,0.43448,0.61623
2003,Berlin,4th Quintile,Not Working,0.27995,40,117,0.19825,0.36166
2003,Berlin,5th Quintile,Full Time,0.55328,137,233,0.48930,0.61725
2003,Berlin,5th Quintile,Part Time,0.16849,41,233,0.12033,0.21666
2003,Berlin,5th Quintile,Not Working,0.27823,55,233,0.22057,0.33590
2003,Brandenburg,1st Quintile,Part Time,0.29396,50,138,0.21768,0.37025
2003,Brandenburg,1st Quintile,Not Working,0.55208,88,138,0.46881,0.63535
2003,Brandenburg,2nd Quintile,Full Time,0.25710,61,205,0.19713,0.31708
2003,Brandenburg,2nd Quintile,Part Time,0.18073,35,205,0.12793,0.23353
2003,Brandenburg,2nd Quintile,Not Working,0.56217,109,205,0.49409,0.63025
2003,Brandenburg,3rd Quintile,Full Time,0.42685,94,194,0.35707,0.49663
2003,Brandenburg,3rd Quintile,Not Working,0.47268,100,194,0.40224,0.54311
2003,Brandenburg,4th Quintile,Full Time,0.43616,97,204,0.36794,0.50438
2003,Brandenburg,4th Quintile,Part Time,0.18195,34,204,0.12888,0.23503
2003,Brandenburg,4th Quintile,Not Working,0.38188,73,204,0.31505,0.44872
2003,Brandenburg,5th Quintile,Full Time,0.67199,103,103,0.58088,0.76310
2003,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.68219,67,67,0.56985,0.79453
2003,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.29761,50,147,0.22344,0.37177
2003,Mecklenburg-Western Pomerania,2nd Quintile,Part Time,0.21285,35,147,0.14645,0.27925
2003,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.48955,62,147,0.40846,0.57063
2003,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.43310,42,42,0.28143,0.58478
2003,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.66642,41,41,0.52030,0.81254
2003,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.62824,73,73,0.51661,0.73987
2003,Saxony,1st Quintile,Full Time,0.20520,66,319,0.16081,0.24959
2003,Saxony,1st Quintile,Part Time,0.23924,83,319,0.19235,0.28614
2003,Saxony,1st Quintile,Not Working,0.55556,170,319,0.50094,0.61017
2003,Saxony,2nd Quintile,Full Time,0.30644,139,415,0.26203,0.35085
2003,Saxony,2nd Quintile,Part Time,0.16934,76,415,0.13321,0.20547
2003,Saxony,2nd Quintile,Not Working,0.52422,200,415,0.47611,0.57232
2003,Saxony,3rd Quintile,Full Time,0.36581,166,387,0.31776,0.41386
2003,Saxony,3rd Quintile,Part Time,0.17994,72,387,0.14162,0.21827
2003,Saxony,3rd Quintile,Not Working,0.45424,149,387,0.40457,0.50391
2003,Saxony,4th Quintile,Full Time,0.52613,156,276,0.46712,0.58515
2003,Saxony,4th Quintile,Part Time,0.16707,44,276,0.12298,0.21116
2003,Saxony,4th Quintile,Not Working,0.30680,76,276,0.25229,0.36131
2003,Saxony,5th Quintile,Full Time,0.72406,157,190,0.66033,0.78778
2003,Saxony,5th Quintile,Part Time,0.14715,33,190,0.09665,0.19766
2003,Saxony-Anhalt,1st Quintile,Part Time,0.21783,36,145,0.15041,0.28525
2003,Saxony-Anhalt,1st Quintile,Not Working,0.64962,109,145,0.57169,0.72754
2003,Saxony-Anhalt,2nd Quintile,Full Time,0.26363,67,223,0.20567,0.32159
2003,Saxony-Anhalt,2nd Quintile,Part Time,0.14659,34,223,0.10006,0.19311
2003,Saxony-Anhalt,2nd Quintile,Not Working,0.58978,122,223,0.52507,0.65448
2003,Saxony-Anhalt,3rd Quintile,Full Time,0.32476,77,210,0.26127,0.38825
2003,Saxony-Anhalt,3rd Quintile,Part Time,0.19528,41,210,0.14153,0.24902
2003,Saxony-Anhalt,3rd Quintile,Not Working,0.47996,92,210,0.41223,0.54770
2003,Saxony-Anhalt,4th Quintile,Full Time,0.46081,108,200,0.39155,0.53006
2003,Saxony-Anhalt,4th Quintile,Part Time,0.14900,31,200,0.09952,0.19847
2003,Saxony-Anhalt,4th Quintile,Not Working,0.39020,61,200,0.32242,0.45797
2003,Saxony-Anhalt,5th Quintile,Full Time,0.69718,91,91,0.60225,0.79211
2003,Thuringa,1st Quintile,Full Time,0.19264,38,194,0.13700,0.24828
2003,Thuringa,1st Quintile,Part Time,0.22591,48,194,0.16691,0.28491
2003,Thuringa,1st Quintile,Not Working,0.58145,108,194,0.51185,0.65105
2003,Thuringa,2nd Quintile,Full Time,0.32139,89,250,0.26338,0.37940
2003,Thuringa,2nd Quintile,Part Time,0.18773,47,250,0.13923,0.23623
2003,Thuringa,2nd Quintile,Not Working,0.49088,114,250,0.42879,0.55297
2003,Thuringa,3rd Quintile,Full Time,0.39583,78,160,0.31982,0.47184
2003,Thuringa,3rd Quintile,Not Working,0.45246,82,160,0.37509,0.52983
2003,Thuringa,4th Quintile,Full Time,0.55569,105,182,0.48330,0.62808
2003,Thuringa,4th Quintile,Part Time,0.14234,32,182,0.09143,0.19324
2003,Thuringa,4th Quintile,Not Working,0.30198,45,182,0.23509,0.36886
2003,Thuringa,5th Quintile,Full Time,0.47947,79,112,0.38653,0.57241
2003,Thuringa,5th Quintile,Not Working,0.29772,33,112,0.21265,0.38278
2004,Schleswig-Holstein,1st Quintile,Not Working,0.56568,52,52,0.42964,0.70171
2004,Schleswig-Holstein,2nd Quintile,Not Working,0.44862,43,43,0.29820,0.59903
2004,Schleswig-Holstein,3rd Quintile,Full Time,0.38849,49,130,0.30438,0.47260
2004,Schleswig-Holstein,3rd Quintile,Part Time,0.23654,33,130,0.16321,0.30988
2004,Schleswig-Holstein,3rd Quintile,Not Working,0.37497,48,130,0.29143,0.45851
2004,Schleswig-Holstein,4th Quintile,Full Time,0.38571,49,93,0.28624,0.48518
2004,Schleswig-Holstein,4th Quintile,Not Working,0.41464,44,93,0.31397,0.51531
2004,Schleswig-Holstein,5th Quintile,Full Time,0.53637,120,233,0.47220,0.60054
2004,Schleswig-Holstein,5th Quintile,Part Time,0.23775,51,233,0.18297,0.29253
2004,Schleswig-Holstein,5th Quintile,Not Working,0.22588,62,233,0.17207,0.27969
2004,Hamburg,5th Quintile,Full Time,0.56557,60,93,0.46428,0.66686
2004,Hamburg,5th Quintile,Not Working,0.27089,33,93,0.18008,0.36171
2004,Lower Saxony,1st Quintile,Full Time,0.12779,36,271,0.08797,0.16761
2004,Lower Saxony,1st Quintile,Part Time,0.34049,88,271,0.28396,0.39701
2004,Lower Saxony,1st Quintile,Not Working,0.53172,147,271,0.47220,0.59124
2004,Lower Saxony,2nd Quintile,Full Time,0.28209,84,272,0.22851,0.33567
2004,Lower Saxony,2nd Quintile,Part Time,0.19376,59,272,0.14670,0.24082
2004,Lower Saxony,2nd Quintile,Not Working,0.52415,129,272,0.46469,0.58361
2004,Lower Saxony,3rd Quintile,Full Time,0.36514,117,328,0.31296,0.41733
2004,Lower Saxony,3rd Quintile,Part Time,0.20488,85,328,0.16113,0.24863
2004,Lower Saxony,3rd Quintile,Not Working,0.42998,126,328,0.37632,0.48364
2004,Lower Saxony,4th Quintile,Full Time,0.39363,156,378,0.34431,0.44294
2004,Lower Saxony,4th Quintile,Part Time,0.21708,95,378,0.17546,0.25869
2004,Lower Saxony,4th Quintile,Not Working,0.38930,127,378,0.34008,0.43852
2004,Lower Saxony,5th Quintile,Full Time,0.48828,300,636,0.44940,0.52715
2004,Lower Saxony,5th Quintile,Part Time,0.22177,161,636,0.18945,0.25408
2004,Lower Saxony,5th Quintile,Not Working,0.28996,175,636,0.25467,0.32525
2004,Bremen,5th Quintile,Full Time,0.42706,31,31,0.25005,0.60407
2004,North Rhine-Westphalia,1st Quintile,Full Time,0.16966,104,655,0.14089,0.19842
2004,North Rhine-Westphalia,1st Quintile,Part Time,0.24038,173,655,0.20763,0.27313
2004,North Rhine-Westphalia,1st Quintile,Not Working,0.58996,378,655,0.55227,0.62766
2004,North Rhine-Westphalia,2nd Quintile,Full Time,0.27548,208,741,0.24329,0.30767
2004,North Rhine-Westphalia,2nd Quintile,Part Time,0.21643,169,741,0.18676,0.24611
2004,North Rhine-Westphalia,2nd Quintile,Not Working,0.50809,364,741,0.47207,0.54411
2004,North Rhine-Westphalia,3rd Quintile,Full Time,0.33447,253,782,0.30138,0.36756
2004,North Rhine-Westphalia,3rd Quintile,Part Time,0.24626,205,782,0.21604,0.27647
2004,North Rhine-Westphalia,3rd Quintile,Not Working,0.41927,324,782,0.38466,0.45388
2004,North Rhine-Westphalia,4th Quintile,Full Time,0.42358,391,923,0.39169,0.45548
2004,North Rhine-Westphalia,4th Quintile,Part Time,0.24516,235,923,0.21740,0.27293
2004,North Rhine-Westphalia,4th Quintile,Not Working,0.33125,297,923,0.30087,0.36163
2004,North Rhine-Westphalia,5th Quintile,Full Time,0.53352,750,1441,0.50775,0.55928
2004,North Rhine-Westphalia,5th Quintile,Part Time,0.18770,304,1441,0.16753,0.20787
2004,North Rhine-Westphalia,5th Quintile,Not Working,0.27879,387,1441,0.25563,0.30195
2004,Hesse,1st Quintile,Part Time,0.28017,59,164,0.21123,0.34911
2004,Hesse,1st Quintile,Not Working,0.56802,105,164,0.49197,0.64406
2004,Hesse,2nd Quintile,Full Time,0.29946,62,215,0.23809,0.36083
2004,Hesse,2nd Quintile,Part Time,0.19649,50,215,0.14326,0.24973
2004,Hesse,2nd Quintile,Not Working,0.50404,103,215,0.43705,0.57103
2004,Hesse,3rd Quintile,Full Time,0.32810,85,228,0.26702,0.38918
2004,Hesse,3rd Quintile,Part Time,0.23463,63,228,0.17950,0.28975
2004,Hesse,3rd Quintile,Not Working,0.43728,80,228,0.37275,0.50181
2004,Hesse,4th Quintile,Full Time,0.50530,142,287,0.44736,0.56325
2004,Hesse,4th Quintile,Part Time,0.20874,65,287,0.16164,0.25584
2004,Hesse,4th Quintile,Not Working,0.28596,80,287,0.23359,0.33833
2004,Hesse,5th Quintile,Full Time,0.58360,295,517,0.54106,0.62613
2004,Hesse,5th Quintile,Part Time,0.23268,125,517,0.19622,0.26914
2004,Hesse,5th Quintile,Not Working,0.18372,97,517,0.15031,0.21714
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.17221,37,211,0.12114,0.22327
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.25663,50,211,0.19756,0.31571
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.57116,124,211,0.50423,0.63810
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.25816,62,247,0.20347,0.31285
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.23909,62,247,0.18579,0.29239
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.50275,123,247,0.44027,0.56524
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.38372,90,244,0.32257,0.44486
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Part Time,0.17000,52,244,0.12277,0.21723
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.44628,102,244,0.38378,0.50878
2004,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.42670,106,255,0.36588,0.48753
2004,"Rhineland-Palatinate, Saarland",4th Quintile,Part Time,0.22769,64,255,0.17612,0.27927
2004,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.34560,85,255,0.28712,0.40409
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.50383,170,348,0.45123,0.55644
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Part Time,0.20334,79,348,0.16099,0.24569
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.29283,99,348,0.24495,0.34071
2004,Baden-Wuerttemberg,1st Quintile,Full Time,0.18019,62,340,0.13928,0.22111
2004,Baden-Wuerttemberg,1st Quintile,Part Time,0.22348,77,340,0.17913,0.26782
2004,Baden-Wuerttemberg,1st Quintile,Not Working,0.59633,201,340,0.54410,0.64856
2004,Baden-Wuerttemberg,2nd Quintile,Full Time,0.32047,132,394,0.27433,0.36661
2004,Baden-Wuerttemberg,2nd Quintile,Part Time,0.24722,99,394,0.20457,0.28987
2004,Baden-Wuerttemberg,2nd Quintile,Not Working,0.43231,163,394,0.38333,0.48129
2004,Baden-Wuerttemberg,3rd Quintile,Full Time,0.35838,170,472,0.31507,0.40169
2004,Baden-Wuerttemberg,3rd Quintile,Part Time,0.24831,130,472,0.20929,0.28733
2004,Baden-Wuerttemberg,3rd Quintile,Not Working,0.39331,172,472,0.34919,0.43743
2004,Baden-Wuerttemberg,4th Quintile,Full Time,0.42953,238,552,0.38820,0.47086
2004,Baden-Wuerttemberg,4th Quintile,Part Time,0.22364,139,552,0.18885,0.25844
2004,Baden-Wuerttemberg,4th Quintile,Not Working,0.34683,175,552,0.30708,0.38657
2004,Baden-Wuerttemberg,5th Quintile,Full Time,0.54716,447,847,0.51361,0.58070
2004,Baden-Wuerttemberg,5th Quintile,Part Time,0.19472,189,847,0.16804,0.22141
2004,Baden-Wuerttemberg,5th Quintile,Not Working,0.25812,211,847,0.22863,0.28761
2004,Bavaria,1st Quintile,Full Time,0.15943,62,349,0.12097,0.19790
2004,Bavaria,1st Quintile,Part Time,0.23999,84,349,0.19512,0.28486
2004,Bavaria,1st Quintile,Not Working,0.60058,203,349,0.54912,0.65204
2004,Bavaria,2nd Quintile,Full Time,0.30558,138,452,0.26307,0.34810
2004,Bavaria,2nd Quintile,Part Time,0.23992,115,452,0.20051,0.27933
2004,Bavaria,2nd Quintile,Not Working,0.45450,199,452,0.40854,0.50045
2004,Bavaria,3rd Quintile,Full Time,0.43242,207,509,0.38934,0.47550
2004,Bavaria,3rd Quintile,Part Time,0.21540,123,509,0.17965,0.25115
2004,Bavaria,3rd Quintile,Not Working,0.35218,179,509,0.31064,0.39372
2004,Bavaria,4th Quintile,Full Time,0.48797,319,662,0.44986,0.52607
2004,Bavaria,4th Quintile,Part Time,0.19204,154,662,0.16201,0.22207
2004,Bavaria,4th Quintile,Not Working,0.31999,189,662,0.28443,0.35555
2004,Bavaria,5th Quintile,Full Time,0.50560,530,1073,0.47567,0.53553
2004,Bavaria,5th Quintile,Part Time,0.21215,267,1073,0.18768,0.23663
2004,Bavaria,5th Quintile,Not Working,0.28224,276,1073,0.25530,0.30919
2004,Berlin,1st Quintile,Part Time,0.27830,41,125,0.19942,0.35718
2004,Berlin,1st Quintile,Not Working,0.59615,84,125,0.50979,0.68252
2004,Berlin,2nd Quintile,Full Time,0.32648,40,125,0.24394,0.40901
2004,Berlin,2nd Quintile,Part Time,0.30480,38,125,0.22378,0.38582
2004,Berlin,2nd Quintile,Not Working,0.36872,47,125,0.28381,0.45364
2004,Berlin,3rd Quintile,Full Time,0.36899,48,140,0.28878,0.44921
2004,Berlin,3rd Quintile,Part Time,0.21932,31,140,0.15053,0.28812
2004,Berlin,3rd Quintile,Not Working,0.41168,61,140,0.32986,0.49350
2004,Berlin,4th Quintile,Full Time,0.47255,86,171,0.39750,0.54760
2004,Berlin,4th Quintile,Part Time,0.22498,37,171,0.16221,0.28775
2004,Berlin,4th Quintile,Not Working,0.30247,48,171,0.23342,0.37151
2004,Berlin,5th Quintile,Full Time,0.51879,123,220,0.45261,0.58497
2004,Berlin,5th Quintile,Part Time,0.18987,41,220,0.13793,0.24182
2004,Berlin,5th Quintile,Not Working,0.29134,56,220,0.23116,0.35152
2004,Brandenburg,1st Quintile,Part Time,0.26848,54,140,0.19481,0.34216
2004,Brandenburg,1st Quintile,Not Working,0.57738,86,140,0.49526,0.65951
2004,Brandenburg,2nd Quintile,Full Time,0.26024,56,206,0.20018,0.32031
2004,Brandenburg,2nd Quintile,Part Time,0.18857,35,206,0.13502,0.24211
2004,Brandenburg,2nd Quintile,Not Working,0.55119,115,206,0.48311,0.61928
2004,Brandenburg,3rd Quintile,Full Time,0.31243,60,152,0.23850,0.38636
2004,Brandenburg,3rd Quintile,Not Working,0.54581,92,152,0.46639,0.62522
2004,Brandenburg,4th Quintile,Full Time,0.47528,82,176,0.40128,0.54927
2004,Brandenburg,4th Quintile,Part Time,0.14651,34,176,0.09412,0.19890
2004,Brandenburg,4th Quintile,Not Working,0.37821,60,176,0.30636,0.45006
2004,Brandenburg,5th Quintile,Full Time,0.61926,107,173,0.54669,0.69182
2004,Brandenburg,5th Quintile,Part Time,0.15804,31,173,0.10352,0.21255
2004,Brandenburg,5th Quintile,Not Working,0.22271,35,173,0.16053,0.28489
2004,Mecklenburg-Western Pomerania,1st Quintile,Part Time,0.24500,33,94,0.15759,0.33241
2004,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.57867,61,94,0.47832,0.67903
2004,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.25295,34,103,0.16858,0.33731
2004,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.58242,69,103,0.48671,0.67813
2004,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.47946,52,87,0.37387,0.58504
2004,Mecklenburg-Western Pomerania,3rd Quintile,Not Working,0.38803,35,87,0.28504,0.49102
2004,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.50247,49,49,0.36102,0.64392
2004,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.62832,53,53,0.49697,0.75967
2004,Saxony,1st Quintile,Full Time,0.21903,67,299,0.17207,0.26599
2004,Saxony,1st Quintile,Part Time,0.14896,53,299,0.10853,0.18938
2004,Saxony,1st Quintile,Not Working,0.63201,179,299,0.57725,0.68676
2004,Saxony,2nd Quintile,Full Time,0.27355,129,398,0.22970,0.31740
2004,Saxony,2nd Quintile,Part Time,0.18553,76,398,0.14729,0.22377
2004,Saxony,2nd Quintile,Not Working,0.54092,193,398,0.49190,0.58994
2004,Saxony,3rd Quintile,Full Time,0.39060,162,393,0.34230,0.43890
2004,Saxony,3rd Quintile,Part Time,0.16894,77,393,0.13184,0.20603
2004,Saxony,3rd Quintile,Not Working,0.44046,154,393,0.39132,0.48961
2004,Saxony,4th Quintile,Full Time,0.49664,137,268,0.43667,0.55661
2004,Saxony,4th Quintile,Part Time,0.17853,53,268,0.13260,0.22447
2004,Saxony,4th Quintile,Not Working,0.32483,78,268,0.26865,0.38100
2004,Saxony,5th Quintile,Full Time,0.66871,147,183,0.60033,0.73709
2004,Saxony,5th Quintile,Part Time,0.14956,36,183,0.09774,0.20137
2004,Saxony-Anhalt,1st Quintile,Part Time,0.20454,34,144,0.13842,0.27065
2004,Saxony-Anhalt,1st Quintile,Not Working,0.66374,110,144,0.58631,0.74117
2004,Saxony-Anhalt,2nd Quintile,Full Time,0.24523,63,228,0.18926,0.30120
2004,Saxony-Anhalt,2nd Quintile,Part Time,0.11976,36,228,0.07752,0.16199
2004,Saxony-Anhalt,2nd Quintile,Not Working,0.63502,129,228,0.57239,0.69764
2004,Saxony-Anhalt,3rd Quintile,Full Time,0.31007,76,200,0.24580,0.37433
2004,Saxony-Anhalt,3rd Quintile,Part Time,0.22238,40,200,0.16460,0.28016
2004,Saxony-Anhalt,3rd Quintile,Not Working,0.46755,84,200,0.39823,0.53688
2004,Saxony-Anhalt,4th Quintile,Full Time,0.47561,104,202,0.40657,0.54465
2004,Saxony-Anhalt,4th Quintile,Part Time,0.16867,35,202,0.11690,0.22044
2004,Saxony-Anhalt,4th Quintile,Not Working,0.35572,63,202,0.28954,0.42190
2004,Saxony-Anhalt,5th Quintile,Full Time,0.58589,80,80,0.47728,0.69451
2004,Thuringa,1st Quintile,Full Time,0.21189,38,195,0.15439,0.26940
2004,Thuringa,1st Quintile,Part Time,0.16413,38,195,0.11201,0.21625
2004,Thuringa,1st Quintile,Not Working,0.62398,119,195,0.55582,0.69214
2004,Thuringa,2nd Quintile,Full Time,0.27827,71,222,0.21918,0.33735
2004,Thuringa,2nd Quintile,Part Time,0.19730,41,222,0.14483,0.24977
2004,Thuringa,2nd Quintile,Not Working,0.52444,110,222,0.45859,0.59028
2004,Thuringa,3rd Quintile,Full Time,0.43654,98,227,0.37188,0.50120
2004,Thuringa,3rd Quintile,Part Time,0.18297,43,227,0.13256,0.23338
2004,Thuringa,3rd Quintile,Not Working,0.38049,86,227,0.31719,0.44379
2004,Thuringa,4th Quintile,Full Time,0.54146,99,175,0.46742,0.61549
2004,Thuringa,4th Quintile,Part Time,0.14536,32,175,0.09299,0.19773
2004,Thuringa,4th Quintile,Not Working,0.31318,44,175,0.24427,0.38210
2004,Thuringa,5th Quintile,Full Time,0.57489,80,80,0.46587,0.68390
2005,Schleswig-Holstein,1st Quintile,Not Working,0.42846,37,37,0.26681,0.59011
2005,Schleswig-Holstein,2nd Quintile,Not Working,0.49167,57,57,0.36073,0.62261
2005,Schleswig-Holstein,3rd Quintile,Full Time,0.41685,46,86,0.31204,0.52167
2005,Schleswig-Holstein,3rd Quintile,Not Working,0.36202,40,86,0.25985,0.46419
2005,Schleswig-Holstein,4th Quintile,Full Time,0.42893,54,99,0.33094,0.52692
2005,Schleswig-Holstein,4th Quintile,Not Working,0.37290,45,99,0.27715,0.46864
2005,Schleswig-Holstein,5th Quintile,Full Time,0.49056,111,231,0.42595,0.55516
2005,Schleswig-Holstein,5th Quintile,Part Time,0.26786,59,231,0.21062,0.32509
2005,Schleswig-Holstein,5th Quintile,Not Working,0.24159,61,231,0.18627,0.29691
2005,Hamburg,5th Quintile,Full Time,0.49912,50,83,0.39090,0.60735
2005,Hamburg,5th Quintile,Not Working,0.32550,33,83,0.22408,0.42692
2005,Lower Saxony,1st Quintile,Full Time,0.16192,36,239,0.11511,0.20872
2005,Lower Saxony,1st Quintile,Part Time,0.29496,72,239,0.23703,0.35290
2005,Lower Saxony,1st Quintile,Not Working,0.54312,131,239,0.47983,0.60641
2005,Lower Saxony,2nd Quintile,Full Time,0.22375,64,263,0.17328,0.27421
2005,Lower Saxony,2nd Quintile,Part Time,0.25572,72,263,0.20289,0.30855
2005,Lower Saxony,2nd Quintile,Not Working,0.52054,127,263,0.46004,0.58103
2005,Lower Saxony,3rd Quintile,Full Time,0.36715,115,324,0.31458,0.41972
2005,Lower Saxony,3rd Quintile,Part Time,0.22595,75,324,0.18034,0.27156
2005,Lower Saxony,3rd Quintile,Not Working,0.40690,134,324,0.35332,0.46047
2005,Lower Saxony,4th Quintile,Full Time,0.47897,180,405,0.43026,0.52768
2005,Lower Saxony,4th Quintile,Part Time,0.19917,98,405,0.16022,0.23811
2005,Lower Saxony,4th Quintile,Not Working,0.32186,127,405,0.27631,0.36742
2005,Lower Saxony,5th Quintile,Full Time,0.42637,238,552,0.38507,0.46766
2005,Lower Saxony,5th Quintile,Part Time,0.22226,149,552,0.18754,0.25697
2005,Lower Saxony,5th Quintile,Not Working,0.35137,165,552,0.31151,0.39124
2005,North Rhine-Westphalia,1st Quintile,Full Time,0.16535,105,667,0.13713,0.19356
2005,North Rhine-Westphalia,1st Quintile,Part Time,0.23959,166,667,0.20717,0.27200
2005,North Rhine-Westphalia,1st Quintile,Not Working,0.59507,396,667,0.55778,0.63235
2005,North Rhine-Westphalia,2nd Quintile,Full Time,0.24641,185,729,0.21511,0.27772
2005,North Rhine-Westphalia,2nd Quintile,Part Time,0.23503,177,729,0.20423,0.26583
2005,North Rhine-Westphalia,2nd Quintile,Not Working,0.51856,367,729,0.48226,0.55485
2005,North Rhine-Westphalia,3rd Quintile,Full Time,0.37827,248,700,0.34232,0.41422
2005,North Rhine-Westphalia,3rd Quintile,Part Time,0.24170,179,700,0.20996,0.27343
2005,North Rhine-Westphalia,3rd Quintile,Not Working,0.38003,273,700,0.34405,0.41602
2005,North Rhine-Westphalia,4th Quintile,Full Time,0.43817,381,884,0.40545,0.47090
2005,North Rhine-Westphalia,4th Quintile,Part Time,0.21776,211,884,0.19053,0.24498
2005,North Rhine-Westphalia,4th Quintile,Not Working,0.34407,292,884,0.31273,0.37540
2005,North Rhine-Westphalia,5th Quintile,Full Time,0.56427,725,1381,0.53810,0.59043
2005,North Rhine-Westphalia,5th Quintile,Part Time,0.18909,284,1381,0.16843,0.20975
2005,North Rhine-Westphalia,5th Quintile,Not Working,0.24664,372,1381,0.22390,0.26938
2005,Hesse,1st Quintile,Part Time,0.32132,57,159,0.24850,0.39413
2005,Hesse,1st Quintile,Not Working,0.55672,102,159,0.47926,0.63418
2005,Hesse,2nd Quintile,Full Time,0.29216,46,172,0.22400,0.36032
2005,Hesse,2nd Quintile,Part Time,0.21729,44,172,0.15548,0.27911
2005,Hesse,2nd Quintile,Not Working,0.49054,82,172,0.41561,0.56547
2005,Hesse,3rd Quintile,Full Time,0.33109,90,247,0.27228,0.38990
2005,Hesse,3rd Quintile,Part Time,0.30457,72,247,0.24706,0.36208
2005,Hesse,3rd Quintile,Not Working,0.36434,85,247,0.30420,0.42448
2005,Hesse,4th Quintile,Full Time,0.45018,131,290,0.39282,0.50755
2005,Hesse,4th Quintile,Part Time,0.25156,73,290,0.20153,0.30158
2005,Hesse,4th Quintile,Not Working,0.29826,86,290,0.24551,0.35100
2005,Hesse,5th Quintile,Full Time,0.60956,285,482,0.56597,0.65316
2005,Hesse,5th Quintile,Part Time,0.20202,99,482,0.16614,0.23790
2005,Hesse,5th Quintile,Not Working,0.18842,98,482,0.15347,0.22336
2005,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.26397,52,171,0.19771,0.33023
