year,age_gr,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,66 and older,male,Part Time,0.11455,292,2459,0.10196,0.12714
2018,66 and older,male,Not Working,0.85464,2098,2459,0.84070,0.86857
2018,66 and older,female,Part Time,0.09257,233,2538,0.08129,0.10385
2018,66 and older,female,Not Working,0.90168,2305,2538,0.89009,0.91326
2019,17-29 y.,male,Full Time,0.40346,857,2836,0.38540,0.42152
2019,17-29 y.,male,Part Time,0.28002,724,2836,0.26349,0.29655
2019,17-29 y.,male,Not Working,0.31652,1255,2836,0.29940,0.33364
2019,17-29 y.,female,Full Time,0.31584,596,2759,0.29849,0.33319
2019,17-29 y.,female,Part Time,0.35892,747,2759,0.34102,0.37682
2019,17-29 y.,female,Not Working,0.32524,1416,2759,0.30776,0.34273
2019,30-45 y.,male,Full Time,0.76478,2281,3664,0.75104,0.77852
2019,30-45 y.,male,Part Time,0.16219,597,3664,0.15025,0.17413
2019,30-45 y.,male,Not Working,0.07303,786,3664,0.06461,0.08146
2019,30-45 y.,female,Full Time,0.38607,1177,4299,0.37151,0.40062
2019,30-45 y.,female,Part Time,0.44841,1823,4299,0.43355,0.46328
2019,30-45 y.,female,Not Working,0.16552,1299,4299,0.15441,0.17663
2019,46-65 y.,male,Full Time,0.69618,3772,5490,0.68402,0.70835
2019,46-65 y.,male,Part Time,0.13419,708,5490,0.12517,0.14321
2019,46-65 y.,male,Not Working,0.16962,1010,5490,0.15970,0.17955
2019,46-65 y.,female,Full Time,0.36313,1897,5568,0.35049,0.37576
2019,46-65 y.,female,Part Time,0.42987,2431,5568,0.41686,0.44287
2019,46-65 y.,female,Not Working,0.20701,1240,5568,0.19637,0.21765
2019,66 and older,male,Full Time,0.03003,172,2640,0.02352,0.03654
2019,66 and older,male,Part Time,0.11604,349,2640,0.10382,0.12826
2019,66 and older,male,Not Working,0.85393,2119,2640,0.84046,0.86741
2019,66 and older,female,Full Time,0.00997,57,2568,0.00613,0.01382
2019,66 and older,female,Part Time,0.09177,260,2568,0.08061,0.10294
2019,66 and older,female,Not Working,0.89825,2251,2568,0.88656,0.90995
2020,17-29 y.,male,Full Time,0.41621,1075,3134,0.39895,0.43347
2020,17-29 y.,male,Part Time,0.28121,804,3134,0.26546,0.29695
2020,17-29 y.,male,Not Working,0.30259,1255,3134,0.28650,0.31867
2020,17-29 y.,female,Full Time,0.34129,710,2925,0.32410,0.35847
2020,17-29 y.,female,Part Time,0.33740,857,2925,0.32026,0.35454
2020,17-29 y.,female,Not Working,0.32131,1358,2925,0.30439,0.33824
2020,30-45 y.,male,Full Time,0.73031,2522,4177,0.71685,0.74377
2020,30-45 y.,male,Part Time,0.18943,766,4177,0.17755,0.20132
2020,30-45 y.,male,Not Working,0.08026,889,4177,0.07202,0.08850
2020,30-45 y.,female,Full Time,0.37124,1230,4323,0.35684,0.38565
2020,30-45 y.,female,Part Time,0.46216,1786,4323,0.44730,0.47702
2020,30-45 y.,female,Not Working,0.16660,1307,4323,0.15549,0.17771
2020,46-65 y.,male,Full Time,0.70539,3476,5156,0.69294,0.71783
2020,46-65 y.,male,Part Time,0.14122,721,5156,0.13171,0.15073
2020,46-65 y.,male,Not Working,0.15339,959,5156,0.14356,0.16323
2020,46-65 y.,female,Full Time,0.36906,1855,5364,0.35614,0.38197
2020,46-65 y.,female,Part Time,0.41423,2292,5364,0.40105,0.42742
2020,46-65 y.,female,Not Working,0.21671,1217,5364,0.20568,0.22774
2020,66 and older,male,Full Time,0.03047,128,2455,0.02367,0.03727
2020,66 and older,male,Part Time,0.10528,313,2455,0.09313,0.11742
2020,66 and older,male,Not Working,0.86425,2014,2455,0.85070,0.87781
2020,66 and older,female,Full Time,0.00796,42,2471,0.00446,0.01147
2020,66 and older,female,Part Time,0.09129,263,2471,0.07993,0.10264
2020,66 and older,female,Not Working,0.90075,2166,2471,0.88896,0.91255
2021,17-29 y.,male,Full Time,0.35422,528,1869,0.33253,0.37591
2021,17-29 y.,male,Part Time,0.27161,439,1869,0.25144,0.29178
2021,17-29 y.,male,Not Working,0.37417,902,1869,0.35223,0.39612
2021,17-29 y.,female,Full Time,0.27302,364,1775,0.25229,0.29375
2021,17-29 y.,female,Part Time,0.32661,470,1775,0.30478,0.34843
2021,17-29 y.,female,Not Working,0.40038,941,1775,0.37757,0.42318
2021,30-45 y.,male,Full Time,0.67565,1480,2501,0.65730,0.69400
2021,30-45 y.,male,Part Time,0.18986,494,2501,0.17449,0.20524
2021,30-45 y.,male,Not Working,0.13449,527,2501,0.12111,0.14786
2021,30-45 y.,female,Full Time,0.37806,790,2852,0.36026,0.39586
2021,30-45 y.,female,Part Time,0.41860,1101,2852,0.40049,0.43671
2021,30-45 y.,female,Not Working,0.20334,961,2852,0.18857,0.21812
2021,46-65 y.,male,Full Time,0.65955,2202,3499,0.64385,0.67526
2021,46-65 y.,male,Part Time,0.14140,533,3499,0.12986,0.15295
2021,46-65 y.,male,Not Working,0.19904,764,3499,0.18581,0.21228
2021,46-65 y.,female,Full Time,0.34712,1261,3832,0.33205,0.36220
2021,46-65 y.,female,Part Time,0.40371,1600,3832,0.38818,0.41925
2021,46-65 y.,female,Not Working,0.24916,971,3832,0.23547,0.26286
2021,66 and older,male,Full Time,0.02394,81,1808,0.01689,0.03099
2021,66 and older,male,Part Time,0.08701,148,1808,0.07401,0.10000
2021,66 and older,male,Not Working,0.88905,1579,1808,0.87457,0.90353
2021,66 and older,female,Full Time,0.01110,34,1789,0.00625,0.01596
2021,66 and older,female,Part Time,0.07041,132,1789,0.05856,0.08227
2021,66 and older,female,Not Working,0.91848,1623,1789,0.90580,0.93117
2022,17-29 y.,male,Full Time,0.34459,890,2931,0.32738,0.36180
2022,17-29 y.,male,Part Time,0.24290,771,2931,0.22738,0.25843
2022,17-29 y.,male,Not Working,0.41250,1270,2931,0.39468,0.43033
2022,17-29 y.,female,Full Time,0.25612,741,3026,0.24057,0.27168
2022,17-29 y.,female,Part Time,0.29101,956,3026,0.27482,0.30719
2022,17-29 y.,female,Not Working,0.45287,1329,3026,0.43513,0.47061
2022,30-45 y.,male,Full Time,0.63420,2377,4414,0.61999,0.64841
2022,30-45 y.,male,Part Time,0.15485,775,4414,0.14417,0.16552
2022,30-45 y.,male,Not Working,0.21096,1262,4414,0.19892,0.22299
2022,30-45 y.,female,Full Time,0.32696,1348,4549,0.31332,0.34059
2022,30-45 y.,female,Part Time,0.40706,1715,4549,0.39278,0.42133
2022,30-45 y.,female,Not Working,0.26598,1486,4549,0.25314,0.27883
2022,46-65 y.,male,Full Time,0.54420,2224,4396,0.52947,0.55892
2022,46-65 y.,male,Part Time,0.12283,520,4396,0.11312,0.13253
2022,46-65 y.,male,Not Working,0.33298,1652,4396,0.31904,0.34691
2022,46-65 y.,female,Full Time,0.31046,1418,4801,0.29737,0.32355
2022,46-65 y.,female,Part Time,0.36068,1716,4801,0.34709,0.37426
2022,46-65 y.,female,Not Working,0.32886,1667,4801,0.31557,0.34215
2022,66 and older,male,Full Time,0.01784,54,2054,0.01211,0.02356
2022,66 and older,male,Part Time,0.06680,151,2054,0.05600,0.07760
2022,66 and older,male,Not Working,0.91536,1849,2054,0.90332,0.92740
2022,66 and older,female,Part Time,0.05592,162,2069,0.04602,0.06582
2022,66 and older,female,Not Working,0.93528,1907,2069,0.92468,0.94589
