year,quintil_oecd,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,1st Quintile,West,Full Time,0.11217,630,3763,0.10208,0.12225
2013,1st Quintile,West,Part Time,0.20382,1177,3763,0.19095,0.21670
2013,1st Quintile,West,Not Working,0.50905,1956,3763,0.49308,0.52503
2013,1st Quintile,East,Full Time,0.15799,293,1586,0.14003,0.17594
2013,1st Quintile,East,Part Time,0.21753,483,1586,0.19722,0.23784
2013,1st Quintile,East,Not Working,0.46673,810,1586,0.44217,0.49129
2013,2nd Quintile,West,Full Time,0.23658,1215,3877,0.22320,0.24996
2013,2nd Quintile,West,Part Time,0.20693,1220,3877,0.19418,0.21969
2013,2nd Quintile,West,Not Working,0.38757,1442,3877,0.37224,0.40291
2013,2nd Quintile,East,Full Time,0.26603,502,1516,0.24377,0.28828
2013,2nd Quintile,East,Part Time,0.15667,323,1516,0.13837,0.17498
2013,2nd Quintile,East,Not Working,0.46266,691,1516,0.43755,0.48777
2013,3rd Quintile,West,Full Time,0.30657,1414,3821,0.29195,0.32120
2013,3rd Quintile,West,Part Time,0.20529,1122,3821,0.19248,0.21810
2013,3rd Quintile,West,Not Working,0.33641,1285,3821,0.32142,0.35139
2013,3rd Quintile,East,Full Time,0.38148,478,1170,0.35364,0.40933
2013,3rd Quintile,East,Part Time,0.16729,237,1170,0.14589,0.18869
2013,3rd Quintile,East,Not Working,0.34096,455,1170,0.31379,0.36814
2013,4th Quintile,West,Full Time,0.39493,1760,4029,0.37984,0.41003
2013,4th Quintile,West,Part Time,0.20214,1111,4029,0.18974,0.21454
2013,4th Quintile,West,Not Working,0.27584,1158,4029,0.26203,0.28964
2013,4th Quintile,East,Full Time,0.53878,519,899,0.50618,0.57139
2013,4th Quintile,East,Part Time,0.15913,181,899,0.13520,0.18305
2013,4th Quintile,East,Not Working,0.19202,199,899,0.16625,0.21778
2013,5th Quintile,West,Full Time,0.50019,2479,4913,0.48621,0.51417
2013,5th Quintile,West,Part Time,0.18389,1164,4913,0.17305,0.19472
2013,5th Quintile,West,Not Working,0.22035,1270,4913,0.20876,0.23194
2013,5th Quintile,East,Full Time,0.60121,426,658,0.56376,0.63865
2013,5th Quintile,East,Part Time,0.17495,140,658,0.14590,0.20401
2013,5th Quintile,East,Not Working,0.13079,92,658,0.10500,0.15657
2014,1st Quintile,West,Full Time,0.10396,725,4551,0.09509,0.11283
2014,1st Quintile,West,Part Time,0.23201,1429,4551,0.21974,0.24427
2014,1st Quintile,West,Not Working,0.46702,2397,4551,0.45253,0.48152
2014,1st Quintile,East,Full Time,0.14791,268,1473,0.12978,0.16605
2014,1st Quintile,East,Part Time,0.23078,441,1473,0.20926,0.25230
2014,1st Quintile,East,Not Working,0.44696,764,1473,0.42156,0.47236
2014,2nd Quintile,West,Full Time,0.21980,1341,4246,0.20734,0.23226
2014,2nd Quintile,West,Part Time,0.22709,1327,4246,0.21448,0.23969
2014,2nd Quintile,West,Not Working,0.37223,1578,4246,0.35769,0.38677
2014,2nd Quintile,East,Full Time,0.24576,439,1412,0.22329,0.26822
2014,2nd Quintile,East,Part Time,0.16770,301,1412,0.14821,0.18720
2014,2nd Quintile,East,Not Working,0.46520,672,1412,0.43917,0.49122
2014,3rd Quintile,West,Full Time,0.32249,1585,4075,0.30814,0.33684
2014,3rd Quintile,West,Part Time,0.20465,1193,4075,0.19226,0.21704
2014,3rd Quintile,West,Not Working,0.31722,1297,4075,0.30293,0.33151
2014,3rd Quintile,East,Full Time,0.36359,476,1187,0.33621,0.39096
2014,3rd Quintile,East,Part Time,0.15331,248,1187,0.13281,0.17382
2014,3rd Quintile,East,Not Working,0.35614,463,1187,0.32889,0.38340
2014,4th Quintile,West,Full Time,0.40224,1941,4304,0.38759,0.41689
2014,4th Quintile,West,Part Time,0.19835,1163,4304,0.18644,0.21027
2014,4th Quintile,West,Not Working,0.26869,1200,4304,0.25544,0.28193
2014,4th Quintile,East,Full Time,0.54041,525,940,0.50853,0.57229
2014,4th Quintile,East,Part Time,0.14684,185,940,0.12420,0.16948
2014,4th Quintile,East,Not Working,0.18283,230,940,0.15811,0.20756
2014,5th Quintile,West,Full Time,0.51687,2484,4803,0.50274,0.53100
2014,5th Quintile,West,Part Time,0.18354,1132,4803,0.17259,0.19449
2014,5th Quintile,West,Not Working,0.20526,1187,4803,0.19384,0.21669
2014,5th Quintile,East,Full Time,0.62785,439,656,0.59083,0.66486
2014,5th Quintile,East,Part Time,0.16471,125,656,0.13630,0.19311
2014,5th Quintile,East,Not Working,0.10453,92,656,0.08110,0.12796
2015,1st Quintile,West,Full Time,0.11938,676,3970,0.10929,0.12947
2015,1st Quintile,West,Part Time,0.22635,1218,3970,0.21333,0.23937
2015,1st Quintile,West,Not Working,0.45954,2076,3970,0.44404,0.47505
2015,1st Quintile,East,Full Time,0.14231,236,1341,0.12361,0.16102
2015,1st Quintile,East,Part Time,0.22678,410,1341,0.20436,0.24921
2015,1st Quintile,East,Not Working,0.46736,695,1341,0.44065,0.49407
2015,2nd Quintile,West,Full Time,0.22220,1209,3880,0.20912,0.23529
2015,2nd Quintile,West,Part Time,0.22997,1254,3880,0.21673,0.24322
2015,2nd Quintile,West,Not Working,0.38243,1417,3880,0.36714,0.39772
2015,2nd Quintile,East,Full Time,0.28120,469,1503,0.25847,0.30394
2015,2nd Quintile,East,Part Time,0.17431,332,1503,0.15512,0.19349
2015,2nd Quintile,East,Not Working,0.41879,702,1503,0.39384,0.44374
2015,3rd Quintile,West,Full Time,0.31565,1512,3886,0.30103,0.33026
2015,3rd Quintile,West,Part Time,0.21192,1159,3886,0.19907,0.22477
2015,3rd Quintile,West,Not Working,0.31858,1215,3886,0.30393,0.33323
2015,3rd Quintile,East,Full Time,0.40753,444,1064,0.37799,0.43707
2015,3rd Quintile,East,Part Time,0.12877,198,1064,0.10864,0.14891
2015,3rd Quintile,East,Not Working,0.33146,422,1064,0.30316,0.35976
2015,4th Quintile,West,Full Time,0.40960,1836,4021,0.39440,0.42480
2015,4th Quintile,West,Part Time,0.20065,1099,4021,0.18827,0.21303
2015,4th Quintile,West,Not Working,0.26395,1086,4021,0.25032,0.27757
2015,4th Quintile,East,Full Time,0.50779,457,830,0.47376,0.54183
2015,4th Quintile,East,Part Time,0.18334,171,830,0.15700,0.20968
2015,4th Quintile,East,Not Working,0.18191,202,830,0.15565,0.20817
2015,5th Quintile,West,Full Time,0.50426,2285,4561,0.48974,0.51877
2015,5th Quintile,West,Part Time,0.19541,1136,4561,0.18390,0.20692
2015,5th Quintile,West,Not Working,0.20208,1140,4561,0.19042,0.21373
2015,5th Quintile,East,Full Time,0.59954,391,610,0.56062,0.63846
2015,5th Quintile,East,Part Time,0.16516,133,610,0.13567,0.19465
2015,5th Quintile,East,Not Working,0.13133,86,610,0.10450,0.15815
2016,1st Quintile,West,Full Time,0.10518,624,3931,0.09559,0.11477
2016,1st Quintile,West,Part Time,0.23129,1260,3931,0.21811,0.24448
2016,1st Quintile,West,Not Working,0.46188,2047,3931,0.44629,0.47747
2016,1st Quintile,East,Full Time,0.15410,248,1303,0.13449,0.17371
2016,1st Quintile,East,Part Time,0.25531,397,1303,0.23162,0.27899
2016,1st Quintile,East,Not Working,0.39928,658,1303,0.37268,0.42588
2016,2nd Quintile,West,Full Time,0.23053,1211,3858,0.21724,0.24382
2016,2nd Quintile,West,Part Time,0.22525,1260,3858,0.21207,0.23843
2016,2nd Quintile,West,Not Working,0.37492,1387,3858,0.35964,0.39019
2016,2nd Quintile,East,Full Time,0.28577,443,1373,0.26186,0.30968
2016,2nd Quintile,East,Part Time,0.17755,294,1373,0.15733,0.19777
2016,2nd Quintile,East,Not Working,0.42431,636,1373,0.39816,0.45047
2016,3rd Quintile,West,Full Time,0.32878,1455,3628,0.31349,0.34407
2016,3rd Quintile,West,Part Time,0.21271,1062,3628,0.19939,0.22603
2016,3rd Quintile,West,Not Working,0.29942,1111,3628,0.28451,0.31432
2016,3rd Quintile,East,Full Time,0.39455,438,1078,0.36536,0.42374
2016,3rd Quintile,East,Part Time,0.17898,239,1078,0.15609,0.20187
2016,3rd Quintile,East,Not Working,0.28861,401,1078,0.26155,0.31567
2016,4th Quintile,West,Full Time,0.41038,1775,3904,0.39495,0.42581
2016,4th Quintile,West,Part Time,0.21063,1102,3904,0.19784,0.22343
2016,4th Quintile,West,Not Working,0.24765,1027,3904,0.23411,0.26119
2016,4th Quintile,East,Full Time,0.55013,445,806,0.51576,0.58450
2016,4th Quintile,East,Part Time,0.15505,162,806,0.13005,0.18006
2016,4th Quintile,East,Not Working,0.19411,199,806,0.16679,0.22143
2016,5th Quintile,West,Full Time,0.50384,2158,4359,0.48899,0.51868
2016,5th Quintile,West,Part Time,0.18624,1059,4359,0.17468,0.19780
2016,5th Quintile,West,Not Working,0.21470,1142,4359,0.20251,0.22689
2016,5th Quintile,East,Full Time,0.60102,373,568,0.56072,0.64133
2016,5th Quintile,East,Part Time,0.14914,110,568,0.11982,0.17846
2016,5th Quintile,East,Not Working,0.12190,85,568,0.09497,0.14883
2017,1st Quintile,West,Full Time,0.11108,646,4993,0.10236,0.11980
2017,1st Quintile,West,Part Time,0.22263,1228,4993,0.21109,0.23417
2017,1st Quintile,West,Not Working,0.46006,3119,4993,0.44624,0.47389
2017,1st Quintile,East,Full Time,0.15359,247,1484,0.13524,0.17194
2017,1st Quintile,East,Part Time,0.24183,384,1484,0.22004,0.26363
2017,1st Quintile,East,Not Working,0.42562,853,1484,0.40045,0.45078
2017,2nd Quintile,West,Full Time,0.22908,1152,3700,0.21553,0.24262
2017,2nd Quintile,West,Part Time,0.22398,1181,3700,0.21055,0.23742
2017,2nd Quintile,West,Not Working,0.37818,1367,3700,0.36255,0.39381
2017,2nd Quintile,East,Full Time,0.28403,437,1330,0.25979,0.30828
2017,2nd Quintile,East,Part Time,0.15110,282,1330,0.13185,0.17036
2017,2nd Quintile,East,Not Working,0.42121,611,1330,0.39467,0.44776
2017,3rd Quintile,West,Full Time,0.30291,1374,3516,0.28772,0.31811
2017,3rd Quintile,West,Part Time,0.21082,1037,3516,0.19734,0.22431
2017,3rd Quintile,West,Not Working,0.32937,1105,3516,0.31384,0.34491
2017,3rd Quintile,East,Full Time,0.36272,410,1012,0.33309,0.39236
2017,3rd Quintile,East,Part Time,0.15405,212,1012,0.13180,0.17631
2017,3rd Quintile,East,Not Working,0.34981,390,1012,0.32042,0.37921
2017,4th Quintile,West,Full Time,0.41765,1694,3707,0.40177,0.43353
2017,4th Quintile,West,Part Time,0.20964,1033,3707,0.19654,0.22275
2017,4th Quintile,West,Not Working,0.25764,980,3707,0.24356,0.27172
2017,4th Quintile,East,Full Time,0.52423,408,711,0.48750,0.56097
2017,4th Quintile,East,Part Time,0.16014,130,711,0.13317,0.18712
2017,4th Quintile,East,Not Working,0.21037,173,711,0.18039,0.24035
2017,5th Quintile,West,Full Time,0.49347,1984,4018,0.47801,0.50893
2017,5th Quintile,West,Part Time,0.18798,1000,4018,0.17589,0.20006
2017,5th Quintile,West,Not Working,0.22196,1034,4018,0.20911,0.23482
2017,5th Quintile,East,Full Time,0.53413,368,574,0.49328,0.57497
2017,5th Quintile,East,Part Time,0.18177,119,574,0.15020,0.21335
2017,5th Quintile,East,Not Working,0.12950,87,574,0.10201,0.15700
2018,1st Quintile,West,Full Time,0.11295,675,5753,0.10477,0.12114
2018,1st Quintile,West,Part Time,0.24985,1449,5753,0.23866,0.26104
2018,1st Quintile,West,Not Working,0.43746,3629,5753,0.42464,0.45028
2018,1st Quintile,East,Full Time,0.13751,257,1702,0.12115,0.15388
2018,1st Quintile,East,Part Time,0.26648,451,1702,0.24547,0.28749
2018,1st Quintile,East,Not Working,0.41655,994,1702,0.39312,0.43997
2018,2nd Quintile,West,Full Time,0.24486,1280,3975,0.23149,0.25823
2018,2nd Quintile,West,Part Time,0.22574,1249,3975,0.21274,0.23874
2018,2nd Quintile,West,Not Working,0.35420,1446,3975,0.33933,0.36907
2018,2nd Quintile,East,Full Time,0.29424,479,1480,0.27101,0.31746
2018,2nd Quintile,East,Part Time,0.18399,355,1480,0.16424,0.20374
2018,2nd Quintile,East,Not Working,0.38361,646,1480,0.35882,0.40839
2018,3rd Quintile,West,Full Time,0.32688,1491,3801,0.31196,0.34179
2018,3rd Quintile,West,Part Time,0.21157,1133,3801,0.19859,0.22456
2018,3rd Quintile,West,Not Working,0.31018,1177,3801,0.29547,0.32488
2018,3rd Quintile,East,Full Time,0.40862,482,1094,0.37948,0.43777
2018,3rd Quintile,East,Part Time,0.15537,235,1094,0.13389,0.17684
2018,3rd Quintile,East,Not Working,0.29226,377,1094,0.26530,0.31922
2018,4th Quintile,West,Full Time,0.40853,1797,3972,0.39324,0.42382
2018,4th Quintile,West,Part Time,0.22635,1183,3972,0.21333,0.23936
2018,4th Quintile,West,Not Working,0.23430,992,3972,0.22113,0.24748
2018,4th Quintile,East,Full Time,0.51528,473,827,0.48119,0.54936
2018,4th Quintile,East,Part Time,0.20381,170,827,0.17634,0.23128
2018,4th Quintile,East,Not Working,0.18805,184,827,0.16140,0.21470
2018,5th Quintile,West,Full Time,0.51089,2308,4523,0.49632,0.52546
2018,5th Quintile,West,Part Time,0.19934,1138,4523,0.18769,0.21098
2018,5th Quintile,West,Not Working,0.19572,1077,4523,0.18416,0.20728
2018,5th Quintile,East,Full Time,0.60906,408,608,0.57024,0.64788
2018,5th Quintile,East,Part Time,0.16629,115,608,0.13666,0.19591
2018,5th Quintile,East,Not Working,0.09550,85,608,0.07212,0.11888
2019,1st Quintile,West,Full Time,0.11707,747,5732,0.10875,0.12540
2019,1st Quintile,West,Part Time,0.25084,1449,5732,0.23962,0.26206
2019,1st Quintile,West,Not Working,0.42163,3536,5732,0.40885,0.43442
2019,1st Quintile,East,Full Time,0.14180,265,1642,0.12492,0.15868
2019,1st Quintile,East,Part Time,0.20711,368,1642,0.18751,0.22672
2019,1st Quintile,East,Not Working,0.48551,1009,1642,0.46132,0.50969
2019,2nd Quintile,West,Full Time,0.24872,1170,3716,0.23482,0.26262
2019,2nd Quintile,West,Part Time,0.22969,1180,3716,0.21617,0.24322
2019,2nd Quintile,West,Not Working,0.34886,1366,3716,0.33353,0.36419
2019,2nd Quintile,East,Full Time,0.27302,414,1339,0.24914,0.29689
2019,2nd Quintile,East,Part Time,0.16033,301,1339,0.14067,0.17999
2019,2nd Quintile,East,Not Working,0.41884,624,1339,0.39241,0.44528
2019,3rd Quintile,West,Full Time,0.34609,1365,3450,0.33021,0.36196
2019,3rd Quintile,West,Part Time,0.21411,1036,3450,0.20042,0.22780
2019,3rd Quintile,West,Not Working,0.29054,1049,3450,0.27538,0.30569
2019,3rd Quintile,East,Full Time,0.37880,471,1087,0.34995,0.40766
2019,3rd Quintile,East,Part Time,0.18324,240,1087,0.16023,0.20625
2019,3rd Quintile,East,Not Working,0.28776,376,1087,0.26084,0.31469
2019,4th Quintile,West,Full Time,0.40325,1593,3585,0.38719,0.41931
2019,4th Quintile,West,Part Time,0.20606,1016,3585,0.19282,0.21931
2019,4th Quintile,West,Not Working,0.24792,976,3585,0.23379,0.26206
2019,4th Quintile,East,Full Time,0.51542,417,760,0.47986,0.55097
2019,4th Quintile,East,Part Time,0.17353,142,760,0.14659,0.20047
2019,4th Quintile,East,Not Working,0.21668,201,760,0.18737,0.24599
2019,5th Quintile,West,Full Time,0.49600,2116,4255,0.48097,0.51102
2019,5th Quintile,West,Part Time,0.19695,1078,4255,0.18500,0.20890
2019,5th Quintile,West,Not Working,0.21405,1061,4255,0.20172,0.22638
2019,5th Quintile,East,Full Time,0.56885,402,619,0.52980,0.60789
2019,5th Quintile,East,Part Time,0.18338,129,619,0.15287,0.21389
2019,5th Quintile,East,Not Working,0.12734,88,619,0.10105,0.15362
2020,1st Quintile,West,Full Time,0.12213,845,5298,0.11331,0.13094
2020,1st Quintile,West,Part Time,0.23917,1444,5298,0.22769,0.25066
2020,1st Quintile,West,Not Working,0.43628,3009,5298,0.42293,0.44964
2020,1st Quintile,East,Full Time,0.14006,236,1499,0.12249,0.15764
2020,1st Quintile,East,Part Time,0.22493,379,1499,0.20379,0.24608
2020,1st Quintile,East,Not Working,0.48194,884,1499,0.45664,0.50725
2020,2nd Quintile,West,Full Time,0.23396,1144,3594,0.22012,0.24780
2020,2nd Quintile,West,Part Time,0.22191,1111,3594,0.20833,0.23550
2020,2nd Quintile,West,Not Working,0.36067,1339,3594,0.34497,0.37637
2020,2nd Quintile,East,Full Time,0.30339,429,1370,0.27903,0.32774
2020,2nd Quintile,East,Part Time,0.17132,305,1370,0.15136,0.19128
2020,2nd Quintile,East,Not Working,0.38533,636,1370,0.35955,0.41111
2020,3rd Quintile,West,Full Time,0.33829,1344,3329,0.32222,0.35437
2020,3rd Quintile,West,Part Time,0.21338,974,3329,0.19946,0.22730
2020,3rd Quintile,West,Not Working,0.29955,1011,3329,0.28399,0.31511
2020,3rd Quintile,East,Full Time,0.37631,439,993,0.34616,0.40646
2020,3rd Quintile,East,Part Time,0.16333,201,993,0.14032,0.18633
2020,3rd Quintile,East,Not Working,0.29457,353,993,0.26621,0.32294
2020,4th Quintile,West,Full Time,0.40245,1698,3754,0.38676,0.41814
2020,4th Quintile,West,Part Time,0.21909,1107,3754,0.20586,0.23233
2020,4th Quintile,West,Not Working,0.23703,949,3754,0.22343,0.25064
2020,4th Quintile,East,Full Time,0.46867,456,842,0.43495,0.50240
2020,4th Quintile,East,Part Time,0.21240,186,842,0.18476,0.24005
2020,4th Quintile,East,Not Working,0.19572,200,842,0.16891,0.22254
2020,5th Quintile,West,Full Time,0.49628,2716,5150,0.48263,0.50994
2020,5th Quintile,West,Part Time,0.19559,1282,5150,0.18476,0.20643
2020,5th Quintile,West,Not Working,0.19879,1152,5150,0.18789,0.20969
2020,5th Quintile,East,Full Time,0.57399,589,893,0.54154,0.60644
2020,5th Quintile,East,Part Time,0.15806,170,893,0.13412,0.18200
2020,5th Quintile,East,Not Working,0.16509,134,893,0.14073,0.18946
2021,1st Quintile,West,Full Time,0.10293,565,3894,0.09339,0.11248
2021,1st Quintile,West,Part Time,0.21612,936,3894,0.20319,0.22905
2021,1st Quintile,West,Not Working,0.47595,2393,3894,0.46027,0.49164
2021,1st Quintile,East,Full Time,0.10125,154,1027,0.08279,0.11971
2021,1st Quintile,East,Part Time,0.20769,252,1027,0.18287,0.23251
2021,1st Quintile,East,Not Working,0.54628,621,1027,0.51581,0.57674
2021,2nd Quintile,West,Full Time,0.22506,798,2717,0.20935,0.24076
2021,2nd Quintile,West,Part Time,0.21970,803,2717,0.20413,0.23527
2021,2nd Quintile,West,Not Working,0.37380,1116,2717,0.35561,0.39200
2021,2nd Quintile,East,Full Time,0.26085,259,923,0.23251,0.28920
2021,2nd Quintile,East,Part Time,0.16177,194,923,0.13800,0.18554
2021,2nd Quintile,East,Not Working,0.43648,470,923,0.40446,0.46849
2021,3rd Quintile,West,Full Time,0.28994,930,2510,0.27219,0.30770
2021,3rd Quintile,West,Part Time,0.22527,756,2510,0.20892,0.24162
2021,3rd Quintile,West,Not Working,0.31911,824,2510,0.30087,0.33735
2021,3rd Quintile,East,Full Time,0.39877,313,704,0.36257,0.43496
2021,3rd Quintile,East,Part Time,0.15913,163,704,0.13209,0.18617
2021,3rd Quintile,East,Not Working,0.25147,228,704,0.21940,0.28354
2021,4th Quintile,West,Full Time,0.39123,1168,2644,0.37262,0.40983
2021,4th Quintile,West,Part Time,0.19649,688,2644,0.18135,0.21164
2021,4th Quintile,West,Not Working,0.27879,788,2644,0.26169,0.29588
2021,4th Quintile,East,Full Time,0.44276,300,601,0.40301,0.48250
2021,4th Quintile,East,Part Time,0.15680,112,601,0.12771,0.18590
2021,4th Quintile,East,Not Working,0.24854,189,601,0.21396,0.28312
2021,5th Quintile,West,Full Time,0.47051,1830,3672,0.45436,0.48665
2021,5th Quintile,West,Part Time,0.17558,840,3672,0.16328,0.18789
2021,5th Quintile,West,Not Working,0.24319,1002,3672,0.22931,0.25707
2021,5th Quintile,East,Full Time,0.57707,399,665,0.53949,0.61465
2021,5th Quintile,East,Part Time,0.16076,147,665,0.13282,0.18870
2021,5th Quintile,East,Not Working,0.14209,119,665,0.11553,0.16864
2022,1st Quintile,West,Full Time,0.08613,285,3409,0.07671,0.09554
2022,1st Quintile,West,Part Time,0.14222,507,3409,0.13050,0.15395
2022,1st Quintile,West,Not Working,0.58466,2617,3409,0.56812,0.60121
2022,1st Quintile,East,Full Time,0.09608,110,980,0.07762,0.11455
2022,1st Quintile,East,Part Time,0.14862,168,980,0.12634,0.17090
2022,1st Quintile,East,Not Working,0.58778,702,980,0.55695,0.61862
2022,2nd Quintile,West,Full Time,0.19508,579,2420,0.17929,0.21087
2022,2nd Quintile,West,Part Time,0.15795,564,2420,0.14342,0.17249
2022,2nd Quintile,West,Not Working,0.48587,1277,2420,0.46596,0.50579
2022,2nd Quintile,East,Full Time,0.21535,231,875,0.18810,0.24260
2022,2nd Quintile,East,Part Time,0.12383,160,875,0.10199,0.14567
2022,2nd Quintile,East,Not Working,0.54579,484,875,0.51278,0.57880
2022,3rd Quintile,West,Full Time,0.24401,769,2332,0.22658,0.26145
2022,3rd Quintile,West,Part Time,0.17823,580,2332,0.16269,0.19377
2022,3rd Quintile,West,Not Working,0.42382,983,2332,0.40376,0.44388
2022,3rd Quintile,East,Full Time,0.26382,233,676,0.23057,0.29707
2022,3rd Quintile,East,Part Time,0.18069,133,676,0.15167,0.20972
2022,3rd Quintile,East,Not Working,0.43576,310,676,0.39836,0.47317
2022,4th Quintile,West,Full Time,0.31096,955,2575,0.29307,0.32884
2022,4th Quintile,West,Part Time,0.19289,656,2575,0.17764,0.20813
2022,4th Quintile,West,Not Working,0.36031,964,2575,0.34176,0.37886
2022,4th Quintile,East,Full Time,0.36710,249,577,0.32774,0.40647
2022,4th Quintile,East,Part Time,0.14194,114,577,0.11344,0.17044
2022,4th Quintile,East,Not Working,0.30436,214,577,0.26678,0.34194
2022,5th Quintile,West,Full Time,0.34816,1241,3425,0.33220,0.36412
2022,5th Quintile,West,Part Time,0.16527,667,3425,0.15283,0.17771
2022,5th Quintile,West,Not Working,0.38061,1517,3425,0.36435,0.39687
2022,5th Quintile,East,Full Time,0.41642,274,633,0.37798,0.45485
2022,5th Quintile,East,Part Time,0.15391,88,633,0.12578,0.18205
2022,5th Quintile,East,Not Working,0.32026,271,633,0.28388,0.35663
