"plb0218","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2016","2","Westdeutschland","","","",""
"Seltener","2016","2","Ostdeutschland","","","",""
"Seltener","2016","3","Westdeutschland","","","",""
"Seltener","2016","3","Ostdeutschland","","","",""
"Seltener","2016","4","Westdeutschland","","","",""
"Seltener","2016","4","Ostdeutschland","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2017","1 Einkommensschwächstes Quintil","Westdeutschland","374","0.468459302297288","0.434972184479374","0.501946420115202"
"Nein, nie","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","134","0.440748278010018","0.384754006779601","0.496742549240435"
"Nein, nie","2017","2","Westdeutschland","683","0.452016565396403","0.427788570464438","0.476244560328367"
"Nein, nie","2017","2","Ostdeutschland","232","0.435771284295982","0.39421742884524","0.477325139746725"
"Nein, nie","2017","3","Westdeutschland","923","0.381035525898831","0.360820195652602","0.401250856145061"
"Nein, nie","2017","3","Ostdeutschland","229","0.354788449780628","0.315917746192066","0.393659153369189"
"Nein, nie","2017","4","Westdeutschland","1531","0.447210159470777","0.430621493271429","0.463798825670125"
"Nein, nie","2017","4","Ostdeutschland","377","0.414230461134272","0.382857355660001","0.445603566608543"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","Westdeutschland","2270","0.407454041078704","0.394234271597171","0.420673810560237"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","385","0.413790855659723","0.382120205944853","0.445461505374593"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","Westdeutschland","173","0.180544245403179","0.154731859141041","0.206356631665317"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","56","0.169405165266699","0.127099107643244","0.211711222890155"
"Ja, jede Woche","2017","2","Westdeutschland","291","0.158040310861182","0.140282633101983","0.175797988620382"
"Ja, jede Woche","2017","2","Ostdeutschland","68","0.126297072757573","0.0984593974089817","0.154134748106165"
"Ja, jede Woche","2017","3","Westdeutschland","311","0.154856292360038","0.139797333247038","0.169915251473038"
"Ja, jede Woche","2017","3","Ostdeutschland","67","0.15601936609049","0.126538374024891","0.18550035815609"
"Ja, jede Woche","2017","4","Westdeutschland","429","0.120139682834614","0.109292281280479","0.130987084388748"
"Ja, jede Woche","2017","4","Ostdeutschland","104","0.108110066796879","0.0883330036421602","0.127887129951598"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","Westdeutschland","651","0.123664770741396","0.114807871969156","0.132521669513635"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","103","0.110256728632232","0.090116001691973","0.130397455572491"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","Westdeutschland","127","0.129130532106508","0.106626280326511","0.151634783886506"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","43","0.176113017272839","0.133152038330711","0.219073996214968"
"Ja, alle 2 Wochen","2017","2","Westdeutschland","270","0.143919027988425","0.126831740976219","0.161006315000631"
"Ja, alle 2 Wochen","2017","2","Ostdeutschland","105","0.176785800804162","0.144816396478865","0.208755205129459"
"Ja, alle 2 Wochen","2017","3","Westdeutschland","388","0.186205491903982","0.170001617634256","0.202409366173708"
"Ja, alle 2 Wochen","2017","3","Ostdeutschland","113","0.194929596032041","0.162745418086656","0.227113773977426"
"Ja, alle 2 Wochen","2017","4","Westdeutschland","512","0.152105027853301","0.140123328269842","0.164086727436759"
"Ja, alle 2 Wochen","2017","4","Ostdeutschland","169","0.164925276522038","0.141288982638131","0.188561570405945"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","Westdeutschland","643","0.128291492483897","0.119294277077394","0.137288707890399"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","129","0.133670186985332","0.111787575899069","0.155552798071594"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","Westdeutschland","60","0.0544135575815494","0.0391913459900041","0.0696357691730948"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","33","0.0936090921730291","0.0607571230129136","0.126461061333145"
"Ja, alle 3-4 Wochen","2017","2","Westdeutschland","139","0.093654060353495","0.0794711001016156","0.107837020605374"
"Ja, alle 3-4 Wochen","2017","2","Ostdeutschland","61","0.0970984170534073","0.0722853350968484","0.121911499009966"
"Ja, alle 3-4 Wochen","2017","3","Westdeutschland","221","0.08418553596629","0.0726274017258941","0.095743670206686"
"Ja, alle 3-4 Wochen","2017","3","Ostdeutschland","64","0.0860521749898698","0.063268266566547","0.108836083413193"
"Ja, alle 3-4 Wochen","2017","4","Westdeutschland","352","0.0852234523462809","0.0759078126262498","0.0945390920663119"
"Ja, alle 3-4 Wochen","2017","4","Ostdeutschland","103","0.101113596171752","0.0819123115341468","0.120314880809358"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","Westdeutschland","483","0.0966342047019946","0.0886850526025093","0.10458335680148"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","95","0.0938776909420737","0.0751227869625205","0.112632594921627"
"Seltener","2017","1 Einkommensschwächstes Quintil","Westdeutschland","119","0.167452362611475","0.142395669059679","0.19250905616327"
"Seltener","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","36","0.120124447277414","0.0834578214900829","0.156791073064745"
"Seltener","2017","2","Westdeutschland","238","0.152370035400495","0.134875213794578","0.169864857006412"
"Seltener","2017","2","Ostdeutschland","81","0.164047425088875","0.133013982388947","0.195080867788804"
"Seltener","2017","3","Westdeutschland","374","0.193717153870858","0.177266127656946","0.210168180084771"
"Seltener","2017","3","Ostdeutschland","109","0.208210413106971","0.175223421151085","0.241197405062857"
"Seltener","2017","4","Westdeutschland","627","0.195321677495028","0.182094658261117","0.208548696728939"
"Seltener","2017","4","Ostdeutschland","194","0.211620599375059","0.185605846442787","0.237635352307331"
"Seltener","2017","5 Einkommensstärkstes Quintil","Westdeutschland","1260","0.243955490994009","0.232400954519978","0.25551002746804"
"Seltener","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","217","0.248404537780639","0.220619430928248","0.27618964463303"
"Nein, nie","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2018","2","Westdeutschland","","","",""
"Nein, nie","2018","2","Ostdeutschland","","","",""
"Nein, nie","2018","3","Westdeutschland","","","",""
"Nein, nie","2018","3","Ostdeutschland","","","",""
"Nein, nie","2018","4","Westdeutschland","","","",""
"Nein, nie","2018","4","Ostdeutschland","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2018","2","Westdeutschland","","","",""
"Ja, jede Woche","2018","2","Ostdeutschland","","","",""
"Ja, jede Woche","2018","3","Westdeutschland","","","",""
"Ja, jede Woche","2018","3","Ostdeutschland","","","",""
"Ja, jede Woche","2018","4","Westdeutschland","","","",""
"Ja, jede Woche","2018","4","Ostdeutschland","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2018","2","Westdeutschland","","","",""
"Seltener","2018","2","Ostdeutschland","","","",""
"Seltener","2018","3","Westdeutschland","","","",""
"Seltener","2018","3","Ostdeutschland","","","",""
"Seltener","2018","4","Westdeutschland","","","",""
"Seltener","2018","4","Ostdeutschland","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2019","1 Einkommensschwächstes Quintil","Westdeutschland","278","0.446888680752722","0.408035308533335","0.485742052972109"
"Nein, nie","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","111","0.509182631578652","0.442972753899901","0.575392509257404"
"Nein, nie","2019","2","Westdeutschland","499","0.426152191802388","0.397571028741525","0.454733354863251"
"Nein, nie","2019","2","Ostdeutschland","160","0.420076201258843","0.368219131382745","0.471933271134942"
"Nein, nie","2019","3","Westdeutschland","683","0.402870448065553","0.379332583690429","0.426408312440676"
"Nein, nie","2019","3","Ostdeutschland","206","0.377856620716881","0.335569203366212","0.42014403806755"
"Nein, nie","2019","4","Westdeutschland","1449","0.450403394173639","0.433303411479921","0.467503376867356"
"Nein, nie","2019","4","Ostdeutschland","394","0.408836485859599","0.377737866487202","0.439935105231995"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","Westdeutschland","2668","0.427862350084568","0.416025819704538","0.439698880464598"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","505","0.38184138050743","0.356383004635292","0.407299756379567"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","Westdeutschland","131","0.175666181211959","0.145927725851942","0.205404636571976"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","37","0.209346755066346","0.155463703993287","0.263229806139404"
"Ja, jede Woche","2019","2","Westdeutschland","193","0.162075362899788","0.140776316866972","0.183374408932604"
"Ja, jede Woche","2019","2","Ostdeutschland","46","0.17339210389236","0.133615939494851","0.21316826828987"
"Ja, jede Woche","2019","3","Westdeutschland","258","0.149349515924235","0.132244339643186","0.166454692205285"
"Ja, jede Woche","2019","3","Ostdeutschland","72","0.150590541473487","0.119397351099015","0.181783731847959"
"Ja, jede Woche","2019","4","Westdeutschland","416","0.114479598532803","0.1035366046338","0.125422592431805"
"Ja, jede Woche","2019","4","Ostdeutschland","95","0.0966485839641119","0.0779573236043419","0.115339844323882"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","Westdeutschland","995","0.117993609994043","0.110275921823532","0.125711298164554"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","186","0.108433829271543","0.0921409281483608","0.124726730394725"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","Westdeutschland","100","0.162772642140161","0.133923348746783","0.19162193553354"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","32","0.126282740365127","0.0822897493601233","0.170275731370131"
"Ja, alle 2 Wochen","2019","2","Westdeutschland","196","0.175201881484576","0.153231257850693","0.197172505118458"
"Ja, alle 2 Wochen","2019","2","Ostdeutschland","63","0.192529552379342","0.151103792075931","0.233955312682754"
"Ja, alle 2 Wochen","2019","3","Westdeutschland","287","0.180182227803601","0.161737820315139","0.198626635292062"
"Ja, alle 2 Wochen","2019","3","Ostdeutschland","88","0.20297059353849","0.167890872158969","0.238050314918012"
"Ja, alle 2 Wochen","2019","4","Westdeutschland","524","0.169318521271251","0.15642883580919","0.182208206733312"
"Ja, alle 2 Wochen","2019","4","Ostdeutschland","178","0.178530608126714","0.154305567740734","0.202755648512694"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","Westdeutschland","792","0.110212600428239","0.102720891983828","0.117704308872649"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","222","0.152508007536121","0.133669202174594","0.171346812897648"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","Westdeutschland","43","0.0862993153132096","0.0643546774431312","0.108243953183288"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","12","","",""
"Ja, alle 3-4 Wochen","2019","2","Westdeutschland","100","0.100226162414218","0.0828698922214549","0.117582432606981"
"Ja, alle 3-4 Wochen","2019","2","Ostdeutschland","28","","",""
"Ja, alle 3-4 Wochen","2019","3","Westdeutschland","142","0.0733947765832275","0.0608798007214068","0.0859097524450482"
"Ja, alle 3-4 Wochen","2019","3","Ostdeutschland","42","0.0504432462245853","0.0313550724886491","0.0695314199605215"
"Ja, alle 3-4 Wochen","2019","4","Westdeutschland","295","0.0896976819582894","0.0798766696172264","0.0995186942993524"
"Ja, alle 3-4 Wochen","2019","4","Ostdeutschland","83","0.0909735739208143","0.0727824992295605","0.109164648612068"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","Westdeutschland","623","0.0840882490046777","0.0774490362308205","0.0907274617785348"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","139","0.12022728505765","0.103185071696168","0.137269498419132"
"Seltener","2019","1 Einkommensschwächstes Quintil","Westdeutschland","77","0.128373180581948","0.102231999145183","0.154514362018713"
"Seltener","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","27","","",""
"Seltener","2019","2","Westdeutschland","162","0.136344401399031","0.116511414639305","0.156177388158757"
"Seltener","2019","2","Ostdeutschland","51","0.129083255202031","0.0938557616733594","0.164310748730703"
"Seltener","2019","3","Westdeutschland","298","0.194203031623384","0.175218893499512","0.213187169747255"
"Seltener","2019","3","Ostdeutschland","97","0.218138998046556","0.182119816949897","0.254158179143215"
"Seltener","2019","4","Westdeutschland","568","0.176100804064018","0.163009270258093","0.189192337869944"
"Seltener","2019","4","Ostdeutschland","210","0.225010748128761","0.198595058936412","0.251426437321109"
"Seltener","2019","5 Einkommensstärkstes Quintil","Westdeutschland","1634","0.259843190488473","0.24935164044094","0.270334740536006"
"Seltener","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","347","0.236989497627257","0.214706734591058","0.259272260663455"
