"plb0218","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2017","4","männlich","254","0.115544476923537","0.101839208603387","0.129249745243687"
"Ja, alle 3-4 Wochen","2017","4","weiblich","201","0.0605860709533365","0.0508531077603422","0.0703190341463309"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","männlich","320","0.10432625090804","0.0937051453116788","0.1149473565044"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","weiblich","258","0.0861836460868762","0.0762306125051933","0.0961366796685592"
"Seltener","2017","1 Einkommensschwächstes Quintil","männlich","84","0.163617059567467","0.131760410900771","0.195473708234163"
"Seltener","2017","1 Einkommensschwächstes Quintil","weiblich","71","0.148001864596164","0.120425863323286","0.175577865869042"
"Seltener","2017","2","männlich","201","0.189979401477037","0.165869862626211","0.214088940327864"
"Seltener","2017","2","weiblich","118","0.119811755801373","0.101051103807968","0.138572407794778"
"Seltener","2017","3","männlich","324","0.264134217736941","0.240484873891361","0.287783561582521"
"Seltener","2017","3","weiblich","159","0.123908517936801","0.107031222110239","0.140785813763363"
"Seltener","2017","4","männlich","507","0.258768402836313","0.23999221018429","0.277544595488336"
"Seltener","2017","4","weiblich","314","0.137251607970466","0.123212775593538","0.151290440347393"
"Seltener","2017","5 Einkommensstärkstes Quintil","männlich","891","0.283169004068156","0.267514862823428","0.298823145312885"
"Seltener","2017","5 Einkommensstärkstes Quintil","weiblich","586","0.195164491351061","0.181108303871193","0.209220678830929"
"Nein, nie","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2018","2","männlich","","","",""
"Nein, nie","2018","2","weiblich","","","",""
"Nein, nie","2018","3","männlich","","","",""
"Nein, nie","2018","3","weiblich","","","",""
"Nein, nie","2018","4","männlich","","","",""
"Nein, nie","2018","4","weiblich","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2018","2","männlich","","","",""
"Ja, jede Woche","2018","2","weiblich","","","",""
"Ja, jede Woche","2018","3","männlich","","","",""
"Ja, jede Woche","2018","3","weiblich","","","",""
"Ja, jede Woche","2018","4","männlich","","","",""
"Ja, jede Woche","2018","4","weiblich","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2018","2","männlich","","","",""
"Ja, alle 2 Wochen","2018","2","weiblich","","","",""
"Ja, alle 2 Wochen","2018","3","männlich","","","",""
"Ja, alle 2 Wochen","2018","3","weiblich","","","",""
"Ja, alle 2 Wochen","2018","4","männlich","","","",""
"Ja, alle 2 Wochen","2018","4","weiblich","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2018","2","männlich","","","",""
"Seltener","2018","2","weiblich","","","",""
"Seltener","2018","3","männlich","","","",""
"Seltener","2018","3","weiblich","","","",""
"Seltener","2018","4","männlich","","","",""
"Seltener","2018","4","weiblich","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2019","1 Einkommensschwächstes Quintil","männlich","174","0.426299972874575","0.377896559103236","0.474703386645914"
"Nein, nie","2019","1 Einkommensschwächstes Quintil","weiblich","217","0.493317545036974","0.447073466043324","0.539561624030624"
"Nein, nie","2019","2","männlich","258","0.407604112202387","0.370778893383057","0.444429331021717"
"Nein, nie","2019","2","weiblich","404","0.440333390995227","0.406479111481767","0.474187670508686"
"Nein, nie","2019","3","männlich","372","0.363370592953705","0.334292563669387","0.392448622238024"
"Nein, nie","2019","3","weiblich","517","0.433835543179047","0.404887929947163","0.462783156410931"
"Nein, nie","2019","4","männlich","752","0.384689920800429","0.363415363041724","0.405964478559135"
"Nein, nie","2019","4","weiblich","1094","0.49967159796533","0.478839774109278","0.520503421821382"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","männlich","1396","0.367895759948445","0.353548797245425","0.382242722651465"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","weiblich","1791","0.490448142982679","0.474536879472103","0.506359406493256"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","männlich","75","0.186908850468355","0.148753060030357","0.225064640906352"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","weiblich","93","0.177796026632345","0.142430858127496","0.213161195137194"
"Ja, jede Woche","2019","2","männlich","118","0.143452035531797","0.117182690703145","0.16972138036045"
"Ja, jede Woche","2019","2","weiblich","122","0.183296899957407","0.156911254085353","0.209682545829462"
"Ja, jede Woche","2019","3","männlich","169","0.138540598373768","0.117654723584404","0.159426473163132"
"Ja, jede Woche","2019","3","weiblich","161","0.161503879975701","0.14000969883315","0.182998061118253"
"Ja, jede Woche","2019","4","männlich","277","0.119730433666537","0.10553436001042","0.133926507322653"
"Ja, jede Woche","2019","4","weiblich","234","0.102224381415769","0.0896026616622951","0.114846101169243"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","männlich","732","0.125742211862072","0.11587797416301","0.135606449561135"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","weiblich","450","0.105489450764934","0.0957123255855568","0.11526657594431"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","männlich","66","0.170875512415483","0.13403499758695","0.207716027244017"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","weiblich","66","0.139788103840039","0.107713393014763","0.171862814665315"
"Ja, alle 2 Wochen","2019","2","männlich","114","0.171289870234645","0.143054908461975","0.199524832007316"
"Ja, alle 2 Wochen","2019","2","weiblich","146","0.183701840365057","0.157293614265679","0.210110066464435"
"Ja, alle 2 Wochen","2019","3","männlich","164","0.181416158646357","0.158118284216548","0.204714033076166"
"Ja, alle 2 Wochen","2019","3","weiblich","214","0.190626648333276","0.167683915256829","0.213569381409724"
"Ja, alle 2 Wochen","2019","4","männlich","294","0.145571865589718","0.13015008156709","0.160993649612346"
"Ja, alle 2 Wochen","2019","4","weiblich","409","0.196440013526237","0.179886830648016","0.212993196404458"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","männlich","548","0.106531576262656","0.097352858686737","0.115710293838575"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","weiblich","467","0.126151106538327","0.115583475807114","0.136718737269539"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","männlich","31","0.0999356712684545","0.0705812889182812","0.129290053618628"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","weiblich","24","","",""
"Ja, alle 3-4 Wochen","2019","2","männlich","64","0.105196519904011","0.0822041065359676","0.128188933272054"
"Ja, alle 3-4 Wochen","2019","2","weiblich","65","0.0900415590033105","0.0705210854436068","0.109562032563014"
"Ja, alle 3-4 Wochen","2019","3","männlich","101","0.0737911071675754","0.0579857898462607","0.08959642448889"
"Ja, alle 3-4 Wochen","2019","3","weiblich","84","0.0625691481502461","0.048423311518503","0.0767149847819893"
"Ja, alle 3-4 Wochen","2019","4","männlich","200","0.100559050031078","0.0874081634631417","0.113709936599015"
"Ja, alle 3-4 Wochen","2019","4","weiblich","181","0.079690107776261","0.0684070545662635","0.0909731609862585"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","männlich","451","0.100539505411638","0.0915928101434595","0.109486200679817"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","weiblich","314","0.0736556049799923","0.0653417381029247","0.0819694718570599"
"Seltener","2019","1 Einkommensschwächstes Quintil","männlich","55","0.115979992973132","0.0846400291529193","0.147319956793346"
"Seltener","2019","1 Einkommensschwächstes Quintil","weiblich","49","0.132273288236099","0.100936644590337","0.163609931881861"
"Seltener","2019","2","männlich","130","0.172457462127159","0.144146397640965","0.200768526613354"
"Seltener","2019","2","weiblich","89","0.102626309678999","0.0819308970509437","0.123321722307054"
"Seltener","2019","3","männlich","245","0.242881542858594","0.216956116561827","0.26880696915536"
"Seltener","2019","3","weiblich","150","0.151464780361729","0.130525118612366","0.172404442111092"
"Seltener","2019","4","männlich","486","0.249448729912238","0.230527953517219","0.268369506307258"
"Seltener","2019","4","weiblich","295","0.121973899316403","0.108339231832704","0.135608566800102"
"Seltener","2019","5 Einkommensstärkstes Quintil","männlich","1213","0.299290946515189","0.285666499618026","0.312915393412351"
"Seltener","2019","5 Einkommensstärkstes Quintil","weiblich","770","0.204255694734068","0.191423888789003","0.217087500679134"
