"plb0218","year","bula_h","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, alle 3-4 Wochen","2012","Nordrhein-Westfalen","weiblich","38","0.0736676627314308","0.0510181168433825","0.096317208619479"
"Ja, alle 3-4 Wochen","2012","Hessen","maennlich","27","","",""
"Ja, alle 3-4 Wochen","2012","Hessen","weiblich","13","","",""
"Ja, alle 3-4 Wochen","2012","Rheinland-Pfalz,Saarland","maennlich","17","","",""
"Ja, alle 3-4 Wochen","2012","Rheinland-Pfalz,Saarland","weiblich","9","","",""
"Ja, alle 3-4 Wochen","2012","Baden-Wuerttemberg","maennlich","41","0.117953036799194","0.084725800224237","0.15118027337415"
"Ja, alle 3-4 Wochen","2012","Baden-Wuerttemberg","weiblich","34","0.102888780672614","0.0721800883745658","0.133597472970662"
"Ja, alle 3-4 Wochen","2012","Bayern","maennlich","48","0.110844252478894","0.080566852738073","0.141121652219715"
"Ja, alle 3-4 Wochen","2012","Bayern","weiblich","39","0.0879089644999049","0.0629892576753169","0.112828671324493"
"Ja, alle 3-4 Wochen","2012","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2012","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","Berlin","maennlich","5","","",""
"Ja, alle 3-4 Wochen","2012","Berlin","weiblich","4","","",""
"Ja, alle 3-4 Wochen","2012","Brandenburg","maennlich","7","","",""
"Ja, alle 3-4 Wochen","2012","Brandenburg","weiblich","8","","",""
"Ja, alle 3-4 Wochen","2012","Mecklenburg-Vorpommern","maennlich","1","","",""
"Ja, alle 3-4 Wochen","2012","Mecklenburg-Vorpommern","weiblich","3","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen","maennlich","12","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen","weiblich","13","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen-Anhalt","maennlich","3","","",""
"Ja, alle 3-4 Wochen","2012","Sachsen-Anhalt","weiblich","11","","",""
"Ja, alle 3-4 Wochen","2012","Thueringen","maennlich","11","","",""
"Ja, alle 3-4 Wochen","2012","Thueringen","weiblich","10","","",""
"Seltener","2012","Schleswig-Holstein","maennlich","25","","",""
"Seltener","2012","Schleswig-Holstein","weiblich","16","","",""
"Seltener","2012","Hamburg","maennlich","4","","",""
"Seltener","2012","Hamburg","weiblich","2","","",""
"Seltener","2012","Niedersachsen","maennlich","65","0.269083748923078","0.21226159317462","0.325905904671537"
"Seltener","2012","Niedersachsen","weiblich","41","0.145924228866798","0.10325820999346","0.188590247740135"
"Seltener","2012","Bremen","maennlich","2","","",""
"Seltener","2012","Bremen","weiblich","1","","",""
"Seltener","2012","Nordrhein-Westfalen","maennlich","103","0.200500320651793","0.165441612364236","0.23555902893935"
"Seltener","2012","Nordrhein-Westfalen","weiblich","73","0.12721521849473","0.098324339351679","0.15610609763778"
"Seltener","2012","Hessen","maennlich","42","0.21504429580478","0.156158055598372","0.273930536011188"
"Seltener","2012","Hessen","weiblich","28","","",""
"Seltener","2012","Rheinland-Pfalz,Saarland","maennlich","37","0.237645134565691","0.168602919723122","0.30668734940826"
"Seltener","2012","Rheinland-Pfalz,Saarland","weiblich","23","","",""
"Seltener","2012","Baden-Wuerttemberg","maennlich","106","0.293608839147827","0.246694997582019","0.340522680713636"
"Seltener","2012","Baden-Wuerttemberg","weiblich","60","0.139022331940937","0.104052592489429","0.173992071392445"
"Seltener","2012","Bayern","maennlich","115","0.233880551885653","0.193056287891021","0.274704815880285"
"Seltener","2012","Bayern","weiblich","75","0.158137510073918","0.126027142228118","0.190247877919719"
"Seltener","2012","Saarland","maennlich","","","",""
"Seltener","2012","Saarland","weiblich","","","",""
"Seltener","2012","Berlin","maennlich","21","","",""
"Seltener","2012","Berlin","weiblich","20","","",""
"Seltener","2012","Brandenburg","maennlich","18","","",""
"Seltener","2012","Brandenburg","weiblich","15","","",""
"Seltener","2012","Mecklenburg-Vorpommern","maennlich","10","","",""
"Seltener","2012","Mecklenburg-Vorpommern","weiblich","4","","",""
"Seltener","2012","Sachsen","maennlich","37","0.288175008240722","0.213417759869588","0.362932256611856"
"Seltener","2012","Sachsen","weiblich","20","","",""
"Seltener","2012","Sachsen-Anhalt","maennlich","15","","",""
"Seltener","2012","Sachsen-Anhalt","weiblich","18","","",""
"Seltener","2012","Thueringen","maennlich","22","","",""
"Seltener","2012","Thueringen","weiblich","11","","",""
"Nein, nie","2013","Schleswig-Holstein","maennlich","80","0.317350712617239","0.260445757008205","0.374255668226273"
"Nein, nie","2013","Schleswig-Holstein","weiblich","132","0.463185473163619","0.405293912709182","0.521077033618057"
"Nein, nie","2013","Hamburg","maennlich","34","0.254108699136407","0.175557173408484","0.332660224864329"
"Nein, nie","2013","Hamburg","weiblich","66","0.495140331553697","0.407492217651242","0.582788445456152"
"Nein, nie","2013","Niedersachsen","maennlich","228","0.336207431931015","0.301211390780166","0.371203473081864"
"Nein, nie","2013","Niedersachsen","weiblich","312","0.413457710537619","0.378423493522872","0.448491927552367"
"Nein, nie","2013","Bremen","maennlich","17","","",""
"Nein, nie","2013","Bremen","weiblich","32","0.413511189865503","0.295592081119017","0.531430298611989"
"Nein, nie","2013","Nordrhein-Westfalen","maennlich","485","0.293626367202588","0.270716267927886","0.316536466477291"
"Nein, nie","2013","Nordrhein-Westfalen","weiblich","733","0.438280207057965","0.413602877796491","0.46295753631944"
"Nein, nie","2013","Hessen","maennlich","155","0.242475673897091","0.206947362517719","0.278003985276463"
"Nein, nie","2013","Hessen","weiblich","230","0.420216294917015","0.379002582261328","0.461430007572703"
"Nein, nie","2013","Rheinland-Pfalz,Saarland","maennlich","147","0.296112996533599","0.252708588868357","0.339517404198841"
"Nein, nie","2013","Rheinland-Pfalz,Saarland","weiblich","194","0.402135941859992","0.355628567465015","0.448643316254968"
"Nein, nie","2013","Baden-Wuerttemberg","maennlich","381","0.38588558090898","0.355266482485806","0.416504679332154"
"Nein, nie","2013","Baden-Wuerttemberg","weiblich","448","0.423721593211811","0.392624578752002","0.45481860767162"
"Nein, nie","2013","Bayern","maennlich","405","0.349287867644303","0.322392303483355","0.376183431805251"
"Nein, nie","2013","Bayern","weiblich","645","0.484057230364165","0.457575024125352","0.510539436602978"
"Nein, nie","2013","Saarland","maennlich","","","",""
"Nein, nie","2013","Saarland","weiblich","","","",""
"Nein, nie","2013","Berlin","maennlich","80","0.343422651235378","0.285703646564735","0.401141655906021"
"Nein, nie","2013","Berlin","weiblich","136","0.381487556968967","0.327845277653554","0.43512983628438"
"Nein, nie","2013","Brandenburg","maennlich","77","0.259214062250025","0.205217827809565","0.313210296690485"
"Nein, nie","2013","Brandenburg","weiblich","106","0.305202976514988","0.252475420968957","0.357930532061018"
"Nein, nie","2013","Mecklenburg-Vorpommern","maennlich","41","0.322951411743121","0.248614449613073","0.397288373873169"
"Nein, nie","2013","Mecklenburg-Vorpommern","weiblich","78","0.430079648228595","0.357143472750096","0.503015823707093"
"Nein, nie","2013","Sachsen","maennlich","140","0.254308992630986","0.216987624288397","0.291630360973575"
"Nein, nie","2013","Sachsen","weiblich","214","0.399195039428215","0.35656620735406","0.441823871502371"
"Nein, nie","2013","Sachsen-Anhalt","maennlich","74","0.309301543332014","0.253334452655564","0.365268634008464"
"Nein, nie","2013","Sachsen-Anhalt","weiblich","123","0.426245220516904","0.369031516889871","0.483458924143936"
"Nein, nie","2013","Thueringen","maennlich","73","0.260619570882942","0.208924909531725","0.31231423223416"
"Nein, nie","2013","Thueringen","weiblich","130","0.390847287097889","0.336176664460464","0.445517909735314"
"Ja, jede Woche","2013","Schleswig-Holstein","maennlich","40","0.129212369491409","0.0882023760047553","0.170222362978062"
"Ja, jede Woche","2013","Schleswig-Holstein","weiblich","36","0.171169645675305","0.127440412594175","0.214898878756436"
"Ja, jede Woche","2013","Hamburg","maennlich","16","","",""
"Ja, jede Woche","2013","Hamburg","weiblich","9","","",""
"Ja, jede Woche","2013","Niedersachsen","maennlich","95","0.14040624808829","0.114670374586106","0.166142121590476"
"Ja, jede Woche","2013","Niedersachsen","weiblich","99","0.138395475775634","0.113829040929014","0.162961910622254"
"Ja, jede Woche","2013","Bremen","maennlich","3","","",""
"Ja, jede Woche","2013","Bremen","weiblich","8","","",""
"Ja, jede Woche","2013","Nordrhein-Westfalen","maennlich","225","0.146845972890408","0.129040359137113","0.164651586643702"
"Ja, jede Woche","2013","Nordrhein-Westfalen","weiblich","209","0.143957234432105","0.126497933876755","0.161416534987455"
"Ja, jede Woche","2013","Hessen","maennlich","77","0.136384101054893","0.10793396325181","0.164834238857976"
"Ja, jede Woche","2013","Hessen","weiblich","86","0.158543697256766","0.12804631478318","0.189041079730353"
"Ja, jede Woche","2013","Rheinland-Pfalz,Saarland","maennlich","49","0.112954208719286","0.0828603516058368","0.143048065832735"
"Ja, jede Woche","2013","Rheinland-Pfalz,Saarland","weiblich","61","0.156594184514091","0.122124265433869","0.191064103594314"
"Ja, jede Woche","2013","Baden-Wuerttemberg","maennlich","113","0.0931687106953159","0.0748861608072608","0.111451260583371"
"Ja, jede Woche","2013","Baden-Wuerttemberg","weiblich","117","0.119264450742562","0.0988686625516346","0.13966023893349"
"Ja, jede Woche","2013","Bayern","maennlich","194","0.151450382164819","0.131226325946293","0.171674438383346"
"Ja, jede Woche","2013","Bayern","weiblich","208","0.152546082435606","0.133493071460652","0.171599093410559"
"Ja, jede Woche","2013","Saarland","maennlich","","","",""
"Ja, jede Woche","2013","Saarland","weiblich","","","",""
"Ja, jede Woche","2013","Berlin","maennlich","41","0.178092240923649","0.131587689827209","0.224596792020089"
"Ja, jede Woche","2013","Berlin","weiblich","30","0.090599110536293","0.0589010662062879","0.122297154866298"
"Ja, jede Woche","2013","Brandenburg","maennlich","41","0.187358981219997","0.139277874177347","0.235440088262646"
"Ja, jede Woche","2013","Brandenburg","weiblich","29","","",""
"Ja, jede Woche","2013","Mecklenburg-Vorpommern","maennlich","23","","",""
"Ja, jede Woche","2013","Mecklenburg-Vorpommern","weiblich","16","","",""
"Ja, jede Woche","2013","Sachsen","maennlich","62","0.119337818280359","0.0915540615999064","0.147121574960812"
"Ja, jede Woche","2013","Sachsen","weiblich","55","0.118853184090612","0.0906840394380874","0.147022328743136"
"Ja, jede Woche","2013","Sachsen-Anhalt","maennlich","33","0.100876821239702","0.0644095945730788","0.137344047906325"
"Ja, jede Woche","2013","Sachsen-Anhalt","weiblich","40","0.133564206524995","0.0942073521836531","0.172921060866337"
"Ja, jede Woche","2013","Thueringen","maennlich","41","0.101483453707235","0.0659228712786375","0.137044036135832"
"Ja, jede Woche","2013","Thueringen","weiblich","36","0.099617158099498","0.0660613225847041","0.133172993614292"
"Ja, alle 2 Wochen","2013","Schleswig-Holstein","maennlich","44","0.13983944137265","0.0974374618539165","0.182241420891384"
"Ja, alle 2 Wochen","2013","Schleswig-Holstein","weiblich","62","0.196410949543671","0.150287103495361","0.242534795591981"
"Ja, alle 2 Wochen","2013","Hamburg","maennlich","22","","",""
"Ja, alle 2 Wochen","2013","Hamburg","weiblich","15","","",""
"Ja, alle 2 Wochen","2013","Niedersachsen","maennlich","105","0.163507943633958","0.136111170725127","0.19090471654279"
"Ja, alle 2 Wochen","2013","Niedersachsen","weiblich","153","0.187546911781323","0.159776564641816","0.215317258920829"
"Ja, alle 2 Wochen","2013","Bremen","maennlich","5","","",""
"Ja, alle 2 Wochen","2013","Bremen","weiblich","8","","",""
"Ja, alle 2 Wochen","2013","Nordrhein-Westfalen","maennlich","215","0.12042014492256","0.104048232414097","0.136792057431024"
"Ja, alle 2 Wochen","2013","Nordrhein-Westfalen","weiblich","242","0.150013176549181","0.132253577220542","0.167772775877819"
"Ja, alle 2 Wochen","2013","Hessen","maennlich","86","0.13899548986359","0.11031772797339","0.16767325175379"
"Ja, alle 2 Wochen","2013","Hessen","weiblich","83","0.153457899209392","0.123363117560589","0.183552680858196"
"Ja, alle 2 Wochen","2013","Rheinland-Pfalz,Saarland","maennlich","57","0.178462142349456","0.142058866411375","0.214865418287538"
"Ja, alle 2 Wochen","2013","Rheinland-Pfalz,Saarland","weiblich","69","0.170775553071868","0.135082553034762","0.206468553108975"
"Ja, alle 2 Wochen","2013","Baden-Wuerttemberg","maennlich","94","0.113494988226265","0.0935438620269352","0.133446114425596"
"Ja, alle 2 Wochen","2013","Baden-Wuerttemberg","weiblich","156","0.187772984182525","0.163196627954505","0.212349340410545"
"Ja, alle 2 Wochen","2013","Bayern","maennlich","155","0.13046989240344","0.11146821589898","0.149471568907899"
"Ja, alle 2 Wochen","2013","Bayern","weiblich","200","0.140807013928817","0.12237543466959","0.159238593188044"
"Ja, alle 2 Wochen","2013","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2013","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2013","Berlin","maennlich","37","0.149294735148754","0.10597625371433","0.192613216583179"
"Ja, alle 2 Wochen","2013","Berlin","weiblich","53","0.202564912462793","0.158181305358264","0.246948519567322"
"Ja, alle 2 Wochen","2013","Brandenburg","maennlich","43","0.155408186941617","0.110765717398597","0.200050656484637"
"Ja, alle 2 Wochen","2013","Brandenburg","weiblich","65","0.237574664792824","0.188842803082664","0.286306526502983"
"Ja, alle 2 Wochen","2013","Mecklenburg-Vorpommern","maennlich","25","","",""
"Ja, alle 2 Wochen","2013","Mecklenburg-Vorpommern","weiblich","39","0.205596672622726","0.146059250562558","0.265134094682893"
"Ja, alle 2 Wochen","2013","Sachsen","maennlich","89","0.207527040628241","0.172771278260756","0.242282802995726"
"Ja, alle 2 Wochen","2013","Sachsen","weiblich","101","0.200107578913532","0.165282535134286","0.234932622692778"
"Ja, alle 2 Wochen","2013","Sachsen-Anhalt","maennlich","36","0.155356279454617","0.11149324932022","0.199219309589015"
"Ja, alle 2 Wochen","2013","Sachsen-Anhalt","weiblich","54","0.193971003504027","0.148225239859574","0.23971676714848"
"Ja, alle 2 Wochen","2013","Thueringen","maennlich","44","0.214267757628897","0.165948093575904","0.26258742168189"
"Ja, alle 2 Wochen","2013","Thueringen","weiblich","54","0.210518043493909","0.164840457414995","0.256195629572824"
"Ja, alle 3-4 Wochen","2013","Schleswig-Holstein","maennlich","22","","",""
"Ja, alle 3-4 Wochen","2013","Schleswig-Holstein","weiblich","18","","",""
"Ja, alle 3-4 Wochen","2013","Hamburg","maennlich","12","","",""
"Ja, alle 3-4 Wochen","2013","Hamburg","weiblich","11","","",""
"Ja, alle 3-4 Wochen","2013","Niedersachsen","maennlich","67","0.0848999897845723","0.0642515533960378","0.105548426173107"
"Ja, alle 3-4 Wochen","2013","Niedersachsen","weiblich","52","0.0559553783606882","0.0396043759488088","0.0723063807725676"
"Ja, alle 3-4 Wochen","2013","Bremen","maennlich","7","","",""
"Ja, alle 3-4 Wochen","2013","Bremen","weiblich","3","","",""
"Ja, alle 3-4 Wochen","2013","Nordrhein-Westfalen","maennlich","142","0.11140259561572","0.0955750934986821","0.127230097732758"
"Ja, alle 3-4 Wochen","2013","Nordrhein-Westfalen","weiblich","96","0.0769004804583123","0.0636494042330331","0.0901515566835916"
"Ja, alle 3-4 Wochen","2013","Hessen","maennlich","56","0.117783547336429","0.0910613554362426","0.144505739236615"
"Ja, alle 3-4 Wochen","2013","Hessen","weiblich","39","0.0896677622857429","0.0658121581798382","0.113523366391648"
"Ja, alle 3-4 Wochen","2013","Rheinland-Pfalz,Saarland","maennlich","48","0.107844813067113","0.078354902235092","0.137334723899134"
"Ja, alle 3-4 Wochen","2013","Rheinland-Pfalz,Saarland","weiblich","36","0.0897912235948958","0.0626754744321155","0.116906972757676"
"Ja, alle 3-4 Wochen","2013","Baden-Wuerttemberg","maennlich","106","0.116371243862235","0.096201692663102","0.136540795061367"
"Ja, alle 3-4 Wochen","2013","Baden-Wuerttemberg","weiblich","75","0.0768808617402022","0.0601159904846767","0.0936457329957276"
"Ja, alle 3-4 Wochen","2013","Bayern","maennlich","119","0.0958628428171197","0.0792540997480925","0.112471585886147"
"Ja, alle 3-4 Wochen","2013","Bayern","weiblich","92","0.0700385545319394","0.0565145252790896","0.0835625837847892"
"Ja, alle 3-4 Wochen","2013","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2013","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2013","Berlin","maennlich","16","","",""
"Ja, alle 3-4 Wochen","2013","Berlin","weiblich","33","0.125612242202991","0.0890139489828631","0.162210535423118"
"Ja, alle 3-4 Wochen","2013","Brandenburg","maennlich","20","","",""
"Ja, alle 3-4 Wochen","2013","Brandenburg","weiblich","27","","",""
"Ja, alle 3-4 Wochen","2013","Mecklenburg-Vorpommern","maennlich","15","","",""
"Ja, alle 3-4 Wochen","2013","Mecklenburg-Vorpommern","weiblich","15","","",""
"Ja, alle 3-4 Wochen","2013","Sachsen","maennlich","60","0.113797335757102","0.0865809896323216","0.141013681881881"
"Ja, alle 3-4 Wochen","2013","Sachsen","weiblich","42","0.0942986036130413","0.0688602347238427","0.11973697250224"
"Ja, alle 3-4 Wochen","2013","Sachsen-Anhalt","maennlich","32","0.0911722667913804","0.0563169040104421","0.126027629572319"
"Ja, alle 3-4 Wochen","2013","Sachsen-Anhalt","weiblich","24","","",""
"Ja, alle 3-4 Wochen","2013","Thueringen","maennlich","37","0.120987492085263","0.0825835354016731","0.159391448768854"
"Ja, alle 3-4 Wochen","2013","Thueringen","weiblich","36","0.122821700962884","0.0860453300365369","0.15959807188923"
"Seltener","2013","Schleswig-Holstein","maennlich","71","0.350102209072304","0.291784361654287","0.408420056490321"
"Seltener","2013","Schleswig-Holstein","weiblich","37","0.120589250738621","0.0827819349930297","0.158396566484213"
"Seltener","2013","Hamburg","maennlich","34","0.304320735250704","0.221301756017969","0.38733971448344"
"Seltener","2013","Hamburg","weiblich","24","","",""
"Seltener","2013","Niedersachsen","maennlich","205","0.274978386562164","0.241901560657002","0.308055212467325"
"Seltener","2013","Niedersachsen","weiblich","143","0.204644523544736","0.175942804791767","0.233346242297705"
"Seltener","2013","Bremen","maennlich","13","","",""
"Seltener","2013","Bremen","weiblich","16","","",""
"Seltener","2013","Nordrhein-Westfalen","maennlich","451","0.327704919368724","0.304092871641872","0.351316967095576"
"Seltener","2013","Nordrhein-Westfalen","weiblich","273","0.190848901502437","0.171304516486408","0.210393286518466"
"Seltener","2013","Hessen","maennlich","185","0.364361187847998","0.324466649359318","0.404255726336677"
"Seltener","2013","Hessen","weiblich","113","0.178114346331083","0.146167540501061","0.210061152161105"
"Seltener","2013","Rheinland-Pfalz,Saarland","maennlich","124","0.304625839330546","0.260868967202484","0.348382711458608"
"Seltener","2013","Rheinland-Pfalz,Saarland","weiblich","67","0.180703096959153","0.144207740658445","0.21719845325986"
"Seltener","2013","Baden-Wuerttemberg","maennlich","277","0.291079476307204","0.262507318288647","0.319651634325761"
"Seltener","2013","Baden-Wuerttemberg","weiblich","174","0.192360110122899","0.167555716599003","0.217164503646795"
"Seltener","2013","Bayern","maennlich","334","0.272929014970318","0.24779813379381","0.298059896146826"
"Seltener","2013","Bayern","weiblich","223","0.152551118739473","0.133497849865602","0.171604387613344"
"Seltener","2013","Saarland","maennlich","","","",""
"Seltener","2013","Saarland","weiblich","","","",""
"Seltener","2013","Berlin","maennlich","86","0.283351548827716","0.228577190852933","0.338125906802498"
"Seltener","2013","Berlin","weiblich","63","0.199736177828957","0.155585459531984","0.24388689612593"
"Seltener","2013","Brandenburg","maennlich","72","0.319623193199634","0.262161062746934","0.377085323652335"
"Seltener","2013","Brandenburg","weiblich","66","0.221467118947308","0.173921841218201","0.269012396676414"
"Seltener","2013","Mecklenburg-Vorpommern","maennlich","48","0.272453778974562","0.201675009213896","0.343232548735229"
"Seltener","2013","Mecklenburg-Vorpommern","weiblich","29","","",""
"Seltener","2013","Sachsen","maennlich","172","0.305028812703312","0.265569358075658","0.344488267330967"
"Seltener","2013","Sachsen","weiblich","95","0.1875455939546","0.15356765409615","0.221523533813049"
"Seltener","2013","Sachsen-Anhalt","maennlich","87","0.343293089182286","0.285799983515826","0.400786194848745"
"Seltener","2013","Sachsen-Anhalt","weiblich","46","0.171117752115612","0.127546394193206","0.214689110038018"
"Seltener","2013","Thueringen","maennlich","82","0.302641725695662","0.248541311766265","0.35674213962506"
"Seltener","2013","Thueringen","weiblich","50","0.17619581034582","0.133508659907949","0.21888296078369"
"Nein, nie","2014","Schleswig-Holstein","maennlich","","","",""
"Nein, nie","2014","Schleswig-Holstein","weiblich","","","",""
"Nein, nie","2014","Hamburg","maennlich","","","",""
"Nein, nie","2014","Hamburg","weiblich","","","",""
"Nein, nie","2014","Niedersachsen","maennlich","","","",""
"Nein, nie","2014","Niedersachsen","weiblich","","","",""
"Nein, nie","2014","Bremen","maennlich","","","",""
"Nein, nie","2014","Bremen","weiblich","","","",""
"Nein, nie","2014","Nordrhein-Westfalen","maennlich","","","",""
"Nein, nie","2014","Nordrhein-Westfalen","weiblich","","","",""
"Nein, nie","2014","Hessen","maennlich","","","",""
"Nein, nie","2014","Hessen","weiblich","","","",""
"Nein, nie","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein, nie","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein, nie","2014","Baden-Wuerttemberg","maennlich","","","",""
"Nein, nie","2014","Baden-Wuerttemberg","weiblich","","","",""
"Nein, nie","2014","Bayern","maennlich","","","",""
"Nein, nie","2014","Bayern","weiblich","","","",""
"Nein, nie","2014","Saarland","maennlich","","","",""
"Nein, nie","2014","Saarland","weiblich","","","",""
"Nein, nie","2014","Berlin","maennlich","","","",""
"Nein, nie","2014","Berlin","weiblich","","","",""
"Nein, nie","2014","Brandenburg","maennlich","","","",""
"Nein, nie","2014","Brandenburg","weiblich","","","",""
"Nein, nie","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein, nie","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein, nie","2014","Sachsen","maennlich","","","",""
"Nein, nie","2014","Sachsen","weiblich","","","",""
"Nein, nie","2014","Sachsen-Anhalt","maennlich","","","",""
"Nein, nie","2014","Sachsen-Anhalt","weiblich","","","",""
"Nein, nie","2014","Thueringen","maennlich","","","",""
"Nein, nie","2014","Thueringen","weiblich","","","",""
"Ja, jede Woche","2014","Schleswig-Holstein","maennlich","","","",""
"Ja, jede Woche","2014","Schleswig-Holstein","weiblich","","","",""
"Ja, jede Woche","2014","Hamburg","maennlich","","","",""
"Ja, jede Woche","2014","Hamburg","weiblich","","","",""
"Ja, jede Woche","2014","Niedersachsen","maennlich","","","",""
"Ja, jede Woche","2014","Niedersachsen","weiblich","","","",""
"Ja, jede Woche","2014","Bremen","maennlich","","","",""
"Ja, jede Woche","2014","Bremen","weiblich","","","",""
"Ja, jede Woche","2014","Nordrhein-Westfalen","maennlich","","","",""
"Ja, jede Woche","2014","Nordrhein-Westfalen","weiblich","","","",""
"Ja, jede Woche","2014","Hessen","maennlich","","","",""
"Ja, jede Woche","2014","Hessen","weiblich","","","",""
"Ja, jede Woche","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja, jede Woche","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja, jede Woche","2014","Baden-Wuerttemberg","maennlich","","","",""
"Ja, jede Woche","2014","Baden-Wuerttemberg","weiblich","","","",""
"Ja, jede Woche","2014","Bayern","maennlich","","","",""
"Ja, jede Woche","2014","Bayern","weiblich","","","",""
"Ja, jede Woche","2014","Saarland","maennlich","","","",""
"Ja, jede Woche","2014","Saarland","weiblich","","","",""
"Ja, jede Woche","2014","Berlin","maennlich","","","",""
"Ja, jede Woche","2014","Berlin","weiblich","","","",""
"Ja, jede Woche","2014","Brandenburg","maennlich","","","",""
"Ja, jede Woche","2014","Brandenburg","weiblich","","","",""
"Ja, jede Woche","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja, jede Woche","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja, jede Woche","2014","Sachsen","maennlich","","","",""
"Ja, jede Woche","2014","Sachsen","weiblich","","","",""
"Ja, jede Woche","2014","Sachsen-Anhalt","maennlich","","","",""
"Ja, jede Woche","2014","Sachsen-Anhalt","weiblich","","","",""
"Ja, jede Woche","2014","Thueringen","maennlich","","","",""
"Ja, jede Woche","2014","Thueringen","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Schleswig-Holstein","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Schleswig-Holstein","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Hamburg","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Hamburg","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Niedersachsen","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Niedersachsen","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Bremen","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Bremen","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Nordrhein-Westfalen","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Nordrhein-Westfalen","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Hessen","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Hessen","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Baden-Wuerttemberg","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Baden-Wuerttemberg","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Bayern","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Bayern","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Berlin","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Berlin","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Brandenburg","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Brandenburg","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Sachsen","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Sachsen","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Sachsen-Anhalt","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Sachsen-Anhalt","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Thueringen","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Thueringen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Schleswig-Holstein","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Schleswig-Holstein","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Hamburg","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Hamburg","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Niedersachsen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Niedersachsen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Bremen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Bremen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Nordrhein-Westfalen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Nordrhein-Westfalen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Hessen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Hessen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
