"plb0218","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2018","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2019","kein Migrationshintergrund","Westdeutschland","4035","0.428703715401122","0.418918530542218","0.438488900260026"
"Nein, nie","2019","kein Migrationshintergrund","Ostdeutschland","1249","0.40231080563916","0.385118202790738","0.419503408487582"
"Nein, nie","2019","direkter Migrationshintergrund","Westdeutschland","1031","0.422365151800512","0.402437192764776","0.442293110836247"
"Nein, nie","2019","direkter Migrationshintergrund","Ostdeutschland","90","0.427947229274303","0.356841470514298","0.499052988034309"
"Nein, nie","2019","indirekter Migrationshintergrund","Westdeutschland","511","0.472704954844627","0.444747220804861","0.500662688884394"
"Nein, nie","2019","indirekter Migrationshintergrund","Ostdeutschland","37","0.281820566271767","0.2013271626474","0.362313969896135"
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2019","kein Migrationshintergrund","Westdeutschland","1436","0.119308475559388","0.112899224736106","0.12571772638267"
"Ja, jede Woche","2019","kein Migrationshintergrund","Ostdeutschland","388","0.11910607379973","0.107749381937498","0.130462765661963"
"Ja, jede Woche","2019","direkter Migrationshintergrund","Westdeutschland","348","0.153869982154412","0.139312455547024","0.168427508761801"
"Ja, jede Woche","2019","direkter Migrationshintergrund","Ostdeutschland","25","","",""
"Ja, jede Woche","2019","indirekter Migrationshintergrund","Westdeutschland","209","0.140582380812954","0.121117685041865","0.160047076584043"
"Ja, jede Woche","2019","indirekter Migrationshintergrund","Ostdeutschland","23","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","Westdeutschland","1299","0.129205784120502","0.122573571251784","0.135837996989219"
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","Ostdeutschland","530","0.168837826669691","0.155703710847552","0.181971942491829"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","Westdeutschland","415","0.185948103914986","0.17025119953282","0.201645008297152"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","Ostdeutschland","32","0.211332936107032","0.152662128750207","0.270003743463857"
"Ja, alle 2 Wochen","2019","indirekter Migrationshintergrund","Westdeutschland","185","0.151781946103862","0.131688988813232","0.171874903394492"
"Ja, alle 2 Wochen","2019","indirekter Migrationshintergrund","Ostdeutschland","21","","",""
"Ja, alle 2 Wochen","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","kein Migrationshintergrund","Westdeutschland","955","0.0918446324741618","0.0861342305297201","0.0975550344186035"
"Ja, alle 3-4 Wochen","2019","kein Migrationshintergrund","Ostdeutschland","289","0.0945203889676596","0.0842632753060323","0.104777502629287"
"Ja, alle 3-4 Wochen","2019","direkter Migrationshintergrund","Westdeutschland","159","0.0660674406250948","0.0560456900598637","0.0760891911903259"
"Ja, alle 3-4 Wochen","2019","direkter Migrationshintergrund","Ostdeutschland","10","","",""
"Ja, alle 3-4 Wochen","2019","indirekter Migrationshintergrund","Westdeutschland","89","0.0720721456495075","0.0575904012429008","0.0865538900561143"
"Ja, alle 3-4 Wochen","2019","indirekter Migrationshintergrund","Ostdeutschland","5","","",""
"Ja, alle 3-4 Wochen","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2019","kein Migrationshintergrund","Westdeutschland","2101","0.230937392444826","0.222604655188522","0.239270129701131"
"Seltener","2019","kein Migrationshintergrund","Ostdeutschland","669","0.215224904923759","0.200815635939499","0.22963417390802"
"Seltener","2019","direkter Migrationshintergrund","Westdeutschland","407","0.171749321504996","0.156532620586354","0.186966022423638"
"Seltener","2019","direkter Migrationshintergrund","Ostdeutschland","29","","",""
"Seltener","2019","indirekter Migrationshintergrund","Westdeutschland","231","0.162858572589049","0.142181703609939","0.183535441568159"
"Seltener","2019","indirekter Migrationshintergrund","Ostdeutschland","34","0.327353332949945","0.243395861812205","0.411310804087686"
"Seltener","2019","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2019","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
