"plb0218","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2015","66 +","kein Migrationshintergrund","23","","",""
"Ja, alle 2 Wochen","2015","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2015","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","17-34","kein Migrationshintergrund","198","","",""
"Ja, alle 3-4 Wochen","2015","17-34","direkter Migrationshintergrund","65","0.108792295416425","0.0851794460842851","0.132405144748566"
"Ja, alle 3-4 Wochen","2015","17-34","indirekter Migrationshintergrund","35","0.0689552922352459","0.0477796877893834","0.0901308966811084"
"Ja, alle 3-4 Wochen","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","35-65","kein Migrationshintergrund","763","0.0873656211990284","0.0814471203609536","0.0932841220371031"
"Ja, alle 3-4 Wochen","2015","35-65","direkter Migrationshintergrund","161","","",""
"Ja, alle 3-4 Wochen","2015","35-65","indirekter Migrationshintergrund","60","0.089796450921923","0.0655028930555399","0.114090008788306"
"Ja, alle 3-4 Wochen","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2015","66 +","kein Migrationshintergrund","21","","",""
"Ja, alle 3-4 Wochen","2015","66 +","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2015","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","17-34","kein Migrationshintergrund","492","0.215717218243974","0.199423465179539","0.232010971308408"
"Seltener","2015","17-34","direkter Migrationshintergrund","95","0.146307041316045","0.119506514968848","0.173107567663242"
"Seltener","2015","17-34","indirekter Migrationshintergrund","86","0.153221469136519","0.123118351441604","0.183324586831435"
"Seltener","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","35-65","kein Migrationshintergrund","2302","","",""
"Seltener","2015","35-65","direkter Migrationshintergrund","347","0.17151784508784","0.155087232699233","0.187948457476447"
"Seltener","2015","35-65","indirekter Migrationshintergrund","111","","",""
"Seltener","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2015","66 +","kein Migrationshintergrund","72","0.227595170164531","0.179586653015882","0.27560368731318"
"Seltener","2015","66 +","direkter Migrationshintergrund","7","0.19619374553362","0.0627104555439872","0.329677035523253"
"Seltener","2015","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","17-34","kein Migrationshintergrund","","","",""
"Nein, nie","2016","17-34","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","17-34","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","35-65","kein Migrationshintergrund","","","",""
"Nein, nie","2016","35-65","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","35-65","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2016","66 +","kein Migrationshintergrund","","","",""
"Nein, nie","2016","66 +","direkter Migrationshintergrund","","","",""
"Nein, nie","2016","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","17-34","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","17-34","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","17-34","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","35-65","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","35-65","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","35-65","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2016","66 +","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2016","66 +","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","17-34","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","17-34","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","17-34","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","35-65","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","35-65","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","35-65","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","17-34","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","17-34","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","17-34","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","35-65","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","35-65","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","35-65","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","17-34","kein Migrationshintergrund","","","",""
"Seltener","2016","17-34","direkter Migrationshintergrund","","","",""
"Seltener","2016","17-34","indirekter Migrationshintergrund","","","",""
"Seltener","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","35-65","kein Migrationshintergrund","","","",""
"Seltener","2016","35-65","direkter Migrationshintergrund","","","",""
"Seltener","2016","35-65","indirekter Migrationshintergrund","","","",""
"Seltener","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","66 +","kein Migrationshintergrund","","","",""
"Seltener","2016","66 +","direkter Migrationshintergrund","","","",""
"Seltener","2016","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","17-34","kein Migrationshintergrund","1198","","",""
"Nein, nie","2017","17-34","direkter Migrationshintergrund","308","0.463975679908829","0.427649589150992","0.500301770666666"
"Nein, nie","2017","17-34","indirekter Migrationshintergrund","254","","",""
"Nein, nie","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","35-65","kein Migrationshintergrund","3984","0.402111252141334","0.392275718395059","0.411946785887609"
"Nein, nie","2017","35-65","direkter Migrationshintergrund","951","0.40985513266015","0.389210158176026","0.430500107144273"
"Nein, nie","2017","35-65","indirekter Migrationshintergrund","247","","",""
"Nein, nie","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","66 +","kein Migrationshintergrund","172","","",""
"Nein, nie","2017","66 +","direkter Migrationshintergrund","23","","",""
"Nein, nie","2017","66 +","indirekter Migrationshintergrund","1","","",""
"Nein, nie","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","17-34","kein Migrationshintergrund","379","0.129615272399602","0.117061753997432","0.142168790801773"
"Ja, jede Woche","2017","17-34","direkter Migrationshintergrund","103","","",""
"Ja, jede Woche","2017","17-34","indirekter Migrationshintergrund","105","","",""
"Ja, jede Woche","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","35-65","kein Migrationshintergrund","1231","","",""
"Ja, jede Woche","2017","35-65","direkter Migrationshintergrund","279","","",""
"Ja, jede Woche","2017","35-65","indirekter Migrationshintergrund","88","0.142252019088103","0.114113819257917","0.170390218918288"
"Ja, jede Woche","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","66 +","kein Migrationshintergrund","59","0.1705684284423","0.131441701482362","0.209695155402238"
"Ja, jede Woche","2017","66 +","direkter Migrationshintergrund","9","0.160220977216753","0.0518372824479282","0.268604671985578"
"Ja, jede Woche","2017","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","17-34","kein Migrationshintergrund","435","0.146715631313116","0.133491509763601","0.159939752862632"
"Ja, alle 2 Wochen","2017","17-34","direkter Migrationshintergrund","135","","",""
"Ja, alle 2 Wochen","2017","17-34","indirekter Migrationshintergrund","98","0.153039782297949","0.123300699567081","0.182778865028818"
"Ja, alle 2 Wochen","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","35-65","kein Migrationshintergrund","1332","","",""
"Ja, alle 2 Wochen","2017","35-65","direkter Migrationshintergrund","394","0.18631460633688","0.169970109482686","0.202659103191073"
"Ja, alle 2 Wochen","2017","35-65","indirekter Migrationshintergrund","76","0.128058061796089","0.101140576583286","0.154975547008892"
"Ja, alle 2 Wochen","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","66 +","kein Migrationshintergrund","27","","",""
"Ja, alle 2 Wochen","2017","66 +","direkter Migrationshintergrund","2","","",""
"Ja, alle 2 Wochen","2017","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","17-34","kein Migrationshintergrund","268","","",""
"Ja, alle 3-4 Wochen","2017","17-34","direkter Migrationshintergrund","60","0.0824389160431824","0.0624051574048684","0.102472674681496"
"Ja, alle 3-4 Wochen","2017","17-34","indirekter Migrationshintergrund","41","0.0688775656704261","0.0479587938049222","0.08979633753593"
"Ja, alle 3-4 Wochen","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","35-65","kein Migrationshintergrund","964","0.0900916895915722","0.0843484648477061","0.0958349143354383"
"Ja, alle 3-4 Wochen","2017","35-65","direkter Migrationshintergrund","191","","",""
"Ja, alle 3-4 Wochen","2017","35-65","indirekter Migrationshintergrund","66","0.126892257459502","0.100079670425986","0.153704844493018"
"Ja, alle 3-4 Wochen","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","66 +","kein Migrationshintergrund","20","","",""
"Ja, alle 3-4 Wochen","2017","66 +","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2017","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","17-34","kein Migrationshintergrund","470","0.182120250215934","0.167695590027109","0.196544910404759"
"Seltener","2017","17-34","direkter Migrationshintergrund","118","","",""
"Seltener","2017","17-34","indirekter Migrationshintergrund","65","0.12962385557165","0.10187852837487","0.15736918276843"
"Seltener","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","35-65","kein Migrationshintergrund","2036","","",""
"Seltener","2017","35-65","direkter Migrationshintergrund","365","0.168816521216737","0.153092060183095","0.184540982250379"
"Seltener","2017","35-65","indirekter Migrationshintergrund","115","","",""
"Seltener","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","66 +","kein Migrationshintergrund","77","0.219056250529413","0.176031177513859","0.262081323544967"
"Seltener","2017","66 +","direkter Migrationshintergrund","9","0.193338830533333","0.076650648891649","0.310027012175017"
"Seltener","2017","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","17-34","kein Migrationshintergrund","","","",""
"Nein, nie","2018","17-34","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","17-34","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","35-65","kein Migrationshintergrund","","","",""
"Nein, nie","2018","35-65","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","35-65","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","66 +","kein Migrationshintergrund","","","",""
"Nein, nie","2018","66 +","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","17-34","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","17-34","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","17-34","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","35-65","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","35-65","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","35-65","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","66 +","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","66 +","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","17-34","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","17-34","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","17-34","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","35-65","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","35-65","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","35-65","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","17-34","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","17-34","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","17-34","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","35-65","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","35-65","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","35-65","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","17-34","kein Migrationshintergrund","","","",""
"Seltener","2018","17-34","direkter Migrationshintergrund","","","",""
"Seltener","2018","17-34","indirekter Migrationshintergrund","","","",""
"Seltener","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","35-65","kein Migrationshintergrund","","","",""
"Seltener","2018","35-65","direkter Migrationshintergrund","","","",""
"Seltener","2018","35-65","indirekter Migrationshintergrund","","","",""
"Seltener","2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","66 +","kein Migrationshintergrund","","","",""
"Seltener","2018","66 +","direkter Migrationshintergrund","","","",""
"Seltener","2018","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","17-34","kein Migrationshintergrund","1159","","",""
"Nein, nie","2019","17-34","direkter Migrationshintergrund","236","","",""
"Nein, nie","2019","17-34","indirekter Migrationshintergrund","247","","",""
"Nein, nie","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","35-65","kein Migrationshintergrund","3903","0.414616258319931","0.404862850392197","0.424369666247666"
"Nein, nie","2019","35-65","direkter Migrationshintergrund","862","0.408192468240524","0.386488571453223","0.429896365027825"
"Nein, nie","2019","35-65","indirekter Migrationshintergrund","298","","",""
"Nein, nie","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","66 +","kein Migrationshintergrund","241","","",""
"Nein, nie","2019","66 +","direkter Migrationshintergrund","25","","",""
"Nein, nie","2019","66 +","indirekter Migrationshintergrund","6","0.361206025229863","0.155760662796815","0.566651387662912"
"Nein, nie","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","17-34","kein Migrationshintergrund","346","0.121824130654494","0.109299790466551","0.134348470842437"
"Ja, jede Woche","2019","17-34","direkter Migrationshintergrund","85","0.150526662281342","0.119880306531588","0.181173018031096"
"Ja, jede Woche","2019","17-34","indirekter Migrationshintergrund","96","0.162058336319256","0.131261271527911","0.192855401110602"
"Ja, jede Woche","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","35-65","kein Migrationshintergrund","1374","","",""
"Ja, jede Woche","2019","35-65","direkter Migrationshintergrund","281","","",""
"Ja, jede Woche","2019","35-65","indirekter Migrationshintergrund","133","","",""
"Ja, jede Woche","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","66 +","kein Migrationshintergrund","107","","",""
"Ja, jede Woche","2019","66 +","direkter Migrationshintergrund","7","0.0855476480223227","0.0116294580434943","0.159465838001151"
"Ja, jede Woche","2019","66 +","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","17-34","kein Migrationshintergrund","393","0.152652218586237","0.138880762741444","0.166423674431031"
"Ja, alle 2 Wochen","2019","17-34","direkter Migrationshintergrund","98","0.198629528215601","0.164436637355315","0.232822419075886"
"Ja, alle 2 Wochen","2019","17-34","indirekter Migrationshintergrund","99","0.159007656846939","0.128446359522013","0.189568954171866"
"Ja, alle 2 Wochen","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","35-65","kein Migrationshintergrund","1393","","",""
"Ja, alle 2 Wochen","2019","35-65","direkter Migrationshintergrund","344","0.185748707565832","0.168575275101161","0.202922140030502"
"Ja, alle 2 Wochen","2019","35-65","indirekter Migrationshintergrund","105","","",""
"Ja, alle 2 Wochen","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","66 +","kein Migrationshintergrund","49","0.0771715543444819","0.0553781056912602","0.0989650029977036"
"Ja, alle 2 Wochen","2019","66 +","direkter Migrationshintergrund","5","0.124428343236837","0.0371970617103887","0.211659624763285"
"Ja, alle 2 Wochen","2019","66 +","indirekter Migrationshintergrund","2","","",""
"Ja, alle 2 Wochen","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","17-34","kein Migrationshintergrund","275","","",""
"Ja, alle 3-4 Wochen","2019","17-34","direkter Migrationshintergrund","33","0.0467778167333068","0.0286804956828863","0.0648751377837273"
"Ja, alle 3-4 Wochen","2019","17-34","indirekter Migrationshintergrund","32","0.0733532789318393","0.051564464063885","0.0951420937997935"
"Ja, alle 3-4 Wochen","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","35-65","kein Migrationshintergrund","936","0.092517607035554","0.0867811440476527","0.0982540700234553"
"Ja, alle 3-4 Wochen","2019","35-65","direkter Migrationshintergrund","131","","",""
"Ja, alle 3-4 Wochen","2019","35-65","indirekter Migrationshintergrund","59","0.0667837008500631","0.0492527383449065","0.0843146633552197"
"Ja, alle 3-4 Wochen","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","66 +","kein Migrationshintergrund","41","0.0575480757582991","0.0385293307647432","0.0765668207518549"
"Ja, alle 3-4 Wochen","2019","66 +","direkter Migrationshintergrund","5","0.0571551278928555","-0.0041948581714617","0.118505113957173"
"Ja, alle 3-4 Wochen","2019","66 +","indirekter Migrationshintergrund","4","0.189798704349418","0.0220799871472718","0.357517421551563"
"Ja, alle 3-4 Wochen","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","17-34","kein Migrationshintergrund","447","0.186057630394565","0.171156541134512","0.200958719654618"
"Seltener","2019","17-34","direkter Migrationshintergrund","71","0.152779409524276","0.121945548454131","0.183613270594421"
"Seltener","2019","17-34","indirekter Migrationshintergrund","76","0.119808026911021","0.0926687416390859","0.146947312182955"
"Seltener","2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","35-65","kein Migrationshintergrund","2195","","",""
"Seltener","2019","35-65","direkter Migrationshintergrund","352","0.174182640609396","0.157434776941353","0.190930504277438"
"Seltener","2019","35-65","indirekter Migrationshintergrund","184","","",""
"Seltener","2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","66 +","kein Migrationshintergrund","138","","",""
"Seltener","2019","66 +","direkter Migrationshintergrund","13","","",""
"Seltener","2019","66 +","indirekter Migrationshintergrund","6","0.244147480802478","0.060416201152463","0.427878760452493"
"Seltener","2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
