"plb0218","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, jede Woche","2017","Hauptschule","maennlich","292","0.135526787921966","0.120585392141542","0.150468183702391"
"Ja, jede Woche","2017","Hauptschule","weiblich","238","0.158195368310946","0.139715676600073","0.176675060021819"
"Ja, jede Woche","2017","Realschule","maennlich","275","0.13678719948713","0.12208698956176","0.151487409412499"
"Ja, jede Woche","2017","Realschule","weiblich","329","0.114232136252347","0.102384254192983","0.126080018311711"
"Ja, jede Woche","2017","(Fach-)Abitur","maennlich","198","0.156353183079628","0.1365108599733","0.176195506185956"
"Ja, jede Woche","2017","(Fach-)Abitur","weiblich","189","0.125234711117838","0.109240115303477","0.1412293069322"
"Ja, jede Woche","2017","AkademikerIn","maennlich","288","0.120440816997843","0.107176659969372","0.133704974026313"
"Ja, jede Woche","2017","AkademikerIn","weiblich","293","0.121651345848094","0.108375711691514","0.134926980004674"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","maennlich","35","0.227741751860094","0.162142200216417","0.293341303503771"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","weiblich","30","0.212217458795804","0.144966628658875","0.279468288932733"
"Ja, alle 2 Wochen","2017","Hauptschule","maennlich","314","0.142004069868067","0.126767197250484","0.157240942485651"
"Ja, alle 2 Wochen","2017","Hauptschule","weiblich","315","0.21757385110654","0.196680061753216","0.238467640459865"
"Ja, alle 2 Wochen","2017","Realschule","maennlich","316","0.137707645200097","0.122965924948436","0.152449365451758"
"Ja, alle 2 Wochen","2017","Realschule","weiblich","487","0.176816395539036","0.162606324939119","0.191026466138954"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","maennlich","178","0.147117050447153","0.127764641255208","0.166469459639097"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","weiblich","263","0.164944708177116","0.147010097660961","0.182879318693272"
"Ja, alle 2 Wochen","2017","AkademikerIn","maennlich","241","0.109246511501137","0.0965336642311746","0.1219593587711"
"Ja, alle 2 Wochen","2017","AkademikerIn","weiblich","244","0.109439554269162","0.0967606359053123","0.122118472633011"
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","maennlich","14","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","weiblich","14","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","maennlich","210","0.107409531231303","0.0938934634742501","0.120925598988356"
"Ja, alle 3-4 Wochen","2017","Hauptschule","weiblich","121","0.0737759620146298","0.0605384109350734","0.0870135130941862"
"Ja, alle 3-4 Wochen","2017","Realschule","maennlich","224","0.0977528616902354","0.0850480167655995","0.110457706614871"
"Ja, alle 3-4 Wochen","2017","Realschule","weiblich","224","0.0707199284205432","0.0611715234263122","0.0802683334147742"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","maennlich","140","0.0994061340642474","0.083059441229926","0.115752826898569"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","weiblich","148","0.0713728280346214","0.0589319140877085","0.0838137419815343"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","maennlich","273","0.116974306334012","0.103876692425381","0.130071920242643"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","weiblich","206","0.08268168212414","0.0714968870473068","0.0938664772009732"
"Seltener","2017","(noch) kein Abschluss","maennlich","22","","",""
"Seltener","2017","(noch) kein Abschluss","weiblich","7","","",""
"Seltener","2017","Hauptschule","maennlich","475","0.247070103368884","0.228242709999367","0.265897496738402"
"Seltener","2017","Hauptschule","weiblich","168","0.121242929489587","0.104713616199654","0.137772242779521"
"Seltener","2017","Realschule","maennlich","556","0.278034788549664","0.258867990051706","0.297201587047621"
"Seltener","2017","Realschule","weiblich","340","0.133202449284909","0.120546300953104","0.145858597616714"
"Seltener","2017","(Fach-)Abitur","maennlich","287","0.211671353751259","0.189353957970354","0.233988749532164"
"Seltener","2017","(Fach-)Abitur","weiblich","236","0.153023331874142","0.135626118491538","0.170420545256746"
"Seltener","2017","AkademikerIn","maennlich","616","0.283732738607722","0.265360903020057","0.302104574195387"
"Seltener","2017","AkademikerIn","weiblich","468","0.211684261161158","0.195093827815026","0.22827469450729"
"Nein, nie","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein, nie","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2018","Hauptschule","maennlich","","","",""
"Nein, nie","2018","Hauptschule","weiblich","","","",""
"Nein, nie","2018","Realschule","maennlich","","","",""
"Nein, nie","2018","Realschule","weiblich","","","",""
"Nein, nie","2018","(Fach-)Abitur","maennlich","","","",""
"Nein, nie","2018","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2018","AkademikerIn","maennlich","","","",""
"Nein, nie","2018","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2018","Hauptschule","maennlich","","","",""
"Ja, jede Woche","2018","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2018","Realschule","maennlich","","","",""
"Ja, jede Woche","2018","Realschule","weiblich","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","maennlich","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2018","AkademikerIn","maennlich","","","",""
"Ja, jede Woche","2018","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","maennlich","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2018","Realschule","maennlich","","","",""
"Ja, alle 2 Wochen","2018","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","maennlich","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","weiblich","","","",""
"Seltener","2018","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2018","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2018","Hauptschule","maennlich","","","",""
"Seltener","2018","Hauptschule","weiblich","","","",""
"Seltener","2018","Realschule","maennlich","","","",""
"Seltener","2018","Realschule","weiblich","","","",""
"Seltener","2018","(Fach-)Abitur","maennlich","","","",""
"Seltener","2018","(Fach-)Abitur","weiblich","","","",""
"Seltener","2018","AkademikerIn","maennlich","","","",""
"Seltener","2018","AkademikerIn","weiblich","","","",""
"Nein, nie","2019","(noch) kein Abschluss","maennlich","53","0.375968565602142","0.296855931252773","0.455081199951512"
"Nein, nie","2019","(noch) kein Abschluss","weiblich","50","0.439294497200262","0.35229066637889","0.526298328021633"
"Nein, nie","2019","Hauptschule","maennlich","644","0.376805824571784","0.354243350054046","0.399368299089523"
"Nein, nie","2019","Hauptschule","weiblich","567","0.424487931522009","0.397098732770408","0.45187713027361"
"Nein, nie","2019","Realschule","maennlich","717","0.352942937339394","0.332667304308927","0.373218570369861"
"Nein, nie","2019","Realschule","weiblich","1341","0.516110722622722","0.497080163324943","0.5351412819205"
"Nein, nie","2019","(Fach-)Abitur","maennlich","511","0.418186077940217","0.392421466132518","0.443950689747916"
"Nein, nie","2019","(Fach-)Abitur","weiblich","860","0.507520866232391","0.483571654001466","0.531470078463317"
"Nein, nie","2019","AkademikerIn","maennlich","912","0.376533535012396","0.358361832388648","0.394705237636145"
"Nein, nie","2019","AkademikerIn","weiblich","1105","0.470228789430512","0.450481404303812","0.489976174557212"
"Ja, jede Woche","2019","(noch) kein Abschluss","maennlich","33","0.182156093964913","0.119114975684545","0.245197212245281"
"Ja, jede Woche","2019","(noch) kein Abschluss","weiblich","28","","",""
"Ja, jede Woche","2019","Hauptschule","maennlich","260","0.12488445737787","0.109492171300456","0.140276743455285"
"Ja, jede Woche","2019","Hauptschule","weiblich","189","0.154647361036518","0.134611424414075","0.174683297658962"
"Ja, jede Woche","2019","Realschule","maennlich","331","0.129064022752373","0.114839208709522","0.143288836795224"
"Ja, jede Woche","2019","Realschule","weiblich","310","0.121651165264964","0.109203188664965","0.134099141864962"
"Ja, jede Woche","2019","(Fach-)Abitur","maennlich","226","0.127238641757539","0.109832439301835","0.144644844213242"
"Ja, jede Woche","2019","(Fach-)Abitur","weiblich","179","0.109443263522793","0.0944879446200776","0.124398582425509"
"Ja, jede Woche","2019","AkademikerIn","maennlich","469","0.132991910944878","0.120256544996696","0.14572727689306"
"Ja, jede Woche","2019","AkademikerIn","weiblich","309","0.107007848502915","0.0947773981542492","0.11923829885158"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","maennlich","23","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","weiblich","31","0.251847899087218","0.175752709990632","0.327943088183805"
"Ja, alle 2 Wochen","2019","Hauptschule","maennlich","270","0.150389793812724","0.133746653498521","0.167032934126927"
"Ja, alle 2 Wochen","2019","Hauptschule","weiblich","251","0.215675486148557","0.192884258268075","0.238466714029039"
"Ja, alle 2 Wochen","2019","Realschule","maennlich","315","0.138254559222977","0.123609871627173","0.152899246818781"
"Ja, alle 2 Wochen","2019","Realschule","weiblich","456","0.165488756051878","0.151337093836119","0.179640418267636"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","maennlich","216","0.144739506848728","0.126361876426881","0.163117137270576"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","weiblich","250","0.158834971345854","0.141325056540714","0.176344886150994"
"Ja, alle 2 Wochen","2019","AkademikerIn","maennlich","319","0.105997367665336","0.0944520953810111","0.117542639949661"
"Ja, alle 2 Wochen","2019","AkademikerIn","weiblich","269","0.11045019978119","0.098048557564408","0.122851841997971"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","maennlich","7","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","weiblich","6","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","maennlich","169","0.0948586311367278","0.0812155373030358","0.10850172497042"
"Ja, alle 3-4 Wochen","2019","Hauptschule","weiblich","82","0.0826288447620474","0.0673722427622524","0.0978854467618424"
"Ja, alle 3-4 Wochen","2019","Realschule","maennlich","229","0.0997605311522411","0.0870457384294893","0.112475323874993"
"Ja, alle 3-4 Wochen","2019","Realschule","weiblich","192","0.073527464042954","0.0635883384042264","0.0834665896816816"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","maennlich","133","0.0975575275741587","0.0820591256407492","0.113055929507568"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","weiblich","145","0.0644013649328706","0.0526425734282915","0.0761601564374497"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","maennlich","279","0.0897329371947762","0.079014101916008","0.100451772473544"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","weiblich","224","0.0778148733692378","0.067216208106098","0.0884135386323776"
"Seltener","2019","(noch) kein Abschluss","maennlich","28","","",""
"Seltener","2019","(noch) kein Abschluss","weiblich","10","","",""
"Seltener","2019","Hauptschule","maennlich","429","0.253061293100894","0.232818446856185","0.273304139345603"
"Seltener","2019","Hauptschule","weiblich","162","0.122560376530868","0.104388360944462","0.140732392117274"
"Seltener","2019","Realschule","maennlich","542","0.279977949533015","0.260928356758027","0.299027542308002"
"Seltener","2019","Realschule","weiblich","350","0.123221892017483","0.110705017538762","0.135738766496203"
"Seltener","2019","(Fach-)Abitur","maennlich","322","0.212278245879357","0.190918999350156","0.233637492408558"
"Seltener","2019","(Fach-)Abitur","weiblich","240","0.159799533966091","0.142246605722118","0.177352462210064"
"Seltener","2019","AkademikerIn","maennlich","752","0.294744249182613","0.277644756363415","0.311843742001812"
"Seltener","2019","AkademikerIn","weiblich","547","0.234498288916146","0.217735212153325","0.251261365678967"
