"plb0218","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja, alle 2 Wochen","2016","AkademikerIn","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2016","Hauptschule","Westdeutschland","","","",""
"Seltener","2016","Hauptschule","Ostdeutschland","","","",""
"Seltener","2016","Realschule","Westdeutschland","","","",""
"Seltener","2016","Realschule","Ostdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2016","AkademikerIn","Westdeutschland","","","",""
"Seltener","2016","AkademikerIn","Ostdeutschland","","","",""
"Nein, nie","2017","(noch) kein Abschluss","Westdeutschland","93","0.337673815558847","0.281159742851499","0.394187888266195"
"Nein, nie","2017","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Nein, nie","2017","Hauptschule","Westdeutschland","1244","0.390259736730403","0.373286590003505","0.407232883457301"
"Nein, nie","2017","Hauptschule","Ostdeutschland","137","0.427678146152517","0.375167229963139","0.480189062341895"
"Nein, nie","2017","Realschule","Westdeutschland","1541","0.449578830009272","0.432733629745179","0.466424030273365"
"Nein, nie","2017","Realschule","Ostdeutschland","576","0.373562582427361","0.349227504852222","0.3978976600025"
"Nein, nie","2017","(Fach-)Abitur","Westdeutschland","1113","0.437674519084134","0.418305067081325","0.457043971086944"
"Nein, nie","2017","(Fach-)Abitur","Ostdeutschland","180","0.430969602153929","0.383151698125107","0.478787506182752"
"Nein, nie","2017","AkademikerIn","Westdeutschland","1597","0.411791142229432","0.395984212040198","0.427598072418665"
"Nein, nie","2017","AkademikerIn","Ostdeutschland","416","0.45328068479285","0.421077964057949","0.485483405527752"
"Ja, jede Woche","2017","(noch) kein Abschluss","Westdeutschland","67","0.242074743682863","0.190887719625824","0.293261767739902"
"Ja, jede Woche","2017","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Ja, jede Woche","2017","Hauptschule","Westdeutschland","485","0.145087869632359","0.132833545975521","0.157342193289196"
"Ja, jede Woche","2017","Hauptschule","Ostdeutschland","45","0.140753563338568","0.103842252336856","0.177664874340279"
"Ja, jede Woche","2017","Realschule","Westdeutschland","418","0.121792867640692","0.110718087952036","0.132867647329349"
"Ja, jede Woche","2017","Realschule","Ostdeutschland","186","0.134603890616155","0.117434753028509","0.151773028203801"
"Ja, jede Woche","2017","(Fach-)Abitur","Westdeutschland","340","0.145572693668849","0.131802966369056","0.159342420968643"
"Ja, jede Woche","2017","(Fach-)Abitur","Ostdeutschland","47","0.105090650988655","0.0754784255704224","0.134702876406888"
"Ja, jede Woche","2017","AkademikerIn","Westdeutschland","475","0.120242980910269","0.109796873376496","0.130689088444041"
"Ja, jede Woche","2017","AkademikerIn","Ostdeutschland","106","0.125081755357587","0.103682065926366","0.146481444788809"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","Westdeutschland","62","0.236009388627848","0.185265867286647","0.286752909969049"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja, alle 2 Wochen","2017","Hauptschule","Westdeutschland","557","0.172874608129636","0.159717382086281","0.186031834172991"
"Ja, alle 2 Wochen","2017","Hauptschule","Ostdeutschland","72","0.172297747827485","0.132215896731009","0.21237959892396"
"Ja, alle 2 Wochen","2017","Realschule","Westdeutschland","502","0.148685543390622","0.13663781788874","0.160733268892503"
"Ja, alle 2 Wochen","2017","Realschule","Ostdeutschland","301","0.180559105205662","0.161209116354242","0.199909094057083"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","Westdeutschland","379","0.152509313892945","0.138472663884976","0.166545963900915"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","Ostdeutschland","62","0.181796034685404","0.144554936769293","0.219037132601514"
"Ja, alle 2 Wochen","2017","AkademikerIn","Westdeutschland","380","0.105842385961278","0.0959618590562108","0.115722912866346"
"Ja, alle 2 Wochen","2017","AkademikerIn","Ostdeutschland","105","0.128097590978031","0.106478811555205","0.149716370400858"
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","Westdeutschland","21","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","Ostdeutschland","7","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","Westdeutschland","301","0.0969963436165371","0.0866987561125596","0.107293931120515"
"Ja, alle 3-4 Wochen","2017","Hauptschule","Ostdeutschland","30","0.0512502536386285","0.0278460026180892","0.0746545046591678"
"Ja, alle 3-4 Wochen","2017","Realschule","Westdeutschland","284","0.0749286893512059","0.0660133606136881","0.0838440180887238"
"Ja, alle 3-4 Wochen","2017","Realschule","Ostdeutschland","164","0.107757422135409","0.0921591219542208","0.123355722316597"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","Westdeutschland","246","0.0873403798750878","0.0763171268339061","0.0983636329162695"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","Ostdeutschland","42","0.0691758063025447","0.0446733045254688","0.0936783080796207"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","Westdeutschland","381","0.102359792008531","0.0926242731789481","0.112095310838113"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","Ostdeutschland","98","0.0940801047712372","0.0751949501327659","0.112965259409709"
"Seltener","2017","(noch) kein Abschluss","Westdeutschland","26","","",""
"Seltener","2017","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Seltener","2017","Hauptschule","Westdeutschland","586","0.194781441891066","0.181001615976705","0.208561267805426"
"Seltener","2017","Hauptschule","Ostdeutschland","57","0.208020289042802","0.164939784869329","0.251100793216275"
"Seltener","2017","Realschule","Westdeutschland","605","0.205014069608208","0.191343165340043","0.218684973876374"
"Seltener","2017","Realschule","Ostdeutschland","291","0.203516999615413","0.183263465941002","0.223770533289823"
"Seltener","2017","(Fach-)Abitur","Westdeutschland","442","0.176903093478983","0.162004645835898","0.191801541122068"
"Seltener","2017","(Fach-)Abitur","Ostdeutschland","81","0.212967905869467","0.173435541957597","0.252500269781338"
"Seltener","2017","AkademikerIn","Westdeutschland","891","0.259763698890491","0.245679969419823","0.273847428361159"
"Seltener","2017","AkademikerIn","Ostdeutschland","193","0.199459864100294","0.173610726099386","0.225309002101202"
"Nein, nie","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein, nie","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein, nie","2018","Hauptschule","Westdeutschland","","","",""
"Nein, nie","2018","Hauptschule","Ostdeutschland","","","",""
"Nein, nie","2018","Realschule","Westdeutschland","","","",""
"Nein, nie","2018","Realschule","Ostdeutschland","","","",""
"Nein, nie","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nein, nie","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein, nie","2018","AkademikerIn","Westdeutschland","","","",""
"Nein, nie","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, jede Woche","2018","Hauptschule","Westdeutschland","","","",""
"Ja, jede Woche","2018","Hauptschule","Ostdeutschland","","","",""
"Ja, jede Woche","2018","Realschule","Westdeutschland","","","",""
"Ja, jede Woche","2018","Realschule","Ostdeutschland","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, jede Woche","2018","AkademikerIn","Westdeutschland","","","",""
"Ja, jede Woche","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Realschule","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Realschule","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2018","Hauptschule","Westdeutschland","","","",""
"Seltener","2018","Hauptschule","Ostdeutschland","","","",""
"Seltener","2018","Realschule","Westdeutschland","","","",""
"Seltener","2018","Realschule","Ostdeutschland","","","",""
"Seltener","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2018","AkademikerIn","Westdeutschland","","","",""
"Seltener","2018","AkademikerIn","Ostdeutschland","","","",""
"Nein, nie","2019","(noch) kein Abschluss","Westdeutschland","93","0.403552118902356","0.341739595402264","0.465364642402449"
"Nein, nie","2019","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Nein, nie","2019","Hauptschule","Westdeutschland","1081","0.398756371368449","0.380341772221591","0.417170970515307"
"Nein, nie","2019","Hauptschule","Ostdeutschland","129","0.357107432852038","0.303245746522651","0.410969119181426"
"Nein, nie","2019","Realschule","Westdeutschland","1472","0.459528687753751","0.442558759310815","0.476498616196686"
"Nein, nie","2019","Realschule","Ostdeutschland","583","0.378543940529728","0.353681842900492","0.403406038158963"
"Nein, nie","2019","(Fach-)Abitur","Westdeutschland","1167","0.462935375751798","0.443846162106265","0.482024589397331"
"Nein, nie","2019","(Fach-)Abitur","Ostdeutschland","199","0.467678358910708","0.421526880389635","0.51382983743178"
"Nein, nie","2019","AkademikerIn","Westdeutschland","1588","0.420421375024325","0.405276581113371","0.43556616893528"
"Nein, nie","2019","AkademikerIn","Ostdeutschland","416","0.409968959587819","0.380609258594258","0.439328660581379"
"Ja, jede Woche","2019","(noch) kein Abschluss","Westdeutschland","55","0.178229449256661","0.130011867291192","0.22644703122213"
"Ja, jede Woche","2019","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Ja, jede Woche","2019","Hauptschule","Westdeutschland","398","0.133879288083478","0.121072827490658","0.146685748676298"
"Ja, jede Woche","2019","Hauptschule","Ostdeutschland","51","0.173480403201661","0.130914378940812","0.216046427462511"
"Ja, jede Woche","2019","Realschule","Westdeutschland","469","0.121928711583556","0.110786914269852","0.13307050889726"
"Ja, jede Woche","2019","Realschule","Ostdeutschland","171","0.133889612121235","0.116434024631166","0.151345199611304"
"Ja, jede Woche","2019","(Fach-)Abitur","Westdeutschland","351","0.122096822866845","0.109562811838665","0.134630833895024"
"Ja, jede Woche","2019","(Fach-)Abitur","Ostdeutschland","53","0.0934398021248953","0.0665189253975244","0.120360678852266"
"Ja, jede Woche","2019","AkademikerIn","Westdeutschland","636","0.124224974020209","0.114105323158227","0.134344624882192"
"Ja, jede Woche","2019","AkademikerIn","Ostdeutschland","141","0.106671152609961","0.0882435904976462","0.125098714722275"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","Westdeutschland","49","0.189569296638988","0.140185741651545","0.238952851626431"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","Westdeutschland","465","0.168201963170368","0.154134762462943","0.182269163877793"
"Ja, alle 2 Wochen","2019","Hauptschule","Ostdeutschland","56","0.281372903892662","0.23082487445015","0.331920933335173"
"Ja, alle 2 Wochen","2019","Realschule","Westdeutschland","484","0.138982507777659","0.127203100654804","0.150761914900514"
"Ja, alle 2 Wochen","2019","Realschule","Ostdeutschland","285","0.189521572620005","0.169431825955032","0.209611319284977"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","Westdeutschland","389","0.149955332806325","0.136286972717772","0.163623692894877"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","Ostdeutschland","76","0.167225384899152","0.132707850857036","0.201742918941267"
"Ja, alle 2 Wochen","2019","AkademikerIn","Westdeutschland","442","0.106589959868658","0.09712217551819","0.116057744219125"
"Ja, alle 2 Wochen","2019","AkademikerIn","Ostdeutschland","143","0.115545593261995","0.0964623085821125","0.134628877941877"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","Westdeutschland","12","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","Westdeutschland","229","0.0931721878007025","0.0822404609729832","0.104103914628422"
"Ja, alle 3-4 Wochen","2019","Hauptschule","Ostdeutschland","21","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","Westdeutschland","294","0.0864547436498413","0.0768850767710961","0.0960244105285864"
"Ja, alle 3-4 Wochen","2019","Realschule","Ostdeutschland","127","0.0853297760148878","0.0710093156961961","0.0996502363335794"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","Westdeutschland","236","0.0806678010241948","0.0702422042152128","0.0910933978331769"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","Ostdeutschland","39","0.0782739694974693","0.053429225496088","0.103118713498851"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","Westdeutschland","399","0.0785488962136271","0.0702947723022096","0.0868030201250446"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","Ostdeutschland","100","0.114851313535898","0.0958179821776506","0.133884644894146"
"Seltener","2019","(noch) kein Abschluss","Westdeutschland","33","0.143615459273196","0.0994304029241166","0.187800515622275"
"Seltener","2019","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Seltener","2019","Hauptschule","Westdeutschland","543","0.205990189577003","0.19078053289654","0.221199846257465"
"Seltener","2019","Hauptschule","Ostdeutschland","47","0.139702289128023","0.100731657565311","0.178672920690735"
"Seltener","2019","Realschule","Westdeutschland","594","0.193105349235192","0.179663997576339","0.206546700894046"
"Seltener","2019","Realschule","Ostdeutschland","296","0.212715098714145","0.191738284838575","0.233691912589714"
"Seltener","2019","(Fach-)Abitur","Westdeutschland","478","0.184344667550838","0.169499564722627","0.199189770379048"
"Seltener","2019","(Fach-)Abitur","Ostdeutschland","82","0.193382484567776","0.156851000748415","0.229913968387138"
"Seltener","2019","AkademikerIn","Westdeutschland","1016","0.270214794873181","0.25659041064277","0.283839179103591"
"Seltener","2019","AkademikerIn","Ostdeutschland","278","0.252962981004328","0.227012927499795","0.278913034508861"
