"plb0218","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2010","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","(noch) kein Abschluss","kein Migrationshintergrund","47","0.417637195769845","0.331182321342446","0.504092070197245"
"Nein, nie","2011","(noch) kein Abschluss","direkter Migrationshintergrund","19","","",""
"Nein, nie","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"Nein, nie","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","Hauptschule","kein Migrationshintergrund","1119","0.384404019652388","0.366996803926329","0.401811235378447"
"Nein, nie","2011","Hauptschule","direkter Migrationshintergrund","268","0.376857960277481","0.340907640972088","0.412808279582874"
"Nein, nie","2011","Hauptschule","indirekter Migrationshintergrund","77","0.326743517219671","0.263458540427399","0.390028494011942"
"Nein, nie","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","Realschule","kein Migrationshintergrund","1913","0.370163290543474","0.356830235631231","0.383496345455716"
"Nein, nie","2011","Realschule","direkter Migrationshintergrund","74","0.541219687022682","0.467180328657177","0.615259045388188"
"Nein, nie","2011","Realschule","indirekter Migrationshintergrund","93","0.36724024226064","0.306125821667529","0.42835466285375"
"Nein, nie","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","(Fach-)Abitur","kein Migrationshintergrund","777","0.403160347572577","0.380580711971273","0.425739983173881"
"Nein, nie","2011","(Fach-)Abitur","direkter Migrationshintergrund","135","0.411537785756693","0.360561202080491","0.462514369432896"
"Nein, nie","2011","(Fach-)Abitur","indirekter Migrationshintergrund","52","0.386121676798171","0.300429635329737","0.471813718266605"
"Nein, nie","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","AkademikerIn","kein Migrationshintergrund","1328","0.332359874678308","0.317429707954413","0.347290041402203"
"Nein, nie","2011","AkademikerIn","direkter Migrationshintergrund","178","0.425409236066104","0.376714358774333","0.474104113357876"
"Nein, nie","2011","AkademikerIn","indirekter Migrationshintergrund","57","0.492176867586547","0.415428149945225","0.56892558522787"
"Nein, nie","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","Hauptschule","kein Migrationshintergrund","499","0.168423806737946","0.155031967504789","0.181815645971103"
"Ja, jede Woche","2011","Hauptschule","direkter Migrationshintergrund","98","0.133358634318881","0.1081383106037","0.158578958034063"
"Ja, jede Woche","2011","Hauptschule","indirekter Migrationshintergrund","44","0.29329052942021","0.231861120180029","0.354719938660391"
"Ja, jede Woche","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","Realschule","kein Migrationshintergrund","631","0.118684746603803","0.109754116407631","0.127615376799975"
"Ja, jede Woche","2011","Realschule","direkter Migrationshintergrund","28","","",""
"Ja, jede Woche","2011","Realschule","indirekter Migrationshintergrund","39","0.189418706776437","0.139741306233645","0.239096107319229"
"Ja, jede Woche","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","(Fach-)Abitur","kein Migrationshintergrund","205","0.135195947944118","0.119456485903478","0.150935409984758"
"Ja, jede Woche","2011","(Fach-)Abitur","direkter Migrationshintergrund","55","0.147637932577303","0.110891294475006","0.1843845706796"
"Ja, jede Woche","2011","(Fach-)Abitur","indirekter Migrationshintergrund","15","","",""
"Ja, jede Woche","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","AkademikerIn","kein Migrationshintergrund","621","0.165586827081579","0.153805543297355","0.177368110865803"
"Ja, jede Woche","2011","AkademikerIn","direkter Migrationshintergrund","47","0.125110786398085","0.0925252851370127","0.157696287659157"
"Ja, jede Woche","2011","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Ja, jede Woche","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","Hauptschule","kein Migrationshintergrund","499","0.154549908577721","0.141614926609681","0.167484890545761"
"Ja, alle 2 Wochen","2011","Hauptschule","direkter Migrationshintergrund","137","0.215219482213498","0.184731037021329","0.245707927405668"
"Ja, alle 2 Wochen","2011","Hauptschule","indirekter Migrationshintergrund","40","0.210383069101054","0.155388414028029","0.265377724174079"
"Ja, alle 2 Wochen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","Realschule","kein Migrationshintergrund","926","0.184182357693257","0.173478518649933","0.19488619673658"
"Ja, alle 2 Wochen","2011","Realschule","direkter Migrationshintergrund","36","0.164278471250397","0.109223747443183","0.219333195057611"
"Ja, alle 2 Wochen","2011","Realschule","indirekter Migrationshintergrund","38","0.177773713519172","0.129303091691893","0.226244335346451"
"Ja, alle 2 Wochen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","kein Migrationshintergrund","268","0.137696010348794","0.121834663388826","0.153557357308761"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","direkter Migrationshintergrund","54","0.129451286813658","0.0946771544724815","0.164225419154835"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","AkademikerIn","kein Migrationshintergrund","404","0.0981074930708338","0.0886795353175079","0.10753545082416"
"Ja, alle 2 Wochen","2011","AkademikerIn","direkter Migrationshintergrund","49","0.143109769610528","0.108619409007564","0.177600130213492"
"Ja, alle 2 Wochen","2011","AkademikerIn","indirekter Migrationshintergrund","19","","",""
"Ja, alle 2 Wochen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","kein Migrationshintergrund","269","0.0885258367479479","0.0783611344137287","0.0986905390821672"
"Ja, alle 3-4 Wochen","2011","Hauptschule","direkter Migrationshintergrund","70","0.106323035526038","0.0834552376376248","0.129190833414452"
"Ja, alle 3-4 Wochen","2011","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","Realschule","kein Migrationshintergrund","476","0.0940354664399148","0.0859757372574678","0.102095195622362"
"Ja, alle 3-4 Wochen","2011","Realschule","direkter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2011","Realschule","indirekter Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","kein Migrationshintergrund","150","0.0807702035485407","0.0682276251491028","0.0933127819479785"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","direkter Migrationshintergrund","33","0.100121133936352","0.0690282157788885","0.131214052093815"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","AkademikerIn","kein Migrationshintergrund","368","0.0946575659506612","0.0853791624802067","0.103935969421116"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","direkter Migrationshintergrund","35","0.0881757093398573","0.0602483059683919","0.116103112711323"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Ja, alle 3-4 Wochen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","(noch) kein Abschluss","kein Migrationshintergrund","25","","",""
"Seltener","2011","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Seltener","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Seltener","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","Hauptschule","kein Migrationshintergrund","614","0.204096428283997","0.189674099470809","0.218518757097185"
"Seltener","2011","Hauptschule","direkter Migrationshintergrund","125","0.168240887664101","0.140489484997327","0.195992290330874"
"Seltener","2011","Hauptschule","indirekter Migrationshintergrund","30","0.0689638268052006","0.0347736916949087","0.103153961915492"
"Seltener","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","Realschule","kein Migrationshintergrund","1092","0.232934138719552","0.221261960545946","0.244606316893159"
"Seltener","2011","Realschule","direkter Migrationshintergrund","23","","",""
"Seltener","2011","Realschule","indirekter Migrationshintergrund","41","0.200725539115589","0.149944869288153","0.251506208943025"
"Seltener","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","(Fach-)Abitur","kein Migrationshintergrund","413","0.24317749058597","0.223430182790998","0.262924798380942"
"Seltener","2011","(Fach-)Abitur","direkter Migrationshintergrund","81","0.211251860915994","0.168967864906287","0.253535856925701"
"Seltener","2011","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Seltener","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","AkademikerIn","kein Migrationshintergrund","1103","0.309288239218618","0.294638858102338","0.323937620334898"
"Seltener","2011","AkademikerIn","direkter Migrationshintergrund","87","0.218194498585426","0.177515359108457","0.258873638062395"
"Seltener","2011","AkademikerIn","indirekter Migrationshintergrund","52","0.311118500885224","0.240047984946002","0.382189016824445"
"Seltener","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2012","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","(noch) kein Abschluss","kein Migrationshintergrund","49","0.335020589909569","0.256270982659701","0.413770197159438"
"Nein, nie","2013","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Nein, nie","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Nein, nie","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","Hauptschule","kein Migrationshintergrund","932","0.356838205668943","0.338741215279003","0.374935196058883"
"Nein, nie","2013","Hauptschule","direkter Migrationshintergrund","240","0.420019087581774","0.381074521168224","0.458963653995324"
"Nein, nie","2013","Hauptschule","indirekter Migrationshintergrund","83","0.468184941208754","0.396281237271937","0.54008864514557"
"Nein, nie","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","Realschule","kein Migrationshintergrund","1848","0.373079542904212","0.359213353143246","0.386945732665178"
"Nein, nie","2013","Realschule","direkter Migrationshintergrund","56","0.404294654119404","0.327284048277957","0.481305259960851"
"Nein, nie","2013","Realschule","indirekter Migrationshintergrund","89","0.336300255988575","0.274705562916701","0.397894949060449"
"Nein, nie","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","(Fach-)Abitur","kein Migrationshintergrund","779","0.401565828393744","0.378670072834296","0.424461583953193"
"Nein, nie","2013","(Fach-)Abitur","direkter Migrationshintergrund","135","0.315339358949169","0.265876978530222","0.364801739368115"
"Nein, nie","2013","(Fach-)Abitur","indirekter Migrationshintergrund","67","0.46982685722819","0.385637152138177","0.554016562318203"
"Nein, nie","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","AkademikerIn","kein Migrationshintergrund","1325","0.339886702805794","0.32437059081969","0.355402814791899"
"Nein, nie","2013","AkademikerIn","direkter Migrationshintergrund","151","0.399954491544951","0.350239077704808","0.449669905385093"
"Nein, nie","2013","AkademikerIn","indirekter Migrationshintergrund","59","0.424933761960646","0.349959981519886","0.499907542401406"
"Nein, nie","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","kein Migrationshintergrund","36","0.306096632157129","0.229203540836761","0.382989723477496"
"Ja, jede Woche","2013","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","Hauptschule","kein Migrationshintergrund","426","0.149394275556877","0.135928179994409","0.162860371119345"
"Ja, jede Woche","2013","Hauptschule","direkter Migrationshintergrund","107","0.170023286856407","0.140382299471722","0.199664274241091"
"Ja, jede Woche","2013","Hauptschule","indirekter Migrationshintergrund","29","","",""
"Ja, jede Woche","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","Realschule","kein Migrationshintergrund","515","0.110657610802114","0.101663145691682","0.119652075912547"
"Ja, jede Woche","2013","Realschule","direkter Migrationshintergrund","22","","",""
"Ja, jede Woche","2013","Realschule","indirekter Migrationshintergrund","26","","",""
"Ja, jede Woche","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","(Fach-)Abitur","kein Migrationshintergrund","188","0.108912617444441","0.0943624611696469","0.123462773719235"
"Ja, jede Woche","2013","(Fach-)Abitur","direkter Migrationshintergrund","52","0.175429452514234","0.134942656915358","0.21591624811311"
"Ja, jede Woche","2013","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Ja, jede Woche","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","AkademikerIn","kein Migrationshintergrund","514","0.147486473085641","0.135871096033978","0.159101850137303"
"Ja, jede Woche","2013","AkademikerIn","direkter Migrationshintergrund","50","0.10452571049836","0.07347784132138","0.13557357967534"
"Ja, jede Woche","2013","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Ja, jede Woche","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","kein Migrationshintergrund","26","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","kein Migrationshintergrund","498","0.191846343412802","0.176972120102321","0.206720566723284"
"Ja, alle 2 Wochen","2013","Hauptschule","direkter Migrationshintergrund","116","0.17235161546531","0.142550252699973","0.202152978230648"
"Ja, alle 2 Wochen","2013","Hauptschule","indirekter Migrationshintergrund","34","0.113846820718171","0.0680772245805934","0.159616416855749"
"Ja, alle 2 Wochen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","Realschule","kein Migrationshintergrund","805","0.172215330068349","0.161389909086125","0.183040751050573"
"Ja, alle 2 Wochen","2013","Realschule","direkter Migrationshintergrund","40","0.19973723264368","0.136999096566123","0.262475368721238"
"Ja, alle 2 Wochen","2013","Realschule","indirekter Migrationshintergrund","51","0.276695944898683","0.218370814475736","0.33502107532163"
"Ja, alle 2 Wochen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","kein Migrationshintergrund","255","0.148941540024919","0.13231292688631","0.165570153163528"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","direkter Migrationshintergrund","61","0.184690536771859","0.143382761537284","0.225998312006433"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","AkademikerIn","kein Migrationshintergrund","359","0.101984963686319","0.0920717046456089","0.111898222727029"
"Ja, alle 2 Wochen","2013","AkademikerIn","direkter Migrationshintergrund","46","0.124305879758069","0.0908235454962275","0.157788214019911"
"Ja, alle 2 Wochen","2013","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Ja, alle 2 Wochen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","kein Migrationshintergrund","227","0.0767455097876145","0.0666901465138633","0.0868008730613658"
"Ja, alle 3-4 Wochen","2013","Hauptschule","direkter Migrationshintergrund","51","0.0907196097041795","0.0680572562829089","0.11338196312545"
"Ja, alle 3-4 Wochen","2013","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
