,Unnamed: 0,year,bula_h,migback,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
601,601,1999,Brandenburg,No migration background,At least once per month,0.09763,50,12865,0.08176,0.11518
602,602,1999,Brandenburg,No migration background,Seldom,0.14096,72,12865,0.11952,0.16854
603,603,1999,Brandenburg,No migration background,Never,0.76141,432,12865,0.7177,0.80527
604,604,1999,Mecklenburg-Western Pomerania,No migration background,Seldom,0.15249,56,12865,0.12452,0.18033
605,605,1999,Mecklenburg-Western Pomerania,No migration background,Never,0.84751,294,12865,0.78743,0.91294
606,606,1999,Saxony,No migration background,At least once per week,0.06116,67,12865,0.05307,0.06974
607,607,1999,Saxony,No migration background,At least once per month,0.06304,82,12865,0.05468,0.07126
608,608,1999,Saxony,No migration background,Seldom,0.10362,128,12865,0.09297,0.117
609,609,1999,Saxony,No migration background,Never,0.77218,824,12865,0.73751,0.80544
610,610,1999,Saxony-Anhalt,No migration background,At least once per week,0.06227,44,12865,0.05025,0.07484
611,611,1999,Saxony-Anhalt,No migration background,At least once per month,0.04729,35,12865,0.038,0.05834
612,612,1999,Saxony-Anhalt,No migration background,Seldom,0.09783,69,12865,0.08613,0.11368
613,613,1999,Saxony-Anhalt,No migration background,Never,0.79261,505,12865,0.74711,0.8319
614,614,1999,Thuringa,No migration background,At least once per week,0.05688,45,12865,0.04909,0.06546
615,615,1999,Thuringa,No migration background,At least once per month,0.07412,52,12865,0.06193,0.08576
616,616,1999,Thuringa,No migration background,Seldom,0.13068,93,12865,0.11325,0.14705
617,617,1999,Thuringa,No migration background,Never,0.73832,501,12865,0.69875,0.78717
618,618,2001,Schleswig-Holstein,No migration background,At least once per week,0.0844,47,20922,0.07118,0.10025
619,619,2001,Schleswig-Holstein,No migration background,At least once per month,0.11478,73,20922,0.1035,0.12966
620,620,2001,Schleswig-Holstein,No migration background,Seldom,0.20769,124,20922,0.18735,0.22918
621,621,2001,Schleswig-Holstein,No migration background,Never,0.59313,330,20922,0.55552,0.62883
622,622,2001,Schleswig-Holstein,Direct migration background,Never,1.0,42,20922,0.86353,1.14693
623,623,2001,Hamburg,No migration background,Never,1.0,167,20922,0.93138,1.06981
624,624,2001,Lower Saxony,No migration background,At least once per week,0.10738,161,20922,0.09918,0.11714
625,625,2001,Lower Saxony,No migration background,At least once per month,0.08078,139,20922,0.07409,0.08731
626,626,2001,Lower Saxony,No migration background,Seldom,0.12536,191,20922,0.11472,0.1368
627,627,2001,Lower Saxony,No migration background,Never,0.68648,1055,20922,0.66132,0.71293
628,628,2001,Lower Saxony,Direct migration background,Never,1.0,197,20922,0.90229,1.12814
629,629,2001,Lower Saxony,Indirect migration background,Never,1.0,39,20922,0.78468,1.21184
630,630,2001,Bremen,No migration background,Never,1.0,91,20922,0.87027,1.1256
631,631,2001,North Rhine-Westphalia,No migration background,At least once per week,0.08311,319,20922,0.07776,0.08877
632,632,2001,North Rhine-Westphalia,No migration background,At least once per month,0.06261,241,20922,0.05753,0.0676
633,633,2001,North Rhine-Westphalia,No migration background,Seldom,0.10917,401,20922,0.10329,0.11534
634,634,2001,North Rhine-Westphalia,No migration background,Never,0.74511,2604,20922,0.73057,0.76607
635,635,2001,North Rhine-Westphalia,Direct migration background,Seldom,0.06238,49,20922,0.052,0.07377
636,636,2001,North Rhine-Westphalia,Direct migration background,Never,0.93762,692,20922,0.88937,0.98599
637,637,2001,North Rhine-Westphalia,Indirect migration background,Never,1.0,190,20922,0.90317,1.16494
638,638,2001,Hesse,No migration background,At least once per week,0.11355,126,20922,0.10338,0.12251
639,639,2001,Hesse,No migration background,At least once per month,0.10265,124,20922,0.09111,0.11292
640,640,2001,Hesse,No migration background,Seldom,0.11877,131,20922,0.10882,0.12813
641,641,2001,Hesse,No migration background,Never,0.66504,713,20922,0.63638,0.68726
642,642,2001,Hesse,Direct migration background,Never,1.0,263,20922,0.91931,1.08154
643,643,2001,Hesse,Indirect migration background,Never,1.0,63,20922,0.80592,1.21711
644,644,2001,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.08295,96,20922,0.07546,0.0901
645,645,2001,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.0906,97,20922,0.08068,0.10147
646,646,2001,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.16472,182,20922,0.15265,0.17734
647,647,2001,"Rhineland-Palatinate, Saarland",No migration background,Never,0.66173,715,20922,0.63929,0.69303
648,648,2001,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,190,20922,0.91052,1.07995
649,649,2001,Baden-Wuerttemberg,No migration background,At least once per week,0.12807,233,20922,0.11862,0.13722
650,650,2001,Baden-Wuerttemberg,No migration background,At least once per month,0.09648,173,20922,0.09024,0.10478
651,651,2001,Baden-Wuerttemberg,No migration background,Seldom,0.16884,295,20922,0.15714,0.18127
652,652,2001,Baden-Wuerttemberg,No migration background,Never,0.60661,1029,20922,0.58609,0.62854
653,653,2001,Baden-Wuerttemberg,Direct migration background,Seldom,0.07801,45,20922,0.06205,0.09809
654,654,2001,Baden-Wuerttemberg,Direct migration background,Never,0.92199,561,20922,0.84401,0.9858
655,655,2001,Baden-Wuerttemberg,Indirect migration background,Never,1.0,157,20922,0.8722,1.14648
656,656,2001,Bavaria,No migration background,At least once per week,0.0962,258,20922,0.09105,0.10217
657,657,2001,Bavaria,No migration background,At least once per month,0.10433,244,20922,0.09794,0.11193
658,658,2001,Bavaria,No migration background,Seldom,0.11405,308,20922,0.10735,0.12092
659,659,2001,Bavaria,No migration background,Never,0.68542,1671,20922,0.66624,0.70805
660,660,2001,Bavaria,Direct migration background,Seldom,0.08232,35,20922,0.05948,0.10566
661,661,2001,Bavaria,Direct migration background,Never,0.91768,336,20922,0.85224,0.98187
662,662,2001,Bavaria,Indirect migration background,Never,1.0,88,20922,0.82456,1.19933
663,663,2001,Berlin,No migration background,At least once per week,0.05405,39,20922,0.04413,0.06631
664,664,2001,Berlin,No migration background,At least once per month,0.05034,37,20922,0.04218,0.0586
665,665,2001,Berlin,No migration background,Seldom,0.1215,79,20922,0.10617,0.13771
666,666,2001,Berlin,No migration background,Never,0.77411,537,20922,0.74416,0.80966
667,667,2001,Berlin,Direct migration background,Never,1.0,54,20922,0.79741,1.20478
668,668,2001,Brandenburg,No migration background,At least once per week,0.05497,49,20922,0.04691,0.06411
669,669,2001,Brandenburg,No migration background,At least once per month,0.08076,71,20922,0.07162,0.09108
670,670,2001,Brandenburg,No migration background,Seldom,0.13365,121,20922,0.11702,0.14709
671,671,2001,Brandenburg,No migration background,Never,0.73062,687,20922,0.70086,0.76018
672,672,2001,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.08764,42,20922,0.06797,0.10964
673,673,2001,Mecklenburg-Western Pomerania,No migration background,Seldom,0.14246,79,20922,0.12251,0.16168
674,674,2001,Mecklenburg-Western Pomerania,No migration background,Never,0.7699,353,20922,0.72718,0.81788
675,675,2001,Saxony,No migration background,At least once per week,0.06101,99,20922,0.05396,0.06805
676,676,2001,Saxony,No migration background,At least once per month,0.07053,131,20922,0.06351,0.0762
677,677,2001,Saxony,No migration background,Seldom,0.09984,171,20922,0.08955,0.11045
678,678,2001,Saxony,No migration background,Never,0.76862,1189,20922,0.74354,0.79325
679,679,2001,Saxony-Anhalt,No migration background,At least once per week,0.04182,47,20922,0.03487,0.04916
680,680,2001,Saxony-Anhalt,No migration background,At least once per month,0.06064,59,20922,0.05309,0.06838
681,681,2001,Saxony-Anhalt,No migration background,Seldom,0.0938,100,20922,0.08403,0.1062
682,682,2001,Saxony-Anhalt,No migration background,Never,0.80374,749,20922,0.77596,0.83939
683,683,2001,Thuringa,No migration background,At least once per week,0.06726,66,20922,0.05815,0.07777
684,684,2001,Thuringa,No migration background,At least once per month,0.05897,60,20922,0.05141,0.06652
685,685,2001,Thuringa,No migration background,Seldom,0.12394,131,20922,0.11137,0.13662
686,686,2001,Thuringa,No migration background,Never,0.74983,687,20922,0.71391,0.78128
687,687,2003,Schleswig-Holstein,No migration background,At least once per week,0.0651,42,21364,0.05187,0.0784
688,688,2003,Schleswig-Holstein,No migration background,At least once per month,0.10974,73,21364,0.09303,0.12667
689,689,2003,Schleswig-Holstein,No migration background,Seldom,0.21626,130,21364,0.19348,0.23803
690,690,2003,Schleswig-Holstein,No migration background,Never,0.6089,348,21364,0.56643,0.6537
691,691,2003,Schleswig-Holstein,Direct migration background,Never,1.0,46,21364,0.81735,1.19911
692,692,2003,Hamburg,No migration background,Never,1.0,198,21364,0.90311,1.11432
693,693,2003,Lower Saxony,No migration background,At least once per week,0.10928,195,21364,0.09852,0.11876
694,694,2003,Lower Saxony,No migration background,At least once per month,0.07428,134,21364,0.06536,0.08537
695,695,2003,Lower Saxony,No migration background,Seldom,0.09998,174,21364,0.08739,0.10943
696,696,2003,Lower Saxony,No migration background,Never,0.71647,1145,21364,0.6902,0.74199
697,697,2003,Lower Saxony,Direct migration background,Never,1.0,179,21364,0.86116,1.12803
698,698,2003,Lower Saxony,Indirect migration background,Never,1.0,40,21364,0.73268,1.26424
699,699,2003,Bremen,No migration background,Never,1.0,115,21364,0.87597,1.11023
700,700,2003,North Rhine-Westphalia,No migration background,At least once per week,0.0846,368,21364,0.07869,0.09103
701,701,2003,North Rhine-Westphalia,No migration background,At least once per month,0.06734,275,21364,0.06167,0.07329
702,702,2003,North Rhine-Westphalia,No migration background,Seldom,0.08567,367,21364,0.07932,0.09168
703,703,2003,North Rhine-Westphalia,No migration background,Never,0.76239,2688,21364,0.74184,0.78506
704,704,2003,North Rhine-Westphalia,Direct migration background,Never,1.0,634,21364,0.93552,1.06295
705,705,2003,North Rhine-Westphalia,Indirect migration background,Never,1.0,187,21364,0.88139,1.10853
706,706,2003,Hesse,No migration background,At least once per week,0.10245,133,21364,0.09017,0.1201
707,707,2003,Hesse,No migration background,At least once per month,0.09505,122,21364,0.08224,0.10741
708,708,2003,Hesse,No migration background,Seldom,0.11521,135,21364,0.10187,0.12731
709,709,2003,Hesse,No migration background,Never,0.68729,790,21364,0.6546,0.71837
710,710,2003,Hesse,Direct migration background,Never,1.0,220,21364,0.91372,1.08954
711,711,2003,Hesse,Indirect migration background,Never,1.0,51,21364,0.72162,1.28597
712,712,2003,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.11224,127,21364,0.09873,0.12385
713,713,2003,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.07306,81,21364,0.06367,0.08354
714,714,2003,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.1715,183,21364,0.15411,0.19033
715,715,2003,"Rhineland-Palatinate, Saarland",No migration background,Never,0.6432,716,21364,0.6081,0.6738
716,716,2003,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,167,21364,0.87951,1.13486
717,717,2003,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,33,21364,0.75389,1.18205
718,718,2003,Baden-Wuerttemberg,No migration background,At least once per week,0.12751,278,21364,0.11636,0.13997
719,719,2003,Baden-Wuerttemberg,No migration background,At least once per month,0.10834,219,21364,0.09603,0.11949
720,720,2003,Baden-Wuerttemberg,No migration background,Seldom,0.14585,265,21364,0.13171,0.15996
721,721,2003,Baden-Wuerttemberg,No migration background,Never,0.6183,1131,21364,0.58954,0.64618
722,722,2003,Baden-Wuerttemberg,Direct migration background,Seldom,0.07553,38,21364,0.05455,0.10008
723,723,2003,Baden-Wuerttemberg,Direct migration background,Never,0.92447,504,21364,0.84638,0.99489
724,724,2003,Baden-Wuerttemberg,Indirect migration background,Never,1.0,166,21364,0.86427,1.1548
725,725,2003,Bavaria,No migration background,At least once per week,0.10688,309,21364,0.09762,0.11709
726,726,2003,Bavaria,No migration background,At least once per month,0.07894,232,21364,0.07282,0.08901
727,727,2003,Bavaria,No migration background,Seldom,0.11717,358,21364,0.10541,0.12767
728,728,2003,Bavaria,No migration background,Never,0.69701,1695,21364,0.66929,0.72456
729,729,2003,Bavaria,Direct migration background,Never,1.0,329,21364,0.92151,1.09673
730,730,2003,Bavaria,Indirect migration background,Never,1.0,100,21364,0.81452,1.19401
731,731,2003,Berlin,No migration background,At least once per week,0.04537,35,21364,0.03288,0.05576
732,732,2003,Berlin,No migration background,At least once per month,0.05633,38,21364,0.04313,0.0698
733,733,2003,Berlin,No migration background,Seldom,0.09398,74,21364,0.07709,0.10983
734,734,2003,Berlin,No migration background,Never,0.80432,573,21364,0.75754,0.86266
735,735,2003,Berlin,Direct migration background,Never,1.0,60,21364,0.81595,1.24081
736,736,2003,Berlin,Indirect migration background,Never,1.0,31,21364,0.7303,1.35211
737,737,2003,Brandenburg,No migration background,At least once per week,0.07546,63,21364,0.0618,0.08925
738,738,2003,Brandenburg,No migration background,At least once per month,0.05907,59,21364,0.04932,0.07362
739,739,2003,Brandenburg,No migration background,Seldom,0.09982,93,21364,0.08544,0.11424
740,740,2003,Brandenburg,No migration background,Never,0.76566,706,21364,0.72551,0.80962
741,741,2003,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.05871,31,21364,0.04546,0.07537
742,742,2003,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.05986,37,21364,0.04664,0.07294
743,743,2003,Mecklenburg-Western Pomerania,No migration background,Seldom,0.08906,54,21364,0.06969,0.10934
744,744,2003,Mecklenburg-Western Pomerania,No migration background,Never,0.79237,385,21364,0.74011,0.8405
745,745,2003,Saxony,No migration background,At least once per week,0.06736,111,21364,0.05993,0.07569
746,746,2003,Saxony,No migration background,At least once per month,0.05496,97,21364,0.04797,0.0618
747,747,2003,Saxony,No migration background,Seldom,0.0707,126,21364,0.06063,0.07894
748,748,2003,Saxony,No migration background,Never,0.80697,1236,21364,0.776,0.83711
749,749,2003,Saxony-Anhalt,No migration background,At least once per week,0.04751,40,21364,0.03782,0.05692
750,750,2003,Saxony-Anhalt,No migration background,At least once per month,0.06208,66,21364,0.05194,0.0763
751,751,2003,Saxony-Anhalt,No migration background,Seldom,0.0796,78,21364,0.0653,0.09396
752,752,2003,Saxony-Anhalt,No migration background,Never,0.81081,717,21364,0.77113,0.84933
753,753,2003,Thuringa,No migration background,At least once per week,0.07062,76,21364,0.05862,0.08018
754,754,2003,Thuringa,No migration background,At least once per month,0.0674,63,21364,0.05497,0.07891
755,755,2003,Thuringa,No migration background,Seldom,0.09504,92,21364,0.08162,0.10881
756,756,2003,Thuringa,No migration background,Never,0.76694,703,21364,0.72821,0.81487
757,757,2005,Schleswig-Holstein,No migration background,At least once per week,0.11909,68,19773,0.09942,0.14187
758,758,2005,Schleswig-Holstein,No migration background,At least once per month,0.11687,73,19773,0.09337,0.14342
759,759,2005,Schleswig-Holstein,No migration background,Seldom,0.2837,152,19773,0.24801,0.32033
760,760,2005,Schleswig-Holstein,No migration background,Never,0.48034,279,19773,0.4427,0.52046
761,761,2005,Schleswig-Holstein,Direct migration background,Never,1.0,42,19773,0.71804,1.19598
762,762,2005,Hamburg,No migration background,Never,1.0,176,19773,0.88492,1.1118
763,763,2005,Lower Saxony,No migration background,At least once per week,0.1043,168,19773,0.09069,0.11821
764,764,2005,Lower Saxony,No migration background,At least once per month,0.1009,158,19773,0.08808,0.11331
765,765,2005,Lower Saxony,No migration background,Seldom,0.11903,197,19773,0.10759,0.13451
766,766,2005,Lower Saxony,No migration background,Never,0.67576,1003,19773,0.64286,0.70467
767,767,2005,Lower Saxony,Direct migration background,Never,1.0,156,19773,0.84696,1.16767
768,768,2005,Lower Saxony,Indirect migration background,Never,1.0,35,19773,0.67347,1.36531
769,769,2005,Bremen,No migration background,Never,1.0,92,19773,0.87368,1.14983
770,770,2005,North Rhine-Westphalia,No migration background,At least once per week,0.09222,350,19773,0.08468,0.10069
771,771,2005,North Rhine-Westphalia,No migration background,At least once per month,0.07274,306,19773,0.06636,0.07903
772,772,2005,North Rhine-Westphalia,No migration background,Seldom,0.12191,458,19773,0.11364,0.13071
773,773,2005,North Rhine-Westphalia,No migration background,Never,0.71313,2324,19773,0.69069,0.73446
774,774,2005,North Rhine-Westphalia,Direct migration background,Never,1.0,569,19773,0.94767,1.0808
775,775,2005,North Rhine-Westphalia,Indirect migration background,Seldom,0.15172,32,19773,0.11514,0.20961
776,776,2005,North Rhine-Westphalia,Indirect migration background,Never,0.84828,180,19773,0.75435,0.9675
777,777,2005,Hesse,No migration background,At least once per week,0.1203,129,19773,0.10546,0.13756
778,778,2005,Hesse,No migration background,At least once per month,0.11414,129,19773,0.09564,0.13198
779,779,2005,Hesse,No migration background,Seldom,0.15062,170,19773,0.13348,0.17216
780,780,2005,Hesse,No migration background,Never,0.61494,650,19773,0.58539,0.65525
781,781,2005,Hesse,Direct migration background,Never,1.0,174,19773,0.8933,1.11302
782,782,2005,Hesse,Indirect migration background,Never,1.0,52,19773,0.76701,1.24333
783,783,2005,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.11763,124,19773,0.10128,0.13361
784,784,2005,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.09527,105,19773,0.08338,0.11284
785,785,2005,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.14912,163,19773,0.13083,0.17023
786,786,2005,"Rhineland-Palatinate, Saarland",No migration background,Never,0.63797,614,19773,0.59922,0.66995
787,787,2005,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,153,19773,0.85408,1.13529
788,788,2005,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,38,19773,0.76046,1.30428
789,789,2005,Baden-Wuerttemberg,No migration background,At least once per week,0.12128,252,19773,0.10831,0.13533
790,790,2005,Baden-Wuerttemberg,No migration background,At least once per month,0.10644,210,19773,0.09447,0.11747
791,791,2005,Baden-Wuerttemberg,No migration background,Seldom,0.17793,311,19773,0.16194,0.19291
792,792,2005,Baden-Wuerttemberg,No migration background,Never,0.59435,981,19773,0.56243,0.62906
793,793,2005,Baden-Wuerttemberg,Direct migration background,Seldom,0.12754,43,19773,0.09959,0.16104
794,794,2005,Baden-Wuerttemberg,Direct migration background,Never,0.87246,446,19773,0.79107,0.95554
795,795,2005,Baden-Wuerttemberg,Indirect migration background,Never,1.0,171,19773,0.85959,1.17928
796,796,2005,Bavaria,No migration background,At least once per week,0.10941,287,19773,0.09722,0.11929
797,797,2005,Bavaria,No migration background,At least once per month,0.10255,258,19773,0.09121,0.1138
798,798,2005,Bavaria,No migration background,Seldom,0.15854,410,19773,0.14498,0.17081
799,799,2005,Bavaria,No migration background,Never,0.62949,1459,19773,0.60115,0.65405
800,800,2005,Bavaria,Direct migration background,Seldom,0.09114,41,19773,0.07366,0.11113
801,801,2005,Bavaria,Direct migration background,Never,0.90886,262,19773,0.82514,0.98432
802,802,2005,Bavaria,Indirect migration background,Never,1.0,93,19773,0.84715,1.1896
803,803,2005,Berlin,No migration background,At least once per week,0.0485,40,19773,0.03799,0.0605
804,804,2005,Berlin,No migration background,At least once per month,0.07484,47,19773,0.06206,0.08704
805,805,2005,Berlin,No migration background,Seldom,0.13436,85,19773,0.11047,0.15633
806,806,2005,Berlin,No migration background,Never,0.74229,498,19773,0.69302,0.79794
807,807,2005,Berlin,Direct migration background,Never,1.0,36,19773,0.73913,1.24662
808,808,2005,Brandenburg,No migration background,At least once per week,0.05727,56,19773,0.04714,0.06735
809,809,2005,Brandenburg,No migration background,At least once per month,0.08163,79,19773,0.06841,0.09525
810,810,2005,Brandenburg,No migration background,Seldom,0.16472,131,19773,0.14038,0.19032
811,811,2005,Brandenburg,No migration background,Never,0.69638,593,19773,0.66067,0.73337
812,812,2005,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.10834,52,19773,0.07677,0.15221
813,813,2005,Mecklenburg-Western Pomerania,No migration background,Seldom,0.14984,75,19773,0.12404,0.1737
814,814,2005,Mecklenburg-Western Pomerania,No migration background,Never,0.74181,331,19773,0.69169,0.79631
815,815,2005,Saxony,No migration background,At least once per week,0.05973,97,19773,0.05066,0.06815
816,816,2005,Saxony,No migration background,At least once per month,0.07884,122,19773,0.06616,0.09167
817,817,2005,Saxony,No migration background,Seldom,0.12131,202,19773,0.10674,0.13587
818,818,2005,Saxony,No migration background,Never,0.74013,1057,19773,0.70678,0.77423
819,819,2005,Saxony-Anhalt,No migration background,At least once per week,0.05572,42,19773,0.03864,0.07243
820,820,2005,Saxony-Anhalt,No migration background,At least once per month,0.07775,70,19773,0.06396,0.08998
821,821,2005,Saxony-Anhalt,No migration background,Seldom,0.11547,126,19773,0.09463,0.13889
822,822,2005,Saxony-Anhalt,No migration background,Never,0.75107,622,19773,0.70757,0.79582
823,823,2005,Thuringa,No migration background,At least once per week,0.05008,54,19773,0.03792,0.06637
824,824,2005,Thuringa,No migration background,At least once per month,0.07737,78,19773,0.06036,0.09754
825,825,2005,Thuringa,No migration background,Seldom,0.14306,120,19773,0.11739,0.17312
826,826,2005,Thuringa,No migration background,Never,0.7295,617,19773,0.69116,0.78803
827,827,2007,Schleswig-Holstein,No migration background,At least once per week,0.08864,54,19607,0.06745,0.10806
828,828,2007,Schleswig-Holstein,No migration background,At least once per month,0.05657,40,19607,0.04521,0.06911
829,829,2007,Schleswig-Holstein,No migration background,Seldom,0.18173,86,19607,0.15504,0.21368
830,830,2007,Schleswig-Holstein,No migration background,Never,0.67307,371,19607,0.62329,0.71506
831,831,2007,Schleswig-Holstein,Direct migration background,Never,1.0,39,19607,0.82235,1.1918
832,832,2007,Hamburg,No migration background,Never,1.0,189,19607,0.89478,1.09551
833,833,2007,Lower Saxony,No migration background,At least once per week,0.13943,223,19607,0.12515,0.15326
834,834,2007,Lower Saxony,No migration background,At least once per month,0.09176,160,19607,0.08114,0.10207
835,835,2007,Lower Saxony,No migration background,Seldom,0.1311,207,19607,0.11493,0.14416
836,836,2007,Lower Saxony,No migration background,Never,0.6377,998,19607,0.60988,0.66787
837,837,2007,Lower Saxony,Direct migration background,Never,1.0,135,19607,0.83405,1.16197
838,838,2007,Lower Saxony,Indirect migration background,Never,1.0,38,19607,0.65352,1.302
839,839,2007,Bremen,No migration background,Never,1.0,96,19607,0.84708,1.16258
840,840,2007,North Rhine-Westphalia,No migration background,At least once per week,0.08797,338,19607,0.08155,0.09774
841,841,2007,North Rhine-Westphalia,No migration background,At least once per month,0.07524,294,19607,0.06833,0.082
842,842,2007,North Rhine-Westphalia,No migration background,Seldom,0.11732,412,19607,0.10935,0.12686
843,843,2007,North Rhine-Westphalia,No migration background,Never,0.71946,2352,19607,0.69367,0.74244
844,844,2007,North Rhine-Westphalia,Direct migration background,Seldom,0.05687,32,19607,0.04271,0.07273
845,845,2007,North Rhine-Westphalia,Direct migration background,Never,0.94313,484,19607,0.88028,0.99863
846,846,2007,North Rhine-Westphalia,Indirect migration background,Never,1.0,171,19607,0.8665,1.15097
847,847,2007,Hesse,No migration background,At least once per week,0.13181,144,19607,0.11242,0.15812
848,848,2007,Hesse,No migration background,At least once per month,0.08571,110,19607,0.07221,0.10095
849,849,2007,Hesse,No migration background,Seldom,0.15296,164,19607,0.13014,0.17511
850,850,2007,Hesse,No migration background,Never,0.62952,697,19607,0.59267,0.66781
851,851,2007,Hesse,Direct migration background,Never,1.0,166,19607,0.88003,1.11884
852,852,2007,Hesse,Indirect migration background,Never,1.0,56,19607,0.8009,1.25713
853,853,2007,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.10473,116,19607,0.09278,0.12084
854,854,2007,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.07944,91,19607,0.06789,0.09627
855,855,2007,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.11727,116,19607,0.09943,0.13716
856,856,2007,"Rhineland-Palatinate, Saarland",No migration background,Never,0.69855,641,19607,0.66281,0.74962
857,857,2007,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,125,19607,0.88324,1.11596
858,858,2007,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,34,19607,0.66483,1.31751
859,859,2007,Baden-Wuerttemberg,No migration background,At least once per week,0.13847,283,19607,0.12622,0.15493
860,860,2007,Baden-Wuerttemberg,No migration background,At least once per month,0.11155,212,19607,0.10104,0.12507
861,861,2007,Baden-Wuerttemberg,No migration background,Seldom,0.1597,269,19607,0.14508,0.17633
862,862,2007,Baden-Wuerttemberg,No migration background,Never,0.59029,1054,19607,0.55902,0.62541
863,863,2007,Baden-Wuerttemberg,Direct migration background,Seldom,0.0977,32,19607,0.07042,0.11749
864,864,2007,Baden-Wuerttemberg,Direct migration background,Never,0.9023,390,19607,0.81764,0.97661
865,865,2007,Baden-Wuerttemberg,Indirect migration background,Never,1.0,142,19607,0.85116,1.13836
866,866,2007,Bavaria,No migration background,At least once per week,0.10515,293,19607,0.09596,0.11475
867,867,2007,Bavaria,No migration background,At least once per month,0.10382,281,19607,0.09391,0.11745
868,868,2007,Bavaria,No migration background,Seldom,0.14948,392,19607,0.13768,0.16336
869,869,2007,Bavaria,No migration background,Never,0.64155,1512,19607,0.61466,0.67168
870,870,2007,Bavaria,Direct migration background,Seldom,0.09242,34,19607,0.07448,0.11436
871,871,2007,Bavaria,Direct migration background,Never,0.90758,261,19607,0.83448,0.9865
872,872,2007,Bavaria,Indirect migration background,Never,1.0,76,19607,0.80699,1.17005
873,873,2007,Berlin,No migration background,At least once per week,0.0633,47,19607,0.04914,0.08166
874,874,2007,Berlin,No migration background,At least once per month,0.05263,42,19607,0.04052,0.06461
875,875,2007,Berlin,No migration background,Seldom,0.10673,76,19607,0.09118,0.12467
876,876,2007,Berlin,No migration background,Never,0.77734,498,19607,0.72992,0.82883
877,877,2007,Berlin,Direct migration background,Never,1.0,45,19607,0.80873,1.23158
878,878,2007,Brandenburg,No migration background,At least once per week,0.06234,61,19607,0.0472,0.0794
879,879,2007,Brandenburg,No migration background,At least once per month,0.08033,76,19607,0.06914,0.09414
880,880,2007,Brandenburg,No migration background,Seldom,0.14097,114,19607,0.11424,0.16319
881,881,2007,Brandenburg,No migration background,Never,0.71637,583,19607,0.67128,0.75702
882,882,2007,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.08981,53,19607,0.07137,0.11258
883,883,2007,Mecklenburg-Western Pomerania,No migration background,Seldom,0.10641,62,19607,0.08775,0.12727
884,884,2007,Mecklenburg-Western Pomerania,No migration background,Never,0.80377,347,19607,0.75337,0.88243
885,885,2007,Saxony,No migration background,At least once per week,0.06575,104,19607,0.0575,0.07394
886,886,2007,Saxony,No migration background,At least once per month,0.0739,106,19607,0.06214,0.08558
887,887,2007,Saxony,No migration background,Seldom,0.12426,180,19607,0.10726,0.14574
888,888,2007,Saxony,No migration background,Never,0.73609,1074,19607,0.70374,0.77696
889,889,2007,Saxony-Anhalt,No migration background,At least once per week,0.05577,48,19607,0.04281,0.07218
890,890,2007,Saxony-Anhalt,No migration background,At least once per month,0.07034,65,19607,0.0511,0.09225
891,891,2007,Saxony-Anhalt,No migration background,Seldom,0.11217,104,19607,0.09401,0.13401
892,892,2007,Saxony-Anhalt,No migration background,Never,0.76171,627,19607,0.70961,0.81247
893,893,2007,Thuringa,No migration background,At least once per week,0.06151,61,19607,0.04941,0.07403
894,894,2007,Thuringa,No migration background,At least once per month,0.10142,83,19607,0.0812,0.12892
895,895,2007,Thuringa,No migration background,Seldom,0.10957,107,19607,0.0899,0.13326
896,896,2007,Thuringa,No migration background,Never,0.7275,634,19607,0.68064,0.77458
897,897,2008,Schleswig-Holstein,No migration background,At least once per week,0.08115,46,18597,0.06471,0.10104
898,898,2008,Schleswig-Holstein,No migration background,At least once per month,0.05111,31,18597,0.04206,0.06285
899,899,2008,Schleswig-Holstein,No migration background,Seldom,0.12049,48,18597,0.09872,0.14175
900,900,2008,Schleswig-Holstein,No migration background,Never,0.74726,368,18597,0.68608,0.8043
901,901,2008,Schleswig-Holstein,Direct migration background,Never,1.0,42,18597,0.82104,1.20023
