"pli0096_h","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2017","Realschule","849","0.121830513447713","0.1141239234863","0.129537103409126"
"Seltener","2017","(Fach-)Abitur","541","0.12794573809366","0.11777078099123","0.138120695196089"
"Seltener","2017","AkademikerIn","983","0.147875401960725","0.139241810998626","0.156508992922823"
"Nie","2017","(noch) kein Abschluss","684","0.739903372671041","0.711784548930629","0.768022196411452"
"Nie","2017","Hauptschule","5386","0.756045995672942","0.746076759881808","0.766015231464075"
"Nie","2017","Realschule","4552","0.674169209630423","0.663126502310919","0.685211916949927"
"Nie","2017","(Fach-)Abitur","2657","","",""
"Nie","2017","AkademikerIn","3709","0.591411304921075","0.579455469365876","0.603367140476273"
"Taeglich","2018","(noch) kein Abschluss","","","",""
"Taeglich","2018","Hauptschule","","","",""
"Taeglich","2018","Realschule","","","",""
"Taeglich","2018","(Fach-)Abitur","","","",""
"Taeglich","2018","AkademikerIn","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2018","Hauptschule","","","",""
"Min 1x pro Woche","2018","Realschule","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2018","AkademikerIn","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2018","Hauptschule","","","",""
"Min 1x pro Monat","2018","Realschule","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2018","AkademikerIn","","","",""
"Seltener","2018","(noch) kein Abschluss","","","",""
"Seltener","2018","Hauptschule","","","",""
"Seltener","2018","Realschule","","","",""
"Seltener","2018","(Fach-)Abitur","","","",""
"Seltener","2018","AkademikerIn","","","",""
"Nie","2018","(noch) kein Abschluss","","","",""
"Nie","2018","Hauptschule","","","",""
"Nie","2018","Realschule","","","",""
"Nie","2018","(Fach-)Abitur","","","",""
"Nie","2018","AkademikerIn","","","",""
"Taeglich","2019","(noch) kein Abschluss","9","0.00669354636595464","0.000949110603286851","0.0124379821286224"
"Taeglich","2019","Hauptschule","83","0.0114640254933427","0.00881163324864142","0.0141164177380439"
"Taeglich","2019","Realschule","131","","",""
"Taeglich","2019","(Fach-)Abitur","87","0.0189994966175234","0.0148433440077883","0.0231556492272585"
"Taeglich","2019","AkademikerIn","190","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","69","0.0691121010170531","0.0512429733804304","0.0869812286536758"
"Min 1x pro Woche","2019","Hauptschule","485","0.0740232208081179","0.0675000766648351","0.0805463649514007"
"Min 1x pro Woche","2019","Realschule","738","0.104318562537914","0.0970112712322885","0.11162585384354"
"Min 1x pro Woche","2019","(Fach-)Abitur","502","0.112280402927114","0.10266924511046","0.121891560743769"
"Min 1x pro Woche","2019","AkademikerIn","931","0.125011790754841","0.117277287471603","0.132746294038078"
"Min 1x pro Monat","2019","(noch) kein Abschluss","41","0.047111176134206","0.0321845828101207","0.0620377694582913"
"Min 1x pro Monat","2019","Hauptschule","403","0.0606022621577188","0.0546573955890254","0.0665471287264123"
"Min 1x pro Monat","2019","Realschule","618","0.0839471970659607","0.0773179807454289","0.0905764133864925"
"Min 1x pro Monat","2019","(Fach-)Abitur","354","0.0832398393846134","0.0748301625650038","0.091649516204223"
"Min 1x pro Monat","2019","AkademikerIn","916","0.104031235407551","0.0968914665485047","0.111171004266597"
"Seltener","2019","(noch) kein Abschluss","72","0.0937986923148851","0.0732592643143823","0.114338120315388"
"Seltener","2019","Hauptschule","462","0.0853415544889727","0.0783803773138015","0.0923027316641438"
"Seltener","2019","Realschule","687","0.0961662948591511","0.0891184790558885","0.103214110662414"
"Seltener","2019","(Fach-)Abitur","489","0.121094262519742","0.111162673111111","0.131025851928373"
"Seltener","2019","AkademikerIn","928","0.122130485041847","0.114473058055841","0.129787912027853"
"Nie","2019","(noch) kein Abschluss","583","0.783284484167901","0.754258806000933","0.81231016233487"
"Nie","2019","Hauptschule","4755","0.768568937051848","0.758060813331935","0.779077060771761"
"Nie","2019","Realschule","4548","0.697092876576568","0.686107905880815","0.708077847272322"
"Nie","2019","(Fach-)Abitur","2713","","",""
"Nie","2019","AkademikerIn","4059","0.625872456194717","0.614556048102844","0.637188864286589"
