"pli0096_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","2007","(Fach-)Abitur","4","","","",""
"Täglich","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","AkademikerIn","2","","","",""
"Täglich","2007","AkademikerIn","3","","","",""
"Täglich","2007","AkademikerIn","4","","","",""
"Täglich","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","2","7","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","3","14","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","4","8","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Woche","2007","Hauptschule","1 Einkommensschwächstes Quintil","105","0.0550778116920792","0.04445889814158","0.0656967252425784"
"Min 1x pro Woche","2007","Hauptschule","2","125","0.0602789745022454","0.0501092866508356","0.0704486623536553"
"Min 1x pro Woche","2007","Hauptschule","3","132","0.0819413521153684","0.0680335158802226","0.0958491883505141"
"Min 1x pro Woche","2007","Hauptschule","4","146","0.107639099580255","0.0908176046156527","0.124460594544856"
"Min 1x pro Woche","2007","Hauptschule","5 Einkommensstärkstes Quintil","64","0.109478758698807","0.0843901439923169","0.134567373405297"
"Min 1x pro Woche","2007","Realschule","1 Einkommensschwächstes Quintil","69","0.0721817313447884","0.055638159898354","0.0887253027912227"
"Min 1x pro Woche","2007","Realschule","2","91","0.0813665629589907","0.065968356810716","0.0967647691072653"
"Min 1x pro Woche","2007","Realschule","3","119","0.0988207752548992","0.0814976845547515","0.116143865955047"
"Min 1x pro Woche","2007","Realschule","4","123","0.115196020756963","0.097003285863526","0.133388755650401"
"Min 1x pro Woche","2007","Realschule","5 Einkommensstärkstes Quintil","103","0.127504616631732","0.105517591023129","0.149491642240336"
"Min 1x pro Woche","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","38","0.0860137833346662","0.0582929894084217","0.113734577260911"
"Min 1x pro Woche","2007","(Fach-)Abitur","2","30","0.0739792034781458","0.0500606797690268","0.0978977271872649"
"Min 1x pro Woche","2007","(Fach-)Abitur","3","55","0.099674834561445","0.0719968609690541","0.127352808153836"
"Min 1x pro Woche","2007","(Fach-)Abitur","4","71","0.128485266319864","0.100076752273366","0.156893780366361"
"Min 1x pro Woche","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","70","0.130362982413192","0.101025760539419","0.159700204286965"
"Min 1x pro Woche","2007","AkademikerIn","1 Einkommensschwächstes Quintil","38","0.147760633425785","0.105665980293352","0.189855286558218"
"Min 1x pro Woche","2007","AkademikerIn","2","67","0.14056519168674","0.10862865948546","0.17250172388802"
"Min 1x pro Woche","2007","AkademikerIn","3","90","0.123581455610504","0.0978214025698889","0.149341508651119"
"Min 1x pro Woche","2007","AkademikerIn","4","127","0.110993024338682","0.0919384931216734","0.13004755555569"
"Min 1x pro Woche","2007","AkademikerIn","5 Einkommensstärkstes Quintil","274","0.111856252397935","0.0979131407487871","0.125799364047084"
"Min 1x pro Monat","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","2","9","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","3","7","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","4","6","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Monat","2007","Hauptschule","1 Einkommensschwächstes Quintil","81","0.0472461406831312","0.0373704551841008","0.0571218261821617"
"Min 1x pro Monat","2007","Hauptschule","2","128","0.0546001131087065","0.0448921131128503","0.0643081131045627"
"Min 1x pro Monat","2007","Hauptschule","3","134","0.0867638925450291","0.0724902819853959","0.101037503104662"
"Min 1x pro Monat","2007","Hauptschule","4","119","0.0884622628354103","0.0730496721859358","0.103874853484885"
"Min 1x pro Monat","2007","Hauptschule","5 Einkommensstärkstes Quintil","55","0.0858942553811526","0.0633793624080159","0.108409148354289"
"Min 1x pro Monat","2007","Realschule","1 Einkommensschwächstes Quintil","47","0.0510603680678133","0.0369887050167096","0.065132031118917"
"Min 1x pro Monat","2007","Realschule","2","122","0.0961182878993863","0.0795172656201762","0.112719310178596"
"Min 1x pro Monat","2007","Realschule","3","102","0.0816650348763395","0.0657680668266998","0.0975620029259793"
"Min 1x pro Monat","2007","Realschule","4","118","0.0911696891420182","0.074766724180388","0.107572654103648"
"Min 1x pro Monat","2007","Realschule","5 Einkommensstärkstes Quintil","87","0.0834595817429215","0.0652275162916877","0.101691647194155"
"Min 1x pro Monat","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","2","43","0.0838045614318918","0.0584826161126042","0.109126506751179"
"Min 1x pro Monat","2007","(Fach-)Abitur","3","41","0.106462801214015","0.0779659354072275","0.134959667020802"
"Min 1x pro Monat","2007","(Fach-)Abitur","4","53","0.0945273241391463","0.069690226578989","0.119364421699304"
"Min 1x pro Monat","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","52","0.0950603058630106","0.069504931021106","0.120615680704915"
"Min 1x pro Monat","2007","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Min 1x pro Monat","2007","AkademikerIn","2","47","0.106327150202787","0.0780032039420341","0.134651096463541"
"Min 1x pro Monat","2007","AkademikerIn","3","65","0.0850514541283231","0.0632164374586623","0.106886470797984"
"Min 1x pro Monat","2007","AkademikerIn","4","110","0.0947325657200545","0.0769687630415526","0.112496368398556"
"Min 1x pro Monat","2007","AkademikerIn","5 Einkommensstärkstes Quintil","254","0.107141120207722","0.0934588726590174","0.120823367756427"
"Seltener","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Seltener","2007","(noch) kein Abschluss","2","18","","",""
"Seltener","2007","(noch) kein Abschluss","3","17","","",""
"Seltener","2007","(noch) kein Abschluss","4","7","","",""
"Seltener","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"Seltener","2007","Hauptschule","1 Einkommensschwächstes Quintil","132","0.0746240678840573","0.0623922140472277","0.0868559217208869"
"Seltener","2007","Hauptschule","2","214","0.101978804136751","0.0890480613076213","0.114909546965881"
"Seltener","2007","Hauptschule","3","150","0.112619511917341","0.0965894739772022","0.12864954985748"
"Seltener","2007","Hauptschule","4","142","0.105662608534984","0.0889778220384064","0.122347395031563"
"Seltener","2007","Hauptschule","5 Einkommensstärkstes Quintil","74","0.104815921492445","0.0802032128191021","0.129428630165788"
"Seltener","2007","Realschule","1 Einkommensschwächstes Quintil","113","0.121266990854603","0.100398841558793","0.142135140150414"
"Seltener","2007","Realschule","2","163","0.150871651172444","0.130712765987499","0.171030536357389"
"Seltener","2007","Realschule","3","147","0.146610539715896","0.126077563739468","0.167143515692325"
"Seltener","2007","Realschule","4","153","0.139754959372668","0.119996620866369","0.159513297878968"
"Seltener","2007","Realschule","5 Einkommensstärkstes Quintil","113","0.118129987344459","0.096853284668358","0.139406690020559"
"Seltener","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","52","0.124405174476832","0.0917747569160958","0.157035592037567"
"Seltener","2007","(Fach-)Abitur","2","62","0.126904617056719","0.0964860513456723","0.157323182767765"
"Seltener","2007","(Fach-)Abitur","3","57","0.164947516901432","0.130657191131733","0.199237842671131"
"Seltener","2007","(Fach-)Abitur","4","65","0.124415529050282","0.0963953563909413","0.152435701709623"
"Seltener","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","91","0.172220673286389","0.1393224259083","0.205118920664479"
"Seltener","2007","AkademikerIn","1 Einkommensschwächstes Quintil","50","0.160142819740732","0.116639417502128","0.203646221979336"
"Seltener","2007","AkademikerIn","2","72","0.154452634996474","0.121247211474701","0.187658058518248"
"Seltener","2007","AkademikerIn","3","98","0.154614624491766","0.126315892838429","0.182913356145102"
"Seltener","2007","AkademikerIn","4","187","0.16618297634426","0.143602843794482","0.188763108894038"
"Seltener","2007","AkademikerIn","5 Einkommensstärkstes Quintil","314","0.167891983842839","0.151357418812252","0.184426548873427"
"Nie","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","154","0.844646206818604","0.792305747639465","0.896986665997742"
"Nie","2007","(noch) kein Abschluss","2","105","0.792876640962214","0.725507960211029","0.860245321713398"
"Nie","2007","(noch) kein Abschluss","3","48","0.55812974076936","0.453172154687057","0.663087326851663"
"Nie","2007","(noch) kein Abschluss","4","56","0.826383348399981","0.741779679826754","0.910987016973207"
"Nie","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","36","0.508338996280552","0.388631792884386","0.628046199676717"
"Nie","2007","Hauptschule","1 Einkommensschwächstes Quintil","1455","0.823051979740732","0.805288411481709","0.840815547999756"
"Nie","2007","Hauptschule","2","1637","0.783142108252297","0.765533171770634","0.80075104473396"
"Nie","2007","Hauptschule","3","1078","0.718675243422262","0.695874809591363","0.741475677253161"
"Nie","2007","Hauptschule","4","897","0.698236029049351","0.673321991441318","0.723150066657383"
"Nie","2007","Hauptschule","5 Einkommensstärkstes Quintil","402","0.699811064427595","0.662983130872646","0.736638997982545"
"Nie","2007","Realschule","1 Einkommensschwächstes Quintil","711","0.755490909732795","0.728015366318836","0.782966453146754"
"Nie","2007","Realschule","2","835","0.671643497969179","0.645193951042286","0.698093044896072"
"Nie","2007","Realschule","3","772","0.672903650152865","0.645669742762988","0.700137557542742"
"Nie","2007","Realschule","4","789","0.65387933072835","0.626770031527715","0.680988629928984"
"Nie","2007","Realschule","5 Einkommensstärkstes Quintil","581","0.670905814280888","0.63993070544217","0.701880923119605"
"Nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","279","0.733616071142931","0.689910153384937","0.777321988900926"
"Nie","2007","(Fach-)Abitur","2","325","0.715311618033244","0.674073229443855","0.756550006622633"
"Nie","2007","(Fach-)Abitur","3","297","0.628914847323109","0.584279949277509","0.673549745368708"
"Nie","2007","(Fach-)Abitur","4","344","0.652571880490708","0.61214863795642","0.692995123024995"
"Nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","293","0.602356038437408","0.559713145234083","0.644998931640734"
"Nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","159","0.621119060553485","0.56357432816831","0.67866379293866"
"Nie","2007","AkademikerIn","2","269","0.598655023113998","0.553615931361624","0.643694114866373"
"Nie","2007","AkademikerIn","3","374","0.636752465769407","0.599108014082318","0.674396917456496"
"Nie","2007","AkademikerIn","4","620","0.628091433597004","0.598773904307021","0.657408962886988"
"Nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","1121","0.613110643551503","0.591565432133611","0.634655854969395"
"Täglich","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Täglich","2008","(noch) kein Abschluss","2","2","","",""
"Täglich","2008","(noch) kein Abschluss","3","2","","",""
"Täglich","2008","(noch) kein Abschluss","4","2","","",""
"Täglich","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","Hauptschule","1 Einkommensschwächstes Quintil","10","","",""
"Täglich","2008","Hauptschule","2","16","","",""
"Täglich","2008","Hauptschule","3","19","","",""
"Täglich","2008","Hauptschule","4","15","","",""
"Täglich","2008","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Täglich","2008","Realschule","1 Einkommensschwächstes Quintil","7","","",""
"Täglich","2008","Realschule","2","9","","",""
"Täglich","2008","Realschule","3","11","","",""
"Täglich","2008","Realschule","4","13","","",""
"Täglich","2008","Realschule","5 Einkommensstärkstes Quintil","14","","",""
"Täglich","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","5","","",""
"Täglich","2008","(Fach-)Abitur","2","6","","",""
"Täglich","2008","(Fach-)Abitur","3","6","","",""
"Täglich","2008","(Fach-)Abitur","4","7","","",""
"Täglich","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","13","","",""
"Täglich","2008","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Täglich","2008","AkademikerIn","2","6","","",""
"Täglich","2008","AkademikerIn","3","13","","",""
"Täglich","2008","AkademikerIn","4","15","","",""
"Täglich","2008","AkademikerIn","5 Einkommensstärkstes Quintil","44","0.0125457252491236","0.00765673867911767","0.0174347118191296"
"Min 1x pro Woche","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","15","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","2","11","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","3","18","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","4","13","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Min 1x pro Woche","2008","Hauptschule","1 Einkommensschwächstes Quintil","74","0.0515692665821787","0.0405452049392843","0.0625933282250731"
"Min 1x pro Woche","2008","Hauptschule","2","116","0.0602476371176109","0.0495681728478727","0.070927101387349"
"Min 1x pro Woche","2008","Hauptschule","3","111","0.0750566087118545","0.0616465845226012","0.0884666329011079"
"Min 1x pro Woche","2008","Hauptschule","4","118","0.0844911488132796","0.0692667216863428","0.0997155759402164"
"Min 1x pro Woche","2008","Hauptschule","5 Einkommensstärkstes Quintil","65","0.130580364240532","0.102797467347319","0.158363261133746"
"Min 1x pro Woche","2008","Realschule","1 Einkommensschwächstes Quintil","56","0.0631755324350778","0.0466844743960712","0.0796665904740845"
"Min 1x pro Woche","2008","Realschule","2","87","0.0830864802993472","0.0666782142935248","0.0994947463051696"
"Min 1x pro Woche","2008","Realschule","3","108","0.105811492092758","0.0872855171514236","0.124337467034093"
"Min 1x pro Woche","2008","Realschule","4","112","0.092459835277479","0.0761985180115374","0.108721152543421"
"Min 1x pro Woche","2008","Realschule","5 Einkommensstärkstes Quintil","85","0.11277216725453","0.0921066929063826","0.133437641602677"
"Min 1x pro Woche","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","27","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","2","24","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","3","32","0.0489275000708953","0.0283460869174383","0.0695089132243523"
"Min 1x pro Woche","2008","(Fach-)Abitur","4","53","0.0993048659938722","0.0733489012217368","0.125260830766008"
"Min 1x pro Woche","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","57","0.114458778126822","0.0864125517310236","0.14250500452262"
"Min 1x pro Woche","2008","AkademikerIn","1 Einkommensschwächstes Quintil","18","","",""
"Min 1x pro Woche","2008","AkademikerIn","2","55","0.141709076650769","0.108707435398103","0.174710717903434"
"Min 1x pro Woche","2008","AkademikerIn","3","63","0.0903911230425925","0.0673705994496523","0.113411646635533"
"Min 1x pro Woche","2008","AkademikerIn","4","107","0.083096189831559","0.0652598137283428","0.100932565934775"
"Min 1x pro Woche","2008","AkademikerIn","5 Einkommensstärkstes Quintil","231","0.106264119983321","0.0927274954576557","0.119800744508987"
"Min 1x pro Monat","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","2","5","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","3","5","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","4","7","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Monat","2008","Hauptschule","1 Einkommensschwächstes Quintil","55","0.0419400074117454","0.0319479723306016","0.0519320424928892"
"Min 1x pro Monat","2008","Hauptschule","2","115","0.0554717889210712","0.0451983392584575","0.065745238583685"
"Min 1x pro Monat","2008","Hauptschule","3","117","0.0692476139206042","0.0563265878920484","0.08216863994916"
"Min 1x pro Monat","2008","Hauptschule","4","105","0.0719046201429237","0.0577636637845955","0.0860455765012519"
"Min 1x pro Monat","2008","Hauptschule","5 Einkommensstärkstes Quintil","34","0.0522663804042433","0.0339145991880254","0.0706181616204611"
"Min 1x pro Monat","2008","Realschule","1 Einkommensschwächstes Quintil","56","0.0636502707946706","0.0471015615832735","0.0801989800060677"
"Min 1x pro Monat","2008","Realschule","2","87","0.0718217105814825","0.0564728233917673","0.0871705977711978"
"Min 1x pro Monat","2008","Realschule","3","79","0.0773422784175816","0.061253283956651","0.0934312728785121"
"Min 1x pro Monat","2008","Realschule","4","105","0.0870243680005264","0.0712010968527081","0.102847639148345"
"Min 1x pro Monat","2008","Realschule","5 Einkommensstärkstes Quintil","102","0.0986525874013946","0.0791708724527905","0.118134302349999"
"Min 1x pro Monat","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","22","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","2","29","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","3","34","0.0974396388019265","0.0691454122675029","0.12573386533635"
"Min 1x pro Monat","2008","(Fach-)Abitur","4","44","0.102531542914372","0.0762045445690726","0.128858541259671"
"Min 1x pro Monat","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","48","0.106295780294844","0.0791438688851227","0.133447691704566"
"Min 1x pro Monat","2008","AkademikerIn","1 Einkommensschwächstes Quintil","19","","",""
"Min 1x pro Monat","2008","AkademikerIn","2","45","0.107846733125487","0.0784943966647848","0.13719906958619"
"Min 1x pro Monat","2008","AkademikerIn","3","54","0.0811376972640805","0.0592166389478502","0.103058755580311"
"Min 1x pro Monat","2008","AkademikerIn","4","98","0.105854543187164","0.085974697195535","0.125734389178792"
"Min 1x pro Monat","2008","AkademikerIn","5 Einkommensstärkstes Quintil","231","0.097055650088761","0.0840523565996989","0.110058943577823"
"Seltener","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","12","","",""
"Seltener","2008","(noch) kein Abschluss","2","11","","",""
"Seltener","2008","(noch) kein Abschluss","3","10","","",""
"Seltener","2008","(noch) kein Abschluss","4","10","","",""
"Seltener","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Seltener","2008","Hauptschule","1 Einkommensschwächstes Quintil","97","0.0620674569109523","0.0500403513080812","0.0740945625138234"
"Seltener","2008","Hauptschule","2","169","0.089705150978522","0.0768797049375661","0.102530597019478"
"Seltener","2008","Hauptschule","3","127","0.0862191250598667","0.0719334636245111","0.100504786495222"
"Seltener","2008","Hauptschule","4","115","0.0853902254617406","0.0700925276471514","0.10068792327633"
"Seltener","2008","Hauptschule","5 Einkommensstärkstes Quintil","67","0.0850068508829656","0.0620104562818039","0.108003245484127"
"Seltener","2008","Realschule","1 Einkommensschwächstes Quintil","83","0.109058493518235","0.0879285033285254","0.130188483707944"
"Seltener","2008","Realschule","2","108","0.10155989067994","0.0836026750638053","0.119517106296075"
"Seltener","2008","Realschule","3","104","0.0973331692331077","0.0794808647527","0.115185473713515"
"Seltener","2008","Realschule","4","141","0.11292126065417","0.0951542164647581","0.130688304843581"
"Seltener","2008","Realschule","5 Einkommensstärkstes Quintil","101","0.101529773675438","0.0817975790541522","0.121261968296724"
"Seltener","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","43","0.119808847501175","0.0866303185729664","0.152987376429384"
"Seltener","2008","(Fach-)Abitur","2","45","0.110349795215539","0.0784239329053424","0.142275657525736"
"Seltener","2008","(Fach-)Abitur","3","50","0.111666937265349","0.0816171029993093","0.141716771531388"
"Seltener","2008","(Fach-)Abitur","4","66","0.120816996423005","0.0925313139252995","0.149102678920711"
"Seltener","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","67","0.12625664841145","0.0969973059663329","0.155515990856568"
"Seltener","2008","AkademikerIn","1 Einkommensschwächstes Quintil","32","0.125195724618719","0.0836713237139705","0.166720125523468"
"Seltener","2008","AkademikerIn","2","74","0.17997311061244","0.143620357819181","0.216325863405699"
"Seltener","2008","AkademikerIn","3","90","0.139482160426441","0.111668110299875","0.167296210553007"
"Seltener","2008","AkademikerIn","4","138","0.139315584878059","0.116939917465748","0.16169125229037"
"Seltener","2008","AkademikerIn","5 Einkommensstärkstes Quintil","282","0.141282990207025","0.125983307198204","0.156582673215847"
"Nie","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","129","0.800996986050899","0.739326066942196","0.862667905159603"
"Nie","2008","(noch) kein Abschluss","2","113","0.832341156290221","0.770898803604951","0.893783508975491"
"Nie","2008","(noch) kein Abschluss","3","55","0.580538996271116","0.478588737833469","0.682489254708763"
"Nie","2008","(noch) kein Abschluss","4","43","0.600916747122416","0.490086994243296","0.711746500001536"
"Nie","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","49","0.691645904943187","0.586425735625041","0.796866074261334"
"Nie","2008","Hauptschule","1 Einkommensschwächstes Quintil","1310","0.837364314535377","0.818968946003202","0.855759683067552"
"Nie","2008","Hauptschule","2","1491","0.786987446305877","0.768611096627749","0.805363795984005"
"Nie","2008","Hauptschule","3","1109","0.759569266496254","0.737819419896744","0.781319113095764"
"Nie","2008","Hauptschule","4","929","0.748506693347181","0.724756609997806","0.772256776696556"
"Nie","2008","Hauptschule","5 Einkommensstärkstes Quintil","391","0.72002433543537","0.683002529777515","0.757046141093225"
"Nie","2008","Realschule","1 Einkommensschwächstes Quintil","634","0.75940705903211","0.730432041483984","0.788382076580235"
"Nie","2008","Realschule","2","796","0.737296028589217","0.711133025926736","0.763459031251699"
"Nie","2008","Realschule","3","757","0.711124074335041","0.683826222213969","0.738421926456113"
"Nie","2008","Realschule","4","848","0.696776198293618","0.670972940824289","0.722579455762946"
"Nie","2008","Realschule","5 Einkommensstärkstes Quintil","598","0.669769482962138","0.639044042570963","0.700494923353313"
"Nie","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","271","0.759292618878429","0.715613539656145","0.802971698100713"
"Nie","2008","(Fach-)Abitur","2","266","0.719252334950661","0.673464938902443","0.765039730998879"
"Nie","2008","(Fach-)Abitur","3","300","0.72789577246454","0.685434392073589","0.770357152855491"
"Nie","2008","(Fach-)Abitur","4","340","0.663697401915256","0.622694634191422","0.704700169639089"
"Nie","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","310","0.623072689686767","0.58038096970547","0.665764409668064"
"Nie","2008","AkademikerIn","1 Einkommensschwächstes Quintil","167","0.700006287029367","0.64250729588896","0.757505278169774"
"Nie","2008","AkademikerIn","2","249","0.554295121404707","0.507260931652358","0.601329311157055"
"Nie","2008","AkademikerIn","3","376","0.669917654974538","0.63216505895473","0.707670250994347"
"Nie","2008","AkademikerIn","4","562","0.65257892727394","0.621810961864472","0.683346892683408"
"Nie","2008","AkademikerIn","5 Einkommensstärkstes Quintil","1203","0.642851514471769","0.621804417446411","0.663898611497127"
"Täglich","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(noch) kein Abschluss","2","","","",""
"Täglich","2009","(noch) kein Abschluss","3","","","",""
"Täglich","2009","(noch) kein Abschluss","4","","","",""
"Täglich","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Hauptschule","2","","","",""
"Täglich","2009","Hauptschule","3","","","",""
"Täglich","2009","Hauptschule","4","","","",""
"Täglich","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Realschule","2","","","",""
"Täglich","2009","Realschule","3","","","",""
"Täglich","2009","Realschule","4","","","",""
"Täglich","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","2","","","",""
"Täglich","2009","(Fach-)Abitur","3","","","",""
"Täglich","2009","(Fach-)Abitur","4","","","",""
"Täglich","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","AkademikerIn","2","","","",""
"Täglich","2009","AkademikerIn","3","","","",""
"Täglich","2009","AkademikerIn","4","","","",""
"Täglich","2009","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","2","11","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","3","11","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","4","9","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Woche","2009","Hauptschule","1 Einkommensschwächstes Quintil","71","0.0467098332371792","0.0356006228664769","0.0578190436078815"
"Min 1x pro Woche","2009","Hauptschule","2","111","0.0649888939056979","0.0532847068710388","0.076693080940357"
"Min 1x pro Woche","2009","Hauptschule","3","106","0.0836388587295165","0.0685489640061555","0.0987287534528774"
"Min 1x pro Woche","2009","Hauptschule","4","114","0.0853754397433294","0.0695912332447481","0.101159646241911"
"Min 1x pro Woche","2009","Hauptschule","5 Einkommensstärkstes Quintil","66","0.109148144351066","0.0835940202600032","0.134702268442129"
"Min 1x pro Woche","2009","Realschule","1 Einkommensschwächstes Quintil","45","0.065393762883539","0.0473108508137405","0.0834766749533375"
"Min 1x pro Woche","2009","Realschule","2","89","0.07568955163661","0.0594094912678968","0.0919696120053232"
"Min 1x pro Woche","2009","Realschule","3","98","0.0997039362630286","0.0810973264823276","0.11831054604373"
"Min 1x pro Woche","2009","Realschule","4","114","0.102913491637853","0.085197633724482","0.120629349551224"
"Min 1x pro Woche","2009","Realschule","5 Einkommensstärkstes Quintil","116","0.113416586492135","0.092825133646941","0.134008039337329"
"Min 1x pro Woche","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","25","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","2","28","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","3","44","0.112864797377575","0.0803134523736107","0.145416142381539"
"Min 1x pro Woche","2009","(Fach-)Abitur","4","69","0.143363371513925","0.112646250272438","0.174080492755412"
"Min 1x pro Woche","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","67","0.137429466898366","0.106787653637714","0.168071280159018"
"Min 1x pro Woche","2009","AkademikerIn","1 Einkommensschwächstes Quintil","31","0.147105767900936","0.100193279180242","0.194018256621629"
"Min 1x pro Woche","2009","AkademikerIn","2","47","0.0970174318753552","0.0680479668586852","0.125986896892025"
"Min 1x pro Woche","2009","AkademikerIn","3","59","0.13061290992448","0.102217437112332","0.159008382736628"
"Min 1x pro Woche","2009","AkademikerIn","4","124","0.140511241159835","0.118236230473166","0.162786251846505"
"Min 1x pro Woche","2009","AkademikerIn","5 Einkommensstärkstes Quintil","282","0.122053134808502","0.107384179298343","0.136722090318661"
"Min 1x pro Monat","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","2","6","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","3","8","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","4","11","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Monat","2009","Hauptschule","1 Einkommensschwächstes Quintil","54","0.0384931809585099","0.0283649275028444","0.0486214344141753"
"Min 1x pro Monat","2009","Hauptschule","2","121","0.0642754822062033","0.0526312737392294","0.0759196906731772"
