"pli0096_h","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","168","0.0676754129261437","0.0570577755949052","0.0782930502573822"
"Min 1x pro Woche","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","96","0.0660381729951973","0.0537457598128003","0.0783305861775943"
"Min 1x pro Woche","2007","2","Städtischer Raum","184","0.0679431820407929","0.0583818194307182","0.0775045446508676"
"Min 1x pro Woche","2007","2","Ländlicher Raum","143","0.0849965833235525","0.0721631889125084","0.0978299777345966"
"Min 1x pro Woche","2007","3","Städtischer Raum","264","0.0961090226719363","0.0843048531391645","0.107913192204708"
"Min 1x pro Woche","2007","3","Ländlicher Raum","148","0.0936936881775151","0.0788023260669923","0.108585050288038"
"Min 1x pro Woche","2007","4","Städtischer Raum","331","0.109938185782465","0.098605806607688","0.121270564957242"
"Min 1x pro Woche","2007","4","Ländlicher Raum","151","0.117911497725714","0.100305696635985","0.135517298815443"
"Min 1x pro Woche","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","389","0.110556851377218","0.0996251497113133","0.121488553043122"
"Min 1x pro Woche","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","135","0.146537259699618","0.123484114185292","0.169590405213944"
"Min 1x pro Monat","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","85","0.0371684836100858","0.0291721403018181","0.0451648269183536"
"Min 1x pro Monat","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","106","0.0721505845826571","0.0593439877333682","0.084957181431946"
"Min 1x pro Monat","2007","2","Städtischer Raum","171","0.0588069296723337","0.0498681287136999","0.0677457306309675"
"Min 1x pro Monat","2007","2","Ländlicher Raum","181","0.0935759186512431","0.0801736840176851","0.106978153284801"
"Min 1x pro Monat","2007","3","Städtischer Raum","207","0.0822256826636508","0.0712237995589087","0.0932275657683928"
"Min 1x pro Monat","2007","3","Ländlicher Raum","146","0.0973848579100273","0.0822339457758743","0.11253577004418"
"Min 1x pro Monat","2007","4","Städtischer Raum","250","0.0756071819810726","0.0660298060029078","0.0851845579592375"
"Min 1x pro Monat","2007","4","Ländlicher Raum","160","0.127087496018475","0.108904794853453","0.145270197183498"
"Min 1x pro Monat","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","324","0.0890423662005468","0.0791138744551742","0.0989708579459194"
"Min 1x pro Monat","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","129","0.114860177967692","0.0940749611970068","0.135645394738378"
"Seltener","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","202","0.0953394986968284","0.0829256025586469","0.10775339483501"
"Seltener","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","178","0.100658390860122","0.0857660695744935","0.11555071214575"
"Seltener","2007","2","Städtischer Raum","299","0.112013918933927","0.10003094184862","0.123996896019235"
"Seltener","2007","2","Ländlicher Raum","242","0.139466829309101","0.123524612127243","0.155409046490959"
"Seltener","2007","3","Städtischer Raum","294","0.136038005655919","0.122307934766849","0.149768076544988"
"Seltener","2007","3","Ländlicher Raum","181","0.135557650268083","0.118064348485225","0.153050952050941"
"Seltener","2007","4","Städtischer Raum","358","0.117234630470698","0.105580299885762","0.128888961055633"
"Seltener","2007","4","Ländlicher Raum","203","0.162166105193813","0.14204366531963","0.182288545067997"
"Seltener","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","460","0.136727120620064","0.124750419116448","0.148703822123681"
"Seltener","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","156","0.179856213655977","0.154819829977664","0.204892597334289"
"Nie","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","1695","0.799816604766942","0.782902925354145","0.816730284179739"
"Nie","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","1188","0.761152851562024","0.740048547685955","0.782257155438092"
"Nie","2007","2","Städtischer Raum","2007","0.761235969352946","0.745037657525652","0.777434281180241"
"Nie","2007","2","Ländlicher Raum","1248","0.681960668716103","0.660529318689416","0.703392018742791"
"Nie","2007","3","Städtischer Raum","1630","0.685627289008494","0.667033761113005","0.704220816903984"
"Nie","2007","3","Ländlicher Raum","996","0.673363803644374","0.649397624948661","0.697329982340088"
"Nie","2007","4","Städtischer Raum","1988","0.697220001765765","0.680574946568987","0.713865056962542"
"Nie","2007","4","Ländlicher Raum","775","0.592834901061997","0.566013973933525","0.619655828190469"
"Nie","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","1988","0.663673661802171","0.647203662759043","0.680143660845299"
"Nie","2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","484","0.558746348676713","0.526378384788028","0.591114312565397"
"Täglich","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","22","","",""
"Täglich","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","12","","",""
"Täglich","2008","2","Städtischer Raum","23","","",""
"Täglich","2008","2","Ländlicher Raum","17","","",""
"Täglich","2008","3","Städtischer Raum","31","0.0109744602510737","0.00673784696006253","0.0152110735420849"
"Täglich","2008","3","Ländlicher Raum","21","","",""
"Täglich","2008","4","Städtischer Raum","38","0.0133398114803419","0.00903863835394166","0.0176409846067421"
"Täglich","2008","4","Ländlicher Raum","17","","",""
"Täglich","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","62","0.0144761880432226","0.0103083668548656","0.0186440092315796"
"Täglich","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","19","","",""
"Min 1x pro Woche","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","119","0.0604368538228755","0.0498221146930665","0.0710515929526845"
"Min 1x pro Woche","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","77","0.0550842214956067","0.043055922143514","0.0671125208476993"
"Min 1x pro Woche","2008","2","Städtischer Raum","174","0.0710694587969322","0.0608744805641399","0.0812644370297245"
"Min 1x pro Woche","2008","2","Ländlicher Raum","124","0.0819408758838125","0.0684932589282719","0.0953884928393531"
"Min 1x pro Woche","2008","3","Städtischer Raum","220","0.0876741425087465","0.0761731785731559","0.0991751064443371"
"Min 1x pro Woche","2008","3","Ländlicher Raum","118","0.078528041737832","0.0644271054327736","0.0926289780428903"
"Min 1x pro Woche","2008","4","Städtischer Raum","256","0.0798603469944494","0.069697374620663","0.0900233193682358"
"Min 1x pro Woche","2008","4","Ländlicher Raum","156","0.112001072260366","0.0952340603213448","0.128768084199388"
"Min 1x pro Woche","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","331","0.105552871809655","0.0948312428627102","0.116274500756599"
"Min 1x pro Woche","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","120","0.142971306271596","0.120339852152925","0.165602760390268"
"Min 1x pro Monat","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","83","0.0389886824811369","0.0303662670108693","0.0476110979514046"
"Min 1x pro Monat","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","82","0.0641723448020354","0.0512522422383459","0.0770924473657249"
"Min 1x pro Monat","2008","2","Städtischer Raum","141","0.054087118115675","0.0451122997343761","0.0630619364969739"
"Min 1x pro Monat","2008","2","Ländlicher Raum","143","0.0848814912797465","0.0712166411250096","0.0985463414344835"
"Min 1x pro Monat","2008","3","Städtischer Raum","174","0.0759520769314123","0.0651789801631702","0.0867251736996544"
"Min 1x pro Monat","2008","3","Ländlicher Raum","117","0.0750599977339226","0.0612480298444441","0.088871965623401"
"Min 1x pro Monat","2008","4","Städtischer Raum","224","0.0756187414138524","0.0657065754860073","0.0855309073416975"
"Min 1x pro Monat","2008","4","Ländlicher Raum","143","0.111720291420361","0.0949716623929548","0.128468920447768"
"Min 1x pro Monat","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","308","0.0872802174709581","0.0774316049549191","0.0971288299869971"
"Min 1x pro Monat","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","112","0.100421276654407","0.0809890399501831","0.119853513358632"
"Seltener","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","151","0.0783061766412707","0.0663391360822199","0.0902732172003216"
"Seltener","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","123","0.0950765409163527","0.0796120125556193","0.110541069277086"
"Seltener","2008","2","Städtischer Raum","232","0.10099213325453","0.0890363317298324","0.112947934779227"
"Seltener","2008","2","Ländlicher Raum","180","0.100590771114179","0.0858433038091031","0.115338238419255"
"Seltener","2008","3","Städtischer Raum","243","0.100785697362394","0.0885436362909156","0.113027758433871"
"Seltener","2008","3","Ländlicher Raum","147","0.105818058182827","0.0896935177110311","0.121942598654622"
"Seltener","2008","4","Städtischer Raum","325","0.113414404088189","0.101526022994709","0.125302785181669"
"Seltener","2008","4","Ländlicher Raum","153","0.0985492269886339","0.0827026311546251","0.114395822822643"
"Seltener","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","403","0.117017040123712","0.105800752828791","0.128233327418634"
"Seltener","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","130","0.132707833222573","0.11077365709494","0.154642009350206"
"Nie","2008","1 Einkommensschwächstes Quintil","Städtischer Raum","1561","0.811404588846233","0.793979311267508","0.828829866424957"
"Nie","2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","1088","0.779036735050291","0.75716248978983","0.800910980310753"
"Nie","2008","2","Städtischer Raum","1870","0.764279936499585","0.747438556234878","0.781121316764291"
"Nie","2008","2","Ländlicher Raum","1134","0.720786148045632","0.69879077158631","0.742781524504953"
"Nie","2008","3","Städtischer Raum","1655","0.724613622946374","0.70644809770213","0.742779148190618"
"Nie","2008","3","Ländlicher Raum","995","0.728606919248908","0.705297012484334","0.751916826013483"
"Nie","2008","4","Städtischer Raum","1890","0.717766696023168","0.70089246242994","0.734640929616395"
"Nie","2008","4","Ländlicher Raum","890","0.666427132042288","0.641359687827656","0.691494576256921"
"Nie","2008","5 Einkommensstärkstes Quintil","Städtischer Raum","2051","0.675673682552452","0.659339101265847","0.692008263839057"
"Nie","2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","538","0.603849267154288","0.572227594472326","0.635470939836251"
"Täglich","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2009","2","Städtischer Raum","","","",""
"Täglich","2009","2","Ländlicher Raum","","","",""
"Täglich","2009","3","Städtischer Raum","","","",""
"Täglich","2009","3","Ländlicher Raum","","","",""
"Täglich","2009","4","Städtischer Raum","","","",""
"Täglich","2009","4","Ländlicher Raum","","","",""
"Täglich","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","118","0.0650639349643889","0.0534719070282336","0.0766559629005441"
"Min 1x pro Woche","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","76","0.0569532416786999","0.0439166343308788","0.0699898490265211"
"Min 1x pro Woche","2009","2","Städtischer Raum","178","0.0696378717443078","0.0588687077905175","0.0804070356980982"
"Min 1x pro Woche","2009","2","Ländlicher Raum","117","0.077961209015971","0.064411247806071","0.0915111702258709"
"Min 1x pro Woche","2009","3","Städtischer Raum","196","0.0921566980939033","0.079511694354601","0.104801701833206"
"Min 1x pro Woche","2009","3","Ländlicher Raum","130","0.110295672303658","0.0934854961707323","0.127105848436584"
"Min 1x pro Woche","2009","4","Städtischer Raum","287","0.106068926276154","0.0943627056229642","0.117775146929343"
"Min 1x pro Woche","2009","4","Ländlicher Raum","149","0.118808773597753","0.100964217273045","0.136653329922461"
"Min 1x pro Woche","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","381","0.114323308774779","0.102950011854457","0.125696605695102"
"Min 1x pro Woche","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","163","0.145982763888182","0.124163845917631","0.167801681858732"
"Min 1x pro Monat","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","78","0.0413516032006304","0.0319937947520516","0.0507094116492092"
"Min 1x pro Monat","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","81","0.0677387560943711","0.053602767980403","0.0818747442083392"
"Min 1x pro Monat","2009","2","Städtischer Raum","156","0.0639768232902053","0.0536233070445857","0.0743303395358249"
"Min 1x pro Monat","2009","2","Ländlicher Raum","136","0.0894017847412472","0.074981937333455","0.103821632149039"
"Min 1x pro Monat","2009","3","Städtischer Raum","166","0.0746074089535808","0.0631204769533667","0.086094340953795"
"Min 1x pro Monat","2009","3","Ländlicher Raum","128","0.0765642783939439","0.0622955060685146","0.0908330507193733"
"Min 1x pro Monat","2009","4","Städtischer Raum","238","0.0823428217105967","0.0718926432173504","0.092793000203843"
"Min 1x pro Monat","2009","4","Ländlicher Raum","147","0.114130230665231","0.0965941835369156","0.131666277793546"
"Min 1x pro Monat","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","294","0.0903453361013964","0.0800989074291116","0.100591764773681"
"Min 1x pro Monat","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","125","0.124318862613022","0.10393011207584","0.144707613150205"
"Seltener","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","167","0.108789970531763","0.0941553063162961","0.12342463474723"
"Seltener","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","117","0.107379981374788","0.0899645706613032","0.124795392088273"
"Seltener","2009","2","Städtischer Raum","200","0.0908330334697355","0.0786746184075287","0.102991448531942"
"Seltener","2009","2","Ländlicher Raum","187","0.137733516499993","0.120316861731212","0.155150171268773"
"Seltener","2009","3","Städtischer Raum","237","0.11825296419463","0.104136430002374","0.132369498386887"
"Seltener","2009","3","Ländlicher Raum","189","0.149393733456746","0.130264363977096","0.168523102936396"
"Seltener","2009","4","Städtischer Raum","378","0.138398576527177","0.12527084706149","0.151526305992863"
"Seltener","2009","4","Ländlicher Raum","217","0.167480441689911","0.146887153979574","0.188073729400247"
"Seltener","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","379","0.123959253406683","0.112180942711195","0.135737564102171"
"Seltener","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","155","0.176777425385348","0.153204084385731","0.200350766384966"
"Nie","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","1376","0.784794491303218","0.765479124275419","0.804109858331016"
"Nie","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","940","0.767928020852141","0.744180933047035","0.791675108657246"
"Nie","2009","2","Städtischer Raum","1612","0.775552271495751","0.757900171598172","0.79320437139333"
"Nie","2009","2","Ländlicher Raum","1064","0.694903489742789","0.671633025939023","0.718173953546555"
"Nie","2009","3","Städtischer Raum","1411","0.714982928757885","0.69524810123599","0.734717756279781"
"Nie","2009","3","Ländlicher Raum","887","0.663746315845652","0.638394751466597","0.689097880224706"
"Nie","2009","4","Städtischer Raum","1755","0.673189675486073","0.655358202902382","0.691021148069763"
"Nie","2009","4","Ländlicher Raum","750","0.599580554047106","0.572557914672141","0.626603193422071"
"Nie","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","1953","0.671372101717141","0.654583472529211","0.688160730905072"
"Nie","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","563","0.552920948113448","0.522197299933271","0.583644596293624"
"Täglich","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2010","2","Städtischer Raum","","","",""
"Täglich","2010","2","Ländlicher Raum","","","",""
"Täglich","2010","3","Städtischer Raum","","","",""
"Täglich","2010","3","Ländlicher Raum","","","",""
"Täglich","2010","4","Städtischer Raum","","","",""
"Täglich","2010","4","Ländlicher Raum","","","",""
"Täglich","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2010","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2010","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2010","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2010","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2010","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2010","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2010","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2010","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2010","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2010","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2010","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2010","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2010","2","Städtischer Raum","","","",""
"Seltener","2010","2","Ländlicher Raum","","","",""
"Seltener","2010","3","Städtischer Raum","","","",""
"Seltener","2010","3","Ländlicher Raum","","","",""
"Seltener","2010","4","Städtischer Raum","","","",""
"Seltener","2010","4","Ländlicher Raum","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2010","2","Städtischer Raum","","","",""
"Nie","2010","2","Ländlicher Raum","","","",""
"Nie","2010","3","Städtischer Raum","","","",""
"Nie","2010","3","Ländlicher Raum","","","",""
"Nie","2010","4","Städtischer Raum","","","",""
"Nie","2010","4","Ländlicher Raum","","","",""
"Nie","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2011","2","Städtischer Raum","","","",""
"Täglich","2011","2","Ländlicher Raum","","","",""
"Täglich","2011","3","Städtischer Raum","","","",""
"Täglich","2011","3","Ländlicher Raum","","","",""
"Täglich","2011","4","Städtischer Raum","","","",""
"Täglich","2011","4","Ländlicher Raum","","","",""
"Täglich","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","209","0.0650502269832072","0.0562980373332682","0.0738024166331463"
"Min 1x pro Woche","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","149","0.0590011176123911","0.0491100193320221","0.0688922158927601"
"Min 1x pro Woche","2011","2","Städtischer Raum","366","0.0849032123548173","0.0758181176953325","0.093988307014302"
"Min 1x pro Woche","2011","2","Ländlicher Raum","247","0.0845459667850181","0.0737075278030405","0.0953844057669957"
"Min 1x pro Woche","2011","3","Städtischer Raum","334","0.101705506175475","0.0910687599978129","0.112342252353136"
"Min 1x pro Woche","2011","3","Ländlicher Raum","226","0.10030202336044","0.0872116097622094","0.113392436958671"
"Min 1x pro Woche","2011","4","Städtischer Raum","472","0.12157459077426","0.111254611982081","0.131894569566439"
"Min 1x pro Woche","2011","4","Ländlicher Raum","294","0.135445144949804","0.120429131826939","0.150461158072669"
"Min 1x pro Woche","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","596","0.116600111161259","0.10717362366443","0.126026598658088"
"Min 1x pro Woche","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","240","0.169652846438868","0.150466165677267","0.188839527200469"
"Min 1x pro Monat","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","167","0.0536386853304143","0.0456428153550534","0.0616345553057753"
"Min 1x pro Monat","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","166","0.0823029727751243","0.070766387841901","0.0938395577083476"
"Min 1x pro Monat","2011","2","Städtischer Raum","271","0.0602921323555288","0.0525339383868949","0.0680503263241627"
"Min 1x pro Monat","2011","2","Ländlicher Raum","235","0.0835491562271592","0.0727689358210183","0.0943293766333001"
"Min 1x pro Monat","2011","3","Städtischer Raum","284","0.0769725244894736","0.0675925345216292","0.086352514457318"
"Min 1x pro Monat","2011","3","Ländlicher Raum","253","0.112148539494196","0.098398082964808","0.125898996023585"
"Min 1x pro Monat","2011","4","Städtischer Raum","386","0.0903148760595054","0.0812631762348137","0.0993665758841972"
"Min 1x pro Monat","2011","4","Ländlicher Raum","257","0.124951863808008","0.110441978409005","0.13946174920701"
"Min 1x pro Monat","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","417","0.082492733704072","0.0744123060264196","0.0905731613817244"
"Min 1x pro Monat","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","199","0.116758521192148","0.100342290569363","0.133174751814932"
"Seltener","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","287","0.103478280460231","0.0926688408219344","0.114287720098527"
"Seltener","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","208","0.115136480712325","0.101737725132027","0.128535236292623"
"Seltener","2011","2","Städtischer Raum","398","0.114254797239391","0.103886068651756","0.124623525827026"
"Seltener","2011","2","Ländlicher Raum","288","0.116247352402332","0.103760329231966","0.128734375572698"
"Seltener","2011","3","Städtischer Raum","394","0.131528370007764","0.119634731586713","0.143422008428814"
"Seltener","2011","3","Ländlicher Raum","284","0.145748365632101","0.130372311278358","0.161124419985845"
"Seltener","2011","4","Städtischer Raum","546","0.137324562724701","0.126455232571949","0.148193892877453"
"Seltener","2011","4","Ländlicher Raum","271","0.149107550812918","0.133477377479268","0.164737724146567"
"Seltener","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","696","0.157283609513691","0.146590495498427","0.167976723528954"
"Seltener","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","256","0.184370352161469","0.164546800443587","0.204193903879351"
"Nie","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","2387","0.777832807226148","0.763079775938143","0.792585838514152"
"Nie","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","1657","0.74355942890016","0.725229066362936","0.761889791437383"
"Nie","2011","2","Städtischer Raum","2581","0.740549858050263","0.726262958608797","0.75483675749173"
"Nie","2011","2","Ländlicher Raum","1761","0.715657524585491","0.698083326816308","0.733231722354674"
"Nie","2011","3","Städtischer Raum","2090","0.689793599327288","0.673515182994915","0.706072015659661"
"Nie","2011","3","Ländlicher Raum","1260","0.641801071513262","0.620907508379907","0.662694634646617"
"Nie","2011","4","Städtischer Raum","2448","0.650785970441533","0.635731347443794","0.665840593439273"
"Nie","2011","4","Ländlicher Raum","1173","0.590495440429271","0.568917286535776","0.612073594322766"
"Nie","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","2744","0.643623545620978","0.62955684623124","0.657690245010715"
"Nie","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","775","0.529218280207515","0.503702042594376","0.554734517820654"
"Täglich","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2012","2","Städtischer Raum","","","",""
"Täglich","2012","2","Ländlicher Raum","","","",""
"Täglich","2012","3","Städtischer Raum","","","",""
"Täglich","2012","3","Ländlicher Raum","","","",""
"Täglich","2012","4","Städtischer Raum","","","",""
"Täglich","2012","4","Ländlicher Raum","","","",""
"Täglich","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2012","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2012","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2012","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2012","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2012","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2012","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2012","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2012","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2012","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2012","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2012","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2012","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2012","2","Städtischer Raum","","","",""
"Seltener","2012","2","Ländlicher Raum","","","",""
"Seltener","2012","3","Städtischer Raum","","","",""
"Seltener","2012","3","Ländlicher Raum","","","",""
"Seltener","2012","4","Städtischer Raum","","","",""
"Seltener","2012","4","Ländlicher Raum","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2012","2","Städtischer Raum","","","",""
"Nie","2012","2","Ländlicher Raum","","","",""
"Nie","2012","3","Städtischer Raum","","","",""
"Nie","2012","3","Ländlicher Raum","","","",""
"Nie","2012","4","Städtischer Raum","","","",""
"Nie","2012","4","Ländlicher Raum","","","",""
"Nie","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","32","0.0148395511945969","0.00976049820706852","0.0199186041821252"
"Täglich","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","25","","",""
"Täglich","2013","2","Städtischer Raum","33","0.0132649101529205","0.00909307861629547","0.0174367416895455"
"Täglich","2013","2","Ländlicher Raum","12","","",""
"Täglich","2013","3","Städtischer Raum","41","0.0130711704803194","0.00887617088751","0.0172661700731288"
"Täglich","2013","3","Ländlicher Raum","27","","",""
"Täglich","2013","4","Städtischer Raum","62","0.0169647295270269","0.0127532737925047","0.0211761852615492"
