"pli0096_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Nie","1998","35-65 J.","indirekter Migrationshintergrund","32","0.680331590066415","0.542537074675802","0.818126105457028"
"Nie","1998","66 und älter","kein Migrationshintergrund","1278","0.80821596734896","0.788790810783962","0.827641123913958"
"Nie","1998","66 und älter","direkter Migrationshintergrund","209","0.827969651872268","0.780711711256253","0.875227592488284"
"Nie","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1999","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1999","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1999","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1999","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","16-34 J.","kein Migrationshintergrund","244","0.0752647140964667","0.0663878292900828","0.0841415989028507"
"Min 1x pro Woche","1999","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","35-65 J.","kein Migrationshintergrund","564","0.0982938820990243","0.090683104132858","0.105904660065191"
"Min 1x pro Woche","1999","35-65 J.","direkter Migrationshintergrund","49","0.0544800414622705","0.0421896275767986","0.0667704553477424"
"Min 1x pro Woche","1999","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","66 und älter","kein Migrationshintergrund","90","0.0591951205924373","0.04731972635886","0.0710705148260146"
"Min 1x pro Woche","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","16-34 J.","kein Migrationshintergrund","207","0.0574596659838787","0.049629198657833","0.0652901333099244"
"Min 1x pro Monat","1999","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","35-65 J.","kein Migrationshintergrund","542","0.0912552976634308","0.083893509960708","0.0986170853661535"
"Min 1x pro Monat","1999","35-65 J.","direkter Migrationshintergrund","44","0.0374017620345364","0.0271267815486749","0.047676742520398"
"Min 1x pro Monat","1999","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","66 und älter","kein Migrationshintergrund","103","0.0682149964246298","0.0555281673374828","0.0809018255117768"
"Min 1x pro Monat","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1999","16-34 J.","kein Migrationshintergrund","544","0.165962238849939","0.153443699449885","0.178480778249993"
"Seltener","1999","16-34 J.","direkter Migrationshintergrund","62","0.113018694734406","0.0883538371121848","0.137683552356627"
"Seltener","1999","16-34 J.","indirekter Migrationshintergrund","75","0.147360801018673","0.11754669369665","0.177174908340696"
"Seltener","1999","35-65 J.","kein Migrationshintergrund","881","0.158724083616307","0.149382426070689","0.168065741161925"
"Seltener","1999","35-65 J.","direkter Migrationshintergrund","145","0.111250069924081","0.0942225114921245","0.128277628356038"
"Seltener","1999","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1999","66 und älter","kein Migrationshintergrund","117","0.078015789156126","0.0645196889099172","0.0915118894023348"
"Seltener","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1999","16-34 J.","kein Migrationshintergrund","2398","0.701313381069715","0.685913402827407","0.716713359312024"
"Nie","1999","16-34 J.","direkter Migrationshintergrund","526","0.817445843237206","0.787352419937763","0.847539266536648"
"Nie","1999","16-34 J.","indirekter Migrationshintergrund","423","0.759445949426595","0.723495613872728","0.795396284980463"
"Nie","1999","35-65 J.","kein Migrationshintergrund","3891","0.651726736621238","0.63954732981039","0.663906143432086"
"Nie","1999","35-65 J.","direkter Migrationshintergrund","1072","0.796868126579112","0.775081263292916","0.818654989865307"
"Nie","1999","35-65 J.","indirekter Migrationshintergrund","35","0.700790384146354","0.576330824657919","0.825249943634789"
"Nie","1999","66 und älter","kein Migrationshintergrund","1207","0.794574093826807","0.774243497985095","0.814904689668519"
"Nie","1999","66 und älter","direkter Migrationshintergrund","214","0.856607087268832","0.812631884282516","0.900582290255148"
"Nie","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","2000","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2000","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","2000","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2000","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","2000","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","2000","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","2000","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2000","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","2000","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","2000","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2000","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","2000","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","2000","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","2000","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","2000","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","2000","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","2000","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","2000","66 und älter","kein Migrationshintergrund","","","",""
"Nie","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","2001","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2001","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","2001","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2001","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2001","16-34 J.","kein Migrationshintergrund","369","0.0828624437811744","0.0750169978025019","0.0907078897598469"
"Min 1x pro Woche","2001","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2001","16-34 J.","indirekter Migrationshintergrund","32","0.0456274297980032","0.029498164635759","0.0617566949602474"
"Min 1x pro Woche","2001","35-65 J.","kein Migrationshintergrund","1017","0.0967076339573326","0.0909972691922176","0.102417998722448"
"Min 1x pro Woche","2001","35-65 J.","direkter Migrationshintergrund","65","0.0380227400717355","0.0290235699938221","0.0470219101496488"
"Min 1x pro Woche","2001","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2001","66 und älter","kein Migrationshintergrund","201","0.0681083152481519","0.0590917185382261","0.0771249119580777"
"Min 1x pro Woche","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","16-34 J.","kein Migrationshintergrund","294","0.0615786722755281","0.0547374197135537","0.0684199248375026"
"Min 1x pro Monat","2001","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","35-65 J.","kein Migrationshintergrund","1031","0.0979852878348185","0.0922413920870409","0.103729183582596"
"Min 1x pro Monat","2001","35-65 J.","direkter Migrationshintergrund","69","0.0463325398472244","0.0364415470037718","0.0562235326906769"
"Min 1x pro Monat","2001","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","66 und älter","kein Migrationshintergrund","191","0.0616574734224414","0.0530488557546471","0.0702660910902356"
"Min 1x pro Monat","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","2001","16-34 J.","kein Migrationshintergrund","703","0.148524429685864","0.138403822437401","0.158645036934328"
"Seltener","2001","16-34 J.","direkter Migrationshintergrund","63","0.0720665577870724","0.0543883804977367","0.0897447350764082"
"Seltener","2001","16-34 J.","indirekter Migrationshintergrund","62","0.105624543767547","0.0818679066484521","0.129381180886642"
"Seltener","2001","35-65 J.","kein Migrationshintergrund","1404","0.136630245821927","0.129994478614841","0.143266013029012"
"Seltener","2001","35-65 J.","direkter Migrationshintergrund","132","0.081988007173737","0.0690788557796272","0.0948971585678467"
"Seltener","2001","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2001","66 und älter","kein Migrationshintergrund","248","0.0811405266420154","0.071368079775172","0.0909129735088587"
"Seltener","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","2001","16-34 J.","kein Migrationshintergrund","3377","0.707034454257433","0.694082058920246","0.71998684959462"
"Nie","2001","16-34 J.","direkter Migrationshintergrund","715","0.875672996394439","0.853116798594014","0.898229194194864"
"Nie","2001","16-34 J.","indirekter Migrationshintergrund","533","0.826383848745876","0.797106713626873","0.85566098386488"
"Nie","2001","35-65 J.","kein Migrationshintergrund","6839","0.668676832385922","0.659582866042677","0.677770798729167"
"Nie","2001","35-65 J.","direkter Migrationshintergrund","1469","0.833656712907303","0.816134271480992","0.851179154333615"
"Nie","2001","35-65 J.","indirekter Migrationshintergrund","74","0.722490934280973","0.63516521072218","0.809816657839766"
"Nie","2001","66 und älter","kein Migrationshintergrund","2359","0.789093684687391","0.774493144160341","0.803694225214441"
"Nie","2001","66 und älter","direkter Migrationshintergrund","280","0.840811197160646","0.801398187862811","0.880224206458482"
"Nie","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2002","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","2002","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2002","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2002","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","2002","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2002","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2002","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","2002","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","2002","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","2002","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2002","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","2002","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","2002","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2002","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","2002","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","2002","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","2002","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","2002","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","2002","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","2002","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","2002","66 und älter","kein Migrationshintergrund","","","",""
"Nie","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2003","16-34 J.","kein Migrationshintergrund","60","0.013673801261478","0.0102874664595544","0.0170601360634017"
"Taeglich","2003","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2003","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2003","35-65 J.","kein Migrationshintergrund","159","0.01296025770924","0.0108370667334314","0.0150834486850486"
"Taeglich","2003","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2003","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2003","66 und älter","kein Migrationshintergrund","31","0.0101466937969285","0.00670064889779487","0.0135927386960622"
"Taeglich","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2003","16-34 J.","kein Migrationshintergrund","369","0.0777296153518183","0.0699223782555255","0.0855368524481111"
"Min 1x pro Woche","2003","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2003","16-34 J.","indirekter Migrationshintergrund","35","0.0495557276482857","0.0325548562548157","0.0665565990417557"
"Min 1x pro Woche","2003","35-65 J.","kein Migrationshintergrund","1010","0.0860588276539626","0.0807941503654284","0.0913235049424967"
"Min 1x pro Woche","2003","35-65 J.","direkter Migrationshintergrund","71","0.0483885915477211","0.0378110810102991","0.0589661020851431"
"Min 1x pro Woche","2003","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2003","66 und älter","kein Migrationshintergrund","213","0.063358224565382","0.0549817457056426","0.0717347034251214"
"Min 1x pro Woche","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2003","16-34 J.","kein Migrationshintergrund","277","0.0590635983170321","0.0521895106931256","0.0659376859409387"
"Min 1x pro Monat","2003","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2003","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2003","35-65 J.","kein Migrationshintergrund","1008","0.0867946934165846","0.0815096845389297","0.0920797022942394"
"Min 1x pro Monat","2003","35-65 J.","direkter Migrationshintergrund","53","0.0397216055723845","0.0300945355158762","0.0493486756288929"
"Min 1x pro Monat","2003","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2003","66 und älter","kein Migrationshintergrund","243","0.0686828982175074","0.0599863615835287","0.0773794348514862"
"Min 1x pro Monat","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","2003","16-34 J.","kein Migrationshintergrund","519","0.114509754540191","0.105224621939215","0.123794887141168"
"Seltener","2003","16-34 J.","direkter Migrationshintergrund","31","0.051339646614485","0.0345536989689285","0.0681255942600416"
"Seltener","2003","16-34 J.","indirekter Migrationshintergrund","42","0.0639267638669511","0.0447640418979634","0.0830894858359387"
"Seltener","2003","35-65 J.","kein Migrationshintergrund","1389","0.124148463507252","0.117958318199573","0.130338608814931"
"Seltener","2003","35-65 J.","direkter Migrationshintergrund","102","0.0701273303876132","0.057539886402134","0.0827147743730924"
"Seltener","2003","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2003","66 und älter","kein Migrationshintergrund","249","0.0727794311860206","0.0638470120677487","0.0817118503042925"
"Seltener","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","2003","16-34 J.","kein Migrationshintergrund","3293","0.73502323052948","0.722154686558409","0.747891774500551"
"Nie","2003","16-34 J.","direkter Migrationshintergrund","603","0.911035350210621","0.88938123702349","0.932689463397751"
"Nie","2003","16-34 J.","indirekter Migrationshintergrund","530","0.854707727400047","0.827102521036934","0.88231293376316"
"Nie","2003","35-65 J.","kein Migrationshintergrund","7335","0.690037757712961","0.68135603829678","0.698719477129142"
"Nie","2003","35-65 J.","direkter Migrationshintergrund","1347","0.83614718878411","0.817901911351555","0.854392466216664"
"Nie","2003","35-65 J.","indirekter Migrationshintergrund","108","0.781466098671909","0.712266705171796","0.850665492172021"
"Nie","2003","66 und älter","kein Migrationshintergrund","2513","0.785032752234161","0.770907270379835","0.799158234088488"
"Nie","2003","66 und älter","direkter Migrationshintergrund","309","0.880341596828181","0.846435798672474","0.914247394983889"
"Nie","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","2004","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2004","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","2004","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2004","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2004","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","2004","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","2004","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","2004","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2004","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","2004","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","2004","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2004","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","2004","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","2004","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","2004","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","2004","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","2004","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","2004","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","2004","66 und älter","kein Migrationshintergrund","","","",""
"Nie","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","2005","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2005","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","2005","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2005","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2005","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","16-34 J.","kein Migrationshintergrund","359","0.0875559540164978","0.0788989603253233","0.0962129477076723"
"Min 1x pro Woche","2005","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","16-34 J.","indirekter Migrationshintergrund","41","0.0574807374377907","0.0396555656495681","0.0753059092260133"
"Min 1x pro Woche","2005","35-65 J.","kein Migrationshintergrund","1057","0.100611268996176","0.09469796660403","0.106524571388322"
"Min 1x pro Woche","2005","35-65 J.","direkter Migrationshintergrund","80","0.0609139782630901","0.0486875221382482","0.0731404343879319"
"Min 1x pro Woche","2005","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","66 und älter","kein Migrationshintergrund","308","0.0851754651194792","0.075715790712888","0.0946351395260704"
"Min 1x pro Woche","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","16-34 J.","kein Migrationshintergrund","321","0.0797586088058002","0.0714608500410177","0.0880563675705826"
"Min 1x pro Monat","2005","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","35-65 J.","kein Migrationshintergrund","1101","0.10115028031795","0.0952229361762543","0.107077624459646"
"Min 1x pro Monat","2005","35-65 J.","direkter Migrationshintergrund","66","0.0430819014695075","0.0327024538983091","0.0534613490407059"
"Min 1x pro Monat","2005","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","66 und älter","kein Migrationshintergrund","306","0.0847580132288","0.0753193958388385","0.0941966306187615"
"Min 1x pro Monat","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","2005","16-34 J.","kein Migrationshintergrund","685","0.171064768991067","0.159531252931144","0.182598285050989"
"Seltener","2005","16-34 J.","direkter Migrationshintergrund","44","0.105768881335186","0.0795117891797958","0.132025973490577"
"Seltener","2005","16-34 J.","indirekter Migrationshintergrund","85","0.142198506112921","0.115451920014251","0.168945092211591"
"Seltener","2005","35-65 J.","kein Migrationshintergrund","1637","0.15866389740178","0.15148170763494","0.16584608716862"
"Seltener","2005","35-65 J.","direkter Migrationshintergrund","127","0.0874588726901561","0.0730171971131824","0.10190054826713"
"Seltener","2005","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","2005","66 und älter","kein Migrationshintergrund","316","0.0903990777431774","0.0806815122597966","0.100116643226558"
"Seltener","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","2005","16-34 J.","kein Migrationshintergrund","2730","0.661620668186636","0.647128692925086","0.676112643448186"
"Nie","2005","16-34 J.","direkter Migrationshintergrund","440","0.815345904000338","0.782218057656032","0.848473750344645"
"Nie","2005","16-34 J.","indirekter Migrationshintergrund","511","0.759904947045869","0.727193580857483","0.792616313234256"
"Nie","2005","35-65 J.","kein Migrationshintergrund","6146","0.639574553284093","0.630136414375636","0.649012692192551"
"Nie","2005","35-65 J.","direkter Migrationshintergrund","1197","0.808545247577246","0.788432348998959","0.828658146155534"
"Nie","2005","35-65 J.","indirekter Migrationshintergrund","112","0.716112688898611","0.645358938192761","0.78686643960446"
"Nie","2005","66 und älter","kein Migrationshintergrund","2415","0.739667443908543","0.724796705871025","0.754538181946062"
"Nie","2005","66 und älter","direkter Migrationshintergrund","310","0.856587576141349","0.820432126773855","0.892743025508842"
"Nie","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","2006","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","2006","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","2006","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","2006","35-65 J.","direkter Migrationshintergrund","","","",""
