,Unnamed: 0,year,pgisced97,regtyp,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
565,565,2007,Second Stage of Tertiary Education,Urban regions,Never,0.6408,1856,19902,0.61324,0.66552
566,566,2007,Second Stage of Tertiary Education,Rural regions,At least once per week,0.14464,192,19902,0.12617,0.1674
567,567,2007,Second Stage of Tertiary Education,Rural regions,At least once per month,0.116,170,19902,0.10144,0.13354
568,568,2007,Second Stage of Tertiary Education,Rural regions,Seldom,0.18213,224,19902,0.15355,0.20467
569,569,2007,Second Stage of Tertiary Education,Rural regions,Never,0.55723,687,19902,0.51559,0.58946
570,570,2008,Pre-primary Level,Urban regions,At least once per week,0.18826,42,18809,0.14783,0.24242
571,571,2008,Pre-primary Level,Urban regions,Seldom,0.12133,35,18809,0.09106,0.15577
572,572,2008,Pre-primary Level,Urban regions,Never,0.69041,149,18809,0.59942,0.80792
573,573,2008,Pre-primary Level,Rural regions,Never,1.0,70,18809,0.82207,1.17756
574,574,2008,Primary Level,Urban regions,Never,1.0,121,18809,0.8685,1.14559
575,575,2008,Primary Level,Rural regions,Never,1.0,48,18809,0.79886,1.24652
576,576,2008,Lower Secondary Level,Urban regions,At least once per week,0.05178,74,18809,0.0424,0.06182
577,577,2008,Lower Secondary Level,Urban regions,At least once per month,0.03604,48,18809,0.02849,0.04398
578,578,2008,Lower Secondary Level,Urban regions,Seldom,0.05711,75,18809,0.04592,0.06605
579,579,2008,Lower Secondary Level,Urban regions,Never,0.85508,1124,18809,0.81368,0.89369
580,580,2008,Lower Secondary Level,Rural regions,At least once per week,0.07134,48,18809,0.05709,0.08844
581,581,2008,Lower Secondary Level,Rural regions,At least once per month,0.0527,34,18809,0.04336,0.06374
582,582,2008,Lower Secondary Level,Rural regions,Seldom,0.06134,47,18809,0.04534,0.07578
583,583,2008,Lower Secondary Level,Rural regions,Never,0.81461,554,18809,0.76508,0.85964
584,584,2008,Upper Secondary Level,Urban regions,At least once per week,0.09417,588,18809,0.08843,0.10133
585,585,2008,Upper Secondary Level,Urban regions,At least once per month,0.05989,408,18809,0.05489,0.06503
586,586,2008,Upper Secondary Level,Urban regions,Seldom,0.09454,602,18809,0.0876,0.10126
587,587,2008,Upper Secondary Level,Urban regions,Never,0.7514,4460,18809,0.73577,0.7674
588,588,2008,Upper Secondary Level,Rural regions,At least once per week,0.09038,314,18809,0.08189,0.0984
589,589,2008,Upper Secondary Level,Rural regions,At least once per month,0.0793,295,18809,0.0725,0.08684
590,590,2008,Upper Secondary Level,Rural regions,Seldom,0.09916,375,18809,0.08963,0.10697
591,591,2008,Upper Secondary Level,Rural regions,Never,0.73116,2646,18809,0.70701,0.75336
592,592,2008,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.08791,78,18809,0.06523,0.10778
593,593,2008,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.07608,59,18809,0.05657,0.09502
594,594,2008,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.12313,94,18809,0.10142,0.14593
595,595,2008,Post-secondary Non-tertiary Level,Urban regions,Never,0.71289,578,18809,0.66016,0.75392
596,596,2008,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.13926,31,18809,0.1039,0.1902
597,597,2008,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.12525,33,18809,0.09554,0.1617
598,598,2008,Post-secondary Non-tertiary Level,Rural regions,Never,0.73548,185,18809,0.65685,0.83553
599,599,2008,First Stage of Tertiary Education,Urban regions,At least once per week,0.09728,99,18809,0.0814,0.11661
600,600,2008,First Stage of Tertiary Education,Urban regions,At least once per month,0.10648,90,18809,0.08841,0.13101
601,601,2008,First Stage of Tertiary Education,Urban regions,Seldom,0.11523,106,18809,0.09586,0.13708
602,602,2008,First Stage of Tertiary Education,Urban regions,Never,0.68101,578,18809,0.63901,0.72719
603,603,2008,First Stage of Tertiary Education,Rural regions,At least once per week,0.11688,68,18809,0.09581,0.1421
604,604,2008,First Stage of Tertiary Education,Rural regions,At least once per month,0.13286,74,18809,0.10881,0.16134
605,605,2008,First Stage of Tertiary Education,Rural regions,Seldom,0.13628,64,18809,0.10891,0.17176
606,606,2008,First Stage of Tertiary Education,Rural regions,Never,0.61398,335,18809,0.55486,0.68637
607,607,2008,Second Stage of Tertiary Education,Urban regions,At least once per week,0.10893,375,18809,0.09838,0.1215
608,608,2008,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09246,307,18809,0.08302,0.10395
609,609,2008,Second Stage of Tertiary Education,Urban regions,Seldom,0.1415,420,18809,0.12748,0.15383
610,610,2008,Second Stage of Tertiary Education,Urban regions,Never,0.6571,1865,18809,0.6262,0.68578
611,611,2008,Second Stage of Tertiary Education,Rural regions,At least once per week,0.13622,185,18809,0.11958,0.15591
612,612,2008,Second Stage of Tertiary Education,Rural regions,At least once per month,0.11057,140,18809,0.09485,0.12986
613,613,2008,Second Stage of Tertiary Education,Rural regions,Seldom,0.1511,196,18809,0.12741,0.17336
614,614,2008,Second Stage of Tertiary Education,Rural regions,Never,0.60211,692,18809,0.55589,0.64926
615,615,2009,Pre-primary Level,Urban regions,Seldom,0.20213,37,17400,0.13244,0.27356
616,616,2009,Pre-primary Level,Urban regions,Never,0.79787,127,17400,0.66702,0.94429
617,617,2009,Pre-primary Level,Rural regions,Never,1.0,52,17400,0.7697,1.2926
618,618,2009,Primary Level,Urban regions,Never,1.0,118,17400,0.85055,1.14391
619,619,2009,Primary Level,Rural regions,Never,1.0,37,17400,0.7624,1.32455
620,620,2009,Lower Secondary Level,Urban regions,At least once per week,0.0491,64,17400,0.03833,0.05832
621,621,2009,Lower Secondary Level,Urban regions,At least once per month,0.03348,42,17400,0.02429,0.04354
622,622,2009,Lower Secondary Level,Urban regions,Seldom,0.0783,91,17400,0.06258,0.09393
623,623,2009,Lower Secondary Level,Urban regions,Never,0.83912,978,17400,0.79491,0.87674
624,624,2009,Lower Secondary Level,Rural regions,At least once per week,0.04843,35,17400,0.03595,0.06583
625,625,2009,Lower Secondary Level,Rural regions,Seldom,0.08799,55,17400,0.06785,0.10626
626,626,2009,Lower Secondary Level,Rural regions,Never,0.86359,479,17400,0.81228,0.92502
627,627,2009,Upper Secondary Level,Urban regions,At least once per week,0.08604,513,17400,0.07846,0.09352
628,628,2009,Upper Secondary Level,Urban regions,At least once per month,0.06482,398,17400,0.05965,0.0716
629,629,2009,Upper Secondary Level,Urban regions,Seldom,0.11014,596,17400,0.10293,0.1194
630,630,2009,Upper Secondary Level,Urban regions,Never,0.739,4027,17400,0.71879,0.7627
631,631,2009,Upper Secondary Level,Rural regions,At least once per week,0.09028,303,17400,0.08131,0.10035
632,632,2009,Upper Secondary Level,Rural regions,At least once per month,0.09068,309,17400,0.08154,0.09978
633,633,2009,Upper Secondary Level,Rural regions,Seldom,0.13849,444,17400,0.12727,0.15425
634,634,2009,Upper Secondary Level,Rural regions,Never,0.68055,2397,17400,0.65672,0.70829
635,635,2009,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.08569,67,17400,0.06286,0.11417
636,636,2009,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.11246,76,17400,0.08311,0.14372
637,637,2009,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.11123,72,17400,0.08914,0.13652
638,638,2009,Post-secondary Non-tertiary Level,Urban regions,Never,0.69062,519,17400,0.62995,0.76246
639,639,2009,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.15362,32,17400,0.11769,0.2055
640,640,2009,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.21367,44,17400,0.14932,0.28557
641,641,2009,Post-secondary Non-tertiary Level,Rural regions,Never,0.63272,160,17400,0.55241,0.70543
642,642,2009,First Stage of Tertiary Education,Urban regions,At least once per week,0.11677,100,17400,0.0948,0.14669
643,643,2009,First Stage of Tertiary Education,Urban regions,At least once per month,0.11613,90,17400,0.09731,0.13913
644,644,2009,First Stage of Tertiary Education,Urban regions,Seldom,0.12311,109,17400,0.10229,0.1451
645,645,2009,First Stage of Tertiary Education,Urban regions,Never,0.64399,495,17400,0.59541,0.69535
646,646,2009,First Stage of Tertiary Education,Rural regions,At least once per week,0.10318,59,17400,0.07726,0.1299
647,647,2009,First Stage of Tertiary Education,Rural regions,At least once per month,0.11765,81,17400,0.0984,0.14718
648,648,2009,First Stage of Tertiary Education,Rural regions,Seldom,0.19871,76,17400,0.15124,0.24746
649,649,2009,First Stage of Tertiary Education,Rural regions,Never,0.58046,309,17400,0.51622,0.64251
650,650,2009,Second Stage of Tertiary Education,Urban regions,At least once per week,0.11975,368,17400,0.10653,0.13321
651,651,2009,Second Stage of Tertiary Education,Urban regions,At least once per month,0.08455,297,17400,0.0731,0.09594
652,652,2009,Second Stage of Tertiary Education,Urban regions,Seldom,0.15567,434,17400,0.13889,0.17073
653,653,2009,Second Stage of Tertiary Education,Urban regions,Never,0.64004,1704,17400,0.60355,0.67461
654,654,2009,Second Stage of Tertiary Education,Rural regions,At least once per week,0.14717,175,17400,0.12195,0.17347
655,655,2009,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12086,156,17400,0.10315,0.14767
656,656,2009,Second Stage of Tertiary Education,Rural regions,Seldom,0.18444,206,17400,0.15812,0.21069
657,657,2009,Second Stage of Tertiary Education,Rural regions,Never,0.54753,669,17400,0.51183,0.58889
658,658,2011,Pre-primary Level,Urban regions,At least once per week,0.09851,42,27596,0.07231,0.12469
659,659,2011,Pre-primary Level,Urban regions,At least once per month,0.11852,35,27596,0.06981,0.16849
660,660,2011,Pre-primary Level,Urban regions,Seldom,0.19727,61,27596,0.14771,0.25946
661,661,2011,Pre-primary Level,Urban regions,Never,0.5857,202,27596,0.51432,0.68296
662,662,2011,Pre-primary Level,Rural regions,Never,1.0,72,27596,0.84557,1.24297
663,663,2011,Primary Level,Urban regions,Never,1.0,253,27596,0.87167,1.14553
664,664,2011,Primary Level,Rural regions,Never,1.0,112,27596,0.81091,1.26226
665,665,2011,Lower Secondary Level,Urban regions,At least once per week,0.06458,123,27596,0.0539,0.07818
666,666,2011,Lower Secondary Level,Urban regions,At least once per month,0.03674,77,27596,0.02716,0.04685
667,667,2011,Lower Secondary Level,Urban regions,Seldom,0.07788,146,27596,0.06733,0.08831
668,668,2011,Lower Secondary Level,Urban regions,Never,0.8208,1548,27596,0.78129,0.86255
669,669,2011,Lower Secondary Level,Rural regions,At least once per week,0.06428,74,27596,0.05321,0.07859
670,670,2011,Lower Secondary Level,Rural regions,At least once per month,0.0529,51,27596,0.03727,0.06993
671,671,2011,Lower Secondary Level,Rural regions,Seldom,0.08225,95,27596,0.06522,0.10467
672,672,2011,Lower Secondary Level,Rural regions,Never,0.80057,818,27596,0.74298,0.85221
673,673,2011,Upper Secondary Level,Urban regions,At least once per week,0.09179,818,27596,0.08524,0.09835
674,674,2011,Upper Secondary Level,Urban regions,At least once per month,0.06848,624,27596,0.06289,0.07456
675,675,2011,Upper Secondary Level,Urban regions,Seldom,0.12566,980,27596,0.11726,0.13359
676,676,2011,Upper Secondary Level,Urban regions,Never,0.71407,5826,27596,0.69683,0.73428
677,677,2011,Upper Secondary Level,Rural regions,At least once per week,0.10098,566,27596,0.09043,0.11517
678,678,2011,Upper Secondary Level,Rural regions,At least once per month,0.10362,578,27596,0.09343,0.11408
679,679,2011,Upper Secondary Level,Rural regions,Seldom,0.13561,667,27596,0.12264,0.14891
680,680,2011,Upper Secondary Level,Rural regions,Never,0.65979,3791,27596,0.63762,0.67831
681,681,2011,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.11273,146,27596,0.08449,0.13913
682,682,2011,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.09459,161,27596,0.07626,0.1194
683,683,2011,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.14693,184,27596,0.11833,0.17466
684,684,2011,Post-secondary Non-tertiary Level,Urban regions,Never,0.64575,953,27596,0.60071,0.69544
685,685,2011,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.10357,61,27596,0.07975,0.13259
686,686,2011,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.10798,66,27596,0.07067,0.15899
687,687,2011,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.12249,76,27596,0.08583,0.16311
688,688,2011,Post-secondary Non-tertiary Level,Rural regions,Never,0.66596,349,27596,0.58249,0.75533
689,689,2011,First Stage of Tertiary Education,Urban regions,At least once per week,0.13926,171,27596,0.11788,0.16305
690,690,2011,First Stage of Tertiary Education,Urban regions,At least once per month,0.10086,127,27596,0.081,0.12489
691,691,2011,First Stage of Tertiary Education,Urban regions,Seldom,0.15074,156,27596,0.12711,0.18144
692,692,2011,First Stage of Tertiary Education,Urban regions,Never,0.60914,636,27596,0.56144,0.6642
693,693,2011,First Stage of Tertiary Education,Rural regions,At least once per week,0.12461,109,27596,0.10151,0.15206
694,694,2011,First Stage of Tertiary Education,Rural regions,At least once per month,0.14447,121,27596,0.11414,0.17569
695,695,2011,First Stage of Tertiary Education,Rural regions,Seldom,0.17036,109,27596,0.13611,0.20471
696,696,2011,First Stage of Tertiary Education,Rural regions,Never,0.56056,418,27596,0.49835,0.62213
697,697,2011,Second Stage of Tertiary Education,Urban regions,At least once per week,0.12874,637,27596,0.11824,0.13795
698,698,2011,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09698,486,27596,0.08643,0.10655
699,699,2011,Second Stage of Tertiary Education,Urban regions,Seldom,0.15969,735,27596,0.14467,0.17404
700,700,2011,Second Stage of Tertiary Education,Urban regions,Never,0.61459,2582,27596,0.58953,0.64459
701,701,2011,Second Stage of Tertiary Education,Rural regions,At least once per week,0.15916,296,27596,0.1395,0.18096
702,702,2011,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12476,252,27596,0.10727,0.1457
703,703,2011,Second Stage of Tertiary Education,Rural regions,Seldom,0.19977,313,27596,0.16948,0.22764
704,704,2011,Second Stage of Tertiary Education,Rural regions,Never,0.51631,893,27596,0.47968,0.55684
705,705,2013,Pre-primary Level,Urban regions,At least once per week,0.16594,45,24813,0.12593,0.21447
706,706,2013,Pre-primary Level,Urban regions,Seldom,0.21819,48,24813,0.12705,0.35762
707,707,2013,Pre-primary Level,Urban regions,Never,0.61588,194,24813,0.50771,0.72192
708,708,2013,Pre-primary Level,Rural regions,Never,1.0,81,24813,0.80228,1.23505
709,709,2013,Primary Level,Urban regions,Never,1.0,191,24813,0.81684,1.16849
710,710,2013,Primary Level,Rural regions,Never,1.0,105,24813,0.79058,1.22993
711,711,2013,Lower Secondary Level,Urban regions,At least once per week,0.06994,121,24813,0.05769,0.08066
712,712,2013,Lower Secondary Level,Urban regions,At least once per month,0.05447,76,24813,0.04301,0.06527
713,713,2013,Lower Secondary Level,Urban regions,Seldom,0.07956,119,24813,0.06608,0.09319
714,714,2013,Lower Secondary Level,Urban regions,Never,0.79603,1344,24813,0.75103,0.83578
715,715,2013,Lower Secondary Level,Rural regions,At least once per week,0.08342,74,24813,0.06263,0.10681
716,716,2013,Lower Secondary Level,Rural regions,At least once per month,0.06334,55,24813,0.05,0.07845
717,717,2013,Lower Secondary Level,Rural regions,Seldom,0.09035,75,24813,0.0665,0.11653
718,718,2013,Lower Secondary Level,Rural regions,Never,0.7629,713,24813,0.7058,0.82394
719,719,2013,Upper Secondary Level,Urban regions,At least once per week,0.10638,778,24813,0.10005,0.11371
720,720,2013,Upper Secondary Level,Urban regions,At least once per month,0.0694,531,24813,0.06311,0.07544
721,721,2013,Upper Secondary Level,Urban regions,Seldom,0.09263,657,24813,0.08431,0.1003
722,722,2013,Upper Secondary Level,Urban regions,Never,0.73159,5257,24813,0.70885,0.75408
723,723,2013,Upper Secondary Level,Rural regions,At least once per week,0.10119,493,24813,0.0918,0.11436
724,724,2013,Upper Secondary Level,Rural regions,At least once per month,0.0889,488,24813,0.07917,0.09609
725,725,2013,Upper Secondary Level,Rural regions,Seldom,0.10984,540,24813,0.10072,0.12035
726,726,2013,Upper Secondary Level,Rural regions,Never,0.70007,3588,24813,0.67648,0.72287
727,727,2013,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.13767,146,24813,0.10766,0.16461
728,728,2013,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.06728,110,24813,0.04884,0.08598
729,729,2013,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.1171,146,24813,0.09437,0.14696
730,730,2013,Post-secondary Non-tertiary Level,Urban regions,Never,0.67795,869,24813,0.62694,0.73621
731,731,2013,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.0871,59,24813,0.06086,0.11565
732,732,2013,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.11944,51,24813,0.07018,0.16928
733,733,2013,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.11992,58,24813,0.0845,0.15869
734,734,2013,Post-secondary Non-tertiary Level,Rural regions,Never,0.67354,327,24813,0.59435,0.77032
735,735,2013,First Stage of Tertiary Education,Urban regions,At least once per week,0.16089,158,24813,0.12926,0.20036
736,736,2013,First Stage of Tertiary Education,Urban regions,At least once per month,0.10093,114,24813,0.07963,0.12615
737,737,2013,First Stage of Tertiary Education,Urban regions,Seldom,0.12138,125,24813,0.10489,0.14309
738,738,2013,First Stage of Tertiary Education,Urban regions,Never,0.6168,588,24813,0.56079,0.67116
739,739,2013,First Stage of Tertiary Education,Rural regions,At least once per week,0.15745,111,24813,0.12807,0.19307
740,740,2013,First Stage of Tertiary Education,Rural regions,At least once per month,0.11941,85,24813,0.08937,0.15205
741,741,2013,First Stage of Tertiary Education,Rural regions,Seldom,0.12753,76,24813,0.09117,0.16353
742,742,2013,First Stage of Tertiary Education,Rural regions,Never,0.59561,413,24813,0.53522,0.6638
743,743,2013,Second Stage of Tertiary Education,Urban regions,At least once per week,0.13606,608,24813,0.12626,0.14659
744,744,2013,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10401,514,24813,0.09498,0.11366
745,745,2013,Second Stage of Tertiary Education,Urban regions,Seldom,0.12139,535,24813,0.10833,0.13568
746,746,2013,Second Stage of Tertiary Education,Urban regions,Never,0.63854,2493,24813,0.61046,0.66721
747,747,2013,Second Stage of Tertiary Education,Rural regions,At least once per week,0.18272,298,24813,0.16152,0.20547
748,748,2013,Second Stage of Tertiary Education,Rural regions,At least once per month,0.122,239,24813,0.10384,0.14821
749,749,2013,Second Stage of Tertiary Education,Rural regions,Seldom,0.12859,223,24813,0.10632,0.14681
750,750,2013,Second Stage of Tertiary Education,Rural regions,Never,0.56669,894,24813,0.52137,0.60588
751,751,2015,Pre-primary Level,Urban regions,Seldom,0.23525,40,25887,0.15411,0.34972
752,752,2015,Pre-primary Level,Urban regions,Never,0.76475,152,25887,0.63231,0.9073
753,753,2015,Pre-primary Level,Rural regions,Never,1.0,70,25887,0.69675,1.35471
754,754,2015,Primary Level,Urban regions,Never,1.0,346,25887,0.86438,1.14659
755,755,2015,Primary Level,Rural regions,Never,1.0,132,25887,0.81291,1.25012
756,756,2015,Lower Secondary Level,Urban regions,At least once per week,0.06093,119,25887,0.0517,0.06964
757,757,2015,Lower Secondary Level,Urban regions,At least once per month,0.04763,79,25887,0.03592,0.05778
758,758,2015,Lower Secondary Level,Urban regions,Seldom,0.09354,155,25887,0.07904,0.11371
759,759,2015,Lower Secondary Level,Urban regions,Never,0.7979,1602,25887,0.75346,0.83715
760,760,2015,Lower Secondary Level,Rural regions,At least once per week,0.07163,67,25887,0.05583,0.09239
761,761,2015,Lower Secondary Level,Rural regions,At least once per month,0.06093,71,25887,0.04926,0.07239
762,762,2015,Lower Secondary Level,Rural regions,Seldom,0.08782,79,25887,0.06705,0.11196
763,763,2015,Lower Secondary Level,Rural regions,Never,0.77962,780,25887,0.71601,0.84321
764,764,2015,Upper Secondary Level,Urban regions,At least once per week,0.09492,716,25887,0.08768,0.10313
765,765,2015,Upper Secondary Level,Urban regions,At least once per month,0.07422,558,25887,0.06861,0.08139
766,766,2015,Upper Secondary Level,Urban regions,Seldom,0.11245,805,25887,0.10362,0.12107
767,767,2015,Upper Secondary Level,Urban regions,Never,0.71841,5219,25887,0.69645,0.73748
768,768,2015,Upper Secondary Level,Rural regions,At least once per week,0.08932,433,25887,0.07894,0.09787
769,769,2015,Upper Secondary Level,Rural regions,At least once per month,0.10264,479,25887,0.09341,0.11221
770,770,2015,Upper Secondary Level,Rural regions,Seldom,0.13478,641,25887,0.12399,0.14648
771,771,2015,Upper Secondary Level,Rural regions,Never,0.67326,3258,25887,0.64851,0.7012
772,772,2015,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.12384,160,25887,0.10102,0.15135
773,773,2015,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.0788,126,25887,0.06345,0.09932
774,774,2015,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.13681,187,25887,0.10668,0.16642
775,775,2015,Post-secondary Non-tertiary Level,Urban regions,Never,0.66055,1088,25887,0.61578,0.71409
776,776,2015,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.0985,59,25887,0.06598,0.14267
777,777,2015,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.06094,38,25887,0.03759,0.08966
778,778,2015,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.15309,92,25887,0.11442,0.19263
779,779,2015,Post-secondary Non-tertiary Level,Rural regions,Never,0.68747,398,25887,0.6051,0.78073
780,780,2015,First Stage of Tertiary Education,Urban regions,At least once per week,0.13659,140,25887,0.11352,0.15937
781,781,2015,First Stage of Tertiary Education,Urban regions,At least once per month,0.10459,102,25887,0.08206,0.13333
782,782,2015,First Stage of Tertiary Education,Urban regions,Seldom,0.15761,133,25887,0.12799,0.18834
783,783,2015,First Stage of Tertiary Education,Urban regions,Never,0.60122,535,25887,0.54659,0.65652
784,784,2015,First Stage of Tertiary Education,Rural regions,At least once per week,0.12737,83,25887,0.10493,0.15282
785,785,2015,First Stage of Tertiary Education,Rural regions,At least once per month,0.13337,105,25887,0.10831,0.16351
786,786,2015,First Stage of Tertiary Education,Rural regions,Seldom,0.13332,101,25887,0.10486,0.16712
787,787,2015,First Stage of Tertiary Education,Rural regions,Never,0.60593,329,25887,0.54631,0.68048
788,788,2015,Second Stage of Tertiary Education,Urban regions,At least once per week,0.13081,633,25887,0.11777,0.1452
789,789,2015,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10303,518,25887,0.09214,0.11677
790,790,2015,Second Stage of Tertiary Education,Urban regions,Seldom,0.15689,711,25887,0.14066,0.17327
791,791,2015,Second Stage of Tertiary Education,Urban regions,Never,0.60926,2790,25887,0.58257,0.63258
792,792,2015,Second Stage of Tertiary Education,Rural regions,At least once per week,0.17006,285,25887,0.14614,0.19893
793,793,2015,Second Stage of Tertiary Education,Rural regions,At least once per month,0.13121,255,25887,0.1134,0.1518
794,794,2015,Second Stage of Tertiary Education,Rural regions,Seldom,0.17658,293,25887,0.1494,0.20417
795,795,2015,Second Stage of Tertiary Education,Rural regions,Never,0.52215,925,25887,0.48482,0.56633
796,796,2017,Pre-primary Level,Urban regions,At least once per week,0.21382,40,25731,0.13525,0.29942
797,797,2017,Pre-primary Level,Urban regions,At least once per month,0.12455,31,25731,0.07735,0.18116
798,798,2017,Pre-primary Level,Urban regions,Seldom,0.13973,49,25731,0.09404,0.19596
799,799,2017,Pre-primary Level,Urban regions,Never,0.5219,173,25731,0.45106,0.61009
800,800,2017,Pre-primary Level,Rural regions,Never,1.0,62,25731,0.75559,1.25255
801,801,2017,Primary Level,Urban regions,Never,1.0,278,25731,0.88186,1.1396
802,802,2017,Primary Level,Rural regions,Never,1.0,114,25731,0.78851,1.22252
803,803,2017,Lower Secondary Level,Urban regions,At least once per week,0.07777,127,25731,0.06449,0.09358
804,804,2017,Lower Secondary Level,Urban regions,At least once per month,0.05117,79,25731,0.04057,0.06155
805,805,2017,Lower Secondary Level,Urban regions,Seldom,0.05738,124,25731,0.04723,0.07177
806,806,2017,Lower Secondary Level,Urban regions,Never,0.81367,1399,25731,0.75867,0.85732
807,807,2017,Lower Secondary Level,Rural regions,At least once per week,0.06713,72,25731,0.05075,0.08541
808,808,2017,Lower Secondary Level,Rural regions,At least once per month,0.05443,63,25731,0.04296,0.0712
809,809,2017,Lower Secondary Level,Rural regions,Seldom,0.08944,89,25731,0.07344,0.11292
810,810,2017,Lower Secondary Level,Rural regions,Never,0.78899,774,25731,0.72153,0.85359
811,811,2017,Upper Secondary Level,Urban regions,At least once per week,0.09957,741,25731,0.09249,0.10709
812,812,2017,Upper Secondary Level,Urban regions,At least once per month,0.07541,588,25731,0.06958,0.08213
813,813,2017,Upper Secondary Level,Urban regions,Seldom,0.10868,801,25731,0.1017,0.11612
814,814,2017,Upper Secondary Level,Urban regions,Never,0.71635,5063,25731,0.69386,0.73677
815,815,2017,Upper Secondary Level,Rural regions,At least once per week,0.09984,478,25731,0.09136,0.11
816,816,2017,Upper Secondary Level,Rural regions,At least once per month,0.10249,519,25731,0.09391,0.1121
817,817,2017,Upper Secondary Level,Rural regions,Seldom,0.12282,559,25731,0.11124,0.13567
818,818,2017,Upper Secondary Level,Rural regions,Never,0.67486,3274,25731,0.64983,0.69674
819,819,2017,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.11195,179,25731,0.09621,0.13065
820,820,2017,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.10874,155,25731,0.08689,0.12982
821,821,2017,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.11145,183,25731,0.09562,0.12875
822,822,2017,Post-secondary Non-tertiary Level,Urban regions,Never,0.66785,1067,25731,0.62555,0.72561
823,823,2017,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.11728,68,25731,0.08336,0.16294
824,824,2017,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.10027,71,25731,0.07578,0.13329
825,825,2017,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.1419,76,25731,0.10222,0.18059
826,826,2017,Post-secondary Non-tertiary Level,Rural regions,Never,0.64055,410,25731,0.56349,0.71212
827,827,2017,First Stage of Tertiary Education,Urban regions,At least once per week,0.15644,141,25731,0.12887,0.18339
828,828,2017,First Stage of Tertiary Education,Urban regions,At least once per month,0.10372,116,25731,0.0866,0.12428
829,829,2017,First Stage of Tertiary Education,Urban regions,Seldom,0.14241,128,25731,0.11621,0.17259
830,830,2017,First Stage of Tertiary Education,Urban regions,Never,0.59744,506,25731,0.5358,0.66367
831,831,2017,First Stage of Tertiary Education,Rural regions,At least once per week,0.14073,103,25731,0.11106,0.17096
832,832,2017,First Stage of Tertiary Education,Rural regions,At least once per month,0.14393,116,25731,0.12468,0.16642
833,833,2017,First Stage of Tertiary Education,Rural regions,Seldom,0.1666,109,25731,0.13311,0.20263
834,834,2017,First Stage of Tertiary Education,Rural regions,Never,0.54875,312,25731,0.48584,0.61552
835,835,2017,Second Stage of Tertiary Education,Urban regions,At least once per week,0.14474,669,25731,0.13165,0.15622
836,836,2017,Second Stage of Tertiary Education,Urban regions,At least once per month,0.101,560,25731,0.09036,0.11008
837,837,2017,Second Stage of Tertiary Education,Urban regions,Seldom,0.13957,685,25731,0.12604,0.15421
838,838,2017,Second Stage of Tertiary Education,Urban regions,Never,0.61469,2765,25731,0.5911,0.64027
839,839,2017,Second Stage of Tertiary Education,Rural regions,At least once per week,0.17932,325,25731,0.16225,0.19778
840,840,2017,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12694,248,25731,0.1088,0.14867
841,841,2017,Second Stage of Tertiary Education,Rural regions,Seldom,0.17799,298,25731,0.15208,0.19784
842,842,2017,Second Stage of Tertiary Education,Rural regions,Never,0.51575,944,25731,0.47111,0.55401
843,843,2019,Pre-primary Level,Urban regions,At least once per week,0.14444,37,24378,0.08932,0.20852
