year,bula_h,quintil_oecd,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2007,Brandenburg,5th Quintile,Seldom,0.33224067408927455,34,18079,0.3303293939312938,0.3341519542472553
2007,Brandenburg,5th Quintile,Never,0.6677593259107255,87,18079,0.6658480457527447,0.6696706060687063
2007,Mecklenburg-Western Pomerania,1st Quintile,Never,1.0,91,18079,1.0,1.0
2007,Mecklenburg-Western Pomerania,2nd Quintile,Never,1.0,80,18079,1.0,1.0
2007,Mecklenburg-Western Pomerania,3rd Quintile,Never,1.0,70,18079,1.0,1.0
2007,Mecklenburg-Western Pomerania,4th Quintile,Never,1.0,62,18079,1.0,1.0
2007,Mecklenburg-Western Pomerania,5th Quintile,Never,1.0,48,18079,1.0,1.0
2007,Saxony,1st Quintile,Never,1.0,265,18079,1.0,1.0
2007,Saxony,2nd Quintile,Seldom,0.16634308576576298,34,18079,0.16552135508959281,0.16716481644193315
2007,Saxony,2nd Quintile,Never,0.833656914234237,272,18079,0.8328351835580668,0.8344786449104072
2007,Saxony,3rd Quintile,At least once per week,0.10721458351789882,36,18079,0.10660521732527434,0.10782394971052331
2007,Saxony,3rd Quintile,At least once per month,0.08579875218460496,34,18079,0.08524713311476398,0.08635037125444595
2007,Saxony,3rd Quintile,Seldom,0.12381390046206195,51,18079,0.12316517527049417,0.12446262565362973
2007,Saxony,3rd Quintile,Never,0.6831727638354342,267,18079,0.6822564285564677,0.6840890991144007
2007,Saxony,4th Quintile,Seldom,0.1749168415916933,44,18079,0.17390243561147634,0.17593124757191025
2007,Saxony,4th Quintile,Never,0.8250831584083067,186,18079,0.8240687524280897,0.8260975643885237
2007,Saxony,5th Quintile,Never,1.0,113,18079,1.0,1.0
2007,Saxony-Anhalt,1st Quintile,Never,1.0,138,18079,1.0,1.0
2007,Saxony-Anhalt,2nd Quintile,Never,1.0,144,18079,1.0,1.0
2007,Saxony-Anhalt,3rd Quintile,Never,1.0,153,18079,1.0,1.0
2007,Saxony-Anhalt,4th Quintile,Never,1.0,138,18079,1.0,1.0
2007,Saxony-Anhalt,5th Quintile,Never,1.0,76,18079,1.0,1.0
2007,Thuringa,1st Quintile,Never,1.0,154,18079,1.0,1.0
2007,Thuringa,2nd Quintile,Never,1.0,164,18079,1.0,1.0
2007,Thuringa,3rd Quintile,Never,1.0,130,18079,1.0,1.0
2007,Thuringa,4th Quintile,Never,1.0,127,18079,1.0,1.0
2007,Thuringa,5th Quintile,Never,1.0,75,18079,1.0,1.0
2008,Schleswig-Holstein,1st Quintile,Never,1.0,80,17060,1.0,1.0
2008,Schleswig-Holstein,2nd Quintile,Never,1.0,60,17060,1.0,1.0
2008,Schleswig-Holstein,3rd Quintile,Never,1.0,89,17060,1.0,1.0
2008,Schleswig-Holstein,4th Quintile,Never,1.0,95,17060,1.0,1.0
2008,Schleswig-Holstein,5th Quintile,Never,1.0,91,17060,1.0,1.0
2008,Hamburg,1st Quintile,Never,1.0,36,17060,1.0,1.0
2008,Hamburg,2nd Quintile,Never,1.0,37,17060,1.0,1.0
2008,Hamburg,3rd Quintile,Never,1.0,31,17060,1.0,1.0
2008,Hamburg,4th Quintile,Never,1.0,42,17060,1.0,1.0
2008,Hamburg,5th Quintile,Never,1.0,61,17060,1.0,1.0
2008,Lower Saxony,1st Quintile,Never,1.0,163,17060,1.0,1.0
2008,Lower Saxony,2nd Quintile,At least once per week,0.16172035081069427,38,17060,0.1610643520508075,0.16237634957058106
2008,Lower Saxony,2nd Quintile,Never,0.8382796491893056,242,17060,0.8376236504294189,0.8389356479491924
2008,Lower Saxony,3rd Quintile,Seldom,0.16183963424210154,37,17060,0.16108668131035656,0.16259258717384653
2008,Lower Saxony,3rd Quintile,Never,0.8381603657578984,206,17060,0.8374074128261535,0.8389133186896434
2008,Lower Saxony,4th Quintile,At least once per week,0.13256148651812044,55,17060,0.13202313690877857,0.13309983612746232
2008,Lower Saxony,4th Quintile,At least once per month,0.1030677164983203,45,17060,0.10258501624770999,0.10355041674893062
2008,Lower Saxony,4th Quintile,Seldom,0.11617400007810044,44,17060,0.11566528544829187,0.11668271470790902
2008,Lower Saxony,4th Quintile,Never,0.6481967969054587,257,17060,0.6474386738501764,0.6489549199607411
2008,Lower Saxony,5th Quintile,At least once per week,0.19004639292040595,97,17060,0.1894014852522892,0.1906913005885227
2008,Lower Saxony,5th Quintile,At least once per month,0.09323390133758569,56,17060,0.09275596261389704,0.09371184006127434
2008,Lower Saxony,5th Quintile,Seldom,0.12027342038144864,68,17060,0.1197387374245625,0.12080810333833479
2008,Lower Saxony,5th Quintile,Never,0.5964462853605598,286,17060,0.5956398417653807,0.5972527289557389
2008,North Rhine-Westphalia,1st Quintile,At least once per week,0.06967169868273623,40,17060,0.06937952682811274,0.06996387053735972
2008,North Rhine-Westphalia,1st Quintile,Seldom,0.07621236697788376,37,17060,0.07590786448089723,0.0765168694748703
2008,North Rhine-Westphalia,1st Quintile,Never,0.8541159343393799,536,17060,0.8537108416529391,0.8545210270258208
2008,North Rhine-Westphalia,2nd Quintile,At least once per week,0.06199422851647652,34,17060,0.06170735458433394,0.0622811024486191
2008,North Rhine-Westphalia,2nd Quintile,At least once per month,0.057682140213793164,35,17060,0.05740478770718876,0.05795949272039757
2008,North Rhine-Westphalia,2nd Quintile,Seldom,0.08744695057848988,53,17060,0.08711089268856134,0.08778300846841841
2008,North Rhine-Westphalia,2nd Quintile,Never,0.7928766806912404,481,17060,0.7923945885829505,0.7933587727995303
2008,North Rhine-Westphalia,3rd Quintile,At least once per week,0.07172677976179233,60,17060,0.07141778063161036,0.0720357788919743
2008,North Rhine-Westphalia,3rd Quintile,At least once per month,0.06043096068094487,40,17060,0.06014561403152478,0.060716307330364955
2008,North Rhine-Westphalia,3rd Quintile,Seldom,0.10370746175635322,77,17060,0.10334236449739638,0.10407255901531005
2008,North Rhine-Westphalia,3rd Quintile,Never,0.7641347978009096,507,17060,0.7636264094336193,0.7646431861682
2008,North Rhine-Westphalia,4th Quintile,At least once per week,0.10518211962087361,99,17060,0.10483110760061208,0.10553313164113513
2008,North Rhine-Westphalia,4th Quintile,At least once per month,0.07897985374888325,72,17060,0.07867126759859748,0.07928843989916902
2008,North Rhine-Westphalia,4th Quintile,Seldom,0.11605391025739369,100,17060,0.11568745033830685,0.11642037017648052
2008,North Rhine-Westphalia,4th Quintile,Never,0.6997841163728495,510,17060,0.699259692351762,0.7003085403939371
2008,North Rhine-Westphalia,5th Quintile,At least once per week,0.10921155008412882,142,17060,0.10888099667856312,0.10954210348969452
2008,North Rhine-Westphalia,5th Quintile,At least once per month,0.06679267810042469,99,17060,0.06652808801957935,0.06705726818127003
2008,North Rhine-Westphalia,5th Quintile,Seldom,0.10523018154121588,144,17060,0.10490498502481135,0.10555537805762041
2008,North Rhine-Westphalia,5th Quintile,Never,0.7187655902742306,835,17060,0.718289106705513,0.7192420738429481
2008,Hesse,1st Quintile,Never,1.0,135,17060,1.0,1.0
2008,Hesse,2nd Quintile,Never,1.0,140,17060,1.0,1.0
2008,Hesse,3rd Quintile,At least once per week,0.15321418482912044,31,17060,0.15235962442725273,0.15406874523098815
2008,Hesse,3rd Quintile,Never,0.8467858151708796,143,17060,0.8459312547690119,0.8476403755727473
2008,Hesse,4th Quintile,At least once per week,0.11234510077861912,40,17060,0.11175584345097417,0.11293435810626407
2008,Hesse,4th Quintile,Seldom,0.13563527179523396,38,17060,0.13499636032527437,0.13627418326519355
2008,Hesse,4th Quintile,Never,0.7520196274261468,196,17060,0.751213824041058,0.7528254308112357
2008,Hesse,5th Quintile,At least once per week,0.1299684737141909,51,17060,0.12940566638872877,0.13053128103965303
2008,Hesse,5th Quintile,At least once per month,0.10208147075114896,45,17060,0.10157475411461389,0.10258818738768402
2008,Hesse,5th Quintile,Seldom,0.150439715899786,66,17060,0.14984137100453754,0.15103806079503446
2008,Hesse,5th Quintile,Never,0.6175103396348741,286,17060,0.6166969376948324,0.6183237415749159
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Never,1.0,154,17060,1.0,1.0
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,1.0,131,17060,1.0,1.0
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,1.0,149,17060,1.0,1.0
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.15479835599730593,38,17060,0.1539355703279274,0.15566114166668446
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.845201644002694,162,17060,0.8443388583333155,0.8460644296720726
2008,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.14283664408891844,41,17060,0.14207420618059644,0.14359908199724045
2008,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.1214358753286104,31,17060,0.12072414888751579,0.12214760176970502
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.1507724341075173,37,17060,0.14999273707995597,0.15155213113507865
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.5849550464749539,180,17060,0.5838813990696977,0.5860286938802101
2008,Baden-Wuerttemberg,1st Quintile,Never,1.0,228,17060,1.0,1.0
2008,Baden-Wuerttemberg,2nd Quintile,Seldom,0.11251420098128506,34,17060,0.111939622406008,0.11308877955656213
2008,Baden-Wuerttemberg,2nd Quintile,Never,0.8874857990187148,237,17060,0.8869112204434377,0.8880603775939919
2008,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.14951153734861597,59,17060,0.1489598640498237,0.15006321064740824
2008,Baden-Wuerttemberg,3rd Quintile,Seldom,0.1362131022269145,50,17060,0.13568243392650484,0.13674377052732414
2008,Baden-Wuerttemberg,3rd Quintile,Never,0.7142753604244695,287,17060,0.7135764571441032,0.7149742637048357
2008,Baden-Wuerttemberg,4th Quintile,At least once per week,0.14308756105807932,83,17060,0.14261838183282524,0.1435567402833334
2008,Baden-Wuerttemberg,4th Quintile,At least once per month,0.10805210688227722,61,17060,0.10763614266621914,0.1084680710983353
2008,Baden-Wuerttemberg,4th Quintile,Seldom,0.15937691560073464,78,17060,0.1588864788860529,0.15986735231541638
2008,Baden-Wuerttemberg,4th Quintile,Never,0.5894834164589088,313,17060,0.5888242869449535,0.5901425459728641
2008,Baden-Wuerttemberg,5th Quintile,At least once per week,0.15686205730634342,138,17060,0.1563810853483473,0.15734302926433955
2008,Baden-Wuerttemberg,5th Quintile,At least once per month,0.09659443932519943,88,17060,0.09620375235344451,0.09698512629695434
2008,Baden-Wuerttemberg,5th Quintile,Seldom,0.1543012631224857,117,17060,0.1538235094128547,0.15477901683211673
2008,Baden-Wuerttemberg,5th Quintile,Never,0.5922422402459715,441,17060,0.5915923166671514,0.5928921638247916
2008,Bavaria,1st Quintile,Never,1.0,274,17060,1.0,1.0
2008,Bavaria,2nd Quintile,At least once per week,0.08910136238279301,41,17060,0.0886727936610504,0.08952993110453562
2008,Bavaria,2nd Quintile,Seldom,0.08111509648064008,41,17060,0.0807043965060617,0.08152579645521846
2008,Bavaria,2nd Quintile,Never,0.8297835411365669,296,17060,0.82921817934181,0.8303489029313239
2008,Bavaria,3rd Quintile,At least once per week,0.09287976795917181,62,17060,0.09249471030462461,0.09326482561371902
2008,Bavaria,3rd Quintile,At least once per month,0.1061999044959104,54,17060,0.1057911947112163,0.10660861428060449
2008,Bavaria,3rd Quintile,Seldom,0.10772044713094253,69,17060,0.10730917212455242,0.10813172213733264
2008,Bavaria,3rd Quintile,Never,0.6931998804139753,352,17060,0.6925881081612588,0.6938116526666918
2008,Bavaria,4th Quintile,At least once per week,0.12846324532639594,77,17060,0.12801450207331588,0.128911988579476
2008,Bavaria,4th Quintile,At least once per month,0.10520870876058888,56,17060,0.10479722532867058,0.10562019219250718
2008,Bavaria,4th Quintile,Seldom,0.12455133897198736,86,17060,0.12410849047443748,0.12499418746953725
2008,Bavaria,4th Quintile,Never,0.641776706941028,357,17060,0.6411336720771352,0.6424197418049207
2008,Bavaria,5th Quintile,At least once per week,0.10796796830985646,108,17060,0.10759195902867222,0.1083439775910407
2008,Bavaria,5th Quintile,At least once per month,0.10403599052774899,103,17060,0.10366607891873718,0.1044059021367608
2008,Bavaria,5th Quintile,Seldom,0.11611886428290709,125,17060,0.11573070569626309,0.11650702286955109
2008,Bavaria,5th Quintile,Never,0.6718771768794876,543,17060,0.6713082924598268,0.6724460612991483
2008,Berlin,1st Quintile,Never,1.0,117,17060,1.0,1.0
2008,Berlin,2nd Quintile,Never,1.0,92,17060,1.0,1.0
2008,Berlin,3rd Quintile,Never,1.0,123,17060,1.0,1.0
2008,Berlin,4th Quintile,Never,1.0,85,17060,1.0,1.0
2008,Berlin,5th Quintile,Never,1.0,150,17060,1.0,1.0
2008,Brandenburg,1st Quintile,Never,1.0,145,17060,1.0,1.0
2008,Brandenburg,2nd Quintile,Never,1.0,150,17060,1.0,1.0
2008,Brandenburg,3rd Quintile,Never,1.0,118,17060,1.0,1.0
2008,Brandenburg,4th Quintile,Never,1.0,118,17060,1.0,1.0
2008,Brandenburg,5th Quintile,Never,1.0,90,17060,1.0,1.0
2008,Mecklenburg-Western Pomerania,1st Quintile,Never,1.0,90,17060,1.0,1.0
2008,Mecklenburg-Western Pomerania,2nd Quintile,Never,1.0,81,17060,1.0,1.0
2008,Mecklenburg-Western Pomerania,3rd Quintile,Never,1.0,89,17060,1.0,1.0
2008,Mecklenburg-Western Pomerania,4th Quintile,Never,1.0,53,17060,1.0,1.0
2008,Mecklenburg-Western Pomerania,5th Quintile,Never,1.0,50,17060,1.0,1.0
2008,Saxony,1st Quintile,Never,1.0,235,17060,1.0,1.0
2008,Saxony,2nd Quintile,Seldom,0.15934515004036418,38,17060,0.158591458130174,0.16009884195055435
2008,Saxony,2nd Quintile,Never,0.8406548499596358,291,17060,0.8399011580494457,0.8414085418698259
2008,Saxony,3rd Quintile,Seldom,0.09445764981543228,31,17060,0.0938335918742018,0.09508170775666276
2008,Saxony,3rd Quintile,Never,0.9055423501845675,270,17060,0.9049182922433371,0.906166408125798
2008,Saxony,4th Quintile,Never,1.0,178,17060,1.0,1.0
2008,Saxony,5th Quintile,Never,1.0,121,17060,1.0,1.0
2008,Saxony-Anhalt,1st Quintile,Never,1.0,142,17060,1.0,1.0
2008,Saxony-Anhalt,2nd Quintile,Never,1.0,140,17060,1.0,1.0
2008,Saxony-Anhalt,3rd Quintile,Never,1.0,169,17060,1.0,1.0
2008,Saxony-Anhalt,4th Quintile,Never,1.0,106,17060,1.0,1.0
2008,Saxony-Anhalt,5th Quintile,Never,1.0,70,17060,1.0,1.0
2008,Thuringa,1st Quintile,Never,1.0,156,17060,1.0,1.0
2008,Thuringa,2nd Quintile,Never,1.0,156,17060,1.0,1.0
2008,Thuringa,3rd Quintile,Never,1.0,162,17060,1.0,1.0
2008,Thuringa,4th Quintile,Never,1.0,102,17060,1.0,1.0
2008,Thuringa,5th Quintile,Never,1.0,73,17060,1.0,1.0
2009,Schleswig-Holstein,1st Quintile,Never,1.0,72,15491,1.0,1.0
2009,Schleswig-Holstein,2nd Quintile,Never,1.0,60,15491,1.0,1.0
2009,Schleswig-Holstein,3rd Quintile,Never,1.0,85,15491,1.0,1.0
2009,Schleswig-Holstein,4th Quintile,Never,1.0,72,15491,1.0,1.0
2009,Schleswig-Holstein,5th Quintile,Never,1.0,80,15491,1.0,1.0
2009,Hamburg,4th Quintile,Never,1.0,42,15491,1.0,1.0
2009,Hamburg,5th Quintile,Never,1.0,66,15491,1.0,1.0
2009,Lower Saxony,1st Quintile,Never,1.0,190,15491,1.0,1.0
2009,Lower Saxony,2nd Quintile,Never,1.0,189,15491,1.0,1.0
2009,Lower Saxony,3rd Quintile,At least once per week,0.13523486561091375,34,15491,0.13456993656284796,0.13589979465897953
2009,Lower Saxony,3rd Quintile,Never,0.8647651343890862,218,15491,0.8641002053410204,0.865430063437152
2009,Lower Saxony,4th Quintile,At least once per week,0.1477724609913777,51,15491,0.14719229998064665,0.14835262200210875
2009,Lower Saxony,4th Quintile,At least once per month,0.11721681479867921,41,15491,0.11669092349634869,0.11774270610100973
2009,Lower Saxony,4th Quintile,Seldom,0.19664736339024874,59,15491,0.1959975761489706,0.1972971506315269
2009,Lower Saxony,4th Quintile,Never,0.5383633608196944,204,15491,0.5375483527908262,0.5391783688485625
2009,Lower Saxony,5th Quintile,At least once per week,0.17431057795983518,77,15491,0.1736760944726398,0.17494506144703056
2009,Lower Saxony,5th Quintile,At least once per month,0.08741957653893598,55,15491,0.08694719815591036,0.0878919549219616
2009,Lower Saxony,5th Quintile,Seldom,0.1366345820203627,62,15491,0.13606016442743793,0.13720899961328745
2009,Lower Saxony,5th Quintile,Never,0.6016352634808662,275,15491,0.6008165024249372,0.6024540245367951
2009,North Rhine-Westphalia,1st Quintile,At least once per week,0.05738758861765149,32,15491,0.057118474483954684,0.05765670275134829
2009,North Rhine-Westphalia,1st Quintile,Seldom,0.07719318188693247,35,15491,0.07688436160804504,0.0775020021658199
2009,North Rhine-Westphalia,1st Quintile,Never,0.865419229495416,503,15491,0.8650243489682719,0.8658141100225603
2009,North Rhine-Westphalia,2nd Quintile,At least once per month,0.06380731895335377,36,15491,0.06352253846779911,0.06409209943890844
2009,North Rhine-Westphalia,2nd Quintile,Seldom,0.07283679656945054,43,15491,0.07253400354284967,0.07313958959605141
2009,North Rhine-Westphalia,2nd Quintile,Never,0.8633558844771957,483,15491,0.8629556792557197,0.8637560896986717
2009,North Rhine-Westphalia,3rd Quintile,At least once per week,0.07951380226122304,46,15491,0.07917614104368936,0.07985146347875671
2009,North Rhine-Westphalia,3rd Quintile,At least once per month,0.04640427009883249,35,15491,0.046141719869004005,0.04666682032866097
2009,North Rhine-Westphalia,3rd Quintile,Seldom,0.12368447924449133,70,15491,0.12327357641175933,0.12409538207722333
2009,North Rhine-Westphalia,3rd Quintile,Never,0.7503974483954531,420,15491,0.7498572895832281,0.7509376072076781
2009,North Rhine-Westphalia,4th Quintile,At least once per week,0.1238873969877136,104,15491,0.12350920731310867,0.12426558666231853
2009,North Rhine-Westphalia,4th Quintile,At least once per month,0.0793851150863953,65,15491,0.07907478443344444,0.07969544573934616
2009,North Rhine-Westphalia,4th Quintile,Seldom,0.10339451247732956,106,15491,0.10304499766900077,0.10374402728565835
2009,North Rhine-Westphalia,4th Quintile,Never,0.6933329754485615,508,15491,0.6928036526410037,0.6938622982561193
2009,North Rhine-Westphalia,5th Quintile,At least once per week,0.11271031988638153,120,15491,0.11237262599164224,0.11304801378112081
2009,North Rhine-Westphalia,5th Quintile,At least once per month,0.0830584231724208,92,15491,0.0827637291502874,0.08335311719455421
2009,North Rhine-Westphalia,5th Quintile,Seldom,0.1294392754072126,128,15491,0.1290808149749254,0.12979773583949977
2009,North Rhine-Westphalia,5th Quintile,Never,0.6747919815339851,729,15491,0.6742917463530703,0.6752922167148999
2009,Hesse,1st Quintile,Never,1.0,133,15491,1.0,1.0
2009,Hesse,2nd Quintile,Never,1.0,97,15491,1.0,1.0
2009,Hesse,3rd Quintile,At least once per week,0.17415824704662033,42,15491,0.17343598008442468,0.174880514008816
2009,Hesse,3rd Quintile,Seldom,0.21261241784486212,32,15491,0.21183318741621074,0.2133916482735135
2009,Hesse,3rd Quintile,Never,0.6132293351085177,149,15491,0.6123018316579503,0.6141568385590852
2009,Hesse,4th Quintile,Seldom,0.15608540568151064,32,15491,0.15530928295942334,0.15686152840359793
2009,Hesse,4th Quintile,Never,0.8439145943184894,155,15491,0.8431384715964021,0.8446907170405766
2009,Hesse,5th Quintile,At least once per week,0.11523419560376132,51,15491,0.11470110273825473,0.1157672884692679
2009,Hesse,5th Quintile,At least once per month,0.146849942742854,55,15491,0.14625899698228753,0.1474408885034205
2009,Hesse,5th Quintile,Seldom,0.19769896835556353,73,15491,0.19703404912241787,0.19836388758870918
2009,Hesse,5th Quintile,Never,0.5402168932978212,244,15491,0.539384825711372,0.5410489608842703
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Never,1.0,145,15491,1.0,1.0
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,1.0,125,15491,1.0,1.0
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,1.0,134,15491,1.0,1.0
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.21595370647686674,54,15491,0.2149694180111224,0.21693799494261107
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.7840462935231332,147,15491,0.7830620050573888,0.7850305819888775
2009,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.20432220518745994,36,15491,0.2032179752969712,0.2054264350779487
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.7956777948125401,145,15491,0.7945735649220513,0.7967820247030288
2009,Baden-Wuerttemberg,1st Quintile,Never,1.0,184,15491,1.0,1.0
2009,Baden-Wuerttemberg,2nd Quintile,Seldom,0.1141598289036265,34,15491,0.11360046938640739,0.11471918842084561
2009,Baden-Wuerttemberg,2nd Quintile,Never,0.8858401710963736,210,15491,0.8852808115791545,0.8863995306135927
2009,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.11679478583468282,45,15491,0.1163178620253526,0.11727170964401304
2009,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.09280847878260101,50,15491,0.09237760528404813,0.09323935228115389
2009,Baden-Wuerttemberg,3rd Quintile,Seldom,0.16532251262327174,55,15491,0.16477090302657826,0.16587412221996523
2009,Baden-Wuerttemberg,3rd Quintile,Never,0.6250742227594445,227,15491,0.6243553617810423,0.6257930837378466
2009,Baden-Wuerttemberg,4th Quintile,At least once per week,0.12634605185685038,71,15491,0.1258806721321961,0.12681143158150468
2009,Baden-Wuerttemberg,4th Quintile,At least once per month,0.1181036959065257,54,15491,0.11765163452884392,0.11855575728420747
2009,Baden-Wuerttemberg,4th Quintile,Seldom,0.14208929902659606,72,15491,0.14160024298649143,0.1425783550667007
2009,Baden-Wuerttemberg,4th Quintile,Never,0.6134609532100278,284,15491,0.6127788547847159,0.6141430516353397
2009,Baden-Wuerttemberg,5th Quintile,At least once per week,0.17338850626840402,125,15491,0.17290205010935059,0.17387496242745745
2009,Baden-Wuerttemberg,5th Quintile,At least once per month,0.08470470134814805,78,15491,0.08434692040254851,0.08506248229374758
2009,Baden-Wuerttemberg,5th Quintile,Seldom,0.16044575126510024,100,15491,0.15997415394728134,0.16091734858291915
2009,Baden-Wuerttemberg,5th Quintile,Never,0.5814610411183477,404,15491,0.5808271552212305,0.582094927015465
2009,Bavaria,1st Quintile,Never,1.0,247,15491,1.0,1.0
2009,Bavaria,2nd Quintile,At least once per week,0.0871611855139345,39,15491,0.0867647097451564,0.08755766128271258
2009,Bavaria,2nd Quintile,At least once per month,0.06715643166831377,34,15491,0.06680462322903721,0.06750824010759032
2009,Bavaria,2nd Quintile,Seldom,0.13159754608254084,54,15491,0.13112238326054407,0.13207270890453762
2009,Bavaria,2nd Quintile,Never,0.7140848367352108,292,15491,0.7134497229544479,0.7147199505159738
2009,Bavaria,3rd Quintile,At least once per week,0.1038783099805006,55,15491,0.10344584687708776,0.10431077308391344
2009,Bavaria,3rd Quintile,At least once per month,0.07857742862162971,43,15491,0.07819602794608792,0.0789588292971715
2009,Bavaria,3rd Quintile,Seldom,0.1590351401963864,72,15491,0.1585167716986684,0.1595535086941044
2009,Bavaria,3rd Quintile,Never,0.6585091212014832,276,15491,0.6578369597844496,0.6591812826185168
2009,Bavaria,4th Quintile,At least once per week,0.11204924660249847,95,15491,0.11163867004268782,0.11245982316230912
2009,Bavaria,4th Quintile,At least once per month,0.10031123071890602,55,15491,0.09992019523361777,0.10070226620419427
2009,Bavaria,4th Quintile,Seldom,0.16209415862500126,92,15491,0.16161445109867237,0.16257386615133015
2009,Bavaria,4th Quintile,Never,0.6255453640535942,334,15491,0.6249153876948925,0.6261753404122958
2009,Bavaria,5th Quintile,At least once per week,0.10143428671323597,107,15491,0.1010660526682451,0.10180252075822684
2009,Bavaria,5th Quintile,At least once per month,0.1251311383601606,108,15491,0.12472757585927487,0.12553470086104632
2009,Bavaria,5th Quintile,Seldom,0.14829220606598986,133,15491,0.14785873401468347,0.14872567811729626
2009,Bavaria,5th Quintile,Never,0.6251423688606136,474,15491,0.6245519241009339,0.6257328136202933
2009,Berlin,1st Quintile,Never,1.0,95,15491,1.0,1.0
2009,Berlin,2nd Quintile,Never,1.0,98,15491,1.0,1.0
2009,Berlin,3rd Quintile,Never,1.0,102,15491,1.0,1.0
2009,Berlin,4th Quintile,Never,1.0,66,15491,1.0,1.0
2009,Berlin,5th Quintile,Never,1.0,136,15491,1.0,1.0
2009,Brandenburg,1st Quintile,Never,1.0,133,15491,1.0,1.0
2009,Brandenburg,2nd Quintile,Never,1.0,126,15491,1.0,1.0
2009,Brandenburg,3rd Quintile,Seldom,0.17942187309588462,32,15491,0.17829542684734764,0.1805483193444216
2009,Brandenburg,3rd Quintile,Never,0.8205781269041155,118,15491,0.8194516806555785,0.8217045731526524
2009,Brandenburg,4th Quintile,Never,1.0,92,15491,1.0,1.0
2009,Brandenburg,5th Quintile,Never,1.0,84,15491,1.0,1.0
2009,Mecklenburg-Western Pomerania,1st Quintile,Never,1.0,91,15491,1.0,1.0
2009,Mecklenburg-Western Pomerania,2nd Quintile,Never,1.0,77,15491,1.0,1.0
2009,Mecklenburg-Western Pomerania,3rd Quintile,Never,1.0,73,15491,1.0,1.0
2009,Mecklenburg-Western Pomerania,4th Quintile,Never,1.0,48,15491,1.0,1.0
2009,Mecklenburg-Western Pomerania,5th Quintile,Never,1.0,41,15491,1.0,1.0
2009,Saxony,1st Quintile,Never,1.0,217,15491,1.0,1.0
2009,Saxony,2nd Quintile,Never,1.0,273,15491,1.0,1.0
2009,Saxony,3rd Quintile,At least once per month,0.10016538756107003,32,15491,0.09956447708102704,0.10076629804111302
2009,Saxony,3rd Quintile,Seldom,0.1673020584436821,46,15491,0.16655498382646447,0.16804913306089972
2009,Saxony,3rd Quintile,Never,0.732532553995248,244,15491,0.7316465850010034,0.7334185229894925
2009,Saxony,4th Quintile,Never,1.0,155,15491,1.0,1.0
2009,Saxony,5th Quintile,Never,1.0,123,15491,1.0,1.0
2009,Saxony-Anhalt,1st Quintile,Never,1.0,124,15491,1.0,1.0
2009,Saxony-Anhalt,2nd Quintile,Never,1.0,141,15491,1.0,1.0
2009,Saxony-Anhalt,3rd Quintile,Never,1.0,142,15491,1.0,1.0
2009,Saxony-Anhalt,4th Quintile,Never,1.0,91,15491,1.0,1.0
2009,Saxony-Anhalt,5th Quintile,Never,1.0,71,15491,1.0,1.0
2009,Thuringa,1st Quintile,Never,1.0,143,15491,1.0,1.0
2009,Thuringa,2nd Quintile,Never,1.0,176,15491,1.0,1.0
2009,Thuringa,3rd Quintile,Never,1.0,115,15491,1.0,1.0
2009,Thuringa,4th Quintile,Never,1.0,88,15491,1.0,1.0
2009,Thuringa,5th Quintile,Never,1.0,59,15491,1.0,1.0
2011,Schleswig-Holstein,1st Quintile,Never,1.0,123,19731,1.0,1.0
2011,Schleswig-Holstein,2nd Quintile,Never,1.0,107,19731,1.0,1.0
2011,Schleswig-Holstein,3rd Quintile,Never,1.0,73,19731,1.0,1.0
2011,Schleswig-Holstein,4th Quintile,Never,1.0,80,19731,1.0,1.0
2011,Schleswig-Holstein,5th Quintile,Seldom,0.3400453370070024,32,19731,0.3384038173167128,0.341686856697292
2011,Schleswig-Holstein,5th Quintile,Never,0.6599546629929975,90,19731,0.658313143302708,0.6615961826832871
2011,Hamburg,1st Quintile,Never,1.0,47,19731,1.0,1.0
2011,Hamburg,2nd Quintile,Never,1.0,52,19731,1.0,1.0
2011,Hamburg,3rd Quintile,Never,1.0,34,19731,1.0,1.0
2011,Hamburg,5th Quintile,Never,1.0,79,19731,1.0,1.0
