"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2007","30-45","4","108","0.0895032407693175","0.0733313947200962","0.105675086818539"
"Min 1x pro Monat","2007","30-45","5 Einkommensstärkstes Quintil","118","0.0794935457805727","0.0633079912422289","0.0956791003189166"
"Min 1x pro Monat","2007","46-65","1 Einkommensschwächstes Quintil","69","0.0625566485207851","0.0484558927872349","0.0766574042543353"
"Min 1x pro Monat","2007","46-65","2","103","0.0730532142885365","0.0586733483717158","0.0874330802053573"
"Min 1x pro Monat","2007","46-65","3","110","0.085935948464988","0.0694777896975123","0.102394107232464"
"Min 1x pro Monat","2007","46-65","4","157","0.0914373599925077","0.0772387146897928","0.105636005295223"
"Min 1x pro Monat","2007","46-65","5 Einkommensstärkstes Quintil","231","0.114415652169845","0.100102708015302","0.128728596324389"
"Min 1x pro Monat","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2007","66","2","","","",""
"Min 1x pro Monat","2007","66","3","","","",""
"Min 1x pro Monat","2007","66","4","","","",""
"Min 1x pro Monat","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","17-29","1 Einkommensschwächstes Quintil","111","0.105335469056836","0.0857212642368676","0.124949673876804"
"Seltener","2007","17-29","2","104","0.140004731396096","0.115527695307704","0.164481767484488"
"Seltener","2007","17-29","3","88","0.176793365082345","0.146932544863096","0.206654185301594"
"Seltener","2007","17-29","4","87","0.145893466636458","0.118672360058713","0.173114573214203"
"Seltener","2007","17-29","5 Einkommensstärkstes Quintil","73","0.185831080716505","0.147227088140571","0.22443507329244"
"Seltener","2007","30-45","1 Einkommensschwächstes Quintil","103","0.114207549482159","0.0941190110017961","0.134296087962522"
"Seltener","2007","30-45","2","173","0.137726646554864","0.118855208516935","0.156598084592793"
"Seltener","2007","30-45","3","162","0.158853835289933","0.137935184411449","0.179772486168418"
"Seltener","2007","30-45","4","173","0.151870994584","0.131539495915757","0.172202493252243"
"Seltener","2007","30-45","5 Einkommensstärkstes Quintil","179","0.162547763981329","0.140471846952506","0.184623681010153"
"Seltener","2007","46-65","1 Einkommensschwächstes Quintil","114","0.0964530162124027","0.0792633907984288","0.113642641626377"
"Seltener","2007","46-65","2","162","0.12819435850542","0.109720736008069","0.146667981002772"
"Seltener","2007","46-65","3","135","0.122558780277515","0.103301864679613","0.141815695875417"
"Seltener","2007","46-65","4","247","0.140923174903724","0.123783015963813","0.158063333843635"
"Seltener","2007","46-65","5 Einkommensstärkstes Quintil","303","0.153787450339961","0.137566680209013","0.170008220470909"
"Seltener","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","66","2","","","",""
"Seltener","2007","66","3","","","",""
"Seltener","2007","66","4","","","",""
"Seltener","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","17-29","1 Einkommensschwächstes Quintil","717","0.785318256217307","0.759083702348194","0.81155281008642"
"Nie","2007","17-29","2","570","0.741479589781322","0.710595382432125","0.772363797130518"
"Nie","2007","17-29","3","415","0.637636545142271","0.600011839019789","0.675261251264754"
"Nie","2007","17-29","4","447","0.696184149299827","0.660719218920384","0.731649079679271"
"Nie","2007","17-29","5 Einkommensstärkstes Quintil","235","0.60692270870422","0.558447302325121","0.65539811508332"
"Nie","2007","30-45","1 Einkommensschwächstes Quintil","744","0.769101671060198","0.742486012296023","0.795717329824374"
"Nie","2007","30-45","2","885","0.695923840823069","0.670732831478174","0.721114850167965"
"Nie","2007","30-45","3","772","0.638970903652692","0.611484955157354","0.666456852148031"
"Nie","2007","30-45","4","784","0.655920919990316","0.629008305446107","0.682833534534526"
"Nie","2007","30-45","5 Einkommensstärkstes Quintil","674","0.665830568339558","0.637606900330103","0.694054236349014"
"Nie","2007","46-65","1 Einkommensschwächstes Quintil","863","0.767956638971447","0.743376402345495","0.792536875597399"
"Nie","2007","46-65","2","895","0.722211099245861","0.697459840265416","0.746962358226306"
"Nie","2007","46-65","3","745","0.693379300961922","0.666302854490023","0.720455747433821"
"Nie","2007","46-65","4","983","0.64019144468467","0.616548677296736","0.663834212072604"
"Nie","2007","46-65","5 Einkommensstärkstes Quintil","1108","0.60935977750471","0.587421796209048","0.631297758800372"
"Nie","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","66","2","","","",""
"Nie","2007","66","3","","","",""
"Nie","2007","66","4","","","",""
"Nie","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","17-29","1 Einkommensschwächstes Quintil","10","","",""
"Täglich","2008","17-29","2","9","","",""
"Täglich","2008","17-29","3","10","","",""
"Täglich","2008","17-29","4","10","","",""
"Täglich","2008","17-29","5 Einkommensstärkstes Quintil","5","","",""
"Täglich","2008","30-45","1 Einkommensschwächstes Quintil","5","","",""
"Täglich","2008","30-45","2","11","","",""
"Täglich","2008","30-45","3","10","","",""
"Täglich","2008","30-45","4","17","","",""
"Täglich","2008","30-45","5 Einkommensstärkstes Quintil","14","","",""
"Täglich","2008","46-65","1 Einkommensschwächstes Quintil","14","","",""
"Täglich","2008","46-65","2","9","","",""
"Täglich","2008","46-65","3","18","","",""
"Täglich","2008","46-65","4","18","","",""
"Täglich","2008","46-65","5 Einkommensstärkstes Quintil","41","0.0137833110073765","0.00848763746986212","0.0190789845448909"
"Täglich","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","66","2","","","",""
"Täglich","2008","66","3","","","",""
"Täglich","2008","66","4","","","",""
"Täglich","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2008","17-29","1 Einkommensschwächstes Quintil","53","0.0574293660192734","0.0416485732488823","0.0732101587896645"
"Min 1x pro Woche","2008","17-29","2","60","0.0958153679162229","0.0739326211217359","0.11769811471071"
"Min 1x pro Woche","2008","17-29","3","69","0.108167031544747","0.0829768739450775","0.133357189144417"
"Min 1x pro Woche","2008","17-29","4","66","0.0958685146277718","0.0730234943653973","0.118713534890146"
"Min 1x pro Woche","2008","17-29","5 Einkommensstärkstes Quintil","54","0.129189521566824","0.0960706563150834","0.162308386818565"
"Min 1x pro Woche","2008","30-45","1 Einkommensschwächstes Quintil","48","0.0606016782895196","0.0440576251208694","0.0771457314581697"
"Min 1x pro Woche","2008","30-45","2","78","0.0840687541044268","0.0671877545956501","0.100949753613204"
"Min 1x pro Woche","2008","30-45","3","97","0.0737284577945985","0.0582074153443019","0.0892495002448951"
"Min 1x pro Woche","2008","30-45","4","111","0.0790492024550779","0.0634277021130166","0.0946707027971392"
"Min 1x pro Woche","2008","30-45","5 Einkommensstärkstes Quintil","98","0.0999545625561474","0.0821239260031275","0.117785199109167"
"Min 1x pro Woche","2008","46-65","1 Einkommensschwächstes Quintil","60","0.0525618706646526","0.0390317776627743","0.0660919636665308"
"Min 1x pro Woche","2008","46-65","2","89","0.0631525706509085","0.0490943899204298","0.0772107513813871"
"Min 1x pro Woche","2008","46-65","3","107","0.0946309056541842","0.0773726744462009","0.111889136862168"
"Min 1x pro Woche","2008","46-65","4","155","0.0975830977239099","0.0826155542542963","0.112550641193524"
"Min 1x pro Woche","2008","46-65","5 Einkommensstärkstes Quintil","215","0.124156899419736","0.109178795533313","0.139135003306159"
"Min 1x pro Woche","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2008","66","2","","","",""
"Min 1x pro Woche","2008","66","3","","","",""
"Min 1x pro Woche","2008","66","4","","","",""
"Min 1x pro Woche","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2008","17-29","1 Einkommensschwächstes Quintil","39","0.0393001275677731","0.0261207257273331","0.0524795294082131"
"Min 1x pro Monat","2008","17-29","2","37","0.0574885292108072","0.0401828117159124","0.074794246705702"
"Min 1x pro Monat","2008","17-29","3","28","","",""
"Min 1x pro Monat","2008","17-29","4","44","0.0585494730393831","0.0403315862713251","0.0767673598074412"
"Min 1x pro Monat","2008","17-29","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Monat","2008","30-45","1 Einkommensschwächstes Quintil","47","0.0600270801378026","0.0435566105404841","0.076497549735121"
"Min 1x pro Monat","2008","30-45","2","78","0.0626812484275375","0.0479356675391588","0.0774268293159161"
"Min 1x pro Monat","2008","30-45","3","83","0.0773151095544388","0.0614518276038701","0.0931783915050075"
"Min 1x pro Monat","2008","30-45","4","97","0.0986536869987095","0.0813890168266097","0.115918357170809"
"Min 1x pro Monat","2008","30-45","5 Einkommensstärkstes Quintil","118","0.0922470632116485","0.0750444896088242","0.109449636814473"
"Min 1x pro Monat","2008","46-65","1 Einkommensschwächstes Quintil","58","0.0541605093473251","0.0404377945577179","0.0678832241369323"
"Min 1x pro Monat","2008","46-65","2","99","0.0729655546400619","0.0579339255620828","0.087997183718041"
"Min 1x pro Monat","2008","46-65","3","103","0.0817625136100524","0.0656069699055621","0.0979180573145426"
"Min 1x pro Monat","2008","46-65","4","146","0.0926005781307823","0.0779799606254335","0.107221195636131"
"Min 1x pro Monat","2008","46-65","5 Einkommensstärkstes Quintil","208","0.0900287275418544","0.0770281498901996","0.103029305193509"
"Min 1x pro Monat","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2008","66","2","","","",""
"Min 1x pro Monat","2008","66","3","","","",""
"Min 1x pro Monat","2008","66","4","","","",""
"Min 1x pro Monat","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","17-29","1 Einkommensschwächstes Quintil","79","0.111159068023732","0.0898389637333166","0.132479172314147"
"Seltener","2008","17-29","2","70","0.0978224882415456","0.0757362862282567","0.119908690254835"
"Seltener","2008","17-29","3","57","0.0933617609699534","0.0697654994465582","0.116958022493349"
"Seltener","2008","17-29","4","80","0.127177849615468","0.101325122029622","0.153030577201314"
"Seltener","2008","17-29","5 Einkommensstärkstes Quintil","50","0.114217938539525","0.0828106402447816","0.145625236834268"
"Seltener","2008","30-45","1 Einkommensschwächstes Quintil","76","0.0945581294641202","0.0742694199329663","0.114846838995274"
"Seltener","2008","30-45","2","112","0.101973826737501","0.0835644845587206","0.120383168916281"
"Seltener","2008","30-45","3","130","0.122378244959124","0.102913892884299","0.14184259703395"
"Seltener","2008","30-45","4","139","0.10009560492294","0.0827191382026709","0.11747207164321"
"Seltener","2008","30-45","5 Einkommensstärkstes Quintil","163","0.135851984950476","0.11548342237979","0.156220547521163"
"Seltener","2008","46-65","1 Einkommensschwächstes Quintil","76","0.0745784719953912","0.0586502798720617","0.0905066641187207"
"Seltener","2008","46-65","2","138","0.12484161453904","0.105737707842578","0.143945521235503"
"Seltener","2008","46-65","3","122","0.104583906192503","0.0865407782248269","0.122627034160179"
"Seltener","2008","46-65","4","182","0.110060761471427","0.0942753447322206","0.125846178210634"
"Seltener","2008","46-65","5 Einkommensstärkstes Quintil","262","0.129940316138761","0.11466800600071","0.145212626276812"
"Seltener","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","66","2","","","",""
"Seltener","2008","66","3","","","",""
"Seltener","2008","66","4","","","",""
"Seltener","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2008","17-29","1 Einkommensschwächstes Quintil","654","0.784115031495572","0.756208494607879","0.812021568383266"
"Nie","2008","17-29","2","519","0.739984896489176","0.707373724691275","0.772596068287077"
"Nie","2008","17-29","3","420","0.729700358549138","0.693680941306849","0.765719775791427"
"Nie","2008","17-29","4","438","0.699890552974595","0.664328022923774","0.735453083025417"
"Nie","2008","17-29","5 Einkommensstärkstes Quintil","265","0.678172929714123","0.63204313827396","0.724302721154286"
"Nie","2008","30-45","1 Einkommensschwächstes Quintil","623","0.77554432373989","0.746614665075467","0.804473982404312"
"Nie","2008","30-45","2","759","0.735605368505466","0.708776758301035","0.762433978709897"
"Nie","2008","30-45","3","769","0.720653317558122","0.694005042324327","0.747301592791916"
"Nie","2008","30-45","4","782","0.709929524582017","0.683656191927834","0.736202857236201"
"Nie","2008","30-45","5 Einkommensstärkstes Quintil","694","0.656876418550194","0.628653596480679","0.685099240619709"
"Nie","2008","46-65","1 Einkommensschwächstes Quintil","837","0.806526312051609","0.782576055435402","0.830476568667816"
"Nie","2008","46-65","2","815","0.733703319059034","0.708156178971174","0.759250459146893"
"Nie","2008","46-65","3","755","0.705131601466844","0.678246222849724","0.732016980083964"
"Nie","2008","46-65","4","1009","0.689490574054709","0.666152706103436","0.712828442005981"
"Nie","2008","46-65","5 Einkommensstärkstes Quintil","1136","0.642090745892272","0.620316510084138","0.663864981700407"
"Nie","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2008","66","2","","","",""
"Nie","2008","66","3","","","",""
"Nie","2008","66","4","","","",""
"Nie","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","17-29","2","","","",""
"Täglich","2009","17-29","3","","","",""
"Täglich","2009","17-29","4","","","",""
"Täglich","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","30-45","2","","","",""
"Täglich","2009","30-45","3","","","",""
"Täglich","2009","30-45","4","","","",""
"Täglich","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","46-65","2","","","",""
"Täglich","2009","46-65","3","","","",""
"Täglich","2009","46-65","4","","","",""
"Täglich","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","66","2","","","",""
"Täglich","2009","66","3","","","",""
"Täglich","2009","66","4","","","",""
"Täglich","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","17-29","1 Einkommensschwächstes Quintil","62","0.0679588937101653","0.0498379975955366","0.0860797898247939"
"Min 1x pro Woche","2009","17-29","2","49","0.0592150796243711","0.0400887564120066","0.0783414028367356"
"Min 1x pro Woche","2009","17-29","3","64","0.105505155590995","0.079024509230266","0.131985801951725"
"Min 1x pro Woche","2009","17-29","4","68","0.126725524196418","0.0993917634088466","0.15405928498399"
"Min 1x pro Woche","2009","17-29","5 Einkommensstärkstes Quintil","46","0.149044413082375","0.115305001507999","0.18278382465675"
"Min 1x pro Woche","2009","30-45","1 Einkommensschwächstes Quintil","38","0.0536718123082697","0.0365941252754812","0.0707494993410582"
"Min 1x pro Woche","2009","30-45","2","90","0.084615357362546","0.0666022005119137","0.102628514213178"
"Min 1x pro Woche","2009","30-45","3","90","0.115968820864058","0.0955219407032322","0.136415701024885"
"Min 1x pro Woche","2009","30-45","4","98","0.0907100666775122","0.0735578926669712","0.107862240688053"
"Min 1x pro Woche","2009","30-45","5 Einkommensstärkstes Quintil","107","0.0901389337397041","0.0727672629397863","0.107510604539622"
"Min 1x pro Woche","2009","46-65","1 Einkommensschwächstes Quintil","69","0.0787671569387294","0.0614544926311763","0.0960798212462825"
"Min 1x pro Woche","2009","46-65","2","84","0.0646145255592249","0.0498564449101689","0.0793726062082808"
"Min 1x pro Woche","2009","46-65","3","97","0.0935855897298426","0.075360004661318","0.111811174798367"
"Min 1x pro Woche","2009","46-65","4","180","0.116629618221516","0.100204485858938","0.133054750584095"
"Min 1x pro Woche","2009","46-65","5 Einkommensstärkstes Quintil","288","0.145463945569196","0.129292807632193","0.161635083506198"
"Min 1x pro Woche","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","66","2","","","",""
"Min 1x pro Woche","2009","66","3","","","",""
"Min 1x pro Woche","2009","66","4","","","",""
"Min 1x pro Woche","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","17-29","1 Einkommensschwächstes Quintil","37","0.0508630522622436","0.0350431193979768","0.0666829851265105"
"Min 1x pro Monat","2009","17-29","2","40","0.0916246783462065","0.0682465869057382","0.115002769786675"
"Min 1x pro Monat","2009","17-29","3","48","0.0797148740031124","0.0563677331780344","0.10306201482819"
"Min 1x pro Monat","2009","17-29","4","42","0.0804269855448047","0.0580816972327703","0.102772273856839"
"Min 1x pro Monat","2009","17-29","5 Einkommensstärkstes Quintil","40","0.0800057440209123","0.0543030084293429","0.105708479612482"
"Min 1x pro Monat","2009","30-45","1 Einkommensschwächstes Quintil","41","0.0664023881098519","0.0475352187641172","0.0852695574555866"
"Min 1x pro Monat","2009","30-45","2","80","0.0746334905503631","0.0576241612624182","0.0916428198383081"
"Min 1x pro Monat","2009","30-45","3","93","0.0774218391008874","0.0603548871312983","0.0944887910704765"
"Min 1x pro Monat","2009","30-45","4","105","0.0903031332211884","0.0731856465487679","0.107420619893609"
"Min 1x pro Monat","2009","30-45","5 Einkommensstärkstes Quintil","106","0.099319016286709","0.0811764155521674","0.117461617021251"
"Min 1x pro Monat","2009","46-65","1 Einkommensschwächstes Quintil","55","0.0477824513901111","0.0340733521426512","0.0614915506375709"
"Min 1x pro Monat","2009","46-65","2","96","0.0635444707446868","0.0489007327048164","0.0781882087845571"
"Min 1x pro Monat","2009","46-65","3","99","0.0933632016681084","0.0751570512478014","0.111569352088415"
"Min 1x pro Monat","2009","46-65","4","156","0.0970633199145615","0.0819141354851414","0.112212504343982"
"Min 1x pro Monat","2009","46-65","5 Einkommensstärkstes Quintil","205","0.105469382779671","0.0913810853578431","0.119557680201499"
"Min 1x pro Monat","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","66","2","","","",""
"Min 1x pro Monat","2009","66","3","","","",""
"Min 1x pro Monat","2009","66","4","","","",""
"Min 1x pro Monat","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","17-29","1 Einkommensschwächstes Quintil","106","0.157667276943059","0.131428015497692","0.183906538388426"
"Seltener","2009","17-29","2","72","0.124499176192278","0.0977456102679262","0.151252742116629"
"Seltener","2009","17-29","3","78","0.155592471675583","0.124348001993121","0.186836941358045"
"Seltener","2009","17-29","4","87","0.136756283981791","0.108524890424267","0.164987677539314"
"Seltener","2009","17-29","5 Einkommensstärkstes Quintil","78","0.163110222171652","0.128107571982011","0.198112872361293"
"Seltener","2009","30-45","1 Einkommensschwächstes Quintil","71","0.123769407455483","0.0988147913031411","0.148724023607825"
"Seltener","2009","30-45","2","119","0.140739953540244","0.118232081672349","0.163247825408139"
"Seltener","2009","30-45","3","142","0.171794458800964","0.147706706234795","0.195882211367132"
"Seltener","2009","30-45","4","176","0.155565992450984","0.133919854148836","0.177212130753133"
"Seltener","2009","30-45","5 Einkommensstärkstes Quintil","142","0.133825447025178","0.113173076727124","0.154477817323233"
"Seltener","2009","46-65","1 Einkommensschwächstes Quintil","69","0.0841894003001418","0.0663435125231586","0.102035288077125"
"Seltener","2009","46-65","2","124","0.113060711290118","0.0940511413412618","0.132070281238974"
"Seltener","2009","46-65","3","111","0.0916614810423774","0.0736050926410853","0.109717869443669"
"Seltener","2009","46-65","4","239","0.16473659294935","0.145754687681754","0.183718498216946"
"Seltener","2009","46-65","5 Einkommensstärkstes Quintil","254","0.152004699823617","0.135537379439838","0.168472020207397"
"Seltener","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","66","2","","","",""
"Seltener","2009","66","3","","","",""
"Seltener","2009","66","4","","","",""
"Seltener","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2009","17-29","1 Einkommensschwächstes Quintil","536","0.723510777084532","0.691307461112205","0.755714093056859"
"Nie","2009","17-29","2","424","0.724661065837145","0.688464161029761","0.760857970644528"
"Nie","2009","17-29","3","327","0.659187498730309","0.618330631899765","0.700044365560853"
"Nie","2009","17-29","4","372","0.656091206276986","0.617061461920737","0.695120950633235"
"Nie","2009","17-29","5 Einkommensstärkstes Quintil","264","0.607839620725061","0.561585272452503","0.65409396899762"
"Nie","2009","30-45","1 Einkommensschwächstes Quintil","519","0.756156392126396","0.723617966648405","0.788694817604386"
"Nie","2009","30-45","2","628","0.700011198546847","0.670351383501413","0.72967101359228"
"Nie","2009","30-45","3","617","0.63481488123409","0.604067882855139","0.665561879613042"
"Nie","2009","30-45","4","698","0.663420807650315","0.635199416658429","0.691642198642201"
"Nie","2009","30-45","5 Einkommensstärkstes Quintil","689","0.676716602948408","0.648344406507738","0.705088799389079"
"Nie","2009","46-65","1 Einkommensschwächstes Quintil","737","0.789260991371018","0.763049640597664","0.815472342144371"
"Nie","2009","46-65","2","762","0.758780292405971","0.733097993083568","0.784462591728373"
"Nie","2009","46-65","3","674","0.721389727559672","0.693335576788563","0.749443878330781"
"Nie","2009","46-65","4","892","0.621570468914572","0.596752243185313","0.646388694643832"
"Nie","2009","46-65","5 Einkommensstärkstes Quintil","1079","0.597061971827516","0.574564871852486","0.619559071802546"
"Nie","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2009","66","2","","","",""
"Nie","2009","66","3","","","",""
"Nie","2009","66","4","","","",""
"Nie","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","17-29","2","","","",""
"Täglich","2010","17-29","3","","","",""
"Täglich","2010","17-29","4","","","",""
"Täglich","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","30-45","2","","","",""
"Täglich","2010","30-45","3","","","",""
"Täglich","2010","30-45","4","","","",""
"Täglich","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","46-65","2","","","",""
"Täglich","2010","46-65","3","","","",""
"Täglich","2010","46-65","4","","","",""
"Täglich","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2010","66","2","","","",""
"Täglich","2010","66","3","","","",""
"Täglich","2010","66","4","","","",""
"Täglich","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","17-29","2","","","",""
"Min 1x pro Woche","2010","17-29","3","","","",""
"Min 1x pro Woche","2010","17-29","4","","","",""
"Min 1x pro Woche","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","30-45","2","","","",""
"Min 1x pro Woche","2010","30-45","3","","","",""
"Min 1x pro Woche","2010","30-45","4","","","",""
"Min 1x pro Woche","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","46-65","2","","","",""
"Min 1x pro Woche","2010","46-65","3","","","",""
"Min 1x pro Woche","2010","46-65","4","","","",""
"Min 1x pro Woche","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","66","2","","","",""
"Min 1x pro Woche","2010","66","3","","","",""
"Min 1x pro Woche","2010","66","4","","","",""
"Min 1x pro Woche","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","17-29","2","","","",""
"Min 1x pro Monat","2010","17-29","3","","","",""
"Min 1x pro Monat","2010","17-29","4","","","",""
"Min 1x pro Monat","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","30-45","2","","","",""
"Min 1x pro Monat","2010","30-45","3","","","",""
"Min 1x pro Monat","2010","30-45","4","","","",""
"Min 1x pro Monat","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","46-65","2","","","",""
"Min 1x pro Monat","2010","46-65","3","","","",""
"Min 1x pro Monat","2010","46-65","4","","","",""
"Min 1x pro Monat","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","66","2","","","",""
"Min 1x pro Monat","2010","66","3","","","",""
"Min 1x pro Monat","2010","66","4","","","",""
"Min 1x pro Monat","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","17-29","2","","","",""
"Seltener","2010","17-29","3","","","",""
"Seltener","2010","17-29","4","","","",""
"Seltener","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","30-45","2","","","",""
"Seltener","2010","30-45","3","","","",""
"Seltener","2010","30-45","4","","","",""
"Seltener","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","46-65","2","","","",""
"Seltener","2010","46-65","3","","","",""
"Seltener","2010","46-65","4","","","",""
"Seltener","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","66","2","","","",""
"Seltener","2010","66","3","","","",""
"Seltener","2010","66","4","","","",""
"Seltener","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","17-29","2","","","",""
"Nie","2010","17-29","3","","","",""
"Nie","2010","17-29","4","","","",""
"Nie","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","30-45","2","","","",""
"Nie","2010","30-45","3","","","",""
"Nie","2010","30-45","4","","","",""
"Nie","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","46-65","2","","","",""
"Nie","2010","46-65","3","","","",""
"Nie","2010","46-65","4","","","",""
"Nie","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","66","2","","","",""
"Nie","2010","66","3","","","",""
"Nie","2010","66","4","","","",""
"Nie","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","17-29","2","","","",""
"Täglich","2011","17-29","3","","","",""
"Täglich","2011","17-29","4","","","",""
"Täglich","2011","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","30-45","2","","","",""
"Täglich","2011","30-45","3","","","",""
"Täglich","2011","30-45","4","","","",""
"Täglich","2011","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","46-65","2","","","",""
"Täglich","2011","46-65","3","","","",""
"Täglich","2011","46-65","4","","","",""
"Täglich","2011","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","66","2","","","",""
"Täglich","2011","66","3","","","",""
"Täglich","2011","66","4","","","",""
"Täglich","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2011","17-29","1 Einkommensschwächstes Quintil","83","0.0828828593966585","0.0675062925660137","0.0982594262273033"
"Min 1x pro Woche","2011","17-29","2","94","0.0839873638006045","0.066532360665641","0.101442366935568"
