"plj0589","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2019","Realschule","2","","","",""
"Sehr oft","2019","Realschule","3","","","",""
"Sehr oft","2019","Realschule","4","","","",""
"Sehr oft","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1","","",""
"Sehr oft","2019","(Fach-)Abitur","2","","","",""
"Sehr oft","2019","(Fach-)Abitur","3","","","",""
"Sehr oft","2019","(Fach-)Abitur","4","","","",""
"Sehr oft","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2019","AkademikerIn","2","","","",""
"Sehr oft","2019","AkademikerIn","3","","","",""
"Sehr oft","2019","AkademikerIn","4","","","",""
"Sehr oft","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Oft","2019","(noch) kein Abschluss","2","","","",""
"Oft","2019","(noch) kein Abschluss","3","2","","",""
"Oft","2019","(noch) kein Abschluss","4","","","",""
"Oft","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2019","Hauptschule","1 Einkommensschwächstes Quintil","2","","",""
"Oft","2019","Hauptschule","2","1","","",""
"Oft","2019","Hauptschule","3","","","",""
"Oft","2019","Hauptschule","4","","","",""
"Oft","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2019","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Oft","2019","Realschule","2","","","",""
"Oft","2019","Realschule","3","","","",""
"Oft","2019","Realschule","4","","","",""
"Oft","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2019","(Fach-)Abitur","2","1","","",""
"Oft","2019","(Fach-)Abitur","3","","","",""
"Oft","2019","(Fach-)Abitur","4","","","",""
"Oft","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2019","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2019","AkademikerIn","2","","","",""
"Oft","2019","AkademikerIn","3","","","",""
"Oft","2019","AkademikerIn","4","","","",""
"Oft","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","26","","",""
"Manchmal","2019","(noch) kein Abschluss","2","4","","",""
"Manchmal","2019","(noch) kein Abschluss","3","","","",""
"Manchmal","2019","(noch) kein Abschluss","4","","","",""
"Manchmal","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2019","Hauptschule","1 Einkommensschwächstes Quintil","5","","",""
"Manchmal","2019","Hauptschule","2","2","","",""
"Manchmal","2019","Hauptschule","3","1","","",""
"Manchmal","2019","Hauptschule","4","","","",""
"Manchmal","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2019","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2019","Realschule","2","","","",""
"Manchmal","2019","Realschule","3","","","",""
"Manchmal","2019","Realschule","4","","","",""
"Manchmal","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4","","",""
"Manchmal","2019","(Fach-)Abitur","2","1","","",""
"Manchmal","2019","(Fach-)Abitur","3","","","",""
"Manchmal","2019","(Fach-)Abitur","4","","","",""
"Manchmal","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2019","AkademikerIn","1 Einkommensschwächstes Quintil","3","","",""
"Manchmal","2019","AkademikerIn","2","3","","",""
"Manchmal","2019","AkademikerIn","3","","","",""
"Manchmal","2019","AkademikerIn","4","","","",""
"Manchmal","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Selten","2019","(noch) kein Abschluss","2","6","","",""
"Selten","2019","(noch) kein Abschluss","3","","","",""
"Selten","2019","(noch) kein Abschluss","4","","","",""
"Selten","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2019","Hauptschule","1 Einkommensschwächstes Quintil","2","","",""
"Selten","2019","Hauptschule","2","2","","",""
"Selten","2019","Hauptschule","3","1","","",""
"Selten","2019","Hauptschule","4","","","",""
"Selten","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2019","Realschule","1 Einkommensschwächstes Quintil","2","","",""
"Selten","2019","Realschule","2","","","",""
"Selten","2019","Realschule","3","","","",""
"Selten","2019","Realschule","4","","","",""
"Selten","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","3","","",""
"Selten","2019","(Fach-)Abitur","2","1","","",""
"Selten","2019","(Fach-)Abitur","3","1","","",""
"Selten","2019","(Fach-)Abitur","4","","","",""
"Selten","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2019","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Selten","2019","AkademikerIn","2","1","","",""
"Selten","2019","AkademikerIn","3","","","",""
"Selten","2019","AkademikerIn","4","","","",""
"Selten","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","49","0.585853031903418","0.49295472534035","0.678751338466487"
"Nie","2019","(noch) kein Abschluss","2","4","","",""
"Nie","2019","(noch) kein Abschluss","3","2","","",""
"Nie","2019","(noch) kein Abschluss","4","1","","",""
"Nie","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2019","Hauptschule","1 Einkommensschwächstes Quintil","21","","",""
"Nie","2019","Hauptschule","2","5","","",""
"Nie","2019","Hauptschule","3","1","","",""
"Nie","2019","Hauptschule","4","","","",""
"Nie","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2019","Realschule","1 Einkommensschwächstes Quintil","2","","",""
"Nie","2019","Realschule","2","","","",""
"Nie","2019","Realschule","3","","","",""
"Nie","2019","Realschule","4","","","",""
"Nie","2019","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","11","","",""
"Nie","2019","(Fach-)Abitur","2","1","","",""
"Nie","2019","(Fach-)Abitur","3","2","","",""
"Nie","2019","(Fach-)Abitur","4","","","",""
"Nie","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2019","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Nie","2019","AkademikerIn","2","2","","",""
"Nie","2019","AkademikerIn","3","1","","",""
"Nie","2019","AkademikerIn","4","","","",""
"Nie","2019","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Sehr oft","2020","(noch) kein Abschluss","2","","","",""
"Sehr oft","2020","(noch) kein Abschluss","3","","","",""
"Sehr oft","2020","(noch) kein Abschluss","4","","","",""
"Sehr oft","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2020","Hauptschule","1 Einkommensschwächstes Quintil","6","","",""
"Sehr oft","2020","Hauptschule","2","3","","",""
"Sehr oft","2020","Hauptschule","3","","","",""
"Sehr oft","2020","Hauptschule","4","","","",""
"Sehr oft","2020","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2020","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Sehr oft","2020","Realschule","2","","","",""
"Sehr oft","2020","Realschule","3","","","",""
"Sehr oft","2020","Realschule","4","","","",""
"Sehr oft","2020","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7","","",""
"Sehr oft","2020","(Fach-)Abitur","2","1","","",""
"Sehr oft","2020","(Fach-)Abitur","3","","","",""
"Sehr oft","2020","(Fach-)Abitur","4","1","","",""
"Sehr oft","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2020","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2020","AkademikerIn","2","","","",""
"Sehr oft","2020","AkademikerIn","3","2","","",""
"Sehr oft","2020","AkademikerIn","4","","","",""
"Sehr oft","2020","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Oft","2020","(noch) kein Abschluss","2","5","","",""
"Oft","2020","(noch) kein Abschluss","3","1","","",""
"Oft","2020","(noch) kein Abschluss","4","1","","",""
"Oft","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Oft","2020","Hauptschule","1 Einkommensschwächstes Quintil","11","","",""
"Oft","2020","Hauptschule","2","9","","",""
"Oft","2020","Hauptschule","3","","","",""
"Oft","2020","Hauptschule","4","1","","",""
"Oft","2020","Hauptschule","5 Einkommensstärkstes Quintil","1","","",""
"Oft","2020","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2020","Realschule","2","","","",""
"Oft","2020","Realschule","3","","","",""
"Oft","2020","Realschule","4","","","",""
"Oft","2020","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Oft","2020","(Fach-)Abitur","2","4","","",""
"Oft","2020","(Fach-)Abitur","3","","","",""
"Oft","2020","(Fach-)Abitur","4","1","","",""
"Oft","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2020","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Oft","2020","AkademikerIn","2","3","","",""
"Oft","2020","AkademikerIn","3","","","",""
"Oft","2020","AkademikerIn","4","1","","",""
"Oft","2020","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","61","0.312076018132035","0.251801244873773","0.372350791390297"
"Manchmal","2020","(noch) kein Abschluss","2","15","","",""
"Manchmal","2020","(noch) kein Abschluss","3","10","","",""
"Manchmal","2020","(noch) kein Abschluss","4","1","","",""
"Manchmal","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2020","Hauptschule","1 Einkommensschwächstes Quintil","33","0.287924246811497","0.205167885031921","0.370680608591074"
"Manchmal","2020","Hauptschule","2","11","","",""
"Manchmal","2020","Hauptschule","3","3","","",""
"Manchmal","2020","Hauptschule","4","2","","",""
"Manchmal","2020","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2020","Realschule","1 Einkommensschwächstes Quintil","3","","",""
"Manchmal","2020","Realschule","2","2","","",""
"Manchmal","2020","Realschule","3","","","",""
"Manchmal","2020","Realschule","4","","","",""
"Manchmal","2020","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","18","","",""
"Manchmal","2020","(Fach-)Abitur","2","11","","",""
"Manchmal","2020","(Fach-)Abitur","3","4","","",""
"Manchmal","2020","(Fach-)Abitur","4","","","",""
"Manchmal","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2020","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Manchmal","2020","AkademikerIn","2","8","","",""
"Manchmal","2020","AkademikerIn","3","1","","",""
"Manchmal","2020","AkademikerIn","4","2","","",""
"Manchmal","2020","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","59","0.212411477170875","0.159203856167221","0.265619098174529"
"Selten","2020","(noch) kein Abschluss","2","27","","",""
"Selten","2020","(noch) kein Abschluss","3","3","","",""
"Selten","2020","(noch) kein Abschluss","4","2","","",""
"Selten","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2020","Hauptschule","1 Einkommensschwächstes Quintil","31","0.292999004761421","0.209814534358208","0.376183475164634"
"Selten","2020","Hauptschule","2","11","","",""
"Selten","2020","Hauptschule","3","3","","",""
"Selten","2020","Hauptschule","4","2","","",""
"Selten","2020","Hauptschule","5 Einkommensstärkstes Quintil","1","","",""
"Selten","2020","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Selten","2020","Realschule","2","","","",""
"Selten","2020","Realschule","3","","","",""
"Selten","2020","Realschule","4","","","",""
"Selten","2020","Realschule","5 Einkommensstärkstes Quintil","1","","",""
"Selten","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","20","","",""
"Selten","2020","(Fach-)Abitur","2","7","","",""
"Selten","2020","(Fach-)Abitur","3","7","","",""
"Selten","2020","(Fach-)Abitur","4","3","","",""
"Selten","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Selten","2020","AkademikerIn","1 Einkommensschwächstes Quintil","15","","",""
"Selten","2020","AkademikerIn","2","6","","",""
"Selten","2020","AkademikerIn","3","1","","",""
"Selten","2020","AkademikerIn","4","1","","",""
"Selten","2020","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Nie","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","81","0.351964505413506","0.289836988882815","0.414092021944197"
"Nie","2020","(noch) kein Abschluss","2","33","0.474237796290419","0.364818010431687","0.583657582149151"
"Nie","2020","(noch) kein Abschluss","3","15","","",""
"Nie","2020","(noch) kein Abschluss","4","5","","",""
"Nie","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2020","Hauptschule","1 Einkommensschwächstes Quintil","34","0.321853636647791","0.236466962143349","0.407240311152233"
"Nie","2020","Hauptschule","2","21","","",""
"Nie","2020","Hauptschule","3","13","","",""
"Nie","2020","Hauptschule","4","7","","",""
"Nie","2020","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2020","Realschule","1 Einkommensschwächstes Quintil","7","","",""
"Nie","2020","Realschule","2","","","",""
"Nie","2020","Realschule","3","1","","",""
"Nie","2020","Realschule","4","1","","",""
"Nie","2020","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","27","","",""
"Nie","2020","(Fach-)Abitur","2","13","","",""
"Nie","2020","(Fach-)Abitur","3","5","","",""
"Nie","2020","(Fach-)Abitur","4","2","","",""
"Nie","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2020","AkademikerIn","1 Einkommensschwächstes Quintil","15","","",""
"Nie","2020","AkademikerIn","2","8","","",""
"Nie","2020","AkademikerIn","3","2","","",""
"Nie","2020","AkademikerIn","4","5","","",""
"Nie","2020","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
