year,age_gr,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,female,Single,0.27052,1014,5127,0.25836,0.28268
2010,30-45 y.,female,Divorced,0.09336,582,5127,0.08539,0.10132
2010,30-45 y.,female,Widowed,0.00907,37,5127,0.00647,0.01166
2010,46-65 y.,male,Married,0.67985,2540,3340,0.66403,0.69568
2010,46-65 y.,male,"Married, living apart",0.03232,99,3340,0.02632,0.03832
2010,46-65 y.,male,Single,0.12599,239,3340,0.11473,0.13724
2010,46-65 y.,male,Divorced,0.14820,408,3340,0.13615,0.16025
2010,46-65 y.,male,Widowed,0.01364,54,3340,0.00971,0.01758
2010,46-65 y.,female,Married,0.65068,2432,3604,0.63511,0.66625
2010,46-65 y.,female,"Married, living apart",0.03375,130,3604,0.02785,0.03964
2010,46-65 y.,female,Single,0.07208,219,3604,0.06364,0.08052
2010,46-65 y.,female,Divorced,0.17807,623,3604,0.16558,0.19056
2010,46-65 y.,female,Widowed,0.06543,200,3604,0.05735,0.07350
2010,66 and older,male,Married,0.73529,1518,1920,0.71555,0.75503
2010,66 and older,male,"Married, living apart",0.02366,45,1920,0.01686,0.03046
2010,66 and older,male,Single,0.03699,52,1920,0.02855,0.04544
2010,66 and older,male,Divorced,0.05904,81,1920,0.04850,0.06959
2010,66 and older,male,Widowed,0.14501,224,1920,0.12926,0.16077
2010,66 and older,female,Married,0.44000,1142,2077,0.41864,0.46135
2010,66 and older,female,Single,0.04918,70,2077,0.03988,0.05848
2010,66 and older,female,Divorced,0.09040,153,2077,0.07806,0.10273
2010,66 and older,female,Widowed,0.40512,712,2077,0.38401,0.42624
2011,17-29 y.,male,Married,0.05459,218,2142,0.04497,0.06421
2011,17-29 y.,male,Single,0.93667,1924,2142,0.92635,0.94699
2011,17-29 y.,female,Married,0.10373,471,2512,0.09181,0.11566
2011,17-29 y.,female,"Married, living apart",0.01230,33,2512,0.00799,0.01661
2011,17-29 y.,female,Single,0.87747,2008,2512,0.86465,0.89030
2011,30-45 y.,male,Married,0.53909,2991,4160,0.52394,0.55424
2011,30-45 y.,male,"Married, living apart",0.02725,74,4160,0.02230,0.03220
2011,30-45 y.,male,Single,0.36683,910,4160,0.35218,0.38147
2011,30-45 y.,male,Divorced,0.06599,185,4160,0.05844,0.07353
2011,30-45 y.,female,Married,0.57905,3640,5762,0.56630,0.59180
2011,30-45 y.,female,"Married, living apart",0.02824,235,5762,0.02396,0.03252
2011,30-45 y.,female,Single,0.29129,1166,5762,0.27956,0.30303
2011,30-45 y.,female,Divorced,0.09302,681,5762,0.08552,0.10052
2011,30-45 y.,female,Widowed,0.00840,40,5762,0.00604,0.01075
2011,46-65 y.,male,Married,0.67740,3263,4330,0.66347,0.69132
2011,46-65 y.,male,"Married, living apart",0.03182,121,4330,0.02659,0.03704
2011,46-65 y.,male,Single,0.13382,358,4330,0.12368,0.14397
2011,46-65 y.,male,Divorced,0.14335,521,4330,0.13291,0.15379
2011,46-65 y.,male,Widowed,0.01361,67,4330,0.01016,0.01706
2011,46-65 y.,female,Married,0.63957,3108,4790,0.62597,0.65317
2011,46-65 y.,female,"Married, living apart",0.03402,181,4790,0.02888,0.03915
2011,46-65 y.,female,Single,0.07950,344,4790,0.07184,0.08716
2011,46-65 y.,female,Divorced,0.17754,868,4790,0.16672,0.18837
2011,46-65 y.,female,Widowed,0.06936,289,4790,0.06217,0.07656
2011,66 and older,male,Married,0.73526,1946,2473,0.71786,0.75265
2011,66 and older,male,"Married, living apart",0.02171,52,2473,0.01596,0.02745
2011,66 and older,male,Single,0.04106,76,2473,0.03324,0.04889
2011,66 and older,male,Divorced,0.06238,115,2473,0.05284,0.07191
2011,66 and older,male,Widowed,0.13959,284,2473,0.12593,0.15326
2011,66 and older,female,Married,0.45465,1467,2670,0.43576,0.47354
2011,66 and older,female,"Married, living apart",0.01740,40,2670,0.01244,0.02237
2011,66 and older,female,Single,0.05271,109,2670,0.04423,0.06119
2011,66 and older,female,Divorced,0.08797,190,2670,0.07722,0.09871
2011,66 and older,female,Widowed,0.38726,864,2670,0.36878,0.40574
2012,17-29 y.,male,Married,0.05835,186,2101,0.04832,0.06838
2012,17-29 y.,male,Single,0.93167,1915,2101,0.92088,0.94246
2012,17-29 y.,female,Married,0.12432,386,2346,0.11096,0.13767
2012,17-29 y.,female,Single,0.86518,1960,2346,0.85136,0.87900
2012,30-45 y.,male,Married,0.53765,2658,3775,0.52174,0.55356
2012,30-45 y.,male,"Married, living apart",0.02863,78,3775,0.02331,0.03395
2012,30-45 y.,male,Single,0.36776,871,3775,0.35237,0.38314
2012,30-45 y.,male,Divorced,0.06484,168,3775,0.05699,0.07270
2012,30-45 y.,female,Married,0.57868,3345,5289,0.56537,0.59198
2012,30-45 y.,female,"Married, living apart",0.03363,219,5289,0.02877,0.03849
2012,30-45 y.,female,Single,0.29001,1053,5289,0.27778,0.30224
2012,30-45 y.,female,Divorced,0.09049,632,5289,0.08276,0.09822
2012,30-45 y.,female,Widowed,0.00719,40,5289,0.00492,0.00947
2012,46-65 y.,male,Married,0.67991,3304,4381,0.66610,0.69373
2012,46-65 y.,male,"Married, living apart",0.03018,120,4381,0.02512,0.03525
2012,46-65 y.,male,Single,0.13264,361,4381,0.12260,0.14269
2012,46-65 y.,male,Divorced,0.14606,533,4381,0.13560,0.15652
2012,46-65 y.,male,Widowed,0.01120,63,4381,0.00808,0.01431
2012,46-65 y.,female,Married,0.64072,3185,4987,0.62740,0.65403
2012,46-65 y.,female,"Married, living apart",0.03150,181,4987,0.02665,0.03635
2012,46-65 y.,female,Single,0.08399,392,4987,0.07630,0.09169
2012,46-65 y.,female,Divorced,0.17485,929,4987,0.16430,0.18539
2012,46-65 y.,female,Widowed,0.06894,300,4987,0.06191,0.07597
2012,66 and older,male,Married,0.74243,1990,2529,0.72539,0.75948
2012,66 and older,male,"Married, living apart",0.02084,52,2529,0.01527,0.02640
2012,66 and older,male,Single,0.04116,78,2529,0.03342,0.04891
2012,66 and older,male,Divorced,0.05955,119,2529,0.05032,0.06877
2012,66 and older,male,Widowed,0.13602,290,2529,0.12266,0.14938
2012,66 and older,female,Married,0.47339,1496,2676,0.45447,0.49231
2012,66 and older,female,"Married, living apart",0.01894,40,2676,0.01377,0.02410
2012,66 and older,female,Single,0.05329,106,2676,0.04478,0.06180
2012,66 and older,female,Divorced,0.09147,201,2676,0.08055,0.10240
2012,66 and older,female,Widowed,0.36291,833,2676,0.34469,0.38114
2013,17-29 y.,male,Married,0.06476,237,2603,0.05530,0.07421
2013,17-29 y.,male,Single,0.92841,2366,2603,0.91850,0.93831
2013,17-29 y.,female,Married,0.11577,501,2932,0.10419,0.12735
2013,17-29 y.,female,"Married, living apart",0.00626,36,2932,0.00341,0.00912
2013,17-29 y.,female,Single,0.87268,2395,2932,0.86061,0.88475
2013,30-45 y.,male,Married,0.52109,3071,4361,0.50626,0.53592
2013,30-45 y.,male,"Married, living apart",0.03844,133,4361,0.03274,0.04415
2013,30-45 y.,male,Single,0.38505,977,4361,0.37061,0.39949
2013,30-45 y.,male,Divorced,0.05474,180,4361,0.04799,0.06149
2013,30-45 y.,female,Married,0.57908,3927,5990,0.56657,0.59158
2013,30-45 y.,female,"Married, living apart",0.03702,249,5990,0.03224,0.04180
2013,30-45 y.,female,Single,0.29026,1113,5990,0.27876,0.30175
2013,30-45 y.,female,Divorced,0.08601,660,5990,0.07891,0.09311
2013,30-45 y.,female,Widowed,0.00764,41,5990,0.00543,0.00984
2013,46-65 y.,male,Married,0.67630,3669,4803,0.66307,0.68954
2013,46-65 y.,male,"Married, living apart",0.02505,123,4803,0.02063,0.02947
2013,46-65 y.,male,Single,0.13542,378,4803,0.12575,0.14510
2013,46-65 y.,male,Divorced,0.15241,567,4803,0.14224,0.16257
2013,46-65 y.,male,Widowed,0.01082,66,4803,0.00789,0.01374
2013,46-65 y.,female,Married,0.63647,3432,5383,0.62362,0.64933
2013,46-65 y.,female,"Married, living apart",0.03115,193,5383,0.02651,0.03580
2013,46-65 y.,female,Single,0.09237,421,5383,0.08464,0.10011
2013,46-65 y.,female,Divorced,0.17297,1019,5383,0.16287,0.18308
2013,46-65 y.,female,Widowed,0.06703,318,5383,0.06035,0.07371
2013,66 and older,male,Married,0.72327,1913,2455,0.70557,0.74097
2013,66 and older,male,"Married, living apart",0.02366,54,2455,0.01765,0.02967
2013,66 and older,male,Single,0.04742,78,2455,0.03901,0.05583
2013,66 and older,male,Divorced,0.06994,133,2455,0.05984,0.08003
2013,66 and older,male,Widowed,0.13571,277,2455,0.12216,0.14926
2013,66 and older,female,Married,0.46083,1441,2591,0.44163,0.48003
2013,66 and older,female,"Married, living apart",0.01603,34,2591,0.01119,0.02086
2013,66 and older,female,Single,0.05351,96,2591,0.04484,0.06218
2013,66 and older,female,Divorced,0.09824,205,2591,0.08678,0.10970
2013,66 and older,female,Widowed,0.37139,815,2591,0.35278,0.39000
2014,17-29 y.,male,Married,0.05918,169,2325,0.04959,0.06878
2014,17-29 y.,male,Single,0.93234,2156,2325,0.92213,0.94255
2014,17-29 y.,female,Married,0.10847,349,2502,0.09628,0.12066
2014,17-29 y.,female,"Married, living apart",0.00961,31,2502,0.00579,0.01344
2014,17-29 y.,female,Single,0.87702,2122,2502,0.86415,0.88989
2014,30-45 y.,male,Married,0.52116,2503,3594,0.50483,0.53750
2014,30-45 y.,male,"Married, living apart",0.03671,94,3594,0.03056,0.04286
2014,30-45 y.,male,Single,0.38555,841,3594,0.36963,0.40146
2014,30-45 y.,male,Divorced,0.05614,156,3594,0.04861,0.06366
2014,30-45 y.,female,Married,0.58038,3246,4919,0.56658,0.59417
2014,30-45 y.,female,"Married, living apart",0.03375,182,4919,0.02871,0.03880
2014,30-45 y.,female,Single,0.29106,943,4919,0.27836,0.30375
2014,30-45 y.,female,Divorced,0.08695,512,4919,0.07907,0.09482
2014,30-45 y.,female,Widowed,0.00786,36,4919,0.00540,0.01033
2014,46-65 y.,male,Married,0.67367,3308,4356,0.65975,0.68760
2014,46-65 y.,male,"Married, living apart",0.03383,127,4356,0.02846,0.03920
2014,46-65 y.,male,Single,0.13636,354,4356,0.12617,0.14655
2014,46-65 y.,male,Divorced,0.14550,508,4356,0.13503,0.15597
2014,46-65 y.,male,Widowed,0.01063,59,4356,0.00758,0.01368
2014,46-65 y.,female,Married,0.62447,3162,4955,0.61099,0.63796
2014,46-65 y.,female,"Married, living apart",0.03229,179,4955,0.02737,0.03721
2014,46-65 y.,female,Single,0.09647,403,4955,0.08825,0.10469
2014,46-65 y.,female,Divorced,0.18217,933,4955,0.17142,0.19292
2014,46-65 y.,female,Widowed,0.06460,278,4955,0.05775,0.07145
2014,66 and older,male,Married,0.71536,1888,2425,0.69740,0.73332
2014,66 and older,male,"Married, living apart",0.02695,59,2425,0.02050,0.03340
2014,66 and older,male,Single,0.04588,70,2425,0.03755,0.05420
2014,66 and older,male,Divorced,0.07453,133,2425,0.06407,0.08498
2014,66 and older,male,Widowed,0.13729,275,2425,0.12359,0.15099
2014,66 and older,female,Married,0.45537,1413,2528,0.43595,0.47479
2014,66 and older,female,"Married, living apart",0.01565,32,2528,0.01081,0.02049
2014,66 and older,female,Single,0.05567,91,2528,0.04673,0.06461
2014,66 and older,female,Divorced,0.10068,202,2528,0.08895,0.11241
2014,66 and older,female,Widowed,0.37263,790,2528,0.35377,0.39148
2015,17-29 y.,male,Married,0.06751,214,2349,0.05736,0.07765
2015,17-29 y.,male,Single,0.92544,2135,2349,0.91482,0.93607
2015,17-29 y.,female,Married,0.11838,411,2562,0.10587,0.13089
2015,17-29 y.,female,Single,0.86687,2151,2562,0.85371,0.88002
2015,30-45 y.,male,Married,0.49409,2396,3482,0.47748,0.51070
2015,30-45 y.,male,"Married, living apart",0.03221,90,3482,0.02635,0.03808
2015,30-45 y.,male,Single,0.41453,854,3482,0.39816,0.43089
2015,30-45 y.,male,Divorced,0.05871,142,3482,0.05090,0.06652
2015,30-45 y.,female,Married,0.55067,3120,4710,0.53646,0.56488
2015,30-45 y.,female,"Married, living apart",0.03353,163,4710,0.02839,0.03867
2015,30-45 y.,female,Single,0.32431,956,4710,0.31094,0.33768
2015,30-45 y.,female,Divorced,0.08641,471,4710,0.07838,0.09443
2015,46-65 y.,male,Married,0.65893,3205,4270,0.64471,0.67315
2015,46-65 y.,male,"Married, living apart",0.02706,123,4270,0.02219,0.03193
2015,46-65 y.,male,Single,0.14521,368,4270,0.13464,0.15578
2015,46-65 y.,male,Divorced,0.15776,519,4270,0.14683,0.16869
2015,46-65 y.,male,Widowed,0.01104,55,4270,0.00790,0.01417
2015,46-65 y.,female,Married,0.61800,3067,4837,0.60431,0.63170
2015,46-65 y.,female,"Married, living apart",0.03338,176,4837,0.02832,0.03844
2015,46-65 y.,female,Single,0.10177,417,4837,0.09324,0.11029
2015,46-65 y.,female,Divorced,0.18406,928,4837,0.17314,0.19499
2015,46-65 y.,female,Widowed,0.06278,249,4837,0.05595,0.06962
2015,66 and older,male,Married,0.70536,1854,2393,0.68709,0.72363
2015,66 and older,male,"Married, living apart",0.03163,64,2393,0.02462,0.03864
2015,66 and older,male,Single,0.04865,70,2393,0.04003,0.05728
2015,66 and older,male,Divorced,0.07944,141,2393,0.06860,0.09028
2015,66 and older,male,Widowed,0.13491,264,2393,0.12122,0.14861
2015,66 and older,female,Married,0.44708,1396,2507,0.42761,0.46655
2015,66 and older,female,"Married, living apart",0.01623,35,2507,0.01128,0.02118
2015,66 and older,female,Single,0.05828,94,2507,0.04911,0.06745
2015,66 and older,female,Divorced,0.10669,202,2507,0.09460,0.11877
2015,66 and older,female,Widowed,0.37172,780,2507,0.35280,0.39064
2016,17-29 y.,male,Married,0.06131,268,2736,0.05232,0.07030
2016,17-29 y.,male,Single,0.93107,2468,2736,0.92158,0.94057
2016,17-29 y.,female,Married,0.11643,564,2753,0.10445,0.12842
2016,17-29 y.,female,"Married, living apart",0.00930,44,2753,0.00571,0.01288
2016,17-29 y.,female,Single,0.86880,2145,2753,0.85619,0.88142
2016,30-45 y.,male,Married,0.49789,2722,3861,0.48211,0.51366
2016,30-45 y.,male,"Married, living apart",0.03508,161,3861,0.02927,0.04088
2016,30-45 y.,male,Single,0.40625,836,3861,0.39076,0.42175
2016,30-45 y.,male,Divorced,0.06049,142,3861,0.05297,0.06801
2016,30-45 y.,female,Married,0.56658,3223,4749,0.55249,0.58068
2016,30-45 y.,female,"Married, living apart",0.03673,215,4749,0.03138,0.04208
2016,30-45 y.,female,Single,0.30836,847,4749,0.29523,0.32150
2016,30-45 y.,female,Divorced,0.08207,415,4749,0.07427,0.08988
2016,30-45 y.,female,Widowed,0.00625,49,4749,0.00400,0.00849
2016,46-65 y.,male,Married,0.65482,3217,4252,0.64053,0.66912
2016,46-65 y.,male,"Married, living apart",0.02465,142,4252,0.01999,0.02931
2016,46-65 y.,male,Single,0.15328,362,4252,0.14245,0.16411
2016,46-65 y.,male,Divorced,0.15679,480,4252,0.14586,0.16772
2016,46-65 y.,male,Widowed,0.01045,51,4252,0.00739,0.01351
2016,46-65 y.,female,Married,0.61445,3013,4779,0.60065,0.62825
2016,46-65 y.,female,"Married, living apart",0.03360,191,4779,0.02849,0.03871
2016,46-65 y.,female,Single,0.10348,414,4779,0.09485,0.11212
2016,46-65 y.,female,Divorced,0.18620,908,4779,0.17517,0.19724
2016,46-65 y.,female,Widowed,0.06226,253,4779,0.05541,0.06912
2016,66 and older,male,Married,0.69229,1786,2320,0.67350,0.71107
2016,66 and older,male,"Married, living apart",0.03360,65,2320,0.02627,0.04094
2016,66 and older,male,Single,0.04934,64,2320,0.04052,0.05815
2016,66 and older,male,Divorced,0.08404,145,2320,0.07274,0.09533
2016,66 and older,male,Widowed,0.14074,260,2320,0.12658,0.15489
2016,66 and older,female,Married,0.44957,1352,2388,0.42961,0.46953
2016,66 and older,female,Single,0.05740,87,2388,0.04806,0.06673
2016,66 and older,female,Divorced,0.10491,199,2388,0.09261,0.11720
2016,66 and older,female,Widowed,0.37167,750,2388,0.35228,0.39105
2017,17-29 y.,male,Married,0.04556,323,3308,0.03845,0.05266
2017,17-29 y.,male,"Married, living apart",0.00921,40,3308,0.00595,0.01246
2017,17-29 y.,male,Single,0.94142,2945,3308,0.93342,0.94943
2017,17-29 y.,female,Married,0.12226,664,3221,0.11094,0.13357
2017,17-29 y.,female,"Married, living apart",0.00937,52,3221,0.00604,0.01269
2017,17-29 y.,female,Single,0.86110,2474,3221,0.84915,0.87304
2017,17-29 y.,female,Divorced,0.00723,31,3221,0.00430,0.01015
2017,30-45 y.,male,Married,0.49327,2838,4078,0.47793,0.50862
2017,30-45 y.,male,"Married, living apart",0.03436,146,4078,0.02876,0.03995
2017,30-45 y.,male,Single,0.41492,950,4078,0.39980,0.43004
2017,30-45 y.,male,Divorced,0.05658,144,4078,0.04949,0.06367
2017,30-45 y.,female,Married,0.56174,3416,5038,0.54803,0.57544
2017,30-45 y.,female,"Married, living apart",0.03590,243,5038,0.03076,0.04104
2017,30-45 y.,female,Single,0.31038,922,5038,0.29760,0.32316
2017,30-45 y.,female,Divorced,0.08489,411,5038,0.07719,0.09258
2017,30-45 y.,female,Widowed,0.00710,46,5038,0.00478,0.00942
2017,46-65 y.,male,Married,0.65167,3778,5005,0.63847,0.66487
2017,46-65 y.,male,"Married, living apart",0.02720,166,5005,0.02269,0.03171
2017,46-65 y.,male,Single,0.16031,465,5005,0.15014,0.17047
2017,46-65 y.,male,Divorced,0.15106,542,5005,0.14114,0.16098
2017,46-65 y.,male,Widowed,0.00976,54,5005,0.00704,0.01248
2017,46-65 y.,female,Married,0.62594,3569,5569,0.61323,0.63865
2017,46-65 y.,female,"Married, living apart",0.03067,218,5569,0.02614,0.03520
2017,46-65 y.,female,Single,0.09987,469,5569,0.09199,0.10774
2017,46-65 y.,female,Divorced,0.18561,1022,5569,0.17540,0.19582
2017,46-65 y.,female,Widowed,0.05791,291,5569,0.05178,0.06405
2017,66 and older,male,Married,0.68262,1909,2465,0.66425,0.70100
2017,66 and older,male,"Married, living apart",0.03627,65,2465,0.02889,0.04365
2017,66 and older,male,Single,0.05289,70,2465,0.04405,0.06173
2017,66 and older,male,Divorced,0.09214,162,2465,0.08072,0.10356
2017,66 and older,male,Widowed,0.13608,259,2465,0.12254,0.14962
2017,66 and older,female,Married,0.43990,1416,2503,0.42045,0.45935
2017,66 and older,female,Single,0.05835,92,2503,0.04916,0.06753
2017,66 and older,female,Divorced,0.11375,228,2503,0.10131,0.12619
2017,66 and older,female,Widowed,0.37298,767,2503,0.35403,0.39193
2018,17-29 y.,male,Married,0.05792,287,3151,0.04976,0.06607
2018,17-29 y.,male,"Married, living apart",0.01063,40,3151,0.00705,0.01421
2018,17-29 y.,male,Single,0.92597,2824,3151,0.91683,0.93512
2018,17-29 y.,female,Married,0.11701,569,2970,0.10545,0.12858
2018,17-29 y.,female,"Married, living apart",0.01458,51,2970,0.01027,0.01890
2018,17-29 y.,female,Single,0.86559,2350,2970,0.85332,0.87786
2018,30-45 y.,male,Married,0.51148,2588,3776,0.49554,0.52743
2018,30-45 y.,male,"Married, living apart",0.02788,116,3776,0.02263,0.03313
2018,30-45 y.,male,Single,0.41167,936,3776,0.39597,0.42737
2018,30-45 y.,male,Divorced,0.04800,136,3776,0.04118,0.05481
2018,30-45 y.,female,Married,0.56050,3101,4661,0.54624,0.57475
2018,30-45 y.,female,"Married, living apart",0.03269,197,4661,0.02758,0.03779
2018,30-45 y.,female,Single,0.31943,920,4661,0.30604,0.33281
2018,30-45 y.,female,Divorced,0.08099,402,4661,0.07316,0.08883
2018,30-45 y.,female,Widowed,0.00640,41,4661,0.00411,0.00869
2018,46-65 y.,male,Married,0.65049,3604,4846,0.63707,0.66392
2018,46-65 y.,male,"Married, living apart",0.03075,176,4846,0.02589,0.03561
2018,46-65 y.,male,Single,0.15913,477,4846,0.14883,0.16943
2018,46-65 y.,male,Divorced,0.14530,526,4846,0.13538,0.15522
2018,46-65 y.,male,Widowed,0.01433,63,4846,0.01099,0.01768
2018,46-65 y.,female,Married,0.60294,3382,5411,0.58990,0.61598
2018,46-65 y.,female,"Married, living apart",0.03648,235,5411,0.03149,0.04148
2018,46-65 y.,female,Single,0.10147,462,5411,0.09342,0.10951
2018,46-65 y.,female,Divorced,0.20010,1036,5411,0.18944,0.21076
2018,46-65 y.,female,Widowed,0.05901,296,5411,0.05273,0.06529
2018,66 and older,male,Married,0.68238,1869,2459,0.66398,0.70079
2018,66 and older,male,"Married, living apart",0.03171,60,2459,0.02478,0.03864
2018,66 and older,male,Single,0.05264,77,2459,0.04381,0.06146
2018,66 and older,male,Divorced,0.10562,188,2459,0.09347,0.11777
2018,66 and older,male,Widowed,0.12765,265,2459,0.11446,0.14084
2018,66 and older,female,Married,0.45488,1444,2561,0.43559,0.47417
2018,66 and older,female,"Married, living apart",0.01725,34,2561,0.01221,0.02229
2018,66 and older,female,Single,0.05536,88,2561,0.04650,0.06422
2018,66 and older,female,Divorced,0.11532,257,2561,0.10295,0.12770
2018,66 and older,female,Widowed,0.35719,738,2561,0.33863,0.37575
2019,17-29 y.,male,Married,0.05549,223,2637,0.04675,0.06423
2019,17-29 y.,male,Single,0.93002,2414,2637,0.92028,0.93976
2019,17-29 y.,female,Married,0.12090,457,2595,0.10836,0.13345
2019,17-29 y.,female,"Married, living apart",0.00663,38,2595,0.00350,0.00975
2019,17-29 y.,female,Single,0.86612,2100,2595,0.85302,0.87923
2019,30-45 y.,male,Married,0.50225,2388,3633,0.48599,0.51851
2019,30-45 y.,male,"Married, living apart",0.02815,115,3633,0.02277,0.03353
2019,30-45 y.,male,Single,0.42520,992,3633,0.40912,0.44128
2019,30-45 y.,male,Divorced,0.04346,138,3633,0.03683,0.05009
2019,30-45 y.,female,Married,0.56623,2827,4282,0.55138,0.58108
2019,30-45 y.,female,"Married, living apart",0.03001,177,4282,0.02490,0.03512
2019,30-45 y.,female,Single,0.30786,879,4282,0.29403,0.32169
2019,30-45 y.,female,Divorced,0.08527,365,4282,0.07690,0.09363
2019,30-45 y.,female,Widowed,0.01064,34,4282,0.00756,0.01371
2019,46-65 y.,male,Married,0.64245,4061,5482,0.62977,0.65514
2019,46-65 y.,male,"Married, living apart",0.03845,201,5482,0.03336,0.04354
2019,46-65 y.,male,Single,0.16063,556,5482,0.15091,0.17035
2019,46-65 y.,male,Divorced,0.14584,609,5482,0.13650,0.15519
2019,46-65 y.,male,Widowed,0.01262,55,5482,0.00967,0.01558
2019,46-65 y.,female,Married,0.60438,3519,5564,0.59153,0.61723
2019,46-65 y.,female,"Married, living apart",0.03964,231,5564,0.03452,0.04477
2019,46-65 y.,female,Single,0.10239,499,5564,0.09442,0.11036
2019,46-65 y.,female,Divorced,0.19642,1026,5564,0.18598,0.20686
2019,46-65 y.,female,Widowed,0.05717,289,5564,0.05107,0.06327
2019,66 and older,male,Married,0.66601,1978,2637,0.64800,0.68401
2019,66 and older,male,"Married, living apart",0.03154,68,2637,0.02487,0.03821
2019,66 and older,male,Single,0.06083,97,2637,0.05171,0.06996
2019,66 and older,male,Divorced,0.11067,222,2637,0.09870,0.12265
2019,66 and older,male,Widowed,0.13095,272,2637,0.11807,0.14383
2019,66 and older,female,Married,0.44561,1469,2536,0.42626,0.46496
2019,66 and older,female,Single,0.05600,89,2536,0.04705,0.06495
2019,66 and older,female,Divorced,0.13139,280,2536,0.11824,0.14454
2019,66 and older,female,Widowed,0.35276,698,2536,0.33416,0.37136
2020,17-29 y.,male,Married,0.04536,254,2882,0.03776,0.05296
2020,17-29 y.,male,"Married, living apart",0.00940,48,2882,0.00587,0.01292
2020,17-29 y.,male,Single,0.94313,2580,2882,0.93467,0.95159
2020,17-29 y.,female,Married,0.09946,419,2751,0.08828,0.11065
2020,17-29 y.,female,"Married, living apart",0.00676,33,2751,0.00370,0.00982
2020,17-29 y.,female,Single,0.88609,2261,2751,0.87422,0.89797
2020,17-29 y.,female,Divorced,0.00657,38,2751,0.00355,0.00959
2020,30-45 y.,male,Married,0.47542,2330,3834,0.45961,0.49123
2020,30-45 y.,male,"Married, living apart",0.02204,179,3834,0.01740,0.02669
2020,30-45 y.,male,Single,0.45211,1174,3834,0.43636,0.46787
2020,30-45 y.,male,Divorced,0.04913,151,3834,0.04229,0.05597
2020,30-45 y.,female,Married,0.54371,2605,4092,0.52845,0.55897
2020,30-45 y.,female,"Married, living apart",0.02938,159,4092,0.02420,0.03455
2020,30-45 y.,female,Single,0.34290,960,4092,0.32835,0.35744
2020,30-45 y.,female,Divorced,0.07813,368,4092,0.06990,0.08635
2020,46-65 y.,male,Married,0.65401,3729,5033,0.64087,0.66715
2020,46-65 y.,male,"Married, living apart",0.03743,202,5033,0.03219,0.04267
2020,46-65 y.,male,Single,0.15776,524,5033,0.14769,0.16783
2020,46-65 y.,male,Divorced,0.13608,518,5033,0.12661,0.14556
2020,46-65 y.,male,Widowed,0.01472,60,5033,0.01139,0.01804
2020,46-65 y.,female,Married,0.60702,3328,5293,0.59386,0.62018
2020,46-65 y.,female,"Married, living apart",0.04147,236,5293,0.03609,0.04684
2020,46-65 y.,female,Single,0.10564,506,5293,0.09736,0.11393
2020,46-65 y.,female,Divorced,0.18682,957,5293,0.17632,0.19733
2020,46-65 y.,female,Widowed,0.05905,266,5293,0.05269,0.06540
2020,66 and older,male,Married,0.67543,1818,2451,0.65689,0.69397
2020,66 and older,male,"Married, living apart",0.02562,59,2451,0.01937,0.03188
2020,66 and older,male,Single,0.06584,103,2451,0.05602,0.07566
2020,66 and older,male,Divorced,0.11740,225,2451,0.10465,0.13015
2020,66 and older,male,Widowed,0.11570,246,2451,0.10304,0.12837
2020,66 and older,female,Married,0.47441,1416,2470,0.45471,0.49411
2020,66 and older,female,"Married, living apart",0.01218,33,2470,0.00785,0.01650
2020,66 and older,female,Single,0.05323,83,2470,0.04437,0.06208
2020,66 and older,female,Divorced,0.13570,286,2470,0.12219,0.14920
2020,66 and older,female,Widowed,0.32449,652,2470,0.30602,0.34296
2021,17-29 y.,male,Married,0.05649,134,1734,0.04562,0.06736
2021,17-29 y.,male,Single,0.93699,1600,1734,0.92555,0.94843
2021,17-29 y.,female,Married,0.10688,241,1650,0.09197,0.12180
2021,17-29 y.,female,Single,0.88272,1409,1650,0.86719,0.89825
2021,30-45 y.,male,Married,0.45951,1356,2295,0.43911,0.47990
2021,30-45 y.,male,"Married, living apart",0.02061,101,2295,0.01480,0.02643
2021,30-45 y.,male,Single,0.47017,754,2295,0.44974,0.49059
2021,30-45 y.,male,Divorced,0.04354,84,2295,0.03519,0.05189
2021,30-45 y.,female,Married,0.54153,1733,2658,0.52258,0.56047
2021,30-45 y.,female,"Married, living apart",0.02257,92,2658,0.01692,0.02822
2021,30-45 y.,female,Single,0.35521,627,2658,0.33701,0.37341
2021,30-45 y.,female,Divorced,0.07446,206,2658,0.06448,0.08444
2021,46-65 y.,male,Married,0.64686,2501,3409,0.63082,0.66291
2021,46-65 y.,male,"Married, living apart",0.03255,123,3409,0.02659,0.03851
2021,46-65 y.,male,Single,0.16591,377,3409,0.15342,0.17840
2021,46-65 y.,male,Divorced,0.13788,364,3409,0.12631,0.14946
2021,46-65 y.,male,Widowed,0.01679,44,3409,0.01248,0.02111
2021,46-65 y.,female,Married,0.59747,2327,3778,0.58183,0.61311
2021,46-65 y.,female,"Married, living apart",0.04151,176,3778,0.03515,0.04788
2021,46-65 y.,female,Single,0.11284,394,3778,0.10275,0.12293
2021,46-65 y.,female,Divorced,0.19009,712,3778,0.17758,0.20260
2021,46-65 y.,female,Widowed,0.05809,169,3778,0.05063,0.06555
2021,66 and older,male,Married,0.67469,1323,1798,0.65303,0.69635
