year,age_gr,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Bavaria,Single,0.90381,427,466,0.87701,0.93061
2008,17-29 y.,Berlin,Single,0.95367,132,132,0.91767,0.98966
2008,17-29 y.,Brandenburg,Single,0.95075,124,124,0.91251,0.98899
2008,17-29 y.,Mecklenburg-Western Pomerania,Single,0.89020,72,72,0.81747,0.96292
2008,17-29 y.,Saxony,Single,0.91681,233,233,0.88128,0.95235
2008,17-29 y.,Saxony-Anhalt,Single,0.95896,150,150,0.92710,0.99081
2008,17-29 y.,Thuringa,Single,0.91257,151,151,0.86736,0.95777
2008,30-45 y.,Schleswig-Holstein,Married,0.51121,73,110,0.41737,0.60506
2008,30-45 y.,Schleswig-Holstein,Single,0.32685,37,110,0.23879,0.41491
2008,30-45 y.,Lower Saxony,Married,0.57522,329,471,0.53053,0.61991
2008,30-45 y.,Lower Saxony,Single,0.29337,100,471,0.25220,0.33453
2008,30-45 y.,Lower Saxony,Divorced,0.09706,42,471,0.07030,0.12383
2008,30-45 y.,North Rhine-Westphalia,Married,0.62227,741,1100,0.59360,0.65093
2008,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.02472,31,1100,0.01554,0.03390
2008,30-45 y.,North Rhine-Westphalia,Single,0.26525,242,1100,0.23915,0.29135
2008,30-45 y.,North Rhine-Westphalia,Divorced,0.08493,86,1100,0.06845,0.10141
2008,30-45 y.,Hesse,Married,0.65610,267,368,0.60750,0.70470
2008,30-45 y.,Hesse,Single,0.20188,70,368,0.16081,0.24294
2008,30-45 y.,Hesse,Divorced,0.09118,31,368,0.06173,0.12064
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.65385,193,243,0.59391,0.71379
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.26155,50,243,0.20617,0.31692
2008,30-45 y.,Baden-Wuerttemberg,Married,0.60640,434,661,0.56913,0.64367
2008,30-45 y.,Baden-Wuerttemberg,"Married, living apart",0.05678,33,661,0.03913,0.07444
2008,30-45 y.,Baden-Wuerttemberg,Single,0.26045,150,661,0.22697,0.29393
2008,30-45 y.,Baden-Wuerttemberg,Divorced,0.07110,44,661,0.05149,0.09071
2008,30-45 y.,Bavaria,Married,0.64065,554,774,0.60683,0.67448
2008,30-45 y.,Bavaria,Single,0.26169,159,774,0.23070,0.29268
2008,30-45 y.,Bavaria,Divorced,0.07825,61,774,0.05931,0.09718
2008,30-45 y.,Berlin,Married,0.35432,65,134,0.27303,0.43561
2008,30-45 y.,Berlin,Single,0.46496,69,134,0.38019,0.54973
2008,30-45 y.,Brandenburg,Married,0.36349,91,172,0.29139,0.43558
2008,30-45 y.,Brandenburg,Single,0.47336,81,172,0.39853,0.54820
2008,30-45 y.,Mecklenburg-Western Pomerania,Married,0.53914,67,67,0.41888,0.65940
2008,30-45 y.,Saxony,Married,0.45896,197,323,0.40453,0.51339
2008,30-45 y.,Saxony,Single,0.41934,126,323,0.36544,0.47323
2008,30-45 y.,Saxony-Anhalt,Married,0.54397,100,168,0.46843,0.61951
2008,30-45 y.,Saxony-Anhalt,Single,0.33538,68,168,0.26378,0.40699
2008,30-45 y.,Thuringa,Married,0.39046,108,210,0.32432,0.45661
2008,30-45 y.,Thuringa,Single,0.43510,70,210,0.36789,0.50231
2008,30-45 y.,Thuringa,Divorced,0.16768,32,210,0.11703,0.21833
2008,46-65 y.,Schleswig-Holstein,Married,0.70934,155,155,0.63762,0.78105
2008,46-65 y.,Hamburg,Married,0.53798,67,67,0.41770,0.65826
2008,46-65 y.,Lower Saxony,Married,0.69780,430,491,0.65714,0.73846
2008,46-65 y.,Lower Saxony,Divorced,0.11850,61,491,0.08989,0.14712
2008,46-65 y.,Bremen,Married,0.72879,31,31,0.56970,0.88788
2008,46-65 y.,North Rhine-Westphalia,Married,0.71852,1046,1327,0.69431,0.74272
2008,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.03027,39,1327,0.02105,0.03949
2008,46-65 y.,North Rhine-Westphalia,Single,0.06246,54,1327,0.04943,0.07548
2008,46-65 y.,North Rhine-Westphalia,Divorced,0.14661,141,1327,0.12757,0.16565
2008,46-65 y.,North Rhine-Westphalia,Widowed,0.04215,47,1327,0.03133,0.05296
2008,46-65 y.,Hesse,Married,0.74203,376,416,0.69994,0.78413
2008,46-65 y.,Hesse,Divorced,0.10321,40,416,0.07394,0.13248
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.64596,307,353,0.59600,0.69592
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.14824,46,353,0.11112,0.18536
2008,46-65 y.,Baden-Wuerttemberg,Married,0.68299,605,724,0.64908,0.71691
2008,46-65 y.,Baden-Wuerttemberg,Single,0.11242,44,724,0.08940,0.13545
2008,46-65 y.,Baden-Wuerttemberg,Divorced,0.13501,75,724,0.11010,0.15992
2008,46-65 y.,Bavaria,Married,0.63207,700,959,0.60153,0.66261
2008,46-65 y.,Bavaria,"Married, living apart",0.05343,41,959,0.03919,0.06767
2008,46-65 y.,Bavaria,Single,0.09543,59,959,0.07682,0.11403
2008,46-65 y.,Bavaria,Divorced,0.17380,118,959,0.14980,0.19779
2008,46-65 y.,Bavaria,Widowed,0.04528,41,959,0.03211,0.05844
2008,46-65 y.,Berlin,Married,0.47866,170,262,0.41805,0.53926
2008,46-65 y.,Berlin,Single,0.21357,38,262,0.16385,0.26329
2008,46-65 y.,Berlin,Divorced,0.23388,54,262,0.18253,0.28524
2008,46-65 y.,Brandenburg,Married,0.58745,203,237,0.52464,0.65026
2008,46-65 y.,Brandenburg,Divorced,0.16196,34,237,0.11495,0.20896
2008,46-65 y.,Mecklenburg-Western Pomerania,Married,0.72268,144,175,0.65616,0.78920
2008,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.18745,31,175,0.12946,0.24544
2008,46-65 y.,Saxony,Married,0.70667,391,465,0.66524,0.74809
2008,46-65 y.,Saxony,Divorced,0.19590,74,465,0.15979,0.23202
2008,46-65 y.,Saxony-Anhalt,Married,0.75007,226,262,0.69754,0.80259
2008,46-65 y.,Saxony-Anhalt,Divorced,0.15091,36,262,0.10748,0.19434
2008,46-65 y.,Thuringa,Married,0.58603,208,254,0.52534,0.64672
2008,46-65 y.,Thuringa,Divorced,0.20209,46,254,0.15261,0.25157
2008,66 and older,Schleswig-Holstein,Married,0.61811,94,94,0.51937,0.71686
2008,66 and older,Hamburg,Married,0.38547,38,38,0.22864,0.54230
2008,66 and older,Lower Saxony,Married,0.62608,293,390,0.57800,0.67416
2008,66 and older,Lower Saxony,Widowed,0.27457,97,390,0.23022,0.31892
2008,66 and older,North Rhine-Westphalia,Married,0.54690,585,846,0.51333,0.58046
2008,66 and older,North Rhine-Westphalia,Divorced,0.05804,38,846,0.04227,0.07381
2008,66 and older,North Rhine-Westphalia,Widowed,0.32540,223,846,0.29381,0.35700
2008,66 and older,Hesse,Married,0.54752,168,227,0.48263,0.61241
2008,66 and older,Hesse,Widowed,0.31197,59,227,0.25157,0.37238
2008,66 and older,"Rhineland-Palatinate, Saarland",Married,0.41441,134,219,0.34901,0.47980
2008,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.44013,85,219,0.37423,0.50603
2008,66 and older,Baden-Wuerttemberg,Married,0.55016,306,429,0.50303,0.59729
2008,66 and older,Baden-Wuerttemberg,Widowed,0.29533,123,429,0.25211,0.33855
2008,66 and older,Bavaria,Married,0.59137,401,543,0.54999,0.63276
2008,66 and older,Bavaria,Divorced,0.06873,33,543,0.04743,0.09002
2008,66 and older,Bavaria,Widowed,0.26400,109,543,0.22689,0.30111
2008,66 and older,Berlin,Married,0.53428,88,88,0.42946,0.63910
2008,66 and older,Brandenburg,Married,0.63976,158,204,0.57372,0.70580
2008,66 and older,Brandenburg,Widowed,0.24978,46,204,0.19023,0.30933
2008,66 and older,Mecklenburg-Western Pomerania,Married,0.56534,70,70,0.44837,0.68230
2008,66 and older,Saxony,Married,0.60445,213,286,0.54768,0.66122
2008,66 and older,Saxony,Widowed,0.29029,73,286,0.23759,0.34299
2008,66 and older,Saxony-Anhalt,Married,0.65206,133,171,0.58046,0.72367
2008,66 and older,Saxony-Anhalt,Widowed,0.24198,38,171,0.17760,0.30637
2008,66 and older,Thuringa,Married,0.57683,141,196,0.50749,0.64618
2008,66 and older,Thuringa,Widowed,0.32026,55,196,0.25477,0.38575
2009,17-29 y.,Schleswig-Holstein,Single,0.83604,82,82,0.75541,0.91667
2009,17-29 y.,Hamburg,Single,0.81920,51,51,0.71253,0.92588
2009,17-29 y.,Lower Saxony,Single,0.86115,217,217,0.81504,0.90727
2009,17-29 y.,North Rhine-Westphalia,Married,0.10226,58,587,0.07773,0.12679
2009,17-29 y.,North Rhine-Westphalia,Single,0.87737,529,587,0.85081,0.90393
2009,17-29 y.,Hesse,Single,0.96425,190,190,0.93778,0.99072
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.92490,166,166,0.88469,0.96511
2009,17-29 y.,Baden-Wuerttemberg,Married,0.11651,52,428,0.08608,0.14694
2009,17-29 y.,Baden-Wuerttemberg,Single,0.86822,376,428,0.83614,0.90031
2009,17-29 y.,Bavaria,Married,0.06908,36,447,0.04555,0.09262
2009,17-29 y.,Bavaria,Single,0.92376,411,447,0.89913,0.94839
2009,17-29 y.,Berlin,Single,0.91992,118,118,0.87074,0.96910
2009,17-29 y.,Brandenburg,Single,0.94194,108,108,0.89763,0.98625
2009,17-29 y.,Mecklenburg-Western Pomerania,Single,0.88358,61,61,0.80242,0.96473
2009,17-29 y.,Saxony,Single,0.90626,211,211,0.86684,0.94568
2009,17-29 y.,Saxony-Anhalt,Single,0.95412,131,131,0.91815,0.99008
2009,17-29 y.,Thuringa,Single,0.93489,130,130,0.89231,0.97747
2009,30-45 y.,Schleswig-Holstein,Married,0.57513,67,67,0.45587,0.69439
2009,30-45 y.,Hamburg,Married,0.27463,32,32,0.11751,0.43175
2009,30-45 y.,Lower Saxony,Married,0.58929,304,436,0.54306,0.63552
2009,30-45 y.,Lower Saxony,Single,0.29637,99,436,0.25346,0.33929
2009,30-45 y.,Lower Saxony,Divorced,0.07152,33,436,0.04730,0.09573
2009,30-45 y.,North Rhine-Westphalia,Married,0.61468,658,970,0.58404,0.64533
2009,30-45 y.,North Rhine-Westphalia,Single,0.27696,227,970,0.24879,0.30514
2009,30-45 y.,North Rhine-Westphalia,Divorced,0.08884,85,970,0.07093,0.10675
2009,30-45 y.,Hesse,Married,0.65258,212,277,0.59641,0.70876
2009,30-45 y.,Hesse,Single,0.21737,65,277,0.16871,0.26603
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.64529,170,217,0.58148,0.70909
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.26545,47,217,0.20656,0.32434
2009,30-45 y.,Baden-Wuerttemberg,Married,0.62476,385,560,0.58462,0.66490
2009,30-45 y.,Baden-Wuerttemberg,Single,0.26285,136,560,0.22635,0.29934
2009,30-45 y.,Baden-Wuerttemberg,Divorced,0.07712,39,560,0.05501,0.09924
2009,30-45 y.,Bavaria,Married,0.61395,489,702,0.57791,0.64999
2009,30-45 y.,Bavaria,Single,0.28380,157,702,0.25042,0.31717
2009,30-45 y.,Bavaria,Divorced,0.07793,56,702,0.05808,0.09777
2009,30-45 y.,Berlin,Married,0.33007,59,137,0.25104,0.40910
2009,30-45 y.,Berlin,Single,0.53523,78,137,0.45140,0.61906
2009,30-45 y.,Brandenburg,Married,0.37982,85,161,0.30462,0.45503
2009,30-45 y.,Brandenburg,Single,0.45797,76,161,0.38077,0.53518
2009,30-45 y.,Mecklenburg-Western Pomerania,Married,0.47250,61,94,0.37103,0.57396
2009,30-45 y.,Mecklenburg-Western Pomerania,Single,0.37040,33,94,0.27225,0.46855
2009,30-45 y.,Saxony,Married,0.47889,180,299,0.42218,0.53561
2009,30-45 y.,Saxony,Single,0.39239,119,299,0.33695,0.44783
2009,30-45 y.,Saxony-Anhalt,Married,0.51235,89,152,0.43262,0.59208
2009,30-45 y.,Saxony-Anhalt,Single,0.36162,63,152,0.28498,0.43825
2009,30-45 y.,Thuringa,Married,0.44797,98,161,0.37092,0.52503
2009,30-45 y.,Thuringa,Single,0.40761,63,161,0.33147,0.48375
2009,46-65 y.,Schleswig-Holstein,Married,0.70211,142,142,0.62662,0.77759
2009,46-65 y.,Hamburg,Married,0.56006,55,55,0.42766,0.69245
2009,46-65 y.,Lower Saxony,Married,0.67975,405,468,0.63744,0.72207
2009,46-65 y.,Lower Saxony,Divorced,0.13272,63,468,0.10195,0.16349
2009,46-65 y.,North Rhine-Westphalia,Married,0.71983,964,1238,0.69480,0.74485
2009,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02720,37,1238,0.01814,0.03627
2009,46-65 y.,North Rhine-Westphalia,Single,0.05677,48,1238,0.04388,0.06967
2009,46-65 y.,North Rhine-Westphalia,Divorced,0.14910,142,1238,0.12925,0.16895
2009,46-65 y.,North Rhine-Westphalia,Widowed,0.04710,47,1238,0.03529,0.05890
2009,46-65 y.,Hesse,Married,0.74470,360,407,0.70229,0.78711
2009,46-65 y.,Hesse,Divorced,0.09505,47,407,0.06652,0.12357
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.63257,295,343,0.58148,0.68367
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.14939,48,343,0.11161,0.18717
2009,46-65 y.,Baden-Wuerttemberg,Married,0.65294,522,638,0.61597,0.68991
2009,46-65 y.,Baden-Wuerttemberg,Single,0.12571,42,638,0.09997,0.15146
2009,46-65 y.,Baden-Wuerttemberg,Divorced,0.15471,74,638,0.12662,0.18279
2009,46-65 y.,Bavaria,Married,0.63507,665,919,0.60393,0.66621
2009,46-65 y.,Bavaria,"Married, living apart",0.04279,31,919,0.02969,0.05588
2009,46-65 y.,Bavaria,Single,0.09821,61,919,0.07895,0.11746
2009,46-65 y.,Bavaria,Divorced,0.18329,124,919,0.15826,0.20832
2009,46-65 y.,Bavaria,Widowed,0.04065,38,919,0.02787,0.05342
2009,46-65 y.,Berlin,Married,0.49504,148,202,0.42592,0.56416
2009,46-65 y.,Berlin,Divorced,0.25017,54,202,0.19029,0.31005
2009,46-65 y.,Brandenburg,Married,0.59021,200,242,0.52812,0.65230
2009,46-65 y.,Brandenburg,Divorced,0.19878,42,242,0.14840,0.24917
2009,46-65 y.,Mecklenburg-Western Pomerania,Married,0.73145,142,174,0.66541,0.79750
2009,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.18209,32,174,0.12459,0.23960
2009,46-65 y.,Saxony,Married,0.71846,368,436,0.67619,0.76072
2009,46-65 y.,Saxony,Divorced,0.16091,68,436,0.12638,0.19544
2009,46-65 y.,Saxony-Anhalt,Married,0.77162,219,254,0.71989,0.82335
2009,46-65 y.,Saxony-Anhalt,Divorced,0.13789,35,254,0.09540,0.18038
2009,46-65 y.,Thuringa,Married,0.56564,203,250,0.50407,0.62721
2009,46-65 y.,Thuringa,Divorced,0.21948,47,250,0.16807,0.27088
2009,66 and older,Schleswig-Holstein,Married,0.62617,92,92,0.52677,0.72558
2009,66 and older,Hamburg,Married,0.37953,37,37,0.22101,0.53805
2009,66 and older,Lower Saxony,Married,0.63543,297,390,0.58760,0.68326
2009,66 and older,Lower Saxony,Widowed,0.26632,93,390,0.22240,0.31025
2009,66 and older,North Rhine-Westphalia,Married,0.55044,559,804,0.51603,0.58485
2009,66 and older,North Rhine-Westphalia,Divorced,0.06093,38,804,0.04438,0.07747
2009,66 and older,North Rhine-Westphalia,Widowed,0.31704,207,804,0.28486,0.34923
2009,66 and older,Hesse,Married,0.52258,158,216,0.45581,0.58934
2009,66 and older,Hesse,Widowed,0.32625,58,216,0.26358,0.38892
2009,66 and older,"Rhineland-Palatinate, Saarland",Married,0.40695,119,194,0.33764,0.47626
2009,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.43289,75,194,0.36299,0.50280
2009,66 and older,Baden-Wuerttemberg,Married,0.52240,279,400,0.47339,0.57141
2009,66 and older,Baden-Wuerttemberg,Widowed,0.31460,121,400,0.26904,0.36016
2009,66 and older,Bavaria,Married,0.59753,390,501,0.55454,0.64051
2009,66 and older,Bavaria,Widowed,0.26866,111,501,0.22980,0.30751
2009,66 and older,Berlin,Married,0.55796,96,96,0.45809,0.65782
2009,66 and older,Brandenburg,Married,0.62636,151,197,0.55863,0.69408
2009,66 and older,Brandenburg,Widowed,0.26136,46,197,0.19985,0.32287
2009,66 and older,Mecklenburg-Western Pomerania,Married,0.57696,71,71,0.46122,0.69269
2009,66 and older,Saxony,Married,0.62072,219,290,0.56478,0.67667
2009,66 and older,Saxony,Widowed,0.27873,71,290,0.22703,0.33042
2009,66 and older,Saxony-Anhalt,Married,0.63960,127,165,0.56612,0.71308
2009,66 and older,Saxony-Anhalt,Widowed,0.24093,38,165,0.17548,0.30638
2009,66 and older,Thuringa,Married,0.58755,140,194,0.51810,0.65700
2009,66 and older,Thuringa,Widowed,0.31173,54,194,0.24638,0.37708
2010,17-29 y.,Schleswig-Holstein,Single,0.89859,99,99,0.83883,0.95836
2010,17-29 y.,Hamburg,Single,0.88638,58,58,0.80399,0.96876
2010,17-29 y.,Lower Saxony,Married,0.10117,79,374,0.07056,0.13177
2010,17-29 y.,Lower Saxony,Single,0.89147,295,374,0.85991,0.92304
2010,17-29 y.,North Rhine-Westphalia,Married,0.08352,215,881,0.06524,0.10180
2010,17-29 y.,North Rhine-Westphalia,Single,0.88606,666,881,0.86506,0.90705
2010,17-29 y.,Hesse,Married,0.05559,59,276,0.02851,0.08267
2010,17-29 y.,Hesse,Single,0.94050,217,276,0.91254,0.96846
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.09985,61,247,0.06239,0.13732
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.89989,186,247,0.86238,0.93739
2010,17-29 y.,Baden-Wuerttemberg,Married,0.10460,127,546,0.07891,0.13029
2010,17-29 y.,Baden-Wuerttemberg,Single,0.88680,419,546,0.86019,0.91340
2010,17-29 y.,Bavaria,Married,0.06052,98,599,0.04141,0.07964
2010,17-29 y.,Bavaria,Single,0.93060,501,599,0.91023,0.95097
2010,17-29 y.,Berlin,Married,0.12692,40,167,0.07628,0.17756
2010,17-29 y.,Berlin,Single,0.86259,127,167,0.81021,0.91496
2010,17-29 y.,Brandenburg,Single,0.93935,133,133,0.89863,0.98007
2010,17-29 y.,Mecklenburg-Western Pomerania,Single,0.92209,95,95,0.86790,0.97627
2010,17-29 y.,Saxony,Married,0.11009,55,301,0.07467,0.14551
2010,17-29 y.,Saxony,Single,0.88248,246,301,0.84604,0.91892
2010,17-29 y.,Saxony-Anhalt,Single,0.96135,147,147,0.93008,0.99262
2010,17-29 y.,Thuringa,Single,0.93523,140,140,0.89432,0.97615
2010,30-45 y.,Schleswig-Holstein,Married,0.48697,200,284,0.42873,0.54520
2010,30-45 y.,Schleswig-Holstein,Single,0.35426,53,284,0.29854,0.40999
2010,30-45 y.,Schleswig-Holstein,Divorced,0.07853,31,284,0.04719,0.10987
2010,30-45 y.,Hamburg,Married,0.41915,85,135,0.33561,0.50270
2010,30-45 y.,Hamburg,Single,0.46586,50,135,0.38140,0.55032
2010,30-45 y.,Lower Saxony,Married,0.56934,574,806,0.53513,0.60354
2010,30-45 y.,Lower Saxony,Single,0.31020,162,806,0.27825,0.34216
2010,30-45 y.,Lower Saxony,Divorced,0.06656,70,806,0.04934,0.08378
2010,30-45 y.,Bremen,Married,0.32706,45,45,0.18844,0.46569
2010,30-45 y.,North Rhine-Westphalia,Married,0.65773,1441,1960,0.63672,0.67874
2010,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.03169,61,1960,0.02394,0.03945
2010,30-45 y.,North Rhine-Westphalia,Single,0.23832,291,1960,0.21945,0.25718
2010,30-45 y.,North Rhine-Westphalia,Divorced,0.06938,167,1960,0.05813,0.08064
2010,30-45 y.,Hesse,Married,0.63665,490,637,0.59927,0.67403
2010,30-45 y.,Hesse,Single,0.23512,103,637,0.20216,0.26808
2010,30-45 y.,Hesse,Divorced,0.07548,44,637,0.05495,0.09601
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.61862,353,450,0.57369,0.66355
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.31346,64,450,0.27055,0.35637
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.04126,33,450,0.02286,0.05965
2010,30-45 y.,Baden-Wuerttemberg,Married,0.63488,871,1175,0.60734,0.66243
2010,30-45 y.,Baden-Wuerttemberg,"Married, living apart",0.02775,33,1175,0.01836,0.03715
2010,30-45 y.,Baden-Wuerttemberg,Single,0.26696,194,1175,0.24165,0.29226
2010,30-45 y.,Baden-Wuerttemberg,Divorced,0.06672,77,1175,0.05245,0.08100
2010,30-45 y.,Bavaria,Married,0.53216,1011,1430,0.50629,0.55803
2010,30-45 y.,Bavaria,"Married, living apart",0.03219,36,1430,0.02304,0.04134
2010,30-45 y.,Bavaria,Single,0.34594,260,1430,0.32128,0.37061
2010,30-45 y.,Bavaria,Divorced,0.08432,123,1430,0.06991,0.09873
2010,30-45 y.,Berlin,Married,0.34018,145,267,0.28325,0.39712
2010,30-45 y.,Berlin,Single,0.55580,122,267,0.49609,0.61551
2010,30-45 y.,Brandenburg,Married,0.42386,145,300,0.36784,0.47987
2010,30-45 y.,Brandenburg,Single,0.46599,120,300,0.40944,0.52253
2010,30-45 y.,Brandenburg,Divorced,0.10601,35,300,0.07111,0.14090
2010,30-45 y.,Mecklenburg-Western Pomerania,Married,0.47849,98,156,0.39985,0.55713
2010,30-45 y.,Mecklenburg-Western Pomerania,Single,0.39005,58,156,0.31326,0.46684
2010,30-45 y.,Saxony,Married,0.43286,333,567,0.39204,0.47368
2010,30-45 y.,Saxony,Single,0.41640,190,567,0.37578,0.45701
2010,30-45 y.,Saxony,Divorced,0.12196,44,567,0.09500,0.14892
2010,30-45 y.,Saxony-Anhalt,Married,0.50692,164,269,0.44706,0.56677
2010,30-45 y.,Saxony-Anhalt,Single,0.37684,105,269,0.31882,0.43486
2010,30-45 y.,Thuringa,Married,0.41988,174,273,0.36122,0.47853
2010,30-45 y.,Thuringa,Single,0.44633,99,273,0.38725,0.50541
2010,46-65 y.,Schleswig-Holstein,Married,0.72177,135,135,0.64590,0.79765
2010,46-65 y.,Hamburg,Married,0.58031,68,68,0.46214,0.69848
2010,46-65 y.,Lower Saxony,Married,0.67066,428,546,0.63120,0.71012
2010,46-65 y.,Lower Saxony,Single,0.11073,35,546,0.08438,0.13707
2010,46-65 y.,Lower Saxony,Divorced,0.13845,83,546,0.10945,0.16744
2010,46-65 y.,North Rhine-Westphalia,Married,0.70575,1033,1385,0.68174,0.72976
2010,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02448,42,1385,0.01634,0.03262
2010,46-65 y.,North Rhine-Westphalia,Single,0.06843,70,1385,0.05513,0.08173
2010,46-65 y.,North Rhine-Westphalia,Divorced,0.15840,193,1385,0.13917,0.17764
2010,46-65 y.,North Rhine-Westphalia,Widowed,0.04293,47,1385,0.03225,0.05361
2010,46-65 y.,Hesse,Married,0.73037,388,491,0.69108,0.76967
2010,46-65 y.,Hesse,Single,0.10557,36,491,0.07836,0.13278
2010,46-65 y.,Hesse,Divorced,0.10985,67,491,0.08216,0.13753
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.63478,304,364,0.58525,0.68432
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.14708,60,364,0.11065,0.18352
2010,46-65 y.,Baden-Wuerttemberg,Married,0.64953,574,738,0.61509,0.68398
2010,46-65 y.,Baden-Wuerttemberg,Single,0.13010,55,738,0.10582,0.15439
2010,46-65 y.,Baden-Wuerttemberg,Divorced,0.16040,109,738,0.13391,0.18690
2010,46-65 y.,Bavaria,Married,0.65854,743,1045,0.62978,0.68731
2010,46-65 y.,Bavaria,"Married, living apart",0.04546,39,1045,0.03282,0.05809
2010,46-65 y.,Bavaria,Single,0.09063,69,1045,0.07322,0.10805
2010,46-65 y.,Bavaria,Divorced,0.16852,151,1045,0.14581,0.19123
2010,46-65 y.,Bavaria,Widowed,0.03685,43,1045,0.02542,0.04828
2010,46-65 y.,Berlin,Married,0.45550,156,258,0.39461,0.51639
2010,46-65 y.,Berlin,Single,0.20532,40,258,0.15594,0.25471
2010,46-65 y.,Berlin,Divorced,0.24729,62,258,0.19454,0.30003
2010,46-65 y.,Brandenburg,Married,0.60088,204,256,0.54077,0.66099
2010,46-65 y.,Brandenburg,Divorced,0.20361,52,256,0.15418,0.25303
2010,46-65 y.,Mecklenburg-Western Pomerania,Married,0.71398,139,174,0.64664,0.78132
2010,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.19044,35,174,0.13193,0.24895
2010,46-65 y.,Saxony,Married,0.69335,368,478,0.65196,0.73473
2010,46-65 y.,Saxony,Single,0.08891,35,478,0.06336,0.11445
2010,46-65 y.,Saxony,Divorced,0.17208,75,478,0.13820,0.20595
2010,46-65 y.,Saxony-Anhalt,Married,0.71880,208,251,0.66307,0.77453
2010,46-65 y.,Saxony-Anhalt,Divorced,0.16565,43,251,0.11956,0.21173
2010,46-65 y.,Thuringa,Married,0.57534,200,250,0.51394,0.63673
2010,46-65 y.,Thuringa,Divorced,0.22341,50,250,0.17168,0.27515
2010,66 and older,Schleswig-Holstein,Married,0.61630,87,87,0.51352,0.71908
2010,66 and older,Hamburg,Married,0.39897,35,35,0.23437,0.56358
2010,66 and older,Lower Saxony,Married,0.64537,283,379,0.59714,0.69359
2010,66 and older,Lower Saxony,Widowed,0.27281,96,379,0.22791,0.31771
2010,66 and older,North Rhine-Westphalia,Married,0.54756,533,769,0.51236,0.58277
2010,66 and older,North Rhine-Westphalia,Divorced,0.06862,41,769,0.05074,0.08650
2010,66 and older,North Rhine-Westphalia,Widowed,0.31732,195,769,0.28441,0.35024
2010,66 and older,Hesse,Married,0.52318,149,203,0.45430,0.59206
2010,66 and older,Hesse,Widowed,0.31297,54,203,0.24902,0.37692
2010,66 and older,"Rhineland-Palatinate, Saarland",Married,0.43157,119,193,0.36151,0.50163
2010,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.42281,74,193,0.35293,0.49268
2010,66 and older,Baden-Wuerttemberg,Married,0.50437,266,385,0.45436,0.55438
2010,66 and older,Baden-Wuerttemberg,Widowed,0.33669,119,385,0.28942,0.38396
2010,66 and older,Bavaria,Married,0.61478,386,524,0.57307,0.65649
2010,66 and older,Bavaria,Divorced,0.08746,34,524,0.06325,0.11168
2010,66 and older,Bavaria,Widowed,0.24217,104,524,0.20545,0.27888
2010,66 and older,Berlin,Married,0.57623,108,108,0.48260,0.66986
2010,66 and older,Brandenburg,Married,0.63175,150,193,0.56352,0.69997
2010,66 and older,Brandenburg,Widowed,0.25722,43,193,0.19539,0.31905
2010,66 and older,Mecklenburg-Western Pomerania,Married,0.61802,73,73,0.50579,0.73025
2010,66 and older,Saxony,Married,0.61933,208,272,0.56152,0.67714
2010,66 and older,Saxony,Widowed,0.26376,64,272,0.21130,0.31623
2010,66 and older,Saxony-Anhalt,Married,0.64285,118,154,0.56693,0.71878
2010,66 and older,Saxony-Anhalt,Widowed,0.25871,36,154,0.18932,0.32810
2010,66 and older,Thuringa,Married,0.58373,129,178,0.51111,0.65635
2010,66 and older,Thuringa,Widowed,0.31020,49,178,0.24205,0.37835
2011,17-29 y.,Schleswig-Holstein,Married,0.11384,32,197,0.06937,0.15830
2011,17-29 y.,Schleswig-Holstein,Single,0.88324,165,197,0.83829,0.92820
2011,17-29 y.,Hamburg,Single,0.93116,64,64,0.86865,0.99368
