year,pgisced97,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Upper Secondary Level,male,"Married, living apart",0.02404,133,5563,0.02001,0.02806
2002,Upper Secondary Level,male,Single,0.24529,1343,5563,0.23398,0.25660
2002,Upper Secondary Level,male,Divorced,0.07356,350,5563,0.06670,0.08042
2002,Upper Secondary Level,male,Widowed,0.04399,188,5563,0.03860,0.04938
2002,Upper Secondary Level,female,Married,0.57604,3826,6021,0.56356,0.58853
2002,Upper Secondary Level,female,"Married, living apart",0.02219,131,6021,0.01847,0.02591
2002,Upper Secondary Level,female,Single,0.17200,1049,6021,0.16247,0.18153
2002,Upper Secondary Level,female,Divorced,0.09403,464,6021,0.08666,0.10140
2002,Upper Secondary Level,female,Widowed,0.13573,551,6021,0.12708,0.14439
2002,Post-secondary Non-tertiary Level,male,Married,0.55318,291,462,0.50779,0.59856
2002,Post-secondary Non-tertiary Level,male,Single,0.38643,171,462,0.34198,0.43088
2002,Post-secondary Non-tertiary Level,female,Married,0.50518,399,661,0.46704,0.54333
2002,Post-secondary Non-tertiary Level,female,Single,0.31602,195,661,0.28055,0.35149
2002,Post-secondary Non-tertiary Level,female,Divorced,0.06788,33,661,0.04869,0.08707
2002,Post-secondary Non-tertiary Level,female,Widowed,0.09747,34,661,0.07484,0.12010
2002,First Stage of Tertiary Education,male,Married,0.73565,791,962,0.70776,0.76353
2002,First Stage of Tertiary Education,male,Single,0.12101,104,962,0.10039,0.14163
2002,First Stage of Tertiary Education,male,Divorced,0.08768,67,962,0.06980,0.10557
2002,First Stage of Tertiary Education,female,Married,0.56450,489,715,0.52813,0.60087
2002,First Stage of Tertiary Education,female,Single,0.17845,109,715,0.15036,0.20653
2002,First Stage of Tertiary Education,female,Divorced,0.11418,67,715,0.09085,0.13751
2002,First Stage of Tertiary Education,female,Widowed,0.11224,50,715,0.08909,0.13540
2002,Second Stage of Tertiary Education,male,Married,0.67347,2000,2602,0.65545,0.69150
2002,Second Stage of Tertiary Education,male,"Married, living apart",0.02836,55,2602,0.02198,0.03474
2002,Second Stage of Tertiary Education,male,Single,0.20418,362,2602,0.18869,0.21967
2002,Second Stage of Tertiary Education,male,Divorced,0.06766,133,2602,0.05801,0.07731
2002,Second Stage of Tertiary Education,male,Widowed,0.02633,52,2602,0.02017,0.03248
2002,Second Stage of Tertiary Education,female,Married,0.55610,1334,1957,0.53408,0.57812
2002,Second Stage of Tertiary Education,female,"Married, living apart",0.02069,33,1957,0.01438,0.02700
2002,Second Stage of Tertiary Education,female,Single,0.24186,352,1957,0.22288,0.26083
2002,Second Stage of Tertiary Education,female,Divorced,0.12957,171,1957,0.11468,0.14445
2002,Second Stage of Tertiary Education,female,Widowed,0.05179,67,1957,0.04197,0.06161
2003,No answer / don't know,male,Single,0.87881,107,107,0.81668,0.94094
2003,No answer / don't know,female,Single,0.82647,100,100,0.75187,0.90107
2003,Pre-primary Level,male,Single,0.99082,299,299,0.97999,1.00165
2003,Pre-primary Level,female,Single,0.98856,315,315,0.97680,1.00032
2003,Primary Level,male,Married,0.58075,65,102,0.48451,0.67698
2003,Primary Level,male,Single,0.37673,37,102,0.28223,0.47124
2003,Primary Level,female,Married,0.58155,103,103,0.48581,0.67728
2003,Lower Secondary Level,male,Married,0.40895,374,866,0.37618,0.44171
2003,Lower Secondary Level,male,Single,0.48233,453,866,0.44903,0.51563
2003,Lower Secondary Level,male,Divorced,0.05670,39,866,0.04129,0.07211
2003,Lower Secondary Level,female,Married,0.45830,927,1825,0.43543,0.48116
2003,Lower Secondary Level,female,"Married, living apart",0.02009,40,1825,0.01365,0.02653
2003,Lower Secondary Level,female,Single,0.17440,376,1825,0.15699,0.19181
2003,Lower Secondary Level,female,Divorced,0.07970,117,1825,0.06727,0.09213
2003,Lower Secondary Level,female,Widowed,0.26751,365,1825,0.24720,0.28783
2003,Upper Secondary Level,male,Married,0.60224,3345,5321,0.58909,0.61540
2003,Upper Secondary Level,male,"Married, living apart",0.02664,135,5321,0.02231,0.03096
2003,Upper Secondary Level,male,Single,0.24832,1303,5321,0.23671,0.25993
2003,Upper Secondary Level,male,Divorced,0.07870,352,5321,0.07146,0.08593
2003,Upper Secondary Level,male,Widowed,0.04410,186,5321,0.03858,0.04962
2003,Upper Secondary Level,female,Married,0.57205,3616,5785,0.55930,0.58480
2003,Upper Secondary Level,female,"Married, living apart",0.02456,143,5785,0.02057,0.02854
2003,Upper Secondary Level,female,Single,0.17047,1022,5785,0.16078,0.18016
2003,Upper Secondary Level,female,Divorced,0.09524,459,5785,0.08768,0.10281
2003,Upper Secondary Level,female,Widowed,0.13768,545,5785,0.12880,0.14656
2003,Post-secondary Non-tertiary Level,male,Married,0.54886,283,445,0.50257,0.59514
2003,Post-secondary Non-tertiary Level,male,Single,0.36247,162,445,0.31775,0.40718
2003,Post-secondary Non-tertiary Level,female,Married,0.51131,387,662,0.47320,0.54941
2003,Post-secondary Non-tertiary Level,female,Single,0.31077,208,662,0.27549,0.34605
2003,Post-secondary Non-tertiary Level,female,Divorced,0.07925,35,662,0.05866,0.09985
2003,Post-secondary Non-tertiary Level,female,Widowed,0.08866,32,662,0.06699,0.11033
2003,First Stage of Tertiary Education,male,Married,0.71429,747,949,0.68554,0.74305
2003,First Stage of Tertiary Education,male,"Married, living apart",0.03206,31,949,0.02085,0.04327
2003,First Stage of Tertiary Education,male,Single,0.13004,109,949,0.10863,0.15145
2003,First Stage of Tertiary Education,male,Divorced,0.08173,62,949,0.06429,0.09917
2003,First Stage of Tertiary Education,female,Married,0.55395,466,698,0.51705,0.59085
2003,First Stage of Tertiary Education,female,Single,0.18596,109,698,0.15708,0.21485
2003,First Stage of Tertiary Education,female,Divorced,0.12459,72,698,0.10008,0.14911
2003,First Stage of Tertiary Education,female,Widowed,0.11526,51,698,0.09156,0.13897
2003,Second Stage of Tertiary Education,male,Married,0.66654,1882,2458,0.64790,0.68518
2003,Second Stage of Tertiary Education,male,"Married, living apart",0.03002,59,2458,0.02327,0.03677
2003,Second Stage of Tertiary Education,male,Single,0.20841,334,2458,0.19235,0.22447
2003,Second Stage of Tertiary Education,male,Divorced,0.06792,131,2458,0.05797,0.07787
2003,Second Stage of Tertiary Education,male,Widowed,0.02711,52,2458,0.02069,0.03353
2003,Second Stage of Tertiary Education,female,Married,0.54396,1276,1896,0.52153,0.56638
2003,Second Stage of Tertiary Education,female,"Married, living apart",0.02445,40,1896,0.01750,0.03141
2003,Second Stage of Tertiary Education,female,Single,0.25466,356,1896,0.23504,0.27428
2003,Second Stage of Tertiary Education,female,Divorced,0.12474,154,1896,0.10986,0.13962
2003,Second Stage of Tertiary Education,female,Widowed,0.05219,70,1896,0.04218,0.06220
2004,No answer / don't know,male,Single,0.89611,128,128,0.84304,0.94918
2004,No answer / don't know,female,Single,0.83969,107,107,0.76985,0.90954
2004,Pre-primary Level,male,Single,0.99515,307,307,0.98736,1.00293
2004,Primary Level,male,Married,0.57402,61,96,0.47458,0.67345
2004,Primary Level,male,Single,0.39704,35,96,0.29865,0.49543
2004,Primary Level,female,Married,0.56446,96,96,0.46475,0.66416
2004,Lower Secondary Level,male,Married,0.40335,340,796,0.36924,0.43745
2004,Lower Secondary Level,male,Single,0.49461,418,796,0.45986,0.52937
2004,Lower Secondary Level,male,Divorced,0.05615,38,796,0.04014,0.07215
2004,Lower Secondary Level,female,Married,0.44658,876,1738,0.42320,0.46996
2004,Lower Secondary Level,female,"Married, living apart",0.02064,36,1738,0.01395,0.02733
2004,Lower Secondary Level,female,Single,0.17555,352,1738,0.15766,0.19345
2004,Lower Secondary Level,female,Divorced,0.08699,123,1738,0.07374,0.10025
2004,Lower Secondary Level,female,Widowed,0.27023,351,1738,0.24935,0.29111
2004,Upper Secondary Level,male,Married,0.59838,3215,5158,0.58500,0.61176
2004,Upper Secondary Level,male,"Married, living apart",0.02893,125,5158,0.02436,0.03351
2004,Upper Secondary Level,male,Single,0.25403,1294,5158,0.24215,0.26592
2004,Upper Secondary Level,male,Divorced,0.07712,348,5158,0.06984,0.08440
2004,Upper Secondary Level,male,Widowed,0.04154,176,5158,0.03609,0.04698
2004,Upper Secondary Level,female,Married,0.56326,3479,5623,0.55029,0.57622
2004,Upper Secondary Level,female,"Married, living apart",0.02480,131,5623,0.02074,0.02887
2004,Upper Secondary Level,female,Single,0.17672,1023,5623,0.16675,0.18669
2004,Upper Secondary Level,female,Divorced,0.10040,462,5623,0.09254,0.10826
2004,Upper Secondary Level,female,Widowed,0.13482,528,5623,0.12590,0.14375
2004,Post-secondary Non-tertiary Level,male,Married,0.53055,275,448,0.48429,0.57682
2004,Post-secondary Non-tertiary Level,male,Single,0.37355,173,448,0.32870,0.41839
2004,Post-secondary Non-tertiary Level,female,Married,0.49824,386,665,0.46021,0.53627
2004,Post-secondary Non-tertiary Level,female,Single,0.30861,208,665,0.27348,0.34375
2004,Post-secondary Non-tertiary Level,female,Divorced,0.09107,40,665,0.06919,0.11296
2004,Post-secondary Non-tertiary Level,female,Widowed,0.08896,31,665,0.06730,0.11061
2004,First Stage of Tertiary Education,male,Married,0.72748,724,887,0.69816,0.75680
2004,First Stage of Tertiary Education,male,Single,0.12908,103,887,0.10700,0.15115
2004,First Stage of Tertiary Education,male,Divorced,0.08736,60,887,0.06877,0.10595
2004,First Stage of Tertiary Education,female,Married,0.55088,462,692,0.51380,0.58797
2004,First Stage of Tertiary Education,female,Single,0.19448,111,692,0.16497,0.22400
2004,First Stage of Tertiary Education,female,Divorced,0.12486,69,692,0.10022,0.14951
2004,First Stage of Tertiary Education,female,Widowed,0.10410,50,692,0.08133,0.12687
2004,Second Stage of Tertiary Education,male,Married,0.64920,1826,2418,0.63017,0.66822
2004,Second Stage of Tertiary Education,male,"Married, living apart",0.03722,68,2418,0.02968,0.04477
2004,Second Stage of Tertiary Education,male,Single,0.20895,340,2418,0.19274,0.22516
2004,Second Stage of Tertiary Education,male,Divorced,0.07605,131,2418,0.06548,0.08662
2004,Second Stage of Tertiary Education,male,Widowed,0.02858,53,2418,0.02193,0.03522
2004,Second Stage of Tertiary Education,female,Married,0.54152,1251,1877,0.51897,0.56407
2004,Second Stage of Tertiary Education,female,"Married, living apart",0.02118,42,1877,0.01466,0.02769
2004,Second Stage of Tertiary Education,female,Single,0.25737,355,1877,0.23759,0.27716
2004,Second Stage of Tertiary Education,female,Divorced,0.12614,156,1877,0.11112,0.14116
2004,Second Stage of Tertiary Education,female,Widowed,0.05379,73,1877,0.04358,0.06400
2005,No answer / don't know,male,Single,0.90832,149,149,0.86183,0.95481
2005,No answer / don't know,female,Single,0.82999,123,123,0.76333,0.89664
2005,Pre-primary Level,male,Single,0.98961,306,306,0.97823,1.00099
2005,Primary Level,male,Married,0.55143,62,95,0.45089,0.65197
2005,Primary Level,male,Single,0.40484,33,95,0.30561,0.50407
2005,Primary Level,female,Married,0.57215,87,87,0.46758,0.67672
2005,Lower Secondary Level,male,Married,0.37217,309,735,0.33720,0.40714
2005,Lower Secondary Level,male,Single,0.53124,394,735,0.49514,0.56735
2005,Lower Secondary Level,male,Divorced,0.05236,32,735,0.03625,0.06848
2005,Lower Secondary Level,female,Married,0.44122,800,1617,0.41701,0.46543
2005,Lower Secondary Level,female,"Married, living apart",0.02836,42,1617,0.02027,0.03646
2005,Lower Secondary Level,female,Single,0.18476,331,1617,0.16583,0.20368
2005,Lower Secondary Level,female,Divorced,0.09132,116,1617,0.07727,0.10536
2005,Lower Secondary Level,female,Widowed,0.25435,328,1617,0.23311,0.27558
2005,Upper Secondary Level,male,Married,0.58782,3036,4887,0.57401,0.60162
2005,Upper Secondary Level,male,"Married, living apart",0.02768,118,4887,0.02308,0.03229
2005,Upper Secondary Level,male,Single,0.26500,1221,4887,0.25263,0.27738
2005,Upper Secondary Level,male,Divorced,0.07973,342,4887,0.07213,0.08732
2005,Upper Secondary Level,male,Widowed,0.03977,170,4887,0.03429,0.04525
2005,Upper Secondary Level,female,Married,0.55375,3270,5360,0.54044,0.56706
2005,Upper Secondary Level,female,"Married, living apart",0.02258,122,5360,0.01861,0.02656
2005,Upper Secondary Level,female,Single,0.18404,980,5360,0.17367,0.19442
2005,Upper Secondary Level,female,Divorced,0.10545,459,5360,0.09723,0.11368
2005,Upper Secondary Level,female,Widowed,0.13417,529,5360,0.12504,0.14329
2005,Post-secondary Non-tertiary Level,male,Married,0.52823,264,426,0.48077,0.57569
2005,Post-secondary Non-tertiary Level,male,Single,0.38123,162,426,0.33506,0.42741
2005,Post-secondary Non-tertiary Level,female,Married,0.49929,375,622,0.45996,0.53861
2005,Post-secondary Non-tertiary Level,female,Single,0.31355,207,622,0.27706,0.35004
2005,Post-secondary Non-tertiary Level,female,Divorced,0.09314,40,622,0.07028,0.11600
2005,First Stage of Tertiary Education,male,Married,0.74864,694,855,0.71955,0.77774
2005,First Stage of Tertiary Education,male,Single,0.12504,100,855,0.10285,0.14722
2005,First Stage of Tertiary Education,male,Divorced,0.08103,61,855,0.06273,0.09933
2005,First Stage of Tertiary Education,female,Married,0.54660,437,652,0.50836,0.58484
2005,First Stage of Tertiary Education,female,Single,0.18493,97,652,0.15510,0.21475
2005,First Stage of Tertiary Education,female,Divorced,0.13904,70,652,0.11247,0.16562
2005,First Stage of Tertiary Education,female,Widowed,0.09851,48,652,0.07562,0.12140
2005,Second Stage of Tertiary Education,male,Married,0.63638,1726,2309,0.61676,0.65601
2005,Second Stage of Tertiary Education,male,"Married, living apart",0.03773,64,2309,0.02996,0.04551
2005,Second Stage of Tertiary Education,male,Single,0.22074,338,2309,0.20382,0.23766
2005,Second Stage of Tertiary Education,male,Divorced,0.07307,122,2309,0.06245,0.08369
2005,Second Stage of Tertiary Education,male,Widowed,0.03208,59,2309,0.02489,0.03926
2005,Second Stage of Tertiary Education,female,Married,0.53678,1210,1857,0.51409,0.55946
2005,Second Stage of Tertiary Education,female,"Married, living apart",0.02944,51,1857,0.02175,0.03713
2005,Second Stage of Tertiary Education,female,Single,0.25679,363,1857,0.23691,0.27666
2005,Second Stage of Tertiary Education,female,Divorced,0.12490,160,1857,0.10986,0.13994
2005,Second Stage of Tertiary Education,female,Widowed,0.05209,73,1857,0.04198,0.06220
2006,No answer / don't know,male,Single,0.87578,148,148,0.82246,0.92910
2006,No answer / don't know,female,Single,0.81960,131,131,0.75350,0.88570
2006,Pre-primary Level,male,Single,0.97773,318,318,0.96148,0.99397
2006,Pre-primary Level,female,Single,0.98127,311,311,0.96618,0.99636
2006,Primary Level,male,Married,0.53339,56,92,0.43088,0.63589
2006,Primary Level,male,Single,0.42277,36,92,0.32127,0.52427
2006,Primary Level,female,Married,0.53229,82,82,0.42363,0.64095
2006,Lower Secondary Level,male,Married,0.38923,324,729,0.35381,0.42464
2006,Lower Secondary Level,male,Single,0.51852,405,729,0.48223,0.55482
2006,Lower Secondary Level,female,Married,0.42783,838,1734,0.40454,0.45113
2006,Lower Secondary Level,female,"Married, living apart",0.02791,47,1734,0.02015,0.03566
2006,Lower Secondary Level,female,Single,0.19053,356,1734,0.17204,0.20902
2006,Lower Secondary Level,female,Divorced,0.09111,127,1734,0.07756,0.10466
2006,Lower Secondary Level,female,Widowed,0.26262,366,1734,0.24190,0.28334
2006,Upper Secondary Level,male,Married,0.57610,3283,5267,0.56275,0.58945
2006,Upper Secondary Level,male,"Married, living apart",0.02720,114,5267,0.02280,0.03159
2006,Upper Secondary Level,male,Single,0.26106,1264,5267,0.24919,0.27292
2006,Upper Secondary Level,male,Divorced,0.09110,404,5267,0.08333,0.09887
2006,Upper Secondary Level,male,Widowed,0.04454,202,5267,0.03897,0.05012
2006,Upper Secondary Level,female,Married,0.54800,3557,5819,0.53521,0.56079
2006,Upper Secondary Level,female,"Married, living apart",0.02560,134,5819,0.02154,0.02966
2006,Upper Secondary Level,female,Single,0.18955,1050,5819,0.17948,0.19962
2006,Upper Secondary Level,female,Divorced,0.10371,502,5819,0.09588,0.11155
2006,Upper Secondary Level,female,Widowed,0.13314,576,5819,0.12441,0.14187
2006,Post-secondary Non-tertiary Level,male,Married,0.53403,273,440,0.48736,0.58069
2006,Post-secondary Non-tertiary Level,male,Single,0.37776,167,440,0.33241,0.42311
2006,Post-secondary Non-tertiary Level,female,Married,0.50341,416,691,0.46610,0.54071
2006,Post-secondary Non-tertiary Level,female,Single,0.32455,224,691,0.28961,0.35948
2006,Post-secondary Non-tertiary Level,female,Divorced,0.09801,51,691,0.07583,0.12020
2006,First Stage of Tertiary Education,male,Married,0.70888,717,890,0.67901,0.73874
2006,First Stage of Tertiary Education,male,Single,0.14051,105,890,0.11766,0.16335
2006,First Stage of Tertiary Education,male,Divorced,0.08662,68,890,0.06813,0.10512
2006,First Stage of Tertiary Education,female,Married,0.55066,463,689,0.51349,0.58783
2006,First Stage of Tertiary Education,female,Single,0.20138,107,689,0.17141,0.23135
2006,First Stage of Tertiary Education,female,Divorced,0.12589,69,689,0.10111,0.15068
2006,First Stage of Tertiary Education,female,Widowed,0.08843,50,689,0.06722,0.10965
2006,Second Stage of Tertiary Education,male,Married,0.63623,1894,2551,0.61756,0.65491
2006,Second Stage of Tertiary Education,male,"Married, living apart",0.02862,63,2551,0.02215,0.03509
2006,Second Stage of Tertiary Education,male,Single,0.22683,384,2551,0.21058,0.24309
2006,Second Stage of Tertiary Education,male,Divorced,0.07671,145,2551,0.06638,0.08704
2006,Second Stage of Tertiary Education,male,Widowed,0.03161,65,2551,0.02482,0.03840
2006,Second Stage of Tertiary Education,female,Married,0.52769,1290,2026,0.50595,0.54944
2006,Second Stage of Tertiary Education,female,"Married, living apart",0.03321,57,2026,0.02540,0.04101
2006,Second Stage of Tertiary Education,female,Single,0.25482,402,2026,0.23584,0.27380
2006,Second Stage of Tertiary Education,female,Divorced,0.12393,184,2026,0.10958,0.13828
2006,Second Stage of Tertiary Education,female,Widowed,0.06035,93,2026,0.04998,0.07072
2007,No answer / don't know,male,Single,0.88396,157,157,0.83371,0.93422
2007,No answer / don't know,female,Single,0.80356,137,137,0.73679,0.87034
2007,Pre-primary Level,male,Single,0.99898,312,312,0.99544,1.00253
2007,Pre-primary Level,female,Single,0.98171,314,314,0.96686,0.99655
2007,Primary Level,male,Married,0.59119,50,50,0.45354,0.72884
2007,Primary Level,female,Married,0.56714,79,79,0.45718,0.67710
2007,Lower Secondary Level,male,Married,0.40094,290,662,0.36358,0.43830
2007,Lower Secondary Level,male,Single,0.52251,372,662,0.48444,0.56059
2007,Lower Secondary Level,female,Married,0.43356,742,1540,0.40880,0.45832
2007,Lower Secondary Level,female,"Married, living apart",0.03365,42,1540,0.02464,0.04266
2007,Lower Secondary Level,female,Single,0.18012,306,1540,0.16092,0.19932
2007,Lower Secondary Level,female,Divorced,0.10147,126,1540,0.08638,0.11655
2007,Lower Secondary Level,female,Widowed,0.25120,324,1540,0.22953,0.27287
2007,Upper Secondary Level,male,Married,0.56078,3004,4904,0.54689,0.57467
2007,Upper Secondary Level,male,"Married, living apart",0.02503,102,4904,0.02066,0.02941
2007,Upper Secondary Level,male,Single,0.27966,1228,4904,0.26710,0.29223
2007,Upper Secondary Level,male,Divorced,0.09273,386,4904,0.08461,0.10084
2007,Upper Secondary Level,male,Widowed,0.04180,184,4904,0.03620,0.04740
2007,Upper Secondary Level,female,Married,0.53888,3283,5420,0.52560,0.55215
2007,Upper Secondary Level,female,"Married, living apart",0.02645,122,5420,0.02218,0.03072
2007,Upper Secondary Level,female,Single,0.19304,985,5420,0.18253,0.20355
2007,Upper Secondary Level,female,Divorced,0.10822,493,5420,0.09995,0.11649
2007,Upper Secondary Level,female,Widowed,0.13341,537,5420,0.12436,0.14246
2007,Post-secondary Non-tertiary Level,male,Married,0.54593,261,420,0.49826,0.59360
2007,Post-secondary Non-tertiary Level,male,Single,0.35923,159,420,0.31329,0.40517
2007,Post-secondary Non-tertiary Level,female,Married,0.50248,400,684,0.46498,0.53998
2007,Post-secondary Non-tertiary Level,female,Single,0.31182,207,684,0.27708,0.34656
2007,Post-secondary Non-tertiary Level,female,Divorced,0.08902,46,684,0.06766,0.11037
2007,Post-secondary Non-tertiary Level,female,Widowed,0.06680,31,684,0.04807,0.08552
2007,First Stage of Tertiary Education,male,Married,0.71777,686,846,0.68742,0.74812
2007,First Stage of Tertiary Education,male,Single,0.12560,95,846,0.10325,0.14794
2007,First Stage of Tertiary Education,male,Divorced,0.09193,65,846,0.07245,0.11141
2007,First Stage of Tertiary Education,female,Married,0.56413,422,618,0.52500,0.60326
2007,First Stage of Tertiary Education,female,Single,0.20647,96,618,0.17453,0.23841
2007,First Stage of Tertiary Education,female,Divorced,0.11863,59,618,0.09312,0.14415
2007,First Stage of Tertiary Education,female,Widowed,0.07888,41,618,0.05761,0.10015
2007,Second Stage of Tertiary Education,male,Married,0.64283,1800,2409,0.62369,0.66197
2007,Second Stage of Tertiary Education,male,"Married, living apart",0.02450,55,2409,0.01833,0.03068
2007,Second Stage of Tertiary Education,male,Single,0.22573,351,2409,0.20903,0.24243
2007,Second Stage of Tertiary Education,male,Divorced,0.07568,140,2409,0.06512,0.08625
2007,Second Stage of Tertiary Education,male,Widowed,0.03126,63,2409,0.02431,0.03821
2007,Second Stage of Tertiary Education,female,Married,0.52577,1246,1980,0.50377,0.54777
2007,Second Stage of Tertiary Education,female,"Married, living apart",0.02723,57,1980,0.02006,0.03440
2007,Second Stage of Tertiary Education,female,Single,0.27234,402,1980,0.25273,0.29196
2007,Second Stage of Tertiary Education,female,Divorced,0.11819,183,1980,0.10397,0.13242
2007,Second Stage of Tertiary Education,female,Widowed,0.05647,92,1980,0.04630,0.06664
2008,No answer / don't know,male,Single,0.90501,154,154,0.85855,0.95147
2008,No answer / don't know,female,Single,0.81685,148,148,0.75432,0.87938
2008,Pre-primary Level,male,Single,0.99891,279,279,0.99502,1.00279
2008,Primary Level,male,Married,0.56888,42,42,0.41729,0.72047
2008,Primary Level,female,Married,0.55062,65,65,0.42875,0.67249
2008,Lower Secondary Level,male,Married,0.39237,257,603,0.35337,0.43138
2008,Lower Secondary Level,male,Single,0.53207,346,603,0.49221,0.57193
2008,Lower Secondary Level,female,Married,0.42601,672,1412,0.40021,0.45181
2008,Lower Secondary Level,female,"Married, living apart",0.02956,36,1412,0.02072,0.03840
2008,Lower Secondary Level,female,Single,0.18746,282,1412,0.16709,0.20782
2008,Lower Secondary Level,female,Divorced,0.09813,115,1412,0.08260,0.11365
2008,Lower Secondary Level,female,Widowed,0.25885,307,1412,0.23599,0.28170
2008,Upper Secondary Level,male,Married,0.55509,2827,4609,0.54074,0.56944
2008,Upper Secondary Level,male,"Married, living apart",0.02306,94,4609,0.01873,0.02740
2008,Upper Secondary Level,male,Single,0.28535,1141,4609,0.27232,0.29839
2008,Upper Secondary Level,male,Divorced,0.09497,369,4609,0.08651,0.10344
2008,Upper Secondary Level,male,Widowed,0.04152,178,4609,0.03576,0.04728
2008,Upper Secondary Level,female,Married,0.53283,3082,5125,0.51917,0.54649
2008,Upper Secondary Level,female,"Married, living apart",0.02446,111,5125,0.02023,0.02869
2008,Upper Secondary Level,female,Single,0.19399,922,5125,0.18317,0.20482
2008,Upper Secondary Level,female,Divorced,0.11149,482,5125,0.10287,0.12011
2008,Upper Secondary Level,female,Widowed,0.13723,528,5125,0.12780,0.14665
2008,Post-secondary Non-tertiary Level,male,Married,0.54447,248,398,0.49548,0.59346
2008,Post-secondary Non-tertiary Level,male,Single,0.36379,150,398,0.31647,0.41112
2008,Post-secondary Non-tertiary Level,female,Married,0.49250,364,603,0.45257,0.53244
2008,Post-secondary Non-tertiary Level,female,Single,0.33058,197,603,0.29300,0.36816
2008,Post-secondary Non-tertiary Level,female,Divorced,0.08381,42,603,0.06167,0.10595
2008,First Stage of Tertiary Education,male,Married,0.71474,645,784,0.68311,0.74637
2008,First Stage of Tertiary Education,male,Single,0.12993,81,784,0.10638,0.15348
2008,First Stage of Tertiary Education,male,Divorced,0.09762,58,784,0.07683,0.11841
2008,First Stage of Tertiary Education,female,Married,0.56369,394,567,0.52283,0.60454
2008,First Stage of Tertiary Education,female,Single,0.21791,83,567,0.18390,0.25192
2008,First Stage of Tertiary Education,female,Divorced,0.11412,52,567,0.08793,0.14032
2008,First Stage of Tertiary Education,female,Widowed,0.07792,38,567,0.05583,0.10000
2008,Second Stage of Tertiary Education,male,Married,0.63000,1691,2293,0.61024,0.64977
2008,Second Stage of Tertiary Education,male,"Married, living apart",0.03082,58,2293,0.02374,0.03789
2008,Second Stage of Tertiary Education,male,Single,0.22850,344,2293,0.21131,0.24569
2008,Second Stage of Tertiary Education,male,Divorced,0.07740,136,2293,0.06646,0.08834
2008,Second Stage of Tertiary Education,male,Widowed,0.03328,64,2293,0.02593,0.04062
2008,Second Stage of Tertiary Education,female,Married,0.51911,1190,1899,0.49663,0.54159
2008,Second Stage of Tertiary Education,female,"Married, living apart",0.02524,45,1899,0.01818,0.03229
2008,Second Stage of Tertiary Education,female,Single,0.28308,388,1899,0.26282,0.30335
2008,Second Stage of Tertiary Education,female,Divorced,0.11235,180,1899,0.09815,0.12656
2008,Second Stage of Tertiary Education,female,Widowed,0.06022,96,1899,0.04952,0.07092
2009,No answer / don't know,male,Single,0.93546,162,162,0.89751,0.97342
2009,No answer / don't know,female,Single,0.86169,135,135,0.80324,0.92015
2009,Primary Level,male,Married,0.62070,43,43,0.47395,0.76744
2009,Primary Level,female,Married,0.53270,57,57,0.40202,0.66338
2009,Lower Secondary Level,male,Married,0.39261,224,529,0.35096,0.43427
2009,Lower Secondary Level,male,Single,0.52555,305,529,0.48296,0.56815
2009,Lower Secondary Level,female,Married,0.41236,576,1221,0.38474,0.43998
2009,Lower Secondary Level,female,Single,0.19398,245,1221,0.17180,0.21617
2009,Lower Secondary Level,female,Divorced,0.10006,109,1221,0.08322,0.11690
2009,Lower Secondary Level,female,Widowed,0.27330,291,1221,0.24829,0.29831
2009,Upper Secondary Level,male,Married,0.54528,2587,4275,0.53035,0.56021
2009,Upper Secondary Level,male,"Married, living apart",0.02940,104,4275,0.02433,0.03446
2009,Upper Secondary Level,male,Single,0.29310,1067,4275,0.27945,0.30675
2009,Upper Secondary Level,male,Divorced,0.09179,353,4275,0.08314,0.10045
2009,Upper Secondary Level,male,Widowed,0.04043,164,4275,0.03452,0.04633
2009,Upper Secondary Level,female,Married,0.53042,2853,4789,0.51628,0.54455
2009,Upper Secondary Level,female,"Married, living apart",0.02420,104,4789,0.01985,0.02855
2009,Upper Secondary Level,female,Single,0.19408,863,4789,0.18288,0.20528
2009,Upper Secondary Level,female,Divorced,0.11127,454,4789,0.10236,0.12018
2009,Upper Secondary Level,female,Widowed,0.14003,515,4789,0.13020,0.14986
2009,Post-secondary Non-tertiary Level,male,Married,0.54637,227,355,0.49451,0.59823
2009,Post-secondary Non-tertiary Level,male,Single,0.37383,128,355,0.32343,0.42423
2009,Post-secondary Non-tertiary Level,female,Married,0.50703,349,567,0.46584,0.54822
2009,Post-secondary Non-tertiary Level,female,Single,0.32620,176,567,0.28757,0.36482
2009,Post-secondary Non-tertiary Level,female,Divorced,0.08601,42,567,0.06291,0.10911
2009,First Stage of Tertiary Education,male,Married,0.71303,602,739,0.68039,0.74566
2009,First Stage of Tertiary Education,male,Single,0.13271,82,739,0.10823,0.15718
2009,First Stage of Tertiary Education,male,Divorced,0.10008,55,739,0.07842,0.12173
2009,First Stage of Tertiary Education,female,Married,0.56595,370,531,0.52375,0.60814
2009,First Stage of Tertiary Education,female,Single,0.22938,80,531,0.19359,0.26518
2009,First Stage of Tertiary Education,female,Divorced,0.10964,46,531,0.08304,0.13624
2009,First Stage of Tertiary Education,female,Widowed,0.06737,35,531,0.04603,0.08871
2009,Second Stage of Tertiary Education,male,Married,0.62311,1579,2186,0.60279,0.64343
