year,age_gr,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,30-45 y.,5th Quintile,Single,0.26265,190,740,0.23092,0.29437
1998,30-45 y.,5th Quintile,Divorced,0.07665,56,740,0.05746,0.09583
1998,46-65 y.,1st Quintile,Married,0.61470,417,516,0.57266,0.65673
1998,46-65 y.,1st Quintile,Divorced,0.17008,65,516,0.13763,0.20253
1998,46-65 y.,1st Quintile,Widowed,0.08427,34,516,0.06028,0.10826
1998,46-65 y.,2nd Quintile,Married,0.67711,445,545,0.63782,0.71641
1998,46-65 y.,2nd Quintile,Divorced,0.12103,52,545,0.09362,0.14844
1998,46-65 y.,2nd Quintile,Widowed,0.10594,48,545,0.08008,0.13180
1998,46-65 y.,3rd Quintile,Married,0.76865,643,747,0.73839,0.79891
1998,46-65 y.,3rd Quintile,Divorced,0.08765,51,747,0.06736,0.10795
1998,46-65 y.,3rd Quintile,Widowed,0.08140,53,747,0.06177,0.10102
1998,46-65 y.,4th Quintile,Married,0.79149,721,815,0.76358,0.81940
1998,46-65 y.,4th Quintile,Divorced,0.07824,47,815,0.05979,0.09669
1998,46-65 y.,4th Quintile,Widowed,0.05560,47,815,0.03986,0.07135
1998,46-65 y.,5th Quintile,Married,0.79339,792,848,0.76612,0.82066
1998,46-65 y.,5th Quintile,Divorced,0.07894,56,848,0.06078,0.09710
1998,66 and older,1st Quintile,Married,0.31609,127,266,0.26011,0.37207
1998,66 and older,1st Quintile,Divorced,0.14544,35,266,0.10300,0.18789
1998,66 and older,1st Quintile,Widowed,0.44106,104,266,0.38128,0.50084
1998,66 and older,2nd Quintile,Married,0.49677,221,339,0.44346,0.55007
1998,66 and older,2nd Quintile,Widowed,0.39115,118,339,0.33912,0.44318
1998,66 and older,3rd Quintile,Married,0.56392,239,348,0.51174,0.61610
1998,66 and older,3rd Quintile,Widowed,0.35145,109,348,0.30122,0.40169
1998,66 and older,4th Quintile,Married,0.56130,179,269,0.50189,0.62071
1998,66 and older,4th Quintile,Widowed,0.37591,90,269,0.31792,0.43390
1998,66 and older,5th Quintile,Married,0.52779,134,211,0.46026,0.59531
1998,66 and older,5th Quintile,Widowed,0.36561,77,211,0.30048,0.43075
1999,17-29 y.,1st Quintile,Married,0.19687,182,719,0.16779,0.22596
1999,17-29 y.,1st Quintile,Single,0.75431,537,719,0.72282,0.78580
1999,17-29 y.,2nd Quintile,Married,0.20616,147,637,0.17472,0.23760
1999,17-29 y.,2nd Quintile,Single,0.76995,490,637,0.73725,0.80266
1999,17-29 y.,3rd Quintile,Married,0.17716,119,594,0.14643,0.20789
1999,17-29 y.,3rd Quintile,Single,0.81281,475,594,0.78142,0.84421
1999,17-29 y.,4th Quintile,Married,0.18067,111,540,0.14819,0.21315
1999,17-29 y.,4th Quintile,Single,0.80515,429,540,0.77171,0.83859
1999,17-29 y.,5th Quintile,Married,0.13060,58,411,0.09798,0.16321
1999,17-29 y.,5th Quintile,Single,0.84162,353,411,0.80628,0.87696
1999,30-45 y.,1st Quintile,Married,0.58123,593,885,0.54871,0.61376
1999,30-45 y.,1st Quintile,"Married, living apart",0.08296,64,885,0.06478,0.10114
1999,30-45 y.,1st Quintile,Single,0.15086,103,885,0.12727,0.17446
1999,30-45 y.,1st Quintile,Divorced,0.17595,125,885,0.15084,0.20105
1999,30-45 y.,2nd Quintile,Married,0.71118,789,1027,0.68345,0.73891
1999,30-45 y.,2nd Quintile,"Married, living apart",0.03789,33,1027,0.02621,0.04958
1999,30-45 y.,2nd Quintile,Single,0.15107,127,1027,0.12916,0.17299
1999,30-45 y.,2nd Quintile,Divorced,0.09258,78,1027,0.07484,0.11031
1999,30-45 y.,3rd Quintile,Married,0.70839,745,970,0.67977,0.73700
1999,30-45 y.,3rd Quintile,Single,0.18438,161,970,0.15997,0.20880
1999,30-45 y.,3rd Quintile,Divorced,0.07052,64,970,0.05440,0.08664
1999,30-45 y.,4th Quintile,Married,0.63124,636,923,0.60009,0.66238
1999,30-45 y.,4th Quintile,Single,0.24342,212,923,0.21572,0.27112
1999,30-45 y.,4th Quintile,Divorced,0.09954,75,923,0.08021,0.11886
1999,30-45 y.,5th Quintile,Married,0.59144,497,811,0.55758,0.62529
1999,30-45 y.,5th Quintile,Single,0.29743,243,811,0.26595,0.32891
1999,30-45 y.,5th Quintile,Divorced,0.08073,71,811,0.06197,0.09949
1999,46-65 y.,1st Quintile,Married,0.61290,435,560,0.57252,0.65327
1999,46-65 y.,1st Quintile,Divorced,0.19413,78,560,0.16134,0.22691
1999,46-65 y.,1st Quintile,Widowed,0.08907,47,560,0.06546,0.11269
1999,46-65 y.,2nd Quintile,Married,0.71483,570,677,0.68079,0.74886
1999,46-65 y.,2nd Quintile,Divorced,0.10983,60,677,0.08626,0.13340
1999,46-65 y.,2nd Quintile,Widowed,0.09402,47,677,0.07202,0.11603
1999,46-65 y.,3rd Quintile,Married,0.73881,644,768,0.70772,0.76990
1999,46-65 y.,3rd Quintile,Divorced,0.11689,67,768,0.09415,0.13963
1999,46-65 y.,3rd Quintile,Widowed,0.07429,57,768,0.05573,0.09285
1999,46-65 y.,4th Quintile,Married,0.77140,803,944,0.74460,0.79821
1999,46-65 y.,4th Quintile,Single,0.07026,32,944,0.05395,0.08657
1999,46-65 y.,4th Quintile,Divorced,0.07944,54,944,0.06218,0.09670
1999,46-65 y.,4th Quintile,Widowed,0.06314,55,944,0.04762,0.07867
1999,46-65 y.,5th Quintile,Married,0.79821,935,1074,0.77420,0.82223
1999,46-65 y.,5th Quintile,Single,0.05109,35,1074,0.03792,0.06427
1999,46-65 y.,5th Quintile,Divorced,0.08075,71,1074,0.06444,0.09705
1999,46-65 y.,5th Quintile,Widowed,0.03566,33,1074,0.02456,0.04675
1999,66 and older,1st Quintile,Married,0.32262,155,318,0.27116,0.37409
1999,66 and older,1st Quintile,Divorced,0.13873,43,318,0.10068,0.17678
1999,66 and older,1st Quintile,Widowed,0.44196,120,318,0.38729,0.49663
1999,66 and older,2nd Quintile,Married,0.47442,275,427,0.42701,0.52184
1999,66 and older,2nd Quintile,Widowed,0.41839,152,427,0.37155,0.46524
1999,66 and older,3rd Quintile,Married,0.56423,273,387,0.51476,0.61369
1999,66 and older,3rd Quintile,Widowed,0.32496,114,387,0.27823,0.37168
1999,66 and older,4th Quintile,Married,0.59641,200,294,0.54023,0.65259
1999,66 and older,4th Quintile,Widowed,0.34889,94,294,0.29431,0.40346
1999,66 and older,5th Quintile,Married,0.52804,153,239,0.46462,0.59147
1999,66 and older,5th Quintile,Widowed,0.37444,86,239,0.31296,0.43593
2000,17-29 y.,1st Quintile,Married,0.20572,165,686,0.17544,0.23599
2000,17-29 y.,1st Quintile,Single,0.74158,521,686,0.70880,0.77436
2000,17-29 y.,2nd Quintile,Married,0.17984,120,600,0.14908,0.21059
2000,17-29 y.,2nd Quintile,Single,0.80203,480,600,0.77012,0.83394
2000,17-29 y.,3rd Quintile,Married,0.17583,116,579,0.14480,0.20687
2000,17-29 y.,3rd Quintile,Single,0.81180,463,579,0.77993,0.84366
2000,17-29 y.,4th Quintile,Married,0.14573,78,510,0.11508,0.17638
2000,17-29 y.,4th Quintile,Single,0.83812,432,510,0.80612,0.87012
2000,17-29 y.,5th Quintile,Married,0.13082,53,374,0.09660,0.16505
2000,17-29 y.,5th Quintile,Single,0.84585,321,374,0.80920,0.88249
2000,30-45 y.,1st Quintile,Married,0.61447,553,810,0.58093,0.64801
2000,30-45 y.,1st Quintile,"Married, living apart",0.05305,49,810,0.03760,0.06849
2000,30-45 y.,1st Quintile,Single,0.16489,104,810,0.13932,0.19047
2000,30-45 y.,1st Quintile,Divorced,0.15656,104,810,0.13151,0.18160
2000,30-45 y.,2nd Quintile,Married,0.72282,765,974,0.69470,0.75095
2000,30-45 y.,2nd Quintile,Single,0.16631,134,974,0.14292,0.18971
2000,30-45 y.,2nd Quintile,Divorced,0.08758,75,974,0.06982,0.10534
2000,30-45 y.,3rd Quintile,Married,0.69373,712,923,0.66397,0.72348
2000,30-45 y.,3rd Quintile,Single,0.19143,141,923,0.16604,0.21683
2000,30-45 y.,3rd Quintile,Divorced,0.08572,70,923,0.06765,0.10379
2000,30-45 y.,4th Quintile,Married,0.67760,640,911,0.64724,0.70797
2000,30-45 y.,4th Quintile,Single,0.22518,204,911,0.19804,0.25232
2000,30-45 y.,4th Quintile,Divorced,0.08074,67,911,0.06304,0.09844
2000,30-45 y.,5th Quintile,Married,0.60453,526,844,0.57152,0.63754
2000,30-45 y.,5th Quintile,Single,0.26988,233,844,0.23991,0.29984
2000,30-45 y.,5th Quintile,Divorced,0.09046,85,844,0.07110,0.10982
2000,46-65 y.,1st Quintile,Married,0.59525,425,587,0.55551,0.63499
2000,46-65 y.,1st Quintile,"Married, living apart",0.04958,33,587,0.03200,0.06716
2000,46-65 y.,1st Quintile,Divorced,0.19376,90,587,0.16176,0.22576
2000,46-65 y.,1st Quintile,Widowed,0.07899,39,587,0.05715,0.10082
2000,46-65 y.,2nd Quintile,Married,0.72648,548,650,0.69218,0.76077
2000,46-65 y.,2nd Quintile,Divorced,0.09415,51,650,0.07168,0.11662
2000,46-65 y.,2nd Quintile,Widowed,0.09823,51,650,0.07533,0.12113
2000,46-65 y.,3rd Quintile,Married,0.76031,663,776,0.73025,0.79037
2000,46-65 y.,3rd Quintile,Divorced,0.10615,60,776,0.08446,0.12783
2000,46-65 y.,3rd Quintile,Widowed,0.06837,53,776,0.05060,0.08614
2000,46-65 y.,4th Quintile,Married,0.78472,787,932,0.75832,0.81112
2000,46-65 y.,4th Quintile,Single,0.06921,36,932,0.05290,0.08551
2000,46-65 y.,4th Quintile,Divorced,0.08089,62,932,0.06338,0.09841
2000,46-65 y.,4th Quintile,Widowed,0.05218,47,932,0.03789,0.06646
2000,46-65 y.,5th Quintile,Married,0.78099,871,1022,0.75562,0.80636
2000,46-65 y.,5th Quintile,Single,0.06370,40,1022,0.04872,0.07868
2000,46-65 y.,5th Quintile,Divorced,0.08390,74,1022,0.06689,0.10091
2000,46-65 y.,5th Quintile,Widowed,0.03907,37,1022,0.02719,0.05096
2000,66 and older,1st Quintile,Married,0.32970,200,398,0.28346,0.37595
2000,66 and older,1st Quintile,Divorced,0.15082,50,398,0.11562,0.18602
2000,66 and older,1st Quintile,Widowed,0.41481,148,398,0.36635,0.46328
2000,66 and older,2nd Quintile,Married,0.51024,271,404,0.46143,0.55904
2000,66 and older,2nd Quintile,Widowed,0.38800,133,404,0.34042,0.43557
2000,66 and older,3rd Quintile,Married,0.59254,254,365,0.54207,0.64302
2000,66 and older,3rd Quintile,Widowed,0.36142,111,365,0.31207,0.41077
2000,66 and older,4th Quintile,Married,0.59574,192,284,0.53856,0.65292
2000,66 and older,4th Quintile,Widowed,0.35289,92,284,0.29721,0.40857
2000,66 and older,5th Quintile,Married,0.54025,150,225,0.47498,0.60551
2000,66 and older,5th Quintile,Widowed,0.36293,75,225,0.29996,0.42591
2001,17-29 y.,1st Quintile,Married,0.17233,184,976,0.14862,0.19604
2001,17-29 y.,1st Quintile,Single,0.78735,792,976,0.76166,0.81303
2001,17-29 y.,2nd Quintile,Married,0.19359,178,867,0.16727,0.21991
2001,17-29 y.,2nd Quintile,Single,0.79245,689,867,0.76544,0.81946
2001,17-29 y.,3rd Quintile,Married,0.14774,142,839,0.12372,0.17177
2001,17-29 y.,3rd Quintile,Single,0.82979,697,839,0.80434,0.85523
2001,17-29 y.,4th Quintile,Married,0.10795,98,797,0.08640,0.12951
2001,17-29 y.,4th Quintile,Single,0.87086,699,797,0.84756,0.89416
2001,17-29 y.,5th Quintile,Married,0.13491,63,550,0.10634,0.16349
2001,17-29 y.,5th Quintile,Single,0.86307,487,550,0.83431,0.89182
2001,30-45 y.,1st Quintile,Married,0.53671,763,1247,0.50902,0.56440
2001,30-45 y.,1st Quintile,"Married, living apart",0.07210,89,1247,0.05774,0.08646
2001,30-45 y.,1st Quintile,Single,0.21577,209,1247,0.19293,0.23861
2001,30-45 y.,1st Quintile,Divorced,0.16747,186,1247,0.14674,0.18820
2001,30-45 y.,2nd Quintile,Married,0.72763,1183,1501,0.70510,0.75016
2001,30-45 y.,2nd Quintile,"Married, living apart",0.02897,36,1501,0.02049,0.03746
2001,30-45 y.,2nd Quintile,Single,0.16016,183,1501,0.14160,0.17872
2001,30-45 y.,2nd Quintile,Divorced,0.07999,99,1501,0.06626,0.09372
2001,30-45 y.,3rd Quintile,Married,0.70122,1156,1529,0.67827,0.72417
2001,30-45 y.,3rd Quintile,"Married, living apart",0.02876,41,1529,0.02038,0.03714
2001,30-45 y.,3rd Quintile,Single,0.19073,227,1529,0.17103,0.21042
2001,30-45 y.,3rd Quintile,Divorced,0.07663,105,1529,0.06330,0.08997
2001,30-45 y.,4th Quintile,Married,0.63895,1093,1573,0.61521,0.66269
2001,30-45 y.,4th Quintile,"Married, living apart",0.01764,32,1573,0.01114,0.02415
2001,30-45 y.,4th Quintile,Single,0.25710,337,1573,0.23550,0.27871
2001,30-45 y.,4th Quintile,Divorced,0.07929,111,1573,0.06593,0.09264
2001,30-45 y.,5th Quintile,Married,0.61410,934,1415,0.58872,0.63947
2001,30-45 y.,5th Quintile,Single,0.29324,378,1415,0.26951,0.31697
2001,30-45 y.,5th Quintile,Divorced,0.07093,103,1415,0.05755,0.08431
2001,46-65 y.,1st Quintile,Married,0.56469,604,930,0.53280,0.59657
2001,46-65 y.,1st Quintile,"Married, living apart",0.04584,45,930,0.03239,0.05929
2001,46-65 y.,1st Quintile,Single,0.08552,52,930,0.06754,0.10350
2001,46-65 y.,1st Quintile,Divorced,0.22508,166,930,0.19822,0.25194
2001,46-65 y.,1st Quintile,Widowed,0.07887,63,930,0.06154,0.09620
2001,46-65 y.,2nd Quintile,Married,0.72346,875,1090,0.69689,0.75003
2001,46-65 y.,2nd Quintile,Single,0.06567,46,1090,0.05096,0.08038
2001,46-65 y.,2nd Quintile,Divorced,0.09813,81,1090,0.08046,0.11580
2001,46-65 y.,2nd Quintile,Widowed,0.08834,88,1090,0.07148,0.10519
2001,46-65 y.,3rd Quintile,Married,0.75866,1162,1386,0.73612,0.78120
2001,46-65 y.,3rd Quintile,Single,0.05653,50,1386,0.04437,0.06869
2001,46-65 y.,3rd Quintile,Divorced,0.09983,100,1386,0.08404,0.11562
2001,46-65 y.,3rd Quintile,Widowed,0.06020,74,1386,0.04767,0.07272
2001,46-65 y.,4th Quintile,Married,0.77298,1353,1621,0.75258,0.79338
2001,46-65 y.,4th Quintile,Single,0.07160,67,1621,0.05905,0.08416
2001,46-65 y.,4th Quintile,Divorced,0.08227,114,1621,0.06889,0.09565
2001,46-65 y.,4th Quintile,Widowed,0.05762,87,1621,0.04627,0.06896
2001,46-65 y.,5th Quintile,Married,0.76649,1616,1986,0.74787,0.78510
2001,46-65 y.,5th Quintile,"Married, living apart",0.03157,50,1986,0.02387,0.03926
2001,46-65 y.,5th Quintile,Single,0.06697,91,1986,0.05597,0.07796
2001,46-65 y.,5th Quintile,Divorced,0.09530,159,1986,0.08238,0.10821
2001,46-65 y.,5th Quintile,Widowed,0.03968,70,1986,0.03110,0.04827
2001,66 and older,1st Quintile,Married,0.37074,321,668,0.33408,0.40739
2001,66 and older,1st Quintile,Single,0.07201,40,668,0.05240,0.09163
2001,66 and older,1st Quintile,Divorced,0.13222,77,668,0.10652,0.15793
2001,66 and older,1st Quintile,Widowed,0.40275,230,668,0.36553,0.43998
2001,66 and older,2nd Quintile,Married,0.54911,543,788,0.51435,0.58388
2001,66 and older,2nd Quintile,Widowed,0.34905,245,788,0.31574,0.38235
2001,66 and older,3rd Quintile,Married,0.60941,500,697,0.57316,0.64566
2001,66 and older,3rd Quintile,Widowed,0.32388,197,697,0.28911,0.35864
2001,66 and older,4th Quintile,Married,0.57522,360,541,0.53353,0.61692
2001,66 and older,4th Quintile,Widowed,0.37186,181,541,0.33109,0.41262
2001,66 and older,5th Quintile,Married,0.60274,363,518,0.56056,0.64492
2001,66 and older,5th Quintile,Widowed,0.32268,155,518,0.28238,0.36298
2002,17-29 y.,1st Quintile,Married,0.12023,116,834,0.09814,0.14231
2002,17-29 y.,1st Quintile,Single,0.84832,718,834,0.82396,0.87268
2002,17-29 y.,2nd Quintile,Married,0.20910,166,758,0.18013,0.23807
2002,17-29 y.,2nd Quintile,Single,0.76774,592,758,0.73766,0.79782
2002,17-29 y.,3rd Quintile,Married,0.15084,104,744,0.12511,0.17658
2002,17-29 y.,3rd Quintile,Single,0.83476,640,744,0.80806,0.86147
2002,17-29 y.,4th Quintile,Married,0.07830,68,717,0.05863,0.09798
2002,17-29 y.,4th Quintile,Single,0.91169,649,717,0.89091,0.93248
2002,17-29 y.,5th Quintile,Married,0.12783,75,682,0.10275,0.15291
2002,17-29 y.,5th Quintile,Single,0.85773,607,682,0.83149,0.88397
2002,30-45 y.,1st Quintile,Married,0.53451,629,1046,0.50426,0.56475
2002,30-45 y.,1st Quintile,"Married, living apart",0.05889,65,1046,0.04462,0.07316
2002,30-45 y.,1st Quintile,Single,0.22525,190,1046,0.19992,0.25058
2002,30-45 y.,1st Quintile,Divorced,0.17294,162,1046,0.15001,0.19587
2002,30-45 y.,2nd Quintile,Married,0.71857,937,1231,0.69344,0.74370
2002,30-45 y.,2nd Quintile,"Married, living apart",0.03893,47,1231,0.02812,0.04974
2002,30-45 y.,2nd Quintile,Single,0.15075,163,1231,0.13076,0.17075
2002,30-45 y.,2nd Quintile,Divorced,0.08599,84,1231,0.07032,0.10165
2002,30-45 y.,3rd Quintile,Married,0.68824,1017,1416,0.66410,0.71237
2002,30-45 y.,3rd Quintile,"Married, living apart",0.02151,41,1416,0.01395,0.02906
2002,30-45 y.,3rd Quintile,Single,0.20995,257,1416,0.18873,0.23117
2002,30-45 y.,3rd Quintile,Divorced,0.07807,101,1416,0.06409,0.09205
2002,30-45 y.,4th Quintile,Married,0.64064,1060,1504,0.61638,0.66489
2002,30-45 y.,4th Quintile,"Married, living apart",0.02284,36,1504,0.01529,0.03039
2002,30-45 y.,4th Quintile,Single,0.25174,290,1504,0.22979,0.27368
2002,30-45 y.,4th Quintile,Divorced,0.08093,118,1504,0.06714,0.09472
2002,30-45 y.,5th Quintile,Married,0.57488,1045,1594,0.55061,0.59916
2002,30-45 y.,5th Quintile,Single,0.31376,423,1594,0.29098,0.33655
2002,30-45 y.,5th Quintile,Divorced,0.08195,126,1594,0.06848,0.09542
2002,46-65 y.,1st Quintile,Married,0.56883,587,910,0.53663,0.60102
2002,46-65 y.,1st Quintile,"Married, living apart",0.05176,46,910,0.03736,0.06616
2002,46-65 y.,1st Quintile,Single,0.08860,56,910,0.07013,0.10708
2002,46-65 y.,1st Quintile,Divorced,0.21492,158,910,0.18822,0.24163
2002,46-65 y.,1st Quintile,Widowed,0.07588,63,910,0.05867,0.09310
2002,46-65 y.,2nd Quintile,Married,0.71752,789,992,0.68949,0.74556
2002,46-65 y.,2nd Quintile,Single,0.07581,46,992,0.05933,0.09229
2002,46-65 y.,2nd Quintile,Divorced,0.10897,88,992,0.08957,0.12837
2002,46-65 y.,2nd Quintile,Widowed,0.06857,69,992,0.05284,0.08431
2002,46-65 y.,3rd Quintile,Married,0.74951,927,1144,0.72439,0.77463
2002,46-65 y.,3rd Quintile,Single,0.05681,47,1144,0.04339,0.07023
2002,46-65 y.,3rd Quintile,Divorced,0.10313,93,1144,0.08550,0.12076
2002,46-65 y.,3rd Quintile,Widowed,0.06776,77,1144,0.05319,0.08233
2002,46-65 y.,4th Quintile,Married,0.75223,1218,1480,0.73023,0.77423
2002,46-65 y.,4th Quintile,Single,0.07197,60,1480,0.05880,0.08514
2002,46-65 y.,4th Quintile,Divorced,0.10662,123,1480,0.09089,0.12234
2002,46-65 y.,4th Quintile,Widowed,0.05868,79,1480,0.04671,0.07066
2002,46-65 y.,5th Quintile,Married,0.74390,1752,2124,0.72534,0.76247
2002,46-65 y.,5th Quintile,"Married, living apart",0.03271,50,2124,0.02514,0.04028
2002,46-65 y.,5th Quintile,Single,0.08232,94,2124,0.07063,0.09401
2002,46-65 y.,5th Quintile,Divorced,0.10219,162,2124,0.08931,0.11507
2002,46-65 y.,5th Quintile,Widowed,0.03888,66,2124,0.03065,0.04710
2002,66 and older,1st Quintile,Married,0.38817,307,628,0.35002,0.42632
2002,66 and older,1st Quintile,Single,0.06953,38,628,0.04962,0.08943
2002,66 and older,1st Quintile,Divorced,0.12416,71,628,0.09835,0.14997
2002,66 and older,1st Quintile,Widowed,0.38879,212,628,0.35063,0.42695
2002,66 and older,2nd Quintile,Married,0.56935,578,856,0.53616,0.60254
2002,66 and older,2nd Quintile,Divorced,0.03935,31,856,0.02632,0.05239
2002,66 and older,2nd Quintile,Widowed,0.34928,247,856,0.31732,0.38123
2002,66 and older,3rd Quintile,Married,0.62841,490,659,0.59149,0.66533
2002,66 and older,3rd Quintile,Widowed,0.29741,169,659,0.26248,0.33234
2002,66 and older,4th Quintile,Married,0.57480,393,588,0.53481,0.61480
2002,66 and older,4th Quintile,Widowed,0.34389,195,588,0.30546,0.38232
2002,66 and older,5th Quintile,Married,0.55241,360,516,0.50947,0.59536
2002,66 and older,5th Quintile,Widowed,0.35231,156,516,0.31105,0.39357
2003,17-29 y.,1st Quintile,Married,0.14341,139,856,0.11992,0.16691
2003,17-29 y.,1st Quintile,Single,0.81811,717,856,0.79225,0.84397
2003,17-29 y.,2nd Quintile,Married,0.19099,135,723,0.16232,0.21967
2003,17-29 y.,2nd Quintile,Single,0.78983,588,723,0.76012,0.81955
2003,17-29 y.,3rd Quintile,Married,0.10706,75,738,0.08474,0.12938
2003,17-29 y.,3rd Quintile,Single,0.87779,663,738,0.85414,0.90144
2003,17-29 y.,4th Quintile,Married,0.10080,66,789,0.07978,0.12182
2003,17-29 y.,4th Quintile,Single,0.88178,723,789,0.85924,0.90433
2003,17-29 y.,5th Quintile,Married,0.10065,58,830,0.08017,0.12113
2003,17-29 y.,5th Quintile,Single,0.89228,772,830,0.87117,0.91338
2003,30-45 y.,1st Quintile,Married,0.45946,513,986,0.42834,0.49059
2003,30-45 y.,1st Quintile,"Married, living apart",0.08408,88,986,0.06675,0.10141
2003,30-45 y.,1st Quintile,Single,0.26954,220,986,0.24183,0.29725
2003,30-45 y.,1st Quintile,Divorced,0.18200,165,986,0.15790,0.20610
2003,30-45 y.,2nd Quintile,Married,0.70561,917,1243,0.68027,0.73096
2003,30-45 y.,2nd Quintile,"Married, living apart",0.02601,38,1243,0.01716,0.03486
2003,30-45 y.,2nd Quintile,Single,0.16420,176,1243,0.14360,0.18480
2003,30-45 y.,2nd Quintile,Divorced,0.09686,112,1243,0.08041,0.11331
2003,30-45 y.,3rd Quintile,Married,0.70329,992,1314,0.67858,0.72800
2003,30-45 y.,3rd Quintile,Single,0.19529,230,1314,0.17385,0.21673
2003,30-45 y.,3rd Quintile,Divorced,0.07425,92,1314,0.06007,0.08843
2003,30-45 y.,4th Quintile,Married,0.62349,1026,1511,0.59905,0.64793
2003,30-45 y.,4th Quintile,"Married, living apart",0.02776,43,1511,0.01947,0.03605
2003,30-45 y.,4th Quintile,Single,0.26628,339,1511,0.24399,0.28858
2003,30-45 y.,4th Quintile,Divorced,0.07695,103,1511,0.06351,0.09039
2003,30-45 y.,5th Quintile,Married,0.61950,1250,1820,0.59718,0.64181
2003,30-45 y.,5th Quintile,"Married, living apart",0.02314,39,1820,0.01623,0.03005
2003,30-45 y.,5th Quintile,Single,0.29598,434,1820,0.27501,0.31696
2003,30-45 y.,5th Quintile,Divorced,0.05791,97,1820,0.04718,0.06864
2003,46-65 y.,1st Quintile,Married,0.56332,555,873,0.53040,0.59624
2003,46-65 y.,1st Quintile,"Married, living apart",0.04368,44,873,0.03012,0.05725
2003,46-65 y.,1st Quintile,Single,0.09298,54,873,0.07371,0.11226
2003,46-65 y.,1st Quintile,Divorced,0.21937,158,873,0.19190,0.24684
2003,46-65 y.,1st Quintile,Widowed,0.08064,62,873,0.06257,0.09872
2003,46-65 y.,2nd Quintile,Married,0.72099,754,972,0.69278,0.74920
2003,46-65 y.,2nd Quintile,Single,0.07323,53,972,0.05684,0.08961
2003,46-65 y.,2nd Quintile,Divorced,0.11725,99,972,0.09701,0.13748
2003,46-65 y.,2nd Quintile,Widowed,0.06277,66,972,0.04752,0.07803
2003,46-65 y.,3rd Quintile,Married,0.72712,951,1166,0.70154,0.75270
2003,46-65 y.,3rd Quintile,Single,0.06885,50,1166,0.05431,0.08339
2003,46-65 y.,3rd Quintile,Divorced,0.11851,96,1166,0.09995,0.13707
2003,46-65 y.,3rd Quintile,Widowed,0.05961,69,1166,0.04601,0.07320
2003,46-65 y.,4th Quintile,Married,0.75373,1281,1545,0.73224,0.77522
2003,46-65 y.,4th Quintile,Single,0.05234,50,1545,0.04123,0.06344
2003,46-65 y.,4th Quintile,Divorced,0.11602,127,1545,0.10005,0.13199
2003,46-65 y.,4th Quintile,Widowed,0.06002,87,1545,0.04817,0.07186
2003,46-65 y.,5th Quintile,Married,0.73878,2465,2944,0.72291,0.75465
2003,46-65 y.,5th Quintile,"Married, living apart",0.03294,69,2944,0.02649,0.03939
2003,46-65 y.,5th Quintile,Single,0.09990,134,2944,0.08907,0.11074
2003,46-65 y.,5th Quintile,Divorced,0.09639,210,2944,0.08573,0.10706
2003,46-65 y.,5th Quintile,Widowed,0.03198,66,2944,0.02562,0.03834
2003,66 and older,1st Quintile,Married,0.40364,325,646,0.36577,0.44150
2003,66 and older,1st Quintile,Single,0.07383,38,646,0.05365,0.09401
2003,66 and older,1st Quintile,Divorced,0.13326,79,646,0.10703,0.15948
2003,66 and older,1st Quintile,Widowed,0.36300,204,646,0.32589,0.40012
2003,66 and older,2nd Quintile,Married,0.55924,570,824,0.52532,0.59316
2003,66 and older,2nd Quintile,Widowed,0.36598,254,824,0.33307,0.39889
2003,66 and older,3rd Quintile,Married,0.59072,514,720,0.55478,0.62666
2003,66 and older,3rd Quintile,Widowed,0.32929,206,720,0.29494,0.36365
2003,66 and older,4th Quintile,Married,0.60047,377,548,0.55942,0.64152
2003,66 and older,4th Quintile,Widowed,0.33070,171,548,0.29127,0.37012
2003,66 and older,5th Quintile,Married,0.62633,535,699,0.59044,0.66222
2003,66 and older,5th Quintile,Widowed,0.27976,164,699,0.24646,0.31306
2004,17-29 y.,1st Quintile,Married,0.09910,112,873,0.07927,0.11894
2004,17-29 y.,1st Quintile,Single,0.87007,761,873,0.84776,0.89239
2004,17-29 y.,2nd Quintile,Married,0.16098,121,725,0.13421,0.18775
2004,17-29 y.,2nd Quintile,Single,0.82984,604,725,0.80247,0.85722
2004,17-29 y.,3rd Quintile,Married,0.13555,90,748,0.11100,0.16010
2004,17-29 y.,3rd Quintile,Single,0.84915,658,748,0.82349,0.87482
2004,17-29 y.,4th Quintile,Married,0.07721,56,721,0.05771,0.09670
2004,17-29 y.,4th Quintile,Single,0.90331,665,721,0.88172,0.92490
2004,17-29 y.,5th Quintile,Married,0.07674,56,832,0.05865,0.09484
2004,17-29 y.,5th Quintile,Single,0.91537,776,832,0.89645,0.93430
2004,30-45 y.,1st Quintile,Married,0.45266,481,926,0.42059,0.48474
2004,30-45 y.,1st Quintile,"Married, living apart",0.07528,66,926,0.05828,0.09228
2004,30-45 y.,1st Quintile,Single,0.28562,221,926,0.25651,0.31473
2004,30-45 y.,1st Quintile,Divorced,0.17857,158,926,0.15389,0.20325
2004,30-45 y.,2nd Quintile,Married,0.67488,837,1172,0.64806,0.70171
2004,30-45 y.,2nd Quintile,"Married, living apart",0.03844,42,1172,0.02743,0.04945
2004,30-45 y.,2nd Quintile,Single,0.18232,186,1172,0.16021,0.20444
2004,30-45 y.,2nd Quintile,Divorced,0.09970,107,1172,0.08254,0.11685
