year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Upper Secondary Level,1st Quintile,Single,0.31493,468,1609,0.29223,0.33763
2006,Upper Secondary Level,1st Quintile,Divorced,0.18016,260,1609,0.16137,0.19894
2006,Upper Secondary Level,1st Quintile,Widowed,0.06555,87,1609,0.05345,0.07764
2006,Upper Secondary Level,2nd Quintile,Married,0.57860,1206,1919,0.55650,0.60070
2006,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02088,34,1919,0.01448,0.02728
2006,Upper Secondary Level,2nd Quintile,Single,0.18234,344,1919,0.16506,0.19962
2006,Upper Secondary Level,2nd Quintile,Divorced,0.09599,157,1919,0.08281,0.10917
2006,Upper Secondary Level,2nd Quintile,Widowed,0.12219,178,1919,0.10753,0.13685
2006,Upper Secondary Level,3rd Quintile,Married,0.60440,1323,2024,0.58309,0.62570
2006,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02739,40,2024,0.02028,0.03451
2006,Upper Secondary Level,3rd Quintile,Single,0.19991,376,2024,0.18248,0.21734
2006,Upper Secondary Level,3rd Quintile,Divorced,0.07670,130,2024,0.06511,0.08830
2006,Upper Secondary Level,3rd Quintile,Widowed,0.09160,155,2024,0.07903,0.10417
2006,Upper Secondary Level,4th Quintile,Married,0.58468,1321,2107,0.56363,0.60573
2006,Upper Secondary Level,4th Quintile,"Married, living apart",0.02244,42,2107,0.01612,0.02877
2006,Upper Secondary Level,4th Quintile,Single,0.23346,465,2107,0.21539,0.25153
2006,Upper Secondary Level,4th Quintile,Divorced,0.07209,133,2107,0.06104,0.08314
2006,Upper Secondary Level,4th Quintile,Widowed,0.08733,146,2107,0.07527,0.09939
2006,Upper Secondary Level,5th Quintile,Married,0.62878,1381,2088,0.60806,0.64951
2006,Upper Secondary Level,5th Quintile,"Married, living apart",0.01653,32,2088,0.01106,0.02199
2006,Upper Secondary Level,5th Quintile,Single,0.21038,441,2088,0.19289,0.22787
2006,Upper Secondary Level,5th Quintile,Divorced,0.06596,121,2088,0.05531,0.07661
2006,Upper Secondary Level,5th Quintile,Widowed,0.07835,113,2088,0.06682,0.08988
2006,Post-secondary Non-tertiary Level,1st Quintile,Married,0.31033,47,102,0.22011,0.40056
2006,Post-secondary Non-tertiary Level,1st Quintile,Single,0.44106,55,102,0.34423,0.53790
2006,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.50599,92,145,0.42433,0.58765
2006,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.31594,53,145,0.24000,0.39187
2006,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.62084,110,172,0.54812,0.69356
2006,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.29464,62,172,0.22631,0.36296
2006,Post-secondary Non-tertiary Level,4th Quintile,Married,0.50382,136,225,0.43834,0.56929
2006,Post-secondary Non-tertiary Level,4th Quintile,Single,0.39865,89,225,0.33453,0.46277
2006,Post-secondary Non-tertiary Level,5th Quintile,Married,0.59435,223,304,0.53906,0.64963
2006,Post-secondary Non-tertiary Level,5th Quintile,Single,0.27145,81,304,0.22137,0.32152
2006,First Stage of Tertiary Education,1st Quintile,Married,0.50562,59,59,0.37695,0.63430
2006,First Stage of Tertiary Education,2nd Quintile,Married,0.68800,156,156,0.61506,0.76094
2006,First Stage of Tertiary Education,3rd Quintile,Married,0.69365,218,253,0.63673,0.75056
2006,First Stage of Tertiary Education,3rd Quintile,Single,0.14493,35,253,0.10147,0.18840
2006,First Stage of Tertiary Education,4th Quintile,Married,0.69974,287,332,0.65036,0.74912
2006,First Stage of Tertiary Education,4th Quintile,Single,0.14398,45,332,0.10616,0.18180
2006,First Stage of Tertiary Education,5th Quintile,Married,0.58889,334,438,0.54275,0.63502
2006,First Stage of Tertiary Education,5th Quintile,Single,0.19096,59,438,0.15411,0.22781
2006,First Stage of Tertiary Education,5th Quintile,Divorced,0.13648,45,438,0.10429,0.16866
2006,Second Stage of Tertiary Education,1st Quintile,Married,0.46368,84,144,0.38194,0.54541
2006,Second Stage of Tertiary Education,1st Quintile,Single,0.30688,60,144,0.23128,0.38247
2006,Second Stage of Tertiary Education,2nd Quintile,Married,0.49015,166,265,0.42985,0.55046
2006,Second Stage of Tertiary Education,2nd Quintile,Single,0.23300,60,265,0.18201,0.28400
2006,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.15808,39,265,0.11407,0.20209
2006,Second Stage of Tertiary Education,3rd Quintile,Married,0.63961,368,479,0.59657,0.68266
2006,Second Stage of Tertiary Education,3rd Quintile,Single,0.18443,79,479,0.14966,0.21920
2006,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.10455,32,479,0.07712,0.13198
2006,Second Stage of Tertiary Education,4th Quintile,Married,0.62865,550,730,0.59357,0.66372
2006,Second Stage of Tertiary Education,4th Quintile,Single,0.21321,130,730,0.18347,0.24294
2006,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08637,50,730,0.06598,0.10676
2006,Second Stage of Tertiary Education,5th Quintile,Married,0.59576,1660,2275,0.57559,0.61593
2006,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02937,48,2275,0.02243,0.03631
2006,Second Stage of Tertiary Education,5th Quintile,Single,0.26172,369,2275,0.24365,0.27979
2006,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07883,135,2275,0.06775,0.08990
2006,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03433,63,2275,0.02685,0.04181
2007,No answer / don't know,1st Quintile,Single,0.80100,89,89,0.71758,0.88442
2007,No answer / don't know,2nd Quintile,Single,0.91538,61,61,0.84496,0.98581
2007,No answer / don't know,3rd Quintile,Single,0.84906,43,43,0.74080,0.95733
2007,No answer / don't know,4th Quintile,Single,0.90414,52,52,0.82334,0.98494
2007,No answer / don't know,5th Quintile,Single,0.81275,49,49,0.70239,0.92311
2007,Pre-primary Level,1st Quintile,Single,0.96665,122,122,0.93466,0.99864
2007,Pre-primary Level,5th Quintile,Single,0.99568,135,135,0.98457,1.00679
2007,Primary Level,1st Quintile,Married,0.59160,68,68,0.47390,0.70930
2007,Primary Level,2nd Quintile,Married,0.59355,31,31,0.41779,0.76932
2007,Lower Secondary Level,1st Quintile,Married,0.31044,270,692,0.27594,0.34494
2007,Lower Secondary Level,1st Quintile,"Married, living apart",0.05266,31,692,0.03601,0.06931
2007,Lower Secondary Level,1st Quintile,Single,0.35873,223,692,0.32297,0.39449
2007,Lower Secondary Level,1st Quintile,Divorced,0.12179,76,692,0.09741,0.14618
2007,Lower Secondary Level,1st Quintile,Widowed,0.15638,92,692,0.12929,0.18346
2007,Lower Secondary Level,2nd Quintile,Married,0.53362,305,563,0.49237,0.57486
2007,Lower Secondary Level,2nd Quintile,Single,0.18662,134,563,0.15441,0.21883
2007,Lower Secondary Level,2nd Quintile,Divorced,0.07135,34,563,0.05007,0.09264
2007,Lower Secondary Level,2nd Quintile,Widowed,0.19079,90,563,0.15830,0.22328
2007,Lower Secondary Level,3rd Quintile,Married,0.43624,211,432,0.38942,0.48306
2007,Lower Secondary Level,3rd Quintile,Single,0.28240,141,432,0.23990,0.32490
2007,Lower Secondary Level,3rd Quintile,Widowed,0.21740,80,432,0.17846,0.25634
2007,Lower Secondary Level,4th Quintile,Married,0.43667,160,327,0.38283,0.49051
2007,Lower Secondary Level,4th Quintile,Single,0.31572,109,327,0.26526,0.36618
2007,Lower Secondary Level,4th Quintile,Widowed,0.17459,58,327,0.13338,0.21580
2007,Lower Secondary Level,5th Quintile,Married,0.50018,86,157,0.42172,0.57864
2007,Lower Secondary Level,5th Quintile,Single,0.29203,71,157,0.22067,0.36338
2007,Upper Secondary Level,1st Quintile,Married,0.38495,777,1755,0.36217,0.40772
2007,Upper Secondary Level,1st Quintile,"Married, living apart",0.05175,72,1755,0.04138,0.06211
2007,Upper Secondary Level,1st Quintile,Single,0.30242,501,1755,0.28093,0.32392
2007,Upper Secondary Level,1st Quintile,Divorced,0.18075,288,1755,0.16274,0.19876
2007,Upper Secondary Level,1st Quintile,Widowed,0.08013,117,1755,0.06743,0.09284
2007,Upper Secondary Level,2nd Quintile,Married,0.58459,1288,2031,0.56315,0.60603
2007,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01546,35,2031,0.01010,0.02083
2007,Upper Secondary Level,2nd Quintile,Single,0.20738,386,2031,0.18974,0.22501
2007,Upper Secondary Level,2nd Quintile,Divorced,0.08723,157,2031,0.07496,0.09951
2007,Upper Secondary Level,2nd Quintile,Widowed,0.10534,165,2031,0.09198,0.11869
2007,Upper Secondary Level,3rd Quintile,Married,0.58806,1424,2194,0.56746,0.60866
2007,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01852,36,2194,0.01287,0.02416
2007,Upper Secondary Level,3rd Quintile,Single,0.21841,417,2194,0.20112,0.23570
2007,Upper Secondary Level,3rd Quintile,Divorced,0.07636,138,2194,0.06525,0.08748
2007,Upper Secondary Level,3rd Quintile,Widowed,0.09866,179,2194,0.08618,0.11114
2007,Upper Secondary Level,4th Quintile,Married,0.58017,1402,2241,0.55973,0.60061
2007,Upper Secondary Level,4th Quintile,"Married, living apart",0.02339,43,2241,0.01713,0.02965
2007,Upper Secondary Level,4th Quintile,Single,0.22725,475,2241,0.20989,0.24460
2007,Upper Secondary Level,4th Quintile,Divorced,0.08970,172,2241,0.07786,0.10153
2007,Upper Secondary Level,4th Quintile,Widowed,0.07949,149,2241,0.06829,0.09070
2007,Upper Secondary Level,5th Quintile,Married,0.60899,1396,2100,0.58811,0.62986
2007,Upper Secondary Level,5th Quintile,"Married, living apart",0.02093,38,2100,0.01481,0.02705
2007,Upper Secondary Level,5th Quintile,Single,0.22619,431,2100,0.20830,0.24409
2007,Upper Secondary Level,5th Quintile,Divorced,0.07003,124,2100,0.05911,0.08094
2007,Upper Secondary Level,5th Quintile,Widowed,0.07386,111,2100,0.06267,0.08505
2007,Post-secondary Non-tertiary Level,1st Quintile,Married,0.32955,53,124,0.24648,0.41263
2007,Post-secondary Non-tertiary Level,1st Quintile,Single,0.48202,71,124,0.39371,0.57033
2007,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.54142,103,161,0.46421,0.61863
2007,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.32106,58,161,0.24872,0.39341
2007,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.59319,128,197,0.52441,0.66196
2007,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.29692,69,197,0.23295,0.36088
2007,Post-secondary Non-tertiary Level,4th Quintile,Married,0.50076,157,242,0.43763,0.56388
2007,Post-secondary Non-tertiary Level,4th Quintile,Single,0.36063,85,242,0.30000,0.42125
2007,Post-secondary Non-tertiary Level,5th Quintile,Married,0.59450,220,303,0.53912,0.64987
2007,Post-secondary Non-tertiary Level,5th Quintile,Single,0.23680,83,303,0.18886,0.28475
2007,First Stage of Tertiary Education,1st Quintile,Married,0.52136,70,70,0.40349,0.63923
2007,First Stage of Tertiary Education,2nd Quintile,Married,0.76736,192,192,0.70744,0.82728
2007,First Stage of Tertiary Education,3rd Quintile,Married,0.67647,244,279,0.62148,0.73146
2007,First Stage of Tertiary Education,3rd Quintile,Single,0.14828,35,279,0.10650,0.19005
2007,First Stage of Tertiary Education,4th Quintile,Married,0.66542,282,363,0.61681,0.71403
2007,First Stage of Tertiary Education,4th Quintile,Single,0.15707,49,363,0.11959,0.19456
2007,First Stage of Tertiary Education,4th Quintile,Divorced,0.09585,32,363,0.06552,0.12618
2007,First Stage of Tertiary Education,5th Quintile,Married,0.61629,320,419,0.56967,0.66291
2007,First Stage of Tertiary Education,5th Quintile,Single,0.16889,55,419,0.13297,0.20481
2007,First Stage of Tertiary Education,5th Quintile,Divorced,0.13586,44,419,0.10301,0.16870
2007,Second Stage of Tertiary Education,1st Quintile,Married,0.39045,83,194,0.32162,0.45928
2007,Second Stage of Tertiary Education,1st Quintile,Single,0.33392,73,194,0.26738,0.40046
2007,Second Stage of Tertiary Education,1st Quintile,Divorced,0.18144,38,194,0.12707,0.23581
2007,Second Stage of Tertiary Education,2nd Quintile,Married,0.55423,203,305,0.49835,0.61010
2007,Second Stage of Tertiary Education,2nd Quintile,Single,0.20365,63,305,0.15838,0.24892
2007,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.15835,39,305,0.11731,0.19938
2007,Second Stage of Tertiary Education,3rd Quintile,Married,0.65805,396,507,0.61671,0.69938
2007,Second Stage of Tertiary Education,3rd Quintile,Single,0.18923,72,507,0.15510,0.22335
2007,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.08077,39,507,0.05703,0.10451
2007,Second Stage of Tertiary Education,4th Quintile,Married,0.60375,640,907,0.57190,0.63560
2007,Second Stage of Tertiary Education,4th Quintile,Single,0.24935,168,907,0.22118,0.27753
2007,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08446,63,907,0.06635,0.10257
2007,Second Stage of Tertiary Education,4th Quintile,Widowed,0.04185,36,907,0.02881,0.05489
2007,Second Stage of Tertiary Education,5th Quintile,Married,0.60608,1724,2369,0.58640,0.62576
2007,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02322,48,2369,0.01715,0.02928
2007,Second Stage of Tertiary Education,5th Quintile,Single,0.25607,377,2369,0.23849,0.27365
2007,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07588,144,2369,0.06521,0.08654
2007,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03875,76,2369,0.03098,0.04653
2008,No answer / don't know,1st Quintile,Single,0.81577,100,100,0.73941,0.89214
2008,No answer / don't know,2nd Quintile,Single,0.94485,48,48,0.87959,1.01011
2008,No answer / don't know,3rd Quintile,Single,0.92528,50,50,0.85166,0.99890
2008,No answer / don't know,4th Quintile,Single,0.85334,50,50,0.75429,0.95240
2008,No answer / don't know,5th Quintile,Single,0.85236,53,53,0.75594,0.94878
2008,Pre-primary Level,5th Quintile,Single,0.99631,122,122,0.98550,1.00711
2008,Primary Level,1st Quintile,Married,0.58935,59,59,0.46274,0.71596
2008,Lower Secondary Level,1st Quintile,Married,0.35284,273,627,0.31540,0.39027
2008,Lower Secondary Level,1st Quintile,Single,0.31010,193,627,0.27387,0.34634
2008,Lower Secondary Level,1st Quintile,Divorced,0.12954,73,627,0.10324,0.15585
2008,Lower Secondary Level,1st Quintile,Widowed,0.16073,88,627,0.13196,0.18950
2008,Lower Secondary Level,2nd Quintile,Married,0.47870,270,502,0.43496,0.52245
2008,Lower Secondary Level,2nd Quintile,Single,0.24230,135,502,0.20478,0.27982
2008,Lower Secondary Level,2nd Quintile,Widowed,0.21185,97,502,0.17606,0.24763
2008,Lower Secondary Level,3rd Quintile,Married,0.40890,180,414,0.36149,0.45632
2008,Lower Secondary Level,3rd Quintile,Single,0.33251,157,414,0.28708,0.37795
2008,Lower Secondary Level,3rd Quintile,Widowed,0.19123,77,414,0.15330,0.22916
2008,Lower Secondary Level,4th Quintile,Married,0.41985,129,268,0.36065,0.47905
2008,Lower Secondary Level,4th Quintile,Single,0.34780,93,268,0.29067,0.40493
2008,Lower Secondary Level,4th Quintile,Widowed,0.19452,46,268,0.14704,0.24200
2008,Lower Secondary Level,5th Quintile,Married,0.49243,77,127,0.40513,0.57972
2008,Lower Secondary Level,5th Quintile,Single,0.25782,50,127,0.18144,0.33420
2008,Upper Secondary Level,1st Quintile,Married,0.39520,726,1605,0.37127,0.41913
2008,Upper Secondary Level,1st Quintile,"Married, living apart",0.04745,75,1605,0.03705,0.05786
2008,Upper Secondary Level,1st Quintile,Single,0.30831,450,1605,0.28571,0.33091
2008,Upper Secondary Level,1st Quintile,Divorced,0.17330,258,1605,0.15477,0.19182
2008,Upper Secondary Level,1st Quintile,Widowed,0.07574,96,1605,0.06279,0.08869
2008,Upper Secondary Level,2nd Quintile,Married,0.58326,1265,1985,0.56156,0.60495
2008,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01826,36,1985,0.01237,0.02415
2008,Upper Secondary Level,2nd Quintile,Single,0.19820,357,1985,0.18066,0.21574
2008,Upper Secondary Level,2nd Quintile,Divorced,0.08645,147,1985,0.07409,0.09882
2008,Upper Secondary Level,2nd Quintile,Widowed,0.11383,180,1985,0.09985,0.12780
2008,Upper Secondary Level,3rd Quintile,Married,0.57962,1361,2125,0.55863,0.60062
2008,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02031,37,2125,0.01431,0.02631
2008,Upper Secondary Level,3rd Quintile,Single,0.22283,411,2125,0.20513,0.24053
2008,Upper Secondary Level,3rd Quintile,Divorced,0.08367,150,2125,0.07190,0.09545
2008,Upper Secondary Level,3rd Quintile,Widowed,0.09356,166,2125,0.08118,0.10595
2008,Upper Secondary Level,4th Quintile,Married,0.57050,1299,2053,0.54908,0.59192
2008,Upper Secondary Level,4th Quintile,Single,0.23185,431,2053,0.21359,0.25011
2008,Upper Secondary Level,4th Quintile,Divorced,0.09243,166,2053,0.07990,0.10496
2008,Upper Secondary Level,4th Quintile,Widowed,0.08767,157,2053,0.07543,0.09991
2008,Upper Secondary Level,5th Quintile,Married,0.58191,1258,1908,0.55977,0.60405
2008,Upper Secondary Level,5th Quintile,Single,0.24247,414,1908,0.22323,0.26170
2008,Upper Secondary Level,5th Quintile,Divorced,0.08346,129,1908,0.07105,0.09588
2008,Upper Secondary Level,5th Quintile,Widowed,0.07561,107,1908,0.06374,0.08747
2008,Post-secondary Non-tertiary Level,1st Quintile,Married,0.36209,57,114,0.27347,0.45070
2008,Post-secondary Non-tertiary Level,1st Quintile,Single,0.42966,57,114,0.33839,0.52094
2008,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.52680,90,139,0.44350,0.61010
2008,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.28251,49,139,0.20740,0.35763
2008,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.54851,110,174,0.47436,0.62267
2008,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.34899,64,174,0.27796,0.42002
2008,Post-secondary Non-tertiary Level,4th Quintile,Married,0.56151,156,229,0.49710,0.62592
2008,Post-secondary Non-tertiary Level,4th Quintile,Single,0.33023,73,229,0.26919,0.39128
2008,Post-secondary Non-tertiary Level,5th Quintile,Married,0.54512,199,303,0.48895,0.60128
2008,Post-secondary Non-tertiary Level,5th Quintile,Single,0.33729,104,303,0.28397,0.39061
2008,First Stage of Tertiary Education,1st Quintile,Married,0.50098,68,68,0.38125,0.62070
2008,First Stage of Tertiary Education,2nd Quintile,Married,0.67879,151,151,0.60406,0.75352
2008,First Stage of Tertiary Education,3rd Quintile,Married,0.72750,256,287,0.67589,0.77910
2008,First Stage of Tertiary Education,3rd Quintile,Single,0.13857,31,287,0.09853,0.17861
2008,First Stage of Tertiary Education,4th Quintile,Married,0.67712,254,300,0.62412,0.73012
2008,First Stage of Tertiary Education,4th Quintile,Single,0.15757,46,300,0.11627,0.19887
2008,First Stage of Tertiary Education,5th Quintile,Married,0.61501,310,391,0.56672,0.66331
2008,First Stage of Tertiary Education,5th Quintile,Single,0.17805,42,391,0.14008,0.21601
2008,First Stage of Tertiary Education,5th Quintile,Divorced,0.11967,39,391,0.08746,0.15188
2008,Second Stage of Tertiary Education,1st Quintile,Married,0.36796,72,185,0.29828,0.43764
2008,Second Stage of Tertiary Education,1st Quintile,Single,0.33490,72,185,0.26670,0.40309
2008,Second Stage of Tertiary Education,1st Quintile,Divorced,0.19259,41,185,0.13561,0.24957
2008,Second Stage of Tertiary Education,2nd Quintile,Married,0.53102,206,310,0.47538,0.58666
2008,Second Stage of Tertiary Education,2nd Quintile,Single,0.25347,69,310,0.20497,0.30198
2008,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.12495,35,310,0.08808,0.16182
2008,Second Stage of Tertiary Education,3rd Quintile,Married,0.63758,419,551,0.59741,0.67776
2008,Second Stage of Tertiary Education,3rd Quintile,Single,0.19555,86,551,0.16240,0.22870
2008,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.09127,46,551,0.06720,0.11534
2008,Second Stage of Tertiary Education,4th Quintile,Married,0.61663,535,762,0.58208,0.65117
2008,Second Stage of Tertiary Education,4th Quintile,Single,0.23925,138,762,0.20894,0.26956
2008,Second Stage of Tertiary Education,4th Quintile,Divorced,0.07392,58,762,0.05533,0.09250
2008,Second Stage of Tertiary Education,4th Quintile,Widowed,0.04290,31,762,0.02850,0.05729
2008,Second Stage of Tertiary Education,5th Quintile,Married,0.59389,1649,2274,0.57370,0.61408
2008,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02703,46,2274,0.02037,0.03370
2008,Second Stage of Tertiary Education,5th Quintile,Single,0.26253,367,2274,0.24444,0.28062
2008,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07811,136,2274,0.06708,0.08914
2008,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03844,76,2274,0.03053,0.04634
2009,No answer / don't know,1st Quintile,Single,0.80000,92,92,0.71781,0.88218
2009,No answer / don't know,2nd Quintile,Single,0.98824,55,55,0.95948,1.01699
2009,No answer / don't know,3rd Quintile,Single,0.98537,49,49,0.95140,1.01934
2009,No answer / don't know,4th Quintile,Single,0.94024,55,55,0.87702,1.00347
2009,No answer / don't know,5th Quintile,Single,0.91920,45,45,0.83867,0.99973
2009,Primary Level,1st Quintile,Married,0.64010,59,59,0.51658,0.76363
2009,Lower Secondary Level,1st Quintile,Married,0.34059,246,586,0.30219,0.37900
2009,Lower Secondary Level,1st Quintile,Single,0.30470,166,586,0.26740,0.34200
2009,Lower Secondary Level,1st Quintile,Divorced,0.12815,72,586,0.10107,0.15524
2009,Lower Secondary Level,1st Quintile,Widowed,0.20377,102,586,0.17113,0.23641
2009,Lower Secondary Level,2nd Quintile,Married,0.48918,232,436,0.44220,0.53615
2009,Lower Secondary Level,2nd Quintile,Single,0.23399,119,436,0.19420,0.27377
2009,Lower Secondary Level,2nd Quintile,Widowed,0.19331,85,436,0.15620,0.23042
2009,Lower Secondary Level,3rd Quintile,Married,0.37236,147,352,0.32178,0.42293
2009,Lower Secondary Level,3rd Quintile,Single,0.38312,136,352,0.33226,0.43398
2009,Lower Secondary Level,3rd Quintile,Widowed,0.19556,69,352,0.15407,0.23706
2009,Lower Secondary Level,4th Quintile,Married,0.43014,108,239,0.36724,0.49304
2009,Lower Secondary Level,4th Quintile,Single,0.29582,87,239,0.23783,0.35380
2009,Lower Secondary Level,4th Quintile,Widowed,0.20282,44,239,0.15173,0.25390
2009,Lower Secondary Level,5th Quintile,Married,0.52218,67,108,0.42754,0.61683
2009,Lower Secondary Level,5th Quintile,Single,0.30113,41,108,0.21421,0.38805
2009,Upper Secondary Level,1st Quintile,Married,0.39172,712,1561,0.36750,0.41594
2009,Upper Secondary Level,1st Quintile,"Married, living apart",0.04721,62,1561,0.03669,0.05774
2009,Upper Secondary Level,1st Quintile,Single,0.31156,433,1561,0.28858,0.33454
2009,Upper Secondary Level,1st Quintile,Divorced,0.15638,237,1561,0.13835,0.17440
2009,Upper Secondary Level,1st Quintile,Widowed,0.09313,117,1561,0.07871,0.10755
2009,Upper Secondary Level,2nd Quintile,Married,0.58073,1189,1881,0.55842,0.60304
2009,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01777,37,1881,0.01180,0.02374
2009,Upper Secondary Level,2nd Quintile,Single,0.18730,330,1881,0.16967,0.20494
2009,Upper Secondary Level,2nd Quintile,Divorced,0.09287,151,1881,0.07975,0.10600
2009,Upper Secondary Level,2nd Quintile,Widowed,0.12132,174,1881,0.10656,0.13608
2009,Upper Secondary Level,3rd Quintile,Married,0.56243,1171,1901,0.54012,0.58473
2009,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02964,38,1901,0.02201,0.03727
2009,Upper Secondary Level,3rd Quintile,Single,0.22388,385,1901,0.20513,0.24262
2009,Upper Secondary Level,3rd Quintile,Divorced,0.08692,137,1901,0.07425,0.09959
2009,Upper Secondary Level,3rd Quintile,Widowed,0.09713,170,1901,0.08382,0.11045
2009,Upper Secondary Level,4th Quintile,Married,0.55960,1241,1985,0.53775,0.58144
2009,Upper Secondary Level,4th Quintile,"Married, living apart",0.01786,37,1985,0.01203,0.02369
2009,Upper Secondary Level,4th Quintile,Single,0.26020,419,1985,0.24089,0.27950
2009,Upper Secondary Level,4th Quintile,Divorced,0.08821,159,1985,0.07573,0.10069
2009,Upper Secondary Level,4th Quintile,Widowed,0.07413,129,1985,0.06261,0.08566
2009,Upper Secondary Level,5th Quintile,Married,0.59285,1125,1734,0.56972,0.61598
2009,Upper Secondary Level,5th Quintile,"Married, living apart",0.02185,34,1734,0.01497,0.02874
2009,Upper Secondary Level,5th Quintile,Single,0.23575,363,1734,0.21577,0.25574
2009,Upper Secondary Level,5th Quintile,Divorced,0.08567,123,1734,0.07249,0.09884
2009,Upper Secondary Level,5th Quintile,Widowed,0.06388,89,1734,0.05237,0.07539
2009,Post-secondary Non-tertiary Level,1st Quintile,Married,0.32387,48,91,0.22719,0.42055
2009,Post-secondary Non-tertiary Level,1st Quintile,Single,0.42514,43,91,0.32300,0.52727
2009,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.54479,86,130,0.45886,0.63073
2009,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.31946,44,130,0.23900,0.39992
2009,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.56808,118,175,0.49448,0.64168
2009,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.35182,57,175,0.28086,0.42278
2009,Post-secondary Non-tertiary Level,4th Quintile,Married,0.51971,133,206,0.45131,0.58810
2009,Post-secondary Non-tertiary Level,4th Quintile,Single,0.36939,73,206,0.30332,0.43545
2009,Post-secondary Non-tertiary Level,5th Quintile,Married,0.58319,191,278,0.52513,0.64125
2009,Post-secondary Non-tertiary Level,5th Quintile,Single,0.29362,87,278,0.23999,0.34726
2009,First Stage of Tertiary Education,1st Quintile,Married,0.49994,66,66,0.37839,0.62149
2009,First Stage of Tertiary Education,2nd Quintile,Married,0.69719,160,160,0.62577,0.76861
2009,First Stage of Tertiary Education,3rd Quintile,Married,0.66128,215,255,0.60308,0.71948
2009,First Stage of Tertiary Education,3rd Quintile,Single,0.21884,40,255,0.16799,0.26969
2009,First Stage of Tertiary Education,4th Quintile,Married,0.69842,249,320,0.64806,0.74879
2009,First Stage of Tertiary Education,4th Quintile,Single,0.13333,39,320,0.09603,0.17064
2009,First Stage of Tertiary Education,4th Quintile,Divorced,0.11003,32,320,0.07569,0.14436
2009,First Stage of Tertiary Education,5th Quintile,Married,0.64037,282,324,0.58803,0.69270
2009,First Stage of Tertiary Education,5th Quintile,Single,0.17202,42,324,0.13086,0.21318
2009,Second Stage of Tertiary Education,1st Quintile,Married,0.35207,79,199,0.28555,0.41860
2009,Second Stage of Tertiary Education,1st Quintile,Single,0.38602,80,199,0.31821,0.45384
2009,Second Stage of Tertiary Education,1st Quintile,Divorced,0.17396,40,199,0.12115,0.22676
2009,Second Stage of Tertiary Education,2nd Quintile,Married,0.52130,180,292,0.46391,0.57870
2009,Second Stage of Tertiary Education,2nd Quintile,Single,0.22936,66,292,0.18105,0.27766
2009,Second Stage of Tertiary Education,2nd Quintile,Divorced,0.15556,46,292,0.11392,0.19720
2009,Second Stage of Tertiary Education,3rd Quintile,Married,0.58103,357,526,0.53882,0.62323
2009,Second Stage of Tertiary Education,3rd Quintile,Single,0.24955,96,526,0.21253,0.28656
2009,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.06617,37,526,0.04491,0.08744
2009,Second Stage of Tertiary Education,3rd Quintile,Widowed,0.06053,36,526,0.04013,0.08093
2009,Second Stage of Tertiary Education,4th Quintile,Married,0.59917,553,800,0.56518,0.63315
2009,Second Stage of Tertiary Education,4th Quintile,Single,0.26946,162,800,0.23870,0.30023
