year,migback,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,No migration background,1st Quintile,Divorced,0.16136,350,2435,0.14675,0.17598
2002,No migration background,1st Quintile,Widowed,0.13472,238,2435,0.12115,0.14828
2002,No migration background,2nd Quintile,Married,0.57247,1892,3061,0.55494,0.59000
2002,No migration background,2nd Quintile,"Married, living apart",0.02025,66,3061,0.01526,0.02524
2002,No migration background,2nd Quintile,Single,0.20494,640,3061,0.19064,0.21924
2002,No migration background,2nd Quintile,Divorced,0.07133,180,3061,0.06221,0.08044
2002,No migration background,2nd Quintile,Widowed,0.13102,283,3061,0.11906,0.14298
2002,No migration background,3rd Quintile,Married,0.59971,2171,3476,0.58342,0.61600
2002,No migration background,3rd Quintile,"Married, living apart",0.01464,59,3476,0.01065,0.01864
2002,No migration background,3rd Quintile,Single,0.23142,819,3476,0.21740,0.24544
2002,No migration background,3rd Quintile,Divorced,0.06479,193,3476,0.05660,0.07297
2002,No migration background,3rd Quintile,Widowed,0.08944,234,3476,0.07995,0.09893
2002,No migration background,4th Quintile,Married,0.58024,2416,3858,0.56467,0.59582
2002,No migration background,4th Quintile,"Married, living apart",0.01292,52,3858,0.00936,0.01649
2002,No migration background,4th Quintile,Single,0.24506,890,3858,0.23149,0.25864
2002,No migration background,4th Quintile,Divorced,0.06910,236,3858,0.06110,0.07710
2002,No migration background,4th Quintile,Widowed,0.09267,264,3858,0.08352,0.10182
2002,No migration background,5th Quintile,Married,0.59382,2936,4546,0.57954,0.60809
2002,No migration background,5th Quintile,"Married, living apart",0.02168,76,4546,0.01745,0.02591
2002,No migration background,5th Quintile,Single,0.23091,1034,4546,0.21866,0.24316
2002,No migration background,5th Quintile,Divorced,0.07760,285,4546,0.06983,0.08538
2002,No migration background,5th Quintile,Widowed,0.07599,215,4546,0.06828,0.08369
2002,Direct migration background,1st Quintile,Married,0.64569,614,820,0.61293,0.67845
2002,Direct migration background,1st Quintile,Single,0.16760,114,820,0.14202,0.19318
2002,Direct migration background,1st Quintile,Divorced,0.07902,46,820,0.06054,0.09749
2002,Direct migration background,1st Quintile,Widowed,0.06743,46,820,0.05025,0.08460
2002,Direct migration background,2nd Quintile,Married,0.69213,520,645,0.65648,0.72778
2002,Direct migration background,2nd Quintile,Single,0.14348,84,645,0.11640,0.17055
2002,Direct migration background,2nd Quintile,Widowed,0.06849,41,645,0.04898,0.08800
2002,Direct migration background,3rd Quintile,Married,0.71923,328,382,0.67410,0.76435
2002,Direct migration background,3rd Quintile,Single,0.13575,54,382,0.10136,0.17015
2002,Direct migration background,4th Quintile,Married,0.72558,280,323,0.67685,0.77432
2002,Direct migration background,4th Quintile,Single,0.13122,43,323,0.09434,0.16810
2002,Direct migration background,5th Quintile,Married,0.71089,251,296,0.65915,0.76262
2002,Direct migration background,5th Quintile,Single,0.13451,45,296,0.09558,0.17345
2002,Indirect migration background,1st Quintile,Married,0.21119,48,172,0.15001,0.27237
2002,Indirect migration background,1st Quintile,Single,0.73487,124,172,0.66871,0.80103
2002,Indirect migration background,2nd Quintile,Married,0.35971,58,153,0.28341,0.43600
2002,Indirect migration background,2nd Quintile,Single,0.59807,95,153,0.52013,0.67602
2002,Indirect migration background,3rd Quintile,Married,0.25438,39,124,0.17742,0.33135
2002,Indirect migration background,3rd Quintile,Single,0.68902,85,124,0.60721,0.77082
2002,Indirect migration background,4th Quintile,Married,0.32764,43,129,0.24633,0.40895
2002,Indirect migration background,4th Quintile,Single,0.61281,86,129,0.52842,0.69720
2002,Indirect migration background,5th Quintile,Married,0.41353,45,111,0.32150,0.50556
2002,Indirect migration background,5th Quintile,Single,0.49131,66,111,0.39788,0.58473
2003,No migration background,1st Quintile,Married,0.32440,911,2436,0.30581,0.34300
2003,No migration background,1st Quintile,"Married, living apart",0.04419,122,2436,0.03603,0.05235
2003,No migration background,1st Quintile,Single,0.32985,808,2436,0.31117,0.34852
2003,No migration background,1st Quintile,Divorced,0.16672,361,2436,0.15192,0.18153
2003,No migration background,1st Quintile,Widowed,0.13484,234,2436,0.12127,0.14840
2003,No migration background,2nd Quintile,Married,0.56585,1869,3100,0.54840,0.58330
2003,No migration background,2nd Quintile,"Married, living apart",0.01893,62,3100,0.01413,0.02373
2003,No migration background,2nd Quintile,Single,0.21299,676,3100,0.19857,0.22740
2003,No migration background,2nd Quintile,Divorced,0.07239,208,3100,0.06326,0.08151
2003,No migration background,2nd Quintile,Widowed,0.12984,285,3100,0.11801,0.14168
2003,No migration background,3rd Quintile,Married,0.58278,2136,3457,0.56634,0.59922
2003,No migration background,3rd Quintile,"Married, living apart",0.01635,52,3457,0.01212,0.02058
2003,No migration background,3rd Quintile,Single,0.22991,815,3457,0.21588,0.24394
2003,No migration background,3rd Quintile,Divorced,0.06939,194,3457,0.06092,0.07787
2003,No migration background,3rd Quintile,Widowed,0.10156,260,3457,0.09149,0.11163
2003,No migration background,4th Quintile,Married,0.57715,2411,3919,0.56168,0.59262
2003,No migration background,4th Quintile,"Married, living apart",0.01517,61,3919,0.01134,0.01900
2003,No migration background,4th Quintile,Single,0.25288,980,3919,0.23926,0.26649
2003,No migration background,4th Quintile,Divorced,0.07014,221,3919,0.06214,0.07813
2003,No migration background,4th Quintile,Widowed,0.08467,246,3919,0.07595,0.09338
2003,No migration background,5th Quintile,Married,0.61740,3989,5854,0.60495,0.62985
2003,No migration background,5th Quintile,"Married, living apart",0.02279,106,5854,0.01897,0.02661
2003,No migration background,5th Quintile,Single,0.22840,1224,5854,0.21765,0.23916
2003,No migration background,5th Quintile,Divorced,0.06772,310,5854,0.06128,0.07416
2003,No migration background,5th Quintile,Widowed,0.06369,225,5854,0.05743,0.06994
2003,Direct migration background,1st Quintile,Married,0.65070,572,791,0.61745,0.68394
2003,Direct migration background,1st Quintile,"Married, living apart",0.04805,35,791,0.03314,0.06296
2003,Direct migration background,1st Quintile,Single,0.17149,102,791,0.14521,0.19778
2003,Direct migration background,1st Quintile,Divorced,0.07279,44,791,0.05468,0.09091
2003,Direct migration background,1st Quintile,Widowed,0.05697,38,791,0.04080,0.07313
2003,Direct migration background,2nd Quintile,Married,0.69566,451,595,0.65865,0.73266
2003,Direct migration background,2nd Quintile,Single,0.13270,68,595,0.10542,0.15999
2003,Direct migration background,2nd Quintile,Divorced,0.07525,34,595,0.05403,0.09646
2003,Direct migration background,2nd Quintile,Widowed,0.07670,42,595,0.05530,0.09810
2003,Direct migration background,3rd Quintile,Married,0.72061,347,401,0.67663,0.76458
2003,Direct migration background,3rd Quintile,Single,0.11614,54,401,0.08474,0.14754
2003,Direct migration background,4th Quintile,Married,0.68566,301,356,0.63737,0.73395
2003,Direct migration background,4th Quintile,Single,0.14731,55,356,0.11044,0.18418
2003,Direct migration background,5th Quintile,Married,0.73844,263,311,0.68952,0.78737
2003,Direct migration background,5th Quintile,Single,0.13263,48,311,0.09487,0.17039
2003,Indirect migration background,1st Quintile,Married,0.24388,49,168,0.17875,0.30901
2003,Indirect migration background,1st Quintile,Single,0.67266,119,168,0.60149,0.74383
2003,Indirect migration background,2nd Quintile,Married,0.32667,56,147,0.25059,0.40274
2003,Indirect migration background,2nd Quintile,Single,0.64391,91,147,0.56623,0.72158
2003,Indirect migration background,3rd Quintile,Married,0.31217,49,142,0.23568,0.38866
2003,Indirect migration background,3rd Quintile,Single,0.58607,93,142,0.50477,0.66737
2003,Indirect migration background,4th Quintile,Married,0.26581,38,131,0.18987,0.34175
2003,Indirect migration background,4th Quintile,Single,0.70708,93,131,0.62884,0.78531
2003,Indirect migration background,5th Quintile,Married,0.36617,56,141,0.28637,0.44597
2003,Indirect migration background,5th Quintile,Single,0.54984,85,141,0.46742,0.63225
2004,No migration background,1st Quintile,Married,0.29703,819,2323,0.27845,0.31562
2004,No migration background,1st Quintile,"Married, living apart",0.03621,87,2323,0.02861,0.04381
2004,No migration background,1st Quintile,Single,0.36688,853,2323,0.34727,0.38648
2004,No migration background,1st Quintile,Divorced,0.17090,347,2323,0.15559,0.18621
2004,No migration background,1st Quintile,Widowed,0.12897,217,2323,0.11534,0.14261
2004,No migration background,2nd Quintile,Married,0.53498,1738,3001,0.51713,0.55283
2004,No migration background,2nd Quintile,"Married, living apart",0.02322,70,3001,0.01783,0.02861
2004,No migration background,2nd Quintile,Single,0.22554,682,3001,0.21058,0.24049
2004,No migration background,2nd Quintile,Divorced,0.08643,234,3001,0.07638,0.09649
2004,No migration background,2nd Quintile,Widowed,0.12983,277,3001,0.11780,0.14186
2004,No migration background,3rd Quintile,Married,0.59251,2115,3385,0.57595,0.60906
2004,No migration background,3rd Quintile,"Married, living apart",0.01868,59,3385,0.01412,0.02324
2004,No migration background,3rd Quintile,Single,0.21988,769,3385,0.20592,0.23383
2004,No migration background,3rd Quintile,Divorced,0.06638,188,3385,0.05800,0.07477
2004,No migration background,3rd Quintile,Widowed,0.10255,254,3385,0.09233,0.11277
2004,No migration background,4th Quintile,Married,0.59764,2434,3863,0.58218,0.61311
2004,No migration background,4th Quintile,"Married, living apart",0.02101,62,3863,0.01648,0.02553
2004,No migration background,4th Quintile,Single,0.23362,914,3863,0.22027,0.24696
2004,No migration background,4th Quintile,Divorced,0.07192,230,3863,0.06377,0.08007
2004,No migration background,4th Quintile,Widowed,0.07581,223,3863,0.06746,0.08416
2004,No migration background,5th Quintile,Married,0.59175,3797,5704,0.57900,0.60451
2004,No migration background,5th Quintile,"Married, living apart",0.02325,109,5704,0.01934,0.02716
2004,No migration background,5th Quintile,Single,0.24492,1253,5704,0.23376,0.25608
2004,No migration background,5th Quintile,Divorced,0.07474,311,5704,0.06792,0.08157
2004,No migration background,5th Quintile,Widowed,0.06533,234,5704,0.05892,0.07174
2004,Direct migration background,1st Quintile,Married,0.65399,543,758,0.62010,0.68788
2004,Direct migration background,1st Quintile,"Married, living apart",0.04957,35,758,0.03411,0.06503
2004,Direct migration background,1st Quintile,Single,0.16610,99,758,0.13959,0.19261
2004,Direct migration background,1st Quintile,Divorced,0.07387,45,758,0.05523,0.09250
2004,Direct migration background,1st Quintile,Widowed,0.05647,36,758,0.04003,0.07292
2004,Direct migration background,2nd Quintile,Married,0.67924,461,575,0.64105,0.71742
2004,Direct migration background,2nd Quintile,Single,0.16397,79,575,0.13368,0.19426
2004,Direct migration background,2nd Quintile,Widowed,0.06607,35,575,0.04575,0.08639
2004,Direct migration background,3rd Quintile,Married,0.71931,333,391,0.67472,0.76391
2004,Direct migration background,3rd Quintile,Single,0.11159,58,391,0.08034,0.14284
2004,Direct migration background,4th Quintile,Married,0.71591,259,312,0.66578,0.76603
2004,Direct migration background,4th Quintile,Single,0.14749,53,312,0.10808,0.18690
2004,Direct migration background,5th Quintile,Married,0.70434,264,308,0.65329,0.75539
2004,Direct migration background,5th Quintile,Single,0.13381,44,308,0.09572,0.17189
2004,Indirect migration background,1st Quintile,Married,0.24431,47,172,0.17991,0.30871
2004,Indirect migration background,1st Quintile,Single,0.70636,125,172,0.63810,0.77462
2004,Indirect migration background,2nd Quintile,Married,0.28831,57,153,0.21630,0.36032
2004,Indirect migration background,2nd Quintile,Single,0.67034,96,153,0.59561,0.74508
2004,Indirect migration background,3rd Quintile,Married,0.24196,51,170,0.17739,0.30652
2004,Indirect migration background,3rd Quintile,Single,0.70578,119,170,0.63708,0.77448
2004,Indirect migration background,4th Quintile,Married,0.33256,47,124,0.24930,0.41583
2004,Indirect migration background,4th Quintile,Single,0.63377,77,124,0.54862,0.71891
2004,Indirect migration background,5th Quintile,Married,0.35145,50,135,0.27061,0.43229
2004,Indirect migration background,5th Quintile,Single,0.55193,85,135,0.46773,0.63613
2005,No migration background,1st Quintile,Married,0.28000,761,2238,0.26139,0.29860
2005,No migration background,1st Quintile,"Married, living apart",0.04271,91,2238,0.03433,0.05108
2005,No migration background,1st Quintile,Single,0.38701,851,2238,0.36683,0.40720
2005,No migration background,1st Quintile,Divorced,0.18766,354,2238,0.17148,0.20384
2005,No migration background,1st Quintile,Widowed,0.10262,181,2238,0.09005,0.11520
2005,No migration background,2nd Quintile,Married,0.53021,1698,2932,0.51214,0.54828
2005,No migration background,2nd Quintile,"Married, living apart",0.01783,55,2932,0.01304,0.02262
2005,No migration background,2nd Quintile,Single,0.24035,692,2932,0.22488,0.25582
2005,No migration background,2nd Quintile,Divorced,0.08449,216,2932,0.07442,0.09456
2005,No migration background,2nd Quintile,Widowed,0.12712,271,2932,0.11506,0.13918
2005,No migration background,3rd Quintile,Married,0.57682,1955,3173,0.55963,0.59402
2005,No migration background,3rd Quintile,"Married, living apart",0.01763,50,3173,0.01305,0.02221
2005,No migration background,3rd Quintile,Single,0.23488,730,3173,0.22013,0.24964
2005,No migration background,3rd Quintile,Divorced,0.07018,187,3173,0.06129,0.07907
2005,No migration background,3rd Quintile,Widowed,0.10048,251,3173,0.09002,0.11094
2005,No migration background,4th Quintile,Married,0.58014,2331,3786,0.56442,0.59587
2005,No migration background,4th Quintile,"Married, living apart",0.01697,70,3786,0.01285,0.02108
2005,No migration background,4th Quintile,Single,0.24671,902,3786,0.23298,0.26045
2005,No migration background,4th Quintile,Divorced,0.07486,235,3786,0.06648,0.08325
2005,No migration background,4th Quintile,Widowed,0.08131,248,3786,0.07260,0.09002
2005,No migration background,5th Quintile,Married,0.58605,3562,5374,0.57288,0.59922
2005,No migration background,5th Quintile,"Married, living apart",0.02438,102,5374,0.02026,0.02850
2005,No migration background,5th Quintile,Single,0.25442,1181,5374,0.24278,0.26607
2005,No migration background,5th Quintile,Divorced,0.06989,299,5374,0.06307,0.07671
2005,No migration background,5th Quintile,Widowed,0.06526,230,5374,0.05865,0.07186
2005,Direct migration background,1st Quintile,Married,0.63914,484,704,0.60364,0.67464
2005,Direct migration background,1st Quintile,"Married, living apart",0.05541,42,704,0.03850,0.07233
2005,Direct migration background,1st Quintile,Single,0.18311,95,704,0.15452,0.21170
2005,Direct migration background,1st Quintile,Divorced,0.07237,44,704,0.05322,0.09153
2005,Direct migration background,1st Quintile,Widowed,0.04996,39,704,0.03386,0.06607
2005,Direct migration background,2nd Quintile,Married,0.70068,413,503,0.66062,0.74074
2005,Direct migration background,2nd Quintile,Single,0.13144,59,503,0.10189,0.16100
2005,Direct migration background,2nd Quintile,Widowed,0.07216,31,503,0.04953,0.09480
2005,Direct migration background,3rd Quintile,Married,0.68799,309,364,0.64033,0.73566
2005,Direct migration background,3rd Quintile,Single,0.11900,55,364,0.08569,0.15231
2005,Direct migration background,4th Quintile,Married,0.74175,273,320,0.69372,0.78978
2005,Direct migration background,4th Quintile,Single,0.12725,47,320,0.09068,0.16382
2005,Direct migration background,5th Quintile,Married,0.73573,253,292,0.68507,0.78640
2005,Direct migration background,5th Quintile,Single,0.12862,39,292,0.09015,0.16708
2005,Indirect migration background,1st Quintile,Married,0.16965,52,197,0.11710,0.22219
2005,Indirect migration background,1st Quintile,Single,0.76582,145,197,0.70653,0.82511
2005,Indirect migration background,2nd Quintile,Married,0.29553,53,148,0.22177,0.36929
2005,Indirect migration background,2nd Quintile,Single,0.67840,95,148,0.60289,0.75391
2005,Indirect migration background,3rd Quintile,Married,0.35058,61,152,0.27447,0.42668
2005,Indirect migration background,3rd Quintile,Single,0.56100,91,152,0.48185,0.64016
2005,Indirect migration background,4th Quintile,Married,0.28404,49,146,0.21064,0.35744
2005,Indirect migration background,4th Quintile,Single,0.66508,97,146,0.58826,0.74190
2005,Indirect migration background,5th Quintile,Married,0.33882,45,131,0.25746,0.42018
2005,Indirect migration background,5th Quintile,Single,0.56208,86,131,0.47680,0.64737
2006,No migration background,1st Quintile,Married,0.28110,755,2185,0.26224,0.29995
2006,No migration background,1st Quintile,"Married, living apart",0.04422,97,2185,0.03560,0.05284
2006,No migration background,1st Quintile,Single,0.39976,829,2185,0.37922,0.42031
2006,No migration background,1st Quintile,Divorced,0.18524,351,2185,0.16894,0.20153
2006,No migration background,1st Quintile,Widowed,0.08968,153,2185,0.07770,0.10167
2006,No migration background,2nd Quintile,Married,0.51029,1549,2749,0.49160,0.52898
2006,No migration background,2nd Quintile,"Married, living apart",0.01845,47,2749,0.01342,0.02348
2006,No migration background,2nd Quintile,Single,0.23999,651,2749,0.22402,0.25596
2006,No migration background,2nd Quintile,Divorced,0.09573,227,2749,0.08473,0.10673
2006,No migration background,2nd Quintile,Widowed,0.13554,275,2749,0.12274,0.14834
2006,No migration background,3rd Quintile,Married,0.57292,1899,3078,0.55544,0.59039
2006,No migration background,3rd Quintile,"Married, living apart",0.01890,53,3078,0.01409,0.02371
2006,No migration background,3rd Quintile,Single,0.23033,693,3078,0.21545,0.24521
2006,No migration background,3rd Quintile,Divorced,0.07686,187,3078,0.06745,0.08627
2006,No migration background,3rd Quintile,Widowed,0.10099,246,3078,0.09035,0.11164
2006,No migration background,4th Quintile,Married,0.56304,2150,3557,0.54673,0.57934
2006,No migration background,4th Quintile,"Married, living apart",0.02014,67,3557,0.01552,0.02475
2006,No migration background,4th Quintile,Single,0.25138,870,3557,0.23712,0.26564
2006,No migration background,4th Quintile,Divorced,0.07225,213,3557,0.06374,0.08076
2006,No migration background,4th Quintile,Widowed,0.09320,257,3557,0.08364,0.10275
2006,No migration background,5th Quintile,Married,0.58391,3406,5109,0.57040,0.59743
2006,No migration background,5th Quintile,"Married, living apart",0.02381,92,5109,0.01963,0.02799
2006,No migration background,5th Quintile,Single,0.25630,1094,5109,0.24433,0.26827
2006,No migration background,5th Quintile,Divorced,0.07353,303,5109,0.06638,0.08069
2006,No migration background,5th Quintile,Widowed,0.06244,214,5109,0.05581,0.06908
2006,Direct migration background,1st Quintile,Married,0.69425,447,593,0.65713,0.73136
2006,Direct migration background,1st Quintile,"Married, living apart",0.05566,34,593,0.03719,0.07413
2006,Direct migration background,1st Quintile,Single,0.13266,68,593,0.10534,0.15999
2006,Direct migration background,1st Quintile,Divorced,0.06770,44,593,0.04746,0.08794
2006,Direct migration background,2nd Quintile,Married,0.66849,353,446,0.62475,0.71223
2006,Direct migration background,2nd Quintile,Single,0.15271,59,446,0.11929,0.18613
2006,Direct migration background,2nd Quintile,Widowed,0.06575,34,446,0.04272,0.08878
2006,Direct migration background,3rd Quintile,Married,0.68848,291,346,0.63961,0.73735
2006,Direct migration background,3rd Quintile,Single,0.15142,55,346,0.11359,0.18924
2006,Direct migration background,4th Quintile,Married,0.70228,241,285,0.64910,0.75546
2006,Direct migration background,4th Quintile,Single,0.16020,44,285,0.11754,0.20286
2006,Direct migration background,5th Quintile,Married,0.69018,242,284,0.63631,0.74406
2006,Direct migration background,5th Quintile,Single,0.14736,42,284,0.10606,0.18866
2006,Indirect migration background,1st Quintile,Married,0.22278,56,198,0.16467,0.28088
2006,Indirect migration background,1st Quintile,Single,0.68859,142,198,0.62392,0.75325
2006,Indirect migration background,2nd Quintile,Married,0.29803,50,131,0.21940,0.37666
2006,Indirect migration background,2nd Quintile,Single,0.64569,81,131,0.56346,0.72791
2006,Indirect migration background,3rd Quintile,Married,0.27942,57,153,0.20808,0.35075
2006,Indirect migration background,3rd Quintile,Single,0.64272,96,153,0.56654,0.71890
2006,Indirect migration background,4th Quintile,Married,0.27442,51,147,0.20204,0.34681
2006,Indirect migration background,4th Quintile,Single,0.68514,96,147,0.60979,0.76048
2006,Indirect migration background,5th Quintile,Married,0.40197,48,132,0.31800,0.48593
2006,Indirect migration background,5th Quintile,Single,0.52770,84,132,0.44221,0.61319
2007,No migration background,1st Quintile,Married,0.29738,876,2447,0.27926,0.31549
2007,No migration background,1st Quintile,"Married, living apart",0.03868,88,2447,0.03104,0.04632
2007,No migration background,1st Quintile,Single,0.39065,904,2447,0.37132,0.40999
2007,No migration background,1st Quintile,Divorced,0.17454,387,2447,0.15950,0.18958
2007,No migration background,1st Quintile,Widowed,0.09875,192,2447,0.08693,0.11057
2007,No migration background,2nd Quintile,Married,0.53113,1685,2923,0.51303,0.54922
2007,No migration background,2nd Quintile,"Married, living apart",0.01429,51,2923,0.00999,0.01859
2007,No migration background,2nd Quintile,Single,0.24674,707,2923,0.23111,0.26237
2007,No migration background,2nd Quintile,Divorced,0.08627,220,2923,0.07609,0.09645
2007,No migration background,2nd Quintile,Widowed,0.12157,260,2923,0.10972,0.13342
2007,No migration background,3rd Quintile,Married,0.56102,2088,3368,0.54426,0.57778
2007,No migration background,3rd Quintile,"Married, living apart",0.01819,55,3368,0.01368,0.02271
2007,No migration background,3rd Quintile,Single,0.24171,741,3368,0.22724,0.25617
2007,No migration background,3rd Quintile,Divorced,0.07356,201,3368,0.06474,0.08238
2007,No migration background,3rd Quintile,Widowed,0.10552,283,3368,0.09515,0.11590
2007,No migration background,4th Quintile,Married,0.55007,2357,3917,0.53449,0.56565
2007,No migration background,4th Quintile,"Married, living apart",0.01994,69,3917,0.01556,0.02431
2007,No migration background,4th Quintile,Single,0.26386,950,3917,0.25006,0.27766
2007,No migration background,4th Quintile,Divorced,0.08415,277,3917,0.07546,0.09285
2007,No migration background,4th Quintile,Widowed,0.08198,264,3917,0.07339,0.09057
2007,No migration background,5th Quintile,Married,0.58630,3491,5223,0.57294,0.59966
2007,No migration background,5th Quintile,"Married, living apart",0.02221,98,5223,0.01821,0.02620
2007,No migration background,5th Quintile,Single,0.25200,1084,5223,0.24023,0.26378
2007,No migration background,5th Quintile,Divorced,0.07496,316,5223,0.06782,0.08210
2007,No migration background,5th Quintile,Widowed,0.06453,234,5223,0.05787,0.07119
2007,Direct migration background,1st Quintile,Married,0.60944,417,630,0.57131,0.64757
2007,Direct migration background,1st Quintile,"Married, living apart",0.07755,42,630,0.05665,0.09845
2007,Direct migration background,1st Quintile,Single,0.15415,82,630,0.12593,0.18237
2007,Direct migration background,1st Quintile,Divorced,0.08361,48,630,0.06198,0.10525
2007,Direct migration background,1st Quintile,Widowed,0.07525,41,630,0.05463,0.09586
2007,Direct migration background,2nd Quintile,Married,0.72185,377,431,0.67950,0.76421
2007,Direct migration background,2nd Quintile,Single,0.11921,54,431,0.08858,0.14983
2007,Direct migration background,3rd Quintile,Married,0.69781,287,336,0.64863,0.74698
2007,Direct migration background,3rd Quintile,Single,0.15436,49,336,0.11567,0.19305
2007,Direct migration background,4th Quintile,Married,0.69941,238,276,0.64522,0.75360
2007,Direct migration background,4th Quintile,Single,0.13150,38,276,0.09156,0.17144
2007,Direct migration background,5th Quintile,Married,0.68241,214,256,0.62527,0.73955
2007,Direct migration background,5th Quintile,Single,0.15204,42,256,0.10797,0.19611
2007,Indirect migration background,1st Quintile,Married,0.19981,45,187,0.14235,0.25728
2007,Indirect migration background,1st Quintile,Single,0.70391,142,187,0.63830,0.76952
2007,Indirect migration background,2nd Quintile,Married,0.36005,61,158,0.28496,0.43513
2007,Indirect migration background,2nd Quintile,Single,0.58450,97,158,0.50741,0.66159
2007,Indirect migration background,3rd Quintile,Married,0.27992,53,167,0.21162,0.34822
2007,Indirect migration background,3rd Quintile,Single,0.67628,114,167,0.60510,0.74746
2007,Indirect migration background,4th Quintile,Married,0.37341,54,143,0.29385,0.45297
2007,Indirect migration background,4th Quintile,Single,0.58581,89,143,0.50479,0.66683
2007,Indirect migration background,5th Quintile,Married,0.43798,47,125,0.35065,0.52530
2007,Indirect migration background,5th Quintile,Single,0.49305,78,125,0.40505,0.58105
2008,No migration background,1st Quintile,Married,0.29556,807,2231,0.27662,0.31450
2008,No migration background,1st Quintile,"Married, living apart",0.04304,95,2231,0.03461,0.05146
2008,No migration background,1st Quintile,Single,0.38504,799,2231,0.36485,0.40524
2008,No migration background,1st Quintile,Divorced,0.17419,355,2231,0.15845,0.18993
2008,No migration background,1st Quintile,Widowed,0.10217,175,2231,0.08960,0.11474
2008,No migration background,2nd Quintile,Married,0.52255,1649,2859,0.50424,0.54087
2008,No migration background,2nd Quintile,"Married, living apart",0.01454,52,2859,0.01015,0.01892
2008,No migration background,2nd Quintile,Single,0.24987,664,2859,0.23400,0.26575
2008,No migration background,2nd Quintile,Divorced,0.08131,203,2859,0.07129,0.09133
2008,No migration background,2nd Quintile,Widowed,0.13173,291,2859,0.11933,0.14413
2008,No migration background,3rd Quintile,Married,0.54009,2011,3325,0.52314,0.55703
2008,No migration background,3rd Quintile,"Married, living apart",0.01872,52,3325,0.01411,0.02333
2008,No migration background,3rd Quintile,Single,0.26041,772,3325,0.24549,0.27533
2008,No migration background,3rd Quintile,Divorced,0.08149,221,3325,0.07219,0.09079
2008,No migration background,3rd Quintile,Widowed,0.09929,269,3325,0.08913,0.10946
2008,No migration background,4th Quintile,Married,0.56093,2134,3506,0.54450,0.57736
2008,No migration background,4th Quintile,"Married, living apart",0.01784,59,3506,0.01346,0.02222
2008,No migration background,4th Quintile,Single,0.25575,816,3506,0.24130,0.27019
2008,No migration background,4th Quintile,Divorced,0.08239,252,3506,0.07329,0.09149
2008,No migration background,4th Quintile,Widowed,0.08310,245,3506,0.07396,0.09224
2008,No migration background,5th Quintile,Married,0.56918,3268,4916,0.55534,0.58302
2008,No migration background,5th Quintile,"Married, living apart",0.02037,85,4916,0.01642,0.02432
2008,No migration background,5th Quintile,Single,0.26733,1034,4916,0.25496,0.27971
2008,No migration background,5th Quintile,Divorced,0.07891,307,4916,0.07137,0.08645
2008,No migration background,5th Quintile,Widowed,0.06421,222,4916,0.05735,0.07106
2008,Direct migration background,1st Quintile,Married,0.62836,413,601,0.58970,0.66703
2008,Direct migration background,1st Quintile,"Married, living apart",0.06296,36,601,0.04352,0.08240
2008,Direct migration background,1st Quintile,Single,0.16241,75,601,0.13289,0.19192
2008,Direct migration background,1st Quintile,Divorced,0.08576,46,601,0.06335,0.10816
2008,Direct migration background,1st Quintile,Widowed,0.06051,31,601,0.04143,0.07959
2008,Direct migration background,2nd Quintile,Married,0.71568,302,339,0.66759,0.76377
2008,Direct migration background,2nd Quintile,Single,0.08276,37,339,0.05338,0.11213
2008,Direct migration background,3rd Quintile,Married,0.72911,279,324,0.68065,0.77758
2008,Direct migration background,3rd Quintile,Single,0.14716,45,324,0.10852,0.18579
2008,Direct migration background,4th Quintile,Married,0.65047,201,247,0.59088,0.71006
2008,Direct migration background,4th Quintile,Single,0.19134,46,247,0.14219,0.24050
2008,Direct migration background,5th Quintile,Married,0.65714,182,214,0.59339,0.72088
2008,Direct migration background,5th Quintile,Single,0.15728,32,214,0.10839,0.20617
2008,Indirect migration background,1st Quintile,Married,0.24766,46,195,0.18692,0.30841
2008,Indirect migration background,1st Quintile,Single,0.65909,149,195,0.59238,0.72579
2008,Indirect migration background,2nd Quintile,Married,0.30694,54,145,0.23161,0.38227
2008,Indirect migration background,2nd Quintile,Single,0.63154,91,145,0.55275,0.71033
2008,Indirect migration background,3rd Quintile,Married,0.36774,62,164,0.29371,0.44176
2008,Indirect migration background,3rd Quintile,Single,0.59640,102,164,0.52108,0.67172
2008,Indirect migration background,4th Quintile,Married,0.23515,47,129,0.16168,0.30862
2008,Indirect migration background,4th Quintile,Single,0.69889,82,129,0.61941,0.77836
2008,Indirect migration background,5th Quintile,Married,0.36306,48,137,0.28223,0.44388
2008,Indirect migration background,5th Quintile,Single,0.58384,89,137,0.50100,0.66669
2009,No migration background,1st Quintile,Married,0.31143,839,2202,0.29208,0.33077
2009,No migration background,1st Quintile,"Married, living apart",0.03421,76,2202,0.02661,0.04180
2009,No migration background,1st Quintile,Single,0.36916,746,2202,0.34900,0.38932
2009,No migration background,1st Quintile,Divorced,0.16161,337,2202,0.14624,0.17699
2009,No migration background,1st Quintile,Widowed,0.12359,204,2202,0.10984,0.13734
2009,No migration background,2nd Quintile,Married,0.51066,1533,2684,0.49174,0.52957
2009,No migration background,2nd Quintile,"Married, living apart",0.01634,48,2684,0.01154,0.02113
2009,No migration background,2nd Quintile,Single,0.24386,613,2684,0.22761,0.26011
2009,No migration background,2nd Quintile,Divorced,0.09723,223,2684,0.08602,0.10844
