year,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,Divorced,0.06859,378,4948,0.06155,0.07563
2015,3rd Quintile,Widowed,0.08273,321,4948,0.07506,0.09041
2015,4th Quintile,Married,0.46684,2992,4849,0.45280,0.48089
2015,4th Quintile,"Married, living apart",0.01827,109,4849,0.01450,0.02204
2015,4th Quintile,Single,0.25292,1150,4849,0.24069,0.26516
2015,4th Quintile,Divorced,0.07798,360,4849,0.07043,0.08553
2015,4th Quintile,Widowed,0.05776,238,4849,0.05119,0.06432
2015,5th Quintile,Married,0.54374,3559,5168,0.53016,0.55733
2015,5th Quintile,"Married, living apart",0.01678,102,5168,0.01328,0.02028
2015,5th Quintile,Single,0.22914,976,5168,0.21768,0.24060
2015,5th Quintile,Divorced,0.07608,358,5168,0.06885,0.08331
2015,5th Quintile,Widowed,0.03539,173,5168,0.03035,0.04043
2016,1st Quintile,Married,0.25380,2176,5228,0.24200,0.26559
2016,1st Quintile,"Married, living apart",0.02708,212,5228,0.02268,0.03148
2016,1st Quintile,Single,0.32141,1861,5228,0.30875,0.33407
2016,1st Quintile,Divorced,0.13708,752,5228,0.12776,0.14640
2016,1st Quintile,Widowed,0.06104,227,5228,0.05455,0.06754
2016,2nd Quintile,Married,0.40962,2940,5225,0.39629,0.42296
2016,2nd Quintile,"Married, living apart",0.02320,147,5225,0.01912,0.02728
2016,2nd Quintile,Single,0.23456,1313,5225,0.22307,0.24605
2016,2nd Quintile,Divorced,0.08394,462,5225,0.07642,0.09146
2016,2nd Quintile,Widowed,0.09108,363,5225,0.08328,0.09888
2016,3rd Quintile,Married,0.43796,2786,4704,0.42378,0.45214
2016,3rd Quintile,"Married, living apart",0.01586,96,4704,0.01229,0.01943
2016,3rd Quintile,Single,0.24001,1128,4704,0.22781,0.25222
2016,3rd Quintile,Divorced,0.07134,376,4704,0.06398,0.07870
2016,3rd Quintile,Widowed,0.07973,318,4704,0.07199,0.08748
2016,4th Quintile,Married,0.47045,2915,4708,0.45619,0.48471
2016,4th Quintile,"Married, living apart",0.02202,102,4708,0.01783,0.02621
2016,4th Quintile,Single,0.24890,1096,4708,0.23655,0.26125
2016,4th Quintile,Divorced,0.07025,356,4708,0.06295,0.07756
2016,4th Quintile,Widowed,0.06127,239,4708,0.05442,0.06812
2016,5th Quintile,Married,0.54659,3392,4924,0.53269,0.56050
2016,5th Quintile,"Married, living apart",0.01879,91,4924,0.01500,0.02258
2016,5th Quintile,Single,0.22409,943,4924,0.21244,0.23574
2016,5th Quintile,Divorced,0.07164,321,4924,0.06444,0.07885
2016,5th Quintile,Widowed,0.04038,177,4924,0.03488,0.04588
2017,1st Quintile,Married,0.24884,2954,6471,0.23830,0.25937
2017,1st Quintile,"Married, living apart",0.03065,308,6471,0.02645,0.03485
2017,1st Quintile,Single,0.32527,2231,6471,0.31386,0.33669
2017,1st Quintile,Divorced,0.13369,743,6471,0.12540,0.14198
2017,1st Quintile,Widowed,0.06118,235,6471,0.05534,0.06702
2017,2nd Quintile,Married,0.40549,2823,5030,0.39192,0.41906
2017,2nd Quintile,"Married, living apart",0.02060,145,5030,0.01667,0.02452
2017,2nd Quintile,Single,0.21673,1261,5030,0.20534,0.22812
2017,2nd Quintile,Divorced,0.08892,461,5030,0.08106,0.09679
2017,2nd Quintile,Widowed,0.10503,340,5030,0.09656,0.11351
2017,3rd Quintile,Married,0.45408,2676,4525,0.43957,0.46859
2017,3rd Quintile,"Married, living apart",0.02069,98,4525,0.01654,0.02484
2017,3rd Quintile,Single,0.21425,1075,4525,0.20230,0.22621
2017,3rd Quintile,Divorced,0.07200,357,4525,0.06446,0.07953
2017,3rd Quintile,Widowed,0.08608,319,4525,0.07791,0.09426
2017,4th Quintile,Married,0.47591,2674,4414,0.46118,0.49065
2017,4th Quintile,"Married, living apart",0.02132,93,4414,0.01706,0.02558
2017,4th Quintile,Single,0.24605,1070,4414,0.23334,0.25876
2017,4th Quintile,Divorced,0.07732,340,4414,0.06944,0.08520
2017,4th Quintile,Widowed,0.06485,237,4414,0.05759,0.07212
2017,5th Quintile,Married,0.54087,3146,4590,0.52645,0.55529
2017,5th Quintile,"Married, living apart",0.01618,99,4590,0.01253,0.01983
2017,5th Quintile,Single,0.22957,880,4590,0.21740,0.24174
2017,5th Quintile,Divorced,0.06424,299,4590,0.05714,0.07133
2017,5th Quintile,Widowed,0.04686,166,4590,0.04074,0.05297
2018,1st Quintile,Married,0.25406,3529,7455,0.24418,0.26394
2018,1st Quintile,"Married, living apart",0.03226,344,7455,0.02825,0.03627
2018,1st Quintile,Single,0.31770,2539,7455,0.30713,0.32827
2018,1st Quintile,Divorced,0.14157,790,7455,0.13366,0.14949
2018,1st Quintile,Widowed,0.05956,253,7455,0.05419,0.06493
2018,2nd Quintile,Married,0.40124,2944,5454,0.38823,0.41425
2018,2nd Quintile,"Married, living apart",0.02184,166,5454,0.01796,0.02572
2018,2nd Quintile,Single,0.23915,1541,5454,0.22783,0.25048
2018,2nd Quintile,Divorced,0.07758,472,5454,0.07048,0.08468
2018,2nd Quintile,Widowed,0.09294,331,5454,0.08524,0.10065
2018,3rd Quintile,Married,0.44751,2887,4895,0.43357,0.46144
2018,3rd Quintile,"Married, living apart",0.02017,120,4895,0.01623,0.02411
2018,3rd Quintile,Single,0.22827,1197,4895,0.21651,0.24003
2018,3rd Quintile,Divorced,0.07903,405,4895,0.07147,0.08659
2018,3rd Quintile,Widowed,0.07504,286,4895,0.06766,0.08242
2018,4th Quintile,Married,0.46878,2904,4799,0.45466,0.48290
2018,4th Quintile,"Married, living apart",0.02041,94,4799,0.01641,0.02442
2018,4th Quintile,Single,0.24699,1175,4799,0.23479,0.25919
2018,4th Quintile,Divorced,0.07801,378,4799,0.07042,0.08560
2018,4th Quintile,Widowed,0.06019,248,4799,0.05346,0.06692
2018,5th Quintile,Married,0.55537,3505,5131,0.54177,0.56896
2018,5th Quintile,"Married, living apart",0.01928,108,5131,0.01552,0.02304
2018,5th Quintile,Single,0.22105,988,5131,0.20970,0.23241
2018,5th Quintile,Divorced,0.06756,343,5131,0.06069,0.07443
2018,5th Quintile,Widowed,0.03979,187,5131,0.03444,0.04514
2019,1st Quintile,Married,0.24505,3470,7199,0.23511,0.25498
2019,1st Quintile,"Married, living apart",0.03572,356,7199,0.03144,0.04001
2019,1st Quintile,Single,0.31687,2314,7199,0.30612,0.32762
2019,1st Quintile,Divorced,0.13445,802,7199,0.12657,0.14233
2019,1st Quintile,Widowed,0.06345,257,7199,0.05781,0.06908
2019,2nd Quintile,Married,0.40263,2653,5025,0.38907,0.41619
2019,2nd Quintile,"Married, living apart",0.01718,131,5025,0.01358,0.02077
2019,2nd Quintile,Single,0.23269,1429,5025,0.22101,0.24438
2019,2nd Quintile,Divorced,0.08792,481,5025,0.08009,0.09575
2019,2nd Quintile,Widowed,0.09018,331,5025,0.08226,0.09810
2019,3rd Quintile,Married,0.43652,2595,4518,0.42206,0.45098
2019,3rd Quintile,"Married, living apart",0.02365,109,4518,0.01921,0.02808
2019,3rd Quintile,Single,0.23963,1160,4518,0.22718,0.25208
2019,3rd Quintile,Divorced,0.08599,407,4518,0.07782,0.09417
2019,3rd Quintile,Widowed,0.06167,247,4518,0.05466,0.06869
2019,4th Quintile,Married,0.46280,2567,4335,0.44795,0.47764
2019,4th Quintile,"Married, living apart",0.01943,94,4335,0.01532,0.02354
2019,4th Quintile,Single,0.24265,1076,4335,0.22989,0.25541
2019,4th Quintile,Divorced,0.07013,338,4335,0.06253,0.07774
2019,4th Quintile,Widowed,0.06806,260,4335,0.06056,0.07556
2019,5th Quintile,Married,0.55697,3324,4868,0.54302,0.57093
2019,5th Quintile,"Married, living apart",0.01921,97,4868,0.01535,0.02306
2019,5th Quintile,Single,0.21105,914,4868,0.19958,0.22251
2019,5th Quintile,Divorced,0.07633,363,4868,0.06887,0.08379
2019,5th Quintile,Widowed,0.04033,170,4868,0.03480,0.04586
2020,1st Quintile,Married,0.23604,2842,6368,0.22561,0.24647
2020,1st Quintile,"Married, living apart",0.02970,274,6368,0.02553,0.03387
2020,1st Quintile,Single,0.32665,2206,6368,0.31513,0.33817
2020,1st Quintile,Divorced,0.14284,783,6368,0.13424,0.15143
2020,1st Quintile,Widowed,0.06825,263,6368,0.06206,0.07445
2020,2nd Quintile,Married,0.40676,2613,4937,0.39305,0.42046
2020,2nd Quintile,"Married, living apart",0.01614,122,4937,0.01262,0.01965
2020,2nd Quintile,Single,0.24183,1421,4937,0.22988,0.25377
2020,2nd Quintile,Divorced,0.08338,470,4937,0.07567,0.09110
2020,2nd Quintile,Widowed,0.07773,311,4937,0.07026,0.08520
2020,3rd Quintile,Married,0.42837,2409,4317,0.41361,0.44313
2020,3rd Quintile,"Married, living apart",0.02677,129,4317,0.02195,0.03158
2020,3rd Quintile,Single,0.24767,1153,4317,0.23479,0.26055
2020,3rd Quintile,Divorced,0.08113,380,4317,0.07298,0.08927
2020,3rd Quintile,Widowed,0.06297,246,4317,0.05573,0.07022
2020,4th Quintile,Married,0.47216,2743,4595,0.45773,0.48660
2020,4th Quintile,"Married, living apart",0.01392,82,4595,0.01053,0.01731
2020,4th Quintile,Single,0.25158,1192,4595,0.23903,0.26413
2020,4th Quintile,Divorced,0.06994,357,4595,0.06256,0.07731
2020,4th Quintile,Widowed,0.05345,221,4595,0.04695,0.05995
2020,5th Quintile,Married,0.53892,4104,6042,0.52635,0.55149
2020,5th Quintile,"Married, living apart",0.02182,138,6042,0.01814,0.02550
2020,5th Quintile,Single,0.22465,1159,6042,0.21413,0.23518
2020,5th Quintile,Divorced,0.06535,442,6042,0.05912,0.07158
2020,5th Quintile,Widowed,0.04056,199,6042,0.03559,0.04553
2021,1st Quintile,Married,0.25590,1981,4500,0.24315,0.26865
2021,1st Quintile,"Married, living apart",0.02402,198,4500,0.01954,0.02849
2021,1st Quintile,Single,0.31531,1606,4500,0.30173,0.32889
2021,1st Quintile,Divorced,0.14538,547,4500,0.13508,0.15568
2021,1st Quintile,Widowed,0.05558,168,4500,0.04888,0.06227
2021,2nd Quintile,Married,0.37669,1847,3566,0.36078,0.39260
2021,2nd Quintile,"Married, living apart",0.02191,128,3566,0.01711,0.02672
2021,2nd Quintile,Single,0.26770,1022,3566,0.25316,0.28223
2021,2nd Quintile,Divorced,0.08638,361,3566,0.07716,0.09560
2021,2nd Quintile,Widowed,0.06954,208,3566,0.06119,0.07789
2021,3rd Quintile,Married,0.41441,1714,3177,0.39727,0.43154
2021,3rd Quintile,"Married, living apart",0.02379,94,3177,0.01849,0.02909
2021,3rd Quintile,Single,0.24167,897,3177,0.22678,0.25656
2021,3rd Quintile,Divorced,0.07696,280,3177,0.06769,0.08623
2021,3rd Quintile,Widowed,0.07116,192,3177,0.06222,0.08010
2021,4th Quintile,Married,0.43965,1873,3214,0.42248,0.45681
2021,4th Quintile,"Married, living apart",0.01489,67,3214,0.01070,0.01907
2021,4th Quintile,Single,0.26368,830,3214,0.24844,0.27891
2021,4th Quintile,Divorced,0.07403,272,3214,0.06498,0.08309
2021,4th Quintile,Widowed,0.06019,172,3214,0.05197,0.06841
2021,5th Quintile,Married,0.54784,2895,4303,0.53297,0.56272
2021,5th Quintile,"Married, living apart",0.01637,95,4303,0.01258,0.02016
2021,5th Quintile,Single,0.20867,824,4303,0.19652,0.22081
2021,5th Quintile,Divorced,0.06527,334,4303,0.05789,0.07265
2021,5th Quintile,Widowed,0.04406,155,4303,0.03793,0.05020
2022,1st Quintile,Married,0.27739,1974,4310,0.26403,0.29076
2022,1st Quintile,"Married, living apart",0.02857,186,4310,0.02360,0.03355
2022,1st Quintile,Single,0.29299,1501,4310,0.27940,0.30658
2022,1st Quintile,Divorced,0.14670,499,4310,0.13614,0.15727
2022,1st Quintile,Widowed,0.06362,150,4310,0.05633,0.07091
2022,2nd Quintile,Married,0.40503,1659,3275,0.38822,0.42185
2022,2nd Quintile,"Married, living apart",0.01633,100,3275,0.01199,0.02067
2022,2nd Quintile,Single,0.24405,978,3275,0.22933,0.25876
2022,2nd Quintile,Divorced,0.09675,356,3275,0.08662,0.10687
2022,2nd Quintile,Widowed,0.08284,182,3275,0.07339,0.09228
2022,3rd Quintile,Married,0.45256,1673,3000,0.43475,0.47038
2022,3rd Quintile,"Married, living apart",0.02414,87,3000,0.01865,0.02963
2022,3rd Quintile,Single,0.21257,798,3000,0.19793,0.22722
2022,3rd Quintile,Divorced,0.07827,268,3000,0.06866,0.08789
2022,3rd Quintile,Widowed,0.08314,174,3000,0.07326,0.09302
2022,4th Quintile,Married,0.46820,1859,3146,0.45076,0.48564
2022,4th Quintile,"Married, living apart",0.01784,73,3146,0.01321,0.02247
2022,4th Quintile,Single,0.23117,817,3146,0.21644,0.24591
2022,4th Quintile,Divorced,0.06754,236,3146,0.05877,0.07631
2022,4th Quintile,Widowed,0.07068,161,3146,0.06172,0.07963
2022,5th Quintile,Married,0.53227,2656,4052,0.51690,0.54763
2022,5th Quintile,"Married, living apart",0.01707,95,4052,0.01308,0.02106
2022,5th Quintile,Single,0.19963,787,4052,0.18732,0.21194
2022,5th Quintile,Divorced,0.06599,308,4052,0.05835,0.07364
2022,5th Quintile,Widowed,0.07601,206,4052,0.06785,0.08417
