year,age_gr,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,66 and older,Urban regions,Divorced,0.07701,157,2805,0.06714,0.08688
2008,66 and older,Urban regions,Widowed,0.30027,649,2805,0.28331,0.31724
2008,66 and older,Rural regions,Married,0.58573,982,1469,0.56053,0.61093
2008,66 and older,Rural regions,Single,0.04141,43,1469,0.03122,0.05160
2008,66 and older,Rural regions,Divorced,0.06566,82,1469,0.05299,0.07833
2008,66 and older,Rural regions,Widowed,0.28958,362,1469,0.26638,0.31278
2009,17-29 y.,Urban regions,Married,0.08599,174,2027,0.07379,0.09820
2009,17-29 y.,Urban regions,Single,0.90114,1853,2027,0.88815,0.91414
2009,17-29 y.,Rural regions,Married,0.08744,86,1029,0.07017,0.10470
2009,17-29 y.,Rural regions,Single,0.89437,943,1029,0.87558,0.91316
2009,30-45 y.,Urban regions,Married,0.57371,1916,3072,0.55622,0.59121
2009,30-45 y.,Urban regions,"Married, living apart",0.02870,96,3072,0.02279,0.03460
2009,30-45 y.,Urban regions,Single,0.31126,830,3072,0.29488,0.32764
2009,30-45 y.,Urban regions,Divorced,0.08270,230,3072,0.07296,0.09244
2009,30-45 y.,Rural regions,Married,0.56988,988,1578,0.54544,0.59432
2009,30-45 y.,Rural regions,"Married, living apart",0.03521,44,1578,0.02611,0.04431
2009,30-45 y.,Rural regions,Single,0.30676,401,1578,0.28399,0.32952
2009,30-45 y.,Rural regions,Divorced,0.08079,145,1578,0.06734,0.09424
2009,46-65 y.,Urban regions,Married,0.65569,2980,4050,0.64105,0.67032
2009,46-65 y.,Urban regions,"Married, living apart",0.03616,131,4050,0.03041,0.04191
2009,46-65 y.,Urban regions,Single,0.10609,266,4050,0.09661,0.11558
2009,46-65 y.,Urban regions,Divorced,0.15894,518,4050,0.14768,0.17020
2009,46-65 y.,Urban regions,Widowed,0.04312,155,4050,0.03687,0.04938
2009,46-65 y.,Rural regions,Married,0.69911,1733,2275,0.68026,0.71796
2009,46-65 y.,Rural regions,"Married, living apart",0.02858,47,2275,0.02174,0.03543
2009,46-65 y.,Rural regions,Single,0.07045,104,2275,0.05993,0.08097
2009,46-65 y.,Rural regions,Divorced,0.15670,293,2275,0.14176,0.17164
2009,46-65 y.,Rural regions,Widowed,0.04515,98,2275,0.03661,0.05368
2009,66 and older,Urban regions,Married,0.54939,1781,2704,0.53064,0.56815
2009,66 and older,Urban regions,"Married, living apart",0.02225,55,2704,0.01669,0.02781
2009,66 and older,Urban regions,Single,0.04932,90,2704,0.04116,0.05748
2009,66 and older,Urban regions,Divorced,0.07585,151,2704,0.06587,0.08583
2009,66 and older,Urban regions,Widowed,0.30319,627,2704,0.28586,0.32051
2009,66 and older,Rural regions,Married,0.59960,971,1440,0.57429,0.62492
2009,66 and older,Rural regions,Single,0.04175,42,1440,0.03142,0.05209
2009,66 and older,Rural regions,Divorced,0.06581,79,1440,0.05300,0.07863
2009,66 and older,Rural regions,Widowed,0.27828,348,1440,0.25513,0.30144
2010,17-29 y.,Urban regions,Married,0.08589,584,2772,0.07545,0.09632
2010,17-29 y.,Urban regions,Single,0.89853,2188,2772,0.88729,0.90978
2010,17-29 y.,Rural regions,Married,0.07522,260,1430,0.06155,0.08890
2010,17-29 y.,Rural regions,Single,0.91588,1170,1430,0.90148,0.93027
2010,30-45 y.,Urban regions,Married,0.56425,4053,5961,0.55166,0.57684
2010,30-45 y.,Urban regions,"Married, living apart",0.03294,183,5961,0.02841,0.03748
2010,30-45 y.,Urban regions,Single,0.31959,1245,5961,0.30775,0.33143
2010,30-45 y.,Urban regions,Divorced,0.08012,480,5961,0.07323,0.08702
2010,30-45 y.,Rural regions,Married,0.56697,2076,3055,0.54940,0.58455
2010,30-45 y.,Rural regions,"Married, living apart",0.03212,80,3055,0.02587,0.03838
2010,30-45 y.,Rural regions,Single,0.32114,642,3055,0.30458,0.33770
2010,30-45 y.,Rural regions,Divorced,0.07103,257,3055,0.06192,0.08014
2010,46-65 y.,Urban regions,Married,0.64715,3144,4467,0.63313,0.66116
2010,46-65 y.,Urban regions,"Married, living apart",0.03556,167,4467,0.03013,0.04099
2010,46-65 y.,Urban regions,Single,0.11268,336,4467,0.10340,0.12195
2010,46-65 y.,Urban regions,Divorced,0.16696,669,4467,0.15603,0.17790
2010,46-65 y.,Urban regions,Widowed,0.03765,151,4467,0.03206,0.04323
2010,46-65 y.,Rural regions,Married,0.70075,1828,2477,0.68271,0.71879
2010,46-65 y.,Rural regions,"Married, living apart",0.02807,62,2477,0.02157,0.03458
2010,46-65 y.,Rural regions,Single,0.07235,122,2477,0.06214,0.08255
2010,46-65 y.,Rural regions,Divorced,0.15562,362,2477,0.14135,0.16990
2010,46-65 y.,Rural regions,Widowed,0.04321,103,2477,0.03520,0.05122
2010,66 and older,Urban regions,Married,0.54802,1720,2623,0.52897,0.56707
2010,66 and older,Urban regions,"Married, living apart",0.02139,54,2623,0.01586,0.02693
2010,66 and older,Urban regions,Single,0.04788,87,2623,0.03971,0.05606
2010,66 and older,Urban regions,Divorced,0.07883,155,2623,0.06852,0.08915
2010,66 and older,Urban regions,Widowed,0.30387,607,2623,0.28627,0.32147
2010,66 and older,Rural regions,Married,0.61078,940,1383,0.58507,0.63649
2010,66 and older,Rural regions,Single,0.03555,35,1383,0.02579,0.04532
2010,66 and older,Rural regions,Divorced,0.07246,79,1383,0.05879,0.08613
2010,66 and older,Rural regions,Widowed,0.26737,329,1383,0.24404,0.29071
2011,17-29 y.,Urban regions,Married,0.08025,445,2976,0.07049,0.09002
2011,17-29 y.,Urban regions,Single,0.90517,2531,2976,0.89464,0.91570
2011,17-29 y.,Rural regions,Married,0.07500,244,1645,0.06226,0.08773
2011,17-29 y.,Rural regions,Single,0.91335,1401,1645,0.89975,0.92695
2011,30-45 y.,Urban regions,Married,0.55612,4322,6444,0.54399,0.56825
2011,30-45 y.,Urban regions,"Married, living apart",0.02738,200,6444,0.02339,0.03136
2011,30-45 y.,Urban regions,Single,0.33469,1364,6444,0.32317,0.34621
2011,30-45 y.,Urban regions,Divorced,0.07858,558,6444,0.07201,0.08516
2011,30-45 y.,Rural regions,Married,0.56615,2309,3438,0.54958,0.58272
2011,30-45 y.,Rural regions,"Married, living apart",0.02861,109,3438,0.02304,0.03418
2011,30-45 y.,Rural regions,Single,0.31554,712,3438,0.30000,0.33107
2011,30-45 y.,Rural regions,Divorced,0.08177,308,3438,0.07261,0.09093
2011,46-65 y.,Urban regions,Married,0.63815,3919,5720,0.62569,0.65060
2011,46-65 y.,Urban regions,"Married, living apart",0.03870,225,5720,0.03370,0.04369
2011,46-65 y.,Urban regions,Single,0.11982,490,5720,0.11140,0.12824
2011,46-65 y.,Urban regions,Divorced,0.16293,876,5720,0.15336,0.17250
2011,46-65 y.,Urban regions,Widowed,0.04041,210,5720,0.03530,0.04551
2011,46-65 y.,Rural regions,Married,0.69591,2452,3400,0.68045,0.71138
2011,46-65 y.,Rural regions,"Married, living apart",0.02225,77,3400,0.01729,0.02721
2011,46-65 y.,Rural regions,Single,0.08216,212,3400,0.07293,0.09139
2011,46-65 y.,Rural regions,Divorced,0.15599,513,3400,0.14379,0.16819
2011,46-65 y.,Rural regions,Widowed,0.04369,146,3400,0.03682,0.05056
2011,66 and older,Urban regions,Married,0.55998,2185,3324,0.54310,0.57686
2011,66 and older,Urban regions,"Married, living apart",0.02202,68,3324,0.01703,0.02701
2011,66 and older,Urban regions,Single,0.05184,129,3324,0.04430,0.05938
2011,66 and older,Urban regions,Divorced,0.07964,204,3324,0.07044,0.08885
2011,66 and older,Urban regions,Widowed,0.28651,738,3324,0.27114,0.30189
2011,66 and older,Rural regions,Married,0.61011,1228,1795,0.58754,0.63268
2011,66 and older,Rural regions,Single,0.03894,56,1795,0.02999,0.04789
2011,66 and older,Rural regions,Divorced,0.07111,101,1795,0.05922,0.08301
2011,66 and older,Rural regions,Widowed,0.26632,410,1795,0.24586,0.28677
2012,17-29 y.,Urban regions,Married,0.09062,385,2889,0.08015,0.10109
2012,17-29 y.,Urban regions,Single,0.90000,2504,2889,0.88905,0.91094
2012,17-29 y.,Rural regions,Married,0.09122,187,1558,0.07692,0.10552
2012,17-29 y.,Rural regions,Single,0.89672,1371,1558,0.88160,0.91183
2012,30-45 y.,Urban regions,Married,0.55212,3866,5826,0.53935,0.56489
2012,30-45 y.,Urban regions,"Married, living apart",0.03168,189,5826,0.02718,0.03617
2012,30-45 y.,Urban regions,Single,0.33510,1249,5826,0.32298,0.34722
2012,30-45 y.,Urban regions,Divorced,0.07755,522,5826,0.07069,0.08442
2012,30-45 y.,Rural regions,Married,0.57205,2137,3198,0.55490,0.58920
2012,30-45 y.,Rural regions,"Married, living apart",0.02977,108,3198,0.02388,0.03566
2012,30-45 y.,Rural regions,Single,0.31505,675,3198,0.29894,0.33115
2012,30-45 y.,Rural regions,Divorced,0.07762,278,3198,0.06834,0.08689
2012,46-65 y.,Urban regions,Married,0.64365,3926,5788,0.63131,0.65599
2012,46-65 y.,Urban regions,"Married, living apart",0.03540,219,5788,0.03064,0.04017
2012,46-65 y.,Urban regions,Single,0.12071,516,5788,0.11231,0.12910
2012,46-65 y.,Urban regions,Divorced,0.16219,915,5788,0.15269,0.17169
2012,46-65 y.,Urban regions,Widowed,0.03805,212,5788,0.03312,0.04298
2012,46-65 y.,Rural regions,Married,0.69019,2563,3580,0.67504,0.70534
2012,46-65 y.,Rural regions,"Married, living apart",0.02257,82,3580,0.01771,0.02744
2012,46-65 y.,Rural regions,Single,0.08535,237,3580,0.07619,0.09450
2012,46-65 y.,Rural regions,Divorced,0.15758,547,3580,0.14565,0.16952
2012,46-65 y.,Rural regions,Widowed,0.04430,151,3580,0.03756,0.05105
2012,66 and older,Urban regions,Married,0.57817,2207,3315,0.56136,0.59499
2012,66 and older,Urban regions,"Married, living apart",0.02285,68,3315,0.01776,0.02793
2012,66 and older,Urban regions,Single,0.05321,127,3315,0.04557,0.06085
2012,66 and older,Urban regions,Divorced,0.07922,208,3315,0.07002,0.08841
2012,66 and older,Urban regions,Widowed,0.26655,705,3315,0.25150,0.28161
2012,66 and older,Rural regions,Married,0.61687,1279,1866,0.59480,0.63893
2012,66 and older,Rural regions,Single,0.03730,57,1866,0.02870,0.04591
2012,66 and older,Rural regions,Divorced,0.07408,112,1866,0.06219,0.08597
2012,66 and older,Rural regions,Widowed,0.25829,418,1866,0.23842,0.27815
2013,17-29 y.,Urban regions,Married,0.09466,537,3758,0.08530,0.10402
2013,17-29 y.,Urban regions,Single,0.89705,3221,3758,0.88734,0.90677
2013,17-29 y.,Rural regions,Married,0.07893,201,1741,0.06626,0.09160
2013,17-29 y.,Rural regions,Single,0.90999,1540,1741,0.89654,0.92343
2013,30-45 y.,Urban regions,Married,0.55154,4722,6985,0.53987,0.56320
2013,30-45 y.,Urban regions,"Married, living apart",0.03605,258,6985,0.03168,0.04042
2013,30-45 y.,Urban regions,Single,0.33827,1403,6985,0.32717,0.34937
2013,30-45 y.,Urban regions,Divorced,0.06984,568,6985,0.06386,0.07582
2013,30-45 y.,Urban regions,Widowed,0.00430,34,6985,0.00277,0.00584
2013,30-45 y.,Rural regions,Married,0.54576,2276,3359,0.52892,0.56260
2013,30-45 y.,Rural regions,"Married, living apart",0.04186,124,3359,0.03508,0.04863
2013,30-45 y.,Rural regions,Single,0.33737,687,3359,0.32138,0.35336
2013,30-45 y.,Rural regions,Divorced,0.07129,272,3359,0.06258,0.07999
2013,46-65 y.,Urban regions,Married,0.64321,4444,6462,0.63153,0.65489
2013,46-65 y.,Urban regions,"Married, living apart",0.03033,224,6462,0.02615,0.03451
2013,46-65 y.,Urban regions,Single,0.12626,555,6462,0.11816,0.13436
2013,46-65 y.,Urban regions,Divorced,0.16343,1008,6462,0.15442,0.17245
2013,46-65 y.,Urban regions,Widowed,0.03677,231,6462,0.03218,0.04136
2013,46-65 y.,Rural regions,Married,0.67871,2657,3724,0.66371,0.69371
2013,46-65 y.,Rural regions,"Married, living apart",0.02432,92,3724,0.01937,0.02927
2013,46-65 y.,Rural regions,Single,0.09209,244,3724,0.08280,0.10138
2013,46-65 y.,Rural regions,Divorced,0.16163,578,3724,0.14980,0.17345
2013,46-65 y.,Rural regions,Widowed,0.04325,153,3724,0.03671,0.04978
2013,66 and older,Urban regions,Married,0.56225,2147,3249,0.54519,0.57931
2013,66 and older,Urban regions,"Married, living apart",0.02067,65,3249,0.01577,0.02556
2013,66 and older,Urban regions,Single,0.05544,124,3249,0.04757,0.06331
2013,66 and older,Urban regions,Divorced,0.09217,224,3249,0.08223,0.10212
2013,66 and older,Urban regions,Widowed,0.26947,689,3249,0.25421,0.28473
2013,66 and older,Rural regions,Married,0.60547,1207,1774,0.58272,0.62822
2013,66 and older,Rural regions,Single,0.04121,50,1774,0.03196,0.05046
2013,66 and older,Rural regions,Divorced,0.07245,114,1774,0.06038,0.08452
2013,66 and older,Rural regions,Widowed,0.26417,403,1774,0.24365,0.28469
2014,17-29 y.,Urban regions,Married,0.08911,368,3261,0.07933,0.09889
2014,17-29 y.,Urban regions,Single,0.89915,2893,3261,0.88881,0.90949
2014,17-29 y.,Rural regions,Married,0.06795,150,1535,0.05536,0.08054
2014,17-29 y.,Rural regions,Single,0.92156,1385,1535,0.90810,0.93501
2014,30-45 y.,Urban regions,Married,0.54917,3824,5643,0.53618,0.56215
2014,30-45 y.,Urban regions,"Married, living apart",0.03356,176,5643,0.02886,0.03826
2014,30-45 y.,Urban regions,Single,0.34241,1190,5643,0.33003,0.35479
2014,30-45 y.,Urban regions,Divorced,0.07079,453,5643,0.06410,0.07748
2014,30-45 y.,Rural regions,Married,0.55468,1925,2834,0.53638,0.57298
2014,30-45 y.,Rural regions,"Married, living apart",0.03933,100,2834,0.03217,0.04648
2014,30-45 y.,Rural regions,Single,0.32828,594,2834,0.31099,0.34558
2014,30-45 y.,Rural regions,Divorced,0.07338,215,2834,0.06378,0.08298
2014,46-65 y.,Urban regions,Married,0.64075,4066,5904,0.62851,0.65299
2014,46-65 y.,Urban regions,"Married, living apart",0.03817,217,5904,0.03328,0.04306
2014,46-65 y.,Urban regions,Single,0.12396,514,5904,0.11555,0.13236
2014,46-65 y.,Urban regions,Divorced,0.16259,914,5904,0.15318,0.17201
2014,46-65 y.,Urban regions,Widowed,0.03453,193,5904,0.02988,0.03919
2014,46-65 y.,Rural regions,Married,0.66340,2404,3407,0.64753,0.67927
2014,46-65 y.,Rural regions,"Married, living apart",0.02405,89,3407,0.01891,0.02920
2014,46-65 y.,Rural regions,Single,0.10285,243,3407,0.09265,0.11305
2014,46-65 y.,Rural regions,Divorced,0.16628,527,3407,0.15377,0.17878
2014,46-65 y.,Rural regions,Widowed,0.04342,144,3407,0.03657,0.05026
2014,66 and older,Urban regions,Married,0.55586,2083,3161,0.53854,0.57319
2014,66 and older,Urban regions,"Married, living apart",0.02122,65,3161,0.01619,0.02624
2014,66 and older,Urban regions,Single,0.05746,119,3161,0.04935,0.06557
2014,66 and older,Urban regions,Divorced,0.09532,222,3161,0.08508,0.10556
2014,66 and older,Urban regions,Widowed,0.27014,672,3161,0.25466,0.28563
2014,66 and older,Rural regions,Married,0.60052,1218,1766,0.57767,0.62337
2014,66 and older,Rural regions,Single,0.03857,42,1766,0.02958,0.04755
2014,66 and older,Rural regions,Divorced,0.07616,113,1766,0.06379,0.08854
2014,66 and older,Rural regions,Widowed,0.26529,393,1766,0.24469,0.28588
2015,17-29 y.,Urban regions,Married,0.09826,443,3378,0.08822,0.10830
2015,17-29 y.,Urban regions,"Married, living apart",0.00852,31,3378,0.00542,0.01162
2015,17-29 y.,Urban regions,Single,0.89104,2904,3378,0.88054,0.90155
2015,17-29 y.,Rural regions,Married,0.07675,182,1564,0.06356,0.08995
2015,17-29 y.,Rural regions,Single,0.91233,1382,1564,0.89831,0.92635
2015,30-45 y.,Urban regions,Married,0.52411,3680,5462,0.51087,0.53736
2015,30-45 y.,Urban regions,"Married, living apart",0.02935,155,5462,0.02488,0.03383
2015,30-45 y.,Urban regions,Single,0.37261,1211,5462,0.35979,0.38544
2015,30-45 y.,Urban regions,Divorced,0.07178,416,5462,0.06494,0.07863
2015,30-45 y.,Rural regions,Married,0.51803,1836,2730,0.49929,0.53678
2015,30-45 y.,Rural regions,"Married, living apart",0.04130,98,2730,0.03383,0.04876
2015,30-45 y.,Rural regions,Single,0.36208,599,2730,0.34404,0.38011
2015,30-45 y.,Rural regions,Divorced,0.07432,197,2730,0.06448,0.08416
2015,46-65 y.,Urban regions,Married,0.62979,3949,5799,0.61736,0.64222
2015,46-65 y.,Urban regions,"Married, living apart",0.03476,214,5799,0.03004,0.03947
2015,46-65 y.,Urban regions,Single,0.13569,542,5799,0.12687,0.14450
2015,46-65 y.,Urban regions,Divorced,0.16572,919,5799,0.15615,0.17529
2015,46-65 y.,Urban regions,Widowed,0.03405,175,5799,0.02938,0.03872
2015,46-65 y.,Rural regions,Married,0.65427,2323,3308,0.63806,0.67048
2015,46-65 y.,Rural regions,"Married, living apart",0.02186,85,3308,0.01687,0.02684
2015,46-65 y.,Rural regions,Single,0.10054,243,3308,0.09029,0.11079
2015,46-65 y.,Rural regions,Divorced,0.18074,528,3308,0.16762,0.19385
2015,46-65 y.,Rural regions,Widowed,0.04260,129,3308,0.03571,0.04948
2015,66 and older,Urban regions,Married,0.55681,2047,3100,0.53932,0.57430
2015,66 and older,Urban regions,"Married, living apart",0.02483,72,3100,0.01935,0.03031
2015,66 and older,Urban regions,Single,0.05857,120,3100,0.05030,0.06684
2015,66 and older,Urban regions,Divorced,0.09828,220,3100,0.08780,0.10876
2015,66 and older,Urban regions,Widowed,0.26151,641,3100,0.24604,0.27699
2015,66 and older,Rural regions,Married,0.57138,1203,1773,0.54834,0.59442
2015,66 and older,Rural regions,Single,0.04460,44,1773,0.03499,0.05421
2015,66 and older,Rural regions,Divorced,0.08704,123,1773,0.07391,0.10016
2015,66 and older,Rural regions,Widowed,0.27759,403,1773,0.25674,0.29844
2016,17-29 y.,Urban regions,Married,0.08945,560,3754,0.08032,0.09858
2016,17-29 y.,Urban regions,"Married, living apart",0.00533,48,3754,0.00300,0.00766
2016,17-29 y.,Urban regions,Single,0.90254,3146,3754,0.89305,0.91203
2016,17-29 y.,Rural regions,Married,0.08372,272,1739,0.07070,0.09674
2016,17-29 y.,Rural regions,Single,0.89754,1467,1739,0.88329,0.91180
2016,30-45 y.,Urban regions,Married,0.54190,4023,5765,0.52904,0.55477
2016,30-45 y.,Urban regions,"Married, living apart",0.03151,235,5765,0.02700,0.03602
2016,30-45 y.,Urban regions,Single,0.35872,1140,5765,0.34634,0.37111
2016,30-45 y.,Urban regions,Divorced,0.06537,367,5765,0.05899,0.07175
2016,30-45 y.,Rural regions,Married,0.50784,1922,2796,0.48930,0.52637
2016,30-45 y.,Rural regions,"Married, living apart",0.04631,141,2796,0.03852,0.05410
2016,30-45 y.,Rural regions,Single,0.35600,543,2796,0.33824,0.37375
2016,30-45 y.,Rural regions,Divorced,0.08489,190,2796,0.07456,0.09522
2016,46-65 y.,Urban regions,Married,0.62374,3918,5760,0.61123,0.63626
2016,46-65 y.,Urban regions,"Married, living apart",0.03393,233,5760,0.02925,0.03860
2016,46-65 y.,Urban regions,Single,0.13960,536,5760,0.13065,0.14855
2016,46-65 y.,Urban regions,Divorced,0.16764,890,5760,0.15800,0.17729
2016,46-65 y.,Urban regions,Widowed,0.03508,183,5760,0.03033,0.03984
2016,46-65 y.,Rural regions,Married,0.65446,2312,3271,0.63816,0.67076
2016,46-65 y.,Rural regions,"Married, living apart",0.02033,100,3271,0.01549,0.02516
2016,46-65 y.,Rural regions,Single,0.10725,240,3271,0.09665,0.11786
2016,46-65 y.,Rural regions,Divorced,0.17885,498,3271,0.16571,0.19198
2016,46-65 y.,Rural regions,Widowed,0.03912,121,3271,0.03247,0.04576
2016,66 and older,Urban regions,Married,0.54961,1956,2985,0.53176,0.56746
2016,66 and older,Urban regions,"Married, living apart",0.02625,68,2985,0.02051,0.03199
2016,66 and older,Urban regions,Single,0.05878,111,2985,0.05034,0.06722
2016,66 and older,Urban regions,Divorced,0.10136,224,2985,0.09053,0.11219
2016,66 and older,Urban regions,Widowed,0.26399,626,2985,0.24818,0.27981
2016,66 and older,Rural regions,Married,0.57264,1182,1726,0.54929,0.59598
2016,66 and older,Rural regions,Single,0.04357,40,1726,0.03393,0.05320
2016,66 and older,Rural regions,Divorced,0.08386,120,1726,0.07078,0.09694
2016,66 and older,Rural regions,Widowed,0.28041,384,1726,0.25922,0.30161
2017,17-29 y.,Urban regions,Married,0.08195,667,4406,0.07385,0.09005
2017,17-29 y.,Urban regions,"Married, living apart",0.00726,55,4406,0.00475,0.00976
2017,17-29 y.,Urban regions,Single,0.90760,3684,4406,0.89905,0.91615
2017,17-29 y.,Rural regions,Married,0.08280,320,2092,0.07099,0.09461
2017,17-29 y.,Rural regions,"Married, living apart",0.01446,37,2092,0.00934,0.01958
2017,17-29 y.,Rural regions,Single,0.89145,1735,2092,0.87812,0.90479
2017,30-45 y.,Urban regions,Married,0.53173,4228,6140,0.51925,0.54421
2017,30-45 y.,Urban regions,"Married, living apart",0.03662,269,6140,0.03192,0.04132
2017,30-45 y.,Urban regions,Single,0.35787,1245,6140,0.34587,0.36986
2017,30-45 y.,Urban regions,Divorced,0.06983,364,6140,0.06346,0.07621
2017,30-45 y.,Urban regions,Widowed,0.00395,34,6140,0.00238,0.00552
2017,30-45 y.,Rural regions,Married,0.51544,2026,2964,0.49744,0.53343
2017,30-45 y.,Rural regions,"Married, living apart",0.03135,120,2964,0.02508,0.03762
2017,30-45 y.,Rural regions,Single,0.37690,627,2964,0.35945,0.39435
2017,30-45 y.,Rural regions,Divorced,0.07238,191,2964,0.06305,0.08171
2017,46-65 y.,Urban regions,Married,0.63375,4614,6707,0.62222,0.64528
2017,46-65 y.,Urban regions,"Married, living apart",0.03182,274,6707,0.02762,0.03603
2017,46-65 y.,Urban regions,Single,0.13773,624,6707,0.12948,0.14597
2017,46-65 y.,Urban regions,Divorced,0.16518,993,6707,0.15629,0.17407
2017,46-65 y.,Urban regions,Widowed,0.03152,202,6707,0.02734,0.03570
2017,46-65 y.,Rural regions,Married,0.64854,2733,3867,0.63349,0.66359
2017,46-65 y.,Rural regions,"Married, living apart",0.02334,110,3867,0.01858,0.02810
2017,46-65 y.,Rural regions,Single,0.11511,310,3867,0.10505,0.12517
2017,46-65 y.,Rural regions,Divorced,0.17455,571,3867,0.16259,0.18652
2017,46-65 y.,Rural regions,Widowed,0.03846,143,3867,0.03240,0.04453
2017,66 and older,Urban regions,Married,0.53512,2051,3136,0.51766,0.55258
2017,66 and older,Urban regions,"Married, living apart",0.02690,66,3136,0.02124,0.03256
2017,66 and older,Urban regions,Single,0.06079,116,3136,0.05242,0.06915
2017,66 and older,Urban regions,Divorced,0.11102,260,3136,0.10002,0.12202
2017,66 and older,Urban regions,Widowed,0.26617,643,3136,0.25070,0.28165
2017,66 and older,Rural regions,Married,0.57475,1274,1833,0.55211,0.59739
2017,66 and older,Rural regions,Single,0.04574,46,1833,0.03617,0.05530
2017,66 and older,Rural regions,Divorced,0.08972,130,1833,0.07663,0.10281
2017,66 and older,Rural regions,Widowed,0.27039,383,1833,0.25005,0.29073
2018,17-29 y.,Urban regions,Married,0.08927,603,4191,0.08064,0.09790
2018,17-29 y.,Urban regions,"Married, living apart",0.01162,61,4191,0.00838,0.01487
2018,17-29 y.,Urban regions,Single,0.89738,3527,4191,0.88819,0.90656
2018,17-29 y.,Rural regions,Married,0.07744,253,1900,0.06541,0.08946
2018,17-29 y.,Rural regions,Single,0.89710,1647,1900,0.88343,0.91076
2018,30-45 y.,Urban regions,Married,0.54064,3869,5727,0.52773,0.55355
2018,30-45 y.,Urban regions,"Married, living apart",0.03255,223,5727,0.02796,0.03715
2018,30-45 y.,Urban regions,Single,0.36551,1278,5727,0.35304,0.37799
2018,30-45 y.,Urban regions,Divorced,0.05850,357,5727,0.05242,0.06458
2018,30-45 y.,Rural regions,Married,0.52355,1820,2669,0.50459,0.54250
2018,30-45 y.,Rural regions,"Married, living apart",0.02440,90,2669,0.01854,0.03025
2018,30-45 y.,Rural regions,Single,0.36653,578,2669,0.34824,0.38481
2018,30-45 y.,Rural regions,Divorced,0.07960,181,2669,0.06933,0.08987
2018,46-65 y.,Urban regions,Married,0.62229,4397,6538,0.61054,0.63404
2018,46-65 y.,Urban regions,"Married, living apart",0.03546,285,6538,0.03098,0.03995
2018,46-65 y.,Urban regions,Single,0.13365,620,6538,0.12540,0.14190
2018,46-65 y.,Urban regions,Divorced,0.17281,1012,6538,0.16365,0.18198
2018,46-65 y.,Urban regions,Widowed,0.03578,224,6538,0.03128,0.04029
2018,46-65 y.,Rural regions,Married,0.63501,2589,3719,0.61954,0.65049
2018,46-65 y.,Rural regions,"Married, living apart",0.03007,126,3719,0.02458,0.03556
2018,46-65 y.,Rural regions,Single,0.12348,319,3719,0.11291,0.13406
2018,46-65 y.,Rural regions,Divorced,0.17279,550,3719,0.16064,0.18494
2018,46-65 y.,Rural regions,Widowed,0.03864,135,3719,0.03245,0.04484
2018,66 and older,Urban regions,Married,0.54532,2064,3180,0.52801,0.56263
2018,66 and older,Urban regions,"Married, living apart",0.02532,67,3180,0.01986,0.03078
2018,66 and older,Urban regions,Single,0.05765,117,3180,0.04955,0.06575
2018,66 and older,Urban regions,Divorced,0.11863,298,3180,0.10739,0.12987
2018,66 and older,Urban regions,Widowed,0.25307,634,3180,0.23796,0.26818
2018,66 and older,Rural regions,Married,0.58024,1249,1813,0.55751,0.60296
2018,66 and older,Rural regions,Single,0.04679,48,1813,0.03706,0.05651
2018,66 and older,Rural regions,Divorced,0.09497,147,1813,0.08147,0.10847
2018,66 and older,Rural regions,Widowed,0.25765,369,1813,0.23752,0.27779
2019,17-29 y.,No answer / don't know,Single,0.91652,109,109,0.86435,0.96869
2019,17-29 y.,Urban regions,Married,0.09417,484,3570,0.08458,0.10375
2019,17-29 y.,Urban regions,"Married, living apart",0.00793,46,3570,0.00502,0.01084
2019,17-29 y.,Urban regions,Single,0.89447,3040,3570,0.88439,0.90455
2019,17-29 y.,Rural regions,Married,0.06946,186,1554,0.05682,0.08211
2019,17-29 y.,Rural regions,Single,0.90959,1368,1554,0.89533,0.92385
2019,30-45 y.,No answer / don't know,Married,0.33132,48,141,0.25335,0.40929
2019,30-45 y.,No answer / don't know,Single,0.57434,93,141,0.49244,0.65625
2019,30-45 y.,Urban regions,Married,0.55154,3513,5220,0.53804,0.56503
2019,30-45 y.,Urban regions,"Married, living apart",0.02750,185,5220,0.02306,0.03193
2019,30-45 y.,Urban regions,Single,0.35486,1194,5220,0.34187,0.36784
2019,30-45 y.,Urban regions,Divorced,0.06255,328,5220,0.05598,0.06912
2019,30-45 y.,Rural regions,Married,0.50344,1654,2507,0.48386,0.52302
2019,30-45 y.,Rural regions,"Married, living apart",0.03279,103,2507,0.02582,0.03976
2019,30-45 y.,Rural regions,Single,0.38466,585,2507,0.36561,0.40371
2019,30-45 y.,Rural regions,Divorced,0.06773,165,2507,0.05789,0.07757
2019,46-65 y.,No answer / don't know,Married,0.39133,70,183,0.32042,0.46224
2019,46-65 y.,No answer / don't know,Single,0.36031,76,183,0.29056,0.43006
2019,46-65 y.,No answer / don't know,Divorced,0.17823,37,183,0.12263,0.23384
2019,46-65 y.,Urban regions,Married,0.62955,4806,6994,0.61823,0.64087
2019,46-65 y.,Urban regions,"Married, living apart",0.04113,297,6994,0.03647,0.04578
2019,46-65 y.,Urban regions,Single,0.13138,659,6994,0.12346,0.13929
2019,46-65 y.,Urban regions,Divorced,0.16208,1019,6994,0.15345,0.17072
