year,quintil_oecd,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,3rd Quintile,Rural regions,Married,0.60823,1113,1666,0.58478,0.63168
2001,3rd Quintile,Rural regions,Single,0.22005,369,1666,0.20015,0.23995
2001,3rd Quintile,Rural regions,Divorced,0.05940,76,1666,0.04804,0.07075
2001,3rd Quintile,Rural regions,Widowed,0.09173,108,1666,0.07786,0.10559
2001,4th Quintile,Urban regions,Married,0.58044,1863,2996,0.56277,0.59812
2001,4th Quintile,Urban regions,"Married, living apart",0.01426,55,2996,0.01001,0.01850
2001,4th Quintile,Urban regions,Single,0.24658,715,2996,0.23114,0.26201
2001,4th Quintile,Urban regions,Divorced,0.06652,171,2996,0.05759,0.07544
2001,4th Quintile,Urban regions,Widowed,0.09221,192,2996,0.08185,0.10257
2001,4th Quintile,Rural regions,Married,0.62883,1041,1602,0.60516,0.65249
2001,4th Quintile,Rural regions,Single,0.24591,403,1602,0.22481,0.26700
2001,4th Quintile,Rural regions,Divorced,0.04953,75,1602,0.03890,0.06016
2001,4th Quintile,Rural regions,Widowed,0.06611,83,1602,0.05394,0.07828
2001,5th Quintile,Urban regions,Married,0.61499,2205,3420,0.59868,0.63130
2001,5th Quintile,Urban regions,"Married, living apart",0.02525,71,3420,0.01999,0.03050
2001,5th Quintile,Urban regions,Single,0.21971,756,3420,0.20584,0.23359
2001,5th Quintile,Urban regions,Divorced,0.07070,212,3420,0.06211,0.07929
2001,5th Quintile,Urban regions,Widowed,0.06935,176,3420,0.06083,0.07787
2001,5th Quintile,Rural regions,Married,0.67656,771,1099,0.64889,0.70423
2001,5th Quintile,Rural regions,Single,0.19929,216,1099,0.17566,0.22292
2001,5th Quintile,Rural regions,Divorced,0.05226,60,1099,0.03909,0.06542
2001,5th Quintile,Rural regions,Widowed,0.06159,52,1099,0.04737,0.07581
2002,1st Quintile,Urban regions,Married,0.41304,1050,2171,0.39233,0.43376
2002,1st Quintile,Urban regions,"Married, living apart",0.04210,86,2171,0.03365,0.05055
2002,1st Quintile,Urban regions,Single,0.30803,635,2171,0.28861,0.32746
2002,1st Quintile,Urban regions,Divorced,0.13012,231,2171,0.11596,0.14427
2002,1st Quintile,Urban regions,Widowed,0.10671,169,2171,0.09372,0.11970
2002,1st Quintile,Rural regions,Married,0.41615,589,1298,0.38932,0.44297
2002,1st Quintile,Rural regions,"Married, living apart",0.03562,55,1298,0.02553,0.04571
2002,1st Quintile,Rural regions,Single,0.27328,367,1298,0.24903,0.29753
2002,1st Quintile,Rural regions,Divorced,0.14942,172,1298,0.13002,0.16882
2002,1st Quintile,Rural regions,Widowed,0.12553,115,1298,0.10750,0.14356
2002,2nd Quintile,Urban regions,Married,0.58063,1482,2375,0.56078,0.60048
2002,2nd Quintile,Urban regions,"Married, living apart",0.02330,58,2375,0.01723,0.02936
2002,2nd Quintile,Urban regions,Single,0.21282,502,2375,0.19636,0.22929
2002,2nd Quintile,Urban regions,Divorced,0.06905,138,2375,0.05885,0.07925
2002,2nd Quintile,Urban regions,Widowed,0.11420,195,2375,0.10140,0.12699
2002,2nd Quintile,Rural regions,Married,0.59345,988,1548,0.56897,0.61792
2002,2nd Quintile,Rural regions,"Married, living apart",0.02806,40,1548,0.01983,0.03628
2002,2nd Quintile,Rural regions,Single,0.19913,317,1548,0.17923,0.21903
2002,2nd Quintile,Rural regions,Divorced,0.05955,73,1548,0.04776,0.07134
2002,2nd Quintile,Rural regions,Widowed,0.11981,130,1548,0.10363,0.13600
2002,3rd Quintile,Urban regions,Married,0.60077,1603,2579,0.58186,0.61967
2002,3rd Quintile,Urban regions,"Married, living apart",0.02038,54,2579,0.01492,0.02583
2002,3rd Quintile,Urban regions,Single,0.22578,613,2579,0.20964,0.24192
2002,3rd Quintile,Urban regions,Divorced,0.06956,152,2579,0.05974,0.07938
2002,3rd Quintile,Urban regions,Widowed,0.08352,157,2579,0.07284,0.09420
2002,3rd Quintile,Rural regions,Married,0.60991,935,1442,0.58473,0.63510
2002,3rd Quintile,Rural regions,Single,0.24637,345,1442,0.22412,0.26861
2002,3rd Quintile,Rural regions,Divorced,0.05454,66,1442,0.04281,0.06626
2002,3rd Quintile,Rural regions,Widowed,0.08149,96,1442,0.06737,0.09562
2002,4th Quintile,Urban regions,Married,0.57741,1714,2758,0.55897,0.59585
2002,4th Quintile,Urban regions,"Married, living apart",0.01321,39,2758,0.00895,0.01747
2002,4th Quintile,Urban regions,Single,0.25295,654,2758,0.23673,0.26918
2002,4th Quintile,Urban regions,Divorced,0.06998,175,2758,0.06046,0.07951
2002,4th Quintile,Urban regions,Widowed,0.08645,176,2758,0.07596,0.09694
2002,4th Quintile,Rural regions,Married,0.60574,1025,1589,0.58170,0.62978
2002,4th Quintile,Rural regions,Single,0.22548,365,1589,0.20492,0.24603
2002,4th Quintile,Rural regions,Divorced,0.06914,94,1589,0.05666,0.08162
2002,4th Quintile,Rural regions,Widowed,0.08796,105,1589,0.07403,0.10189
2002,5th Quintile,Urban regions,Married,0.58791,2353,3688,0.57202,0.60380
2002,5th Quintile,Urban regions,"Married, living apart",0.02417,70,3688,0.01921,0.02912
2002,5th Quintile,Urban regions,Single,0.22647,851,3688,0.21296,0.23998
2002,5th Quintile,Urban regions,Divorced,0.08079,236,3688,0.07199,0.08958
2002,5th Quintile,Urban regions,Widowed,0.08067,178,3688,0.07188,0.08946
2002,5th Quintile,Rural regions,Married,0.63059,879,1296,0.60430,0.65687
2002,5th Quintile,Rural regions,Single,0.23774,294,1296,0.21456,0.26093
2002,5th Quintile,Rural regions,Divorced,0.06172,69,1296,0.04861,0.07482
2002,5th Quintile,Rural regions,Widowed,0.05728,54,1296,0.04462,0.06993
2003,1st Quintile,Urban regions,Married,0.39988,1013,2190,0.37936,0.42040
2003,1st Quintile,Urban regions,"Married, living apart",0.04731,100,2190,0.03841,0.05620
2003,1st Quintile,Urban regions,Single,0.31263,655,2190,0.29321,0.33205
2003,1st Quintile,Urban regions,Divorced,0.13665,252,2190,0.12226,0.15103
2003,1st Quintile,Urban regions,Widowed,0.10354,170,2190,0.09078,0.11630
2003,1st Quintile,Rural regions,Married,0.39058,519,1220,0.36319,0.41797
2003,1st Quintile,Rural regions,"Married, living apart",0.03849,63,1220,0.02769,0.04929
2003,1st Quintile,Rural regions,Single,0.29816,374,1220,0.27248,0.32384
2003,1st Quintile,Rural regions,Divorced,0.14695,162,1220,0.12707,0.16683
2003,1st Quintile,Rural regions,Widowed,0.12582,102,1220,0.10720,0.14444
2003,2nd Quintile,Urban regions,Married,0.58442,1416,2302,0.56428,0.60456
2003,2nd Quintile,Urban regions,"Married, living apart",0.01655,45,2302,0.01134,0.02176
2003,2nd Quintile,Urban regions,Single,0.21436,503,2302,0.19759,0.23113
2003,2nd Quintile,Urban regions,Divorced,0.07479,155,2302,0.06404,0.08553
2003,2nd Quintile,Urban regions,Widowed,0.10988,183,2302,0.09710,0.12266
2003,2nd Quintile,Rural regions,Married,0.56794,960,1559,0.54335,0.59254
2003,2nd Quintile,Rural regions,"Married, living apart",0.02170,33,1559,0.01447,0.02894
2003,2nd Quintile,Rural regions,Single,0.21716,332,1559,0.19669,0.23764
2003,2nd Quintile,Rural regions,Divorced,0.06508,90,1559,0.05283,0.07733
2003,2nd Quintile,Rural regions,Widowed,0.12811,144,1559,0.11152,0.14471
2003,3rd Quintile,Urban regions,Married,0.58069,1584,2576,0.56163,0.59974
2003,3rd Quintile,Urban regions,"Married, living apart",0.01716,44,2576,0.01215,0.02218
2003,3rd Quintile,Urban regions,Single,0.22995,624,2576,0.21370,0.24620
2003,3rd Quintile,Urban regions,Divorced,0.07120,147,2576,0.06127,0.08114
2003,3rd Quintile,Urban regions,Widowed,0.10100,177,2576,0.08936,0.11263
2003,3rd Quintile,Rural regions,Married,0.60630,948,1470,0.58131,0.63128
2003,3rd Quintile,Rural regions,Single,0.22522,338,1470,0.20386,0.24658
2003,3rd Quintile,Rural regions,Divorced,0.06309,74,1470,0.05065,0.07552
2003,3rd Quintile,Rural regions,Widowed,0.08825,110,1470,0.07375,0.10276
2003,4th Quintile,Urban regions,Married,0.56269,1772,2908,0.54465,0.58072
2003,4th Quintile,Urban regions,"Married, living apart",0.02160,60,2908,0.01632,0.02689
2003,4th Quintile,Urban regions,Single,0.25728,730,2908,0.24139,0.27318
2003,4th Quintile,Urban regions,Divorced,0.07707,170,2908,0.06737,0.08676
2003,4th Quintile,Urban regions,Widowed,0.08136,176,2908,0.07142,0.09129
2003,4th Quintile,Rural regions,Married,0.61900,978,1541,0.59475,0.64326
2003,4th Quintile,Rural regions,Single,0.24512,398,1541,0.22363,0.26660
2003,4th Quintile,Rural regions,Divorced,0.05692,79,1541,0.04535,0.06849
2003,4th Quintile,Rural regions,Widowed,0.07247,86,1541,0.05952,0.08542
2003,5th Quintile,Urban regions,Married,0.60909,3227,4785,0.59527,0.62292
2003,5th Quintile,Urban regions,"Married, living apart",0.02718,105,4785,0.02257,0.03179
2003,5th Quintile,Urban regions,Single,0.23523,1019,4785,0.22321,0.24725
2003,5th Quintile,Urban regions,Divorced,0.06996,258,4785,0.06273,0.07719
2003,5th Quintile,Urban regions,Widowed,0.05854,176,4785,0.05188,0.06519
2003,5th Quintile,Rural regions,Married,0.65006,1081,1556,0.62635,0.67377
2003,5th Quintile,Rural regions,Single,0.21275,338,1556,0.19241,0.23309
2003,5th Quintile,Rural regions,Divorced,0.05820,76,1556,0.04656,0.06983
2003,5th Quintile,Rural regions,Widowed,0.06818,61,1556,0.05565,0.08071
2004,1st Quintile,Urban regions,Married,0.38265,920,2071,0.36172,0.40359
2004,1st Quintile,Urban regions,"Married, living apart",0.04143,81,2071,0.03284,0.05001
2004,1st Quintile,Urban regions,Single,0.33902,678,2071,0.31863,0.35941
2004,1st Quintile,Urban regions,Divorced,0.14072,240,2071,0.12574,0.15570
2004,1st Quintile,Urban regions,Widowed,0.09618,152,2071,0.08348,0.10888
2004,1st Quintile,Rural regions,Married,0.37550,489,1194,0.34802,0.40298
2004,1st Quintile,Rural regions,"Married, living apart",0.03227,45,1194,0.02224,0.04229
2004,1st Quintile,Rural regions,Single,0.32826,399,1194,0.30161,0.35490
2004,1st Quintile,Rural regions,Divorced,0.14139,160,1194,0.12162,0.16116
2004,1st Quintile,Rural regions,Widowed,0.12259,101,1194,0.10398,0.14120
2004,2nd Quintile,Urban regions,Married,0.54669,1372,2316,0.52642,0.56697
2004,2nd Quintile,Urban regions,"Married, living apart",0.02330,58,2316,0.01716,0.02945
2004,2nd Quintile,Urban regions,Single,0.22878,521,2316,0.21167,0.24589
2004,2nd Quintile,Urban regions,Divorced,0.08603,176,2316,0.07461,0.09745
2004,2nd Quintile,Urban regions,Widowed,0.11519,189,2316,0.10219,0.12820
2004,2nd Quintile,Rural regions,Married,0.55588,884,1469,0.53046,0.58130
2004,2nd Quintile,Rural regions,"Married, living apart",0.02890,36,1469,0.02033,0.03747
2004,2nd Quintile,Rural regions,Single,0.23735,336,1469,0.21559,0.25912
2004,2nd Quintile,Rural regions,Divorced,0.06506,90,1469,0.05245,0.07768
2004,2nd Quintile,Rural regions,Widowed,0.11280,123,1469,0.09662,0.12899
2004,3rd Quintile,Urban regions,Married,0.58879,1561,2520,0.56957,0.60800
2004,3rd Quintile,Urban regions,"Married, living apart",0.01935,47,2520,0.01397,0.02473
2004,3rd Quintile,Urban regions,Single,0.22695,601,2520,0.21059,0.24330
2004,3rd Quintile,Urban regions,Divorced,0.07197,146,2520,0.06187,0.08206
2004,3rd Quintile,Urban regions,Widowed,0.09295,165,2520,0.08161,0.10429
2004,3rd Quintile,Rural regions,Married,0.60038,938,1468,0.57531,0.62544
2004,3rd Quintile,Rural regions,Single,0.22685,345,1468,0.20542,0.24828
2004,3rd Quintile,Rural regions,Divorced,0.04811,63,1468,0.03716,0.05907
2004,3rd Quintile,Rural regions,Widowed,0.10744,122,1468,0.09159,0.12328
2004,4th Quintile,Urban regions,Married,0.59257,1783,2848,0.57452,0.61062
2004,4th Quintile,Urban regions,"Married, living apart",0.02156,51,2848,0.01623,0.02690
2004,4th Quintile,Urban regions,Single,0.24042,696,2848,0.22472,0.25612
2004,4th Quintile,Urban regions,Divorced,0.07442,170,2848,0.06478,0.08406
2004,4th Quintile,Urban regions,Widowed,0.07103,148,2848,0.06160,0.08047
2004,4th Quintile,Rural regions,Married,0.62326,957,1478,0.59855,0.64797
2004,4th Quintile,Rural regions,Single,0.22405,348,1478,0.20279,0.24532
2004,4th Quintile,Rural regions,Divorced,0.06760,86,1478,0.05480,0.08041
2004,4th Quintile,Rural regions,Widowed,0.06771,87,1478,0.05489,0.08052
2004,5th Quintile,Urban regions,Married,0.57964,3053,4618,0.56540,0.59388
2004,5th Quintile,Urban regions,"Married, living apart",0.02748,104,4618,0.02276,0.03219
2004,5th Quintile,Urban regions,Single,0.24879,1019,4618,0.23632,0.26126
2004,5th Quintile,Urban regions,Divorced,0.07948,256,4618,0.07168,0.08728
2004,5th Quintile,Urban regions,Widowed,0.06461,186,4618,0.05752,0.07171
2004,5th Quintile,Rural regions,Married,0.63375,1058,1564,0.60987,0.65764
2004,5th Quintile,Rural regions,Single,0.23339,363,1564,0.21242,0.25436
2004,5th Quintile,Rural regions,Divorced,0.06247,81,1564,0.05047,0.07447
2004,5th Quintile,Rural regions,Widowed,0.06327,62,1564,0.05120,0.07534
2005,1st Quintile,Urban regions,Married,0.36796,858,2053,0.34710,0.38883
2005,1st Quintile,Urban regions,"Married, living apart",0.04899,99,2053,0.03965,0.05833
2005,1st Quintile,Urban regions,Single,0.35603,700,2053,0.33531,0.37675
2005,1st Quintile,Urban regions,Divorced,0.14659,255,2053,0.13129,0.16189
2005,1st Quintile,Urban regions,Widowed,0.08042,141,2053,0.06866,0.09219
2005,1st Quintile,Rural regions,Married,0.34849,439,1102,0.32034,0.37663
2005,1st Quintile,Rural regions,"Married, living apart",0.03589,39,1102,0.02490,0.04688
2005,1st Quintile,Rural regions,Single,0.36620,391,1102,0.33774,0.39465
2005,1st Quintile,Rural regions,Divorced,0.15912,154,1102,0.13751,0.18072
2005,1st Quintile,Rural regions,Widowed,0.09031,79,1102,0.07338,0.10724
2005,2nd Quintile,Urban regions,Married,0.55455,1302,2200,0.53377,0.57532
2005,2nd Quintile,Urban regions,"Married, living apart",0.02052,51,2200,0.01459,0.02644
2005,2nd Quintile,Urban regions,Single,0.23588,523,2200,0.21813,0.25362
2005,2nd Quintile,Urban regions,Divorced,0.08305,153,2200,0.07152,0.09458
2005,2nd Quintile,Urban regions,Widowed,0.10601,171,2200,0.09314,0.11887
2005,2nd Quintile,Rural regions,Married,0.53410,862,1408,0.50804,0.56017
2005,2nd Quintile,Rural regions,Single,0.24999,323,1408,0.22736,0.27262
2005,2nd Quintile,Rural regions,Divorced,0.07175,92,1408,0.05826,0.08523
2005,2nd Quintile,Rural regions,Widowed,0.12721,131,1408,0.10980,0.14462
2005,3rd Quintile,Urban regions,Married,0.57014,1432,2326,0.55002,0.59027
2005,3rd Quintile,Urban regions,"Married, living apart",0.02469,48,2326,0.01838,0.03099
2005,3rd Quintile,Urban regions,Single,0.23653,549,2326,0.21925,0.25380
2005,3rd Quintile,Urban regions,Divorced,0.07522,136,2326,0.06450,0.08594
2005,3rd Quintile,Urban regions,Widowed,0.09342,161,2326,0.08159,0.10525
2005,3rd Quintile,Rural regions,Married,0.59943,893,1413,0.57387,0.62499
2005,3rd Quintile,Rural regions,Single,0.23217,327,1413,0.21015,0.25420
2005,3rd Quintile,Rural regions,Divorced,0.05758,76,1413,0.04543,0.06973
2005,3rd Quintile,Rural regions,Widowed,0.09495,117,1413,0.07966,0.11024
2005,4th Quintile,Urban regions,Married,0.56203,1693,2798,0.54364,0.58041
2005,4th Quintile,Urban regions,"Married, living apart",0.01973,61,2798,0.01457,0.02488
2005,4th Quintile,Urban regions,Single,0.26291,704,2798,0.24659,0.27922
2005,4th Quintile,Urban regions,Divorced,0.07770,173,2798,0.06778,0.08763
2005,4th Quintile,Urban regions,Widowed,0.07764,167,2798,0.06772,0.08755
2005,4th Quintile,Rural regions,Married,0.63765,960,1481,0.61316,0.66214
2005,4th Quintile,Rural regions,Single,0.21699,342,1481,0.19599,0.23799
2005,4th Quintile,Rural regions,Divorced,0.05990,81,1481,0.04781,0.07199
2005,4th Quintile,Rural regions,Widowed,0.07231,98,1481,0.05912,0.08551
2005,5th Quintile,Urban regions,Married,0.57952,2906,4404,0.56494,0.59410
2005,5th Quintile,Urban regions,"Married, living apart",0.02400,86,4404,0.01948,0.02852
2005,5th Quintile,Urban regions,Single,0.26023,982,4404,0.24727,0.27319
2005,5th Quintile,Urban regions,Divorced,0.07316,246,4404,0.06547,0.08085
2005,5th Quintile,Urban regions,Widowed,0.06309,184,4404,0.05591,0.07027
2005,5th Quintile,Rural regions,Married,0.62076,954,1418,0.59549,0.64602
2005,5th Quintile,Rural regions,Single,0.23455,324,1418,0.21249,0.25662
2005,5th Quintile,Rural regions,Divorced,0.06159,78,1418,0.04907,0.07411
2005,5th Quintile,Rural regions,Widowed,0.06290,62,1418,0.05026,0.07554
2006,1st Quintile,Urban regions,Married,0.38922,828,1948,0.36756,0.41088
2006,1st Quintile,Urban regions,"Married, living apart",0.04443,83,1948,0.03528,0.05359
2006,1st Quintile,Urban regions,Single,0.35100,667,1948,0.32980,0.37220
2006,1st Quintile,Urban regions,Divorced,0.14696,258,1948,0.13123,0.16268
2006,1st Quintile,Urban regions,Widowed,0.06838,112,1948,0.05717,0.07960
2006,1st Quintile,Rural regions,Married,0.34942,430,1072,0.32086,0.37797
2006,1st Quintile,Rural regions,"Married, living apart",0.04542,51,1072,0.03295,0.05789
2006,1st Quintile,Rural regions,Single,0.36652,372,1072,0.33766,0.39538
2006,1st Quintile,Rural regions,Divorced,0.15393,151,1072,0.13231,0.17554
2006,1st Quintile,Rural regions,Widowed,0.08472,68,1072,0.06804,0.10140
2006,2nd Quintile,Urban regions,Married,0.54106,1204,2048,0.51948,0.56265
2006,2nd Quintile,Urban regions,"Married, living apart",0.02755,64,2048,0.02046,0.03464
2006,2nd Quintile,Urban regions,Single,0.23412,460,2048,0.21578,0.25247
2006,2nd Quintile,Urban regions,Divorced,0.08023,139,2048,0.06847,0.09200
2006,2nd Quintile,Urban regions,Widowed,0.11703,181,2048,0.10310,0.13096
2006,2nd Quintile,Rural regions,Married,0.49327,748,1320,0.46628,0.52025
2006,2nd Quintile,Rural regions,Single,0.26478,331,1320,0.24097,0.28859
2006,2nd Quintile,Rural regions,Divorced,0.10311,113,1320,0.08670,0.11952
2006,2nd Quintile,Rural regions,Widowed,0.12385,128,1320,0.10607,0.14162
2006,3rd Quintile,Urban regions,Married,0.56128,1353,2219,0.54062,0.58193
2006,3rd Quintile,Urban regions,"Married, living apart",0.02240,46,2219,0.01624,0.02856
2006,3rd Quintile,Urban regions,Single,0.24123,518,2219,0.22342,0.25903
2006,3rd Quintile,Urban regions,Divorced,0.07957,141,2219,0.06831,0.09083
2006,3rd Quintile,Urban regions,Widowed,0.09553,161,2219,0.08329,0.10776
2006,3rd Quintile,Rural regions,Married,0.60217,894,1396,0.57648,0.62785
2006,3rd Quintile,Rural regions,Single,0.23088,326,1396,0.20876,0.25299
2006,3rd Quintile,Rural regions,Divorced,0.05282,63,1396,0.04108,0.06456
2006,3rd Quintile,Rural regions,Widowed,0.09025,113,1396,0.07521,0.10529
2006,4th Quintile,Urban regions,Married,0.53403,1562,2680,0.51514,0.55292
2006,4th Quintile,Urban regions,"Married, living apart",0.02020,56,2680,0.01487,0.02552
2006,4th Quintile,Urban regions,Single,0.28149,719,2680,0.26446,0.29852
2006,4th Quintile,Urban regions,Divorced,0.08057,172,2680,0.07026,0.09088
2006,4th Quintile,Urban regions,Widowed,0.08371,171,2680,0.07322,0.09419
2006,4th Quintile,Rural regions,Married,0.63302,880,1335,0.60716,0.65889
2006,4th Quintile,Rural regions,Single,0.21033,291,1335,0.18846,0.23220
2006,4th Quintile,Rural regions,Divorced,0.05162,64,1335,0.03975,0.06350
2006,4th Quintile,Rural regions,Widowed,0.08920,100,1335,0.07390,0.10449
2006,5th Quintile,Urban regions,Married,0.58632,2774,4164,0.57136,0.60128
2006,5th Quintile,Urban regions,"Married, living apart",0.02645,81,4164,0.02158,0.03133
2006,5th Quintile,Urban regions,Single,0.25420,905,4164,0.24098,0.26743
2006,5th Quintile,Urban regions,Divorced,0.06913,230,4164,0.06142,0.07683
2006,5th Quintile,Urban regions,Widowed,0.06390,174,4164,0.05647,0.07133
2006,5th Quintile,Rural regions,Married,0.58673,922,1389,0.56082,0.61263
2006,5th Quintile,Rural regions,Single,0.26235,315,1389,0.23921,0.28549
2006,5th Quintile,Rural regions,Divorced,0.08389,95,1389,0.06931,0.09848
2006,5th Quintile,Rural regions,Widowed,0.04999,57,1389,0.03853,0.06146
2007,1st Quintile,Urban regions,Married,0.37421,863,2077,0.35340,0.39503
2007,1st Quintile,Urban regions,"Married, living apart",0.05015,93,2077,0.04076,0.05954
2007,1st Quintile,Urban regions,Single,0.35364,708,2077,0.33307,0.37421
2007,1st Quintile,Urban regions,Divorced,0.13470,263,2077,0.12002,0.14939
2007,1st Quintile,Urban regions,Widowed,0.08729,150,2077,0.07515,0.09943
2007,1st Quintile,Rural regions,Married,0.33295,475,1206,0.30634,0.35956
2007,1st Quintile,Rural regions,"Married, living apart",0.04174,44,1206,0.03045,0.05304
2007,1st Quintile,Rural regions,Single,0.36807,420,1206,0.34084,0.39530
2007,1st Quintile,Rural regions,Divorced,0.17017,184,1206,0.14895,0.19139
2007,1st Quintile,Rural regions,Widowed,0.08706,83,1206,0.07115,0.10298
2007,2nd Quintile,Urban regions,Married,0.55151,1294,2180,0.53063,0.57239
2007,2nd Quintile,Urban regions,"Married, living apart",0.01835,48,2180,0.01271,0.02398
2007,2nd Quintile,Urban regions,Single,0.23507,497,2180,0.21726,0.25287
2007,2nd Quintile,Urban regions,Divorced,0.09180,169,2180,0.07967,0.10392
2007,2nd Quintile,Urban regions,Widowed,0.10328,172,2180,0.09050,0.11605
2007,2nd Quintile,Rural regions,Married,0.55597,829,1391,0.52985,0.58209
2007,2nd Quintile,Rural regions,Single,0.26260,361,1391,0.23946,0.28573
2007,2nd Quintile,Rural regions,Divorced,0.06490,87,1391,0.05195,0.07785
2007,2nd Quintile,Rural regions,Widowed,0.10198,114,1391,0.08607,0.11789
2007,3rd Quintile,Urban regions,Married,0.54706,1447,2396,0.52712,0.56699
2007,3rd Quintile,Urban regions,"Married, living apart",0.01979,44,2396,0.01422,0.02537
2007,3rd Quintile,Urban regions,Single,0.26256,576,2396,0.24494,0.28018
2007,3rd Quintile,Urban regions,Divorced,0.07460,147,2396,0.06408,0.08512
2007,3rd Quintile,Urban regions,Widowed,0.09599,182,2396,0.08419,0.10779
2007,3rd Quintile,Rural regions,Married,0.59565,981,1509,0.57088,0.62042
2007,3rd Quintile,Rural regions,Single,0.23055,328,1509,0.20929,0.25181
2007,3rd Quintile,Rural regions,Divorced,0.06101,73,1509,0.04893,0.07309
2007,3rd Quintile,Rural regions,Widowed,0.09665,127,1509,0.08173,0.11156
2007,4th Quintile,Urban regions,Married,0.54122,1701,2858,0.52295,0.55950
2007,4th Quintile,Urban regions,"Married, living apart",0.02320,63,2858,0.01768,0.02872
2007,4th Quintile,Urban regions,Single,0.27790,730,2858,0.26147,0.29432
2007,4th Quintile,Urban regions,Divorced,0.08737,196,2858,0.07701,0.09772
2007,4th Quintile,Urban regions,Widowed,0.07032,168,2858,0.06094,0.07969
2007,4th Quintile,Rural regions,Married,0.58793,948,1511,0.56311,0.61276
2007,4th Quintile,Rural regions,Single,0.23573,347,1511,0.21432,0.25714
2007,4th Quintile,Rural regions,Divorced,0.07520,106,1511,0.06190,0.08850
2007,4th Quintile,Rural regions,Widowed,0.08492,110,1511,0.07086,0.09898
2007,5th Quintile,Urban regions,Married,0.58375,2792,4191,0.56882,0.59867
2007,5th Quintile,Urban regions,"Married, living apart",0.02288,86,4191,0.01835,0.02740
2007,5th Quintile,Urban regions,Single,0.25777,903,4191,0.24453,0.27101
2007,5th Quintile,Urban regions,Divorced,0.07426,236,4191,0.06632,0.08220
2007,5th Quintile,Urban regions,Widowed,0.06135,174,4191,0.05408,0.06861
2007,5th Quintile,Rural regions,Married,0.60386,960,1435,0.57854,0.62917
2007,5th Quintile,Rural regions,Single,0.23306,301,1435,0.21118,0.25494
2007,5th Quintile,Rural regions,Divorced,0.07853,103,1435,0.06460,0.09245
2007,5th Quintile,Rural regions,Widowed,0.06043,71,1435,0.04810,0.07277
2008,1st Quintile,Urban regions,Married,0.37553,801,1915,0.35383,0.39722
2008,1st Quintile,Urban regions,"Married, living apart",0.04830,94,1915,0.03870,0.05791
2008,1st Quintile,Urban regions,Single,0.35415,651,1915,0.33273,0.37558
2008,1st Quintile,Urban regions,Divorced,0.13982,240,1915,0.12428,0.15535
2008,1st Quintile,Urban regions,Widowed,0.08220,129,1915,0.06990,0.09451
2008,1st Quintile,Rural regions,Married,0.36205,465,1128,0.33399,0.39011
2008,1st Quintile,Rural regions,"Married, living apart",0.04178,43,1128,0.03010,0.05346
2008,1st Quintile,Rural regions,Single,0.34883,372,1128,0.32100,0.37666
2008,1st Quintile,Rural regions,Divorced,0.15646,170,1128,0.13525,0.17767
2008,1st Quintile,Rural regions,Widowed,0.09088,78,1128,0.07409,0.10766
2008,2nd Quintile,Urban regions,Married,0.54026,1225,2093,0.51891,0.56162
2008,2nd Quintile,Urban regions,"Married, living apart",0.02034,50,2093,0.01429,0.02639
2008,2nd Quintile,Urban regions,Single,0.23931,474,2093,0.22103,0.25759
2008,2nd Quintile,Urban regions,Divorced,0.08294,144,2093,0.07112,0.09475
2008,2nd Quintile,Urban regions,Widowed,0.11715,200,2093,0.10337,0.13093
2008,2nd Quintile,Rural regions,Married,0.53189,780,1311,0.50487,0.55891
2008,2nd Quintile,Rural regions,Single,0.26594,318,1311,0.24201,0.28986
2008,2nd Quintile,Rural regions,Divorced,0.07861,94,1311,0.06403,0.09318
2008,2nd Quintile,Rural regions,Widowed,0.11184,119,1311,0.09478,0.12891
2008,3rd Quintile,Urban regions,Married,0.53625,1361,2310,0.51591,0.55660
2008,3rd Quintile,Urban regions,"Married, living apart",0.01781,40,2310,0.01241,0.02320
2008,3rd Quintile,Urban regions,Single,0.27577,578,2310,0.25755,0.29400
2008,3rd Quintile,Urban regions,Divorced,0.08094,161,2310,0.06981,0.09206
2008,3rd Quintile,Urban regions,Widowed,0.08923,170,2310,0.07760,0.10085
2008,3rd Quintile,Rural regions,Married,0.58907,991,1531,0.56442,0.61373
2008,3rd Quintile,Rural regions,Single,0.23891,341,1531,0.21754,0.26027
2008,3rd Quintile,Rural regions,Divorced,0.06008,78,1531,0.04818,0.07199
2008,3rd Quintile,Rural regions,Widowed,0.08817,121,1531,0.07396,0.10237
2008,4th Quintile,Urban regions,Married,0.54831,1566,2598,0.52917,0.56745
2008,4th Quintile,Urban regions,"Married, living apart",0.02016,51,2598,0.01475,0.02556
2008,4th Quintile,Urban regions,Single,0.27322,644,2598,0.25608,0.29036
2008,4th Quintile,Urban regions,Divorced,0.08219,179,2598,0.07163,0.09275
2008,4th Quintile,Urban regions,Widowed,0.07613,158,2598,0.06593,0.08633
2008,4th Quintile,Rural regions,Married,0.57331,816,1313,0.54655,0.60008
2008,4th Quintile,Rural regions,Single,0.25376,300,1313,0.23021,0.27731
2008,4th Quintile,Rural regions,Divorced,0.07771,93,1313,0.06323,0.09220
2008,4th Quintile,Rural regions,Widowed,0.08153,104,1313,0.06672,0.09633
2008,5th Quintile,Urban regions,Married,0.55760,2593,3956,0.54212,0.57308
