year,migback,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,No migration background,Urban regions,Widowed,0.07620,711,12139,0.07148,0.08092
2018,No migration background,Rural regions,Married,0.43904,4308,7598,0.42788,0.45020
2018,No migration background,Rural regions,"Married, living apart",0.02092,173,7598,0.01770,0.02414
2018,No migration background,Rural regions,Single,0.23388,1913,7598,0.22436,0.24340
2018,No migration background,Rural regions,Divorced,0.09371,733,7598,0.08715,0.10026
2018,No migration background,Rural regions,Widowed,0.07566,471,7598,0.06971,0.08160
2018,Direct migration background,Urban regions,Married,0.58134,3977,6149,0.56901,0.59368
2018,Direct migration background,Urban regions,"Married, living apart",0.04230,292,6149,0.03727,0.04733
2018,Direct migration background,Urban regions,Single,0.19184,1344,6149,0.18199,0.20168
2018,Direct migration background,Urban regions,Divorced,0.08973,371,6149,0.08259,0.09688
2018,Direct migration background,Urban regions,Widowed,0.04393,165,6149,0.03881,0.04905
2018,Direct migration background,Rural regions,Married,0.58530,1496,2271,0.56504,0.60557
2018,Direct migration background,Rural regions,"Married, living apart",0.02704,94,2271,0.02037,0.03371
2018,Direct migration background,Rural regions,Single,0.17390,490,2271,0.15831,0.18950
2018,Direct migration background,Rural regions,Divorced,0.11937,136,2271,0.10604,0.13271
2018,Direct migration background,Rural regions,Widowed,0.04541,55,2271,0.03685,0.05398
2018,Indirect migration background,Urban regions,Married,0.15457,442,1359,0.13534,0.17380
2018,Indirect migration background,Urban regions,Single,0.34968,850,1359,0.32431,0.37504
2018,Indirect migration background,Urban regions,Divorced,0.02367,67,1359,0.01558,0.03175
2018,Indirect migration background,Rural regions,Married,0.16181,107,296,0.11978,0.20384
2018,Indirect migration background,Rural regions,Single,0.30469,189,296,0.25216,0.35721
2019,No migration background,Urban regions,Married,0.42087,6903,12350,0.41216,0.42958
2019,No migration background,Urban regions,"Married, living apart",0.02055,314,12350,0.01805,0.02306
2019,No migration background,Urban regions,Single,0.26011,3187,12350,0.25237,0.26785
2019,No migration background,Urban regions,Divorced,0.09606,1278,12350,0.09086,0.10126
2019,No migration background,Urban regions,Widowed,0.07350,668,12350,0.06889,0.07810
2019,No migration background,Rural regions,Married,0.42871,4381,7573,0.41756,0.43986
2019,No migration background,Rural regions,"Married, living apart",0.02200,180,7573,0.01870,0.02530
2019,No migration background,Rural regions,Single,0.23045,1784,7573,0.22096,0.23993
2019,No migration background,Rural regions,Divorced,0.10119,767,7573,0.09440,0.10798
2019,No migration background,Rural regions,Widowed,0.07694,461,7573,0.07094,0.08294
2019,Direct migration background,Urban regions,Married,0.59313,3579,5420,0.58005,0.60621
2019,Direct migration background,Urban regions,"Married, living apart",0.04836,260,5420,0.04265,0.05407
2019,Direct migration background,Urban regions,Single,0.17864,1097,5420,0.16844,0.18884
2019,Direct migration background,Urban regions,Divorced,0.08472,333,5420,0.07730,0.09213
2019,Direct migration background,Urban regions,Widowed,0.04973,151,5420,0.04395,0.05552
2019,Direct migration background,Rural regions,Married,0.57884,1331,1962,0.55699,0.60069
2019,Direct migration background,Rural regions,"Married, living apart",0.02616,89,1962,0.01909,0.03322
2019,Direct migration background,Rural regions,Single,0.17115,360,1962,0.15448,0.18782
2019,Direct migration background,Rural regions,Divorced,0.13201,142,1962,0.11702,0.14699
2019,Direct migration background,Rural regions,Widowed,0.03482,40,1962,0.02671,0.04294
2019,Indirect migration background,Urban regions,Married,0.16028,460,1271,0.14011,0.18046
2019,Indirect migration background,Urban regions,Single,0.32963,736,1271,0.30378,0.35549
2019,Indirect migration background,Urban regions,Divorced,0.02493,75,1271,0.01636,0.03351
2019,Indirect migration background,Rural regions,Married,0.15779,109,284,0.11532,0.20027
2019,Indirect migration background,Rural regions,Single,0.29526,175,284,0.24211,0.34841
2020,No migration background,Urban regions,Married,0.41974,6350,11773,0.41082,0.42865
2020,No migration background,Urban regions,"Married, living apart",0.01918,285,11773,0.01670,0.02166
2020,No migration background,Urban regions,Single,0.27137,3288,11773,0.26334,0.27940
2020,No migration background,Urban regions,Divorced,0.09172,1216,11773,0.08651,0.09694
2020,No migration background,Urban regions,Widowed,0.06777,634,11773,0.06323,0.07232
2020,No migration background,Rural regions,Married,0.42943,4010,7067,0.41789,0.44097
2020,No migration background,Rural regions,"Married, living apart",0.02379,187,7067,0.02024,0.02734
2020,No migration background,Rural regions,Single,0.24038,1743,7067,0.23041,0.25034
2020,No migration background,Rural regions,Divorced,0.09449,690,7067,0.08767,0.10131
2020,No migration background,Rural regions,Widowed,0.07045,437,7067,0.06448,0.07641
2020,Direct migration background,Urban regions,Married,0.55362,3702,6373,0.54141,0.56583
2020,Direct migration background,Urban regions,"Married, living apart",0.03925,349,6373,0.03448,0.04402
2020,Direct migration background,Urban regions,Single,0.20383,1751,6373,0.19394,0.21372
2020,Direct migration background,Urban regions,Divorced,0.08955,421,6373,0.08254,0.09656
2020,Direct migration background,Urban regions,Widowed,0.05225,150,6373,0.04678,0.05771
2020,Direct migration background,Rural regions,Married,0.57252,1286,2038,0.55103,0.59400
2020,Direct migration background,Rural regions,"Married, living apart",0.02982,100,2038,0.02243,0.03720
2020,Direct migration background,Rural regions,Single,0.16755,473,2038,0.15133,0.18377
2020,Direct migration background,Rural regions,Divorced,0.13111,143,2038,0.11646,0.14577
2020,Direct migration background,Rural regions,Widowed,0.02212,36,2038,0.01573,0.02850
2020,Indirect migration background,Urban regions,Married,0.15908,440,1280,0.13903,0.17912
2020,Indirect migration background,Urban regions,Single,0.32755,766,1280,0.30183,0.35327
2020,Indirect migration background,Urban regions,Divorced,0.02865,74,1280,0.01951,0.03780
2020,Indirect migration background,Rural regions,Married,0.14430,111,286,0.10350,0.18510
2020,Indirect migration background,Rural regions,Single,0.29063,175,286,0.23791,0.34334
2021,No migration background,Urban regions,Married,0.41531,4510,8409,0.40478,0.42585
2021,No migration background,Urban regions,"Married, living apart",0.01883,219,8409,0.01592,0.02173
2021,No migration background,Urban regions,Single,0.27669,2366,8409,0.26712,0.28625
2021,No migration background,Urban regions,Divorced,0.09079,872,8409,0.08465,0.09694
2021,No migration background,Urban regions,Widowed,0.06347,442,8409,0.05826,0.06868
2021,No migration background,Rural regions,Married,0.42229,2763,4923,0.40849,0.43609
2021,No migration background,Rural regions,"Married, living apart",0.01902,125,4923,0.01520,0.02283
2021,No migration background,Rural regions,Single,0.24065,1195,4923,0.22871,0.25260
2021,No migration background,Rural regions,Divorced,0.09610,512,4923,0.08787,0.10434
2021,No migration background,Rural regions,Widowed,0.07632,328,4923,0.06890,0.08374
2021,Direct migration background,Urban regions,Married,0.52689,2323,3873,0.51117,0.54262
2021,Direct migration background,Urban regions,"Married, living apart",0.03540,188,3873,0.02958,0.04122
2021,Direct migration background,Urban regions,Single,0.20777,989,3873,0.19499,0.22055
2021,Direct migration background,Urban regions,Divorced,0.09774,269,3873,0.08838,0.10709
2021,Direct migration background,Urban regions,Widowed,0.06176,104,3873,0.05418,0.06934
2021,Direct migration background,Rural regions,Married,0.51339,690,1001,0.48241,0.54436
2021,Direct migration background,Rural regions,"Married, living apart",0.03444,39,1001,0.02313,0.04574
2021,Direct migration background,Rural regions,Single,0.17150,188,1001,0.14814,0.19486
2021,Direct migration background,Rural regions,Divorced,0.15355,84,1001,0.13120,0.17589
2021,Indirect migration background,Urban regions,Married,0.12854,233,750,0.10457,0.15251
2021,Indirect migration background,Urban regions,Single,0.32066,465,750,0.28723,0.35408
2021,Indirect migration background,Urban regions,Divorced,0.03224,52,750,0.01959,0.04489
2021,Indirect migration background,Rural regions,Married,0.16283,76,181,0.10889,0.21676
2021,Indirect migration background,Rural regions,Single,0.24172,105,181,0.17917,0.30426
2022,No migration background,Urban regions,Married,0.40887,5862,11319,0.39981,0.41793
2022,No migration background,Urban regions,"Married, living apart",0.01710,249,11319,0.01471,0.01949
2022,No migration background,Urban regions,Single,0.26484,3623,11319,0.25671,0.27297
2022,No migration background,Urban regions,Divorced,0.08902,1098,11319,0.08377,0.09427
2022,No migration background,Urban regions,Widowed,0.06375,487,11319,0.05925,0.06825
2022,No migration background,Rural regions,Married,0.43752,3881,7023,0.42592,0.44913
2022,No migration background,Rural regions,"Married, living apart",0.01872,146,7023,0.01555,0.02189
2022,No migration background,Rural regions,Single,0.23085,1974,7023,0.22099,0.24070
2022,No migration background,Rural regions,Divorced,0.08511,617,7023,0.07858,0.09164
2022,No migration background,Rural regions,Widowed,0.07698,405,7023,0.07074,0.08321
2022,Direct migration background,Urban regions,Married,0.53765,3432,6647,0.52566,0.54964
2022,Direct migration background,Urban regions,"Married, living apart",0.02980,301,6647,0.02571,0.03389
2022,Direct migration background,Urban regions,Single,0.20993,2414,6647,0.20013,0.21972
2022,Direct migration background,Urban regions,Divorced,0.09738,372,6647,0.09025,0.10450
2022,Direct migration background,Urban regions,Widowed,0.04616,128,6647,0.04111,0.05120
2022,Direct migration background,Rural regions,Married,0.56575,864,1428,0.54003,0.59146
2022,Direct migration background,Rural regions,"Married, living apart",0.02774,59,1428,0.01921,0.03626
2022,Direct migration background,Rural regions,Single,0.17700,367,1428,0.15720,0.19680
2022,Direct migration background,Rural regions,Divorced,0.10838,101,1428,0.09225,0.12451
2022,Direct migration background,Rural regions,Widowed,0.03400,37,1428,0.02460,0.04340
2022,Indirect migration background,Urban regions,Married,0.18459,434,1108,0.16173,0.20744
2022,Indirect migration background,Urban regions,Single,0.32346,594,1108,0.29591,0.35102
2022,Indirect migration background,Urban regions,Divorced,0.03851,80,1108,0.02718,0.04985
2022,Indirect migration background,Rural regions,Married,0.23203,159,312,0.18511,0.27894
2022,Indirect migration background,Rural regions,Single,0.21416,153,312,0.16857,0.25976
