year,age_gr,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,30-45 y.,No migration background,"Married, living apart",0.02729,116,4723,0.02264,0.03193
2007,30-45 y.,No migration background,Single,0.30508,1192,4723,0.29195,0.31821
2007,30-45 y.,No migration background,Divorced,0.10417,438,4723,0.09545,0.11288
2007,30-45 y.,Direct migration background,Married,0.79012,550,682,0.75954,0.82071
2007,30-45 y.,Direct migration background,"Married, living apart",0.06012,38,682,0.04227,0.07798
2007,30-45 y.,Direct migration background,Single,0.07018,51,682,0.05099,0.08936
2007,30-45 y.,Direct migration background,Divorced,0.07228,43,682,0.05283,0.09173
2007,30-45 y.,Indirect migration background,Married,0.54565,153,234,0.48171,0.60958
2007,30-45 y.,Indirect migration background,Single,0.33357,81,234,0.27303,0.39411
2007,46-65 y.,No migration background,Married,0.67424,4724,6220,0.66259,0.68588
2007,46-65 y.,No migration background,"Married, living apart",0.03212,174,6220,0.02774,0.03650
2007,46-65 y.,No migration background,Single,0.09681,356,6220,0.08946,0.10416
2007,46-65 y.,No migration background,Divorced,0.14904,715,6220,0.14019,0.15790
2007,46-65 y.,No migration background,Widowed,0.04779,251,6220,0.04249,0.05309
2007,46-65 y.,Direct migration background,Married,0.73992,626,759,0.70869,0.77115
2007,46-65 y.,Direct migration background,"Married, living apart",0.05134,33,759,0.03563,0.06705
2007,46-65 y.,Direct migration background,Divorced,0.12233,66,759,0.09900,0.14565
2007,46-65 y.,Direct migration background,Widowed,0.03959,34,759,0.02571,0.05347
2007,46-65 y.,Indirect migration background,Married,0.75167,38,38,0.61245,0.89088
2007,66 and older,No migration background,Married,0.55918,2588,3955,0.54370,0.57465
2007,66 and older,No migration background,"Married, living apart",0.01543,57,3955,0.01159,0.01928
2007,66 and older,No migration background,Single,0.04587,129,3955,0.03935,0.05239
2007,66 and older,No migration background,Divorced,0.07481,230,3955,0.06661,0.08301
2007,66 and older,No migration background,Widowed,0.30471,951,3955,0.29037,0.31906
2007,66 and older,Direct migration background,Married,0.62658,260,337,0.57486,0.67831
2007,66 and older,Direct migration background,Widowed,0.22320,77,337,0.17868,0.26772
2008,17-29 y.,No migration background,Married,0.07188,208,2668,0.06207,0.08168
2008,17-29 y.,No migration background,Single,0.91662,2460,2668,0.90613,0.92711
2008,17-29 y.,Direct migration background,Married,0.27831,73,225,0.21962,0.33700
2008,17-29 y.,Direct migration background,Single,0.70140,152,225,0.64147,0.76133
2008,17-29 y.,Indirect migration background,Married,0.12294,57,488,0.09378,0.15211
2008,17-29 y.,Indirect migration background,Single,0.86362,431,488,0.83314,0.89410
2008,30-45 y.,No migration background,Married,0.54490,2630,4272,0.52996,0.55983
2008,30-45 y.,No migration background,"Married, living apart",0.02655,112,4272,0.02173,0.03137
2008,30-45 y.,No migration background,Single,0.32858,1153,4272,0.31449,0.34267
2008,30-45 y.,No migration background,Divorced,0.09509,377,4272,0.08630,0.10389
2008,30-45 y.,Direct migration background,Married,0.78326,481,600,0.75027,0.81626
2008,30-45 y.,Direct migration background,"Married, living apart",0.05491,32,600,0.03666,0.07315
2008,30-45 y.,Direct migration background,Single,0.08009,49,600,0.05835,0.10183
2008,30-45 y.,Direct migration background,Divorced,0.07285,38,600,0.05204,0.09366
2008,30-45 y.,Indirect migration background,Married,0.55074,155,234,0.48686,0.61461
2008,30-45 y.,Indirect migration background,Single,0.32738,79,234,0.26712,0.38763
2008,46-65 y.,No migration background,Married,0.65987,4461,5935,0.64782,0.67193
2008,46-65 y.,No migration background,"Married, living apart",0.03242,166,5935,0.02791,0.03692
2008,46-65 y.,No migration background,Single,0.10223,349,5935,0.09453,0.10994
2008,46-65 y.,No migration background,Divorced,0.15801,722,5935,0.14873,0.16729
2008,46-65 y.,No migration background,Widowed,0.04747,237,5935,0.04206,0.05288
2008,46-65 y.,Direct migration background,Married,0.74373,561,620,0.70933,0.77812
2008,46-65 y.,Direct migration background,Divorced,0.11720,59,620,0.09186,0.14254
2008,46-65 y.,Indirect migration background,Married,0.71452,37,37,0.56699,0.86206
2008,66 and older,No migration background,Married,0.55562,2570,3916,0.54005,0.57118
2008,66 and older,No migration background,"Married, living apart",0.01728,61,3916,0.01319,0.02136
2008,66 and older,No migration background,Single,0.04774,124,3916,0.04106,0.05442
2008,66 and older,No migration background,Divorced,0.07351,222,3916,0.06534,0.08169
2008,66 and older,No migration background,Widowed,0.30585,939,3916,0.29142,0.32029
2008,66 and older,Direct migration background,Married,0.64899,262,332,0.59757,0.70041
2008,66 and older,Direct migration background,Widowed,0.21387,70,332,0.16970,0.25805
2009,17-29 y.,No migration background,Married,0.07174,174,2452,0.06152,0.08196
2009,17-29 y.,No migration background,Single,0.91378,2278,2452,0.90267,0.92489
2009,17-29 y.,Direct migration background,Married,0.21888,48,176,0.15761,0.28014
2009,17-29 y.,Direct migration background,Single,0.74825,128,176,0.68394,0.81255
2009,17-29 y.,Indirect migration background,Married,0.08022,38,428,0.05446,0.10599
2009,17-29 y.,Indirect migration background,Single,0.91474,390,428,0.88825,0.94123
2009,30-45 y.,No migration background,Married,0.53874,2326,3856,0.52300,0.55448
2009,30-45 y.,No migration background,"Married, living apart",0.02794,104,3856,0.02274,0.03315
2009,30-45 y.,No migration background,Single,0.34773,1111,3856,0.33270,0.36277
2009,30-45 y.,No migration background,Divorced,0.08134,315,3856,0.07271,0.08997
2009,30-45 y.,Direct migration background,Married,0.79364,424,504,0.75828,0.82901
2009,30-45 y.,Direct migration background,Single,0.07857,45,504,0.05506,0.10209
2009,30-45 y.,Direct migration background,Divorced,0.08035,35,504,0.05660,0.10411
2009,30-45 y.,Indirect migration background,Married,0.50977,154,229,0.44489,0.57466
2009,30-45 y.,Indirect migration background,Single,0.34691,75,229,0.28512,0.40869
2009,46-65 y.,No migration background,Married,0.65502,4189,5660,0.64264,0.66741
2009,46-65 y.,No migration background,"Married, living apart",0.03109,148,5660,0.02657,0.03561
2009,46-65 y.,No migration background,Single,0.10341,344,5660,0.09548,0.11134
2009,46-65 y.,No migration background,Divorced,0.16643,754,5660,0.15672,0.17613
2009,46-65 y.,No migration background,Widowed,0.04406,225,5660,0.03871,0.04940
2009,46-65 y.,Direct migration background,Married,0.75815,491,540,0.72200,0.79430
2009,46-65 y.,Direct migration background,Divorced,0.10711,49,540,0.08100,0.13322
2009,46-65 y.,Indirect migration background,Married,0.72209,33,33,0.56688,0.87731
2009,66 and older,No migration background,Married,0.55686,2508,3821,0.54111,0.57262
2009,66 and older,No migration background,"Married, living apart",0.01846,63,3821,0.01419,0.02273
2009,66 and older,No migration background,Single,0.04767,124,3821,0.04092,0.05443
2009,66 and older,No migration background,Divorced,0.07415,217,3821,0.06584,0.08245
2009,66 and older,No migration background,Widowed,0.30286,909,3821,0.28829,0.31743
2009,66 and older,Direct migration background,Married,0.64895,239,304,0.59521,0.70270
2009,66 and older,Direct migration background,Widowed,0.22042,65,304,0.17374,0.26709
2010,17-29 y.,No migration background,Married,0.06086,485,3171,0.05254,0.06919
2010,17-29 y.,No migration background,Single,0.92706,2686,3171,0.91801,0.93611
2010,17-29 y.,Direct migration background,Married,0.26309,269,483,0.22378,0.30240
2010,17-29 y.,Direct migration background,Single,0.70113,214,483,0.66026,0.74199
2010,17-29 y.,Indirect migration background,Married,0.06759,90,548,0.04656,0.08863
2010,17-29 y.,Indirect migration background,Single,0.92771,458,548,0.90601,0.94942
2010,30-45 y.,No migration background,Married,0.51869,4557,7055,0.50703,0.53035
2010,30-45 y.,No migration background,"Married, living apart",0.03415,211,7055,0.02991,0.03839
2010,30-45 y.,No migration background,Single,0.35974,1644,7055,0.34854,0.37094
2010,30-45 y.,No migration background,Divorced,0.08324,609,7055,0.07679,0.08969
2010,30-45 y.,No migration background,Widowed,0.00418,34,7055,0.00267,0.00568
2010,30-45 y.,Direct migration background,Married,0.81080,1225,1467,0.79075,0.83085
2010,30-45 y.,Direct migration background,"Married, living apart",0.02549,36,1467,0.01743,0.03356
2010,30-45 y.,Direct migration background,Single,0.09250,117,1467,0.07766,0.10733
2010,30-45 y.,Direct migration background,Divorced,0.06297,89,1467,0.05054,0.07541
2010,30-45 y.,Indirect migration background,Married,0.44437,347,512,0.40129,0.48745
2010,30-45 y.,Indirect migration background,Single,0.47316,126,512,0.42987,0.51645
2010,30-45 y.,Indirect migration background,Divorced,0.04586,39,512,0.02772,0.06400
2010,46-65 y.,No migration background,Married,0.64999,4388,6166,0.63809,0.66190
2010,46-65 y.,No migration background,"Married, living apart",0.03011,193,6166,0.02584,0.03437
2010,46-65 y.,No migration background,Single,0.11053,427,6166,0.10271,0.11836
2010,46-65 y.,No migration background,Divorced,0.17047,938,6166,0.16109,0.17986
2010,46-65 y.,No migration background,Widowed,0.03889,220,6166,0.03407,0.04372
2010,46-65 y.,Direct migration background,Married,0.76255,540,677,0.73047,0.79462
2010,46-65 y.,Direct migration background,"Married, living apart",0.04999,34,677,0.03357,0.06642
2010,46-65 y.,Direct migration background,Divorced,0.11247,71,677,0.08866,0.13629
2010,46-65 y.,Direct migration background,Widowed,0.04298,32,677,0.02769,0.05827
2010,46-65 y.,Indirect migration background,Married,0.53295,44,44,0.38383,0.68208
2010,66 and older,No migration background,Married,0.56030,2432,3702,0.54431,0.57629
2010,66 and older,No migration background,"Married, living apart",0.01712,61,3702,0.01294,0.02130
2010,66 and older,No migration background,Single,0.04455,113,3702,0.03791,0.05120
2010,66 and older,No migration background,Divorced,0.07940,222,3702,0.07069,0.08811
2010,66 and older,No migration background,Widowed,0.29862,874,3702,0.28388,0.31337
2010,66 and older,Direct migration background,Married,0.64187,224,284,0.58601,0.69773
2010,66 and older,Direct migration background,Widowed,0.23029,60,284,0.18124,0.27935
2011,17-29 y.,No migration background,Married,0.05906,428,3548,0.05130,0.06682
2011,17-29 y.,No migration background,Single,0.93200,3120,3548,0.92372,0.94029
2011,17-29 y.,Direct migration background,Married,0.24170,189,444,0.20183,0.28157
2011,17-29 y.,Direct migration background,Single,0.70461,255,444,0.66212,0.74709
2011,17-29 y.,Indirect migration background,Married,0.06164,72,629,0.04283,0.08045
2011,17-29 y.,Indirect migration background,Single,0.92930,557,629,0.90926,0.94935
2011,30-45 y.,No migration background,Married,0.52093,5012,7817,0.50986,0.53201
2011,30-45 y.,No migration background,"Married, living apart",0.02667,247,7817,0.02310,0.03024
2011,30-45 y.,No migration background,Single,0.36417,1812,7817,0.35351,0.37484
2011,30-45 y.,No migration background,Divorced,0.08408,708,7817,0.07793,0.09023
2011,30-45 y.,No migration background,Widowed,0.00414,38,7817,0.00272,0.00557
2011,30-45 y.,Direct migration background,Married,0.79323,1259,1518,0.77285,0.81361
2011,30-45 y.,Direct migration background,"Married, living apart",0.02479,40,1518,0.01696,0.03261
2011,30-45 y.,Direct migration background,Single,0.11230,117,1518,0.09641,0.12818
2011,30-45 y.,Direct migration background,Divorced,0.06142,102,1518,0.04934,0.07351
2011,30-45 y.,Indirect migration background,Married,0.41005,360,563,0.36939,0.45072
2011,30-45 y.,Indirect migration background,Single,0.46868,147,563,0.42742,0.50994
2011,30-45 y.,Indirect migration background,Divorced,0.07121,56,563,0.04994,0.09247
2011,46-65 y.,No migration background,Married,0.64406,5585,8046,0.63360,0.65452
2011,46-65 y.,No migration background,"Married, living apart",0.03087,257,8046,0.02709,0.03465
2011,46-65 y.,No migration background,Single,0.11589,640,8046,0.10890,0.12289
2011,46-65 y.,No migration background,Divorced,0.16708,1249,8046,0.15893,0.17523
2011,46-65 y.,No migration background,Widowed,0.04210,315,8046,0.03771,0.04648
2011,46-65 y.,Direct migration background,Married,0.74953,717,960,0.72210,0.77695
2011,46-65 y.,Direct migration background,"Married, living apart",0.04667,44,960,0.03332,0.06002
2011,46-65 y.,Direct migration background,Single,0.04553,49,960,0.03234,0.05873
2011,46-65 y.,Direct migration background,Divorced,0.12043,114,960,0.09983,0.14102
2011,46-65 y.,Direct migration background,Widowed,0.03785,36,960,0.02577,0.04992
2011,46-65 y.,Indirect migration background,Married,0.59565,69,69,0.47900,0.71230
2011,66 and older,No migration background,Married,0.57137,3123,4716,0.55725,0.58550
2011,66 and older,No migration background,"Married, living apart",0.01718,79,4716,0.01347,0.02088
2011,66 and older,No migration background,Single,0.04877,174,4716,0.04262,0.05492
2011,66 and older,No migration background,Divorced,0.07856,282,4716,0.07088,0.08624
2011,66 and older,No migration background,Widowed,0.28412,1058,4716,0.27125,0.29700
2011,66 and older,Direct migration background,Married,0.62018,286,375,0.57099,0.66937
2011,66 and older,Direct migration background,Widowed,0.24081,89,375,0.19748,0.28414
2012,17-29 y.,No migration background,Married,0.06754,357,3449,0.05917,0.07592
2012,17-29 y.,No migration background,Single,0.92455,3092,3449,0.91573,0.93336
2012,17-29 y.,Direct migration background,Married,0.28338,158,398,0.23905,0.32771
2012,17-29 y.,Direct migration background,Single,0.68390,240,398,0.63817,0.72964
2012,17-29 y.,Indirect migration background,Married,0.06009,57,600,0.04106,0.07912
2012,17-29 y.,Indirect migration background,Single,0.93530,543,600,0.91560,0.95500
2012,30-45 y.,No migration background,Married,0.50975,4470,7090,0.49811,0.52138
2012,30-45 y.,No migration background,"Married, living apart",0.03074,234,7090,0.02672,0.03476
2012,30-45 y.,No migration background,Single,0.37477,1693,7090,0.36350,0.38604
2012,30-45 y.,No migration background,Divorced,0.08064,654,7090,0.07430,0.08698
2012,30-45 y.,No migration background,Widowed,0.00411,39,7090,0.00262,0.00560
2012,30-45 y.,Direct migration background,Married,0.78167,1178,1424,0.76020,0.80313
2012,30-45 y.,Direct migration background,"Married, living apart",0.02789,41,1424,0.01933,0.03644
2012,30-45 y.,Direct migration background,Single,0.11729,110,1424,0.10057,0.13400
2012,30-45 y.,Direct migration background,Divorced,0.06801,95,1424,0.05492,0.08109
2012,30-45 y.,Indirect migration background,Married,0.49500,355,527,0.45228,0.53773
2012,30-45 y.,Indirect migration background,Single,0.39041,121,527,0.34872,0.43210
2012,30-45 y.,Indirect migration background,Divorced,0.06838,51,527,0.04681,0.08995
2012,46-65 y.,No migration background,Married,0.65193,5714,8282,0.64167,0.66219
2012,46-65 y.,No migration background,"Married, living apart",0.02690,249,8282,0.02342,0.03039
2012,46-65 y.,No migration background,Single,0.11707,696,8282,0.11015,0.12400
2012,46-65 y.,No migration background,Divorced,0.16407,1302,8282,0.15609,0.17205
2012,46-65 y.,No migration background,Widowed,0.04003,321,8282,0.03580,0.04425
2012,46-65 y.,Direct migration background,Married,0.71400,694,950,0.68525,0.74276
2012,46-65 y.,Direct migration background,"Married, living apart",0.05645,51,950,0.04177,0.07113
2012,46-65 y.,Direct migration background,Single,0.05062,45,950,0.03668,0.06457
2012,46-65 y.,Direct migration background,Divorced,0.13763,124,950,0.11571,0.15955
2012,46-65 y.,Direct migration background,Widowed,0.04129,36,950,0.02863,0.05395
2012,46-65 y.,Indirect migration background,Married,0.60573,81,117,0.51680,0.69467
2012,46-65 y.,Indirect migration background,Divorced,0.18349,36,117,0.11306,0.25393
2012,66 and older,No migration background,Married,0.58432,3198,4781,0.57035,0.59829
2012,66 and older,No migration background,"Married, living apart",0.01742,78,4781,0.01371,0.02113
2012,66 and older,No migration background,Single,0.04943,171,4781,0.04329,0.05558
2012,66 and older,No migration background,Divorced,0.07991,296,4781,0.07222,0.08760
2012,66 and older,No migration background,Widowed,0.26891,1038,4781,0.25634,0.28148
2012,66 and older,Direct migration background,Married,0.64621,284,368,0.59729,0.69513
2012,66 and older,Direct migration background,Widowed,0.21957,84,368,0.17722,0.26192
2013,17-29 y.,No migration background,Married,0.05171,290,3304,0.04416,0.05926
2013,17-29 y.,No migration background,Single,0.94231,3014,3304,0.93436,0.95026
2013,17-29 y.,Direct migration background,Married,0.29701,331,1087,0.26984,0.32419
2013,17-29 y.,Direct migration background,Single,0.67809,756,1087,0.65031,0.70588
2013,17-29 y.,Indirect migration background,Married,0.09696,117,1108,0.07952,0.11439
2013,17-29 y.,Indirect migration background,Single,0.89206,991,1108,0.87378,0.91034
2013,30-45 y.,No migration background,Married,0.51076,4027,6414,0.49852,0.52299
2013,30-45 y.,No migration background,"Married, living apart",0.03796,258,6414,0.03328,0.04264
2013,30-45 y.,No migration background,Single,0.37715,1559,6414,0.36529,0.38901
2013,30-45 y.,No migration background,Divorced,0.07023,570,6414,0.06398,0.07649
2013,30-45 y.,Direct migration background,Married,0.70776,2441,3043,0.69160,0.72393
2013,30-45 y.,Direct migration background,"Married, living apart",0.03966,101,3043,0.03272,0.04659
2013,30-45 y.,Direct migration background,Single,0.16842,293,3043,0.15512,0.18172
2013,30-45 y.,Direct migration background,Divorced,0.07791,208,3043,0.06839,0.08744
2013,30-45 y.,Indirect migration background,Married,0.47628,530,830,0.44228,0.51027
2013,30-45 y.,Indirect migration background,Single,0.44613,238,830,0.41230,0.47997
2013,30-45 y.,Indirect migration background,Divorced,0.04763,62,830,0.03313,0.06212
2013,46-65 y.,No migration background,Married,0.64680,5503,8085,0.63638,0.65722
2013,46-65 y.,No migration background,"Married, living apart",0.02515,239,8085,0.02174,0.02857
2013,46-65 y.,No migration background,Single,0.12282,718,8085,0.11567,0.12998
2013,46-65 y.,No migration background,Divorced,0.16662,1326,8085,0.15850,0.17475
2013,46-65 y.,No migration background,Widowed,0.03860,299,8085,0.03440,0.04280
2013,46-65 y.,Direct migration background,Married,0.72267,1493,1936,0.70273,0.74262
2013,46-65 y.,Direct migration background,"Married, living apart",0.04808,74,1936,0.03854,0.05761
2013,46-65 y.,Direct migration background,Single,0.04898,67,1936,0.03937,0.05860
2013,46-65 y.,Direct migration background,Divorced,0.13915,226,1936,0.12373,0.15457
2013,46-65 y.,Direct migration background,Widowed,0.04112,76,1936,0.03227,0.04997
2013,46-65 y.,Indirect migration background,Married,0.58082,105,139,0.49849,0.66314
2013,46-65 y.,Indirect migration background,Divorced,0.15617,34,139,0.09560,0.21674
2013,66 and older,No migration background,Married,0.56814,3032,4583,0.55380,0.58248
2013,66 and older,No migration background,"Married, living apart",0.01842,76,4583,0.01452,0.02231
2013,66 and older,No migration background,Single,0.05305,163,4583,0.04656,0.05954
2013,66 and older,No migration background,Divorced,0.08757,310,4583,0.07938,0.09575
2013,66 and older,No migration background,Widowed,0.27282,1002,4583,0.25993,0.28572
2013,66 and older,Direct migration background,Married,0.66366,319,408,0.61776,0.70956
2013,66 and older,Direct migration background,Widowed,0.21094,89,408,0.17130,0.25058
2014,17-29 y.,No migration background,Married,0.05617,229,3000,0.04792,0.06441
2014,17-29 y.,No migration background,Single,0.93502,2771,3000,0.92619,0.94384
2014,17-29 y.,Direct migration background,Married,0.23868,206,827,0.20961,0.26775
2014,17-29 y.,Direct migration background,Single,0.73159,621,827,0.70137,0.76181
2014,17-29 y.,Indirect migration background,Married,0.08044,83,969,0.06331,0.09758
2014,17-29 y.,Indirect migration background,Single,0.91086,886,969,0.89291,0.92881
2014,30-45 y.,No migration background,Married,0.51489,3401,5397,0.50155,0.52822
2014,30-45 y.,No migration background,"Married, living apart",0.03280,181,5397,0.02805,0.03755
2014,30-45 y.,No migration background,Single,0.37800,1363,5397,0.36506,0.39094
2014,30-45 y.,No migration background,Divorced,0.07072,452,5397,0.06388,0.07756
2014,30-45 y.,Direct migration background,Married,0.69389,1916,2399,0.67545,0.71234
2014,30-45 y.,Direct migration background,"Married, living apart",0.04240,77,2399,0.03434,0.05047
2014,30-45 y.,Direct migration background,Single,0.18155,240,2399,0.16612,0.19698
2014,30-45 y.,Direct migration background,Divorced,0.07594,166,2399,0.06534,0.08654
2014,30-45 y.,Indirect migration background,Married,0.46984,432,663,0.43182,0.50786
2014,30-45 y.,Indirect migration background,Single,0.42278,181,663,0.38514,0.46041
2014,30-45 y.,Indirect migration background,Divorced,0.06612,50,663,0.04719,0.08505
2014,46-65 y.,No migration background,Married,0.64152,5121,7519,0.63068,0.65236
2014,46-65 y.,No migration background,"Married, living apart",0.02829,231,7519,0.02454,0.03203
2014,46-65 y.,No migration background,Single,0.12676,681,7519,0.11924,0.13428
2014,46-65 y.,No migration background,Divorced,0.16639,1219,7519,0.15797,0.17481
2014,46-65 y.,No migration background,Widowed,0.03705,267,7519,0.03278,0.04132
2014,46-65 y.,Direct migration background,Married,0.70200,1241,1621,0.67973,0.72428
2014,46-65 y.,Direct migration background,"Married, living apart",0.06325,70,1621,0.05139,0.07510
2014,46-65 y.,Direct migration background,Single,0.04406,58,1621,0.03407,0.05405
2014,46-65 y.,Direct migration background,Divorced,0.15094,191,1621,0.13350,0.16837
2014,46-65 y.,Direct migration background,Widowed,0.03975,61,1621,0.03024,0.04927
2014,46-65 y.,Indirect migration background,Married,0.58298,108,139,0.50071,0.66524
2014,46-65 y.,Indirect migration background,Divorced,0.14281,31,139,0.08444,0.20119
2014,66 and older,No migration background,Married,0.55887,2982,4499,0.54436,0.57338
2014,66 and older,No migration background,"Married, living apart",0.01971,78,4499,0.01565,0.02377
2014,66 and older,No migration background,Single,0.05361,151,4499,0.04703,0.06020
2014,66 and older,No migration background,Divorced,0.09238,310,4499,0.08391,0.10084
2014,66 and older,No migration background,Widowed,0.27543,978,4499,0.26238,0.28849
2014,66 and older,Direct migration background,Married,0.69636,317,402,0.65135,0.74136
2014,66 and older,Direct migration background,Widowed,0.19005,85,402,0.15165,0.22845
2015,17-29 y.,No migration background,Married,0.06926,215,2916,0.06004,0.07847
2015,17-29 y.,No migration background,Single,0.92435,2701,2916,0.91475,0.93395
2015,17-29 y.,Direct migration background,Married,0.21204,320,1076,0.18760,0.23647
2015,17-29 y.,Direct migration background,Single,0.74908,756,1076,0.72317,0.77500
2015,17-29 y.,Indirect migration background,Married,0.09103,90,919,0.07243,0.10964
2015,17-29 y.,Indirect migration background,Single,0.90235,829,919,0.88315,0.92155
2015,30-45 y.,No migration background,Married,0.48428,2988,4792,0.47013,0.49844
2015,30-45 y.,No migration background,"Married, living apart",0.03203,155,4792,0.02705,0.03702
2015,30-45 y.,No migration background,Single,0.40989,1255,4792,0.39596,0.42382
2015,30-45 y.,No migration background,Divorced,0.07185,394,4792,0.06454,0.07916
2015,30-45 y.,Direct migration background,Married,0.67069,2146,2788,0.65324,0.68814
2015,30-45 y.,Direct migration background,"Married, living apart",0.03104,80,2788,0.02460,0.03747
2015,30-45 y.,Direct migration background,Single,0.21316,385,2788,0.19796,0.22837
2015,30-45 y.,Direct migration background,Divorced,0.08016,177,2788,0.07008,0.09024
2015,30-45 y.,Indirect migration background,Married,0.43645,382,594,0.39653,0.47636
2015,30-45 y.,Indirect migration background,Single,0.45709,170,594,0.41700,0.49719
2015,30-45 y.,Indirect migration background,Divorced,0.05556,42,594,0.03712,0.07399
2015,46-65 y.,No migration background,Married,0.63023,4930,7276,0.61914,0.64132
2015,46-65 y.,No migration background,"Married, living apart",0.02431,204,7276,0.02077,0.02785
2015,46-65 y.,No migration background,Single,0.13573,693,7276,0.12786,0.14360
2015,46-65 y.,No migration background,Divorced,0.17442,1208,7276,0.16570,0.18314
2015,46-65 y.,No migration background,Widowed,0.03531,241,7276,0.03107,0.03955
2015,46-65 y.,Direct migration background,Married,0.69456,1238,1660,0.67239,0.71672
2015,46-65 y.,Direct migration background,"Married, living apart",0.06270,86,1660,0.05103,0.07437
2015,46-65 y.,Direct migration background,Single,0.04472,74,1660,0.03478,0.05467
2015,46-65 y.,Direct migration background,Divorced,0.15395,208,1660,0.13658,0.17132
2015,46-65 y.,Direct migration background,Widowed,0.04407,54,1660,0.03419,0.05395
2015,46-65 y.,Indirect migration background,Married,0.55038,104,135,0.46615,0.63461
2015,46-65 y.,Indirect migration background,Divorced,0.13891,31,135,0.08035,0.19746
2015,66 and older,No migration background,Married,0.54986,2931,4452,0.53524,0.56448
2015,66 and older,No migration background,"Married, living apart",0.02107,84,4452,0.01685,0.02528
2015,66 and older,No migration background,Single,0.05653,151,4452,0.04975,0.06331
2015,66 and older,No migration background,Divorced,0.09952,322,4452,0.09073,0.10831
2015,66 and older,No migration background,Widowed,0.27302,964,4452,0.25994,0.28611
2015,66 and older,Direct migration background,Married,0.68842,317,395,0.64268,0.73415
2015,66 and older,Direct migration background,Widowed,0.19565,78,395,0.15647,0.23482
2016,17-29 y.,No migration background,Married,0.06042,170,2707,0.05145,0.06940
2016,17-29 y.,No migration background,Single,0.93235,2537,2707,0.92289,0.94181
2016,17-29 y.,Direct migration background,Married,0.22807,588,1941,0.20940,0.24674
2016,17-29 y.,Direct migration background,"Married, living apart",0.03081,56,1941,0.02312,0.03850
2016,17-29 y.,Direct migration background,Single,0.73576,1297,1941,0.71614,0.75538
2016,17-29 y.,Indirect migration background,Married,0.09050,74,853,0.07124,0.10977
2016,17-29 y.,Indirect migration background,Single,0.90215,779,853,0.88220,0.92210
2016,30-45 y.,No migration background,Married,0.49766,2630,4227,0.48259,0.51274
2016,30-45 y.,No migration background,"Married, living apart",0.03313,143,4227,0.02773,0.03852
2016,30-45 y.,No migration background,Single,0.39683,1106,4227,0.38208,0.41158
2016,30-45 y.,No migration background,Divorced,0.06990,348,4227,0.06221,0.07759
2016,30-45 y.,Direct migration background,Married,0.66500,2969,3809,0.65001,0.67999
2016,30-45 y.,Direct migration background,"Married, living apart",0.04097,212,3809,0.03467,0.04727
2016,30-45 y.,Direct migration background,Single,0.20448,414,3809,0.19167,0.21729
2016,30-45 y.,Direct migration background,Divorced,0.08439,181,3809,0.07556,0.09322
2016,30-45 y.,Direct migration background,Widowed,0.00516,33,3809,0.00289,0.00744
2016,30-45 y.,Indirect migration background,Married,0.45721,346,509,0.41389,0.50053
2016,30-45 y.,Indirect migration background,Single,0.44766,163,509,0.40442,0.49090
2016,46-65 y.,No migration background,Married,0.62371,4612,6859,0.61225,0.63518
2016,46-65 y.,No migration background,"Married, living apart",0.02513,204,6859,0.02142,0.02883
2016,46-65 y.,No migration background,Single,0.14192,683,6859,0.13366,0.15018
2016,46-65 y.,No migration background,Divorced,0.17407,1132,6859,0.16510,0.18305
2016,46-65 y.,No migration background,Widowed,0.03517,228,6859,0.03081,0.03953
2016,46-65 y.,Direct migration background,Married,0.70680,1513,1994,0.68681,0.72679
2016,46-65 y.,Direct migration background,"Married, living apart",0.04657,120,1994,0.03732,0.05582
2016,46-65 y.,Direct migration background,Single,0.04522,70,1994,0.03610,0.05434
2016,46-65 y.,Direct migration background,Divorced,0.16153,224,1994,0.14537,0.17769
2016,46-65 y.,Direct migration background,Widowed,0.03989,67,1994,0.03129,0.04848
2016,46-65 y.,Indirect migration background,Married,0.50333,105,137,0.41929,0.58736
2016,46-65 y.,Indirect migration background,Divorced,0.14087,32,137,0.08240,0.19934
2016,66 and older,No migration background,Married,0.54534,2836,4297,0.53045,0.56023
2016,66 and older,No migration background,"Married, living apart",0.02233,80,4297,0.01791,0.02674
2016,66 and older,No migration background,Single,0.05689,141,4297,0.04997,0.06382
2016,66 and older,No migration background,Divorced,0.09866,314,4297,0.08974,0.10757
2016,66 and older,No migration background,Widowed,0.27678,926,4297,0.26340,0.29016
2016,66 and older,Direct migration background,Married,0.67041,300,382,0.62321,0.71761
2016,66 and older,Direct migration background,Widowed,0.19488,82,382,0.15510,0.23465
2017,17-29 y.,No migration background,Married,0.05669,179,3253,0.04875,0.06464
2017,17-29 y.,No migration background,Single,0.93263,3074,3253,0.92402,0.94125
2017,17-29 y.,Direct migration background,Married,0.22193,729,2301,0.20495,0.23891
2017,17-29 y.,Direct migration background,"Married, living apart",0.03250,72,2301,0.02526,0.03975
2017,17-29 y.,Direct migration background,Single,0.73214,1500,2301,0.71405,0.75024
2017,17-29 y.,Indirect migration background,Married,0.08650,79,924,0.06836,0.10463
2017,17-29 y.,Indirect migration background,Single,0.90414,845,924,0.88515,0.92313
2017,30-45 y.,No migration background,Married,0.49660,2768,4535,0.48204,0.51115
