year,quintil_oecd,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,1st Quintile,East,Divorced,0.19174,156,986,0.16715,0.21632
2005,1st Quintile,East,Widowed,0.05920,50,986,0.04447,0.07394
2005,2nd Quintile,West,Married,0.55771,1466,2412,0.53789,0.57754
2005,2nd Quintile,West,"Married, living apart",0.02179,58,2412,0.01596,0.02762
2005,2nd Quintile,West,Single,0.22481,520,2412,0.20815,0.24148
2005,2nd Quintile,West,Divorced,0.07976,164,2412,0.06895,0.09058
2005,2nd Quintile,West,Widowed,0.11592,204,2412,0.10314,0.12870
2005,2nd Quintile,East,Married,0.51562,698,1203,0.48737,0.54387
2005,2nd Quintile,East,Single,0.28962,326,1203,0.26398,0.31527
2005,2nd Quintile,East,Divorced,0.07677,81,1203,0.06172,0.09182
2005,2nd Quintile,East,Widowed,0.10643,98,1203,0.08899,0.12386
2005,3rd Quintile,West,Married,0.58555,1672,2678,0.56689,0.60421
2005,3rd Quintile,West,"Married, living apart",0.02221,51,2678,0.01663,0.02779
2005,3rd Quintile,West,Single,0.23599,624,2678,0.21991,0.25208
2005,3rd Quintile,West,Divorced,0.06984,156,2678,0.06019,0.07950
2005,3rd Quintile,West,Widowed,0.08640,175,2678,0.07576,0.09705
2005,3rd Quintile,East,Married,0.55892,653,1064,0.52908,0.58877
2005,3rd Quintile,East,Single,0.23124,252,1064,0.20590,0.25659
2005,3rd Quintile,East,Divorced,0.06655,56,1064,0.05156,0.08153
2005,3rd Quintile,East,Widowed,0.12379,103,1064,0.10399,0.14359
2005,4th Quintile,West,Married,0.58382,2050,3318,0.56705,0.60060
2005,4th Quintile,West,"Married, living apart",0.01743,68,3318,0.01298,0.02189
2005,4th Quintile,West,Single,0.25613,817,3318,0.24128,0.27099
2005,4th Quintile,West,Divorced,0.06971,186,3318,0.06104,0.07838
2005,4th Quintile,West,Widowed,0.07290,197,3318,0.06406,0.08175
2005,4th Quintile,East,Married,0.59340,603,968,0.56244,0.62436
2005,4th Quintile,East,Single,0.21119,229,968,0.18546,0.23692
2005,4th Quintile,East,Divorced,0.08479,68,968,0.06723,0.10234
2005,4th Quintile,East,Widowed,0.09160,68,968,0.07342,0.10978
2005,5th Quintile,West,Married,0.58704,3381,5112,0.57354,0.60054
2005,5th Quintile,West,"Married, living apart",0.02351,96,5112,0.01936,0.02766
2005,5th Quintile,West,Single,0.25461,1133,5112,0.24267,0.26656
2005,5th Quintile,West,Divorced,0.07067,282,5112,0.06364,0.07770
2005,5th Quintile,West,Widowed,0.06417,220,5112,0.05745,0.07089
2005,5th Quintile,East,Married,0.62182,479,694,0.58571,0.65793
2005,5th Quintile,East,Single,0.24437,173,694,0.21238,0.27636
2005,5th Quintile,East,Divorced,0.06555,42,694,0.04712,0.08398
2006,1st Quintile,West,Married,0.39647,898,2045,0.37527,0.41768
2006,1st Quintile,West,"Married, living apart",0.04892,102,2045,0.03957,0.05827
2006,1st Quintile,West,Single,0.32262,627,2045,0.30236,0.34289
2006,1st Quintile,West,Divorced,0.14712,270,2045,0.13176,0.16248
2006,1st Quintile,West,Widowed,0.08486,148,2045,0.07278,0.09694
2006,1st Quintile,East,Married,0.31726,360,975,0.28803,0.34649
2006,1st Quintile,East,"Married, living apart",0.03265,32,975,0.02149,0.04381
2006,1st Quintile,East,Single,0.45332,412,975,0.42206,0.48459
2006,1st Quintile,East,Divorced,0.15539,139,975,0.13264,0.17814
2006,1st Quintile,East,Widowed,0.04138,32,975,0.02887,0.05389
2006,2nd Quintile,West,Married,0.54005,1328,2243,0.51942,0.56068
2006,2nd Quintile,West,"Married, living apart",0.02644,68,2243,0.01980,0.03308
2006,2nd Quintile,West,Single,0.23394,487,2243,0.21641,0.25146
2006,2nd Quintile,West,Divorced,0.08078,155,2243,0.06950,0.09205
2006,2nd Quintile,West,Widowed,0.11880,205,2243,0.10540,0.13219
2006,2nd Quintile,East,Married,0.47686,624,1129,0.44771,0.50601
2006,2nd Quintile,East,Single,0.27776,304,1129,0.25162,0.30389
2006,2nd Quintile,East,Divorced,0.11080,97,1129,0.09248,0.12911
2006,2nd Quintile,East,Widowed,0.12144,104,1129,0.10238,0.14050
2006,3rd Quintile,West,Married,0.57422,1576,2547,0.55501,0.59343
2006,3rd Quintile,West,"Married, living apart",0.02559,57,2547,0.01946,0.03173
2006,3rd Quintile,West,Single,0.24097,595,2547,0.22436,0.25758
2006,3rd Quintile,West,Divorced,0.06700,141,2547,0.05729,0.07671
2006,3rd Quintile,West,Widowed,0.09222,178,2547,0.08098,0.10346
2006,3rd Quintile,East,Married,0.58008,671,1079,0.55061,0.60954
2006,3rd Quintile,East,Single,0.22530,249,1079,0.20036,0.25024
2006,3rd Quintile,East,Divorced,0.08245,63,1079,0.06603,0.09886
2006,3rd Quintile,East,Widowed,0.09916,96,1079,0.08132,0.11701
2006,4th Quintile,West,Married,0.56433,1917,3148,0.54701,0.58166
2006,4th Quintile,West,"Married, living apart",0.01865,59,3148,0.01392,0.02337
2006,4th Quintile,West,Single,0.26422,791,3148,0.24881,0.27962
2006,4th Quintile,West,Divorced,0.07399,185,3148,0.06484,0.08313
2006,4th Quintile,West,Widowed,0.07882,196,3148,0.06940,0.08823
2006,4th Quintile,East,Married,0.56667,525,870,0.53372,0.59961
2006,4th Quintile,East,Single,0.23559,219,870,0.20737,0.26380
2006,4th Quintile,East,Divorced,0.05969,51,870,0.04393,0.07544
2006,4th Quintile,East,Widowed,0.11826,75,870,0.09679,0.13973
2006,5th Quintile,West,Married,0.58856,3233,4849,0.57470,0.60241
2006,5th Quintile,West,"Married, living apart",0.02409,89,4849,0.01977,0.02840
2006,5th Quintile,West,Single,0.25579,1053,4849,0.24351,0.26807
2006,5th Quintile,West,Divorced,0.07059,272,4849,0.06338,0.07780
2006,5th Quintile,West,Widowed,0.06097,202,4849,0.05424,0.06771
2006,5th Quintile,East,Married,0.56278,463,683,0.52555,0.60001
2006,5th Quintile,East,Single,0.26086,167,683,0.22790,0.29381
2006,5th Quintile,East,Divorced,0.09683,53,683,0.07464,0.11903
2007,1st Quintile,West,Married,0.37268,958,2248,0.35269,0.39268
2007,1st Quintile,West,"Married, living apart",0.05339,112,2248,0.04410,0.06269
2007,1st Quintile,West,Single,0.33359,700,2248,0.31409,0.35308
2007,1st Quintile,West,Divorced,0.13871,287,2248,0.12442,0.15301
2007,1st Quintile,West,Widowed,0.10162,191,2248,0.08913,0.11411
2007,1st Quintile,East,Married,0.32154,380,1010,0.29272,0.35036
2007,1st Quintile,East,Single,0.43405,428,1010,0.40347,0.46464
2007,1st Quintile,East,Divorced,0.17185,160,1010,0.14858,0.19513
2007,1st Quintile,East,Widowed,0.04384,42,1010,0.03121,0.05647
2007,2nd Quintile,West,Married,0.56870,1513,2491,0.54925,0.58815
2007,2nd Quintile,West,"Married, living apart",0.01986,61,2491,0.01438,0.02535
2007,2nd Quintile,West,Single,0.22520,545,2491,0.20879,0.24161
2007,2nd Quintile,West,Divorced,0.08116,173,2491,0.07043,0.09188
2007,2nd Quintile,West,Widowed,0.10508,199,2491,0.09304,0.11713
2007,2nd Quintile,East,Married,0.49950,610,1093,0.46985,0.52916
2007,2nd Quintile,East,Single,0.31064,313,1093,0.28319,0.33809
2007,2nd Quintile,East,Divorced,0.08734,83,1093,0.07059,0.10408
2007,2nd Quintile,East,Widowed,0.09513,87,1093,0.07773,0.11253
2007,3rd Quintile,West,Married,0.56610,1692,2753,0.54759,0.58462
2007,3rd Quintile,West,"Married, living apart",0.02037,54,2753,0.01509,0.02565
2007,3rd Quintile,West,Single,0.25443,654,2753,0.23816,0.27071
2007,3rd Quintile,West,Divorced,0.06843,152,2753,0.05900,0.07786
2007,3rd Quintile,West,Widowed,0.09066,201,2753,0.07993,0.10139
2007,3rd Quintile,East,Married,0.55566,736,1162,0.52708,0.58424
2007,3rd Quintile,East,Single,0.24170,250,1162,0.21707,0.26633
2007,3rd Quintile,East,Divorced,0.07509,68,1162,0.05993,0.09025
2007,3rd Quintile,East,Widowed,0.11531,108,1162,0.09694,0.13368
2007,4th Quintile,West,Married,0.55766,2061,3356,0.54086,0.57447
2007,4th Quintile,West,"Married, living apart",0.02195,67,3356,0.01699,0.02690
2007,4th Quintile,West,Single,0.26683,806,3356,0.25186,0.28179
2007,4th Quintile,West,Divorced,0.08383,226,3356,0.07445,0.09320
2007,4th Quintile,West,Widowed,0.06974,196,3356,0.06112,0.07835
2007,4th Quintile,East,Married,0.54844,588,1017,0.51784,0.57904
2007,4th Quintile,East,Single,0.25283,271,1017,0.22610,0.27955
2007,4th Quintile,East,Divorced,0.08185,76,1017,0.06499,0.09870
2007,4th Quintile,East,Widowed,0.10071,82,1017,0.08220,0.11921
2007,5th Quintile,West,Married,0.59230,3276,4910,0.57855,0.60604
2007,5th Quintile,West,"Married, living apart",0.02109,97,4910,0.01707,0.02511
2007,5th Quintile,West,Single,0.25145,1034,4910,0.23932,0.26359
2007,5th Quintile,West,Divorced,0.07291,286,4910,0.06564,0.08018
2007,5th Quintile,West,Widowed,0.06224,217,4910,0.05549,0.06900
2007,5th Quintile,East,Married,0.55517,476,699,0.51830,0.59204
2007,5th Quintile,East,Single,0.25014,170,699,0.21801,0.28227
2007,5th Quintile,East,Divorced,0.10048,53,699,0.07818,0.12279
2008,1st Quintile,West,Married,0.38286,902,2092,0.36202,0.40369
2008,1st Quintile,West,"Married, living apart",0.05242,114,2092,0.04287,0.06198
2008,1st Quintile,West,Single,0.32637,644,2092,0.30627,0.34647
2008,1st Quintile,West,Divorced,0.13729,255,2092,0.12254,0.15204
2008,1st Quintile,West,Widowed,0.10106,177,2092,0.08814,0.11398
2008,1st Quintile,East,Married,0.33285,364,898,0.30202,0.36369
2008,1st Quintile,East,Single,0.43521,379,898,0.40276,0.46766
2008,1st Quintile,East,Divorced,0.17169,155,898,0.14701,0.19637
2008,2nd Quintile,West,Married,0.54349,1378,2324,0.52323,0.56375
2008,2nd Quintile,West,"Married, living apart",0.02121,63,2324,0.01535,0.02707
2008,2nd Quintile,West,Single,0.23924,512,2324,0.22189,0.25659
2008,2nd Quintile,West,Divorced,0.07892,155,2324,0.06795,0.08988
2008,2nd Quintile,West,Widowed,0.11714,216,2324,0.10407,0.13022
2008,2nd Quintile,East,Married,0.51733,627,1093,0.48770,0.54697
2008,2nd Quintile,East,Single,0.27880,280,1093,0.25220,0.30540
2008,2nd Quintile,East,Divorced,0.08975,83,1093,0.07279,0.10670
2008,2nd Quintile,East,Widowed,0.10934,103,1093,0.09083,0.12785
2008,3rd Quintile,West,Married,0.56681,1632,2654,0.54796,0.58567
2008,3rd Quintile,West,"Married, living apart",0.02243,54,2654,0.01680,0.02807
2008,3rd Quintile,West,Single,0.25757,620,2654,0.24093,0.27421
2008,3rd Quintile,West,Divorced,0.06956,160,2654,0.05988,0.07924
2008,3rd Quintile,West,Widowed,0.08363,188,2654,0.07309,0.09416
2008,3rd Quintile,East,Married,0.51512,720,1201,0.48684,0.54339
2008,3rd Quintile,East,Single,0.28002,299,1201,0.25461,0.30542
2008,3rd Quintile,East,Divorced,0.08697,79,1201,0.07102,0.10291
2008,3rd Quintile,East,Widowed,0.10644,103,1201,0.08899,0.12389
2008,4th Quintile,West,Married,0.55528,1912,3107,0.53781,0.57276
2008,4th Quintile,West,"Married, living apart",0.01987,57,3107,0.01497,0.02478
2008,4th Quintile,West,Single,0.27003,734,3107,0.25442,0.28564
2008,4th Quintile,West,Divorced,0.08082,214,3107,0.07123,0.09040
2008,4th Quintile,West,Widowed,0.07400,190,3107,0.06479,0.08320
2008,4th Quintile,East,Married,0.56043,470,810,0.52623,0.59463
2008,4th Quintile,East,Single,0.25000,210,810,0.22016,0.27984
2008,4th Quintile,East,Divorced,0.08077,58,810,0.06199,0.09955
2008,4th Quintile,East,Widowed,0.10114,72,810,0.08037,0.12192
2008,5th Quintile,West,Married,0.56950,3024,4584,0.55516,0.58383
2008,5th Quintile,West,"Married, living apart",0.01958,85,4584,0.01556,0.02359
2008,5th Quintile,West,Single,0.27103,996,4584,0.25816,0.28390
2008,5th Quintile,West,Divorced,0.07697,271,4584,0.06925,0.08468
2008,5th Quintile,West,Widowed,0.06293,208,4584,0.05590,0.06996
2008,5th Quintile,East,Married,0.54986,474,690,0.51272,0.58701
2008,5th Quintile,East,Single,0.27192,159,690,0.23870,0.30515
2008,5th Quintile,East,Divorced,0.10463,57,690,0.08177,0.12748
2009,1st Quintile,West,Married,0.38218,862,1980,0.36077,0.40359
2009,1st Quintile,West,"Married, living apart",0.04252,91,1980,0.03363,0.05141
2009,1st Quintile,West,Single,0.32829,588,1980,0.30760,0.34898
2009,1st Quintile,West,Divorced,0.12618,238,1980,0.11155,0.14081
2009,1st Quintile,West,Widowed,0.12082,201,1980,0.10646,0.13518
2009,1st Quintile,East,Married,0.30993,360,917,0.27998,0.33988
2009,1st Quintile,East,Single,0.44018,361,917,0.40803,0.47233
2009,1st Quintile,East,Divorced,0.17031,150,917,0.14597,0.19465
2009,1st Quintile,East,Widowed,0.05540,46,917,0.04059,0.07022
2009,2nd Quintile,West,Married,0.54103,1246,2144,0.51993,0.56213
2009,2nd Quintile,West,"Married, living apart",0.02132,53,2144,0.01520,0.02743
2009,2nd Quintile,West,Single,0.23701,478,2144,0.21900,0.25501
2009,2nd Quintile,West,Divorced,0.08865,172,2144,0.07661,0.10068
2009,2nd Quintile,West,Widowed,0.11200,195,2144,0.09865,0.12535
2009,2nd Quintile,East,Married,0.52466,629,1067,0.49468,0.55464
2009,2nd Quintile,East,Single,0.25913,260,1067,0.23283,0.28543
2009,2nd Quintile,East,Divorced,0.09158,79,1067,0.07426,0.10889
2009,2nd Quintile,East,Widowed,0.11553,99,1067,0.09634,0.13472
2009,3rd Quintile,West,Married,0.52790,1376,2372,0.50780,0.54799
2009,3rd Quintile,West,"Married, living apart",0.03078,61,2372,0.02383,0.03774
2009,3rd Quintile,West,Single,0.28066,592,2372,0.26258,0.29875
2009,3rd Quintile,West,Divorced,0.07020,149,2372,0.05992,0.08049
2009,3rd Quintile,West,Widowed,0.09045,194,2372,0.07891,0.10200
2009,3rd Quintile,East,Married,0.53699,640,1066,0.50704,0.56693
2009,3rd Quintile,East,Single,0.29427,266,1066,0.26690,0.32164
2009,3rd Quintile,East,Divorced,0.06446,58,1066,0.04971,0.07920
2009,3rd Quintile,East,Widowed,0.09459,102,1066,0.07701,0.11216
2009,4th Quintile,West,Married,0.55229,1830,3006,0.53451,0.57007
2009,4th Quintile,West,"Married, living apart",0.01783,59,3006,0.01310,0.02256
2009,4th Quintile,West,Single,0.28687,742,3006,0.27070,0.30305
2009,4th Quintile,West,Divorced,0.07769,210,3006,0.06812,0.08726
2009,4th Quintile,West,Widowed,0.06531,165,3006,0.05648,0.07415
2009,4th Quintile,East,Married,0.53176,463,794,0.49703,0.56649
2009,4th Quintile,East,Single,0.26843,205,794,0.23759,0.29928
2009,4th Quintile,East,Divorced,0.08729,60,794,0.06764,0.10693
2009,4th Quintile,East,Widowed,0.09290,66,794,0.07269,0.11310
2009,5th Quintile,West,Married,0.57656,2763,4176,0.56157,0.59154
2009,5th Quintile,West,"Married, living apart",0.02384,88,4176,0.01921,0.02846
2009,5th Quintile,West,Single,0.27011,906,4176,0.25664,0.28358
2009,5th Quintile,West,Divorced,0.07724,245,4176,0.06914,0.08534
2009,5th Quintile,West,Widowed,0.05226,174,4176,0.04551,0.05901
2009,5th Quintile,East,Married,0.64622,458,653,0.60952,0.68292
2009,5th Quintile,East,Single,0.20777,129,653,0.17663,0.23891
2009,5th Quintile,East,Divorced,0.11431,66,653,0.08989,0.13874
2010,1st Quintile,West,Married,0.35940,761,1802,0.33724,0.38156
2010,1st Quintile,West,"Married, living apart",0.03892,78,1802,0.02998,0.04785
2010,1st Quintile,West,Single,0.31874,523,1802,0.29722,0.34026
2010,1st Quintile,West,Divorced,0.13594,252,1802,0.12012,0.15177
2010,1st Quintile,West,Widowed,0.14700,188,1802,0.13064,0.16335
2010,1st Quintile,East,Married,0.29405,312,811,0.26267,0.32543
2010,1st Quintile,East,Single,0.44794,311,811,0.41370,0.48219
2010,1st Quintile,East,Divorced,0.17077,142,811,0.14486,0.19669
2010,1st Quintile,East,Widowed,0.06970,46,811,0.05216,0.08723
2010,2nd Quintile,West,Married,0.50847,1149,1969,0.48638,0.53055
2010,2nd Quintile,West,"Married, living apart",0.02176,45,1969,0.01531,0.02820
2010,2nd Quintile,West,Single,0.27221,459,1969,0.25254,0.29187
2010,2nd Quintile,West,Divorced,0.07542,128,1969,0.06376,0.08709
2010,2nd Quintile,West,Widowed,0.12215,188,1969,0.10768,0.13662
2010,2nd Quintile,East,Married,0.51712,652,1062,0.48705,0.54719
2010,2nd Quintile,East,Single,0.25645,238,1062,0.23017,0.28272
2010,2nd Quintile,East,Divorced,0.09489,72,1062,0.07726,0.11253
2010,2nd Quintile,East,Widowed,0.11506,100,1062,0.09586,0.13426
2010,3rd Quintile,West,Married,0.50563,1344,2336,0.48535,0.52591
2010,3rd Quintile,West,"Married, living apart",0.02425,61,2336,0.01801,0.03049
2010,3rd Quintile,West,Single,0.29081,582,2336,0.27239,0.30923
2010,3rd Quintile,West,Divorced,0.08057,162,2336,0.06953,0.09161
2010,3rd Quintile,West,Widowed,0.09874,187,2336,0.08664,0.11084
2010,3rd Quintile,East,Married,0.55777,539,900,0.52530,0.59023
2010,3rd Quintile,East,Single,0.24136,211,900,0.21339,0.26934
2010,3rd Quintile,East,Divorced,0.07149,55,900,0.05465,0.08833
2010,3rd Quintile,East,Widowed,0.12019,95,900,0.09893,0.14144
2010,4th Quintile,West,Married,0.54686,1692,2740,0.52822,0.56550
2010,4th Quintile,West,"Married, living apart",0.02480,60,2740,0.01897,0.03062
2010,4th Quintile,West,Single,0.27871,637,2740,0.26192,0.29550
2010,4th Quintile,West,Divorced,0.07693,193,2740,0.06695,0.08691
2010,4th Quintile,West,Widowed,0.07270,158,2740,0.06298,0.08242
2010,4th Quintile,East,Married,0.53993,447,750,0.50423,0.57562
2010,4th Quintile,East,Single,0.25303,195,750,0.22190,0.28417
2010,4th Quintile,East,Divorced,0.11147,60,750,0.08893,0.13401
2010,4th Quintile,East,Widowed,0.07459,48,750,0.05578,0.09341
2010,5th Quintile,West,Married,0.56414,2512,3828,0.54843,0.57985
2010,5th Quintile,West,"Married, living apart",0.02603,87,3828,0.02099,0.03108
2010,5th Quintile,West,Single,0.27661,835,3828,0.26244,0.29078
2010,5th Quintile,West,Divorced,0.08497,240,3828,0.07614,0.09380
2010,5th Quintile,West,Widowed,0.04824,154,3828,0.04145,0.05503
2010,5th Quintile,East,Married,0.65356,404,559,0.61408,0.69304
2010,5th Quintile,East,Single,0.21460,105,559,0.18054,0.24867
2010,5th Quintile,East,Divorced,0.09165,50,559,0.06771,0.11559
2011,1st Quintile,West,Married,0.37771,1572,3306,0.36119,0.39424
2011,1st Quintile,West,"Married, living apart",0.03870,139,3306,0.03212,0.04528
2011,1st Quintile,West,Single,0.31153,934,3306,0.29574,0.32732
2011,1st Quintile,West,Divorced,0.13031,452,3306,0.11883,0.14179
2011,1st Quintile,West,Widowed,0.14175,209,3306,0.12985,0.15364
2011,1st Quintile,East,Married,0.33847,607,1413,0.31378,0.36315
2011,1st Quintile,East,"Married, living apart",0.02393,37,1413,0.01596,0.03190
2011,1st Quintile,East,Single,0.41393,536,1413,0.38824,0.43962
2011,1st Quintile,East,Divorced,0.15807,180,1413,0.13904,0.17710
2011,1st Quintile,East,Widowed,0.06560,53,1413,0.05269,0.07852
2011,2nd Quintile,West,Married,0.53188,1902,3113,0.51435,0.54941
2011,2nd Quintile,West,"Married, living apart",0.02547,96,3113,0.01994,0.03101
2011,2nd Quintile,West,Single,0.25898,675,3113,0.24359,0.27437
2011,2nd Quintile,West,Divorced,0.07234,254,3113,0.06324,0.08144
2011,2nd Quintile,West,Widowed,0.11133,186,3113,0.10028,0.12238
2011,2nd Quintile,East,Married,0.51900,759,1281,0.49162,0.54637
2011,2nd Quintile,East,Single,0.26848,317,1281,0.24420,0.29275
2011,2nd Quintile,East,Divorced,0.10396,115,1281,0.08724,0.12068
2011,2nd Quintile,East,Widowed,0.09604,90,1281,0.07990,0.11219
2011,3rd Quintile,West,Married,0.52618,1931,3162,0.50877,0.54359
2011,3rd Quintile,West,"Married, living apart",0.02446,81,3162,0.01907,0.02984
2011,3rd Quintile,West,Single,0.27599,719,3162,0.26041,0.29158
2011,3rd Quintile,West,Divorced,0.09303,255,3162,0.08290,0.10315
2011,3rd Quintile,West,Widowed,0.08034,176,3162,0.07087,0.08982
2011,3rd Quintile,East,Married,0.53571,604,1023,0.50513,0.56629
2011,3rd Quintile,East,Single,0.23763,242,1023,0.21154,0.26373
2011,3rd Quintile,East,Divorced,0.08743,77,1023,0.07011,0.10474
2011,3rd Quintile,East,Widowed,0.12815,100,1023,0.10765,0.14864
2011,4th Quintile,West,Married,0.56025,2170,3356,0.54345,0.57704
2011,4th Quintile,West,"Married, living apart",0.02119,68,3356,0.01632,0.02607
2011,4th Quintile,West,Single,0.28271,759,3356,0.26747,0.29795
2011,4th Quintile,West,Divorced,0.07248,213,3356,0.06370,0.08125
2011,4th Quintile,West,Widowed,0.06338,146,3356,0.05513,0.07162
2011,4th Quintile,East,Married,0.58757,519,816,0.55377,0.62137
2011,4th Quintile,East,Single,0.27106,210,816,0.24054,0.30158
2011,4th Quintile,East,Divorced,0.09386,56,816,0.07384,0.11388
2011,4th Quintile,East,Widowed,0.03718,31,816,0.02419,0.05017
2011,5th Quintile,West,Married,0.58073,2871,4189,0.56579,0.59568
2011,5th Quintile,West,"Married, living apart",0.02410,93,4189,0.01946,0.02875
2011,5th Quintile,West,Single,0.26463,810,4189,0.25127,0.27799
2011,5th Quintile,West,Divorced,0.08246,260,4189,0.07413,0.09079
2011,5th Quintile,West,Widowed,0.04807,155,4189,0.04159,0.05455
2011,5th Quintile,East,Married,0.58487,386,548,0.54358,0.62617
2011,5th Quintile,East,Single,0.25972,112,548,0.22297,0.29647
2011,5th Quintile,East,Divorced,0.09841,50,548,0.07345,0.12338
2012,1st Quintile,West,Married,0.38161,1775,3955,0.36646,0.39675
2012,1st Quintile,West,"Married, living apart",0.03964,175,3955,0.03356,0.04572
2012,1st Quintile,West,Single,0.31610,1160,3955,0.30160,0.33059
2012,1st Quintile,West,Divorced,0.14972,616,3955,0.13860,0.16084
2012,1st Quintile,West,Widowed,0.11294,229,3955,0.10308,0.12281
2012,1st Quintile,East,Married,0.30861,568,1537,0.28551,0.33171
2012,1st Quintile,East,"Married, living apart",0.02160,43,1537,0.01433,0.02888
2012,1st Quintile,East,Single,0.44729,635,1537,0.42242,0.47215
2012,1st Quintile,East,Divorced,0.16223,232,1537,0.14379,0.18066
2012,1st Quintile,East,Widowed,0.06027,59,1537,0.04837,0.07217
2012,2nd Quintile,West,Married,0.54035,2248,3793,0.52449,0.55622
2012,2nd Quintile,West,"Married, living apart",0.02278,107,3793,0.01803,0.02753
2012,2nd Quintile,West,Single,0.24541,830,3793,0.23172,0.25911
2012,2nd Quintile,West,Divorced,0.08210,354,3793,0.07336,0.09084
2012,2nd Quintile,West,Widowed,0.10935,254,3793,0.09942,0.11928
2012,2nd Quintile,East,Married,0.49964,715,1257,0.47199,0.52729
2012,2nd Quintile,East,Single,0.27862,338,1257,0.25383,0.30342
2012,2nd Quintile,East,Divorced,0.09504,106,1257,0.07882,0.11126
2012,2nd Quintile,East,Widowed,0.10982,98,1257,0.09252,0.12711
2012,3rd Quintile,West,Married,0.55089,2272,3690,0.53484,0.56694
2012,3rd Quintile,West,"Married, living apart",0.01832,88,3690,0.01399,0.02265
2012,3rd Quintile,West,Single,0.28305,854,3690,0.26851,0.29759
2012,3rd Quintile,West,Divorced,0.07931,304,3690,0.07059,0.08803
2012,3rd Quintile,West,Widowed,0.06844,172,3690,0.06029,0.07658
2012,3rd Quintile,East,Married,0.57614,798,1219,0.54838,0.60389
2012,3rd Quintile,East,Single,0.25021,245,1219,0.22589,0.27454
2012,3rd Quintile,East,Divorced,0.06108,76,1219,0.04763,0.07453
2012,3rd Quintile,East,Widowed,0.10099,100,1219,0.08407,0.11791
2012,4th Quintile,West,Married,0.54693,2498,3897,0.53130,0.56256
2012,4th Quintile,West,"Married, living apart",0.01600,69,3897,0.01206,0.01994
2012,4th Quintile,West,Single,0.29543,874,3897,0.28111,0.30976
2012,4th Quintile,West,Divorced,0.07668,271,3897,0.06832,0.08503
2012,4th Quintile,West,Widowed,0.06495,185,3897,0.05721,0.07269
2012,4th Quintile,East,Married,0.57016,614,977,0.53910,0.60122
2012,4th Quintile,East,Single,0.22702,203,977,0.20074,0.25330
2012,4th Quintile,East,Divorced,0.09499,80,977,0.07660,0.11339
2012,4th Quintile,East,Widowed,0.09780,80,977,0.07916,0.11644
2012,5th Quintile,West,Married,0.59559,3123,4540,0.58131,0.60986
2012,5th Quintile,West,"Married, living apart",0.02542,105,4540,0.02084,0.03000
2012,5th Quintile,West,Single,0.24742,846,4540,0.23487,0.25998
2012,5th Quintile,West,Divorced,0.08355,293,4540,0.07550,0.09160
2012,5th Quintile,West,Widowed,0.04802,173,4540,0.04180,0.05424
2012,5th Quintile,East,Married,0.61129,521,732,0.57595,0.64663
2012,5th Quintile,East,Single,0.21747,145,732,0.18756,0.24737
2012,5th Quintile,East,Divorced,0.10733,66,732,0.08489,0.12977
2013,1st Quintile,West,Married,0.34176,1559,3761,0.32660,0.35692
2013,1st Quintile,West,"Married, living apart",0.04196,185,3761,0.03555,0.04837
2013,1st Quintile,West,Single,0.33157,1156,3761,0.31653,0.34662
2013,1st Quintile,West,Divorced,0.16758,638,3761,0.15564,0.17951
2013,1st Quintile,West,Widowed,0.11713,223,3761,0.10685,0.12740
2013,1st Quintile,East,Married,0.34183,603,1586,0.31848,0.36519
2013,1st Quintile,East,"Married, living apart",0.02919,53,1586,0.02090,0.03748
2013,1st Quintile,East,Single,0.42708,645,1586,0.40273,0.45143
2013,1st Quintile,East,Divorced,0.14628,224,1586,0.12889,0.16368
2013,1st Quintile,East,Widowed,0.05561,61,1586,0.04433,0.06689
2013,2nd Quintile,West,Married,0.50643,2179,3877,0.49069,0.52217
2013,2nd Quintile,West,"Married, living apart",0.02421,115,3877,0.01937,0.02905
2013,2nd Quintile,West,Single,0.26656,943,3877,0.25264,0.28048
2013,2nd Quintile,West,Divorced,0.08391,379,3877,0.07518,0.09263
2013,2nd Quintile,West,Widowed,0.11890,261,3877,0.10871,0.12909
2013,2nd Quintile,East,Married,0.52201,890,1488,0.49662,0.54740
2013,2nd Quintile,East,Single,0.25467,357,1488,0.23253,0.27682
2013,2nd Quintile,East,Divorced,0.07361,112,1488,0.06034,0.08688
2013,2nd Quintile,East,Widowed,0.13710,129,1488,0.11962,0.15458
2013,3rd Quintile,West,Married,0.54838,2345,3820,0.53260,0.56417
2013,3rd Quintile,West,"Married, living apart",0.02427,98,3820,0.01939,0.02915
2013,3rd Quintile,West,Single,0.26545,886,3820,0.25144,0.27945
2013,3rd Quintile,West,Divorced,0.07714,291,3820,0.06868,0.08560
2013,3rd Quintile,West,Widowed,0.08476,200,3820,0.07593,0.09359
2013,3rd Quintile,East,Married,0.54483,703,1147,0.51599,0.57366
2013,3rd Quintile,East,Single,0.24573,235,1147,0.22081,0.27066
2013,3rd Quintile,East,Divorced,0.09183,95,1147,0.07511,0.10855
2013,3rd Quintile,East,Widowed,0.10630,114,1147,0.08846,0.12415
2013,4th Quintile,West,Married,0.54845,2525,4028,0.53308,0.56383
2013,4th Quintile,West,"Married, living apart",0.01815,73,4028,0.01402,0.02227
2013,4th Quintile,West,Single,0.28286,922,4028,0.26895,0.29677
