year,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,"Married, living apart",0.02307,394,14160,0.02060,0.02554
2013,Upper Secondary Level,Single,0.24538,2988,14160,0.23829,0.25247
2013,Upper Secondary Level,Divorced,0.10564,1457,14160,0.10057,0.11070
2013,Upper Secondary Level,Widowed,0.08789,821,14160,0.08323,0.09256
2013,Post-secondary Non-tertiary Level,Married,0.48838,1455,2362,0.46822,0.50854
2013,Post-secondary Non-tertiary Level,"Married, living apart",0.03195,78,2362,0.02485,0.03904
2013,Post-secondary Non-tertiary Level,Single,0.34259,533,2362,0.32344,0.36173
2013,Post-secondary Non-tertiary Level,Divorced,0.09165,240,2362,0.08001,0.10329
2013,Post-secondary Non-tertiary Level,Widowed,0.04543,56,2362,0.03703,0.05383
2013,First Stage of Tertiary Education,Married,0.62885,1228,1724,0.60604,0.65167
2013,First Stage of Tertiary Education,"Married, living apart",0.03302,51,1724,0.02459,0.04146
2013,First Stage of Tertiary Education,Single,0.18300,218,1724,0.16474,0.20125
2013,First Stage of Tertiary Education,Divorced,0.10563,161,1724,0.09112,0.12015
2013,First Stage of Tertiary Education,Widowed,0.04949,66,1724,0.03925,0.05974
2013,Second Stage of Tertiary Education,Married,0.56335,4671,6858,0.55161,0.57509
2013,Second Stage of Tertiary Education,"Married, living apart",0.02679,193,6858,0.02296,0.03061
2013,Second Stage of Tertiary Education,Single,0.27322,1234,6858,0.26268,0.28377
2013,Second Stage of Tertiary Education,Divorced,0.09221,544,6858,0.08537,0.09906
2013,Second Stage of Tertiary Education,Widowed,0.04418,216,6858,0.03932,0.04905
2014,Pre-primary Level,Single,0.98678,878,878,0.97922,0.99434
2014,Primary Level,Married,0.47954,290,467,0.43418,0.52490
2014,Primary Level,Single,0.27615,127,467,0.23556,0.31675
2014,Primary Level,Divorced,0.15474,50,467,0.12191,0.18758
2014,Lower Secondary Level,Married,0.42791,1497,3231,0.41084,0.44497
2014,Lower Secondary Level,"Married, living apart",0.02817,82,3231,0.02246,0.03387
2014,Lower Secondary Level,Single,0.30691,1082,3231,0.29100,0.32281
2014,Lower Secondary Level,Divorced,0.07816,266,3231,0.06890,0.08742
2014,Lower Secondary Level,Widowed,0.15825,304,3231,0.14566,0.17083
2014,Upper Secondary Level,Married,0.53359,7520,12547,0.52486,0.54232
2014,Upper Secondary Level,"Married, living apart",0.02396,314,12547,0.02128,0.02663
2014,Upper Secondary Level,Single,0.24584,2648,12547,0.23830,0.25337
2014,Upper Secondary Level,Divorced,0.10661,1284,12547,0.10121,0.11201
2014,Upper Secondary Level,Widowed,0.08994,781,12547,0.08494,0.09495
2014,Post-secondary Non-tertiary Level,Married,0.48786,1256,2046,0.46620,0.50953
2014,Post-secondary Non-tertiary Level,"Married, living apart",0.03698,70,2046,0.02880,0.04516
2014,Post-secondary Non-tertiary Level,Single,0.33858,463,2046,0.31807,0.35909
2014,Post-secondary Non-tertiary Level,Divorced,0.08885,204,2046,0.07652,0.10118
2014,Post-secondary Non-tertiary Level,Widowed,0.04773,53,2046,0.03849,0.05697
2014,First Stage of Tertiary Education,Married,0.62710,1148,1592,0.60334,0.65086
2014,First Stage of Tertiary Education,"Married, living apart",0.03762,41,1592,0.02827,0.04697
2014,First Stage of Tertiary Education,Single,0.17097,188,1592,0.15247,0.18947
2014,First Stage of Tertiary Education,Divorced,0.11602,152,1592,0.10029,0.13176
2014,First Stage of Tertiary Education,Widowed,0.04829,63,1592,0.03775,0.05882
2014,Second Stage of Tertiary Education,Married,0.55454,4201,6226,0.54219,0.56688
2014,Second Stage of Tertiary Education,"Married, living apart",0.02655,184,6226,0.02256,0.03055
2014,Second Stage of Tertiary Education,Single,0.27995,1130,6226,0.26879,0.29110
2014,Second Stage of Tertiary Education,Divorced,0.09268,496,6226,0.08548,0.09988
2014,Second Stage of Tertiary Education,Widowed,0.04615,215,6226,0.04094,0.05136
2015,Pre-primary Level,Single,0.99611,769,769,0.99171,1.00051
2015,Primary Level,Married,0.44524,292,485,0.40096,0.48952
2015,Primary Level,Single,0.27757,140,485,0.23768,0.31746
2015,Primary Level,Divorced,0.16151,53,485,0.12872,0.19429
2015,Lower Secondary Level,Married,0.41065,1396,3091,0.39331,0.42800
2015,Lower Secondary Level,"Married, living apart",0.02591,70,3091,0.02031,0.03151
2015,Lower Secondary Level,Single,0.31219,1074,3091,0.29585,0.32853
2015,Lower Secondary Level,Divorced,0.08814,269,3091,0.07814,0.09813
2015,Lower Secondary Level,Widowed,0.16104,282,3091,0.14808,0.17400
2015,Upper Secondary Level,Married,0.52475,7182,12144,0.51587,0.53363
2015,Upper Secondary Level,"Married, living apart",0.02438,308,12144,0.02164,0.02713
2015,Upper Secondary Level,Single,0.24873,2672,12144,0.24104,0.25641
2015,Upper Secondary Level,Divorced,0.11195,1243,12144,0.10634,0.11756
2015,Upper Secondary Level,Widowed,0.08929,739,12144,0.08422,0.09436
2015,Post-secondary Non-tertiary Level,Married,0.50091,1312,2141,0.47973,0.52210
2015,Post-secondary Non-tertiary Level,"Married, living apart",0.02773,66,2141,0.02077,0.03469
2015,Post-secondary Non-tertiary Level,Single,0.32501,486,2141,0.30517,0.34486
2015,Post-secondary Non-tertiary Level,Divorced,0.09339,220,2141,0.08106,0.10572
2015,Post-secondary Non-tertiary Level,Widowed,0.05044,57,2141,0.04117,0.05971
2015,First Stage of Tertiary Education,Married,0.61653,1092,1527,0.59214,0.64093
2015,First Stage of Tertiary Education,"Married, living apart",0.03614,44,1527,0.02677,0.04550
2015,First Stage of Tertiary Education,Single,0.17797,180,1527,0.15878,0.19716
2015,First Stage of Tertiary Education,Divorced,0.11993,146,1527,0.10363,0.13623
2015,First Stage of Tertiary Education,Widowed,0.04910,65,1527,0.03826,0.05994
2015,Second Stage of Tertiary Education,Married,0.53639,4272,6365,0.52414,0.54864
2015,Second Stage of Tertiary Education,"Married, living apart",0.02348,170,6365,0.01976,0.02720
2015,Second Stage of Tertiary Education,Single,0.29857,1219,6365,0.28733,0.30982
2015,Second Stage of Tertiary Education,Divorced,0.09201,488,6365,0.08491,0.09912
2015,Second Stage of Tertiary Education,Widowed,0.04530,216,6365,0.04019,0.05040
2016,Pre-primary Level,Single,0.99953,862,862,0.99809,1.00098
2016,Primary Level,Married,0.50245,951,1441,0.47662,0.52827
2016,Primary Level,"Married, living apart",0.04228,95,1441,0.03189,0.05267
2016,Primary Level,Single,0.26437,293,1441,0.24159,0.28715
2016,Primary Level,Divorced,0.15032,60,1441,0.13186,0.16878
2016,Primary Level,Widowed,0.03975,42,1441,0.02966,0.04984
2016,Lower Secondary Level,Married,0.41449,1538,3286,0.39764,0.43133
2016,Lower Secondary Level,"Married, living apart",0.02305,124,3286,0.01792,0.02818
2016,Lower Secondary Level,Single,0.32187,1126,3286,0.30589,0.33784
2016,Lower Secondary Level,Divorced,0.08883,236,3286,0.07911,0.09856
2016,Lower Secondary Level,Widowed,0.15116,262,3286,0.13891,0.16341
2016,Upper Secondary Level,Married,0.52126,6851,11539,0.51215,0.53038
2016,Upper Secondary Level,"Married, living apart",0.02179,313,11539,0.01912,0.02445
2016,Upper Secondary Level,Single,0.25213,2490,11539,0.24421,0.26005
2016,Upper Secondary Level,Divorced,0.11479,1170,11539,0.10897,0.12060
2016,Upper Secondary Level,Widowed,0.08984,715,11539,0.08462,0.09506
2016,Post-secondary Non-tertiary Level,Married,0.48952,1250,2092,0.46809,0.51094
2016,Post-secondary Non-tertiary Level,"Married, living apart",0.02997,68,2092,0.02266,0.03728
2016,Post-secondary Non-tertiary Level,Single,0.34044,493,2092,0.32013,0.36076
2016,Post-secondary Non-tertiary Level,Divorced,0.09214,223,2092,0.07975,0.10454
2016,Post-secondary Non-tertiary Level,Widowed,0.04785,58,2092,0.03870,0.05700
2016,First Stage of Tertiary Education,Married,0.60756,981,1400,0.58198,0.63315
2016,First Stage of Tertiary Education,"Married, living apart",0.03651,46,1400,0.02668,0.04633
2016,First Stage of Tertiary Education,Single,0.18153,166,1400,0.16133,0.20173
2016,First Stage of Tertiary Education,Divorced,0.12419,141,1400,0.10691,0.14147
2016,First Stage of Tertiary Education,Widowed,0.04972,66,1400,0.03833,0.06111
2016,Second Stage of Tertiary Education,Married,0.53875,4333,6484,0.52661,0.55088
2016,Second Stage of Tertiary Education,"Married, living apart",0.03313,214,6484,0.02877,0.03748
2016,Second Stage of Tertiary Education,Single,0.29366,1244,6484,0.28257,0.30475
2016,Second Stage of Tertiary Education,Divorced,0.08722,476,6484,0.08035,0.09409
2016,Second Stage of Tertiary Education,Widowed,0.04635,217,6484,0.04124,0.05147
2017,Pre-primary Level,Single,0.99718,911,911,0.99373,1.00062
2017,Primary Level,Married,0.47431,1231,1927,0.45201,0.49661
2017,Primary Level,"Married, living apart",0.03926,101,1927,0.03059,0.04793
2017,Primary Level,Single,0.26567,457,1927,0.24594,0.28540
2017,Primary Level,Divorced,0.16598,78,1927,0.14936,0.18260
2017,Primary Level,Widowed,0.05474,60,1927,0.04458,0.06490
2017,Lower Secondary Level,Married,0.41799,1784,3701,0.40209,0.43388
2017,Lower Secondary Level,"Married, living apart",0.02371,122,3701,0.01881,0.02862
2017,Lower Secondary Level,Single,0.31939,1274,3701,0.30437,0.33442
2017,Lower Secondary Level,Divorced,0.09141,259,3701,0.08212,0.10069
2017,Lower Secondary Level,Widowed,0.14750,262,3701,0.13608,0.15893
2017,Upper Secondary Level,Married,0.51826,7401,12750,0.50959,0.52694
2017,Upper Secondary Level,"Married, living apart",0.02361,347,12750,0.02098,0.02625
2017,Upper Secondary Level,Single,0.25352,2982,12750,0.24597,0.26107
2017,Upper Secondary Level,Divorced,0.11640,1290,12750,0.11083,0.12197
2017,Upper Secondary Level,Widowed,0.08775,730,12750,0.08284,0.09266
2017,Post-secondary Non-tertiary Level,Married,0.48817,1354,2312,0.46779,0.50855
2017,Post-secondary Non-tertiary Level,"Married, living apart",0.02325,66,2312,0.01711,0.02940
2017,Post-secondary Non-tertiary Level,Single,0.33386,583,2312,0.31464,0.35309
2017,Post-secondary Non-tertiary Level,Divorced,0.10187,247,2312,0.08954,0.11420
2017,Post-secondary Non-tertiary Level,Widowed,0.05285,62,2312,0.04373,0.06197
2017,First Stage of Tertiary Education,Married,0.59533,1053,1527,0.57070,0.61995
2017,First Stage of Tertiary Education,"Married, living apart",0.03396,45,1527,0.02487,0.04305
2017,First Stage of Tertiary Education,Single,0.19894,212,1527,0.17891,0.21897
2017,First Stage of Tertiary Education,Divorced,0.11779,148,1527,0.10162,0.13397
2017,First Stage of Tertiary Education,Widowed,0.05398,69,1527,0.04265,0.06532
2017,Second Stage of Tertiary Education,Married,0.54140,4822,7243,0.52992,0.55287
2017,Second Stage of Tertiary Education,"Married, living apart",0.03179,244,7243,0.02774,0.03583
2017,Second Stage of Tertiary Education,Single,0.29289,1434,7243,0.28241,0.30338
2017,Second Stage of Tertiary Education,Divorced,0.08543,509,7243,0.07899,0.09186
2017,Second Stage of Tertiary Education,Widowed,0.04706,234,7243,0.04219,0.05194
2018,Pre-primary Level,Single,0.99431,769,769,0.98900,0.99963
2018,Primary Level,Married,0.46241,1120,1833,0.43958,0.48525
2018,Primary Level,"Married, living apart",0.03516,103,1833,0.02673,0.04360
2018,Primary Level,Single,0.26907,457,1833,0.24876,0.28937
2018,Primary Level,Divorced,0.17070,87,1833,0.15347,0.18793
2018,Primary Level,Widowed,0.06168,66,1833,0.05066,0.07270
2018,Lower Secondary Level,Married,0.40461,1648,3576,0.38852,0.42070
2018,Lower Secondary Level,"Married, living apart",0.03107,104,3576,0.02539,0.03676
2018,Lower Secondary Level,Single,0.32358,1292,3576,0.30825,0.33892
2018,Lower Secondary Level,Divorced,0.09451,284,3576,0.08492,0.10409
2018,Lower Secondary Level,Widowed,0.14623,248,3576,0.13464,0.15781
2018,Upper Secondary Level,Married,0.51346,6907,12151,0.50457,0.52234
2018,Upper Secondary Level,"Married, living apart",0.02524,340,12151,0.02245,0.02803
2018,Upper Secondary Level,Single,0.25454,2904,12151,0.24680,0.26229
2018,Upper Secondary Level,Divorced,0.11781,1277,12151,0.11208,0.12355
2018,Upper Secondary Level,Widowed,0.08890,723,12151,0.08384,0.09396
2018,Post-secondary Non-tertiary Level,Married,0.47695,1276,2212,0.45613,0.49777
2018,Post-secondary Non-tertiary Level,"Married, living apart",0.02351,58,2212,0.01720,0.02983
2018,Post-secondary Non-tertiary Level,Single,0.35156,586,2212,0.33165,0.37146
2018,Post-secondary Non-tertiary Level,Divorced,0.09944,232,2212,0.08696,0.11191
2018,Post-secondary Non-tertiary Level,Widowed,0.04854,60,2212,0.03958,0.05750
2018,First Stage of Tertiary Education,Married,0.58910,979,1446,0.56373,0.61447
2018,First Stage of Tertiary Education,"Married, living apart",0.03920,48,1446,0.02919,0.04920
2018,First Stage of Tertiary Education,Single,0.19611,206,1446,0.17564,0.21658
2018,First Stage of Tertiary Education,Divorced,0.12249,141,1446,0.10559,0.13940
2018,First Stage of Tertiary Education,Widowed,0.05310,72,1446,0.04154,0.06466
2018,Second Stage of Tertiary Education,Married,0.55736,4612,6976,0.54570,0.56901
2018,Second Stage of Tertiary Education,"Married, living apart",0.02890,226,6976,0.02497,0.03283
2018,Second Stage of Tertiary Education,Single,0.28133,1375,6976,0.27078,0.29188
2018,Second Stage of Tertiary Education,Divorced,0.08693,533,6976,0.08031,0.09354
2018,Second Stage of Tertiary Education,Widowed,0.04548,230,6976,0.04059,0.05037
2019,Pre-primary Level,Single,0.99614,604,604,0.99119,1.00109
2019,Primary Level,Married,0.48506,1078,1695,0.46126,0.50886
2019,Primary Level,"Married, living apart",0.03284,85,1695,0.02435,0.04133
2019,Primary Level,Single,0.26535,398,1695,0.24433,0.28638
2019,Primary Level,Divorced,0.15541,83,1695,0.13816,0.17266
2019,Primary Level,Widowed,0.05856,51,1695,0.04737,0.06974
2019,Lower Secondary Level,Married,0.40698,1474,3205,0.38997,0.42399
2019,Lower Secondary Level,"Married, living apart",0.02426,91,3205,0.01893,0.02959
2019,Lower Secondary Level,Single,0.32737,1161,3205,0.31112,0.34362
2019,Lower Secondary Level,Divorced,0.09767,268,3205,0.08739,0.10795
2019,Lower Secondary Level,Widowed,0.14298,211,3205,0.13086,0.15510
2019,Upper Secondary Level,Married,0.50246,6601,11676,0.49339,0.51153
2019,Upper Secondary Level,"Married, living apart",0.02709,339,11676,0.02414,0.03003
2019,Upper Secondary Level,Single,0.25599,2745,11676,0.24807,0.26390
2019,Upper Secondary Level,Divorced,0.12256,1269,11676,0.11661,0.12851
2019,Upper Secondary Level,Widowed,0.09176,722,11676,0.08652,0.09700
2019,Post-secondary Non-tertiary Level,Married,0.47797,1319,2253,0.45734,0.49860
2019,Post-secondary Non-tertiary Level,"Married, living apart",0.02473,54,2253,0.01832,0.03115
2019,Post-secondary Non-tertiary Level,Single,0.34879,580,2253,0.32910,0.36847
2019,Post-secondary Non-tertiary Level,Divorced,0.10664,244,2253,0.09389,0.11939
2019,Post-secondary Non-tertiary Level,Widowed,0.04157,56,2253,0.03333,0.04982
2019,First Stage of Tertiary Education,Married,0.57544,1115,1657,0.55163,0.59924
2019,First Stage of Tertiary Education,"Married, living apart",0.04314,62,1657,0.03335,0.05293
2019,First Stage of Tertiary Education,Single,0.20913,236,1657,0.18954,0.22872
2019,First Stage of Tertiary Education,Divorced,0.12727,176,1657,0.11122,0.14332
2019,First Stage of Tertiary Education,Widowed,0.04503,68,1657,0.03504,0.05501
2019,Second Stage of Tertiary Education,Married,0.56501,5029,7570,0.55384,0.57617
2019,Second Stage of Tertiary Education,"Married, living apart",0.02904,239,7570,0.02526,0.03283
2019,Second Stage of Tertiary Education,Single,0.27580,1453,7570,0.26574,0.28587
2019,Second Stage of Tertiary Education,Divorced,0.08491,607,7570,0.07863,0.09119
2019,Second Stage of Tertiary Education,Widowed,0.04508,242,7570,0.04040,0.04975
2020,Pre-primary Level,Single,0.99570,746,746,0.99100,1.00040
2020,Primary Level,Married,0.43758,932,1540,0.41280,0.46237
2020,Primary Level,"Married, living apart",0.02678,79,1540,0.01872,0.03485
2020,Primary Level,Single,0.30008,397,1540,0.27718,0.32297
2020,Primary Level,Divorced,0.14384,93,1540,0.12631,0.16137
2020,Primary Level,Widowed,0.05769,39,1540,0.04604,0.06934
2020,Lower Secondary Level,Married,0.39019,1402,3155,0.37316,0.40721
2020,Lower Secondary Level,"Married, living apart",0.02391,99,3155,0.01858,0.02925
2020,Lower Secondary Level,Single,0.34521,1174,3155,0.32862,0.36181
2020,Lower Secondary Level,Divorced,0.10379,281,3155,0.09314,0.11443
2020,Lower Secondary Level,Widowed,0.13276,199,3155,0.12092,0.14461
2020,Upper Secondary Level,Married,0.50724,6133,11141,0.49796,0.51653
2020,Upper Secondary Level,"Married, living apart",0.02560,359,11141,0.02266,0.02853
2020,Upper Secondary Level,Single,0.25843,2790,11141,0.25030,0.26656
2020,Upper Secondary Level,Divorced,0.11990,1196,11141,0.11387,0.12593
2020,Upper Secondary Level,Widowed,0.08728,663,11141,0.08204,0.09252
2020,Post-secondary Non-tertiary Level,Married,0.48028,1295,2293,0.45983,0.50074
2020,Post-secondary Non-tertiary Level,"Married, living apart",0.02430,75,2293,0.01799,0.03060
2020,Post-secondary Non-tertiary Level,Single,0.35797,638,2293,0.33834,0.37760
2020,Post-secondary Non-tertiary Level,Divorced,0.09608,230,2293,0.08402,0.10815
2020,Post-secondary Non-tertiary Level,Widowed,0.03677,55,2293,0.02907,0.04448
2020,First Stage of Tertiary Education,Married,0.58905,989,1460,0.56381,0.61430
2020,First Stage of Tertiary Education,"Married, living apart",0.03988,47,1460,0.02984,0.04992
2020,First Stage of Tertiary Education,Single,0.20877,218,1460,0.18792,0.22963
2020,First Stage of Tertiary Education,Divorced,0.11658,144,1460,0.10011,0.13304
2020,First Stage of Tertiary Education,Widowed,0.04572,62,1460,0.03501,0.05644
2020,Second Stage of Tertiary Education,Married,0.55594,4775,7516,0.54471,0.56718
2020,Second Stage of Tertiary Education,"Married, living apart",0.02587,241,7516,0.02228,0.02945
2020,Second Stage of Tertiary Education,Single,0.28812,1686,7516,0.27788,0.29836
2020,Second Stage of Tertiary Education,Divorced,0.08447,577,7516,0.07818,0.09076
2020,Second Stage of Tertiary Education,Widowed,0.04327,237,7516,0.03867,0.04787
2021,Pre-primary Level,Single,0.97588,425,425,0.96128,0.99049
2021,Primary Level,Married,0.42533,548,852,0.39211,0.45854
2021,Primary Level,"Married, living apart",0.03520,39,852,0.02282,0.04758
2021,Primary Level,Single,0.28556,214,852,0.25522,0.31591
2021,Primary Level,Divorced,0.14296,51,852,0.11945,0.16648
2021,Lower Secondary Level,Married,0.38593,789,1785,0.36334,0.40852
2021,Lower Secondary Level,"Married, living apart",0.02278,54,1785,0.01586,0.02971
2021,Lower Secondary Level,Single,0.33024,661,1785,0.30842,0.35207
2021,Lower Secondary Level,Divorced,0.12770,163,1785,0.11221,0.14319
2021,Lower Secondary Level,Widowed,0.12827,118,1785,0.11275,0.14378
2021,Upper Secondary Level,Married,0.48731,3864,7265,0.47581,0.49880
2021,Upper Secondary Level,"Married, living apart",0.02201,213,7265,0.01863,0.02538
2021,Upper Secondary Level,Single,0.27763,1889,7265,0.26733,0.28793
2021,Upper Secondary Level,Divorced,0.11970,833,7265,0.11223,0.12716
2021,Upper Secondary Level,Widowed,0.08611,466,7265,0.07965,0.09256
2021,Post-secondary Non-tertiary Level,Married,0.43172,860,1573,0.40724,0.45621
2021,Post-secondary Non-tertiary Level,"Married, living apart",0.03498,56,1573,0.02590,0.04407
2021,Post-secondary Non-tertiary Level,Single,0.37351,442,1573,0.34960,0.39742
2021,Post-secondary Non-tertiary Level,Divorced,0.10898,179,1573,0.09358,0.12439
2021,Post-secondary Non-tertiary Level,Widowed,0.04362,36,1573,0.03353,0.05372
2021,First Stage of Tertiary Education,Married,0.57500,644,998,0.54432,0.60569
2021,First Stage of Tertiary Education,"Married, living apart",0.03621,38,998,0.02461,0.04780
2021,First Stage of Tertiary Education,Single,0.19541,147,998,0.17080,0.22002
2021,First Stage of Tertiary Education,Divorced,0.12666,115,998,0.10601,0.14730
2021,First Stage of Tertiary Education,Widowed,0.06230,54,998,0.04729,0.07730
2021,Second Stage of Tertiary Education,Married,0.53405,3471,5542,0.52092,0.54719
2021,Second Stage of Tertiary Education,"Married, living apart",0.02355,177,5542,0.01956,0.02755
2021,Second Stage of Tertiary Education,Single,0.30642,1267,5542,0.29428,0.31856
2021,Second Stage of Tertiary Education,Divorced,0.07927,432,5542,0.07216,0.08639
2021,Second Stage of Tertiary Education,Widowed,0.04580,195,5542,0.04029,0.05130
2022,Pre-primary Level,Single,0.87773,443,443,0.84719,0.90827
2022,Primary Level,Married,0.41727,490,856,0.38422,0.45033
2022,Primary Level,"Married, living apart",0.03584,41,856,0.02338,0.04830
2022,Primary Level,Single,0.31420,238,856,0.28308,0.34531
2022,Primary Level,Divorced,0.13352,56,856,0.11072,0.15632
2022,Primary Level,Widowed,0.07919,31,856,0.06108,0.09729
2022,Lower Secondary Level,Married,0.41921,836,1898,0.39700,0.44141
2022,Lower Secondary Level,"Married, living apart",0.01341,50,1898,0.00823,0.01859
2022,Lower Secondary Level,Single,0.29455,721,1898,0.27404,0.31507
2022,Lower Secondary Level,Divorced,0.11829,167,1898,0.10376,0.13283
2022,Lower Secondary Level,Widowed,0.14977,124,1898,0.13371,0.16583
2022,Upper Secondary Level,Married,0.49669,4718,9201,0.48647,0.50690
2022,Upper Secondary Level,"Married, living apart",0.02177,231,9201,0.01879,0.02475
2022,Upper Secondary Level,Single,0.27208,2770,9201,0.26299,0.28118
2022,Upper Secondary Level,Divorced,0.11705,977,9201,0.11048,0.12362
2022,Upper Secondary Level,Widowed,0.08803,505,9201,0.08224,0.09382
2022,Post-secondary Non-tertiary Level,Married,0.46527,1149,2198,0.44441,0.48613
2022,Post-secondary Non-tertiary Level,"Married, living apart",0.02322,61,2198,0.01692,0.02952
2022,Post-secondary Non-tertiary Level,Single,0.37073,753,2198,0.35053,0.39093
2022,Post-secondary Non-tertiary Level,Divorced,0.10020,191,2198,0.08764,0.11275
2022,Post-secondary Non-tertiary Level,Widowed,0.03963,44,2198,0.03147,0.04779
2022,First Stage of Tertiary Education,Married,0.60594,888,1365,0.58001,0.63187
2022,First Stage of Tertiary Education,"Married, living apart",0.03310,39,1365,0.02361,0.04260
2022,First Stage of Tertiary Education,Single,0.19946,249,1365,0.17826,0.22067
2022,First Stage of Tertiary Education,Divorced,0.09895,127,1365,0.08311,0.11480
2022,First Stage of Tertiary Education,Widowed,0.06079,62,1365,0.04811,0.07347
2022,Second Stage of Tertiary Education,Married,0.54087,4903,8645,0.53036,0.55137
2022,Second Stage of Tertiary Education,"Married, living apart",0.02359,266,8645,0.02039,0.02679
2022,Second Stage of Tertiary Education,Single,0.30142,2684,8645,0.29175,0.31109
2022,Second Stage of Tertiary Education,Divorced,0.08488,569,8645,0.07900,0.09076
2022,Second Stage of Tertiary Education,Widowed,0.04511,223,8645,0.04074,0.04949
