year,bula_h,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Saxony-Anhalt,3rd Quintile,Single,0.21364,49,177,0.15308,0.27419
2009,Saxony-Anhalt,4th Quintile,Married,0.47090,78,122,0.38196,0.55984
2009,Saxony-Anhalt,4th Quintile,Single,0.24267,44,122,0.16629,0.31906
2009,Saxony-Anhalt,5th Quintile,Married,0.70578,93,93,0.61266,0.79889
2009,Thuringa,1st Quintile,Married,0.28627,83,175,0.21911,0.35344
2009,Thuringa,1st Quintile,Single,0.32731,61,175,0.25758,0.39703
2009,Thuringa,1st Quintile,Divorced,0.18845,31,175,0.13034,0.24656
2009,Thuringa,2nd Quintile,Married,0.45710,141,196,0.38718,0.52702
2009,Thuringa,2nd Quintile,Single,0.26235,55,196,0.20061,0.32410
2009,Thuringa,3rd Quintile,Married,0.28748,80,160,0.21713,0.35783
2009,Thuringa,3rd Quintile,Single,0.28194,47,160,0.21200,0.35188
2009,Thuringa,3rd Quintile,Widowed,0.14796,33,160,0.09277,0.20314
2009,Thuringa,4th Quintile,Married,0.47890,74,106,0.38334,0.57445
2009,Thuringa,4th Quintile,Single,0.29948,32,106,0.21187,0.38709
2009,Thuringa,5th Quintile,Married,0.49136,69,69,0.37253,0.61018
2010,Schleswig-Holstein,1st Quintile,Married,0.32540,31,31,0.15774,0.49306
2010,Schleswig-Holstein,2nd Quintile,Married,0.44208,52,52,0.30578,0.57839
2010,Schleswig-Holstein,3rd Quintile,Married,0.42248,44,44,0.27483,0.57012
2010,Schleswig-Holstein,4th Quintile,Married,0.64520,64,64,0.52705,0.76335
2010,Schleswig-Holstein,5th Quintile,Married,0.58973,74,74,0.47689,0.70257
2010,Hamburg,5th Quintile,Married,0.55354,70,70,0.43624,0.67084
2010,Lower Saxony,1st Quintile,Married,0.39230,100,167,0.31802,0.46658
2010,Lower Saxony,1st Quintile,Single,0.34141,67,167,0.26927,0.41354
2010,Lower Saxony,2nd Quintile,Married,0.47289,143,233,0.40865,0.53714
2010,Lower Saxony,2nd Quintile,Single,0.24154,58,233,0.18647,0.29662
2010,Lower Saxony,2nd Quintile,Widowed,0.13467,32,233,0.09075,0.17860
2010,Lower Saxony,3rd Quintile,Married,0.46685,177,248,0.40463,0.52907
2010,Lower Saxony,3rd Quintile,Single,0.24105,71,248,0.18771,0.29439
2010,Lower Saxony,4th Quintile,Married,0.48058,220,292,0.42317,0.53798
2010,Lower Saxony,4th Quintile,Single,0.24375,72,292,0.19442,0.29308
2010,Lower Saxony,5th Quintile,Married,0.58713,289,363,0.53641,0.63785
2010,Lower Saxony,5th Quintile,Single,0.20343,74,363,0.16196,0.24490
2010,North Rhine-Westphalia,1st Quintile,Married,0.38052,262,517,0.33863,0.42241
2010,North Rhine-Westphalia,1st Quintile,Single,0.23217,127,517,0.19574,0.26860
2010,North Rhine-Westphalia,1st Quintile,Divorced,0.11127,64,517,0.08413,0.13840
2010,North Rhine-Westphalia,1st Quintile,Widowed,0.16834,64,517,0.13606,0.20063
2010,North Rhine-Westphalia,2nd Quintile,Married,0.50709,340,553,0.46538,0.54880
2010,North Rhine-Westphalia,2nd Quintile,Single,0.24632,132,553,0.21038,0.28227
2010,North Rhine-Westphalia,2nd Quintile,Divorced,0.05166,32,553,0.03320,0.07013
2010,North Rhine-Westphalia,2nd Quintile,Widowed,0.09987,49,553,0.07485,0.12488
2010,North Rhine-Westphalia,3rd Quintile,Married,0.44535,321,560,0.40415,0.48656
2010,North Rhine-Westphalia,3rd Quintile,Single,0.23908,139,560,0.20372,0.27444
2010,North Rhine-Westphalia,3rd Quintile,Divorced,0.10470,56,560,0.07932,0.13009
2010,North Rhine-Westphalia,3rd Quintile,Widowed,0.07963,44,560,0.05719,0.10208
2010,North Rhine-Westphalia,4th Quintile,Married,0.50369,482,728,0.46734,0.54003
2010,North Rhine-Westphalia,4th Quintile,Single,0.20531,156,728,0.17595,0.23467
2010,North Rhine-Westphalia,4th Quintile,Divorced,0.05811,49,728,0.04111,0.07512
2010,North Rhine-Westphalia,4th Quintile,Widowed,0.07008,41,728,0.05152,0.08863
2010,North Rhine-Westphalia,5th Quintile,Married,0.55405,672,977,0.52287,0.58524
2010,North Rhine-Westphalia,5th Quintile,Single,0.23331,208,977,0.20678,0.25985
2010,North Rhine-Westphalia,5th Quintile,Divorced,0.07354,57,977,0.05716,0.08991
2010,North Rhine-Westphalia,5th Quintile,Widowed,0.04189,40,977,0.02932,0.05446
2010,Hesse,1st Quintile,Married,0.34777,66,111,0.25876,0.43677
2010,Hesse,1st Quintile,Single,0.24851,45,111,0.16775,0.32927
2010,Hesse,2nd Quintile,Married,0.43276,86,86,0.32743,0.53809
2010,Hesse,3rd Quintile,Married,0.50210,115,159,0.42413,0.58006
2010,Hesse,3rd Quintile,Single,0.27351,44,159,0.20400,0.34301
2010,Hesse,4th Quintile,Married,0.50832,155,216,0.44149,0.57514
2010,Hesse,4th Quintile,Single,0.24090,61,216,0.18374,0.29806
2010,Hesse,5th Quintile,Married,0.49160,265,354,0.43944,0.54375
2010,Hesse,5th Quintile,Single,0.26270,89,354,0.21679,0.30862
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Married,0.25620,58,105,0.17230,0.34010
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Single,0.35619,47,105,0.26416,0.44823
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Married,0.36792,104,155,0.29176,0.44409
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Single,0.33243,51,155,0.25803,0.40683
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Married,0.45312,114,159,0.37550,0.53074
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Single,0.21974,45,159,0.15518,0.28431
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Married,0.51917,124,171,0.44406,0.59427
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Single,0.22339,47,171,0.16078,0.28601
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Married,0.49572,144,183,0.42308,0.56836
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Single,0.23257,39,183,0.17119,0.29394
2010,Baden-Wuerttemberg,1st Quintile,Married,0.26601,92,205,0.20538,0.32665
2010,Baden-Wuerttemberg,1st Quintile,Single,0.30825,81,205,0.24488,0.37162
2010,Baden-Wuerttemberg,1st Quintile,Divorced,0.13615,32,205,0.08909,0.18322
2010,Baden-Wuerttemberg,2nd Quintile,Married,0.38852,127,214,0.32306,0.45398
2010,Baden-Wuerttemberg,2nd Quintile,Single,0.20031,53,214,0.14656,0.25406
2010,Baden-Wuerttemberg,2nd Quintile,Widowed,0.13371,34,214,0.08800,0.17941
2010,Baden-Wuerttemberg,3rd Quintile,Married,0.40974,224,376,0.35997,0.45952
2010,Baden-Wuerttemberg,3rd Quintile,Single,0.30166,118,376,0.25520,0.34811
2010,Baden-Wuerttemberg,3rd Quintile,Widowed,0.11007,34,376,0.07839,0.14174
2010,Baden-Wuerttemberg,4th Quintile,Married,0.45762,261,357,0.40586,0.50937
2010,Baden-Wuerttemberg,4th Quintile,Single,0.28267,96,357,0.23590,0.32945
2010,Baden-Wuerttemberg,5th Quintile,Married,0.54473,441,617,0.50540,0.58406
2010,Baden-Wuerttemberg,5th Quintile,Single,0.29466,176,617,0.25866,0.33066
2010,Bavaria,1st Quintile,Married,0.34700,121,242,0.28690,0.40710
2010,Bavaria,1st Quintile,Single,0.25222,75,242,0.19739,0.30705
2010,Bavaria,1st Quintile,Divorced,0.14249,46,242,0.09836,0.18663
2010,Bavaria,2nd Quintile,Married,0.47361,254,340,0.42046,0.52676
2010,Bavaria,2nd Quintile,Single,0.22761,86,340,0.18297,0.27224
2010,Bavaria,3rd Quintile,Married,0.47126,289,426,0.42380,0.51872
2010,Bavaria,3rd Quintile,Single,0.27413,106,426,0.23172,0.31654
2010,Bavaria,3rd Quintile,Divorced,0.07302,31,426,0.04828,0.09775
2010,Bavaria,4th Quintile,Married,0.50140,325,500,0.45753,0.54527
2010,Bavaria,4th Quintile,Single,0.26357,140,500,0.22491,0.30223
2010,Bavaria,4th Quintile,Divorced,0.05955,35,500,0.03878,0.08031
2010,Bavaria,5th Quintile,Married,0.46874,473,746,0.43291,0.50458
2010,Bavaria,5th Quintile,Single,0.28647,179,746,0.25401,0.31894
2010,Bavaria,5th Quintile,Divorced,0.10883,60,746,0.08647,0.13120
2010,Bavaria,5th Quintile,Widowed,0.04544,34,746,0.03049,0.06040
2010,Berlin,1st Quintile,Single,0.52261,52,52,0.38552,0.65970
2010,Berlin,2nd Quintile,Married,0.45538,56,96,0.35523,0.55552
2010,Berlin,2nd Quintile,Single,0.28525,40,96,0.19445,0.37605
2010,Berlin,3rd Quintile,Married,0.58182,75,75,0.46943,0.69420
2010,Berlin,4th Quintile,Married,0.32707,64,104,0.23647,0.41767
2010,Berlin,4th Quintile,Single,0.37967,40,104,0.28594,0.47339
2010,Berlin,5th Quintile,Married,0.49297,102,136,0.40863,0.57731
2010,Berlin,5th Quintile,Single,0.23050,34,136,0.15945,0.30154
2010,Brandenburg,1st Quintile,Married,0.23348,48,94,0.14750,0.31946
2010,Brandenburg,1st Quintile,Single,0.41207,46,94,0.31204,0.51211
2010,Brandenburg,2nd Quintile,Married,0.48207,119,170,0.40673,0.55740
2010,Brandenburg,2nd Quintile,Single,0.22601,51,170,0.16295,0.28907
2010,Brandenburg,3rd Quintile,Married,0.40820,79,116,0.31837,0.49804
2010,Brandenburg,3rd Quintile,Single,0.25998,37,116,0.17982,0.34015
2010,Brandenburg,4th Quintile,Married,0.53852,78,78,0.42717,0.64987
2010,Brandenburg,5th Quintile,Married,0.64782,90,90,0.54858,0.74705
2010,Mecklenburg-Western Pomerania,1st Quintile,Single,0.25642,34,34,0.10744,0.40541
2010,Mecklenburg-Western Pomerania,2nd Quintile,Married,0.43888,50,50,0.29993,0.57783
2010,Mecklenburg-Western Pomerania,3rd Quintile,Married,0.66024,72,72,0.55007,0.77041
2010,Mecklenburg-Western Pomerania,4th Quintile,Married,0.63806,36,36,0.47885,0.79727
2010,Mecklenburg-Western Pomerania,5th Quintile,Married,0.80105,64,64,0.70247,0.89963
2010,Saxony,1st Quintile,Married,0.36608,108,195,0.29829,0.43387
2010,Saxony,1st Quintile,Single,0.42055,87,195,0.35108,0.49002
2010,Saxony,2nd Quintile,Married,0.49818,203,288,0.44033,0.55602
2010,Saxony,2nd Quintile,Single,0.28352,85,288,0.23137,0.33566
2010,Saxony,3rd Quintile,Married,0.51318,180,241,0.44994,0.57641
2010,Saxony,3rd Quintile,Single,0.20326,61,241,0.15234,0.25417
2010,Saxony,4th Quintile,Married,0.45017,141,203,0.38156,0.51878
2010,Saxony,4th Quintile,Single,0.21763,62,203,0.16073,0.27453
2010,Saxony,5th Quintile,Married,0.55458,87,118,0.46452,0.64464
2010,Saxony,5th Quintile,Single,0.20537,31,118,0.13217,0.27857
2010,Saxony-Anhalt,1st Quintile,Married,0.28459,48,104,0.19745,0.37173
2010,Saxony-Anhalt,1st Quintile,Single,0.42391,56,104,0.32847,0.51935
2010,Saxony-Anhalt,2nd Quintile,Married,0.50860,111,148,0.42778,0.58942
2010,Saxony-Anhalt,2nd Quintile,Single,0.23964,37,148,0.17064,0.30865
2010,Saxony-Anhalt,3rd Quintile,Married,0.52167,85,125,0.43375,0.60960
2010,Saxony-Anhalt,3rd Quintile,Single,0.27481,40,125,0.19623,0.35339
2010,Saxony-Anhalt,4th Quintile,Married,0.53160,87,130,0.44549,0.61771
2010,Saxony-Anhalt,4th Quintile,Single,0.21555,43,130,0.14459,0.28651
2010,Saxony-Anhalt,5th Quintile,Married,0.62369,75,75,0.51330,0.73407
2010,Thuringa,1st Quintile,Married,0.27287,71,135,0.19745,0.34829
2010,Thuringa,1st Quintile,Single,0.41684,64,135,0.33336,0.50032
2010,Thuringa,2nd Quintile,Married,0.48926,128,165,0.41275,0.56577
2010,Thuringa,2nd Quintile,Single,0.20247,37,165,0.14097,0.26397
2010,Thuringa,3rd Quintile,Married,0.41067,81,123,0.32337,0.49797
2010,Thuringa,3rd Quintile,Single,0.24486,42,123,0.16855,0.32116
2010,Thuringa,4th Quintile,Married,0.50651,77,111,0.41308,0.59994
2010,Thuringa,4th Quintile,Single,0.30379,34,111,0.21784,0.38973
2010,Thuringa,5th Quintile,Married,0.36710,53,53,0.23609,0.49811
2011,Schleswig-Holstein,1st Quintile,Married,0.19028,57,120,0.11975,0.26080
2011,Schleswig-Holstein,1st Quintile,Single,0.47106,63,120,0.38137,0.56074
2011,Schleswig-Holstein,2nd Quintile,Married,0.43929,85,85,0.33316,0.54543
2011,Schleswig-Holstein,3rd Quintile,Married,0.44838,77,77,0.33657,0.56019
2011,Schleswig-Holstein,4th Quintile,Married,0.58539,96,96,0.48633,0.68446
2011,Schleswig-Holstein,5th Quintile,Married,0.54690,107,107,0.45213,0.64166
2011,Hamburg,2nd Quintile,Married,0.33335,38,38,0.18145,0.48525
2011,Hamburg,5th Quintile,Married,0.49086,80,80,0.38062,0.60110
2011,Lower Saxony,1st Quintile,Married,0.31656,204,399,0.27086,0.36226
2011,Lower Saxony,1st Quintile,Single,0.30944,138,399,0.26403,0.35486
2011,Lower Saxony,1st Quintile,Divorced,0.08099,57,399,0.05419,0.10780
2011,Lower Saxony,2nd Quintile,Married,0.47668,230,291,0.41919,0.53416
2011,Lower Saxony,2nd Quintile,Single,0.16675,61,291,0.12385,0.20966
2011,Lower Saxony,3rd Quintile,Married,0.47627,252,352,0.42402,0.52852
2011,Lower Saxony,3rd Quintile,Single,0.22892,100,352,0.18497,0.27287
2011,Lower Saxony,4th Quintile,Married,0.45887,251,373,0.40823,0.50951
2011,Lower Saxony,4th Quintile,Single,0.23069,91,373,0.18788,0.27350
2011,Lower Saxony,4th Quintile,Divorced,0.07554,31,373,0.04869,0.10240
2011,Lower Saxony,5th Quintile,Married,0.57010,327,403,0.52170,0.61849
2011,Lower Saxony,5th Quintile,Single,0.20781,76,403,0.16815,0.24747
2011,North Rhine-Westphalia,1st Quintile,Married,0.37122,551,1013,0.34146,0.40099
2011,North Rhine-Westphalia,1st Quintile,"Married, living apart",0.03344,39,1013,0.02236,0.04452
2011,North Rhine-Westphalia,1st Quintile,Single,0.20596,242,1013,0.18105,0.23088
2011,North Rhine-Westphalia,1st Quintile,Divorced,0.08174,116,1013,0.06486,0.09862
2011,North Rhine-Westphalia,1st Quintile,Widowed,0.12192,65,1013,0.10176,0.14207
2011,North Rhine-Westphalia,2nd Quintile,Married,0.46455,494,768,0.42926,0.49985
2011,North Rhine-Westphalia,2nd Quintile,Single,0.23468,168,768,0.20469,0.26467
2011,North Rhine-Westphalia,2nd Quintile,Divorced,0.05218,67,768,0.03644,0.06792
2011,North Rhine-Westphalia,2nd Quintile,Widowed,0.07656,39,768,0.05775,0.09538
2011,North Rhine-Westphalia,3rd Quintile,Married,0.46836,461,737,0.43231,0.50441
2011,North Rhine-Westphalia,3rd Quintile,Single,0.21215,152,737,0.18261,0.24169
2011,North Rhine-Westphalia,3rd Quintile,Divorced,0.09980,78,737,0.07814,0.12145
2011,North Rhine-Westphalia,3rd Quintile,Widowed,0.06986,46,737,0.05144,0.08828
2011,North Rhine-Westphalia,4th Quintile,Married,0.51868,587,848,0.48503,0.55233
2011,North Rhine-Westphalia,4th Quintile,Single,0.20636,177,848,0.17911,0.23362
2011,North Rhine-Westphalia,4th Quintile,Divorced,0.05189,48,848,0.03695,0.06683
2011,North Rhine-Westphalia,4th Quintile,Widowed,0.05934,36,848,0.04343,0.07525
2011,North Rhine-Westphalia,5th Quintile,Married,0.51679,740,1092,0.48714,0.54644
2011,North Rhine-Westphalia,5th Quintile,"Married, living apart",0.03011,31,1092,0.01997,0.04025
2011,North Rhine-Westphalia,5th Quintile,Single,0.24523,225,1092,0.21970,0.27076
2011,North Rhine-Westphalia,5th Quintile,Divorced,0.06967,61,1092,0.05456,0.08477
2011,North Rhine-Westphalia,5th Quintile,Widowed,0.03161,35,1092,0.02123,0.04199
2011,Hesse,1st Quintile,Married,0.24793,130,237,0.19283,0.30302
2011,Hesse,1st Quintile,Single,0.22408,72,237,0.17088,0.27728
2011,Hesse,1st Quintile,Divorced,0.14352,35,237,0.09879,0.18825
2011,Hesse,2nd Quintile,Married,0.45419,188,247,0.39197,0.51641
2011,Hesse,2nd Quintile,Single,0.24351,59,247,0.18987,0.29714
2011,Hesse,3rd Quintile,Married,0.44266,171,234,0.37889,0.50644
2011,Hesse,3rd Quintile,Single,0.23959,63,234,0.18478,0.29439
2011,Hesse,4th Quintile,Married,0.46822,183,249,0.40612,0.53033
2011,Hesse,4th Quintile,Single,0.22802,66,249,0.17580,0.28023
2011,Hesse,5th Quintile,Married,0.51395,308,384,0.46390,0.56401
2011,Hesse,5th Quintile,Single,0.18881,76,384,0.14962,0.22801
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Married,0.26457,136,206,0.20419,0.32496
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Single,0.32964,70,206,0.26529,0.39399
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Married,0.38048,164,222,0.31647,0.44450
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Single,0.25114,58,222,0.19397,0.30832
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Married,0.44744,162,220,0.38159,0.51330
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Single,0.24446,58,220,0.18754,0.30138
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Married,0.52347,159,208,0.45543,0.59151
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Single,0.19145,49,208,0.13785,0.24505
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Married,0.53166,162,196,0.46163,0.60170
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Single,0.19609,34,196,0.14036,0.25182
2011,Baden-Wuerttemberg,1st Quintile,Married,0.26489,182,397,0.22143,0.30836
2011,Baden-Wuerttemberg,1st Quintile,Single,0.20797,125,397,0.16800,0.24794
2011,Baden-Wuerttemberg,1st Quintile,Divorced,0.10908,55,397,0.07838,0.13979
2011,Baden-Wuerttemberg,1st Quintile,Widowed,0.14372,35,397,0.10917,0.17827
2011,Baden-Wuerttemberg,2nd Quintile,Married,0.41787,279,450,0.37225,0.46349
2011,Baden-Wuerttemberg,2nd Quintile,Single,0.20078,101,450,0.16373,0.23784
2011,Baden-Wuerttemberg,2nd Quintile,Divorced,0.07345,34,450,0.04932,0.09758
2011,Baden-Wuerttemberg,2nd Quintile,Widowed,0.10568,36,450,0.07724,0.13412
2011,Baden-Wuerttemberg,3rd Quintile,Married,0.39006,304,465,0.34568,0.43444
2011,Baden-Wuerttemberg,3rd Quintile,Single,0.25360,122,465,0.21402,0.29319
2011,Baden-Wuerttemberg,3rd Quintile,Divorced,0.08287,39,465,0.05779,0.10796
2011,Baden-Wuerttemberg,4th Quintile,Married,0.44921,411,556,0.40783,0.49059
2011,Baden-Wuerttemberg,4th Quintile,Single,0.26274,145,556,0.22612,0.29936
2011,Baden-Wuerttemberg,5th Quintile,Married,0.53737,512,697,0.50033,0.57442
2011,Baden-Wuerttemberg,5th Quintile,Single,0.25211,149,697,0.21985,0.28437
2011,Baden-Wuerttemberg,5th Quintile,Divorced,0.05474,36,697,0.03784,0.07163
2011,Bavaria,1st Quintile,Married,0.34909,245,514,0.30784,0.39034
2011,Bavaria,1st Quintile,Single,0.19873,138,514,0.16420,0.23326
2011,Bavaria,1st Quintile,Divorced,0.13648,96,514,0.10677,0.16619
2011,Bavaria,1st Quintile,Widowed,0.10806,35,514,0.08119,0.13492
2011,Bavaria,2nd Quintile,Married,0.41873,380,618,0.37980,0.45766
2011,Bavaria,2nd Quintile,Single,0.18829,148,618,0.15744,0.21913
2011,Bavaria,2nd Quintile,Divorced,0.07138,56,618,0.05107,0.09170
2011,Bavaria,2nd Quintile,Widowed,0.10213,34,618,0.07823,0.12602
2011,Bavaria,3rd Quintile,Married,0.47733,448,635,0.43845,0.51621
2011,Bavaria,3rd Quintile,Single,0.23689,146,635,0.20379,0.26999
2011,Bavaria,3rd Quintile,Divorced,0.07712,41,635,0.05635,0.09789
2011,Bavaria,4th Quintile,Married,0.46453,395,602,0.42466,0.50441
2011,Bavaria,4th Quintile,Single,0.28076,160,602,0.24484,0.31669
2011,Bavaria,4th Quintile,Divorced,0.07007,47,602,0.04966,0.09048
2011,Bavaria,5th Quintile,Married,0.49467,552,821,0.46045,0.52889
2011,Bavaria,5th Quintile,Single,0.27424,175,821,0.24370,0.30477
2011,Bavaria,5th Quintile,Divorced,0.07846,58,821,0.06005,0.09686
2011,Bavaria,5th Quintile,Widowed,0.04166,36,821,0.02799,0.05534
2011,Berlin,1st Quintile,Married,0.12161,50,169,0.07219,0.17104
2011,Berlin,1st Quintile,Single,0.43827,83,169,0.36324,0.51330
2011,Berlin,1st Quintile,Divorced,0.17073,36,169,0.11383,0.22763
2011,Berlin,2nd Quintile,Married,0.43334,69,108,0.33944,0.52723
2011,Berlin,2nd Quintile,Single,0.28042,39,108,0.19530,0.36553
2011,Berlin,3rd Quintile,Married,0.49930,73,112,0.40628,0.59231
2011,Berlin,3rd Quintile,Single,0.19251,39,112,0.11916,0.26586
2011,Berlin,4th Quintile,Married,0.45931,105,145,0.37791,0.54070
2011,Berlin,4th Quintile,Single,0.24308,40,145,0.17302,0.31314
2011,Berlin,5th Quintile,Married,0.41026,95,133,0.32635,0.49417
2011,Berlin,5th Quintile,Single,0.28838,38,133,0.21110,0.36566
2011,Brandenburg,1st Quintile,Married,0.22724,92,233,0.17332,0.28117
2011,Brandenburg,1st Quintile,Single,0.34120,107,233,0.28020,0.40221
2011,Brandenburg,1st Quintile,Divorced,0.13009,34,233,0.08681,0.17338
2011,Brandenburg,2nd Quintile,Married,0.47016,129,177,0.39642,0.54390
2011,Brandenburg,2nd Quintile,Single,0.24423,48,177,0.18076,0.30770
2011,Brandenburg,3rd Quintile,Married,0.49918,109,155,0.42021,0.57815
2011,Brandenburg,3rd Quintile,Single,0.20377,46,155,0.14015,0.26739
2011,Brandenburg,4th Quintile,Married,0.48887,82,82,0.38001,0.59774
2011,Brandenburg,5th Quintile,Married,0.43681,74,74,0.32303,0.55059
2011,Mecklenburg-Western Pomerania,1st Quintile,Married,0.28663,57,118,0.20469,0.36856
2011,Mecklenburg-Western Pomerania,1st Quintile,Single,0.24712,61,118,0.16896,0.32528
2011,Mecklenburg-Western Pomerania,2nd Quintile,Married,0.52483,63,63,0.40052,0.64913
2011,Mecklenburg-Western Pomerania,3rd Quintile,Married,0.56320,51,51,0.42572,0.70068
2011,Mecklenburg-Western Pomerania,4th Quintile,Married,0.50886,62,62,0.38340,0.63431
2011,Mecklenburg-Western Pomerania,5th Quintile,Married,0.76120,63,63,0.65507,0.86733
2011,Saxony,1st Quintile,Married,0.34778,217,417,0.30201,0.39355
2011,Saxony,1st Quintile,Single,0.35724,155,417,0.31119,0.40329
2011,Saxony,1st Quintile,Divorced,0.11184,45,417,0.08155,0.14212
2011,Saxony,2nd Quintile,Married,0.44910,249,391,0.39973,0.49846
2011,Saxony,2nd Quintile,Single,0.24880,107,391,0.20589,0.29171
2011,Saxony,2nd Quintile,Divorced,0.10834,35,391,0.07749,0.13919
2011,Saxony,3rd Quintile,Married,0.46132,217,324,0.40695,0.51568
2011,Saxony,3rd Quintile,Single,0.22166,75,324,0.17637,0.26696
2011,Saxony,3rd Quintile,Widowed,0.10629,32,324,0.07267,0.13990
2011,Saxony,4th Quintile,Married,0.52562,142,202,0.45659,0.59465
2011,Saxony,4th Quintile,Single,0.21763,60,202,0.16058,0.27468
2011,Saxony,5th Quintile,Married,0.53685,91,122,0.44800,0.62570
2011,Saxony,5th Quintile,Single,0.23189,31,122,0.15669,0.30709
2011,Saxony-Anhalt,1st Quintile,Married,0.33808,112,250,0.27932,0.39684
2011,Saxony-Anhalt,1st Quintile,Single,0.33019,105,250,0.27177,0.38860
2011,Saxony-Anhalt,1st Quintile,Divorced,0.12873,33,250,0.08713,0.17033
2011,Saxony-Anhalt,2nd Quintile,Married,0.44186,126,184,0.36991,0.51381
2011,Saxony-Anhalt,2nd Quintile,Single,0.26453,58,184,0.20062,0.32844
2011,Saxony-Anhalt,3rd Quintile,Married,0.46355,91,132,0.37815,0.54894
2011,Saxony-Anhalt,3rd Quintile,Single,0.24583,41,132,0.17210,0.31956
2011,Saxony-Anhalt,4th Quintile,Married,0.52671,82,121,0.43737,0.61604
2011,Saxony-Anhalt,4th Quintile,Single,0.21592,39,121,0.14230,0.28954
2011,Saxony-Anhalt,5th Quintile,Married,0.62970,76,76,0.52042,0.73899
2011,Thuringa,1st Quintile,Married,0.29771,108,175,0.22976,0.36565
2011,Thuringa,1st Quintile,Single,0.33137,67,175,0.26143,0.40131
2011,Thuringa,2nd Quintile,Married,0.48712,148,200,0.41767,0.55656
2011,Thuringa,2nd Quintile,Single,0.21781,52,200,0.16046,0.27515
2011,Thuringa,3rd Quintile,Married,0.33501,86,129,0.25324,0.41678
2011,Thuringa,3rd Quintile,Single,0.18800,43,129,0.12032,0.25569
2011,Thuringa,4th Quintile,Married,0.57453,100,137,0.49144,0.65763
2011,Thuringa,4th Quintile,Single,0.25304,37,137,0.17998,0.32611
2011,Thuringa,5th Quintile,Married,0.33909,52,52,0.20916,0.46902
2012,Schleswig-Holstein,1st Quintile,Married,0.25435,101,195,0.19307,0.31563
2012,Schleswig-Holstein,1st Quintile,Single,0.39703,94,195,0.32818,0.46588
2012,Schleswig-Holstein,2nd Quintile,Married,0.40644,106,153,0.32836,0.48453
2012,Schleswig-Holstein,2nd Quintile,Single,0.17535,47,153,0.11489,0.23580
2012,Schleswig-Holstein,3rd Quintile,Married,0.47092,69,69,0.35228,0.58956
2012,Schleswig-Holstein,4th Quintile,Married,0.57151,119,119,0.48222,0.66080
2012,Schleswig-Holstein,5th Quintile,Married,0.63611,113,113,0.54701,0.72521
2012,Hamburg,2nd Quintile,Married,0.38560,37,70,0.27075,0.50044
2012,Hamburg,2nd Quintile,Single,0.31610,33,70,0.20639,0.42581
2012,Hamburg,4th Quintile,Married,0.44686,43,43,0.29650,0.59722
2012,Hamburg,5th Quintile,Married,0.41540,62,62,0.29173,0.53907
2012,Lower Saxony,1st Quintile,Married,0.35747,230,440,0.31264,0.40230
2012,Lower Saxony,1st Quintile,Single,0.23349,132,440,0.19392,0.27307
2012,Lower Saxony,1st Quintile,Divorced,0.09104,78,440,0.06413,0.11794
2012,Lower Saxony,2nd Quintile,Married,0.40725,282,433,0.36092,0.45359
2012,Lower Saxony,2nd Quintile,Single,0.22825,113,433,0.18867,0.26782
2012,Lower Saxony,2nd Quintile,Widowed,0.10886,38,433,0.07949,0.13823
2012,Lower Saxony,3rd Quintile,Married,0.51814,306,460,0.47243,0.56385
2012,Lower Saxony,3rd Quintile,Single,0.23937,115,460,0.20033,0.27841
2012,Lower Saxony,3rd Quintile,Divorced,0.04510,39,460,0.02611,0.06408
2012,Lower Saxony,4th Quintile,Married,0.46469,279,412,0.41647,0.51291
2012,Lower Saxony,4th Quintile,Single,0.25574,99,412,0.21356,0.29792
2012,Lower Saxony,4th Quintile,Widowed,0.07927,34,412,0.05315,0.10539
2012,Lower Saxony,5th Quintile,Married,0.58989,340,448,0.54430,0.63549
2012,Lower Saxony,5th Quintile,Single,0.18220,72,448,0.14641,0.21798
2012,Lower Saxony,5th Quintile,Divorced,0.07653,36,448,0.05189,0.10118
2012,Bremen,1st Quintile,Single,0.52434,34,34,0.35394,0.69473
2012,North Rhine-Westphalia,1st Quintile,Married,0.33187,599,1227,0.30551,0.35823
2012,North Rhine-Westphalia,1st Quintile,"Married, living apart",0.02470,52,1227,0.01601,0.03339
