"plb0219","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, alle 3-4 Wochen","2010","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Ja, alle 3-4 Wochen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Seltener","2010","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Seltener","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Seltener","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","Hauptschule","kein Migrationshintergrund","120","0.163916753198243","0.137025017539797","0.19080848885669"
"Seltener","2010","Hauptschule","direkter Migrationshintergrund","33","0.106622603857738","0.0711011106178209","0.142144097097656"
"Seltener","2010","Hauptschule","indirekter Migrationshintergrund","11","","",""
"Seltener","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","Realschule","kein Migrationshintergrund","244","0.170630310588075","0.150703006997772","0.190557614178378"
"Seltener","2010","Realschule","direkter Migrationshintergrund","10","","",""
"Seltener","2010","Realschule","indirekter Migrationshintergrund","15","","",""
"Seltener","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","(Fach-)Abitur","kein Migrationshintergrund","88","0.175767848956363","0.141858464621799","0.209677233290927"
"Seltener","2010","(Fach-)Abitur","direkter Migrationshintergrund","32","0.224001998444232","0.159197407038035","0.28880658985043"
"Seltener","2010","(Fach-)Abitur","indirekter Migrationshintergrund","6","","",""
"Seltener","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","AkademikerIn","kein Migrationshintergrund","232","0.248139472655725","0.22021359022537","0.27606535508608"
"Seltener","2010","AkademikerIn","direkter Migrationshintergrund","41","0.261900753964046","0.190583039248608","0.333218468679484"
"Seltener","2010","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Seltener","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","(noch) kein Abschluss","kein Migrationshintergrund","79","0.700535342461886","0.620241748545201","0.780828936378572"
"Nein, nie","2011","(noch) kein Abschluss","direkter Migrationshintergrund","50","0.738636327753545","0.642355228291391","0.8349174272157"
"Nein, nie","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Nein, nie","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","Hauptschule","kein Migrationshintergrund","1956","0.675339614806645","0.658390701014773","0.692288528598517"
"Nein, nie","2011","Hauptschule","direkter Migrationshintergrund","487","0.68184562977482","0.647118327717504","0.716572931832137"
"Nein, nie","2011","Hauptschule","indirekter Migrationshintergrund","128","0.649157208122043","0.583828753998886","0.7144856622452"
"Nein, nie","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","Realschule","kein Migrationshintergrund","3065","0.616110420171063","0.602534881526756","0.62968595881537"
"Nein, nie","2011","Realschule","direkter Migrationshintergrund","123","0.826802464797542","0.770413155582976","0.883191774012109"
"Nein, nie","2011","Realschule","indirekter Migrationshintergrund","141","0.553289266510656","0.48972639972005","0.616852133301262"
"Nein, nie","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","(Fach-)Abitur","kein Migrationshintergrund","1095","0.571129333710484","0.548176422944931","0.594082244476038"
"Nein, nie","2011","(Fach-)Abitur","direkter Migrationshintergrund","220","0.64427133544225","0.594330641351924","0.694212029532577"
"Nein, nie","2011","(Fach-)Abitur","indirekter Migrationshintergrund","73","0.547286377914405","0.45967583956294","0.634896916265871"
"Nein, nie","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","AkademikerIn","kein Migrationshintergrund","1870","0.490956268842992","0.475006804767452","0.506905732918532"
"Nein, nie","2011","AkademikerIn","direkter Migrationshintergrund","228","0.63926532348034","0.591544513127377","0.686986133833303"
"Nein, nie","2011","AkademikerIn","indirekter Migrationshintergrund","81","0.584533992350052","0.509111860952976","0.659956123747128"
"Nein, nie","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","Hauptschule","kein Migrationshintergrund","164","0.0534023771699757","0.045264163133788","0.0615405912061634"
"Ja, jede Woche","2011","Hauptschule","direkter Migrationshintergrund","47","0.08168143860375","0.0612608884813902","0.10210198872611"
"Ja, jede Woche","2011","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Ja, jede Woche","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","Realschule","kein Migrationshintergrund","263","0.0557866644634699","0.0493801045205506","0.0621932244063891"
"Ja, jede Woche","2011","Realschule","direkter Migrationshintergrund","7","","",""
"Ja, jede Woche","2011","Realschule","indirekter Migrationshintergrund","13","","",""
"Ja, jede Woche","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","(Fach-)Abitur","kein Migrationshintergrund","96","0.073671497250658","0.0615560451330337","0.0857869493682823"
"Ja, jede Woche","2011","(Fach-)Abitur","direkter Migrationshintergrund","24","","",""
"Ja, jede Woche","2011","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Ja, jede Woche","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","AkademikerIn","kein Migrationshintergrund","439","0.111567649997884","0.101523146652055","0.121612153343713"
"Ja, jede Woche","2011","AkademikerIn","direkter Migrationshintergrund","36","0.0675032353788779","0.0425711129079595","0.0924353578497962"
"Ja, jede Woche","2011","AkademikerIn","indirekter Migrationshintergrund","17","","",""
"Ja, jede Woche","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","Hauptschule","kein Migrationshintergrund","269","0.0885691953745905","0.0782850239053871","0.0988533668437939"
"Ja, alle 2 Wochen","2011","Hauptschule","direkter Migrationshintergrund","64","0.110165314450658","0.0868207287012448","0.13350990020007"
"Ja, alle 2 Wochen","2011","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Ja, alle 2 Wochen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","Realschule","kein Migrationshintergrund","537","0.0991934261437835","0.0908492809911988","0.107537571296368"
"Ja, alle 2 Wochen","2011","Realschule","direkter Migrationshintergrund","18","","",""
"Ja, alle 2 Wochen","2011","Realschule","indirekter Migrationshintergrund","30","0.160589462634666","0.113647646213237","0.207531279056095"
"Ja, alle 2 Wochen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","kein Migrationshintergrund","175","0.0963423762586277","0.0826582208068144","0.110026531710441"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","direkter Migrationshintergrund","45","0.107578293512064","0.0752555566737055","0.139901030350423"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","AkademikerIn","kein Migrationshintergrund","314","0.0843969528466559","0.0755281675522985","0.0932657381410133"
"Ja, alle 2 Wochen","2011","AkademikerIn","direkter Migrationshintergrund","33","0.0891277777790139","0.0608132998346147","0.117442255723413"
"Ja, alle 2 Wochen","2011","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Ja, alle 2 Wochen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","5","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","kein Migrationshintergrund","147","0.0450921354186509","0.0375811443696798","0.052603126467622"
"Ja, alle 3-4 Wochen","2011","Hauptschule","direkter Migrationshintergrund","34","0.0464745802849756","0.0307787988274392","0.0621703617425121"
"Ja, alle 3-4 Wochen","2011","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","Realschule","kein Migrationshintergrund","276","0.0508074429223827","0.044677372518653","0.0569375133261124"
"Ja, alle 3-4 Wochen","2011","Realschule","direkter Migrationshintergrund","7","","",""
"Ja, alle 3-4 Wochen","2011","Realschule","indirekter Migrationshintergrund","18","","",""
"Ja, alle 3-4 Wochen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","kein Migrationshintergrund","92","0.049935547432095","0.0398339791026475","0.0600371157615426"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","direkter Migrationshintergrund","15","","",""
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","AkademikerIn","kein Migrationshintergrund","273","0.0650516620046624","0.0571835569769483","0.0729197670323765"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","direkter Migrationshintergrund","26","","",""
"Ja, alle 3-4 Wochen","2011","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Ja, alle 3-4 Wochen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Seltener","2011","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Seltener","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Seltener","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","Hauptschule","kein Migrationshintergrund","396","0.137596677230138","0.125127859058665","0.150065495401611"
"Seltener","2011","Hauptschule","direkter Migrationshintergrund","59","0.0798330368857966","0.0596245540021606","0.100041519769433"
"Seltener","2011","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Seltener","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","Realschule","kein Migrationshintergrund","789","0.178102046299301","0.167422125411917","0.188781967186686"
"Seltener","2011","Realschule","direkter Migrationshintergrund","18","","",""
"Seltener","2011","Realschule","indirekter Migrationshintergrund","33","0.153726867412606","0.107611643133341","0.19984209169187"
"Seltener","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","(Fach-)Abitur","kein Migrationshintergrund","328","0.208921245348135","0.190067027216051","0.227775463480219"
"Seltener","2011","(Fach-)Abitur","direkter Migrationshintergrund","49","0.126118790198537","0.0914868488738909","0.160750731523183"
"Seltener","2011","(Fach-)Abitur","indirekter Migrationshintergrund","19","","",""
"Seltener","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","AkademikerIn","kein Migrationshintergrund","878","0.248027466307806","0.234249090675701","0.261805841939911"
"Seltener","2011","AkademikerIn","direkter Migrationshintergrund","66","0.153424701564251","0.117610627274582","0.18923877585392"
"Seltener","2011","AkademikerIn","indirekter Migrationshintergrund","38","0.189843658405709","0.129821911374492","0.249865405436927"
"Seltener","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","(noch) kein Abschluss","kein Migrationshintergrund","30","0.449872674864925","0.321843038989494","0.577902310740356"
"Nein, nie","2012","(noch) kein Abschluss","direkter Migrationshintergrund","16","","",""
"Nein, nie","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Nein, nie","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","Hauptschule","kein Migrationshintergrund","537","0.670598096510102","0.638231294442412","0.702964898577792"
"Nein, nie","2012","Hauptschule","direkter Migrationshintergrund","203","0.720611138735448","0.667771086810531","0.773451190660365"
"Nein, nie","2012","Hauptschule","indirekter Migrationshintergrund","45","0.678491645576214","0.569079016319598","0.787904274832831"
"Nein, nie","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","Realschule","kein Migrationshintergrund","1008","0.655120105086639","0.631449095311029","0.67879111486225"
"Nein, nie","2012","Realschule","direkter Migrationshintergrund","47","0.648000425169871","0.54334498409562","0.752655866244121"
"Nein, nie","2012","Realschule","indirekter Migrationshintergrund","66","0.702954056086797","0.613836619041765","0.792071493131828"
"Nein, nie","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","(Fach-)Abitur","kein Migrationshintergrund","396","0.643327196568419","0.605438046883132","0.681216346253706"
"Nein, nie","2012","(Fach-)Abitur","direkter Migrationshintergrund","92","0.65737486855545","0.580655401068382","0.734094336042517"
"Nein, nie","2012","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.58459702304479","0.454361383133385","0.714832662956196"
"Nein, nie","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","AkademikerIn","kein Migrationshintergrund","531","0.524533364954126","0.494211157549235","0.554855572359017"
"Nein, nie","2012","AkademikerIn","direkter Migrationshintergrund","81","0.553457938568855","0.477372830108153","0.629543047029556"
"Nein, nie","2012","AkademikerIn","indirekter Migrationshintergrund","21","","",""
"Nein, nie","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","Hauptschule","kein Migrationshintergrund","54","0.0695239521162735","0.0520083364768195","0.0870395677557275"
"Ja, jede Woche","2012","Hauptschule","direkter Migrationshintergrund","16","","",""
"Ja, jede Woche","2012","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Ja, jede Woche","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","Realschule","kein Migrationshintergrund","85","0.0490461538275597","0.0382912983257439","0.0598010093293755"
"Ja, jede Woche","2012","Realschule","direkter Migrationshintergrund","6","","",""
"Ja, jede Woche","2012","Realschule","indirekter Migrationshintergrund","6","","",""
"Ja, jede Woche","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","kein Migrationshintergrund","42","0.0692201355381527","0.0491429136865037","0.0892973573898018"
"Ja, jede Woche","2012","(Fach-)Abitur","direkter Migrationshintergrund","7","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","AkademikerIn","kein Migrationshintergrund","131","0.111289219818687","0.0921941608190772","0.130384278818296"
"Ja, jede Woche","2012","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Ja, jede Woche","2012","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","5","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","kein Migrationshintergrund","79","0.0860273867509405","0.0667170192910385","0.105337754210843"
"Ja, alle 2 Wochen","2012","Hauptschule","direkter Migrationshintergrund","22","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","Realschule","kein Migrationshintergrund","162","0.0992632638399748","0.0843725473352688","0.114153980344681"
"Ja, alle 2 Wochen","2012","Realschule","direkter Migrationshintergrund","9","","",""
"Ja, alle 2 Wochen","2012","Realschule","indirekter Migrationshintergrund","13","","",""
"Ja, alle 2 Wochen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","kein Migrationshintergrund","60","0.0951232322177915","0.0719171447990063","0.118329319636577"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","direkter Migrationshintergrund","21","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","9","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","kein Migrationshintergrund","88","0.0732511968936511","0.0574313377952095","0.0890710559920927"
"Ja, alle 2 Wochen","2012","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","kein Migrationshintergrund","36","0.0481093240280292","0.0333721658354705","0.0628464822205878"
"Ja, alle 3-4 Wochen","2012","Hauptschule","direkter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","kein Migrationshintergrund","84","0.0529134318251786","0.0417653490260525","0.0640615146243047"
"Ja, alle 3-4 Wochen","2012","Realschule","direkter Migrationshintergrund","8","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","indirekter Migrationshintergrund","7","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","kein Migrationshintergrund","38","0.0527755868387721","0.035090512797255","0.0704606608802892"
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","kein Migrationshintergrund","68","0.0699048753569982","0.0544227118996369","0.0853870388143595"
"Ja, alle 3-4 Wochen","2012","AkademikerIn","direkter Migrationshintergrund","18","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Seltener","2012","(noch) kein Abschluss","direkter Migrationshintergrund","5","","",""
"Seltener","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Seltener","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","Hauptschule","kein Migrationshintergrund","104","0.125741240594655","0.102908163229588","0.148574317959721"
"Seltener","2012","Hauptschule","direkter Migrationshintergrund","23","","",""
"Seltener","2012","Hauptschule","indirekter Migrationshintergrund","5","","",""
"Seltener","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","Realschule","kein Migrationshintergrund","210","0.143657045420647","0.126190391647141","0.161123699194154"
"Seltener","2012","Realschule","direkter Migrationshintergrund","10","","",""
"Seltener","2012","Realschule","indirekter Migrationshintergrund","9","","",""
"Seltener","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","(Fach-)Abitur","kein Migrationshintergrund","78","0.139553848836865","0.112144629709285","0.166963067964444"
"Seltener","2012","(Fach-)Abitur","direkter Migrationshintergrund","17","","",""
"Seltener","2012","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Seltener","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","AkademikerIn","kein Migrationshintergrund","224","0.221021342976538","0.195827517438174","0.246215168514902"
"Seltener","2012","AkademikerIn","direkter Migrationshintergrund","34","0.163217152924092","0.106656365030737","0.219777940817447"
"Seltener","2012","AkademikerIn","indirekter Migrationshintergrund","20","","",""
"Seltener","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","(noch) kein Abschluss","kein Migrationshintergrund","86","0.582977214233976","0.500109698449126","0.665844730018825"
"Nein, nie","2013","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.710329540632893","0.594584037446378","0.826075043819409"
"Nein, nie","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Nein, nie","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","Hauptschule","kein Migrationshintergrund","1696","0.641122474338657","0.62280423043443","0.659440718242884"
"Nein, nie","2013","Hauptschule","direkter Migrationshintergrund","415","0.677686269126835","0.64044502762768","0.714927510625991"
"Nein, nie","2013","Hauptschule","indirekter Migrationshintergrund","130","0.795288498590072","0.737302239518157","0.853274757661987"
"Nein, nie","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","Realschule","kein Migrationshintergrund","2899","0.620414061773967","0.606381128192126","0.634446995355809"
"Nein, nie","2013","Realschule","direkter Migrationshintergrund","91","0.69227515627988","0.619378369799848","0.765171942759913"
"Nein, nie","2013","Realschule","indirekter Migrationshintergrund","137","0.60139573983864","0.537421081729621","0.665370397947659"
"Nein, nie","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","(Fach-)Abitur","kein Migrationshintergrund","1101","0.584143292827442","0.560978423619449","0.607308162035436"
"Nein, nie","2013","(Fach-)Abitur","direkter Migrationshintergrund","223","0.604142159914462","0.551929918440465","0.656354401388459"
"Nein, nie","2013","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.643914592566836","0.562839600714444","0.724989584419228"
"Nein, nie","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","AkademikerIn","kein Migrationshintergrund","1842","0.499947370148287","0.483485800783497","0.516408939513076"
"Nein, nie","2013","AkademikerIn","direkter Migrationshintergrund","210","0.581384017508575","0.530911553626586","0.631856481390564"
"Nein, nie","2013","AkademikerIn","indirekter Migrationshintergrund","79","0.529363743653114","0.453433667771566","0.605293819534662"
"Nein, nie","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","Hauptschule","kein Migrationshintergrund","141","0.0467385247273853","0.0386776211415437","0.0547994283132269"
"Ja, jede Woche","2013","Hauptschule","direkter Migrationshintergrund","47","0.0947919128595991","0.0714503323382681","0.11813349338093"
"Ja, jede Woche","2013","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Ja, jede Woche","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","Realschule","kein Migrationshintergrund","176","0.0369831926533013","0.0315259693002552","0.0424404160063475"
"Ja, jede Woche","2013","Realschule","direkter Migrationshintergrund","4","","",""
"Ja, jede Woche","2013","Realschule","indirekter Migrationshintergrund","13","","",""
"Ja, jede Woche","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","(Fach-)Abitur","kein Migrationshintergrund","88","0.0554813074484972","0.0447221832185196","0.0662404316784747"
"Ja, jede Woche","2013","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Ja, jede Woche","2013","(Fach-)Abitur","indirekter Migrationshintergrund","9","","",""
"Ja, jede Woche","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","AkademikerIn","kein Migrationshintergrund","393","0.102634173071705","0.0926426431882944","0.112625702955116"
"Ja, jede Woche","2013","AkademikerIn","direkter Migrationshintergrund","28","","",""
"Ja, jede Woche","2013","AkademikerIn","indirekter Migrationshintergrund","20","","",""
"Ja, jede Woche","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","kein Migrationshintergrund","272","0.103861107709006","0.092210345355857","0.115511870062155"
"Ja, alle 2 Wochen","2013","Hauptschule","direkter Migrationshintergrund","62","0.100083694173262","0.0761696444583145","0.12399774388821"
"Ja, alle 2 Wochen","2013","Hauptschule","indirekter Migrationshintergrund","25","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","Realschule","kein Migrationshintergrund","482","0.0969573699794233","0.0884008506625068","0.10551388929634"
